chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-29 10:00:55.571443,slurm_normal,1469786471.0,0.0,,1.0,main_w2_handler0,2758116,13523124,False,,1312,vcf,7738550.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4710a40c6503bb6'}]",32.0,,31287573,1469786466.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-07-29 10:01:13.282791,10209.0,5.0
,,2015-09-30 14:16:37.675642,slurm_normal,1443622620.0,0.0,,1.0,main_w1_handler0,2405177,10470167,False,,52707,vcf,4746492.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21205099,,32.0,,25447470,1443622614.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-30 14:17:04.480445,64300.0,6.0
,,2017-02-09 19:40:20.348913,slurm_normal,1486669253.0,0.0,,1.0,main_w3_handler1,1868578,14997632,False,,66097280,vcf,9153464.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28272056}]",32.0,,35900608,1486669240.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-02-09 19:40:55.686960,45533.0,13.0
,,2014-12-16 13:31:52.661033,rodeo_normal,1418736724.0,0.0,,1.0,main_w1_handler1,1584635,8424295,False,,77395,vcf,2325123.roundup,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17986475,,32.0,,20082525,1418736721.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-12-16 13:32:11.371345,27670.0,3.0
,,2016-08-27 15:47:30.106524,slurm_normal,1472312867.0,0.0,,1.0,main_w3_handler0,2803643,13731430,False,,1553213,vcf,7949950.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa969a4d19f61fbe'}]",32.0,,31844217,1472312860.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-08-27 15:47:49.702302,87459.0,7.0
,,2015-07-08 13:55:01.724355,slurm_normal,1436364065.0,0.0,,1.0,main_w2_handler0,2286495,9813137,False,,3878738744,vcf,4112825.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20031883,,32.0,,23975656,1436363743.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-07-08 14:01:10.513860,61869.0,322.0
,,2017-01-13 09:27:52.913683,slurm_normal,1484299681.0,0.0,,1.0,main_w4_handler1,2935277,14756944,False,,326764,vcf,8921463.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 27695027}]",32.0,,35361679,1484299677.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-01-13 09:28:04.228556,97187.0,4.0
,,2017-10-24 11:31:28.564076,slurm_normal,1508844715.0,0.0,,1.0,main_w3_handler0,3297766,17191165,False,,2906,vcf,11252040,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31843586}]",32.0,,41484968,1508844709.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-10-24 11:32:05.683799,114312.0,6.0
,,2015-08-02 13:16:39.141596,slurm_normal,1438521426.0,0.0,,1.0,main_w1_handler0,2397990,10050416,False,,1617968,vcf,4330236.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20658363,,32.0,,24181935,1438521421.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-02 13:17:08.092287,66345.0,5.0
,,2017-11-13 14:00:12.790152,slurm_normal,1510581619.0,0.0,,1.0,main_w4_handler0,3323031,17437726,False,,6699397,vcf,11496364,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32281644}]",32.0,,41784388,1510581614.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-11-13 14:00:20.878520,115408.0,5.0
,,2017-11-03 00:54:11.262363,slurm_normal,1509670480.0,0.0,,1.0,main_w4_handler1,3279017,17310753,False,,35759,vcf,11370275,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32040662}]",32.0,,41123007,1509670475.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-11-03 00:54:44.081182,113041.0,5.0
,,2015-06-30 16:17:12.212606,slurm_normal,1435681058.0,0.0,,1.0,main_w1_handler1,2304283,9768968,False,,2154,vcf,4071362.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/700/dataset_11700058.dat""","""C2 Linda""",20192797,,32.0,,23169187,1435681054.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-30 16:17:43.065284,46602.0,4.0
,,2015-09-15 23:23:45.622167,slurm_normal,1442359462.0,0.0,,1.0,main_w1_handler1,2437353,10328023,False,,1242554,vcf,4611843.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21123140,,32.0,,25100297,1442359443.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-15 23:24:24.987111,68980.0,19.0
,,2015-07-30 07:12:45.923624,slurm_normal,1438240396.0,0.0,,1.0,main_w2_handler1,2390338,10030653,False,,46326149,vcf,4311936.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20586356,,32.0,,24387751,1438240389.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-07-30 07:13:19.702291,64864.0,7.0
160764.0,len,2014-10-20 15:51:45.201570,rodeo_normal,1413820323.0,0.0,,1.0,main_w2_handler1,2084908,8010569,False,,1156405,vcf,46761.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/main/files/009/468/dataset_9468053.dat""","""?""",17219161,,2.0,,17778767,1413820318.0,ok,0.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-10-20 15:52:10.181237,53146.0,5.0
,,2015-06-30 16:45:06.415253,slurm_normal,1435682970.0,0.0,,1.0,main_w2_handler0,2304283,9769341,False,,759014,vcf,4071739.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/700/dataset_11700058.dat""","""C2 Linda""",20193992,,32.0,,23169187,1435682964.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-30 16:49:35.048392,46602.0,6.0
,,2016-11-06 22:18:55.938507,slurm_normal,1478470917.0,0.0,,1.0,main_w4_handler0,2876260,14266663,False,,226074,vcf,8475128.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d66d1d8ad39cc864'}]",32.0,,34007988,1478470912.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-11-06 22:22:00.323063,92427.0,5.0
,,2015-09-27 17:23:54.253533,slurm_normal,1443374657.0,0.0,,1.0,main_w1_handler1,2452216,10442261,False,,425485,vcf,4720565.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21295320,,32.0,,25389096,1443374648.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-27 17:24:19.730370,69703.0,9.0
,,2014-11-12 07:10:07.160375,rodeo_normal,1415779375.0,0.0,,1.0,main_w1_handler0,2113163,8148496,False,,101522,vcf,184929.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17507929,,2.0,,18483827,1415779367.0,ok,0.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-11-12 08:03:07.252373,55638.0,8.0
82.0,len,2018-01-06 04:20:47.081109,slurm_normal,1515212471.0,0.0,,1.0,main_w4_handler1,3354792,17960868,False,,127361500,vcf,12037543,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/863/dataset_22863697.dat""","""ce11""",,"[{'src': 'hda', 'id': 33047204}]",32.0,,43010576,1515212451.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-01-06 04:21:13.132860,118073.0,20.0
16.0,len,2017-01-06 00:22:39.573064,slurm_normal,1483662169.0,0.0,,1.0,main_w3_handler0,2488523,14699749,False,,397997,vcf,8870104.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/017/917/dataset_17917611.dat""","""?""",,"[{'src': 'hda', 'id': 27827208}]",32.0,,35224580,1483662164.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-01-06 00:22:52.314965,72262.0,5.0
,,2015-08-13 18:47:43.290066,slurm_normal,1439491689.0,0.0,,1.0,main_w1_handler1,2407528,10112019,False,,1065020,vcf,4385603.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20762775,,32.0,,24672301,1439491685.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-13 18:48:15.512462,67588.0,4.0
12.0,len,2016-03-08 10:00:55.067766,slurm_normal,1457431300.0,0.0,,1.0,main_w1_handler0,2616148,12068048,False,,2746104,vcf,6290632.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/014/589/dataset_14589929.dat""","""123""",23639564,,32.0,,28743437,1457431294.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-03-08 10:01:47.401701,78576.0,6.0
,,2017-11-24 15:50:28.260152,slurm_normal,1511538634.0,0.0,,1.0,main_w4_handler0,3120439,17573915,False,,734388,vcf,11636271,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32518098}]",32.0,,42234475,1511538630.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-11-24 15:50:35.607910,106341.0,4.0
,,2015-06-01 14:03:57.054948,slurm_normal,1433167484.0,0.0,,1.0,main_w1_handler0,2326419,9574151,False,,40013988,vcf,3887068.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19877783,,32.0,,23374518,1433167469.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-01 14:04:52.718007,64145.0,15.0
,,2016-07-04 14:32:46.210831,slurm_normal,1467642795.0,0.0,,1.0,main_w1_handler1,2755262,13327138,False,,1238207,vcf,7534039.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5265dc3a4c37b3e8c'}]",32.0,,31222463,1467642792.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-07-04 14:33:16.502225,732.0,3.0
,,2018-03-04 08:59:58.848101,slurm_normal,1520154012.0,0.0,7680.0,1.0,main_w4_handler1,3450564,18598727,False,,59956537,vcf,12693653,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 34191511}]",32.0,,44320243,1520154005.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-03-04 09:00:14.910598,122071.0,7.0
,,2015-01-21 21:10:40.876098,rodeo_normal,1421874671.0,0.0,,1.0,main_w1_handler0,2169126,8582022,False,,38964606,vcf,808791.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18261269,,2.0,,20544013,1421874662.0,ok,0.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-01-21 21:11:20.172035,12159.0,9.0
,,2015-06-04 07:36:20.545101,slurm_normal,1433403417.0,0.0,,1.0,main_w2_handler1,2329124,9596079,False,,75766,vcf,3907385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19910352,,32.0,,23441819,1433403412.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-04 07:37:00.491859,64305.0,5.0
,,2015-07-24 20:20:38.293200,slurm_normal,1437769262.0,0.0,,1.0,main_w1_handler2,2388676,9971134,False,,666970,vcf,4255167.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20521632,,32.0,,24297785,1437769258.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-07-24 20:21:05.930571,24184.0,4.0
,,2015-09-26 20:16:43.517328,slurm_normal,1443298622.0,0.0,,1.0,main_w1_handler1,2442771,10435762,False,,71930,vcf,4714198.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/487/dataset_12487915.dat""","""Bd21-1""",21284741,,32.0,,25235422,1443298618.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-26 20:17:05.932027,69565.0,4.0
,,2017-12-01 08:37:48.265798,slurm_normal,1512117482.0,0.0,,1.0,main_w3_handler0,2276968,17658299,False,,2978536,vcf,11718738,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 19400721}]",32.0,,42305087,1512117477.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-12-01 08:38:04.553805,49766.0,5.0
,,2014-12-02 14:23:06.044784,rodeo_normal,1417530213.0,0.0,,1.0,main_w1_handler0,1631146,8298068,False,,62381,vcf,391787.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17733958,,1.0,,17425522,1417530209.0,ok,835576.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-12-02 14:23:37.087604,2965.0,4.0
392.0,len,2015-09-23 11:31:48.238751,slurm_normal,1443008013.0,0.0,,1.0,main_w1_handler1,2442771,10390583,False,,685269214,vcf,4671067.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/487/dataset_12487915.dat""","""?""",21220216,,32.0,,25235422,1443007934.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-23 11:33:35.342524,69565.0,79.0
,,2015-05-04 09:52:05.434578,slurm_normal,1430733154.0,0.0,,1.0,main_w2_handler1,1356988,9386533,False,,81067383,vcf,3720013.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19556969,,32.0,,22854559,1430733145.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-05-04 09:52:38.013831,29483.0,9.0
,,2018-02-20 14:07:08.006242,slurm_normal,1519135649.0,0.0,7680.0,1.0,main_w4_handler1,3403657,18447041,False,,84821039,vcf,12541993,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33480112}]",32.0,,43408480,1519135637.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2018-02-20 14:07:30.884003,108465.0,12.0
,,2017-10-29 05:04:37.783802,slurm_normal,1509253494.0,0.0,,1.0,main_w4_handler1,3302400,17252599,False,,95352,vcf,11312941,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31938048}]",32.0,,41291335,1509253489.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-10-29 05:04:56.771331,103900.0,5.0
,,2015-08-13 03:53:03.174894,slurm_normal,1439438030.0,0.0,,1.0,main_w1_handler2,2210340,10106984,False,,2878,vcf,4380877.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20709580,,32.0,,24662814,1439438026.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-13 03:53:52.492154,59804.0,4.0
,,2017-10-23 05:21:36.090426,slurm_normal,1508736103.0,0.0,,1.0,main_w4_handler1,3279841,17171782,False,,2210196,vcf,11231817,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31807070}]",32.0,,41319950,1508736099.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-10-23 05:21:45.140357,46373.0,4.0
,,2017-12-21 16:23:15.500649,slurm_normal,1513873418.0,0.0,,1.0,main_w4_handler0,3332337,17872027,False,,19516,vcf,11944492,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32423359}]",32.0,,42731626,1513873414.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-12-21 16:23:43.871574,112800.0,4.0
,,2015-02-05 23:07:59.347130,rodeo_normal,1423177698.0,0.0,,1.0,main_w1_handler0,2055636,8673358,False,,81669,vcf,2661258.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18425474,,32.0,,21042473,1423177696.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-02-05 23:08:21.150061,53148.0,2.0
,,2014-11-24 12:59:35.304037,rodeo_normal,1416833998.0,0.0,,1.0,main_w2_handler1,1794637,8238041,False,,14158969,vcf,2101249.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17543739,,32.0,,18550089,1416833993.0,ok,1023992.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-11-24 13:00:00.387979,21652.0,5.0
,,2017-12-17 11:07:54.572089,slurm_normal,1513508893.0,0.0,,1.0,main_w3_handler1,3368202,17829389,False,,1834522,vcf,11902526,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32970828}]",32.0,,42691595,1513508888.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-12-17 11:08:15.213203,118730.0,5.0
,,2015-06-24 01:12:49.595512,slurm_normal,1435108442.0,0.0,,1.0,main_w2_handler0,2353555,9721145,False,,208992,vcf,4027766,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",20111943,,32.0,,22208633,1435108438.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-06-24 01:15:39.663562,35565.0,4.0
,,2015-02-22 22:00:30.056289,rodeo_normal,1424642441.0,0.0,,1.0,main_w1_handler0,2191405,8788294,False,,4494,vcf,2871656.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",18604533,,32.0,,20750048,1424642439.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-02-22 22:00:44.846686,53064.0,2.0
,,2014-10-13 20:31:35.021616,rodeo_normal,1413247043.0,0.0,,1.0,main_w1_handler1,2083821,7975009,False,,128571650,vcf,16342.rodeo,slurm,,8059880.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17212130,,1.0,,17554488,1413247028.0,ok,835576.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-10-14 00:37:40.882976,54182.0,15.0
,,2015-09-27 20:52:06.771431,slurm_normal,1443387150.0,0.0,,1.0,main_w1_handler2,2453027,10444857,False,,622519,vcf,4722506.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21296532,,32.0,,25059042,1443387147.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-27 20:52:33.866728,68701.0,3.0
,,2017-12-15 10:14:15.621747,slurm_normal,1513332869.0,0.0,,1.0,main_w3_handler1,3366662,17815950,False,,101720,vcf,11884616,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945590}]",32.0,,42675375,1513332864.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-12-15 10:14:31.486971,57789.0,5.0
,,2016-10-25 01:22:53.048689,slurm_normal,1477358593.0,0.0,,1.0,main_w3_handler1,2736511,14163803,False,,307548209,vcf,8376206.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513b399dd224075ff'}]",32.0,,33770306,1477358575.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-10-25 01:23:14.990157,85997.0,18.0
,,2016-09-22 14:46:16.999381,slurm_normal,1474556614.0,0.0,,1.0,main_w3_handler0,2819235,13917682,False,,1161593116,vcf,8139944.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569f5564051ea8ccc'}]",32.0,,32941343,1474555644.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-09-22 15:03:36.606445,90120.0,970.0
70554.0,len,2015-09-29 17:44:06.585417,slurm_normal,1443548684.0,0.0,,1.0,main_w2_handler1,2446524,10461602,False,,11845998,vcf,4738217.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/629/dataset_12629819.dat""","""?""",21330137,,32.0,,25400876,1443548661.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-29 17:44:51.098441,69779.0,23.0
36.0,len,2015-10-27 12:38:30.546405,slurm_normal,1445949530.0,0.0,,1.0,main_w2_handler1,2478520,10743461,False,,7076,vcf,5003225.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/012/940/dataset_12940994.dat""","""?""",21765342,,32.0,,25917875,1445949525.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-10-27 12:38:56.049523,55109.0,5.0
91.0,len,2014-09-14 15:11:35.252101,roundup_single,1410707506.0,0.0,,1.0,main_w2_handler1,2051447,7772150,False,,45408840,vcf,1757198,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/main/files/009/166/dataset_9166379.dat""","""Agam_P3""",16847699,,32.0,,16948183,1410707502.0,ok,1023992.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2014-09-14 15:11:48.462705,39878.0,4.0
,,2017-02-15 09:24:56.776166,slurm_normal,1487150706.0,0.0,,1.0,main_w4_handler0,2995269,15043574,False,,22565,vcf,9199258.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28359487}]",32.0,,35312913,1487150700.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-02-15 09:25:07.348572,21426.0,6.0
,,2015-10-08 09:30:23.474533,slurm_normal,1444296720.0,0.0,,1.0,main_w2_handler1,2462946,10526561,False,,267432361,vcf,4801047.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",21438291,,32.0,,25528652,1444296697.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-10-08 09:32:04.668601,42165.0,23.0
,,2016-10-24 01:20:22.323070,slurm_normal,1477272053.0,0.0,,1.0,main_w4_handler1,2847289,14153790,False,,24135890,vcf,8365199.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b574cfebc5c73e6900'}]",32.0,,33866070,1477272046.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-10-24 01:20:55.829171,91348.0,7.0
,,2016-04-07 17:38:59.815788,slurm_normal,1460050825.0,0.0,,1.0,main_w1_handler0,2620092,12367527,False,,324425239,vcf,6570460.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/014/483/dataset_14483220.dat""","""chr17""",24091658,,32.0,,28792321,1460050793.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2016-04-07 17:40:30.575199,78844.0,32.0
,,2015-03-18 15:18:42.131394,rodeo_normal,1426691943.0,0.0,,1.0,main_w2_handler0,2241027,8978612,False,,1539051,vcf,3222937.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18900871,,32.0,,21875649,1426691939.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-03-18 15:19:08.968357,60959.0,4.0
,,2017-10-29 19:54:49.472697,slurm_normal,1509306919.0,0.0,,1.0,main_w4_handler1,3303227,17258716,False,,1151882,vcf,11316981,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31953805}]",32.0,,40820079,1509306910.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2017-10-29 19:55:24.104761,110707.0,9.0
,,2015-08-18 15:34:30.149941,slurm_normal,1439912298.0,0.0,,1.0,main_w2_handler0,2411667,10142161,False,,1116655,vcf,4412840.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20812576,,32.0,,24730337,1439912104.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-08-18 15:38:23.094721,67862.0,194.0
10.0,len,2015-04-16 12:06:37.247108,slurm_normal,1429186026.0,0.0,,1.0,main_w2_handler0,2270495,9244792,False,,121472,vcf,3527688.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/038/dataset_11038997.dat""","""?""",19312536,,32.0,,22479328,1429186021.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-04-16 12:07:13.361647,62354.0,5.0
,,2015-09-23 04:03:35.429183,slurm_normal,1442981040.0,0.0,,1.0,main_w2_handler0,2405177,10388653,False,,7738,vcf,4668994.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21217664,,32.0,,25333664,1442981035.0,ok,1023996.0,CONVERTER_vcf_to_bgzip_0,1.0.0,,2015-09-23 04:04:02.718206,64300.0,5.0
