create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.l,parameters.addition.r,parameters.addition.w,parameters.bed,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.nooverlaps,parameters.number,parameters.original,parameters.strandB,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-15 10:54:03.191980,slurm_normal,1452855260.0,0,1.0,main_w1_handler1,2566709,11510788,False,,988,bed,85019,bed,5779362.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910501,,22910514,,"""False""","""False""","""False""","""""",32.0,,27460283,1452855257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 10:54:24.198688,,3.0
2016-01-15 10:56:18.230401,slurm_normal,1452855396.0,0,1.0,main_w1_handler0,2566709,11510794,False,,5307,bed,158648,bed,5779369.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910487,,22910506,,"""False""","""False""","""False""","""""",32.0,,27460283,1452855392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 10:56:37.042325,,4.0
2016-01-15 11:37:48.502396,slurm_normal,1452857887.0,0,1.0,main_w1_handler0,2566709,11510907,False,,267,bed,85019,bed,5779504.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910503,,22910514,,"""False""","""False""","""False""","""""",32.0,,27460283,1452857884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:38:09.783619,,3.0
2016-01-15 11:59:03.767524,slurm_normal,1452859165.0,0,1.0,main_w1_handler0,2566709,11511000,False,,1507,bed,208037,bed,5779604.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910488,,22910505,,"""False""","""False""","""False""","""""",32.0,,27460283,1452859161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:59:33.834361,,4.0
2016-01-15 11:17:33.477552,slurm_normal,1452856673.0,0,1.0,main_w1_handler1,2566709,11510858,False,,1961,bed,60926,bed,5779451.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910498,,22910512,,"""False""","""False""","""False""","""""",32.0,,27460283,1452856670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:17:57.087623,,3.0
2016-01-15 10:41:38.521444,slurm_normal,1452854523.0,0,1.0,main_w1_handler1,2566709,11510723,False,,33599,bed,61484,bed,5779303.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910495,,22910509,,"""False""","""False""","""False""","""""",32.0,,27460283,1452854519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 10:42:06.127106,,4.0
2016-01-15 11:03:55.373511,slurm_normal,1452855860.0,0,1.0,main_w2_handler1,2566709,11510818,False,,325,bed,41215,bed,5779399.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910491,,22910508,,"""False""","""False""","""False""","""""",32.0,,27460283,1452855854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:04:22.218906,,6.0
2016-01-15 10:51:59.603532,slurm_normal,1452855148.0,0,1.0,main_w2_handler0,2566709,11510773,False,,988,bed,99174,bed,5779357.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910501,,22910513,,"""False""","""False""","""False""","""""",32.0,,27460283,1452855144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 10:52:31.283170,,4.0
2016-01-15 10:58:08.839490,slurm_normal,1452855510.0,0,1.0,main_w2_handler0,2566709,11510801,False,,5307,bed,208037,bed,5779375.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910487,,22910505,,"""False""","""False""","""False""","""""",32.0,,27460283,1452855504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 10:58:34.702623,,6.0
2016-01-15 12:00:31.956140,slurm_normal,1452859253.0,0,1.0,main_w1_handler1,2566709,11511008,False,,1507,bed,158648,bed,5779611.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910488,,22910506,,"""False""","""False""","""False""","""""",32.0,,27460283,1452859249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 12:00:59.727845,,4.0
2016-01-15 11:06:26.912775,slurm_normal,1452856011.0,0,1.0,main_w2_handler1,2566709,11510825,False,,725,bed,155768,bed,5779408.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910490,,22910507,,"""False""","""False""","""False""","""""",32.0,,27460283,1452856004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:06:54.673300,,7.0
2016-01-15 11:01:04.583063,slurm_normal,1452855685.0,0,1.0,main_w1_handler1,2566709,11510806,False,,21839,bed,158648,bed,5779386.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910486,,22910506,,"""False""","""False""","""False""","""""",32.0,,27460283,1452855680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:01:28.718991,,5.0
2016-01-15 11:36:42.742521,slurm_normal,1452857828.0,0,1.0,main_w1_handler1,2566709,11510906,False,,267,bed,99174,bed,5779503.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910503,,22910513,,"""False""","""False""","""False""","""""",32.0,,27460283,1452857823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:37:11.979709,,5.0
2016-01-15 11:07:40.197202,slurm_normal,1452856133.0,0,1.0,main_w2_handler1,2566709,11510827,False,,725,bed,41215,bed,5779409.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910490,,22910508,,"""False""","""False""","""False""","""""",32.0,,27460283,1452856127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:08:56.958234,,6.0
2016-01-15 11:53:00.923819,slurm_normal,1452858800.0,0,1.0,main_w1_handler2,2566709,11510968,False,,110,bed,155768,bed,5779570.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910492,,22910507,,"""False""","""False""","""False""","""""",32.0,,27460283,1452858796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:53:23.610204,,4.0
2016-01-15 11:57:45.034514,slurm_normal,1452859088.0,0,1.0,main_w1_handler2,2566709,11510989,False,,1355,bed,208037,bed,5779593.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910489,,22910505,,"""False""","""False""","""False""","""""",32.0,,27460283,1452859085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:58:12.193144,,3.0
2016-01-15 11:32:38.766300,slurm_normal,1452857584.0,0,1.0,main_w1_handler2,2566709,11510901,False,,667,bed,85019,bed,5779497.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910504,,22910514,,"""False""","""False""","""False""","""""",32.0,,27460283,1452857580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:33:06.011249,,4.0
2016-01-15 11:44:15.015555,slurm_normal,1452858275.0,0,1.0,main_w1_handler0,2566709,11510944,False,,383,bed,58868,bed,5779533.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22910496,,22910510,,"""False""","""False""","""False""","""""",32.0,,27460283,1452858272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 11:44:37.587341,,3.0
2016-01-15 13:30:34.771651,slurm_normal,1452864689.0,0,1.0,main_w1_handler2,2567004,11512363,False,,35890,bed,2756624,bed,5780801.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22912409,,22912651,,"""False""","""False""","""False""","""""",32.0,,27460283,1452864685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 13:31:32.416408,,4.0
2016-01-15 13:53:17.939026,slurm_normal,1452866019.0,0,1.0,main_w1_handler2,2567004,11512495,False,,22632,bed,342672,bed,5781043.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22912782,,22912760,,"""False""","""False""","""False""","""""",32.0,,27460283,1452866015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 13:53:40.231867,,4.0
2016-01-15 13:37:07.074749,slurm_normal,1452865056.0,0,1.0,main_w1_handler1,2567004,11512395,False,,2756624,bed,35890,bed,5780903.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22912651,,22912409,,"""False""","""False""","""False""","""""",32.0,,27460283,1452865051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 13:37:40.329334,,5.0
2016-01-15 13:33:11.946239,slurm_normal,1452864828.0,0,1.0,main_w1_handler1,2567004,11512380,False,,35890,bed,2756624,bed,5780840.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22912409,,22912651,,"""False""","""False""","""True""","""""",32.0,,27460283,1452864824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 13:33:54.781245,,4.0
2016-01-15 13:45:29.451693,slurm_normal,1452865585.0,0,1.0,main_w1_handler1,2567004,11512431,False,,35890,bed,229659,bed,5780982.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22912409,,22912767,,"""False""","""False""","""False""","""""",32.0,,27460283,1452865581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 13:46:27.601144,,4.0
2016-01-15 13:47:52.115442,slurm_normal,1452865739.0,0,1.0,main_w1_handler1,2567004,11512450,False,,25148,bed,229659,bed,5781004.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22912786,,22912767,,"""False""","""False""","""False""","""""",32.0,,27460283,1452865734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-15 13:49:01.991150,,5.0
2016-01-19 12:42:21.357919,slurm_normal,1453207366.0,0,1.0,main_w2_handler1,2570227,11543837,False,,241,bed,3696942,bed,5810077.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22952697,,22952711,,"""False""","""False""","""False""","""""",32.0,,27460283,1453207362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 12:42:51.079108,,4.0
2016-01-19 12:40:32.145366,slurm_normal,1453207256.0,0,1.0,main_w1_handler0,2570227,11543720,False,,868,bed,3696942,bed,5810039.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22952696,,22952711,,"""False""","""False""","""False""","""""",32.0,,27460283,1453207253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 12:41:02.272334,,3.0
2016-01-19 12:46:07.086299,slurm_normal,1453207623.0,0,1.0,main_w2_handler0,2570227,11543997,False,,121,bed,3696942,bed,5810155.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22952698,,22952711,,"""False""","""False""","""False""","""""",32.0,,27460283,1453207584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 12:47:07.050298,,39.0
2016-01-19 12:46:43.701250,slurm_normal,1453207777.0,0,1.0,main_w1_handler1,2570227,11544028,False,,127,bed,3696942,bed,5810213.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22952703,,22952711,,"""False""","""False""","""False""","""""",32.0,,27460283,1453207754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 12:49:43.582738,,23.0
2016-01-18 15:25:13.577075,slurm_normal,1453130776.0,0,1.0,main_w1_handler1,2569084,11536588,False,,109,bed,3696942,bed,5803912.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942780,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:26:19.130759,,4.0
2016-01-18 15:25:26.911062,slurm_normal,1453130758.0,0,1.0,main_w1_handler2,2569084,11536590,False,,988,bed,3696942,bed,5803907.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942781,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:26:03.176440,,4.0
2016-01-18 15:17:26.435862,slurm_normal,1453130266.0,0,1.0,main_w2_handler0,2569084,11536504,False,,5307,bed,3696942,bed,5803788.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942770,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:17:50.482412,,5.0
2016-01-18 15:16:20.449927,slurm_normal,1453130214.0,0,1.0,main_w1_handler2,2569084,11536497,False,,21839,bed,3696942,bed,5803774.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942769,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:17:00.250666,,5.0
2016-01-18 15:22:56.869679,slurm_normal,1453130600.0,0,1.0,main_w1_handler0,2569084,11536577,False,,33599,bed,3696942,bed,5803880.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942775,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:23:23.062459,,4.0
2016-01-18 15:20:36.707291,slurm_normal,1453130467.0,0,1.0,main_w1_handler1,2569084,11536562,False,,325,bed,3696942,bed,5803844.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942772,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:21:12.888108,,6.0
2016-01-18 15:22:04.713954,slurm_normal,1453130543.0,0,1.0,main_w2_handler1,2569084,11536571,False,,1396,bed,3696942,bed,5803865.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942774,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:22:27.187998,,4.0
2016-01-18 15:25:36.402676,slurm_normal,1453130787.0,0,1.0,main_w1_handler2,2569084,11536591,False,,28483,bed,3696942,bed,5803913.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942783,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:26:31.289326,,4.0
2016-01-18 15:19:20.512988,slurm_normal,1453130390.0,0,1.0,main_w1_handler1,2569084,11536557,False,,725,bed,3696942,bed,5803819.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942771,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:19:54.397343,,4.0
2016-01-18 15:25:01.112913,slurm_normal,1453130741.0,0,1.0,main_w2_handler0,2569084,11536587,False,,1961,bed,3696942,bed,5803902.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22942777,,22942894,,"""False""","""False""","""False""","""""",32.0,,27460283,1453130725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-18 15:25:44.682078,,16.0
2016-01-21 05:14:53.009489,slurm_normal,1453353314.0,0,1.0,main_w1_handler2,2561345,11568051,False,,4824,bed,10778,bed,5833945.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000000,"""True""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932758,,22932765,,"""False""","""True""","""False""","""""",32.0,,27604308,1453353308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-21 05:15:15.898418,76583.0,6.0
2016-01-21 05:10:43.344626,slurm_normal,1453353060.0,0,1.0,main_w2_handler0,2561345,11567907,False,,4824,bed,10778,bed,5833902.roundup,slurm,,132112168.0,corral-repl,,0,window,,,10000,"""True""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932758,,22932765,,"""False""","""True""","""False""","""""",32.0,,27604308,1453353056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-21 05:11:02.458077,76583.0,4.0
2016-01-22 11:18:09.941199,slurm_normal,1453461505.0,0,1.0,main_w2_handler1,2555979,11579864,False,,3960,bed,10850,bed,5845589.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22976700,,22976610,,"""False""","""False""","""False""","""""",32.0,,27518871,1453461500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-22 11:18:28.018315,71018.0,5.0
2016-01-21 17:00:41.273579,slurm_normal,1453395795.0,0,1.0,main_w1_handler2,2561345,11573077,False,,4824,bed,11148,bed,5837512.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000000,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932758,,22987682,,"""False""","""True""","""False""","""""",32.0,,27604308,1453395789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-21 17:03:19.344385,76583.0,6.0
2016-01-21 16:59:49.979839,slurm_normal,1453395789.0,0,1.0,main_w1_handler1,2561345,11573069,False,,4824,bed,11148,bed,5837509.roundup,slurm,,132112168.0,corral-repl,,0,window,,,200,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932758,,22987682,,"""False""","""True""","""False""","""""",32.0,,27604308,1453395783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-21 17:03:17.113465,76583.0,6.0
2016-01-21 17:00:15.302229,slurm_normal,1453395916.0,0,1.0,main_w1_handler1,2561345,11573073,False,,4824,bed,11148,bed,5837533.roundup,slurm,,132112168.0,corral-repl,,0,window,,,10000,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932758,,22987682,,"""False""","""True""","""False""","""""",32.0,,27604308,1453395897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-21 17:05:23.655171,76583.0,19.0
2016-01-21 17:43:44.699300,slurm_normal,1453398314.0,0,1.0,main_w2_handler1,2561345,11573398,False,,4824,bed,11148,bed,5837943.roundup,slurm,,132112168.0,corral-repl,,0,window,,,1000,"""False""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""",22932758,,22987682,,"""False""","""True""","""False""","""""",32.0,,27604308,1453398291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-21 17:45:31.578302,76583.0,23.0
2016-01-19 12:46:23.223353,slurm_normal,1453207689.0,0,1.0,main_w1_handler2,2570227,11544010,False,,495,bed,3696942,bed,5810171.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22952701,,22952711,,"""False""","""False""","""False""","""""",32.0,,27460283,1453207645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 12:48:17.968592,,44.0
2016-01-19 12:46:15.490867,slurm_normal,1453207722.0,0,1.0,main_w1_handler1,2570227,11544002,False,,386,bed,3696942,bed,5810194.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22952700,,22952711,,"""False""","""False""","""False""","""""",32.0,,27460283,1453207711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 12:48:50.304340,,11.0
2016-01-19 15:35:24.134214,slurm_normal,1453217769.0,0,1.0,main_w1_handler0,2570265,11550801,False,,2742,bed,3696942,bed,5814055.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22953925,,22953933,,"""False""","""False""","""False""","""""",32.0,,27460283,1453217761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 15:36:15.751936,,8.0
2016-01-19 15:35:35.239996,slurm_normal,1453217975.0,0,1.0,main_w1_handler1,2570265,11550804,False,,59,bed,3696942,bed,5814106.roundup,slurm,,132112168.0,corral-repl,,0,window,,,5000,"""False""","""/galaxy-repl/localdata/chrom/hg19Patch9.len""","""hg19Patch9""","""False""",22953926,,22953933,,"""False""","""False""","""False""","""""",32.0,,27460283,1453217960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.22.0,2.22.0,,2016-01-19 15:39:39.523645,,15.0
