axes,axes_filetype,create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.axes.values,parameters.axes|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.dist.values,parameters.dist|__identifier__,parameters.epsilon,parameters.iters,parameters.maxdim,parameters.maxiters,parameters.mindim,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-12 18:20:35.475034,slurm_normal,1193,mothur.dist,1515781275.0,0,,1.0,main_w4_handler0,3287353,18019639,False,,12097018,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33288853}]","""thetayc.0.03.lt.ave""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43135597,1515781240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:21:17.863796,113659,35.0
,,2018-01-12 18:20:36.840392,slurm_normal,1193,mothur.dist,1515781276.0,0,,1.0,main_w3_handler0,3287353,18019642,False,,12097021,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33288856}]","""thetayc.0.03.lt.std""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43135597,1515781249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:21:20.617344,113659,27.0
3655.0,mothur.axes,2018-01-12 18:28:18.526092,slurm_normal,1657,mothur.dist,1515781721.0,0,,1.0,main_w4_handler1,3390534,18019710,False,,12097095,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33290286}]","""thetayc.0.03.lt.std""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289921}]","""thetayc.0.03.lt.std""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43165624,1515781716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:28:43.744340,119655,5.0
,,2018-01-12 18:32:16.136222,slurm_normal,1657,mothur.dist,1515781960.0,0,,1.0,main_w4_handler0,3390534,18019759,False,,12097146,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289921}]","""thetayc.0.03.lt.std""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43165624,1515781943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:32:43.280172,119655,17.0
3659.0,mothur.axes,2018-01-12 18:28:15.194229,slurm_normal,1657,mothur.dist,1515781708.0,0,,1.0,main_w4_handler0,3390534,18019706,False,,12097090,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33290274}]","""jclass.0.03.lt""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289917}]","""jclass.0.03.lt""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43165624,1515781701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:28:31.553192,119655,7.0
3680.0,mothur.axes,2018-01-12 18:28:14.454484,slurm_normal,1657,mothur.dist,1515781713.0,0,,1.0,main_w4_handler1,3390534,18019705,False,,12097089,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33290271}]","""jclass.0.03.lt.ave""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289916}]","""jclass.0.03.lt.ave""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43165624,1515781699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:28:37.021147,119655,14.0
3661.0,mothur.axes,2018-01-12 18:28:16.509074,slurm_normal,1657,mothur.dist,1515781891.0,0,,1.0,main_w3_handler0,3390534,18019708,False,,12097125,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33290280}]","""thetayc.0.03.lt.ave""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289919}]","""thetayc.0.03.lt.ave""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43165624,1515781882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:32:07.960405,119655,9.0
,,2018-01-12 18:31:53.097446,slurm_normal,1657,mothur.dist,1515781928.0,0,,1.0,main_w4_handler0,3390534,18019751,False,,12097135,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289916}]","""jclass.0.03.lt.ave""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43165624,1515781918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:32:11.627943,119655,10.0
,,2018-01-12 18:32:05.008705,slurm_normal,1657,mothur.dist,1515781933.0,0,,1.0,main_w4_handler0,3390534,18019755,False,,12097139,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289918}]","""jclass.0.03.lt.std""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43165624,1515781928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:32:18.443890,119655,5.0
,,2018-01-12 18:32:11.269193,slurm_normal,1657,mothur.dist,1515781945.0,0,,1.0,main_w4_handler0,3390534,18019756,False,,12097144,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289919}]","""thetayc.0.03.lt.ave""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43165624,1515781940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:32:26.996675,119655,5.0
,,2018-01-12 18:32:01.856500,slurm_normal,1657,mothur.dist,1515781967.0,0,,1.0,main_w4_handler1,3390534,18019754,False,,12097138,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289917}]","""jclass.0.03.lt""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43165624,1515781926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:32:50.390799,119655,41.0
,,2018-01-12 18:32:13.555108,slurm_normal,1657,mothur.dist,1515782009.0,0,,1.0,main_w3_handler1,3390534,18019757,False,,12097155,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289920}]","""thetayc.0.03.lt""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43165624,1515782004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-12 18:33:48.754361,119655,5.0
,,2018-01-18 06:25:16.999650,slurm_normal,1657,mothur.dist,1516256729.0,0,,1.0,main_w3_handler1,3395242,18068691,False,,12147221,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364166}]","""jclass.0.03.lt.ave""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43244112,1516256725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:25:33.280153,120071,4.0
,,2018-01-18 06:25:17.917055,slurm_normal,1657,mothur.dist,1516256734.0,0,,1.0,main_w3_handler1,3395242,18068693,False,,12147222,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364168}]","""jclass.0.03.lt.std""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43244112,1516256727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:25:36.892790,120071,7.0
,,2018-01-18 06:25:56.598623,slurm_normal,1657,mothur.dist,1516256766.0,0,,1.0,main_w4_handler1,3395242,18068703,False,,12147230,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364167}]","""jclass.0.03.lt""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43244112,1516256762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:26:10.011696,120071,4.0
,,2018-01-18 06:25:57.633810,slurm_normal,1657,mothur.dist,1516256767.0,0,,1.0,main_w4_handler0,3395242,18068704,False,,12147231,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364168}]","""jclass.0.03.lt.std""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43244112,1516256762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:26:11.012644,120071,5.0
,,2018-01-18 06:25:18.543696,slurm_normal,1657,mothur.dist,1516256726.0,0,,1.0,main_w4_handler1,3395242,18068694,False,,12147218,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364169}]","""thetayc.0.03.lt.ave""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43244112,1516256721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:25:29.036213,120071,5.0
,,2018-01-18 06:25:17.507027,slurm_normal,1657,mothur.dist,1516256728.0,0,,1.0,main_w3_handler0,3395242,18068692,False,,12147219,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364167}]","""jclass.0.03.lt""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43244112,1516256722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:25:30.590709,120071,6.0
,,2018-01-18 06:25:19.348026,slurm_normal,1657,mothur.dist,1516256741.0,0,,1.0,main_w4_handler1,3395242,18068695,False,,12147224,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364170}]","""thetayc.0.03.lt""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43244112,1516256736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:25:43.134106,120071,5.0
,,2018-01-18 06:25:20.329340,slurm_normal,1657,mothur.dist,1516256744.0,0,,1.0,main_w4_handler1,3395242,18068696,False,,12147225,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364171}]","""thetayc.0.03.lt.std""","""1e-12""","""10""","""2""","""500""","""2""",32.0,,43244112,1516256739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:25:46.964247,120071,5.0
,,2018-01-18 06:25:55.882900,slurm_normal,1657,mothur.dist,1516256766.0,0,,1.0,main_w4_handler0,3395242,18068702,False,,12147229,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364166}]","""jclass.0.03.lt.ave""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43244112,1516256762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:26:09.588362,120071,4.0
,,2018-01-18 06:25:58.374445,slurm_normal,1657,mothur.dist,1516256769.0,0,,1.0,main_w4_handler1,3395242,18068705,False,,12147232,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364169}]","""thetayc.0.03.lt.ave""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43244112,1516256765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:26:13.675666,120071,4.0
,,2018-01-18 06:25:59.087493,slurm_normal,1657,mothur.dist,1516256779.0,0,,1.0,main_w4_handler1,3395242,18068706,False,,12147233,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364170}]","""thetayc.0.03.lt""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43244112,1516256775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:26:21.986230,120071,4.0
,,2018-01-18 06:25:59.833144,slurm_normal,1657,mothur.dist,1516256782.0,0,,1.0,main_w4_handler1,3395242,18068707,False,,12147234,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33364171}]","""thetayc.0.03.lt.std""","""1e-12""","""10""","""3""","""500""","""3""",32.0,,43244112,1516256778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-18 06:26:24.940303,120071,4.0
,,2017-12-12 08:55:27.144332,slurm_normal,16656,mothur.dist,1513068939.0,0,,1.0,main_w4_handler1,3362393,17781238,False,,11849441,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32870490}]",,"""1e-12""","""10""","""2""","""500""","""2""",32.0,,42605486,1513068934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2017-12-12 08:55:42.185468,113456,5.0
,,2018-01-19 08:05:34.307142,slurm_normal,625,mothur.dist,1516349145.0,0,,1.0,main_w3_handler1,3397689,18081382,False,,12160050,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33384285}]",,"""1e-12""","""10""","""2""","""500""","""2""",32.0,,43299908,1516349141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-19 08:05:47.713413,72172,4.0
,,2018-01-19 08:47:04.356767,slurm_normal,531,mothur.dist,1516351640.0,0,,1.0,main_w4_handler0,3397720,18081585,False,,12160326,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33385612}]",,"""1e-12""","""10""","""2""","""500""","""2""",32.0,,43299908,1516351636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.36.1.0,1.36.1.0,,2018-01-19 08:47:23.131994,72172,4.0
