chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_nameCol,parameters.input1_startCol,parameters.input1_strandCol,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-23 16:54:08.168186,slurm_normal,1503507273.0,0.0,,1.0,main_w3_handler0,3214971,16642313,False,,410753019,bed,10714889.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30967077}]",,,,,,,,,32.0,,39788622.0,1503507257.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-23 16:54:34.738124,96630.0,16.0
,,2017-08-24 04:40:38.464410,slurm_normal,1503549652.0,0.0,,1.0,main_w3_handler0,3231571,16646009,False,,13463365,bed,10718647.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30972384}]",,,,,,,,,32.0,,40039053.0,1503549647.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-24 04:40:53.740071,,5.0
,,2017-08-24 11:25:23.604931,slurm_normal,1503573936.0,0.0,,1.0,main_w3_handler1,3231803,16647756,False,,182457,bed,10720498.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30975176}]",,,,,,,,,32.0,,40046618.0,1503573931.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-24 11:25:39.503081,110492.0,5.0
,,2017-11-20 07:35:45.223127,slurm_normal,1511163352.0,0.0,,1.0,main_w4_handler1,3329043,17514121,False,,10213,bed,11573908,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32410318}]",,,,,,,,,32.0,,41263718.0,1511163349.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-11-20 07:35:55.023604,108456.0,3.0
,,2017-11-17 12:05:25.483508,slurm_normal,1510920337.0,0.0,,1.0,main_w3_handler1,3244210,17492447,False,,3722,bed,11550964,slurm,,132112168.0,corral-repl,,,0.0,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32195579}]",,,,,,,,,32.0,,42062819.0,1510920333.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-11-17 12:05:41.975885,105789.0,4.0
,,2017-08-25 14:39:04.998197,slurm_normal,1503671959.0,0.0,,1.0,main_w4_handler0,3088295,16659075,False,,93,bed,10731358.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30991220}]",,,,,,,,,32.0,,39770322.0,1503671956.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-25 14:39:22.646241,104778.0,3.0
,,2017-08-26 06:08:16.315966,slurm_normal,1503727718.0,0.0,,1.0,main_w4_handler1,3232294,16663380,False,,411575682,gff3,10735857.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30999782}]",,,,,,,,,32.0,,40063500.0,1503727702.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-26 06:08:40.043495,110526.0,16.0
,,2017-08-27 15:01:16.903708,slurm_normal,1503846111.0,0.0,,1.0,main_w3_handler0,3234261,16667963,False,,492,bed,10740209.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31006883}]",,,,,,,,,32.0,,40099093.0,1503846085.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-27 15:01:52.641477,93913.0,26.0
,,2017-08-28 21:37:19.158410,slurm_normal,1503956253.0,0.0,,1.0,main_w3_handler0,3235549,16677224,False,,1551807,bed,10749391.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 31019930}]",,,,,,,,,32.0,,39913610.0,1503956248.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-28 21:37:36.450346,110143.0,5.0
,,2017-08-29 15:49:08.468085,slurm_normal,1504021763.0,0.0,,1.0,main_w4_handler1,3209634,16684565,False,,52,bed,10756449.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30746517}]",,,,,,,,,32.0,,39507505.0,1504021758.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-29 15:49:31.367934,83916.0,5.0
,,2017-08-29 21:52:15.736697,slurm_normal,1504043767.0,0.0,,1.0,main_w3_handler1,3236622,16688397,False,,443808274,bed,10760283.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31036043}]",,,,,,,,,32.0,,40145741.0,1504043548.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-29 21:56:11.345548,110703.0,219.0
,,2017-08-30 08:11:13.837647,slurm_normal,1504080700.0,0.0,,1.0,main_w3_handler1,3237383,16690610,False,,7581755,bed,10762655.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 31040566}]",,,,,,,,,32.0,,40135339.0,1504080689.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-30 08:11:42.314449,,11.0
,,2017-08-30 07:42:19.243618,slurm_normal,1504078959.0,0.0,,1.0,main_w4_handler1,3237349,16690442,False,,7374989,bed,10762458.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 31040383}]",,,,,,,,,32.0,,40135339.0,1504078948.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-30 07:42:40.406012,,11.0
,,2017-08-30 07:41:37.769487,slurm_normal,1504078917.0,0.0,,1.0,main_w3_handler0,3237349,16690441,False,,7374989,bed,10762457.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 31040383}]",,,,,,,,,32.0,,40135339.0,1504078906.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-30 07:41:59.034073,,11.0
,,2017-08-30 08:41:19.666107,slurm_normal,1504082500.0,0.0,,1.0,main_w4_handler0,3237427,16691146,False,,7581722,bed,10763076.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 31041365}]",,,,,,,,,32.0,,40135339.0,1504082490.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-30 08:41:45.777325,,10.0
,,2017-08-30 08:44:50.761860,slurm_normal,1504082713.0,0.0,,1.0,main_w4_handler0,3237427,16691199,False,,7581722,bed,10763106.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 31041473}]",,,,,,,,,32.0,,40135339.0,1504082701.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-30 08:45:14.554488,,12.0
,,2017-08-30 14:48:42.193188,slurm_normal,1504104559.0,0.0,,1.0,main_w4_handler0,3231247,16694637,False,,443808274,bed,10766728.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30998487}]",,,,,,,,,32.0,,40080197.0,1504104537.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-30 14:49:22.959479,110471.0,22.0
,,2017-09-01 00:45:34.434062,slurm_normal,1504226753.0,0.0,,1.0,main_w4_handler0,3223149,16708193,False,,10571124,bed,10780972.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31066762}]",,,,,,,,,32.0,,40194079.0,1504226743.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-01 00:45:55.126509,110199.0,10.0
,,2017-09-01 01:07:32.255198,slurm_normal,1504228081.0,0.0,,1.0,main_w4_handler1,3070834,16708230,False,,52524740,bed,10781028.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 31068792}]",,,,,,,,,32.0,,40167910.0,1504228062.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-01 01:08:03.744496,103982.0,19.0
,,2017-09-02 04:50:50.836408,slurm_normal,1504327900.0,0.0,,1.0,main_w3_handler0,3237595,16715423,False,,291677092,bed,10788136.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31063996}]",,,,,,,,,32.0,,39988831.0,1504327859.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-02 04:51:43.002295,110332.0,41.0
,,2017-09-02 13:13:14.922286,slurm_normal,1504358019.0,0.0,,1.0,main_w4_handler0,3025000,16716415,False,,4031374,bed,10789129.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31080914}]",,,,,,,,,32.0,,40109102.0,1504358010.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-02 13:13:43.252202,101740.0,9.0
,,2017-09-02 20:05:40.203554,slurm_normal,1504382757.0,0.0,,1.0,main_w4_handler0,2908707,16717412,False,,1814995,bed,10790081.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31082185}]",,,,,,,,,32.0,,40220066.0,1504382751.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-02 20:05:58.232938,87348.0,6.0
,,2017-09-02 14:53:37.902643,slurm_normal,1504391049.0,0.0,,1.0,main_w3_handler0,3239265,16716742,False,,5270298,bed,10791313.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 31081340}]",,,,,,,,,32.0,,40209548.0,1504391040.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-02 22:24:12.552149,108519.0,9.0
,,2017-09-04 06:00:55.644958,slurm_normal,1504504884.0,0.0,,1.0,main_w3_handler1,3226083,16728394,False,,526881109,bed,10796789.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31097849}]",,,,,,,,,32.0,,40245054.0,1504504862.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-04 06:01:25.195063,110307.0,22.0
,,2017-11-20 11:14:44.311434,slurm_normal,1511176503.0,0.0,,1.0,main_w3_handler1,2188219,17517126,False,,11894607,bed,11576788,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29519632}]",,,,,,,,,32.0,,41210523.0,1511176492.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-11-20 11:15:08.288169,40653.0,11.0
,,2017-09-04 13:08:40.384772,slurm_normal,1504530624.0,0.0,,1.0,main_w3_handler0,3109808,16729896,False,,52,bed,10798388.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31073508}]",,,,,,,,,32.0,,40023393.0,1504530620.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-04 13:10:29.259682,105789.0,4.0
,,2017-09-04 13:05:31.434633,slurm_normal,1504530363.0,0.0,,1.0,main_w4_handler0,3109808,16729862,False,,4771931,bed,10798352.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31073515}]",,,,,,,,,32.0,,40023393.0,1504530354.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-04 13:06:15.814637,105789.0,9.0
,,2017-09-04 13:07:41.261317,slurm_normal,1504530535.0,0.0,,1.0,main_w3_handler1,3109808,16729890,False,,52,bed,10798367.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31073500}]",,,,,,,,,32.0,,40023393.0,1504530532.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-04 13:09:51.421926,105789.0,3.0
,,2017-09-05 23:39:01.494522,slurm_normal,1504654882.0,0.0,,1.0,main_w3_handler1,2336672,16742671,False,,23385651,bed,10812051.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31117871}]",,,,,,,,,32.0,,40140713.0,1504654861.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-05 23:42:39.567892,64218.0,21.0
,,2017-09-09 20:39:51.506882,slurm_normal,1504989614.0,0.0,,1.0,main_w4_handler0,3206188,16779829,False,,75346,bed,10848093.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31172136}]",,,,,,,,,32.0,,40356716.0,1504989611.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-09 20:40:23.418939,108729.0,3.0
,,2017-09-06 14:25:53.595690,slurm_normal,1504708089.0,0.0,,1.0,main_w3_handler1,3244259,16747103,False,,146802297,bed,10815799.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31124139}]",,,,,,,,,32.0,,40301733.0,1504708080.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-06 14:30:30.701053,110501.0,9.0
,,2017-09-07 19:35:18.332748,slurm_normal,1504812937.0,0.0,,1.0,main_w4_handler0,3231198,16766167,False,,6202476,bed,10833263.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 31131482}]",,,,,,,,,32.0,,38977703.0,1504812927.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-07 19:35:39.654132,101862.0,10.0
,,2017-09-07 02:04:38.504332,slurm_normal,1504749909.0,0.0,,1.0,main_w3_handler1,3231547,16756700,False,,12058080,bed,10823191.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31102175}]",,,,,,,,,32.0,,39261442.0,1504749898.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-07 02:05:15.260152,108873.0,11.0
,,2017-09-07 05:06:09.620210,slurm_normal,1504760783.0,0.0,,1.0,main_w3_handler1,3231575,16757430,False,,67086411,gtf,10824003.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31119673}]",,,,,,,,,32.0,,40321505.0,1504760777.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-07 05:06:25.848624,110489.0,6.0
,,2017-09-07 08:51:14.580722,slurm_normal,1504774291.0,0.0,,1.0,main_w4_handler1,3217304,16759229,False,,165676986,bed,10826098.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31141117}]",,,,,,,,,32.0,,39876560.0,1504774284.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-07 08:51:34.221020,109841.0,7.0
,,2018-01-20 13:49:34.168274,slurm_normal,1516456190.0,0.0,,1.0,main_w3_handler0,3305913,18094148,False,,1152877,bed,12173641,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 33406810}]",,,,,,,,,32.0,,42587504.0,1516456181.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2018-01-20 13:49:52.437612,108821.0,9.0
,,2017-09-07 12:44:19.839621,slurm_normal,1504788287.0,0.0,,1.0,main_w3_handler1,3217304,16761995,False,,165676986,bed,10828927.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31141117}]",,,,,,,,,32.0,,39876560.0,1504788278.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-07 12:44:50.100564,109841.0,9.0
,,2017-09-07 20:57:02.209750,slurm_normal,1504818311.0,0.0,,1.0,main_w3_handler0,3233769,16766779,False,,634028,bed,10833953.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31152418}]",,,,,,,,,32.0,,40088189.0,1504818307.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-07 21:14:21.948288,,4.0
,,2017-09-08 11:16:04.980538,slurm_normal,1504869509.0,0.0,,1.0,main_w4_handler0,3245185,16770523,False,,624679550,bed,10837950.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31157755}]",,,,,,,,,32.0,,40345936.0,1504869383.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-08 11:18:35.349199,111079.0,126.0
,,2017-09-08 06:42:20.224501,slurm_normal,1504852958.0,0.0,,1.0,main_w3_handler1,3246479,16769103,False,,2387299,bed,10836486.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31155784}]",,,,,,,,,32.0,,40349540.0,1504852951.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-08 06:42:41.728344,,7.0
,,2017-09-09 18:35:11.448784,slurm_normal,1504982126.0,0.0,,1.0,main_w4_handler1,3206188,16779522,False,,17,bed,10847732.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31160819}]",,,,,,,,,32.0,,40356716.0,1504982122.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-09 18:35:32.397175,108729.0,4.0
,,2017-10-25 23:11:25.271843,slurm_normal,1508973100.0,0.0,,1.0,main_w4_handler0,3300047,17218986,False,,1220693,bed,11279794,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 31884709}]",,,,,,,,,32.0,,40032748.0,1508973095.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-10-25 23:11:43.633812,61851.0,5.0
,,2017-09-11 03:30:01.594461,slurm_normal,1505100636.0,0.0,,1.0,main_w4_handler0,3239689,16784146,False,,47634117,bed,10852595.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/felCat8.len""","""felCat8""",,"[{'src': 'hda', 'id': 31123144}]",,,,,,,,,32.0,,40199875.0,1505100612.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-11 03:30:39.473060,,24.0
,,2017-09-11 05:49:29.155775,slurm_normal,1505108998.0,0.0,,1.0,main_w3_handler1,3231575,16784514,False,,67086411,gtf,10852955.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31119673}]",,,,,,,,,32.0,,40351787.0,1505108993.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-11 05:50:06.968837,110489.0,5.0
,,2017-09-11 11:43:44.295632,slurm_normal,1505130244.0,0.0,,1.0,main_w3_handler1,3206235,16786522,False,,5265078,bed,10854939.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/xenTro3.len""","""xenTro3""",,"[{'src': 'hda', 'id': 31182033}]",,,,,,,,,32.0,,40275340.0,1505130234.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-11 11:44:08.286779,108837.0,10.0
,,2017-09-11 10:16:46.777278,slurm_normal,1505125024.0,0.0,,1.0,main_w4_handler1,3206235,16786090,False,,31726167,bed,10854513.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 30877243}]",,,,,,,,,32.0,,40275340.0,1505125019.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-11 10:17:06.493937,108837.0,5.0
,,2018-02-14 21:13:23.050846,slurm_normal,1518642826.0,0.0,7680.0,1.0,main_w3_handler0,3428057,18388065,False,,8583010,bed,12473127,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/susScr11.len""","""susScr11""",,"[{'src': 'hda', 'id': 33862916}]",,,,,,,,,32.0,,43889182.0,1518642815.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2018-02-14 21:13:51.354610,121884.0,11.0
,,2017-09-12 16:34:13.371425,slurm_normal,1505234134.0,0.0,,1.0,main_w4_handler1,3116449,16796845,False,,182613463,bed,10865766.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29848675}]",,,,,,,,,32.0,,39533645.0,1505234067.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-12 16:35:39.588979,104750.0,67.0
,,2017-09-12 19:17:51.221259,slurm_normal,1505243887.0,0.0,,1.0,main_w4_handler0,3209634,16798343,False,,97198,bed,10867128.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30746521}]",,,,,,,,,32.0,,39507505.0,1505243883.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-12 19:18:11.140978,83916.0,4.0
,,2017-09-12 19:12:41.172761,slurm_normal,1505243586.0,0.0,,1.0,main_w3_handler0,3209634,16798316,False,,279051,bed,10867107.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30746520}]",,,,,,,,,32.0,,39507505.0,1505243582.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-12 19:13:12.190911,83916.0,4.0
,,2017-09-12 19:12:40.216550,slurm_normal,1505243583.0,0.0,,1.0,main_w4_handler1,3209634,16798314,False,,412854,bed,10867104.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30746515}]",,,,,,,,,32.0,,39507505.0,1505243579.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-12 19:13:14.148800,83916.0,4.0
,,2017-09-12 19:17:50.300574,slurm_normal,1505243884.0,0.0,,1.0,main_w4_handler0,3209634,16798341,False,,219468,bed,10867127.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30746516}]",,,,,,,,,32.0,,39507505.0,1505243880.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-12 19:18:06.497941,83916.0,4.0
,,2017-09-12 23:41:39.144524,slurm_normal,1505259716.0,0.0,,1.0,main_w4_handler0,3233769,16799750,False,,95892,bed,10868710.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31204510}]",,,,,,,,,32.0,,40088189.0,1505259712.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-12 23:41:59.453229,,4.0
,,2017-09-13 13:04:07.943246,slurm_normal,1505307874.0,0.0,,1.0,main_w4_handler0,3218585,16805333,False,,23385651,bed,10874439.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31213073}]",,,,,,,,,32.0,,40456893.0,1505307860.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-13 13:04:36.022703,85820.0,14.0
,,2017-09-13 19:10:42.845397,slurm_normal,1505329860.0,0.0,,1.0,main_w4_handler1,3233769,16808914,False,,38838,bed,10877781.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31219052}]",,,,,,,,,32.0,,40088189.0,1505329856.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-13 19:11:28.426383,,4.0
,,2017-09-13 15:44:40.963873,slurm_normal,1505317610.0,0.0,,1.0,main_w3_handler0,3251650,16807337,False,,146802297,bed,10876355.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31216164}]",,,,,,,,,32.0,,40462099.0,1505317601.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-13 15:49:43.197173,111274.0,9.0
