create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.LVL1MAXGAP,parameters.LVL2MAXGAP,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cutofflink,parameters.cutoffpeak,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.minlen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-09 06:57:49.777726,slurm_normal,1468047690.0,0,1.0,main_w1_handler0,2598507,13365893,False,2192649201,bedgraph,,7576118.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5085d25473dbc261d'}]","""200""",32.0,,30794896.0,1468047525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-09 07:01:31.875616,11728.0,165.0
2016-07-07 18:11:42.726021,slurm_normal,1467915209.0,0,1.0,main_w2_handler1,2759516,13355799,False,735050189,bedgraph,,7565478.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/main/files/013/967/dataset_13967963.dat""","""1.0""","""2.0""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fdaf81f52d2bec93'}]","""200""",32.0,,30001823.0,1467915131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-07 18:13:33.265223,59928.0,78.0
2016-03-23 00:21:34.812920,slurm_normal,1458692534.0,0,1.0,main_w2_handler1,2595616,12231426,False,15663007,bedgraph,,6445865.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",23985298,,"""200""",32.0,,27214380.0,1458692525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-23 00:22:18.041020,2621.0,9.0
2016-05-18 18:53:28.489157,slurm_normal,1463597773.0,0,1.0,main_w2_handler1,2710362,12931689,False,1461827756,bedgraph,,7125403.roundup,slurm,,132112168.0,corral-repl,,"""50""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.5""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bb03b4d74d34e6c'}]","""200""",32.0,,29429769.0,1463597654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-18 18:56:18.809386,81993.0,119.0
2016-05-18 18:53:29.466845,slurm_normal,1463597704.0,0,1.0,main_w2_handler0,2710362,12931690,False,487298556,bedgraph,,7125402.roundup,slurm,,132112168.0,corral-repl,,"""50""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.5""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5304060235d60e771'}]","""200""",32.0,,29429769.0,1463597652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-18 18:55:06.331924,81993.0,52.0
2016-05-18 18:47:01.756656,slurm_normal,1463597373.0,0,1.0,main_w2_handler1,2710362,12931641,False,1461827756,bedgraph,,7125373.roundup,slurm,,132112168.0,corral-repl,,"""50""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bb03b4d74d34e6c'}]","""200""",32.0,,29429769.0,1463597261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-18 18:49:41.297809,81993.0,112.0
2016-05-18 18:47:03.327998,slurm_normal,1463597308.0,0,1.0,main_w1_handler0,2710362,12931642,False,487298556,bedgraph,,7125372.roundup,slurm,,132112168.0,corral-repl,,"""50""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5304060235d60e771'}]","""200""",32.0,,29429769.0,1463597254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-18 18:48:32.066702,81993.0,54.0
2016-05-18 19:00:11.458413,slurm_normal,1463598101.0,0,1.0,main_w1_handler0,2710362,12931737,False,487298556,bedgraph,,7125428.roundup,slurm,,132112168.0,corral-repl,,"""50""","""600""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.8""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5304060235d60e771'}]","""150""",32.0,,29429769.0,1463598035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-18 19:01:42.333881,81993.0,66.0
2016-05-19 11:32:02.181697,slurm_normal,1463657635.0,0,1.0,main_w2_handler1,2711228,12939187,False,487298556,bedgraph,,7133716.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.8""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfabcee3b24941e'}]","""158""",32.0,,29445865.0,1463657566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 11:34:02.103198,81993.0,69.0
2016-07-09 06:57:51.059416,slurm_normal,1468047655.0,0,1.0,main_w1_handler1,2598507,13365895,False,2271544099,bedgraph,,7576115.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5445cf82df7643bfc'}]","""200""",32.0,,30794896.0,1468047499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-09 07:00:57.784290,11728.0,156.0
2016-07-09 06:57:51.457257,slurm_normal,1468047723.0,0,1.0,main_w1_handler1,2598507,13365896,False,3318746396,bedgraph,,7576116.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc911ef75de6d121'}]","""200""",32.0,,30794896.0,1468047499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-09 07:02:07.783429,11728.0,224.0
2016-07-09 06:57:50.637543,slurm_normal,1468047762.0,0,1.0,main_w1_handler0,2598507,13365894,False,3393140001,bedgraph,,7576117.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501d94125b8ca8213'}]","""200""",32.0,,30794896.0,1468047524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-09 07:02:44.018895,11728.0,238.0
2016-05-19 07:16:34.017533,slurm_normal,1463642351.0,0,1.0,main_w1_handler1,2710362,12937163,False,1461827756,bedgraph,,7131857.roundup,slurm,,132112168.0,corral-repl,,"""50""","""884""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.9""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bb03b4d74d34e6c'}]","""221""",32.0,,29445865.0,1463642232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 07:19:15.278187,81993.0,119.0
2016-05-19 07:17:29.105116,slurm_normal,1463642411.0,0,1.0,main_w2_handler0,2710362,12937167,False,1435912568,bedgraph,,7131862.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.9""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503932b95d1663572'}]","""158""",32.0,,29445865.0,1463642284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 07:20:13.382159,81993.0,127.0
2016-05-19 11:34:56.115085,slurm_normal,1463657822.0,0,1.0,main_w1_handler1,2711228,12939202,False,487298556,bedgraph,,7133733.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.95""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfabcee3b24941e'}]","""158""",32.0,,29445865.0,1463657735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 11:37:05.114566,81993.0,87.0
2016-05-19 07:41:09.564019,slurm_normal,1463643778.0,0,1.0,main_w1_handler1,2710362,12937262,False,487298556,bedgraph,,7131952.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.95""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5304060235d60e771'}]","""158""",32.0,,29445865.0,1463643711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 07:43:00.802652,81993.0,67.0
2016-05-19 11:47:05.500798,slurm_normal,1463658514.0,0,1.0,main_w1_handler0,2711228,12939267,False,487298556,bedgraph,,7133799.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""3.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfabcee3b24941e'}]","""158""",32.0,,29445865.0,1463658467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 11:48:36.654728,81993.0,47.0
2016-05-19 11:52:54.722659,slurm_normal,1463658854.0,0,1.0,main_w1_handler1,2711228,12939277,False,487298556,bedgraph,,7133813.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""5.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfabcee3b24941e'}]","""158""",32.0,,29445865.0,1463658817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 11:54:16.494063,81993.0,37.0
2016-07-10 02:09:07.817331,slurm_normal,1468116634.0,0,1.0,main_w1_handler0,2761931,13368698,False,439637312,bedgraph,,7579088.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59309f3e98f659df4'}]","""200""",32.0,,31271638.0,1468116591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-10 02:10:36.731976,86121.0,43.0
2016-07-10 02:09:06.602235,slurm_normal,1468116622.0,0,1.0,main_w2_handler0,2761931,13368695,False,398003287,bedgraph,,7579087.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c20edf848020543e'}]","""200""",32.0,,31271638.0,1468116583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-10 02:10:24.836276,86121.0,39.0
2016-07-10 02:09:06.885296,slurm_normal,1468116607.0,0,1.0,main_w2_handler1,2761931,13368696,False,339342628,bedgraph,,7579085.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e25dfa6fc6fb934f'}]","""200""",32.0,,31271638.0,1468116571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-10 02:10:09.728329,86121.0,36.0
2016-07-10 02:09:07.380845,slurm_normal,1468116630.0,0,1.0,main_w1_handler1,2761931,13368697,False,636623115,bedgraph,,7579086.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532839a09c10a61f1'}]","""200""",32.0,,31271638.0,1468116575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-10 02:10:32.113875,86121.0,55.0
2016-05-19 10:28:31.315658,slurm_normal,1463653887.0,0,1.0,main_w1_handler0,2711228,12938780,False,487298556,bedgraph,,7133269.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfabcee3b24941e'}]","""158""",32.0,,29445865.0,1463653792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 10:31:30.941302,81993.0,95.0
2016-05-19 12:02:43.588837,slurm_normal,1463659435.0,0,1.0,main_w2_handler1,2711228,12939312,False,487298556,bedgraph,,7133860.roundup,slurm,,132112168.0,corral-repl,,"""50""","""632""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""10.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbfabcee3b24941e'}]","""158""",32.0,,29445865.0,1463659398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 12:03:57.132181,81993.0,37.0
2016-05-19 12:15:49.562735,slurm_normal,1463660285.0,0,1.0,main_w1_handler1,2711228,12939377,False,1461827756,bedgraph,,7133921.roundup,slurm,,132112168.0,corral-repl,,"""50""","""884""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""10.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae175ef1cf844b37'}]","""221""",32.0,,29445865.0,1463660196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 12:18:06.936618,81993.0,89.0
2016-05-19 19:30:47.282247,slurm_normal,1463686384.0,0,1.0,main_w1_handler0,2704284,12942997,False,1576354768,bedgraph,,7136517.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c588ec6cc965eb1'}]","""200""",32.0,,30216585.0,1463686266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-19 19:33:07.815298,84398.0,118.0
2016-03-24 08:16:12.874069,slurm_normal,1458807642.0,0,1.0,main_w2_handler0,2643120,12241656,False,244585452,bedgraph,,6454603.roundup,slurm,,132112168.0,corral-repl,,"""200""","""1600""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",24001947,,"""400""",32.0,,27407964.0,1458807616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-24 08:20:44.259094,76755.0,26.0
2016-07-12 07:38:56.455457,slurm_normal,1468309219.0,0,1.0,main_w1_handler0,2737822,13382899,False,429985675,bedgraph,,7594294.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg18.len""","""1.0""","""2.0""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bcc0ed8ee7f051e3'}]","""200""",32.0,,30875603.0,1468309182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-12 07:40:21.855004,86068.0,37.0
2016-07-12 07:38:56.833851,slurm_normal,1468309196.0,0,1.0,main_w2_handler0,2737822,13382900,False,370360713,bedgraph,,7594293.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg18.len""","""1.0""","""2.0""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3c25429aa236214'}]","""200""",32.0,,30875603.0,1468309167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-12 07:39:59.510438,86068.0,29.0
2016-05-25 01:59:59.119197,slurm_normal,1464141681.0,0,1.0,main_w1_handler0,2374130,12980277,False,227929113,bedgraph,,7167813.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/main/files/015/929/dataset_15929296.dat""","""1.0""","""2.0""","""Mapo_main_genome3.1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59789406314e9b278'}]","""200""",32.0,,30413780.0,1464141646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 02:01:24.780219,66110.0,35.0
2016-05-25 01:59:33.448070,slurm_normal,1464141643.0,0,1.0,main_w1_handler0,2374130,12980274,False,190726659,bedgraph,,7167810.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/main/files/015/929/dataset_15929296.dat""","""1.0""","""2.0""","""Mapo_main_genome3.1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5002d9867d41b0d7d'}]","""200""",32.0,,30413780.0,1464141623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-25 02:00:46.222341,66110.0,20.0
2016-05-23 08:32:13.049241,slurm_normal,1463992390.0,0,1.0,main_w1_handler1,2714284,12962009,False,1414711,bed,,7152286.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""2.0""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa51abc8776f8a21'}]","""200""",32.0,,30374681.0,1463992382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-23 08:33:13.418376,84879.0,8.0
2016-05-26 16:37:44.527341,slurm_normal,1464281487.0,0,1.0,main_w1_handler1,2715602,12992785,False,249894302,bedgraph,,7178205.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""2.0""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e06b4189d48849c'}]","""200""",32.0,,30345032.0,1464280998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-26 16:51:33.354896,64830.0,489.0
2016-03-30 22:19:08.048250,slurm_normal,1459382938.0,0,1.0,main_w2_handler1,2649851,12290881,False,2038221997,bedgraph,,6495861.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24072165,,"""200""",32.0,,29307570.0,1459382742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 00:09:03.919127,80466.0,196.0
2016-03-30 22:19:20.603663,slurm_normal,1459382858.0,0,1.0,main_w1_handler2,2649851,12290883,False,987107162,bedgraph,,6495863.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24072164,,"""200""",32.0,,29307570.0,1459382754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 00:07:41.446151,80466.0,104.0
2016-04-01 05:05:50.348143,slurm_normal,1459487299.0,0,1.0,main_w1_handler0,2652459,12307109,False,1348962586,bedgraph,,6514976.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""2.0""","""?""",24095719,,"""146""",32.0,,29344483.0,1459487163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-01 05:08:23.300891,81710.0,136.0
2016-04-01 05:06:19.037562,slurm_normal,1459487305.0,0,1.0,main_w1_handler2,2652459,12307111,False,1368706529,bedgraph,,6514977.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",24095748,,"""146""",32.0,,29344483.0,1459487192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-01 05:08:27.302157,81710.0,113.0
2016-04-04 09:29:07.455508,slurm_normal,1459762465.0,0,1.0,main_w2_handler1,2312125,12331471,False,2415279474,bedgraph,,6537845.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24132246,,"""200""",32.0,,29297634.0,1459762165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 09:34:27.630295,29072.0,300.0
2016-04-04 15:02:42.192266,slurm_normal,1459782339.0,0,1.0,main_w1_handler2,2653139,12334872,False,2006221141,bedgraph,,6540960.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24137104,,"""200""",32.0,,29307570.0,1459782176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 15:05:42.372938,80466.0,163.0
2016-04-04 15:03:39.147360,slurm_normal,1459782428.0,0,1.0,main_w1_handler2,2653139,12334898,False,1845247883,bedgraph,,6540995.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24137062,,"""200""",32.0,,29307570.0,1459782290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 15:07:10.179912,80466.0,138.0
2016-04-04 15:03:31.479922,slurm_normal,1459782392.0,0,1.0,main_w1_handler0,2653139,12334893,False,1541397710,bedgraph,,6540977.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24137061,,"""200""",32.0,,29307570.0,1459782221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 15:06:35.368102,80466.0,171.0
2016-04-04 15:08:59.125999,slurm_normal,1459782689.0,0,1.0,main_w1_handler0,2653139,12334952,False,1860126288,bedgraph,,6541045.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""2.0""","""?""",24093734,,"""200""",32.0,,29307570.0,1459782554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 15:11:32.682290,80466.0,135.0
2016-04-04 15:03:12.809482,slurm_normal,1459782283.0,0,1.0,main_w1_handler1,2653139,12334883,False,1051181211,bedgraph,,6540964.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24137103,,"""200""",32.0,,29307570.0,1459782200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 15:04:47.968098,80466.0,83.0
2016-04-04 15:09:11.684455,slurm_normal,1459782659.0,0,1.0,main_w1_handler2,2653139,12334953,False,989006355,bedgraph,,6541046.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""2.0""","""?""",24093733,,"""200""",32.0,,29307570.0,1459782564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 15:11:02.390370,80466.0,95.0
2016-04-04 16:57:21.458873,slurm_normal,1459789402.0,0,1.0,main_w2_handler1,2653139,12336102,False,3017482413,bedgraph,,6542011.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",24139879,,"""200""",32.0,,29307570.0,1459789061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-04 17:03:27.805893,80466.0,341.0
