chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bed12,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.input.values,parameters.input|__identifier__,parameters.mapq,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-26 18:09:38.669998,slurm_normal,1466964687.0,0,1.0,1384342668,tabular,main_w1_handler1,2750163,13262824,False,,2939658,bed,7450691.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5345da448dbfac9f2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b21d81aa80c32b6d'}]",,"""255""",32.0,,31089407,1466964677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-06-26 18:11:29.727427,31442.0,10.0
,,2016-06-27 18:05:42.327952,slurm_normal,1467050774.0,0,1.0,1069894,bed,main_w2_handler0,2751087,13269703,False,Job output deleted by user before job completed.,1069894,bed,7458152.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d04e5ee557c16ae6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d04e5ee557c16ae6'}]",,"""255""",32.0,,31110224,1467050769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-06-27 18:06:20.581301,86670.0,5.0
,,2016-10-14 08:27:25.486535,slurm_normal,1476434660.0,0,1.0,3137162641,tabular,main_w4_handler1,2853243,14080203,False,,741751831,bed,8296767.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f86bf82b80236e7b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52418573d5946d65a'}]",,"""255""",32.0,,33676257,1476434497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-14 08:44:24.061078,82468.0,163.0
,,2016-09-13 10:08:22.844268,slurm_normal,1473761327.0,0,1.0,5350585,bed,main_w4_handler1,2806089,13840300,False,,5350585,bed,8062995.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3548dcc1b4a94f3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3548dcc1b4a94f3'}]",,"""255""",32.0,,32663467,1473761321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-13 10:08:51.607180,71782.0,6.0
,,2016-07-02 18:54:36.244734,slurm_normal,1467487038.0,0,1.0,1405,tabular,main_w1_handler0,2729631,13314223,False,,17678732283,bed,7517908.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf4f46438b12029d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51b3e35105f2ae9c7'}]",,"""255""",32.0,,31237739,1467485722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-02 19:17:22.107114,84314.0,1316.0
,,2016-09-14 09:53:41.207369,slurm_normal,1473846895.0,0,1.0,2394893,interval,main_w3_handler0,2771778,13847815,False,,2185985,bed,8070926.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5842269c770d63548'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b572ff9697cb6a85f1'}]",,"""255""",32.0,,31606347,1473846884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-14 09:55:00.139940,,11.0
,,2016-09-15 03:48:46.588957,slurm_normal,1473911351.0,0,1.0,2460905,bed,main_w4_handler0,2820306,13853470,False,,2460905,bed,8076516.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5536744cf3dd9f9bf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5536744cf3dd9f9bf'}]",,"""255""",32.0,,32035648,1473911343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-15 03:49:14.300155,88287.0,8.0
,,2016-09-15 03:47:31.318307,slurm_normal,1473911276.0,0,1.0,2399692,bed,main_w3_handler1,2820306,13853468,False,,2399692,bed,8076513.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5af3f97d388c25cdd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5af3f97d388c25cdd'}]",,"""255""",32.0,,32035648,1473911267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-15 03:47:58.720707,88287.0,9.0
,,2016-09-14 18:19:40.309880,slurm_normal,1473877540.0,0,1.0,0,bed,main_w3_handler0,2803888,13851498,False,,3428050415,bed,8074473.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53294e6af620f0829'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d04f72b5c95f4513'}]",,"""255""",32.0,,32693561,1473877191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-14 18:25:42.047980,89300.0,349.0
,,2016-07-07 10:38:55.516929,slurm_normal,1467888250.0,0,1.0,1188061800,gff3,main_w2_handler1,2759899,13351801,False,,3433551282,bed,7561374.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54f71f9bcd528893f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6176732d1d3f2b7'}]",,"""255""",32.0,,31322691,1467887970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-07 10:44:14.893830,62089.0,280.0
,,2016-07-06 22:45:38.153273,slurm_normal,1467845181.0,0,1.0,493,bed,main_w1_handler0,2759553,13348878,False,,493,bed,7557933.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/eboVir3.len""","""eboVir3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f301c48458c51f09'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f301c48458c51f09'}]",,"""255""",32.0,,31316113,1467845178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-06 22:46:23.774806,,3.0
,,2016-07-07 07:43:17.641616,slurm_normal,1467879158.0,0,1.0,1188061800,gff3,main_w2_handler1,2759280,13350525,False,,25407319348,bed,7560060.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54610c2391e8a3e73'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c783292794a56572'}]",,"""255""",32.0,,31313713,1467877454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-07 08:12:43.718488,87061.0,1704.0
,,2016-07-07 07:42:24.343538,slurm_normal,1467877651.0,0,1.0,1188061800,gff3,main_w2_handler0,2759280,13350522,False,,3433551282,bed,7560053.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54610c2391e8a3e73'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac807b994c297130'}]",,"""255""",32.0,,31313713,1467877397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-07 07:47:33.233189,87061.0,254.0
,,2016-09-17 23:33:52.479291,slurm_normal,1474155324.0,0,1.0,52959559,bed,main_w3_handler0,2821220,13872750,False,,52959559,bed,8096041.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7e5e382605e7170'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7e5e382605e7170'}]",,"""255""",32.0,,32978848,1474155247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-17 23:35:28.236486,90275.0,77.0
,,2016-07-11 08:48:54.922014,slurm_normal,1468227004.0,0,1.0,37730869,gtf,main_w1_handler0,2762633,13372982,False,,612697,bed,7583742.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52bc7c2d558d862b4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b524812ff78162b1e0'}]",,"""255""",32.0,,31342825,1468226989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-11 08:50:08.578110,48164.0,15.0
,,2016-07-13 10:48:27.930137,slurm_normal,1468406972.0,0,1.0,1971,gg,main_w2_handler1,2764083,13394285,False,,600701,bed,7606136.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]",,"""1""",32.0,,31418505,1468406969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-13 10:49:33.999762,87260.0,3.0
,,2016-07-13 10:58:20.312377,slurm_normal,1468407559.0,0,1.0,1971,gg,main_w1_handler0,2764083,13394337,False,,600701,bed,7606199.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]",,"""1""",32.0,,31418505,1468407555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-13 10:59:22.244763,87260.0,4.0
,,2016-07-12 14:23:35.609647,slurm_normal,1468333456.0,0,1.0,1971,gg,main_w1_handler1,2764083,13385828,False,,590863,bed,7597448.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b6e3a531123ff5b'}]",,"""200""",32.0,,31418505,1468333452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-12 14:24:18.558004,87260.0,4.0
,,2016-07-12 14:36:20.429368,slurm_normal,1468334259.0,0,1.0,33471,bed,main_w2_handler1,2714741,13385894,False,,218463388,bed,7597527.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e515a04ef1e8376d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc92f7e4a827ebc3'}]",,"""255""",32.0,,31418257,1468334224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-12 14:37:41.811469,84901.0,35.0
,,2016-07-12 20:39:10.802971,slurm_normal,1468356003.0,0,1.0,3257500,bed,main_w1_handler0,2749828,13389849,False,,3257500,bed,7601249.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58386a32302b20e19'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58386a32302b20e19'}]",,"""255""",32.0,,31395883,1468355996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-12 20:40:07.183385,84242.0,7.0
,,2016-07-13 11:35:36.700250,slurm_normal,1468409775.0,0,1.0,1971,gg,main_w1_handler1,2764083,13394539,False,,590863,bed,7606427.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b6e3a531123ff5b'}]",,"""1""",32.0,,31418505,1468409772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-13 11:36:21.515966,87260.0,3.0
,,2016-07-13 11:50:06.613623,slurm_normal,1468410677.0,0,1.0,1971,gg,main_w2_handler1,2764083,13394596,False,,590863,bed,7606484.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b6e3a531123ff5b'}]",,"""255""",32.0,,31418505,1468410672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-13 11:51:19.809907,87260.0,5.0
,,2016-07-13 10:39:11.100689,slurm_normal,1468406396.0,0,1.0,600701,bed,main_w2_handler1,2764083,13394247,False,,600701,bed,7606066.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]",,"""1""",32.0,,31418505,1468406392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-13 10:40:00.064477,87260.0,4.0
,,2016-07-13 10:45:34.470040,slurm_normal,1468406789.0,0,1.0,1971,gg,main_w1_handler1,2764083,13394274,False,,600701,bed,7606120.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50814e69e9cad0b88'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52ca146ae5788eef5'}]",,"""255""",32.0,,31418505,1468406786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-13 10:46:37.861326,87260.0,3.0
,,2016-10-18 20:33:01.361471,slurm_normal,1476822892.0,0,1.0,1971,bed,main_w4_handler1,2835343,14111871,False,,340780893,bed,8326476.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 'bbd44e69cb8906b558a64393c7e9dd9c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b565a415c37d0efdb5'}]",,"""255""",32.0,,33659886,1476822829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-18 20:34:56.549105,61250.0,63.0
,,2016-10-18 23:57:40.530556,slurm_normal,1476835485.0,0,1.0,1971,bed,main_w4_handler1,2835343,14112995,False,,1609204756,bed,8327785.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 'bbd44e69cb8906b558a64393c7e9dd9c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5def802d11b993d'}]",,"""255""",32.0,,33659886,1476835069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-10-19 00:05:04.511273,61250.0,416.0
,,2017-01-10 19:51:06.990170,slurm_normal,1484079262.0,0,1.0,1061979,bed,main_w3_handler0,2947774,14733820,False,,390859925,bed,8897089.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27857464}]","[{'src': 'hda', 'id': 27837535}]",,"""255""",32.0,,35216311,1484079192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2017-01-10 20:14:33.782574,,70.0
,,2016-09-22 04:54:08.812988,slurm_normal,1474520088.0,0,1.0,10225089,bed,main_w3_handler0,2755455,13912844,False,,7199658,bed,8135445.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5851926531bdb9b41'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1cf1735ce17f6be'}]",,"""255""",32.0,,31227065,1474520080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-22 04:54:51.669985,,8.0
,,2016-07-19 12:38:00.523958,slurm_normal,1468931961.0,0,1.0,12157229,tabular,main_w1_handler0,2762622,13442615,False,,389790,bed,7654315.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b584054b02709d9235'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50048b8d39d9671c2'}]",,"""255""",32.0,,31389397,1468931957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-19 12:39:24.265829,,4.0
,,2016-07-19 12:28:06.585132,slurm_normal,1468931368.0,0,1.0,12158002,tabular,main_w2_handler0,2762622,13442563,False,,389790,bed,7654262.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52b3c9da781d28777'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50048b8d39d9671c2'}]",,"""255""",32.0,,31389397,1468931364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-19 12:29:28.749969,,4.0
,,2016-07-20 19:37:03.538679,slurm_normal,1469043481.0,0,1.0,424140,bed,main_w1_handler0,2633775,13455053,False,,424140,bed,7669164.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff532f0f0d4cd1a9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff532f0f0d4cd1a9'}]",,"""255""",32.0,,31593539,1469043474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-20 19:38:32.455288,46988.0,7.0
,,2016-06-16 10:49:14.875226,slurm_normal,1466074225.0,0,1.0,636755,bed,main_w2_handler1,2737822,13181880,False,,429368763,bed,7366416.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f62c507d0e17d94f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b568b64ca2d6d2e7a5'}]",,"""255""",32.0,,30875603,1466074163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-06-16 10:50:29.415436,86068.0,62.0
,,2016-06-16 09:36:34.219368,slurm_normal,1466070272.0,0,1.0,0,bed,main_w2_handler1,605821,13181312,False,,652519455,bed,7365918.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56468d372ddc99f3f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a84a5f9dc8fb1872'}]",,"""255""",32.0,,30186712,1466070218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-06-16 09:44:36.231096,12956.0,54.0
,,2016-06-16 09:28:55.886335,slurm_normal,1466069382.0,0,1.0,0,bed,main_w2_handler1,605821,13181255,False,,433806072,bed,7365796.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56468d372ddc99f3f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf22372c65d739cc'}]",,"""255""",32.0,,30186712,1466069344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-06-16 09:29:45.215620,12956.0,38.0
5523185.0,len,2016-07-28 10:49:03.527511,slurm_normal,1469703974.0,0,1.0,237314234,tabular,main_w1_handler0,2383673,13514310,False,,8943239672,bed,7729658.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/main/files/014/431/dataset_14431216.dat""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53df7aaee6d92e9e2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56153aab5ffcdc49e'}]",,"""255""",32.0,,31780653,1469702994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-28 11:06:17.556600,61115.0,980.0
,,2016-07-28 20:45:42.802148,slurm_normal,1469738759.0,0,1.0,175632,bed,main_w2_handler0,2633775,13518934,False,,159105,bed,7734382.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b598d8ccae8100213f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51e31e30ca92cc7af'}]",,"""255""",32.0,,31792714,1469738754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-28 20:46:01.751146,46988.0,5.0
,,2016-07-30 17:19:51.870266,slurm_normal,1469899323.0,0,1.0,3053687831,tabular,main_w1_handler1,2779796,13531219,False,,1079834,bed,7745971.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5042995f3cbd6bd00'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b527565a90db7e6c30'}]",,"""255""",32.0,,31490525,1469899307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-07-30 17:22:05.045686,87407.0,16.0
,,2016-08-01 01:49:50.832518,slurm_normal,1470016619.0,0,1.0,2658907437,tabular,main_w2_handler1,2778814,13546677,False,,556855965,bed,7758754.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51a7341a7fc689295'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b562f90e59d0c657f5'}]",,"""255""",32.0,,31743922,1470016557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-01 01:57:01.248733,80162.0,62.0
,,2016-08-01 01:49:51.357807,slurm_normal,1470016593.0,0,1.0,2658907437,tabular,main_w1_handler1,2778814,13546679,False,,494228461,bed,7758752.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51a7341a7fc689295'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca0e2066314f5001'}]",,"""255""",32.0,,31743922,1470016532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-08-01 01:56:37.382886,80162.0,61.0
,,2016-09-27 06:13:21.723718,slurm_normal,1474956820.0,0,1.0,312463,bed,main_w4_handler1,2805307,13951932,False,,258372,bed,8172720.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54fd5663c37408142'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0af504196e6baa1'}]",,"""255""",32.0,,33238640,1474956814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-27 06:13:42.115433,79608.0,6.0
,,2016-09-27 06:13:22.156335,slurm_normal,1474956820.0,0,1.0,312463,bed,main_w4_handler0,2805307,13951933,False,,312463,bed,8172721.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/eschColi_O157H7_EDL93.len""","""eschColi_O157H7_EDL93""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54fd5663c37408142'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54fd5663c37408142'}]",,"""255""",32.0,,33238640,1474956814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.24.0,2.24.0,,2016-09-27 06:13:42.705128,79608.0,6.0
