chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.identifier,parameters.identifier.__class__,parameters.identifier.value,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.quality,parameters.quality.__class__,parameters.quality.value,parameters.sequence,parameters.sequence.__class__,parameters.sequence.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-01 10:03:30.779678,slurm_normal,1459505180.0,0,,1.0,main_w2_handler1,2654006,12309107,False,,1139947367,tabular,6516848.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098896,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:06:23.121008,78891.0,92.0
,,2016-04-01 10:03:35.004272,slurm_normal,1459505661.0,0,,1.0,main_w2_handler0,2654006,12309120,False,,631421744,tabular,6516899.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098917,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:14:27.884315,78891.0,45.0
,,2016-04-01 10:03:29.583399,slurm_normal,1459505649.0,0,,1.0,main_w1_handler0,2654006,12309103,False,,1190976858,tabular,6516896.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098892,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:14:15.441212,78891.0,94.0
,,2016-07-13 11:53:22.514064,slurm_normal,1468410847.0,0,,1.0,main_w1_handler1,2764961,13394604,False,,81711240,sam,7606492.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554838c4aed543a67'}]",,"""11""",,,"""10""",,,32.0,,30540448.0,1468410840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-07-13 11:54:08.978305,5054.0,7.0
,,2016-04-02 14:32:37.038927,slurm_normal,1459614124.0,0,,1.0,main_w2_handler0,2655340,12320228,False,,8760579837,tabular,6527501.roundup,slurm,,132112168.0,corral-repl,,,,"""b4100f26f8df11e5aed5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""9""",,,24115944,,,"""5""",,,"""4""",,,32.0,,28746491.0,1459613956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-02 16:22:06.422711,78027.0,168.0
,,2016-04-04 08:57:55.097966,slurm_normal,1459760514.0,0,,1.0,main_w1_handler1,2654006,12331093,False,,490826919,tabular,6537484.roundup,slurm,,132112168.0,corral-repl,,,,"""449bbff4fa4311e5bb9c005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,UnvalidatedValue,1,24132675,,,,UnvalidatedValue,1,,UnvalidatedValue,1,32.0,,29230534.0,1459760478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-04 09:01:58.281977,78891.0,36.0
,,2016-03-27 05:09:46.188951,slurm_normal,1459055399.0,0,,1.0,main_w1_handler2,2632438,12259109,False,,5262297,tabular,6469596.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24026968,,,"""2""",,,"""4""",,,32.0,,29228965.0,1459055395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-27 05:10:00.554781,81467.0,4.0
,,2016-03-30 05:06:07.191071,slurm_normal,1459314392.0,0,,1.0,main_w1_handler0,2650866,12280260,False,,391028,gg,6489703.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055465,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:06:37.047489,81572.0,5.0
,,2016-03-30 05:01:42.005612,slurm_normal,1459314148.0,0,,1.0,main_w1_handler2,2650852,12280232,False,,391028,gg,6489668.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055393,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:02:32.474331,81572.0,5.0
,,2016-03-30 05:01:43.529742,slurm_normal,1459314177.0,0,,1.0,main_w1_handler1,2650852,12280235,False,,390536,gg,6489675.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055417,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:03:00.224657,81572.0,4.0
,,2016-03-30 05:25:20.783944,slurm_normal,1459315549.0,0,,1.0,main_w1_handler2,2650878,12280441,False,,389777,gg,6489901.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,24055693,,,"""2""",,,"""2""",,,32.0,,29277464.0,1459315545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:25:51.914410,81572.0,4.0
,,2016-03-30 05:25:21.228222,slurm_normal,1459315585.0,0,,1.0,main_w1_handler1,2650878,12280443,False,,391028,gg,6489906.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,24055694,,,"""2""",,,"""2""",,,32.0,,29277464.0,1459315576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:26:28.787144,81572.0,9.0
,,2016-04-06 01:04:44.583722,slurm_normal,1459904705.0,0,,1.0,main_w1_handler0,2638951,12349701,False,,3905684,tabular,6554410.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24161189,,,"""1""",,,"""1""",,,32.0,,28924771.0,1459904700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-06 01:05:07.146613,80396.0,5.0
,,2016-05-26 13:43:29.916761,slurm_normal,1464281236.0,0,,1.0,main_w1_handler1,2704771,12991500,False,,5998817381,tabular,7178036.roundup,slurm,,132112168.0,corral-repl,,,,"""cf62a148234711e6950b005056a51846""","""/galaxy-repl/localdata/chrom/droSim1.len""","""droSim1""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce30cf286536d2d9'}]",,"""9""",,,"""8""",,,32.0,,30278514.0,1464280403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-05-26 16:47:23.977088,83618.0,833.0
,,2016-10-17 10:31:00.840625,slurm_normal,1476782163.0,0,,1.0,main_w3_handler1,2857456,14097513,False,,8692199955,tabular,8320637.roundup,slurm,,132112168.0,corral-repl,,,,"""c347a2a4945411e6aaef005056a51846""","""/galaxy-repl/localdata/chrom/droSim1.len""","""droSim1""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f85df697aaeed3fa'}]",,"""9""",,,"""8""",,,32.0,,32577245.0,1476781978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-10-18 09:16:06.755572,83618.0,185.0
,,2016-10-17 10:31:00.438622,slurm_normal,1476782219.0,0,,1.0,main_w4_handler1,2857456,14097512,False,,8690525630,tabular,8320636.roundup,slurm,,132112168.0,corral-repl,,,,"""c347a2a4945411e6aaef005056a51846""","""/galaxy-repl/localdata/chrom/droSim1.len""","""droSim1""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff604c5b0d02babc'}]",,"""9""",,,"""8""",,,32.0,,32577245.0,1476781975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-10-18 09:17:02.876374,83618.0,244.0
,,2016-07-13 10:54:04.353583,slurm_normal,1468407296.0,0,,1.0,main_w1_handler0,2759325,13394318,False,,32112678,tabular,7606185.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5051a6fb21fc98e14'}]",,"""1""",,,"""1""",,,32.0,,31312723.0,1468407290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-07-13 10:54:58.637484,87066.0,6.0
,,2016-03-29 18:43:07.610473,slurm_normal,1459281557.0,0,,1.0,main_w1_handler0,2650304,12276355,False,,2016200,tabular,6484911.roundup,slurm,,132112168.0,corral-repl,,,,"""06bd54aef5de11e59cd0005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""9""",,,24050143,,,"""5""",,,"""4""",,,32.0,,28746491.0,1459281553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-29 19:59:24.707784,78027.0,4.0
,,2016-03-29 18:52:43.863818,slurm_normal,1459281933.0,0,,1.0,main_w1_handler2,2650318,12276648,False,,2016200,tabular,6485001.roundup,slurm,,132112168.0,corral-repl,,,,"""5ff9259cf5df11e58a01005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""9""",,,24050441,,,"""5""",,,"""4""",,,32.0,,28746491.0,1459281924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-29 20:05:36.871819,78027.0,9.0
,,2016-03-30 05:06:06.133180,slurm_normal,1459314391.0,0,,1.0,main_w1_handler1,2650866,12280258,False,,388753,gg,6489702.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055463,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:06:34.719569,81572.0,4.0
,,2016-03-30 05:01:43.033709,slurm_normal,1459314147.0,0,,1.0,main_w1_handler0,2650852,12280234,False,,389719,gg,6489669.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055401,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:02:31.310363,81572.0,4.0
,,2016-03-30 05:06:08.218045,slurm_normal,1459314392.0,0,,1.0,main_w1_handler2,2650866,12280262,False,,389719,gg,6489701.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055467,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:06:34.889300,81572.0,5.0
,,2016-03-30 05:06:06.623504,slurm_normal,1459314393.0,0,,1.0,main_w2_handler1,2650866,12280259,False,,389777,gg,6489704.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055464,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:06:38.436553,81572.0,6.0
,,2016-03-30 05:01:40.971795,slurm_normal,1459314147.0,0,,1.0,main_w1_handler1,2650852,12280230,False,,388753,gg,6489667.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055388,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:02:30.078714,81572.0,4.0
,,2016-03-30 05:01:42.458484,slurm_normal,1459314117.0,0,,1.0,main_w2_handler0,2650852,12280233,False,,389628,gg,6489666.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055400,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:02:01.753173,81572.0,5.0
,,2016-03-30 05:01:41.476623,slurm_normal,1459314177.0,0,,1.0,main_w1_handler1,2650852,12280231,False,,389777,gg,6489673.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055390,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:02:59.999829,81572.0,4.0
,,2016-03-30 05:06:07.690333,slurm_normal,1459314422.0,0,,1.0,main_w2_handler0,2650866,12280261,False,,389628,gg,6489709.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055466,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:07:06.958254,81572.0,4.0
,,2016-05-26 13:47:23.231493,slurm_normal,1464291659.0,0,,1.0,main_w2_handler0,2704771,12991572,False,,2630796,tabular,7180913.roundup,slurm,,132112168.0,corral-repl,,,,"""598df8a4234811e69cf9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7cb5be723a2f709'}]",,"""3""",,,"""2""",,,32.0,,30278514.0,1464291652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-05-26 19:41:05.560118,83618.0,7.0
,,2016-03-30 05:06:08.741276,slurm_normal,1459314422.0,0,,1.0,main_w2_handler0,2650866,12280263,False,,390536,gg,6489708.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24055468,,,"""1""",,,"""1""",,,32.0,,29277464.0,1459314418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:07:05.920179,81572.0,4.0
,,2016-03-30 05:25:22.129365,slurm_normal,1459315585.0,0,,1.0,main_w2_handler1,2650878,12280448,False,,390536,gg,6489908.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,24055697,,,"""2""",,,"""2""",,,32.0,,29277464.0,1459315576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:26:27.437234,81572.0,9.0
,,2016-03-30 05:25:21.559638,slurm_normal,1459315572.0,0,,1.0,main_w1_handler0,2650878,12280445,False,,389628,gg,6489900.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,24055695,,,"""2""",,,"""2""",,,32.0,,29277464.0,1459315546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:26:14.598940,81572.0,26.0
,,2016-05-26 13:47:23.949761,slurm_normal,1464291744.0,0,,1.0,main_w1_handler1,2704771,12991573,False,,2591418,tabular,7180934.roundup,slurm,,132112168.0,corral-repl,,,,"""598df8a4234811e69cf9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d366f01fcc44bc'}]",,"""3""",,,"""2""",,,32.0,,30278514.0,1464291738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-05-26 19:42:29.014598,83618.0,6.0
,,2016-03-30 05:25:21.840302,slurm_normal,1459315591.0,0,,1.0,main_w2_handler0,2650878,12280446,False,,389719,gg,6489914.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,24055696,,,"""2""",,,"""2""",,,32.0,,29277464.0,1459315587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:26:34.624856,81572.0,4.0
,,2016-03-30 05:25:20.342787,slurm_normal,1459315549.0,0,,1.0,main_w1_handler0,2650878,12280439,False,,388753,gg,6489899.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""2""",,,24055692,,,"""2""",,,"""2""",,,32.0,,29277464.0,1459315545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-30 05:25:53.819360,81572.0,4.0
,,2016-03-31 07:27:46.639974,slurm_normal,1459409288.0,0,,1.0,main_w2_handler0,2652408,12294970,False,,2607,tabular,6502486.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24078986,,,"""1""",,,"""3""",,,32.0,,29318846.0,1459409276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-31 07:28:10.069590,80529.0,12.0
,,2016-03-31 07:10:42.795052,slurm_normal,1459408260.0,0,,1.0,main_w1_handler1,2652348,12294865,False,,2607,tabular,6502289.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24078863,,,"""3""",,,"""2""",,,32.0,,29318846.0,1459408255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-31 07:11:05.049925,80529.0,5.0
,,2016-03-31 07:37:44.439916,slurm_normal,1459410247.0,0,,1.0,main_w2_handler0,2652435,12295038,False,,11282131,tabular,6502687.roundup,slurm,,132112168.0,corral-repl,,,,"""6c3435b0f71311e588e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""9""",,,24079070,,,"""5""",,,"""4""",,,32.0,,28936860.0,1459410238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-31 07:44:11.970395,78027.0,9.0
,,2016-07-13 13:40:31.596251,slurm_normal,1468417465.0,0,,1.0,main_w2_handler1,2764961,13395343,False,,3923960976,sam,7607216.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563d4612099af088e'}]",,"""11""",,,"""10""",,,32.0,,30540448.0,1468417281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-07-13 13:44:28.117676,5054.0,184.0
,,2016-03-31 14:54:43.498875,slurm_normal,1459436601.0,0,,1.0,main_w1_handler1,2630666,12300973,False,,7753,gg,6508423.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24087335,,,"""1""",,,"""2""",,,32.0,,28934795.0,1459436592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-31 15:03:28.751205,80420.0,9.0
,,2016-05-26 13:43:29.630210,slurm_normal,1464282858.0,0,,1.0,main_w1_handler1,2704771,12991499,False,,5965097422,tabular,7178765.roundup,slurm,,132112168.0,corral-repl,,,,"""cf62a148234711e6950b005056a51846""","""/galaxy-repl/localdata/chrom/droSim1.len""","""droSim1""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507ceba6f95af124e'}]",,"""9""",,,"""8""",,,32.0,,30278514.0,1464282757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-05-26 17:14:24.418897,83618.0,101.0
,,2016-03-31 10:51:19.136797,slurm_normal,1459441676.0,0,,1.0,main_w1_handler0,2652738,12297450,False,,11474465911,tabular,6509665.roundup,slurm,,132112168.0,corral-repl,,,,"""75770434f72e11e5bb9c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""9""",,,24082731,,,"""5""",,,"""4""",,,32.0,,28104360.0,1459441386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-31 16:28:04.155714,77870.0,290.0
,,2016-09-20 03:09:23.190353,slurm_normal,1474340982.0,0,,1.0,main_w4_handler0,2807658,13889052,False,,6006096,tabular,8112767.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58354cc7f60d52540'}]",,"""1""",,,"""1""",,,32.0,,32706940.0,1474340976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-09-20 03:09:43.118207,89317.0,6.0
,,2017-03-19 21:21:46.648269,slurm_normal,1489961647.0,0,,1.0,main_w4_handler0,3037633,15338021,False,,926876382,tabular,9478080.roundup,slurm,,132112168.0,corral-repl,,,,"""09ad146e0cea11e7b126005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,,"[{'src': 'hda', 'id': 28828820}]",,"""4""",,,"""3""",,,32.0,,,1489961625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2017-03-19 22:14:09.465017,33459.0,22.0
,,2016-03-31 21:42:03.433335,slurm_normal,1459460544.0,0,,1.0,main_w2_handler1,2543864,12305187,False,,229610888,tabular,6513196.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,,24093277,,,"""1""",,,"""1""",,,32.0,,28210154.0,1459460534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-03-31 21:42:28.199961,77297.0,10.0
,,2016-04-01 10:03:29.871086,slurm_normal,1459505191.0,0,,1.0,main_w1_handler2,2654006,12309104,False,,1212884628,tabular,6516851.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098893,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:06:34.159635,78891.0,100.0
,,2016-04-01 10:03:31.816023,slurm_normal,1459505427.0,0,,1.0,main_w1_handler1,2654006,12309110,False,,1224837681,tabular,6516879.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098900,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:10:29.687518,78891.0,111.0
,,2016-04-01 10:03:27.149929,slurm_normal,1459505135.0,0,,1.0,main_w1_handler1,2654006,12309097,False,,726694586,tabular,6516850.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098886,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:05:40.606373,78891.0,44.0
,,2016-04-01 10:03:28.823910,slurm_normal,1459505568.0,0,,1.0,main_w1_handler0,2654006,12309101,False,,1185038425,tabular,6516892.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098890,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:12:53.543656,78891.0,95.0
,,2016-04-01 10:03:25.930062,slurm_normal,1459505350.0,0,,1.0,main_w1_handler0,2654006,12309095,False,,984173977,tabular,6516866.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,,24098884,,,"""1""",,,"""1""",,,32.0,,29230534.0,1459505255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.0.0,1.0.0,,2016-04-01 10:09:13.391591,78891.0,95.0
