create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genomic_feature,genomic_feature_filetype,genomic_interval,genomic_interval_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_zeros,parameters.chromInfo,parameters.dbkey,parameters.genomic_feature.values,parameters.genomic_interval.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-16 19:46:32.074332,slurm_normal,1476647223.0,0,,1.0,2009217,bed,188464,bed,main_w4_handler0,2856933,14093240,False,,8309128.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b503b89de3b2b12ae1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:47:05.828537,70266.0,15.0
2016-10-16 19:46:29.906678,slurm_normal,1476647219.0,0,,1.0,140289,bed,188464,bed,main_w3_handler1,2856933,14093233,False,,8309130.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b505a6b949c67a7df7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:47:01.594843,70266.0,5.0
2016-10-16 19:46:32.713153,slurm_normal,1476647246.0,0,,1.0,1826421,bed,188464,bed,main_w4_handler0,2856933,14093242,False,,8309129.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b594befd283ed4ec6f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:47:29.063329,70266.0,14.0
2016-10-16 19:46:32.390543,slurm_normal,1476647266.0,0,,1.0,5325176,bed,188464,bed,main_w4_handler1,2856933,14093241,False,,8309131.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58cf4ab8a074baea6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:47:48.337838,70266.0,41.0
2016-10-16 19:46:30.855320,slurm_normal,1476647326.0,0,,1.0,7450948,bed,188464,bed,main_w3_handler1,2856933,14093236,False,,8309135.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9629a40e4974aa2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:48:48.187761,70266.0,59.0
2016-10-16 19:46:31.481897,slurm_normal,1476648190.0,0,,1.0,142900861,bed,188464,bed,main_w3_handler0,2856933,14093238,False,,8309126.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9e2cd5482a9f410'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 20:03:11.988973,70266.0,982.0
2016-10-16 19:46:31.785904,slurm_normal,1476647318.0,0,,1.0,16238738,bed,188464,bed,main_w3_handler0,2856933,14093239,False,,8309127.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515fc1122a61a438a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:48:40.703546,70266.0,110.0
2016-10-16 19:46:30.207125,slurm_normal,1476647257.0,0,,1.0,161335,bed,188464,bed,main_w3_handler1,2856933,14093234,False,,8309134.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba370123757171ba'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:47:39.697061,70266.0,4.0
2016-10-16 19:46:33.062492,slurm_normal,1476647708.0,0,,1.0,83389129,bed,188464,bed,main_w4_handler1,2856933,14093243,False,,8309133.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50240cfa31ebebfd5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 19:55:10.187681,70266.0,471.0
2016-10-16 19:46:31.171792,slurm_normal,1476649707.0,0,,1.0,341459672,bed,188464,bed,main_w3_handler1,2856933,14093237,False,,8309136.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55498e08fbc30855b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56a61e3aac16a68c3'}]",32.0,,32712034,1476647280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-16 20:28:29.164597,70266.0,2427.0
2017-02-22 18:09:41.847604,reserved,1487841805.0,0,,1.0,27931054,bed,1751700,bed,main_w4_handler1,3004968,15110318,False,,9265160.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28467016}]","[{'src': 'hda', 'id': 28467017}]",32.0,,36196859,1487787251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2017-02-23 09:23:29.186706,5254.0,54554.0
2016-10-06 13:59:23.502466,slurm_normal,1475768536.0,0,,1.0,7450948,bed,2177546,bed,main_w4_handler1,2845046,14020390,False,,8239277.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5496c8ad44bf80206'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475767471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 15:42:19.521146,52630.0,1065.0
2016-10-06 14:00:06.605330,slurm_normal,1475767450.0,0,,1.0,2009217,bed,2715285,bed,main_w4_handler0,2845046,14020413,False,,8239104.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55c06fe504c9eabe9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ef7af50e72c0023'}]",32.0,,31887632,1475767070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 15:24:18.481048,52630.0,380.0
2016-10-06 14:00:06.087504,slurm_normal,1475767050.0,0,,1.0,16238738,bed,2715285,bed,main_w4_handler0,2845046,14020412,False,,8238777.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56d3042323098eba7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ef7af50e72c0023'}]",32.0,,31887632,1475764637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 15:17:34.095126,52630.0,2413.0
2016-10-06 13:48:03.980234,slurm_normal,1475761732.0,0,,1.0,54,bed,39,bed,main_w4_handler1,2841347,14020259,False,,8238340.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5139a5a095a1ec1c4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ddea300cd65f9f3'}]",32.0,,31887632,1475761725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 13:49:00.932093,52630.0,7.0
2016-10-06 13:59:16.534274,slurm_normal,1475764375.0,0,,1.0,16238738,bed,2177546,bed,main_w4_handler0,2845046,14020383,False,,8238457.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56d3042323098eba7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475762393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 14:33:02.322252,52630.0,1982.0
2016-10-06 14:07:38.070421,slurm_normal,1475840306.0,0,,1.0,7450948,bed,11076023,bed,main_w4_handler1,2845041,14020513,False,,8245203.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0b64adef976048b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a397772559a2c26c'}]",32.0,,31887632,1475835552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 11:38:28.669172,52630.0,4754.0
2016-10-06 13:59:22.502036,slurm_normal,1475763989.0,0,,1.0,7447354,bed,2177546,bed,main_w3_handler0,2845046,14020388,False,,8238563.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b515caf644d1947ab6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475763025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 14:26:33.033095,52630.0,964.0
2016-10-06 13:59:12.856872,slurm_normal,1475806582.0,0,,1.0,341459672,bed,2177546,bed,main_w4_handler0,2845046,14020379,False,,8238458.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51f9ae5a5acffba1c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475762392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 02:16:24.862637,52630.0,44190.0
2016-10-06 14:05:31.071374,slurm_normal,1475835538.0,0,,1.0,7450948,bed,37013407,bed,main_w4_handler0,2845041,14020479,False,,8244351.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0b64adef976048b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56487582be42c465e'}]",32.0,,31887632,1475819448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 10:19:02.322705,52630.0,16090.0
2016-10-06 13:59:18.525082,slurm_normal,1475763001.0,0,,1.0,2009217,bed,2177546,bed,main_w4_handler1,2845046,14020384,False,,8238526.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55c06fe504c9eabe9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475762802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 14:10:06.383539,52630.0,199.0
2016-10-06 14:05:26.079612,slurm_normal,1475826691.0,0,,1.0,16238738,bed,37013407,bed,main_w4_handler0,2845041,14020474,False,,8243003.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506eefc474ed59e31'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56487582be42c465e'}]",32.0,,31887632,1475796258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 07:51:34.004609,52630.0,30433.0
2016-10-06 13:59:19.298540,slurm_normal,1475763046.0,0,,1.0,5325176,bed,2177546,bed,main_w4_handler0,2845046,14020385,False,,8238459.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5119f026906f9037f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475762392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 14:10:51.151508,52630.0,654.0
2016-10-06 14:00:08.046121,slurm_normal,1475764627.0,0,,1.0,1826421,bed,2715285,bed,main_w3_handler1,2845046,14020415,False,,8238746.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59b58f288f7238a66'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ef7af50e72c0023'}]",32.0,,31887632,1475764392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 14:37:10.556362,52630.0,235.0
2016-10-06 14:07:37.046189,slurm_normal,1475890637.0,0,,1.0,7447354,bed,11076023,bed,main_w3_handler1,2845041,14020512,False,,8251273.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b559bd84aa452defa2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a397772559a2c26c'}]",32.0,,31887632,1475885898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-08 01:37:20.851131,52630.0,4739.0
2016-10-06 14:07:33.875951,slurm_normal,1475841519.0,0,,1.0,2009217,bed,11076023,bed,main_w3_handler1,2845041,14020509,False,,8245650.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52b78f2aefcfec620'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a397772559a2c26c'}]",32.0,,31887632,1475840317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 11:58:42.236870,52630.0,1202.0
2016-10-06 13:59:20.864226,slurm_normal,1475762608.0,0,,1.0,1826421,bed,2177546,bed,main_w3_handler0,2845046,14020387,False,,8238456.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59b58f288f7238a66'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a977fbc144d5b919'}]",32.0,,31887632,1475762390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-06 14:03:29.552503,52630.0,218.0
2016-10-06 14:05:29.290396,slurm_normal,1475829051.0,0,,1.0,1826421,bed,37013407,bed,main_w3_handler0,2845041,14020477,False,,8244611.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7a883da0a712fce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56487582be42c465e'}]",32.0,,31887632,1475826133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 08:30:53.038763,52630.0,2918.0
2016-10-06 14:05:28.034782,slurm_normal,1475816734.0,0,,1.0,5325176,bed,37013407,bed,main_w3_handler0,2845041,14020476,False,,8243727.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5457f203ecd1e447d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56487582be42c465e'}]",32.0,,31887632,1475806600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 05:05:37.834256,52630.0,10134.0
2016-10-06 14:00:00.521624,slurm_normal,1475818480.0,0,,1.0,341459672,bed,2715285,bed,main_w3_handler1,2845046,14020403,False,,8238564.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51f9ae5a5acffba1c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55ef7af50e72c0023'}]",32.0,,31887632,1475763028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-07 05:34:44.133600,52630.0,55452.0
2016-10-06 14:07:29.340934,slurm_normal,1475916183.0,0,,1.0,142900861,bed,11076023,bed,main_w3_handler1,2845041,14020505,False,,8244647.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58e908f4b9dda1759'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a397772559a2c26c'}]",32.0,,31887632,1475826701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,1.0.1,,2016-10-08 08:43:05.758374,52630.0,89482.0
