create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.gene_reference_source.__current_case__,parameters.gene_reference_source.gene_reference_source_selector,parameters.gene_reference_source.refFlat.values,parameters.ignore_list,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.metric_accumulation_level,parameters.minimum_length,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.ribosomal_intervals.values,parameters.rrna_fragment_percentage,parameters.strand_specificity,parameters.validation_stringency,processor_count,refFlat,refFlat_filetype,ref_file,ref_file_filetype,ribosomal_intervals,ribosomal_intervals_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-26 19:22:03.335767,slurm_normal,1501097182.0,0,,1.0,main_w4_handler1,3202033,16427779,False,,436502155,bam,10494687.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618128}]","""SRR2962003_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:26:23.286669,109314,124.0
2017-07-26 19:22:05.684007,slurm_normal,1501097280.0,0,,1.0,main_w4_handler1,3202033,16427786,False,,531465531,bam,10494708.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618140}]","""SRR2962014_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:28:05.711168,109314,88.0
2017-07-26 19:21:57.193179,slurm_normal,1501097184.0,0,,1.0,main_w4_handler0,3202033,16427769,False,,469390362,bam,10494699.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618094}]","""SRR2962019_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:26:28.788934,109314,55.0
2017-07-26 19:21:58.110966,slurm_normal,1501097181.0,0,,1.0,main_w3_handler1,3202033,16427771,False,,455974063,bam,10494688.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618100}]","""SRR2962016_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:26:22.905140,109314,123.0
2017-07-26 19:22:00.628517,slurm_normal,1501097255.0,0,,1.0,main_w4_handler0,3202033,16427775,False,,447547075,bam,10494705.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618116}]","""SRR2962007_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:27:40.371486,109314,72.0
2017-07-26 19:21:59.579136,slurm_normal,1501097247.0,0,,1.0,main_w3_handler0,3202033,16427773,False,,422321370,bam,10494707.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618109}]","""SRR2962009_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:27:31.667282,109314,58.0
2017-07-26 19:22:00.135180,slurm_normal,1501097361.0,0,,1.0,main_w3_handler1,3202033,16427774,False,,282390393,bam,10494717.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618113}]","""SRR2962008_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:29:28.512917,109314,106.0
2017-07-26 19:22:01.556174,slurm_normal,1501097359.0,0,,1.0,main_w3_handler0,3202033,16427777,False,,390560402,bam,10494718.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618122}]","""SRR2962005_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:29:23.498913,109314,104.0
2017-07-26 19:22:04.120549,slurm_normal,1501097490.0,0,,1.0,main_w3_handler0,3202033,16427780,False,,327080250,bam,10494732.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618131}]","""SRR2962002_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:31:33.704609,109314,126.0
2017-07-26 19:22:01.138114,slurm_normal,1501097414.0,0,,1.0,main_w3_handler1,3202033,16427776,False,,860313458,bam,10494722.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618119}]","""SRR2962006_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:30:17.464137,109314,148.0
2017-07-26 19:22:02.727669,slurm_normal,1501097488.0,0,,1.0,main_w3_handler1,3202033,16427778,False,,356856510,bam,10494734.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618125}]","""SRR2962004_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:31:31.369852,109314,121.0
2017-07-26 19:22:05.077516,slurm_normal,1501097499.0,0,,1.0,main_w3_handler1,3202033,16427783,False,,501254078,bam,10494741.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618137}]","""SRR2962000_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:31:43.814247,109314,75.0
2017-07-26 19:22:06.622386,slurm_normal,1501097474.0,0,,1.0,main_w3_handler0,3202033,16427788,False,,500120501,bam,10494733.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618143}]","""SRR2962013_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:31:16.759724,109314,107.0
2017-07-26 19:22:08.522819,slurm_normal,1501097501.0,0,,1.0,main_w3_handler0,3202033,16427791,False,,397763397,bam,10494742.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""",0,gtf,"[{'src': 'hda', 'id': 30618083}]",[],"[{'src': 'hda', 'id': 30618149}]","""SRR2962011_trimmed.fq""","[""ALL_READS""]","""500""",0,hg38,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,,,,39533785,1501097427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-26 19:31:43.291527,109314,74.0
2017-07-31 10:19:22.071998,slurm_normal,1501496571.0,0,,1.0,main_w4_handler0,3195180,16465339,False,,374938689,bam,10533327.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604318}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-008_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:22:54.283629,107778,200.0
2017-07-31 10:19:25.327147,slurm_normal,1501496794.0,0,,1.0,main_w4_handler1,3195180,16465343,False,,368188961,bam,10533347.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604322}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-003_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:26:37.519172,107778,243.0
2017-07-31 10:19:26.273591,slurm_normal,1501496893.0,0,,1.0,main_w3_handler1,3195180,16465344,False,,314833095,bam,10533364.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604323}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-002_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:28:17.995339,107778,171.0
2017-07-31 10:19:22.840375,slurm_normal,1501496916.0,0,,1.0,main_w3_handler1,3195180,16465340,False,,1761699706,bam,10533328.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604319}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-007_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:28:40.589418,107778,543.0
2017-07-31 10:19:31.217561,slurm_normal,1501496714.0,0,,1.0,main_w3_handler0,3195180,16465351,False,,304390987,bam,10533348.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604332}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_6_TP-D7-003_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:25:17.031660,107778,137.0
2017-07-31 10:19:31.929136,slurm_normal,1501497109.0,0,,1.0,main_w4_handler0,3195180,16465352,False,,153095530,bam,10533404.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604333}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_6_TP-D7-002_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501497037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:31:52.544823,107778,72.0
2017-07-31 10:19:27.598728,slurm_normal,1501496978.0,0,,1.0,main_w3_handler1,3195180,16465346,False,,275671269,bam,10533368.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604326}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_5_TP-D7-004_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:29:45.128777,107778,105.0
2017-07-31 10:19:21.367116,slurm_normal,1501496600.0,0,,1.0,main_w3_handler0,3195180,16465338,False,,418731445,bam,10533326.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604317}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-009_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:23:24.167819,107778,230.0
2017-07-31 10:19:30.381473,slurm_normal,1501496863.0,0,,1.0,main_w4_handler1,3195180,16465350,False,,284157048,bam,10533362.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604331}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_6_TP-D7-004_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:27:46.433958,107778,151.0
2017-07-31 10:19:23.559633,slurm_normal,1501496545.0,0,,1.0,main_w3_handler0,3195180,16465341,False,,286635847,bam,10533330.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604320}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-006_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:22:27.639833,107778,169.0
2017-07-31 10:19:29.109941,slurm_normal,1501496705.0,0,,1.0,main_w4_handler1,3195180,16465348,False,,150161700,bam,10533352.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604329}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_5_TP-D7-002_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:25:06.702976,107778,98.0
2017-07-31 10:19:24.579872,slurm_normal,1501496866.0,0,,1.0,main_w4_handler0,3195180,16465342,False,,286263236,bam,10533363.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604321}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-004_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:27:49.884111,107778,144.0
2017-07-31 10:19:28.462975,slurm_normal,1501497024.0,0,,1.0,main_w3_handler1,3195180,16465347,False,,297156657,bam,10533376.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604328}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_5_TP-D7-003_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:30:32.641911,107778,120.0
2017-07-31 10:19:32.595885,slurm_normal,1501497027.0,0,,1.0,main_w3_handler1,3195180,16465353,False,,243440446,bam,10533386.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604334}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_6_TP-D7-001_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:30:33.391311,107778,100.0
2017-07-31 10:19:26.952750,slurm_normal,1501497052.0,0,,1.0,main_w4_handler0,3195180,16465345,False,,311357777,bam,10533367.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604325}]","""Trimmomatic on 170329_K00166_0198_BHJ53FBBXX_8_TP-D7-001_TP-D5-002.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:30:56.440948,107778,179.0
2017-07-31 10:19:29.772349,slurm_normal,1501497083.0,0,,1.0,main_w4_handler0,3195180,16465349,False,,236910106,bam,10533398.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30690573}]",[],"[{'src': 'hda', 'id': 30604330}]","""Trimmomatic on 170707_K00166_0230_AHK2CJBBXX_5_TP-D7-001_TP-D5-003.fastq""","[""ALL_READS""]","""300""",0,hg38,,cached,"[{'src': 'hda', 'id': 30606872}]","""0.8""","""NONE""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39376664,1501496989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-31 10:31:25.419493,107778,94.0
2017-08-01 03:51:40.354900,slurm_normal,1501559542.0,0,,1.0,main_w3_handler1,3195018,16474611,False,,118998066,bam,10542972.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,gtf,"[{'src': 'hda', 'id': 30615007}]",[],"[{'src': 'hda', 'id': 30513973}]","""T6HC2""","[""ALL_READS""]","""200""",1,,"[{'src': 'hda', 'id': 30513267}]",history,,"""0.8""","""NONE""","""STRICT""",32.0,138715,gtf,472995.0,fasta,,,,39614555,1501559533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-08-01 03:52:25.663492,80465,9.0
2017-08-01 03:51:39.719822,slurm_normal,1501559543.0,0,,1.0,main_w4_handler0,3195018,16474610,False,,19646994,bam,10542973.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,gtf,"[{'src': 'hda', 'id': 30615007}]",[],"[{'src': 'hda', 'id': 30513972}]","""T6HC1""","[""ALL_READS""]","""200""",1,,"[{'src': 'hda', 'id': 30513267}]",history,,"""0.8""","""NONE""","""STRICT""",32.0,138715,gtf,472995.0,fasta,,,,39614555,1501559536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-08-01 03:52:25.176295,80465,7.0
