create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.probability,parameters.seed,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-08 18:14:09.113579,slurm_normal,1520534982.0,0,7680.0,1.0,main_w3_handler1,3438033,18661351,False,,2256576607,bam,12757734,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34156963}]",,"""0.46""","""1""","""LENIENT""",32.0,,44079147.0,1520534661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-08 18:49:47.196750,101862.0,321.0
2018-03-08 18:12:51.459923,slurm_normal,1520535025.0,0,7680.0,1.0,main_w3_handler1,3438033,18661337,False,,2451462446,bam,12757730,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34179870}]",,"""0.41""","""1""","""LENIENT""",32.0,,44079147.0,1520534647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-08 18:50:34.483735,101862.0,378.0
2018-03-09 15:41:43.106968,slurm_normal,1520610587.0,0,7680.0,1.0,main_w3_handler1,3438033,18673523,False,,2256576607,bam,12769762,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34156963}]",,"""0.91""","""1""","""LENIENT""",32.0,,44079147.0,1520610113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-09 15:49:49.154740,101862.0,474.0
2018-03-09 15:40:02.618356,slurm_normal,1520610540.0,0,7680.0,1.0,main_w3_handler0,3438033,18673497,False,,2451462446,bam,12769734,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34179870}]",,"""0.83""","""1""","""LENIENT""",32.0,,44079147.0,1520610012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-09 15:49:01.017065,101862.0,528.0
2018-03-09 15:41:10.101192,slurm_normal,1520610585.0,0,7680.0,1.0,main_w4_handler0,3438033,18673517,False,,2268308701,bam,12769755,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34156968}]",,"""0.92""","""1""","""LENIENT""",32.0,,44079147.0,1520610079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-09 15:49:49.182432,101862.0,506.0
2018-03-09 15:40:40.546630,slurm_normal,1520610638.0,0,7680.0,1.0,main_w4_handler1,3438033,18673507,False,,2693402390,bam,12769738,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34156811}]",,"""0.76""","""1""","""LENIENT""",32.0,,44079147.0,1520610051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-09 15:50:41.845498,101862.0,587.0
2018-03-09 18:14:28.648178,slurm_normal,1520619700.0,0,7680.0,1.0,main_w3_handler0,3456049,18675140,False,,2384597793,bam,12771298,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 34308732}]",,"""0.6752""","""1""","""LENIENT""",32.0,,43966971.0,1520619277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-03-09 18:21:42.295563,122146.0,423.0
2018-02-08 15:29:35.209729,slurm_normal,1518103813.0,0,7680.0,1.0,main_w4_handler0,3417893,18317994,False,,224944082,bam,12401445,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm3.len""","""dm3""","[{'src': 'hda', 'id': 33683839}]",,"""0.1""","""1""","""LENIENT""",32.0,,43732752.0,1518103786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-08 15:30:15.853918,61604.0,27.0
2018-02-08 15:41:50.912412,slurm_normal,1518104544.0,0,7680.0,1.0,main_w3_handler0,3346950,18318211,False,,106344179,bam,12401852,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32818160}]",,"""0.1""","""1""","""LENIENT""",32.0,,43732752.0,1518104526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-08 15:42:28.638555,61604.0,18.0
2018-02-10 07:57:42.407069,slurm_normal,1518250706.0,0,7680.0,1.0,main_w4_handler0,2814428,18336200,False,,13382931921,bam,12420532,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33549673}]",,"""0.16""","""1""","""LENIENT""",32.0,,43734672.0,1518249474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-10 08:18:27.326918,89780.0,1232.0
2018-02-10 07:59:12.256436,slurm_normal,1518250813.0,0,7680.0,1.0,main_w3_handler0,2814428,18336209,False,,13184693494,bam,12420543,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33549677}]",,"""0.17""","""1""","""LENIENT""",32.0,,43734672.0,1518249561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-10 08:20:15.824471,89780.0,1252.0
2018-02-10 08:01:52.499659,slurm_normal,1518250926.0,0,7680.0,1.0,main_w3_handler0,2814428,18336218,False,,12870831754,bam,12420553,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33549675}]",,"""0.19""","""1""","""LENIENT""",32.0,,43734672.0,1518249723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-10 08:22:09.116251,89780.0,1203.0
2018-02-10 08:00:48.189512,slurm_normal,1518250880.0,0,7680.0,1.0,main_w4_handler1,2814428,18336215,False,,13192548223,bam,12420548,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33549679}]",,"""0.18""","""1""","""LENIENT""",32.0,,43734672.0,1518249656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-10 08:21:21.243621,89780.0,1224.0
2018-02-11 23:22:08.057641,slurm_normal,1518391424.0,0,7680.0,1.0,main_w4_handler1,3419008,18344858,False,,595793251,bam,12429263,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33781024}]",,"""0.31""","""1""","""LENIENT""",32.0,,43296577.0,1518391335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-11 23:23:46.412292,103934.0,89.0
2018-02-11 23:22:59.887353,slurm_normal,1518391487.0,0,7680.0,1.0,main_w4_handler1,3419008,18344863,False,,687043514,bam,12429269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33781035}]",,"""0.25""","""1""","""LENIENT""",32.0,,43296577.0,1518391386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-11 23:24:49.142923,103934.0,101.0
2018-02-12 13:10:14.583823,slurm_normal,1518441030.0,0,7680.0,1.0,main_w4_handler0,3426208,18349297,False,,41511857,bam,12433901,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33806845}]",,"""0.05""","""1""","""LENIENT""",32.0,,43825350.0,1518441023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-12 13:10:33.167250,121507.0,7.0
2018-02-14 01:05:35.313304,reserved_normal,1518570436.0,0,7680.0,1.0,main_w3_handler0,3427690,18376844,False,,613835999,bam,12461527.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33839152}]",,"""0.15""","""1""","""LENIENT""",32.0,,43652354.0,1518570358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-14 01:07:22.516512,5254.0,78.0
2018-02-14 01:05:34.769383,reserved_normal,1518570413.0,0,7680.0,1.0,main_w3_handler1,3427690,18376842,False,,1065519027,bam,12461515.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33839060}]",,"""0.15""","""1""","""LENIENT""",32.0,,43652354.0,1518570344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-14 01:06:56.301470,5254.0,69.0
2018-02-14 01:05:36.546464,reserved_normal,1518570433.0,0,7680.0,1.0,main_w4_handler1,3427690,18376848,False,,1065519027,bam,12461525.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33841676}]",,"""0.15""","""1""","""LENIENT""",32.0,,43652354.0,1518570355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-14 01:07:15.267999,5254.0,78.0
2018-02-14 01:05:37.064584,reserved_normal,1518570433.0,0,7680.0,1.0,main_w3_handler0,3427690,18376850,False,,613835999,bam,12461532.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33841677}]",,"""0.15""","""1""","""LENIENT""",32.0,,43652354.0,1518570361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-14 01:07:19.720201,5254.0,72.0
2018-02-14 01:05:35.899538,reserved_normal,1518573070.0,0,7680.0,1.0,main_w3_handler0,3427690,18376846,False,,21226769986,bam,12461531.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33839405}]",,"""0.15""","""1""","""LENIENT""",32.0,,43652354.0,1518570361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-14 01:51:14.638755,5254.0,2709.0
2018-02-14 10:13:36.916638,slurm_normal,1518603246.0,0,7680.0,1.0,main_w3_handler0,3428817,18381121,False,,41511857,bam,12465949,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33851220}]",,"""0.051""","""1""","""LENIENT""",32.0,,43904134.0,1518603228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-14 10:14:08.730257,121958.0,18.0
2018-02-16 20:05:58.491174,slurm_normal,1518811649.0,0,7680.0,1.0,main_w3_handler0,3289728,18415597,False,,938725365,bam,12501845,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31720529}]",,"""1.1e-05""","""1""","""LENIENT""",32.0,,43588213.0,1518811567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-16 20:07:32.992762,40569.0,82.0
2018-02-16 20:30:31.487646,reserved_normal,1518813116.0,0,7680.0,1.0,main_w3_handler0,3427690,18415850,False,,1065519027,bam,12502104.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33839060}]",,"""0.05""","""1""","""LENIENT""",32.0,,43652354.0,1518813038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-16 20:31:59.312963,5254.0,78.0
2018-02-18 17:04:17.454750,slurm_normal,1518973483.0,0,7680.0,1.0,main_w4_handler1,3081496,18428014,False,,88865919,bam,12522065,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33927238}]",,"""0.28""","""1""","""LENIENT""",32.0,,42662533.0,1518973463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-18 17:04:46.514817,81867.0,20.0
2018-02-18 16:53:55.514875,slurm_normal,1518972858.0,0,7680.0,1.0,main_w4_handler1,3081496,18427965,False,,125515822,bam,12522009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33927181}]",,"""0.25""","""1""","""LENIENT""",32.0,,42662533.0,1518972841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-18 16:54:22.068268,81867.0,17.0
2018-02-18 17:14:21.761898,slurm_normal,1518974091.0,0,7680.0,1.0,main_w4_handler0,3081496,18428045,False,,42879920,bam,12522093,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33927288}]",,"""0.58""","""1""","""LENIENT""",32.0,,42662533.0,1518974072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-18 17:14:54.407446,81867.0,19.0
2018-02-19 13:33:31.670108,slurm_normal,1519047228.0,0,7680.0,1.0,main_w4_handler1,3081496,18435661,False,,17974865,bam,12530210,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33938771}]",,"""0.5593""","""1""","""LENIENT""",32.0,,42662533.0,1519047221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-19 13:33:52.605487,81867.0,7.0
2018-02-19 13:31:44.051945,slurm_normal,1519047126.0,0,7680.0,1.0,main_w4_handler1,3081496,18435642,False,,31673064,bam,12530193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33938769}]",,"""0.3382""","""1""","""LENIENT""",32.0,,42662533.0,1519047114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-19 13:32:08.765597,81867.0,12.0
2018-02-19 13:30:04.159629,slurm_normal,1519047026.0,0,7680.0,1.0,main_w3_handler0,3081496,18435619,False,,22226817,bam,12530169,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33938764}]",,"""0.5701""","""1""","""LENIENT""",32.0,,42662533.0,1519047013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-19 13:30:30.288147,81867.0,13.0
2018-02-19 14:09:09.108359,slurm_normal,1519049410.0,0,7680.0,1.0,main_w4_handler1,3434237,18435912,False,,674957170,bam,12530476,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33938977}]",,"""0.05""","""1""","""LENIENT""",32.0,,43825350.0,1519049360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-19 14:10:12.741748,121507.0,50.0
2018-02-22 08:06:59.145697,slurm_normal,1519286866.0,0,7680.0,1.0,main_w3_handler0,3438469,18480002,False,,3977273,bam,12574664,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""","""papHam1""","[{'src': 'hda', 'id': 34008132}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519286830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:07:48.009753,100803.0,36.0
2018-02-22 08:39:34.296751,slurm_normal,1519288790.0,0,7680.0,1.0,main_w3_handler0,3438469,18480220,False,,347,bam,12574999,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008451}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:39:53.239142,100803.0,8.0
2018-02-22 08:39:35.659964,slurm_normal,1519288789.0,0,7680.0,1.0,main_w3_handler0,3438469,18480226,False,,282,bam,12575000,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008463}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:39:50.118911,100803.0,6.0
2018-02-22 08:39:36.399394,slurm_normal,1519288800.0,0,7680.0,1.0,main_w3_handler0,3438469,18480230,False,,297,bam,12575003,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008471}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:40:02.363278,100803.0,6.0
2018-02-22 08:06:59.846459,slurm_normal,1519286852.0,0,7680.0,1.0,main_w3_handler1,3438469,18480005,False,,3977273,bam,12574666,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""","""papHam1""","[{'src': 'hda', 'id': 34008138}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519286833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:07:34.177302,100803.0,19.0
2018-02-22 08:07:00.083849,slurm_normal,1519286877.0,0,7680.0,1.0,main_w3_handler1,3438469,18480006,False,,3977273,bam,12574669,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""","""papHam1""","[{'src': 'hda', 'id': 34008140}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519286858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:07:59.862326,100803.0,19.0
2018-02-22 08:39:35.058476,slurm_normal,1519288792.0,0,7680.0,1.0,main_w3_handler1,3438469,18480223,False,,352,bam,12575002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008457}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:39:55.968781,100803.0,6.0
2018-02-22 08:39:35.475265,slurm_normal,1519288802.0,0,7680.0,1.0,main_w4_handler1,3438469,18480225,False,,352,bam,12575005,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008461}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:40:05.573626,100803.0,4.0
2018-02-22 08:39:36.047944,slurm_normal,1519288816.0,0,7680.0,1.0,main_w4_handler0,3438469,18480228,False,,282,bam,12575009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008467}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:40:17.786313,100803.0,4.0
2018-02-22 08:39:35.259683,slurm_normal,1519288808.0,0,7680.0,1.0,main_w4_handler0,3438469,18480224,False,,347,bam,12575007,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008459}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:40:10.743365,100803.0,4.0
2018-02-22 08:39:36.627167,slurm_normal,1519288812.0,0,7680.0,1.0,main_w4_handler1,3438469,18480231,False,,283,bam,12575008,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008473}]",,"""0.5""","""1""","""LENIENT""",32.0,,43791088.0,1519288808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:40:15.205883,100803.0,4.0
2018-02-22 07:36:39.856778,slurm_normal,1519285040.0,0,7680.0,1.0,main_w3_handler1,3438290,18479743,False,,1869952,bam,12574263,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/vicPac1.len""","""vicPac1""","[{'src': 'hda', 'id': 34007643}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519285007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 07:37:22.759420,100803.0,33.0
2018-02-22 07:36:39.599673,slurm_normal,1519285050.0,0,7680.0,1.0,main_w4_handler0,3438290,18479741,False,,3977273,bam,12574265,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""","""papHam1""","[{'src': 'hda', 'id': 34007641}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519285011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 07:37:32.859906,100803.0,39.0
2018-02-22 08:06:59.585258,slurm_normal,1519286858.0,0,7680.0,1.0,main_w3_handler0,3438469,18480004,False,,3977273,bam,12574667,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""","""papHam1""","[{'src': 'hda', 'id': 34008136}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519286836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:07:42.985683,100803.0,22.0
2018-02-22 08:26:37.997579,slurm_normal,1519288015.0,0,7680.0,1.0,main_w3_handler0,3438469,18480120,False,,281,bam,12574850,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008314}]",,"""0.2""","""1""","""LENIENT""",32.0,,43791088.0,1519288011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:26:58.182082,100803.0,4.0
2018-02-22 08:26:37.542100,slurm_normal,1519288013.0,0,7680.0,1.0,main_w3_handler0,3438469,18480119,False,,347,bam,12574849,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34008312}]",,"""0.2""","""1""","""LENIENT""",32.0,,43791088.0,1519288009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:26:55.819879,100803.0,4.0
2018-02-22 08:06:59.331373,slurm_normal,1519286858.0,0,7680.0,1.0,main_w3_handler0,3438469,18480003,False,,3977273,bam,12574665,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/papHam1.len""","""papHam1""","[{'src': 'hda', 'id': 34008134}]",,"""0.1""","""1""","""LENIENT""",32.0,,43791088.0,1519286830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-02-22 08:07:42.881520,100803.0,28.0
