chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.include_no_calls,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-02 09:29:40.583614,slurm_normal,1501666254.0,0,,1.0,main_w3_handler0,3205143,16485826,False,,277278338,bam,10555191.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30709203}]",,"""false""",1,,"[{'src': 'hda', 'id': 30650211}]",history,"""LENIENT""",32.0,2201764.0,fasta,,39526713.0,1501666191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-08-02 09:30:58.719583,71018.0,63.0
,,2017-08-06 17:14:58.055422,slurm_normal,1502039795.0,0,,1.0,main_w4_handler1,2954867,16515630,False,,1269852297,bam,10585142.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 30769336}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,39724691.0,1502039708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-08-06 17:16:37.732259,98087.0,87.0
,,2017-08-06 17:21:29.529576,slurm_normal,1502040166.0,0,,1.0,main_w4_handler0,2954867,16515638,False,,1269852297,bam,10585156.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""true""","[{'src': 'hda', 'id': 30769336}]",,"""true""",0,Araly1,,cached,"""LENIENT""",32.0,,,,39724691.0,1502040096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-08-06 17:22:48.409826,98087.0,70.0
,,2017-08-16 07:47:59.947818,slurm_normal,1502869700.0,0,,1.0,main_w3_handler1,2594693,16591670,False,,6885427,bam,10663495.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 30872696}]",,"""false""",1,,"[{'src': 'hda', 'id': 30833030}]",history,"""LENIENT""",32.0,59594634.0,fasta,,39209940.0,1502869689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-08-16 07:48:22.746681,78366.0,11.0
,,2017-08-25 20:16:11.246360,slurm_normal,1503697886.0,0,,1.0,main_w4_handler0,3231343,16661891,False,,4749316058,bam,10734673.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 30997304}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,40034353.0,1503697660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-08-25 21:51:27.562881,44863.0,226.0
,,2017-09-08 06:55:55.386486,slurm_normal,1504854349.0,0,,1.0,main_w3_handler0,3243917,16769159,False,,7284792650,bam,10836559.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""false""","[{'src': 'hda', 'id': 31120777}]",,"""false""",0,mm9,,cached,"""LENIENT""",32.0,,,,40297082.0,1504853878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-09-08 07:07:34.920126,81721.0,471.0
,,2017-09-14 14:07:53.685305,slurm_normal,1505398241.0,0,,1.0,main_w3_handler1,3252455,16819309,False,,40326525,bam,10888286.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","[{'src': 'hda', 'id': 31233777}]",,"""true""",1,,"[{'src': 'hda', 'id': 31228843}]",history,"""LENIENT""",32.0,4474618.0,fasta,,40499756.0,1505398228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-09-14 14:15:01.252992,111496.0,13.0
,,2017-09-15 15:31:40.412188,slurm_normal,1505489522.0,0,,1.0,main_w3_handler1,3252455,16836372,False,,80888734,bam,10902508.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""","""true""","[{'src': 'hda', 'id': 31263011}]",,"""true""",1,,"[{'src': 'hda', 'id': 31228843}]",history,"""LENIENT""",32.0,4474618.0,fasta,,40499756.0,1505489510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-09-15 15:32:04.374344,111496.0,12.0
,,2017-10-04 09:00:10.610121,slurm_normal,1507107709.0,0,,1.0,main_w3_handler1,3275019,17021094,False,,150421895,bam,11076633.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""","[{'src': 'hda', 'id': 31553559}]",,"""false""",0,Homo_sapiens_nuHg19_mtrCRS,,cached,"""LENIENT""",32.0,,,,41035783.0,1507107637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-04 09:02:01.879869,112731.0,72.0
31.0,len,2017-10-05 08:03:32.257231,slurm_normal,1507190625.0,0,,1.0,main_w3_handler0,3274990,17028853,False,,1299197,sam,11085122.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/021/565/dataset_21565586.dat""","""?""","""false""","[{'src': 'hda', 'id': 31554211}]",,"""false""",1,,"[{'src': 'hda', 'id': 31553121}]",history,"""LENIENT""",32.0,10222.0,fasta,,41055547.0,1507190618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-05 08:03:48.737899,6835.0,7.0
31.0,len,2017-10-05 08:08:20.341246,slurm_normal,1507190961.0,0,,1.0,main_w3_handler1,3274990,17028900,False,,1181438,sam,11085141.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/021/565/dataset_21565586.dat""","""?""","""false""","[{'src': 'hda', 'id': 31554308}]",,"""false""",1,,"[{'src': 'hda', 'id': 31553121}]",history,"""LENIENT""",32.0,10222.0,fasta,,41055599.0,1507190952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-05 08:09:43.536710,6835.0,9.0
,,2017-09-28 15:08:34.235524,slurm_normal,1506611337.0,0,,1.0,main_w4_handler1,3252455,16963080,False,,31411721,bam,11030536.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""","""false""","[{'src': 'hda', 'id': 31465506}]",,"""false""",1,,"[{'src': 'hda', 'id': 31304260}]",history,"""LENIENT""",32.0,4474618.0,fasta,,40499756.0,1506611323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-09-28 15:09:06.146566,111496.0,14.0
,,2017-09-28 15:09:41.430430,slurm_normal,1506611468.0,0,,1.0,main_w4_handler0,3252455,16963168,False,,31411721,bam,11030653.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""","""false""","[{'src': 'hda', 'id': 31465506}]",,"""false""",1,,"[{'src': 'hda', 'id': 31304260}]",history,"""LENIENT""",32.0,4474618.0,fasta,,40491055.0,1506611455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-09-28 15:11:26.053892,111496.0,13.0
,,2017-09-28 15:30:55.079765,slurm_normal,1506612828.0,0,,1.0,main_w3_handler1,3269626,16963423,False,,1623018365,bam,11030953.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 31466842}]",,"""false""",0,Araly1,,cached,"""LENIENT""",32.0,,,,40937590.0,1506612699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-09-28 15:33:52.070147,,129.0
,,2017-10-07 10:22:58.968615,slurm_normal,1507371854.0,0,,1.0,main_w4_handler0,3278632,17045257,False,,157255664,bam,11102803.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 31592998}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,41113230.0,1507371781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-07 10:24:17.414078,14870.0,73.0
,,2017-10-11 11:21:56.709474,slurm_normal,1507720936.0,0,,1.0,main_w3_handler0,3278661,17077227,False,,516,bam,11133011.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 31648129}]",,"""false""",1,,"[{'src': 'hda', 'id': 31648055}]",history,"""LENIENT""",32.0,4474618.0,fasta,,41130447.0,1507720929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-11 11:22:23.499804,111496.0,7.0
,,2017-10-11 17:56:31.325948,slurm_normal,1507744718.0,0,,1.0,main_w4_handler0,3283584,17080745,False,,1277326045,bam,11136559.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 31653634}]",,"""false""",0,Araly1,,cached,"""LENIENT""",32.0,,,,41224565.0,1507744595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-11 17:58:39.929587,,123.0
,,2017-12-21 14:29:23.012138,slurm_normal,1513866634.0,0,,1.0,main_w4_handler0,3348314,17870435,False,,29719679,bam,11942943,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 33037134}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,42063130.0,1513866594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-21 14:30:44.017621,112399.0,40.0
,,2017-10-13 09:31:28.179525,slurm_normal,1507887253.0,0,,1.0,main_w4_handler0,2799745,17093497,False,,1309449233,bam,11149905.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 31668272}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,41250450.0,1507887112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-13 09:34:29.044916,88896.0,141.0
,,2017-10-13 09:31:28.828446,slurm_normal,1507887260.0,0,,1.0,main_w4_handler0,2799745,17093499,False,,1724212630,bam,11149906.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 31668273}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,41250450.0,1507887115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-13 09:34:34.053967,88896.0,145.0
,,2017-10-13 09:31:27.332128,slurm_normal,1507887246.0,0,,1.0,main_w4_handler1,2799745,17093495,False,,1576191795,bam,11149903.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 31668271}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,41250450.0,1507887099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-13 09:34:10.823483,88896.0,147.0
,,2017-10-14 04:21:15.807607,slurm_normal,1507954890.0,0,,1.0,main_w3_handler0,3286499,17099840,False,,70671913,bam,11156875.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mycoTube_H37RV.len""","""mycoTube_H37RV""","""false""","[{'src': 'hda', 'id': 31682108}]",,"""false""",1,,"[{'src': 'hda', 'id': 31682192}]",history,"""LENIENT""",32.0,4474618.0,fasta,,41261322.0,1507954877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-14 04:21:33.555072,111496.0,13.0
,,2017-12-23 21:27:23.646716,slurm_normal,1514064587.0,0,,1.0,main_w4_handler0,2142118,17887405,False,,924550285,bam,11960935,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 33058251}]",,"""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,42828791.0,1514064455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-23 21:29:49.048299,57134.0,132.0
,,2017-10-19 14:53:24.741210,slurm_normal,1508424838.0,0,,1.0,main_w4_handler1,3283017,17145964,False,,28643300,bam,11203548,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 31759428}]",,"""false""",1,,"[{'src': 'hda', 'id': 31759377}]",history,"""LENIENT""",32.0,4474618.0,fasta,,41261322.0,1508424819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-19 14:54:02.434251,111496.0,19.0
,,2017-10-19 23:36:34.178333,slurm_normal,1508457403.0,0,,1.0,main_w3_handler1,3285328,17150419,False,,19962532295,bam,11208363,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 31683842}]",,"""false""",1,,"[{'src': 'hda', 'id': 31668511}]",history,"""LENIENT""",32.0,2524433323.0,fasta,,41361736.0,1508456217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-10-19 23:56:47.127696,103295.0,1186.0
,,2018-01-06 06:35:27.222213,slurm_normal,1515220903.0,0,,1.0,main_w3_handler0,3381194,17961087,False,,4919823942,bam,12037747,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33196636}]",,"""false""",1,,"[{'src': 'hda', 'id': 33176221}]",history,"""LENIENT""",32.0,3290776768.0,fasta,,42124260.0,1515220529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-06 06:41:44.909974,76356.0,374.0
,,2018-01-08 02:52:44.653150,slurm_normal,1515380229.0,0,,1.0,main_w4_handler1,3381194,17968901,False,,4484392846,bam,12045508,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33199053}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515379968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 02:57:11.368016,76356.0,261.0
,,2018-01-08 22:17:54.056375,slurm_normal,1515452570.0,0,,1.0,main_w3_handler1,3381194,17976636,False,,4439787095,bam,12053289,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33200002}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515452247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 23:02:52.548015,76356.0,323.0
,,2018-01-08 22:17:53.596140,slurm_normal,1515452634.0,0,,1.0,main_w3_handler0,3381194,17976635,False,,4303766822,bam,12053297,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33199999}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515452336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 23:03:55.336680,76356.0,298.0
,,2018-01-08 22:17:55.888306,slurm_normal,1515452948.0,0,,1.0,main_w3_handler1,3381194,17976639,False,,4227043008,bam,12053328,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33200011}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515452636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 23:09:09.743935,76356.0,312.0
,,2018-01-08 22:17:52.668534,slurm_normal,1515452570.0,0,,1.0,main_w3_handler1,3381194,17976634,False,,4484392846,bam,12053285,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33199053}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515452238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 23:02:52.522877,76356.0,332.0
,,2018-01-08 22:17:54.549992,slurm_normal,1515452861.0,0,,1.0,main_w3_handler1,3381194,17976637,False,,4600452411,bam,12053316,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33200005}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515452575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 23:07:42.487768,76356.0,286.0
,,2018-01-08 22:17:55.474568,slurm_normal,1515452922.0,0,,1.0,main_w4_handler0,3381194,17976638,False,,4470502077,bam,12053329,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33200008}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1515452639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-08 23:08:46.474974,76356.0,283.0
,,2017-11-03 16:29:05.534270,slurm_normal,1509726628.0,0,,1.0,main_w3_handler0,3310349,17319593,False,,371727301,bam,11379761,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 32053334}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,41516997.0,1509726577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-03 16:30:45.513117,114497.0,51.0
,,2018-01-10 00:42:19.486870,slurm_normal,1515545581.0,0,,1.0,main_w4_handler0,3354792,17987488,False,,9162704681,bam,12063838,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/main/files/022/850/dataset_22850607.dat""","""ce11""","""false""","[{'src': 'hda', 'id': 32870221}]",,"""false""",1,,"[{'src': 'hda', 'id': 33223148}]",history,"""LENIENT""",32.0,101957874.0,fasta,,43010576.0,1515545105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-10 00:53:02.550918,118073.0,476.0
,,2017-11-16 17:38:08.552309,slurm_normal,1510853922.0,0,,1.0,main_w4_handler0,3327835,17484470,False,,505,bam,11542686,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32360577}]",,"""false""",1,,"[{'src': 'hda', 'id': 32359770}]",history,"""LENIENT""",32.0,17267.0,fasta,,41622981.0,1510853910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-16 17:38:46.609464,80372.0,12.0
,,2017-11-17 06:21:13.933729,slurm_normal,1510899861.0,0,,1.0,main_w4_handler0,3307877,17489060,False,,2837733875,bam,11547312,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32344825}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1510899692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-17 06:24:29.342452,105071.0,169.0
,,2017-11-17 06:21:15.206283,slurm_normal,1510899853.0,0,,1.0,main_w4_handler0,3307877,17489062,False,,2551436695,bam,11547315,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32345545}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1510899698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-17 06:24:21.464185,105071.0,155.0
,,2017-11-17 06:21:14.437456,slurm_normal,1510899850.0,0,,1.0,main_w4_handler1,3307877,17489061,False,,2783101555,bam,11547311,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32345506}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1510899683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-17 06:24:12.988136,105071.0,167.0
,,2017-11-17 06:21:15.678928,slurm_normal,1510899859.0,0,,1.0,main_w4_handler0,3307877,17489063,False,,2545064110,bam,11547316,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32360775}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1510899705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-17 06:24:27.928891,105071.0,154.0
,,2017-11-17 06:21:16.153252,slurm_normal,1510900001.0,0,,1.0,main_w4_handler0,3307877,17489064,False,,2596589457,bam,11547357,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32360876}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1510899869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-17 06:26:46.744902,105071.0,132.0
,,2017-11-20 10:48:04.148058,slurm_normal,1511174896.0,0,,1.0,main_w4_handler0,3331617,17516683,False,,174,sam,11576309,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32410834}]",,"""false""",1,,"[{'src': 'hda', 'id': 32410619}]",history,"""LENIENT""",32.0,10889.0,fasta,,42113513.0,1511174887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-20 10:48:17.680152,115626.0,9.0
,,2017-11-20 21:21:35.880180,slurm_normal,1511213114.0,0,,1.0,main_w4_handler0,3329449,17525731,False,,2589367911,bam,11584816,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32382452}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511212902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-20 21:25:15.996821,105071.0,212.0
