chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,input_recal,input_recal_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.analysis_param_type.default_platform,parameters.analysis_param_type.default_read_group_type.__current_case__,parameters.analysis_param_type.default_read_group_type.default_read_group,parameters.analysis_param_type.default_read_group_type.default_read_group_type_selector,parameters.analysis_param_type.do_not_write_original_quals,parameters.analysis_param_type.exception_if_no_tile,parameters.analysis_param_type.force_platform,parameters.analysis_param_type.force_read_group_type.__current_case__,parameters.analysis_param_type.force_read_group_type.force_read_group_type_selector,parameters.analysis_param_type.homopolymer_nback,parameters.analysis_param_type.max_quality_score,parameters.analysis_param_type.preserve_qscores_less_than,parameters.analysis_param_type.simplify_bam,parameters.analysis_param_type.smoothing,parameters.analysis_param_type.solid_options_type.__current_case__,parameters.analysis_param_type.solid_options_type.solid_options_type_selector,parameters.analysis_param_type.window_size_nqs,parameters.chromInfo,parameters.dbkey,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.input_recal,parameters.input_recal.values,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-10 13:22:33.629792,slurm_normal_single_16gb,1426006793.0,0,,1.0,,,main_w1_handler1,2232819,8907524,False,,166983488,bam,,,405015,csv,3094309.roundup,slurm,,132112168.0,corral-repl,,"""7208c382c72811e4a5bd005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18803164,,1,18803162.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426006496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 17:00:01.417804,58185.0,297.0
,,2015-03-10 14:18:55.040898,slurm_normal_single_16gb,1426012441.0,0,,1.0,,,main_w2_handler1,2232922,8907986,False,,206420924,bam,,,407469,csv,3096038.roundup,slurm,,132112168.0,corral-repl,,"""57f3253ec73011e4acf8005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18803908,,1,18803906.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426012232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 18:34:05.576841,58185.0,209.0
,,2015-03-10 14:20:39.594300,slurm_normal_single_16gb,1426010595.0,0,,1.0,,,main_w2_handler0,2232924,8908025,False,,150030972,bam,,,402131,csv,3095594.roundup,slurm,,132112168.0,corral-repl,,"""926d610cc73011e48a43005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18803985,,1,18803981.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426010416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 18:03:27.106688,58185.0,179.0
,,2015-03-10 14:22:11.888698,slurm_normal_single_16gb,1426012320.0,0,,1.0,,,main_w2_handler0,2232926,8908057,False,,11003766,bam,,,372516,csv,3096036.roundup,slurm,,132112168.0,corral-repl,,"""c617e518c73011e48add005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804038,,1,18804036.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426012232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 18:32:05.978156,58185.0,88.0
,,2015-03-10 14:24:21.173529,slurm_normal_single_16gb,1426015051.0,0,,1.0,,,main_w1_handler1,2232930,8908102,False,,40480511,bam,,,386934,csv,3096831.roundup,slurm,,132112168.0,corral-repl,,"""0e41b7f6c73111e49c07005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804096,,1,18804094.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426014999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 19:17:33.729639,58185.0,52.0
,,2015-03-10 14:26:22.207689,slurm_normal_single_16gb,1426026195.0,0,,1.0,,,main_w2_handler0,2232934,8908141,False,,159004498,bam,,,405669,csv,3099715.roundup,slurm,,132112168.0,corral-repl,,"""5a16b7e4c73111e48add005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804170,,1,18804168.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426026087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 22:23:23.760257,58185.0,108.0
,,2015-03-10 14:33:37.144742,slurm_normal_single_16gb,1426012583.0,0,,1.0,,,main_w1_handler0,2232944,8908235,False,,220932920,bam,,,408221,csv,3096034.roundup,slurm,,132112168.0,corral-repl,,"""5fedbc7ac73211e4a702005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804290,,1,18804288.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426012230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 18:36:27.111888,58185.0,353.0
,,2015-03-10 14:35:01.712627,slurm_normal_single_16gb,1426015200.0,0,,1.0,,,main_w2_handler1,2232948,8908273,False,,151941275,bam,,,401381,csv,3096859.roundup,slurm,,132112168.0,corral-repl,,"""96893e08c73211e48c03005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804343,,1,18804341.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426015060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 19:20:09.143657,58185.0,140.0
,,2015-03-10 14:38:51.361426,slurm_normal_single_16gb,1426015634.0,0,,1.0,,,main_w1_handler1,2232955,8908386,False,,11968358,bam,,,373248,csv,3097036.roundup,slurm,,132112168.0,corral-repl,,"""1fe6961ec73311e48e03005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804499,,1,18804496.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426015614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 19:27:16.472139,58185.0,20.0
,,2015-03-10 14:40:26.861543,slurm_normal_single_16gb,1426026943.0,0,,1.0,,,main_w2_handler0,2232959,8908431,False,,43393453,bam,,,387651,csv,3099873.roundup,slurm,,132112168.0,corral-repl,,"""55255b3ac73311e48338005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804562,,1,18804560.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426026907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 22:35:50.200089,58185.0,36.0
,,2015-03-10 14:41:49.750170,slurm_normal_single_16gb,1426026896.0,0,,1.0,,,main_w1_handler1,2232962,8908471,False,,170349912,bam,,,406035,csv,3099836.roundup,slurm,,132112168.0,corral-repl,,"""89cf654cc73311e4bd23005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804620,,1,18804618.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426026791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 22:35:00.828261,58185.0,105.0
,,2015-03-10 14:46:36.178394,slurm_normal_single_16gb,1426028259.0,0,,1.0,,,main_w1_handler0,2232972,8908526,False,,341578115,bam,,,7271389,csv,3100029.roundup,slurm,,132112168.0,corral-repl,,"""33380738c73411e485fd005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18804703,,1,18804701.0,,18759832,,,,history,32.0,122387948.0,fasta,,21199985.0,1426028033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-10 22:57:42.190585,58185.0,226.0
,,2015-03-11 07:24:51.563267,slurm_normal_single_16gb,1426070487.0,0,,1.0,,,main_w1_handler1,2233695,8914467,False,,4192775809,bam,,,12099817,csv,3106885.roundup,slurm,,132112168.0,corral-repl,,"""a9ba07d6c7bf11e48fed005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,,,,,,,basic,,,,,,,,,,,,,18812870,,1,18812868.0,,18812692,,,,history,32.0,122387948.0,fasta,,21199985.0,1426068786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-11 10:41:29.924704,58185.0,1701.0
,,2015-03-11 17:16:40.082959,slurm_normal_single_16gb,1426098585.0,0,,1.0,,,main_w1_handler0,2233994,8918076,False,,7072583148,bam,,,338,csv,3111781.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,18815535,,0,18815533.0,,hg_g1k_v37,,,,cached,32.0,,,,21728223.0,1426094207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-11 18:29:49.567289,59570.0,4378.0
,,2015-03-11 21:55:53.621815,slurm_normal_single_16gb,1426115773.0,0,,1.0,,,main_w2_handler0,2234451,8920762,False,,8589761504,bam,,,338,csv,3116536.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,18817991,,0,18817988.0,,hg_g1k_v37,,,,cached,32.0,,,,21731408.0,1426110962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-11 23:16:15.888486,59569.0,4811.0
,,2015-03-12 16:44:14.866269,slurm_normal_single_16gb,1426181176.0,0,,1.0,,,main_w1_handler1,2233825,8934508,False,,4344522135,bam,,,335,csv,3142163.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,18836849,,0,18830041.0,,hg_g1k_v37,,,,cached,32.0,,,,21660752.0,1426178675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2015-03-12 17:26:19.247634,52558.0,2501.0
,,2017-04-01 23:06:29.197663,slurm_normal_16gb,1491249187.0,0,,1.0,,,main_w3_handler0,3040999,15458960,False,,81220405,bam,,,421,csv,9604407.roundup,slurm,,132112168.0,corral-repl,,"""d2717ad0172f11e78833005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29022277}]",0,,"[{'src': 'hda', 'id': 29022275}]",hg_g1k_v37,,,,cached,32.0,,,,,1491249098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2017-04-03 19:53:25.541254,36335.0,89.0
,,2017-04-02 00:44:28.627834,slurm_normal_16gb,1491255662.0,0,,1.0,,,main_w3_handler1,3040999,15459216,False,,71686789,bam,,,425,csv,9605333.roundup,slurm,,132112168.0,corral-repl,,"""833eb988173d11e7bed6005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29022623}]",0,,"[{'src': 'hda', 'id': 29022621}]",hg_g1k_v37,,,,cached,32.0,,,,,1491255615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2017-04-03 21:41:13.256471,36335.0,47.0
,,2017-02-22 09:53:10.195803,slurm_normal_16gb,1487759743.0,0,,1.0,28487.0,bed,main_w3_handler0,2952988,15104085,False,,136807136,bam,,,2784103,csv,9259867.roundup,slurm,,132112168.0,corral-repl,,"""b2484612f8e411e6981a005056a51846""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],"[{'input_intervals': {'values': [{'src': 'hda', 'id': 28457453}]}, '__index__': 0}]",ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,,"[{'src': 'hda', 'id': 28457563}]",1,,"[{'src': 'hda', 'id': 28457561}]",,,,"[{'src': 'hda', 'id': 28457497}]",history,32.0,3199905909.0,fasta,,,1487759464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2017-02-22 10:37:08.233225,58017.0,279.0
,,2017-04-01 22:52:45.958532,slurm_normal_16gb,1491261592.0,0,,1.0,,,main_w3_handler1,3040999,15458785,False,,59712902,bam,,,419,csv,9606120.roundup,slurm,,132112168.0,corral-repl,,"""e78f309e172d11e7b308005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29022014}]",0,,"[{'src': 'hda', 'id': 29022012}]",hg_g1k_v37,,,,cached,32.0,,,,,1491261544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2017-04-03 23:20:00.776611,36335.0,48.0
,,2017-04-01 22:53:37.131182,slurm_normal_16gb,1491263559.0,0,,1.0,,,main_w3_handler0,3040999,15458797,False,,66663831,bam,,,419,csv,9606299.roundup,slurm,,132112168.0,corral-repl,,"""072d5610172e11e7a5a1005056a52a46""",0,basic,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29022037}]",0,,"[{'src': 'hda', 'id': 29022035}]",hg_g1k_v37,,,,cached,32.0,,,,,1491263499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration/0.0.5,0.0.5,,2017-04-03 23:52:43.037390,36335.0,60.0
