chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,inputs_0|input,inputs_0|input_filetype,inputs_10|input,inputs_10|input_filetype,inputs_11|input,inputs_11|input_filetype,inputs_12|input,inputs_12|input_filetype,inputs_13|input,inputs_13|input_filetype,inputs_14|input,inputs_14|input_filetype,inputs_15|input,inputs_15|input_filetype,inputs_16|input,inputs_16|input_filetype,inputs_17|input,inputs_17|input_filetype,inputs_18|input,inputs_18|input_filetype,inputs_19|input,inputs_19|input_filetype,inputs_1|input,inputs_1|input_filetype,inputs_20|input,inputs_20|input_filetype,inputs_21|input,inputs_21|input_filetype,inputs_22|input,inputs_22|input_filetype,inputs_23|input,inputs_23|input_filetype,inputs_24|input,inputs_24|input_filetype,inputs_25|input,inputs_25|input_filetype,inputs_26|input,inputs_26|input_filetype,inputs_27|input,inputs_27|input_filetype,inputs_28|input,inputs_28|input_filetype,inputs_29|input,inputs_29|input_filetype,inputs_2|input,inputs_2|input_filetype,inputs_30|input,inputs_30|input_filetype,inputs_31|input,inputs_31|input_filetype,inputs_32|input,inputs_32|input_filetype,inputs_33|input,inputs_33|input_filetype,inputs_34|input,inputs_34|input_filetype,inputs_35|input,inputs_35|input_filetype,inputs_36|input,inputs_36|input_filetype,inputs_37|input,inputs_37|input_filetype,inputs_38|input,inputs_38|input_filetype,inputs_39|input,inputs_39|input_filetype,inputs_3|input,inputs_3|input_filetype,inputs_40|input,inputs_40|input_filetype,inputs_41|input,inputs_41|input_filetype,inputs_42|input,inputs_42|input_filetype,inputs_43|input,inputs_43|input_filetype,inputs_44|input,inputs_44|input_filetype,inputs_45|input,inputs_45|input_filetype,inputs_46|input,inputs_46|input_filetype,inputs_4|input,inputs_4|input_filetype,inputs_5|input,inputs_5|input_filetype,inputs_6|input,inputs_6|input_filetype,inputs_7|input,inputs_7|input_filetype,inputs_8|input,inputs_8|input_filetype,inputs_9|input,inputs_9|input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,parameters.inputs,parameters.mergeSD,parameters.title,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-10 12:04:06.419799,rodeo_normal,1425990864.0,0,,1.0,main_w1_handler0,2232714,8906656,False,,8806299,bam,8733627,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090101.roundup,slurm,,132112168.0,corral-repl,,"""87cf80dac71d11e48a43005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801053,,,18801054,,,[],"""True""","""None""",32.0,,21058402.0,1425990835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 12:34:27.719951,45082.0,29.0
,,2015-03-10 12:06:10.418258,rodeo_normal,1425991263.0,0,,1.0,main_w1_handler0,2232716,8906691,False,,32428179,bam,35497155,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090243.roundup,slurm,,132112168.0,corral-repl,,"""d14c1e76c71d11e485fd005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801092,,,18801098,,,[],"""True""","""None""",32.0,,21058402.0,1425991220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 12:41:06.702705,45082.0,43.0
,,2015-03-10 12:06:44.722924,rodeo_normal,1425991469.0,0,,1.0,main_w1_handler1,2232717,8906711,False,,19019126,bam,18972565,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090333.roundup,slurm,,132112168.0,corral-repl,,"""e6b0cfdcc71d11e48e03005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801120,,,18801121,,,[],"""True""","""None""",32.0,,21058402.0,1425991439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 12:44:32.165343,45082.0,30.0
,,2015-03-10 12:07:21.437806,rodeo_normal,1425991643.0,0,,1.0,main_w1_handler0,2232721,8906731,False,,12678494,bam,12930991,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090403.roundup,slurm,,132112168.0,corral-repl,,"""fd33aa40c71d11e4af1e005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801141,,,18801142,,,[],"""True""","""None""",32.0,,21058402.0,1425991611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 12:47:25.157087,45082.0,32.0
,,2015-03-10 12:08:37.465970,rodeo_normal,1425991479.0,0,,1.0,main_w2_handler1,2232726,8906755,False,,17479494,bam,17280818,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090345.roundup,slurm,,132112168.0,corral-repl,,"""292e1bb2c71e11e4baaa005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801166,,,18801167,,,[],"""True""","""None""",32.0,,21058402.0,1425991453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 12:44:44.205031,45082.0,26.0
,,2015-03-10 12:10:03.920749,rodeo_normal,1425991799.0,0,,1.0,main_w1_handler0,2232728,8906779,False,,24573521,bam,25015259,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090477.roundup,slurm,,132112168.0,corral-repl,,"""5dad0498c71e11e48c03005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801191,,,18801192,,,[],"""True""","""None""",32.0,,21058402.0,1425991758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 12:50:03.025431,45082.0,41.0
,,2015-03-10 12:34:10.554868,rodeo_normal,1425992465.0,0,,1.0,main_w1_handler0,2232724,8907083,False,,21536308,bam,20713861,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090637.roundup,slurm,,132112168.0,corral-repl,,"""b78fae04c72111e49eed005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18801540,,,18801541,,,[],"""True""","""None""",32.0,,21058402.0,1425992440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 13:01:06.505825,45082.0,25.0
,,2015-03-10 14:55:11.520047,rodeo_normal,1426004769.0,0,,1.0,main_w1_handler1,2231582,8908598,False,,545139558,bam,584786315,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093773.roundup,slurm,,132112168.0,corral-repl,,"""7007ec18c73511e49082005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18804835,,,18804836,,,[],"""True""","""Merger""",32.0,,21692632.0,1426004330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 16:26:12.177068,39888.0,439.0
,,2015-03-10 17:35:09.994254,rodeo_normal,1426010768.0,0,,1.0,main_w1_handler0,2064674,8910085,False,,839109651,bam,790384609,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095093.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18229563,,,18806828,,,[],"""True""","""CDX2-WT-DSG-MERGED""",32.0,,20530146.0,1426008919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 18:06:11.428150,26990.0,1849.0
,,2015-03-10 19:28:42.242968,rodeo_normal,1426016294.0,0,,1.0,main_w2_handler0,2233268,8911092,False,,377734183,bam,276629674,bam,18988957.0,bam,,,,,,,,,,,,,,,,,,,,,70757895.0,bam,,,,,,,,,,,,,,,,,,,,,278438240.0,bam,,,,,,,,,,,,,,,,,,,,,385027347.0,bam,,,,,,,,,,,,,,,279645538.0,bam,19050214.0,bam,70645587.0,bam,279433983.0,bam,,,,,3097105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18808380,,,18808381,,,"[{""__index__"": 0, ""input"": 18808383}, {""__index__"": 1, ""input"": 18808384}, {""__index__"": 2, ""input"": 18808386}, {""__index__"": 3, ""input"": 18808389}, {""__index__"": 4, ""input"": 18808400}, {""__index__"": 5, ""input"": 18808402}, {""__index__"": 6, ""input"": 18808404}, {""__index__"": 7, ""input"": 18808408}]","""True""","""""",32.0,,21199985.0,1426015737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 19:38:20.640092,58185.0,557.0
,,2015-03-10 19:37:25.475477,rodeo_normal,1426025132.0,0,,1.0,main_w1_handler0,2231582,8911283,False,,545139543,bam,383847038,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099546.roundup,slurm,,132112168.0,corral-repl,,"""db7e25f8c75c11e4a316005056a52a46""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18808690,,,18808691,,,[],"""True""","""Merger""",32.0,,21692632.0,1426024796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-10 22:05:36.577760,39888.0,336.0
,,2015-03-10 20:33:24.118726,rodeo_normal,1426033460.0,0,,1.0,main_w2_handler0,2197844,8911720,False,,1042120849,bam,1055656583,bam,981894915.0,bam,,,,,,,,,,,,,,,,,,,,,1012147569.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""",18809316,,,18809314,,,"[{""__index__"": 0, ""input"": 18809311}, {""__index__"": 1, ""input"": 18809310}]","""True""","""IgG Merged""",32.0,,21064595.0,1426031912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 00:24:26.682701,50986.0,1548.0
,,2015-03-11 07:02:08.675425,rodeo_normal,1426057769.0,0,,1.0,main_w2_handler1,2233672,8914393,False,,351351336,bam,254520922,bam,18007584.0,bam,,,,,,,,,,,,,,,,,,,,,66720621.0,bam,,,,,,,,,,,,,,,,,,,,,265303285.0,bam,,,,,,,,,,,,,,,,,,,,,376263159.0,bam,,,,,,,,,,,,,,,257854503.0,bam,19651202.0,bam,71782589.0,bam,285133669.0,bam,,,,,3105233.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812727,,,18812728,,,"[{""__index__"": 0, ""input"": 18812730}, {""__index__"": 1, ""input"": 18812731}, {""__index__"": 2, ""input"": 18812732}, {""__index__"": 3, ""input"": 18812734}, {""__index__"": 4, ""input"": 18812735}, {""__index__"": 5, ""input"": 18812736}, {""__index__"": 6, ""input"": 18812739}, {""__index__"": 7, ""input"": 18812740}]","""True""","""L3L4""",32.0,,21199985.0,1426057382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 07:09:33.186934,58185.0,387.0
,,2015-03-11 07:04:01.568372,rodeo_normal,1426058502.0,0,,1.0,main_w2_handler1,2233672,8914397,False,,585742427,bam,1859074843,bam,937405889.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18812781,,,18812779,,,"[{""__index__"": 0, ""input"": 18812703}]","""True""","""329all""",32.0,,21199985.0,1426057784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 07:21:45.667490,58185.0,718.0
,,2015-03-11 15:37:37.428625,rodeo_normal,1426090002.0,0,,1.0,main_w1_handler0,2197844,8917436,False,,976945143,bam,987217600,bam,921260652.0,bam,,,,,,,,,,,,,,,,,,,,,947186021.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110487.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18812130,,,18812117,,,"[{""__index__"": 0, ""input"": 18812114}, {""__index__"": 1, ""input"": 18812095}]","""True""","""IgG 0218""",32.0,,21064595.0,1426088270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 16:06:45.511209,50986.0,1732.0
,,2015-03-11 15:57:36.396132,rodeo_normal,1426089600.0,0,,1.0,main_w1_handler1,2233107,8917551,False,,47379691,sam,54876425,sam,53230192.0,sam,,,,,,,,,,,,,,,,,,,,,55263377.0,sam,,,,,,,,,,,,,,,,,,,,,54454495.0,sam,,,,,,,,,,,,,,,,,,,,,42370944.0,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,3110822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18816974,,,18816977,,,"[{""__index__"": 0, ""input"": 18816978}, {""__index__"": 1, ""input"": 18816980}, {""__index__"": 2, ""input"": 18816982}, {""__index__"": 3, ""input"": 18816984}]","""True""","""Marge_All""",32.0,,20424153.0,1426089509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 16:00:02.367268,17286.0,91.0
,,2015-03-11 16:23:36.746685,rodeo_normal,1426092296.0,0,,1.0,main_w2_handler1,2234337,8917753,False,,1644946821,bam,2131611628,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18817264,,,18817245,,,[],"""True""","""Heart Merged Activemotif+BGI batch2""",32.0,,21726012.0,1426091026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 16:45:03.131598,57648.0,1270.0
,,2015-03-11 19:34:27.918198,rodeo_normal,1426102520.0,0,,1.0,main_w2_handler0,2233107,8919686,False,,12526918,bam,15255097,bam,15338581.0,bam,,,,,,,,,,,,,,,,,,,,,14610010.0,bam,,,,,,,,,,,,,,,,,,,,,14976459.0,bam,,,,,,,,,,,,,,,,,,,,,13103018.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,3113979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18820320,,,18820323,,,"[{""__index__"": 0, ""input"": 18820324}, {""__index__"": 1, ""input"": 18820328}, {""__index__"": 2, ""input"": 18820329}, {""__index__"": 3, ""input"": 18820331}]","""True""","""merge all""",32.0,,20424153.0,1426102481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2,1.1.2,,2015-03-11 19:35:24.532663,17286.0,39.0
