create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.break_or_create,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-12 01:25:28.998421,slurm_normal,1449883603.0,0,,1.0,main_w2_handler1,2535523,11162275,False,,41582547,vcf,5431093.roundup,slurm,,132112168.0,corral-repl,,"""3914e922a06f11e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406637,,,32.0,,26762615.0,1449883575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 01:26:45.699119,25806.0,28.0
2015-12-12 01:26:07.818280,slurm_normal,1449885219.0,0,,1.0,main_w1_handler2,2535523,11162325,False,,40576741,vcf,5431403.roundup,slurm,,132112168.0,corral-repl,,"""3914e922a06f11e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22424847,,,32.0,,26762615.0,1449885181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 01:53:42.698887,25806.0,38.0
2015-12-12 01:26:08.444786,slurm_normal,1449885176.0,0,,1.0,main_w1_handler1,2535523,11162326,False,,40576741,vcf,5431400.roundup,slurm,,132112168.0,corral-repl,,"""3914e922a06f11e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22424848,,,32.0,,26762615.0,1449885138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 01:52:58.380093,25806.0,38.0
2015-12-12 01:26:09.058721,slurm_normal,1449885040.0,0,,1.0,main_w2_handler1,2535523,11162327,False,,40576741,vcf,5431390.roundup,slurm,,132112168.0,corral-repl,,"""3914e922a06f11e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22424849,,,32.0,,26762615.0,1449885003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 01:50:42.927264,25806.0,37.0
2015-11-03 16:07:11.479607,slurm_normal,1446567928.0,0,,1.0,main_w1_handler2,2447423,10808072,False,,27207697,vcf,5063649.roundup,slurm,,132112168.0,corral-repl,,"""e8a1ff4a824411e59333005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860691,,,32.0,,25774842.0,1446567913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:25:33.521142,66662.0,15.0
2015-11-03 16:06:34.154934,slurm_normal,1446568092.0,0,,1.0,main_w2_handler1,2447423,10808059,False,,36448070,vcf,5063688.roundup,slurm,,132112168.0,corral-repl,,"""d49ac838824411e5a52c005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860674,,,32.0,,25774842.0,1446568074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:28:17.918774,66662.0,18.0
2015-11-03 16:08:01.664184,slurm_normal,1446568201.0,0,,1.0,main_w2_handler1,2447423,10808090,False,,33578977,vcf,5063728.roundup,slurm,,132112168.0,corral-repl,,"""0a19fdc6824511e58fa3005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860711,,,32.0,,25774842.0,1446568183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:30:10.724841,66662.0,18.0
2015-11-03 16:07:39.626379,slurm_normal,1446568170.0,0,,1.0,main_w1_handler2,2447423,10808081,False,,33178293,vcf,5063716.roundup,slurm,,132112168.0,corral-repl,,"""fcada1c4824411e5a243005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860700,,,32.0,,25774842.0,1446568152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:29:34.417140,66662.0,18.0
2015-11-03 16:08:47.506422,slurm_normal,1446568388.0,0,,1.0,main_w1_handler1,2447423,10808109,False,,32802495,vcf,5063777.roundup,slurm,,132112168.0,corral-repl,,"""265df14a824511e5957d005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860731,,,32.0,,25774842.0,1446568370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:33:13.457525,66662.0,18.0
2015-11-03 16:05:45.175614,slurm_normal,1446567904.0,0,,1.0,main_w1_handler1,2447423,10808040,False,,26433809,vcf,5063643.roundup,slurm,,132112168.0,corral-repl,,"""b970b630824411e5a243005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860657,,,32.0,,25774842.0,1446567880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:25:09.821265,66662.0,24.0
2015-11-03 16:06:09.682444,slurm_normal,1446568062.0,0,,1.0,main_w2_handler1,2447423,10808047,False,,29699541,vcf,5063684.roundup,slurm,,132112168.0,corral-repl,,"""c6fd095c824411e58fa3005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860664,,,32.0,,25774842.0,1446568044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:27:48.376751,66662.0,18.0
2015-11-03 16:08:21.801125,slurm_normal,1446568488.0,0,,1.0,main_w1_handler0,2447423,10808101,False,,28990995,vcf,5063792.roundup,slurm,,132112168.0,corral-repl,,"""15f05e92824511e5adb1005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21860723,,,32.0,,25774842.0,1446568471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-03 16:34:52.290029,66662.0,17.0
2015-12-11 21:34:12.669335,slurm_normal,1449869719.0,0,,1.0,main_w1_handler1,2535523,11160667,False,,23969633,vcf,5428417.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406685,,,32.0,,26756618.0,1449869679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-11 21:35:23.867628,25806.0,40.0
2015-12-11 21:49:44.377081,slurm_normal,1449870670.0,0,,1.0,main_w1_handler2,2536173,11160722,False,,47594628,vcf,5428556.roundup,slurm,,132112168.0,corral-repl,,"""15ad79cca05111e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406635,,,32.0,,26756618.0,1449870614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-11 21:51:17.134362,25806.0,56.0
2015-12-11 21:49:45.614939,slurm_normal,1449870642.0,0,,1.0,main_w1_handler1,2536173,11160723,False,,48324009,vcf,5428555.roundup,slurm,,132112168.0,corral-repl,,"""15ad79cca05111e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406636,,,32.0,,26756618.0,1449870610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-11 21:50:46.854688,25806.0,32.0
2015-12-11 21:49:46.517660,slurm_normal,1449870671.0,0,,1.0,main_w2_handler1,2536173,11160724,False,,41582547,vcf,5428559.roundup,slurm,,132112168.0,corral-repl,,"""15ad79cca05111e5bb46005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406637,,,32.0,,26756618.0,1449870625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-11 21:51:15.092802,25806.0,46.0
2015-12-12 19:09:58.357232,slurm_normal,1449948800.0,0,,1.0,main_w1_handler0,2535523,11164359,False,,30290515,vcf,5434085.roundup,slurm,,132112168.0,corral-repl,,"""ce0e3bd4a10311e59ee4005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22430448,,,32.0,,26773640.0,1449948766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 19:33:23.444429,25806.0,34.0
2015-12-13 18:54:00.572692,slurm_normal,1450048807.0,0,,1.0,main_w1_handler0,2537153,11167800,False,,22826484,vcf,5438002.roundup,slurm,,132112168.0,corral-repl,,"""abfba2c6a1ca11e585c6005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435878,,,32.0,,26781392.0,1450048770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 23:20:08.701574,25806.0,37.0
2015-12-13 18:53:05.826747,slurm_normal,1450046916.0,0,,1.0,main_w1_handler2,2537153,11167747,False,,48324009,vcf,5437865.roundup,slurm,,132112168.0,corral-repl,,"""abfba2c6a1ca11e585c6005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435825,,,32.0,,26781392.0,1450046894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 22:48:39.896579,25806.0,22.0
2015-12-13 18:53:58.708809,slurm_normal,1450048783.0,0,,1.0,main_w1_handler1,2537153,11167798,False,,22621385,vcf,5438001.roundup,slurm,,132112168.0,corral-repl,,"""abfba2c6a1ca11e585c6005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435876,,,32.0,,26781392.0,1450048759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 23:19:45.115524,25806.0,24.0
2015-12-13 18:53:07.538494,slurm_normal,1450047513.0,0,,1.0,main_w2_handler1,2537153,11167748,False,,41582547,vcf,5437908.roundup,slurm,,132112168.0,corral-repl,,"""abfba2c6a1ca11e585c6005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435826,,,32.0,,26781392.0,1450047489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 22:58:39.463898,25806.0,24.0
2015-12-13 18:53:04.806621,slurm_normal,1450046581.0,0,,1.0,main_w1_handler1,2537153,11167746,False,,33898994,vcf,5437836.roundup,slurm,,132112168.0,corral-repl,,"""abfba2c6a1ca11e585c6005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435824,,,32.0,,26781392.0,1450046562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 22:43:04.059176,25806.0,19.0
2015-12-13 18:53:59.382214,slurm_normal,1450048835.0,0,,1.0,main_w1_handler1,2537153,11167799,False,,23633410,vcf,5438004.roundup,slurm,,132112168.0,corral-repl,,"""abfba2c6a1ca11e585c6005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435877,,,32.0,,26781392.0,1450048807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 23:20:38.821674,25806.0,28.0
2015-12-12 19:09:02.773918,slurm_normal,1449947392.0,0,,1.0,main_w1_handler2,2535523,11164303,False,,47594628,vcf,5434008.roundup,slurm,,132112168.0,corral-repl,,"""ce0e3bd4a10311e59ee4005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406635,,,32.0,,26773640.0,1449947366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 19:09:54.347696,25806.0,26.0
2015-12-12 19:09:03.914494,slurm_normal,1449947394.0,0,,1.0,main_w2_handler1,2535523,11164304,False,,48324009,vcf,5434010.roundup,slurm,,132112168.0,corral-repl,,"""ce0e3bd4a10311e59ee4005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406636,,,32.0,,26773640.0,1449947369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 19:09:57.535171,25806.0,25.0
2015-12-12 19:09:59.883758,slurm_normal,1449948810.0,0,,1.0,main_w2_handler1,2535523,11164361,False,,40576741,vcf,5434086.roundup,slurm,,132112168.0,corral-repl,,"""ce0e3bd4a10311e59ee4005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22430450,,,32.0,,26773640.0,1449948773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 19:33:31.658627,25806.0,37.0
2015-12-12 19:09:04.712570,slurm_normal,1449947396.0,0,,1.0,main_w1_handler1,2535523,11164305,False,,41582547,vcf,5434009.roundup,slurm,,132112168.0,corral-repl,,"""ce0e3bd4a10311e59ee4005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22406637,,,32.0,,26773640.0,1449947369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 19:09:57.702749,25806.0,27.0
2015-12-12 19:09:59.323841,slurm_normal,1449948792.0,0,,1.0,main_w1_handler2,2535523,11164360,False,,30353771,vcf,5434084.roundup,slurm,,132112168.0,corral-repl,,"""ce0e3bd4a10311e59ee4005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22430449,,,32.0,,26773640.0,1449948757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 19:33:14.614776,25806.0,35.0
2015-12-12 20:23:01.621045,slurm_normal,1449963482.0,0,,1.0,main_w2_handler0,2536702,11164588,False,,47594628,vcf,5434610.roundup,slurm,,132112168.0,corral-repl,,"""1cb79e88a10e11e59617005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22431080,,,32.0,,26774046.0,1449963456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 23:38:03.835972,25806.0,26.0
2015-12-12 20:23:02.205901,slurm_normal,1449964274.0,0,,1.0,main_w2_handler1,2536702,11164589,False,,48324009,vcf,5434651.roundup,slurm,,132112168.0,corral-repl,,"""1cb79e88a10e11e59617005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22431081,,,32.0,,26774046.0,1449964252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 23:51:16.456215,25806.0,22.0
2015-12-12 20:23:02.775841,slurm_normal,1449963450.0,0,,1.0,main_w1_handler0,2536702,11164590,False,,41582547,vcf,5434608.roundup,slurm,,132112168.0,corral-repl,,"""1cb79e88a10e11e59617005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22431082,,,32.0,,26774046.0,1449963426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-12 23:37:32.617744,25806.0,24.0
2015-12-12 20:23:34.993526,slurm_normal,1449965614.0,0,,1.0,main_w2_handler0,2536702,11164641,False,,40576741,vcf,5434719.roundup,slurm,,132112168.0,corral-repl,,"""1cb79e88a10e11e59617005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22431133,,,32.0,,26774046.0,1449965578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 00:13:36.608195,25806.0,36.0
2015-12-12 20:23:33.501665,slurm_normal,1449965595.0,0,,1.0,main_w1_handler1,2536702,11164639,False,,45084592,vcf,5434718.roundup,slurm,,132112168.0,corral-repl,,"""1cb79e88a10e11e59617005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22431131,,,32.0,,26774046.0,1449965562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 00:13:17.960059,25806.0,33.0
2015-12-12 20:23:34.492061,slurm_normal,1449965650.0,0,,1.0,main_w1_handler2,2536702,11164640,False,,45116405,vcf,5434720.roundup,slurm,,132112168.0,corral-repl,,"""1cb79e88a10e11e59617005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22431132,,,32.0,,26774046.0,1449965616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-13 00:14:12.177826,25806.0,34.0
2015-12-14 15:50:48.018926,slurm_normal,1450108304.0,0,,1.0,main_w1_handler1,2527273,11174412,False,,882736,vcf,5443292.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22448181,,,32.0,,26796033.0,1450108291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 15:51:48.278669,68101.0,13.0
2015-12-14 15:52:05.367958,slurm_normal,1450108366.0,0,,1.0,main_w1_handler1,2527273,11174424,False,,1018584,vcf,5443311.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22433644,,,32.0,,26796033.0,1450108360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 15:52:50.237850,68101.0,6.0
2015-12-14 16:09:59.773020,slurm_normal,1450110861.0,0,,1.0,main_w2_handler1,2527273,11174590,False,,870448,vcf,5444037.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22448711,,,32.0,,26796033.0,1450110857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 16:34:27.811026,68101.0,4.0
2015-12-14 16:48:24.565169,slurm_normal,1450111732.0,0,,1.0,main_w1_handler1,2538119,11174939,False,,1257897,vcf,5444161.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22450100,,,32.0,,26796033.0,1450111728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 16:48:55.563964,68101.0,4.0
2015-12-14 16:58:10.251127,slurm_normal,1450112326.0,0,,1.0,main_w2_handler1,2538119,11175018,False,,1103785,vcf,5444249.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22450399,,,32.0,,26796033.0,1450112321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 16:58:49.936326,68101.0,5.0
2015-12-14 17:09:32.457962,slurm_normal,1450113009.0,0,,1.0,main_w2_handler1,2538119,11175133,False,,817308,vcf,5444357.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22450792,,,32.0,,26796033.0,1450113002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 17:10:12.619341,68101.0,7.0
2015-12-14 17:44:07.184047,slurm_normal,1450116678.0,0,,1.0,main_w1_handler2,2527273,11175627,False,,630771,vcf,5445084.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22452078,,,32.0,,26796033.0,1450116672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 18:11:19.523305,68101.0,6.0
2015-12-14 17:37:12.690081,slurm_normal,1450116113.0,0,,1.0,main_w2_handler1,2527273,11175574,False,,641949,vcf,5445018.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22451919,,,32.0,,26796033.0,1450116091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 18:01:58.179077,68101.0,22.0
2015-12-14 18:19:04.394220,slurm_normal,1450117174.0,0,,1.0,main_w1_handler2,2527273,11175814,False,,556571,vcf,5445144.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22452086,,,32.0,,26796033.0,1450117170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-14 18:19:40.838814,68101.0,4.0
2015-11-10 16:00:54.150183,slurm_normal,1447171276.0,0,,1.0,main_w2_handler1,2500381,10867547,False,,653650,vcf,5121053.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21945796,,,32.0,,26137089.0,1447171271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-10 16:01:27.415568,72824.0,5.0
2015-11-10 16:00:56.559174,slurm_normal,1447171271.0,0,,1.0,main_w1_handler1,2500381,10867548,False,,568600,vcf,5121052.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21945798,,,32.0,,26137089.0,1447171266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-10 16:01:14.450326,72824.0,5.0
2015-11-10 15:55:22.923545,slurm_normal,1447170944.0,0,,1.0,main_w1_handler2,2500381,10867509,False,,653650,vcf,5120992.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21945796,,,32.0,,26137089.0,1447170937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-10 15:55:48.477187,72824.0,7.0
2015-11-10 16:00:59.378450,slurm_normal,1447171277.0,0,,1.0,main_w1_handler0,2500381,10867549,False,,562678,vcf,5121054.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21945799,,,32.0,,26137089.0,1447171271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-10 16:01:18.795328,72824.0,6.0
2015-11-10 17:57:20.079245,slurm_normal,1447178282.0,0,,1.0,main_w2_handler1,2500381,10868239,False,,1379676,vcf,5121774.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21948355,,,32.0,,26159037.0,1447178274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-10 17:58:06.459903,72824.0,8.0
2015-12-16 13:15:02.995088,slurm_normal,1450271745.0,0,,1.0,main_w1_handler2,2527273,11197047,False,,1257897,vcf,5467754.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22333452,,,32.0,,26796033.0,1450271741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-16 13:15:48.510378,68101.0,4.0
2016-03-10 14:22:29.678213,slurm_normal,1457619795.0,0,,1.0,main_w1_handler0,2628948,12095933,False,,41635410,vcf,6320302.roundup,slurm,,132112168.0,corral-repl,,"""8540f992e6cb11e5a61c005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22735028,,,32.0,,28920201.0,1457619772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2016-03-10 14:23:17.876962,25806.0,23.0
2015-11-12 11:43:38.690917,slurm_normal,1447328641.0,0,,1.0,main_w1_handler2,2500381,10884284,False,,1375010,vcf,5137822.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21974876,,,32.0,,26137089.0,1447328637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-11-12 11:44:03.409764,72824.0,4.0
2016-03-10 14:25:57.502853,slurm_normal,1457619996.0,0,,1.0,main_w1_handler0,2628954,12095964,False,,41582547,vcf,6320333.roundup,slurm,,132112168.0,corral-repl,,"""01299802e6cc11e5a9f7005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22435826,,,32.0,,28920201.0,1457619974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2016-03-10 14:26:40.086235,25806.0,22.0
