chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-18 04:47:32.494338,slurm_normal,1487393260.0,0,,1.0,main_w3_handler0,3000630,15072678,False,,9228490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36135030.0,1487393257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-18 04:47:41.930200,,3.0
,,2017-02-19 14:34:26.315950,slurm_normal,1487514874.0,0,,1.0,main_w3_handler0,2984084,15079080,False,,9234558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36006975.0,1487514868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-19 14:34:36.881639,98019.0,6.0
,,2017-04-24 09:01:21.404683,slurm_normal,1493024579.0,0,,1.0,main_w4_handler1,3084134,15659313,False,,9775570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37521203.0,1493024566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-24 09:04:33.805083,,13.0
,,2017-04-03 13:12:39.110264,slurm_normal,1491225170.0,0,,1.0,main_w4_handler1,3056977,15471371,False,,9600672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36976213.0,1491225167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-03 13:12:52.654791,87602.0,3.0
,,2017-04-07 08:15:09.420744,slurm_normal,1491552917.0,0,,1.0,main_w4_handler0,3035161,15515996,False,,9642728.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37113126.0,1491552913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-07 08:15:24.712827,97958.0,4.0
,,2017-04-03 14:02:14.893489,slurm_normal,1491228155.0,0,,1.0,main_w4_handler0,3017811,15472070,False,,9601365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36410507.0,1491228151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-03 14:02:35.950256,,4.0
,,2017-04-03 11:57:23.968512,slurm_normal,1491220651.0,0,,1.0,main_w3_handler1,3056888,15470539,False,,9600131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37068846.0,1491220647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-03 11:57:32.060039,,4.0
,,2017-06-20 12:40:39.656753,slurm_normal,1497962475.0,0,,1.0,main_w3_handler1,3165014,16142473,False,,10221699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38805651.0,1497962461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-20 12:41:17.607893,,14.0
,,2017-02-20 04:28:45.910678,slurm_normal,1487564932.0,0,,1.0,main_w4_handler0,2788006,15082683,False,,9237904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36047974.0,1487564928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-20 04:28:53.684270,88298.0,4.0
,,2017-02-20 04:29:33.016984,slurm_normal,1487564983.0,0,,1.0,main_w3_handler1,3001368,15082686,False,,9237908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36102363.0,1487564979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-20 04:29:45.545487,50387.0,4.0
,,2017-02-20 06:59:28.620713,slurm_normal,1487573976.0,0,,1.0,main_w4_handler1,2893294,15083304,False,,9238460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35945221.0,1487573972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-20 06:59:38.295355,19592.0,4.0
,,2017-02-20 17:25:42.261430,slurm_normal,1487611552.0,0,,1.0,main_w3_handler1,3002973,15088178,False,,9243283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36178108.0,1487611546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-20 17:25:55.325139,,6.0
,,2017-02-20 18:02:23.442388,slurm_normal,1487613760.0,0,,1.0,main_w3_handler0,3002997,15088450,False,,9243545.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35724222.0,1487613751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-20 18:02:41.361483,71936.0,9.0
,,2017-04-03 16:48:17.218396,slurm_normal,1491238264.0,0,,1.0,main_w4_handler1,3057396,15473810,False,,9602789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37074612.0,1491238260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-03 16:51:09.375874,,4.0
,,2017-02-20 22:59:32.543575,slurm_normal,1487631579.0,0,,1.0,main_w3_handler1,3003276,15090541,False,,9245583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36181419.0,1487631575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-20 22:59:41.462218,68717.0,4.0
,,2017-06-03 02:40:31.567455,slurm_normal,1496457666.0,0,,1.0,main_w4_handler1,3104815,16003600,False,,10097646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37865379.0,1496457639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-03 02:41:08.252921,44730.0,27.0
,,2017-02-22 11:25:43.672433,slurm_normal,1487762756.0,0,,1.0,main_w4_handler0,2736644,15105758,False,,9260782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36214249.0,1487762748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-22 11:26:00.516413,59759.0,8.0
,,2017-02-22 15:11:29.245331,slurm_normal,1487776299.0,0,,1.0,main_w4_handler0,2987333,15108101,False,,9263074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35956865.0,1487776292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-22 15:11:42.195170,12159.0,7.0
,,2017-02-23 14:12:07.616082,slurm_normal,1487859136.0,0,,1.0,main_w4_handler1,3007287,15118319,False,,9272584.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36245479.0,1487859131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-23 14:12:17.987178,,5.0
,,2017-02-23 16:59:52.637981,slurm_normal,1487869198.0,0,,1.0,main_w3_handler0,3005305,15120534,False,,9274687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36248122.0,1487869194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-23 17:00:00.479034,30082.0,4.0
,,2017-02-23 22:05:10.700345,slurm_normal,1487887519.0,0,,1.0,main_w4_handler0,3008132,15123695,False,,9277557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36253955.0,1487887515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-23 22:05:22.734869,,4.0
,,2017-04-04 04:11:54.600698,slurm_normal,1491279122.0,0,,1.0,main_w4_handler0,3056055,15478634,False,,9607367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36815107.0,1491279118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-04 04:12:04.306533,102061.0,4.0
,,2017-02-26 11:34:36.223069,slurm_normal,1488108882.0,0,,1.0,main_w4_handler0,3001531,15146355,False,,9298844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36154067.0,1488108879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-26 11:34:43.720535,100456.0,3.0
,,2017-02-26 13:03:00.074340,slurm_normal,1488114188.0,0,,1.0,main_w3_handler0,3010776,15146646,False,,9299126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36289948.0,1488114184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-26 13:03:09.920140,100945.0,4.0
,,2017-04-04 15:50:57.775759,slurm_normal,1491321092.0,0,,1.0,main_w4_handler0,3059198,15484544,False,,9611601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37103255.0,1491321084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-04 15:51:39.904868,,8.0
14285.0,len,2017-02-27 19:14:12.990180,slurm_normal,1488222970.0,0,,1.0,main_w3_handler0,2875704,15157871,False,,9309603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/793/dataset_17793406.dat""","""?""",32.0,,36311799.0,1488222859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-02-27 19:16:13.461833,93472.0,111.0
,,2017-04-04 19:55:50.976331,slurm_normal,1491335772.0,0,,1.0,main_w3_handler0,3059474,15487694,False,,9615208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37108296.0,1491335768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-04 19:56:17.287554,,4.0
,,2017-03-01 03:00:09.089520,slurm_normal,1488337215.0,0,,1.0,main_w4_handler0,3014481,15174215,False,,9324938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36347133.0,1488337211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-01 03:00:16.651962,,4.0
,,2017-04-04 19:13:34.427425,slurm_normal,1491333271.0,0,,1.0,main_w4_handler1,3059436,15487409,False,,9614736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37107771.0,1491333268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-04 19:14:33.660016,,3.0
,,2017-04-04 19:13:49.941891,slurm_normal,1491333252.0,0,,1.0,main_w3_handler1,3059436,15487412,False,,9614727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37107771.0,1491333245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-04 19:14:14.315191,,7.0
,,2017-03-02 01:43:30.211328,slurm_normal,1488425560.0,0,,1.0,main_w3_handler1,3015884,15184001,False,,9335343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36376555.0,1488425556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 03:32:42.302132,101169.0,4.0
,,2017-03-02 10:09:18.632957,slurm_normal,1488449366.0,0,,1.0,main_w4_handler1,3016276,15186853,False,,9337734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36383941.0,1488449363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 10:09:29.033832,,3.0
,,2017-03-02 14:50:56.025728,slurm_normal,1488466262.0,0,,1.0,main_w3_handler0,2942958,15189469,False,,9340295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35129668.0,1488466258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 14:51:03.499044,88031.0,4.0
,,2017-03-02 14:52:31.440001,slurm_normal,1488466358.0,0,,1.0,main_w4_handler0,2942958,15189479,False,,9340305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35129668.0,1488466353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 14:52:40.452446,88031.0,5.0
,,2017-03-02 15:15:25.491185,slurm_normal,1488467731.0,0,,1.0,main_w3_handler1,2942958,15189668,False,,9340464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35129668.0,1488467728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 15:15:33.282783,88031.0,3.0
,,2017-03-02 23:09:33.387332,slurm_normal,1488496180.0,0,,1.0,main_w3_handler0,3015812,15194563,False,,9345086.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36132810.0,1488496177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 23:09:43.081024,99533.0,3.0
,,2017-03-02 23:25:55.398011,slurm_normal,1488497163.0,0,,1.0,main_w3_handler0,3015884,15194721,False,,9345309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36376555.0,1488497159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-02 23:26:06.168796,101169.0,4.0
,,2017-03-03 08:14:19.077224,slurm_normal,1488528865.0,0,,1.0,main_w4_handler0,2942958,15197027,False,,9347488.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35129668.0,1488528861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-03 08:14:27.017119,88031.0,4.0
,,2017-03-03 09:58:58.707459,slurm_normal,1488535147.0,0,,1.0,main_w3_handler0,2746933,15197946,False,,9348365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36385330.0,1488535142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-03 09:59:10.339516,86470.0,5.0
,,2017-03-04 09:41:27.702008,slurm_normal,1488620495.0,0,,1.0,main_w4_handler1,3018789,15206326,False,,9356346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36431926.0,1488620492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-04 09:41:38.629834,,3.0
,,2017-03-04 21:11:23.416073,slurm_normal,1488661892.0,0,,1.0,main_w4_handler0,3019068,15208732,False,,9358424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36438083.0,1488661888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-04 21:11:33.635676,101392.0,4.0
,,2017-03-04 21:12:41.184948,slurm_normal,1488661968.0,0,,1.0,main_w4_handler0,3019068,15208736,False,Job output deleted by user before job completed.,9358427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36438083.0,1488661964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-04 21:12:49.184063,101392.0,4.0
,,2017-03-06 15:28:27.836519,slurm_normal,1488814119.0,0,,1.0,main_w4_handler1,3020627,15220699,False,,9369502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35342924.0,1488814113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-06 15:28:44.214996,,6.0
,,2017-03-06 15:29:12.649988,slurm_normal,1488814169.0,0,,1.0,main_w3_handler0,3020631,15220714,False,,9369509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35342924.0,1488814159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-06 15:29:33.638800,,10.0
,,2017-03-06 21:14:28.435380,slurm_normal,1488834874.0,0,,1.0,main_w4_handler1,3020989,15223881,False,,9372459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36468205.0,1488834870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-06 21:14:38.235959,,4.0
,,2017-03-07 19:04:36.885386,slurm_normal,1488913487.0,0,,1.0,main_w3_handler0,2999054,15234218,False,,9382414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36466119.0,1488913482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-07 19:04:53.409764,98626.0,5.0
,,2017-03-07 19:52:42.260872,slurm_normal,1488916418.0,0,,1.0,main_w4_handler0,2999054,15234591,False,,9382843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36466119.0,1488916370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-07 19:53:39.717444,98626.0,48.0
,,2017-03-07 21:29:02.293215,slurm_normal,1488922149.0,0,,1.0,main_w4_handler1,2999054,15235720,False,,9383980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36466119.0,1488922145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-07 21:29:13.681513,98626.0,4.0
,,2017-03-07 22:16:22.367648,slurm_normal,1488924997.0,0,,1.0,main_w4_handler0,2999054,15236326,False,,9384579.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36485230.0,1488924989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-07 22:16:40.748694,98626.0,8.0
,,2017-03-07 23:51:13.818011,slurm_normal,1488930751.0,0,,1.0,main_w4_handler1,3022881,15237108,False,,9385417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36063640.0,1488930687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-07 23:52:31.602754,100237.0,64.0
,,2017-03-07 23:57:00.915701,slurm_normal,1488931042.0,0,,1.0,main_w3_handler1,3022857,15237171,False,,9385448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36497097.0,1488931026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-07 23:57:26.756542,98626.0,16.0
,,2017-03-08 07:34:13.294045,slurm_normal,1488958462.0,0,,1.0,main_w3_handler1,2988151,15240028,False,,9388039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36498948.0,1488958457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-08 07:34:23.515574,99738.0,5.0
,,2017-03-08 10:03:08.973162,slurm_normal,1488967398.0,0,,1.0,main_w3_handler0,2969596,15241653,False,,9389228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35997915.0,1488967393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-08 10:03:19.959548,45153.0,5.0
,,2017-03-08 21:44:18.264462,slurm_normal,1489009488.0,0,,1.0,main_w4_handler1,3024492,15246862,False,,9393332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36520708.0,1489009483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-08 21:44:55.425933,101706.0,5.0
,,2017-03-09 02:36:16.667252,slurm_normal,1489026984.0,0,,1.0,main_w4_handler0,3024031,15249276,False,,9395727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36523429.0,1489026980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-09 02:36:25.544829,101655.0,4.0
,,2017-03-09 03:32:22.608598,slurm_normal,1489030350.0,0,,1.0,main_w3_handler1,3024031,15249505,False,,9395946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36523429.0,1489030346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-09 03:32:31.233782,101655.0,4.0
,,2017-03-09 13:53:33.426270,slurm_normal,1489067624.0,0,,1.0,main_w3_handler0,3024492,15253535,False,,9399614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36520708.0,1489067620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-09 13:53:48.476688,101706.0,4.0
,,2017-03-09 15:07:50.311276,slurm_normal,1489072082.0,0,,1.0,main_w3_handler1,3025127,15254326,False,,9400351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36528149.0,1489072077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-09 15:08:04.999377,,5.0
,,2017-03-09 15:12:37.934707,slurm_normal,1489072368.0,0,,1.0,main_w3_handler0,3025332,15254394,False,,9400405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36531337.0,1489072363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-09 15:12:52.139588,,5.0
,,2017-03-10 16:06:47.029020,slurm_normal,1489162053.0,0,,1.0,main_w4_handler0,3013633,15264288,False,,9410257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36125351.0,1489162048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-10 16:08:16.528791,100416.0,5.0
,,2017-03-10 22:03:04.377760,slurm_normal,1489184229.0,0,,1.0,main_w4_handler0,2939952,15267084,False,,9412981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35123085.0,1489184225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-10 22:17:20.836527,93212.0,4.0
,,2017-03-11 00:09:46.474582,slurm_normal,1489190994.0,0,,1.0,main_w3_handler0,2945501,15267897,False,,9413768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36548467.0,1489190990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-11 00:09:56.363140,93212.0,4.0
,,2017-03-11 07:38:45.745933,slurm_normal,1489217933.0,0,,1.0,main_w4_handler1,1542019,15268994,False,,9414717.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36343938.0,1489217929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-11 07:38:54.921451,34816.0,4.0
,,2017-03-11 10:06:52.179048,slurm_normal,1489226829.0,0,,1.0,main_w3_handler0,3026682,15269295,False,,9415007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36569370.0,1489226825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-11 10:07:13.908411,100569.0,4.0
