chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ignore,parameters.ignore_warnings,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.is_bisulfite_sequenced,parameters.max_output,parameters.mode,parameters.ref_file|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validate_index,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-20 21:01:58.971161,slurm_normal,1497992888.0,1,1.0,main_w3_handler0,3165761,16147868,False,,31852876,bam,10226734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""true""",,"[{'src': 'hda', 'id': 30102538}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30102727}]",history,"""true""",32.0,256886062.0,fasta,,38699871.0,1497992869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-20 21:09:11.699918,63215.0,19.0
,,2017-06-20 21:01:59.552994,slurm_normal,1497992889.0,1,1.0,main_w3_handler0,3165761,16147869,False,,85987097,bam,10226741.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""true""",,"[{'src': 'hda', 'id': 30102539}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30102727}]",history,"""true""",32.0,256886062.0,fasta,,38699871.0,1497992881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-20 21:09:19.815337,63215.0,8.0
,,2017-06-20 21:02:07.774285,slurm_normal,1497993830.0,1,1.0,main_w3_handler0,3165761,16147882,False,,67817869,bam,10226836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""true""",,"[{'src': 'hda', 'id': 30102550}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30102727}]",history,"""true""",32.0,256886062.0,fasta,,38699871.0,1497993823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-20 21:23:55.940648,63215.0,7.0
,,2017-06-20 21:02:08.731250,slurm_normal,1497993834.0,1,1.0,main_w3_handler1,3165761,16147884,False,,120206483,bam,10226826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""true""",,"[{'src': 'hda', 'id': 30102554}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30102727}]",history,"""true""",32.0,256886062.0,fasta,,38699871.0,1497993812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-20 21:23:59.674934,63215.0,22.0
,,2017-06-20 21:02:03.712419,slurm_normal,1497993844.0,1,1.0,main_w3_handler0,3165761,16147876,False,,152831030,bam,10226835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""true""",,"[{'src': 'hda', 'id': 30102545}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30102727}]",history,"""true""",32.0,256886062.0,fasta,,38699871.0,1497993823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-20 21:24:07.566199,63215.0,21.0
,,2017-06-20 21:02:08.283369,slurm_normal,1497993845.0,1,1.0,main_w3_handler0,3165761,16147883,False,,14027638,bam,10226854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""true""",,"[{'src': 'hda', 'id': 30102552}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30102727}]",history,"""true""",32.0,256886062.0,fasta,,38699871.0,1497993838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-20 21:24:10.397415,63215.0,7.0
,,2017-06-22 08:51:05.308532,slurm_normal,1498121539.0,1,1.0,main_w4_handler1,3137109,16161853,False,,234226000,bam,10239624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30123028}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,38774149.0,1498121481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-22 08:52:22.658304,36760.0,58.0
,,2017-06-22 08:51:05.655642,slurm_normal,1498121519.0,1,1.0,main_w3_handler0,3137109,16161854,False,,360061710,bam,10239623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30123030}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,38774149.0,1498121478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-22 08:53:04.740255,36760.0,41.0
,,2017-06-22 08:51:04.794938,slurm_normal,1498121519.0,1,1.0,main_w3_handler0,3137109,16161852,False,,348538778,bam,10239622.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30110271}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,38774149.0,1498121478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-22 08:53:02.171610,36760.0,41.0
,,2017-06-22 08:51:05.951540,slurm_normal,1498121518.0,1,1.0,main_w4_handler1,3137109,16161855,False,,321266570,bam,10239628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30123032}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,38774149.0,1498121487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-22 08:52:00.283528,36760.0,31.0
,,2017-06-22 19:04:37.471965,slurm_normal,1498158330.0,1,1.0,main_w4_handler1,3165638,16167739,False,,13754222406,sam,10244708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/geoFor1.len""","""geoFor1""",,"""false""",,"[{'src': 'hda', 'id': 30131143}]",,"""false""","""100""","""SUMMARY""",,0,geoFor1,,cached,"""true""",32.0,,,,38705361.0,1498158294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-22 19:05:35.616825,107748.0,36.0
,,2017-06-26 18:18:20.210121,slurm_normal,1498502845.0,1,1.0,main_w4_handler0,3141139,16190941,False,,14942711738,bam,10267017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30115512}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30138662}]",history,"""true""",32.0,3311947725.0,fasta,,38238189.0,1498502810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-26 18:47:34.449970,30016.0,35.0
,,2017-06-26 18:18:20.784518,slurm_normal,1498502843.0,1,1.0,main_w3_handler1,3141139,16190942,False,,10399901593,bam,10267018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30115513}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30138662}]",history,"""true""",32.0,3311947725.0,fasta,,38238189.0,1498502819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-26 18:47:36.152592,30016.0,24.0
120.0,len,2017-06-28 13:21:28.529734,slurm_normal,1498656142.0,1,1.0,main_w4_handler1,3107495,16211512,False,,8624275457,sam,10287655.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/020/443/dataset_20443711.dat""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30192546}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,38945135.0,1498656099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-28 13:22:27.298004,13067.0,43.0
,,2017-06-29 08:09:27.252786,slurm_normal,1498723829.0,1,1.0,main_w4_handler0,3167912,16220347,False,,1010503503,bam,10296528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[""INVALID_QUALITY_FORMAT"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP""]","""false""",,"[{'src': 'hda', 'id': 30140903}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,38987808.0,1498723781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-29 08:10:32.392671,104224.0,48.0
,,2017-06-30 13:02:24.573313,slurm_normal,1498827764.0,1,1.0,main_w3_handler1,3171906,16230910,False,,5628810716,bam,10306848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30233199}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30244184}]",history,"""true""",32.0,120864955.0,fasta,,38917029.0,1498827759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-30 13:02:48.909396,4284.0,5.0
,,2017-06-30 13:02:25.080512,slurm_normal,1498827772.0,1,1.0,main_w3_handler0,3171906,16230911,False,,3687160535,bam,10306849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30233310}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 30244184}]",history,"""true""",32.0,120864955.0,fasta,,38917029.0,1498827762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-06-30 13:02:54.921323,4284.0,10.0
,,2017-07-05 07:05:36.200246,slurm_normal,1499238507.0,0,1.0,main_w4_handler1,3167912,16259687,False,,1010503503,bam,10331375.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""",,"[{'src': 'hda', 'id': 30140903}]",,"""false""","""100""","""VERBOSE""",,0,vicPac1,,cached,"""true""",32.0,,,,39102726.0,1499238352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-07-05 07:08:29.440102,104224.0,155.0
,,2017-07-08 20:31:55.511890,slurm_normal,1499546493.0,1,1.0,main_w4_handler1,2752054,16289983,False,,6303063830,bam,10359742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""",,"[{'src': 'hda', 'id': 30355448}]",,"""false""","""100""","""SUMMARY""",,0,hg_g1k_v37,,cached,"""true""",32.0,,,,39160945.0,1499545924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-07-08 20:41:35.762745,58857.0,569.0
,,2017-07-10 21:01:05.155343,slurm_normal,1499721137.0,0,1.0,main_w3_handler1,2752054,16302568,False,,4413390083,bam,10370740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""",,"[{'src': 'hda', 'id': 30375120}]",,"""false""","""100""","""SUMMARY""",,0,hg_g1k_v37,,cached,"""true""",32.0,,,,39160945.0,1499720484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-07-10 21:12:19.495979,58857.0,653.0
,,2017-07-11 01:15:35.558071,slurm_normal,1499736411.0,0,1.0,main_w3_handler1,2752054,16303908,False,,4908051925,bam,10372085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""",,"[{'src': 'hda', 'id': 30379681}]",,"""false""","""100""","""SUMMARY""",,0,hg_g1k_v37,,cached,"""true""",32.0,,,,39160945.0,1499735790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-07-11 01:26:54.344486,58857.0,621.0
,,2017-07-30 19:04:27.773968,slurm_normal,1501441482.0,1,1.0,main_w4_handler1,3205620,16461325,False,,166805134,bam,10529333.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 30683681}]",,"""false""","""100""","""VERBOSE""",,0,Homo_sapiens_nuHg19_mtrCRS,,cached,"""true""",32.0,,,,39538499.0,1501441476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-07-30 19:04:44.236222,98370.0,6.0
,,2017-07-30 19:21:21.155848,slurm_normal,1501442494.0,1,1.0,main_w4_handler1,3205620,16461383,False,,166805134,bam,10529413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[""INVALID_TAG_NM""]","""false""",,"[{'src': 'hda', 'id': 30683681}]",,"""false""","""100""","""VERBOSE""",,0,Homo_sapiens_nuHg19_mtrCRS,,cached,"""true""",32.0,,,,39538499.0,1501442489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2017-07-30 19:21:36.378090,98370.0,5.0
