create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input2,input2_filetype,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.region.__current_case__,parameters.region.input2,parameters.region.input2.values,parameters.region.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-06-11 18:27:22.896099,slurm_normal,1434047336.0,0,1.0,main_w1_handler0,2338392,9635591,False,,256938040,,,maf,3946991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19978296,,1,,,align,32.0,,23587129,1434047263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-11 18:28:58.219051,64699.0,73.0
2015-06-11 18:28:04.089293,slurm_normal,1434048237.0,0,1.0,main_w1_handler2,2338392,9635595,False,,2367302946,,,maf,3947019.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19978301,,1,,,align,32.0,,23587129,1434047622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-11 18:43:59.604351,64699.0,615.0
2015-06-11 18:31:43.668425,slurm_normal,1434048103.0,0,1.0,main_w1_handler1,2338392,9635650,False,,236785510,,,maf,3947061.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19978305,,1,,,align,32.0,,23587129,1434048036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-11 18:41:46.177615,64699.0,67.0
2015-06-11 18:32:49.565375,slurm_normal,1434049181.0,0,1.0,main_w2_handler1,2338392,9635657,False,,2563193963,,,maf,3947099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19978306,,1,,,align,32.0,,23587129,1434048276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-11 18:59:43.548947,64699.0,905.0
2015-06-17 15:02:14.290276,slurm_normal,1434553406.0,0,1.0,main_w1_handler0,2345019,9674536,False,,125407224,,,maf,3984190.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20027645,,1,,,align,32.0,,23587129,1434553363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-17 15:03:28.725986,64699.0,43.0
2015-07-06 15:14:04.566733,slurm_normal,1436195968.0,0,1.0,main_w1_handler1,2362825,9796463,False,,584630556,23.0,bed,maf,4098371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217086,,0,20238007.0,,win,32.0,,23780005,1436195810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:19:33.264362,64699.0,158.0
2015-07-06 15:12:58.076260,slurm_normal,1436195804.0,0,1.0,main_w2_handler0,2362825,9796455,False,,584630556,15.0,bed,maf,4098348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217086,,0,20238005.0,,win,32.0,,23780005,1436195650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:16:45.864493,64699.0,154.0
2015-07-06 15:13:32.141654,slurm_normal,1436195835.0,0,1.0,main_w2_handler0,2362825,9796459,False,,584630556,25.0,bed,maf,4098350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217086,,0,20238006.0,,win,32.0,,23780005,1436195683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:17:18.726202,64699.0,152.0
2015-07-06 15:09:49.891092,slurm_normal,1436195579.0,0,1.0,main_w1_handler1,2362825,9796404,False,,575586450,15.0,bed,maf,4098305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217082,,0,20238005.0,,win,32.0,,23780005,1436195427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:13:02.153837,64699.0,152.0
2015-07-06 15:11:29.214356,slurm_normal,1436195675.0,0,1.0,main_w2_handler1,2362825,9796421,False,,575586450,23.0,bed,maf,4098317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217082,,0,20238007.0,,win,32.0,,23780005,1436195520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:14:39.829354,64699.0,155.0
2015-07-06 15:10:56.883145,slurm_normal,1436195629.0,0,1.0,main_w1_handler1,2362825,9796416,False,,575586450,25.0,bed,maf,4098312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217082,,0,20238006.0,,win,32.0,,23780005,1436195477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:13:51.784101,64699.0,152.0
2015-07-06 15:12:00.891850,slurm_normal,1436195996.0,0,1.0,main_w1_handler0,2362825,9796431,False,,575586450,23.0,bed,maf,4098335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217082,,0,20238008.0,,win,32.0,,23780005,1436195591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:20:00.738081,64699.0,405.0
2015-07-06 15:14:34.991433,slurm_normal,1436196275.0,0,1.0,main_w1_handler0,2362825,9796465,False,,584630556,23.0,bed,maf,4098380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20217086,,0,20238008.0,,win,32.0,,23780005,1436195855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-06 15:24:37.907004,64699.0,420.0
2015-07-07 11:20:22.478090,slurm_normal,1436268109.0,0,1.0,main_w1_handler1,2366020,9802065,False,,226379266,,,maf,4103382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20246494,,1,,,align,32.0,,24022420,1436268048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-07 11:21:50.688755,65643.0,61.0
2015-07-07 13:11:38.506950,slurm_normal,1436275541.0,0,1.0,main_w1_handler0,2366020,9803250,False,,401162082,,,maf,4104381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20248622,,1,,,align,32.0,,24022420,1436275380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-07 13:25:48.957645,65643.0,161.0
2015-07-07 13:11:10.607434,slurm_normal,1436274750.0,0,1.0,main_w2_handler0,2366020,9803248,False,,104787057,,,maf,4104288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20248429,,1,,,align,32.0,,24022420,1436274700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-07 13:12:34.594888,65643.0,50.0
2015-07-07 13:41:28.917626,slurm_normal,1436276567.0,0,1.0,main_w2_handler0,2366020,9803878,False,,104787057,,,maf,4104514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20248429,,1,,,align,32.0,,24022420,1436276528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-07 13:42:52.518669,65643.0,39.0
2015-07-07 13:43:30.344043,slurm_normal,1436276873.0,0,1.0,main_w1_handler2,2366020,9803900,False,,326370935,,,maf,4104528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20248619,,1,,,align,32.0,,24022420,1436276640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-07 13:47:57.871763,65643.0,233.0
2015-07-09 14:44:41.372679,slurm_normal,1436453297.0,0,1.0,main_w1_handler0,2366020,9821677,False,,254040631,,,maf,4121327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277471,,1,,,align,32.0,,24022420,1436453141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:48:23.543445,65643.0,156.0
2015-07-09 15:10:04.821581,slurm_normal,1436454794.0,0,1.0,main_w1_handler2,2366020,9821837,False,,285160091,,,maf,4121495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277892,,1,,,align,32.0,,24022420,1436454675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:13:17.903746,65643.0,119.0
2015-07-09 14:42:06.152189,slurm_normal,1436453128.0,0,1.0,main_w2_handler1,2366020,9821636,False,,500035971,,,maf,4121299.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277301,,1,,,align,32.0,,24022420,1436452991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:45:33.112060,65643.0,137.0
2015-07-09 15:10:49.947778,slurm_normal,1436454862.0,0,1.0,main_w1_handler2,2366020,9821844,False,,175415689,,,maf,4121510.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277899,,1,,,align,32.0,,24022420,1436454759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:14:26.156268,65643.0,103.0
2015-07-09 14:42:53.914082,slurm_normal,1436453437.0,0,1.0,main_w2_handler0,2366020,9821646,False,,454279704,,,maf,4121346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277313,,1,,,align,32.0,,24022420,1436453320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:50:43.859336,65643.0,117.0
2015-07-09 15:00:30.556382,slurm_normal,1436454157.0,0,1.0,main_w1_handler0,2366020,9821787,False,,312432126,,,maf,4121442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277321,,1,,,align,32.0,,24022420,1436454067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:02:42.485952,65643.0,90.0
2015-07-09 15:11:17.733959,slurm_normal,1436454875.0,0,1.0,main_w2_handler0,2366020,9821848,False,,133852495,,,maf,4121520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277868,,1,,,align,32.0,,24022420,1436454804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:16:03.940772,65643.0,71.0
2015-07-09 14:42:36.093981,slurm_normal,1436453150.0,0,1.0,main_w1_handler1,2366020,9821641,False,,117547745,,,maf,4121323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277852,,1,,,align,32.0,,24022420,1436453116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:45:54.210046,65643.0,34.0
2015-07-09 14:44:01.234112,slurm_normal,1436453245.0,0,1.0,main_w1_handler1,2366020,9821665,False,,298852103,,,maf,4121330.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277316,,1,,,align,32.0,,24022420,1436453166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:47:27.394962,65643.0,79.0
2015-07-09 15:07:16.687447,slurm_normal,1436454567.0,0,1.0,main_w2_handler1,2366020,9821811,False,,312432126,,,maf,4121472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277321,,1,,,align,32.0,,24022420,1436454470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:09:43.414881,65643.0,97.0
2015-07-09 14:43:10.723219,slurm_normal,1436453097.0,0,1.0,main_w1_handler0,2366020,9821653,False,,84898359,,,maf,4121315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277479,,1,,,align,32.0,,24022420,1436453067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:45:01.720049,65643.0,30.0
2015-07-09 14:44:22.273857,slurm_normal,1436453478.0,0,1.0,main_w2_handler0,2366020,9821673,False,,73643901,,,maf,4121364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277404,,1,,,align,32.0,,24022420,1436453454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 14:51:22.529578,65643.0,24.0
2015-07-09 15:05:59.584095,slurm_normal,1436454458.0,0,1.0,main_w2_handler0,2366020,9821807,False,,156824950,,,maf,4121466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277903,,1,,,align,32.0,,24022420,1436454395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:07:41.286249,65643.0,63.0
2015-07-09 15:11:07.910695,slurm_normal,1436455050.0,0,1.0,main_w1_handler0,2366020,9821847,False,,178372626,,,maf,4121528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277856,,1,,,align,32.0,,24022420,1436454872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:17:33.870962,65643.0,178.0
2015-07-09 15:07:57.282356,slurm_normal,1436454737.0,0,1.0,main_w2_handler1,2366020,9821823,False,,332819995,,,maf,4121490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277853,,1,,,align,32.0,,24022420,1436454603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:12:28.479994,65643.0,134.0
2015-07-09 15:07:31.284632,slurm_normal,1436454693.0,0,1.0,main_w2_handler0,2366020,9821814,False,,322857831,,,maf,4121478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277324,,1,,,align,32.0,,24022420,1436454487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:11:42.689524,65643.0,206.0
2015-07-09 15:10:35.965447,slurm_normal,1436454969.0,0,1.0,main_w2_handler0,2366020,9821841,False,,178278689,,,maf,4121515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277894,,1,,,align,32.0,,24022420,1436454788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:16:15.012985,65643.0,181.0
2015-07-09 15:10:22.287467,slurm_normal,1436454768.0,0,1.0,main_w1_handler1,2366020,9821838,False,,135127373,,,maf,4121496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277880,,1,,,align,32.0,,24022420,1436454678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:12:52.541203,65643.0,90.0
2015-07-09 15:08:40.094851,slurm_normal,1436454667.0,0,1.0,main_w2_handler1,2366020,9821831,False,,272178883,,,maf,4121486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277866,,1,,,align,32.0,,24022420,1436454584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:11:10.626195,65643.0,83.0
2015-07-09 15:07:44.674979,slurm_normal,1436454553.0,0,1.0,main_w1_handler2,2366020,9821818,False,,222883333,,,maf,4121476.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20277847,,1,,,align,32.0,,24022420,1436454483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-09 15:09:15.166907,65643.0,70.0
2015-07-10 19:17:03.091907,slurm_normal,1436558108.0,0,1.0,main_w2_handler0,2366019,9834104,False,,1013311882,,,maf,4132080.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro3.len""","""panTro3""",20300321,,1,,,align,32.0,,24032651,1436557784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-10 19:55:13.160107,65643.0,324.0
2015-07-10 19:16:45.963184,slurm_normal,1436557365.0,0,1.0,main_w2_handler1,2366019,9834099,False,,779632909,,,maf,4132038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro3.len""","""panTro3""",20300320,,1,,,align,32.0,,24032651,1436557047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-10 19:42:48.091687,65643.0,318.0
2015-07-10 20:21:49.241913,slurm_normal,1436559940.0,0,1.0,main_w1_handler0,2366019,9834683,False,,776395220,,,maf,4132346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro3.len""","""panTro3""",20301011,,1,,,align,32.0,,24032651,1436559739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-10 20:25:43.425810,65643.0,201.0
2015-07-10 20:22:10.562462,slurm_normal,1436560070.0,0,1.0,main_w1_handler0,2366019,9834699,False,,1009405967,,,maf,4132360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro3.len""","""panTro3""",20301124,,1,,,align,32.0,,24032651,1436559816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-10 20:27:53.420291,65643.0,254.0
2015-07-07 09:09:41.998750,slurm_normal,1436260216.0,0,1.0,main_w1_handler1,2366020,9801387,False,,6264093,,,maf,4102724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20245778,,1,,,align,32.0,,24022420,1436260203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-07 09:10:18.556907,65643.0,13.0
2015-07-15 13:20:59.778013,slurm_normal,1436970601.0,0,1.0,main_w2_handler0,2367258,9872108,False,,396324345,,,maf,4161999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20363978,,1,,,align,32.0,,24022118,1436970302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-15 14:30:09.967891,,299.0
2015-07-15 13:39:12.873778,slurm_normal,1436971197.0,0,1.0,main_w2_handler0,2367258,9872191,False,,396324345,,,maf,4162237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20363978,,1,,,align,32.0,,24022118,1436970906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-15 14:40:09.049599,,291.0
2015-07-16 13:14:33.615629,slurm_normal,1437055236.0,0,1.0,main_w1_handler0,2378332,9881227,False,,454279704,,,maf,4171675.roundup,slurm,,132112168.0,corral-repl,,"""95c70cd62bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377441,,1,,,align,32.0,,24114875,1437055059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 14:00:41.627320,65643.0,177.0
2015-07-16 13:14:50.073159,slurm_normal,1437055740.0,0,1.0,main_w2_handler0,2378336,9881239,False,,254040631,,,maf,4171787.roundup,slurm,,132112168.0,corral-repl,,"""a14e44c02bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377457,,1,,,align,32.0,,24114875,1437055637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 14:09:07.254971,65643.0,103.0
2015-07-16 13:14:40.188492,slurm_normal,1437054072.0,0,1.0,main_w1_handler1,2378334,9881233,False,,312432126,,,maf,4171494.roundup,slurm,,132112168.0,corral-repl,,"""9bf116b02bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377449,,1,,,align,32.0,,24114875,1437053987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:41:16.377371,65643.0,85.0
2015-07-16 13:15:14.164287,slurm_normal,1437055134.0,0,1.0,main_w1_handler1,2378342,9881258,False,,178278689,,,maf,4171679.roundup,slurm,,132112168.0,corral-repl,,"""afdda3002bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377482,,1,,,align,32.0,,24114875,1437055080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:58:57.426102,65643.0,54.0
2015-07-16 13:14:14.203449,slurm_normal,1437053180.0,0,1.0,main_w1_handler1,2378327,9881211,False,,226746813,,,maf,4171417.roundup,slurm,,132112168.0,corral-repl,,"""8c2add602bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377418,,1,,,align,32.0,,24114875,1437053107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:26:22.660146,65643.0,73.0
2015-07-16 13:14:16.550943,slurm_normal,1437052819.0,0,1.0,main_w2_handler1,2378328,9881214,False,,104787057,,,maf,4171380.roundup,slurm,,132112168.0,corral-repl,,"""8e3a57c02bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377424,,1,,,align,32.0,,24114875,1437052785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:20:22.873810,65643.0,34.0
2015-07-16 12:25:00.180074,slurm_normal,1437049709.0,0,1.0,main_w1_handler2,2366020,9880816,False,,84898359,,,maf,4170959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20376927,,1,,,align,32.0,,24114875,1437049680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 12:28:35.302634,65643.0,29.0
2015-07-16 13:14:23.944242,slurm_normal,1437053300.0,0,1.0,main_w1_handler2,2378330,9881220,False,,401162082,,,maf,4171429.roundup,slurm,,132112168.0,corral-repl,,"""91d58b522bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377432,,1,,,align,32.0,,24114875,1437053193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:28:23.237290,65643.0,107.0
2015-07-16 13:14:20.247352,slurm_normal,1437053778.0,0,1.0,main_w2_handler1,2378329,9881217,False,,326370935,,,maf,4171468.roundup,slurm,,132112168.0,corral-repl,,"""8f9cea882bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377428,,1,,,align,32.0,,24114875,1437053693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:36:23.348522,65643.0,85.0
2015-07-16 13:14:53.300922,slurm_normal,1437054732.0,0,1.0,main_w1_handler1,2378337,9881242,False,,222883333,,,maf,4171605.roundup,slurm,,132112168.0,corral-repl,,"""a3a73b962bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377461,,1,,,align,32.0,,24114875,1437054671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:52:15.255409,65643.0,61.0
2015-07-16 13:15:34.530211,slurm_normal,1437056153.0,0,1.0,main_w1_handler2,2378349,9881273,False,,117547745,,,maf,4171873.roundup,slurm,,132112168.0,corral-repl,,"""bc1e033a2bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377502,,1,,,align,32.0,,24114875,1437056102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 14:15:56.568690,65643.0,51.0
2015-07-16 13:14:37.202750,slurm_normal,1437054203.0,0,1.0,main_w2_handler0,2378333,9881230,False,,298852103,,,maf,4171519.roundup,slurm,,132112168.0,corral-repl,,"""9a1a8e482bbc11e59b98005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20377445,,1,,,align,32.0,,24114875,1437054113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-07-16 13:43:27.014661,65643.0,90.0
