GCbiasFrequenciesFile,GCbiasFrequenciesFile_filetype,bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.GCbiasFrequenciesFile.values,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
11100,tabular,7504968958,bam,2016-06-12 23:08:22.133441,slurm_multi,1465776737.0,0,6.0,main_w1_handler2,2729631,13143598,False,,,,7328273,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52281078a64f2f3b3'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5742e210dd72e2f31'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,30813129,1465773793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-06-13 00:12:19.671344,84314,2944.0
11100,tabular,4346627001,bam,2016-06-12 22:17:15.700252,slurm_multi,1465771893.0,0,6.0,main_w2_handler2,2729631,13143388,False,,,,7328115,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a28431c5c395fd63'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5584cf3c94ec2e7cf'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,30813129,1465770198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-06-12 22:51:35.325551,84314,1695.0
11100,tabular,11740763546,bam,2016-06-13 05:02:45.980682,slurm_multi,1465803209.0,0,6.0,main_w2_handler2,2729631,13144642,False,,,,7329526,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff6d7673707d585e'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ecce1e9334cb214'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""""",0,,mm10,cached,32.0,,30821255,1465798520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-06-13 07:33:31.755241,84314,4689.0
3825,tabular,2220163,bam,2016-07-25 15:05:07.604815,slurm_multi,1469476093.0,0,6.0,main_w2_handler2,2771196,13485982,False,,760498869.0,twobit,7705603,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c1818087b77ed7c'}]",1,yes,slurm_multi,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6141127f5345ee1'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469475905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 19:48:16.778090,17286,188.0
22575,tabular,618486518,bam,2016-06-16 16:35:55.164507,slurm_multi,1466100248.0,0,6.0,main_w1_handler2,2738729,13185702,False,,,,7371105,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5144803abc93cf125'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1df710c6568a1a8'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30828865,1466099908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-06-16 18:04:16.340897,34777,340.0
22575,tabular,709167365,bam,2016-07-29 18:22:32.448212,slurm_multi,1469816979.0,0,6.0,main_w1_handler2,2633775,13525940,False,,,,7741266,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572851a04791b11bf'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed35dcf367e95b7d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31821092,1469816585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-07-29 18:29:42.032131,46988,394.0
22575,tabular,647616873,bam,2016-07-29 19:33:00.055752,slurm_multi,1469821274.0,0,6.0,main_w2_handler2,2633775,13526630,False,,,,7741957,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e047b15a5bf8943'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556ee841b65328687'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,Araly1,cached,32.0,,31821092,1469821266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-07-29 19:41:15.640590,46988,8.0
22575,tabular,647616873,bam,2016-07-29 19:51:54.735436,slurm_multi,1469822300.0,0,6.0,main_w2_handler2,2633775,13526712,False,,,,7742022,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e047b15a5bf8943'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556ee841b65328687'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31821092,1469821948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-07-29 19:58:21.561802,46988,352.0
22575,tabular,710432733,bam,2016-08-01 21:49:02.135535,slurm_multi,1470089036.0,0,6.0,main_w2_handler2,2633775,13557812,False,,,,7766125,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b5cfdcfe439e524'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7c3d688028a34f4'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31882113,1470088638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-01 22:03:57.770895,46988,398.0
22575,tabular,724639547,bam,2016-08-02 17:33:34.879407,slurm_multi,1470165341.0,0,6.0,main_w1_handler2,2633775,13567352,False,,,,7775650,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b5cfdcfe439e524'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5386ce06b7b4c74'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31907140,1470164925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-02 19:15:43.507307,46988,416.0
22575,tabular,650813669,bam,2016-08-02 18:13:28.229185,slurm_multi,1470166513.0,0,6.0,main_w1_handler2,2633775,13567675,False,,,,7775809,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be2842a6c5ce10bc'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ce26f542d743035'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31909366,1470166090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-02 19:35:22.522799,46988,423.0
22575,tabular,193765754,bam,2016-08-04 21:21:31.244669,slurm_multi,1470346791.0,0,6.0,main_w2_handler2,2409034,13594159,False,,,,7805579,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58be175f5e901e9dc'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5956a0758b412029d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470346706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 21:39:52.494195,46988,85.0
22575,tabular,126446790,bam,2016-08-04 21:20:54.889428,slurm_multi,1470346685.0,0,6.0,main_w1_handler2,2409034,13594157,False,,,,7805576,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd7684d3c52d657f'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e946126b9ecc1c5'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470346622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 21:38:08.649722,46988,63.0
22575,tabular,87907780,bam,2016-08-04 19:00:45.097380,slurm_multi,1470337787.0,0,6.0,main_w1_handler2,2412760,13593179,False,,,,7804347,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7f1426bd0da7e26'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55430aed35f55557e'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470337719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 19:09:51.903346,46988,68.0
22575,tabular,26723677,bam,2016-08-04 16:21:36.793323,slurm_multi,1470327840.0,0,6.0,main_w1_handler2,2412760,13591985,False,,,,7802628,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1ef46587cfd0027'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f361f45793ba3f61'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470327787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 16:24:06.813674,46988,53.0
22575,tabular,108008087,bam,2016-08-04 15:48:49.348176,slurm_multi,1470325875.0,0,6.0,main_w2_handler2,2412760,13591815,False,,,,7802275,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f79dcd974efa85a'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c4df3ff655eaf93'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470325816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 15:55:33.905991,46988,59.0
22575,tabular,26723677,bam,2016-08-04 15:45:35.022783,slurm_multi,1470325773.0,0,6.0,main_w2_handler2,2412760,13591799,False,,,,7802266,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1ef46587cfd0027'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566cabc660dbca487'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470325722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 15:49:36.255964,46988,51.0
22575,tabular,724639547,bam,2016-08-17 20:18:10.794437,slurm_multi,1471465716.0,0,6.0,main_w3_handler2,2633775,13678748,False,,,,7896398,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59446acfdc085349a'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5635747cb73ab4d2d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32349548,1471465104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-17 20:28:38.820936,46988,612.0
22575,tabular,732493079,bam,2016-08-17 21:48:19.216112,slurm_multi,1471471488.0,0,6.0,main_w3_handler2,2633775,13679280,False,,,,7896982,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578233e256d60162c'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc11489110666499'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32349548,1471470978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-17 22:04:50.735388,46988,510.0
22575,tabular,833358930,bam,2016-08-24 00:33:06.890841,slurm_multi,1472006224.0,0,6.0,main_w3_handler2,2734526,13708515,False,,,,7924951,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edf1965be89c67b4'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557c031cbb9bc92a1'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",2,,2451960000,"""""",0,,/galaxy/data/hg18/seq/hg18.2bit,cached,32.0,,30820955,1472005762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-24 02:37:06.075063,85996,462.0
22575,tabular,1441905887,bam,2016-08-26 03:02:49.439740,slurm_multi,1472208807.0,0,6.0,main_w3_handler2,2802427,13722276,False,,,,7941490,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bf55c6a1cb5525b'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5404f301a173697ab'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472208104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 10:53:30.080550,63149,703.0
22575,tabular,1782572071,bam,2016-08-26 03:02:49.745538,slurm_multi,1472213995.0,0,6.0,main_w3_handler2,2802427,13722277,False,,,,7942035,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504328f605cd4f6af'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1acbc6814c6a1e0'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472212903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 12:19:56.901738,63149,1092.0
22575,tabular,1619659147,bam,2016-08-26 03:02:50.026534,slurm_multi,1472218932.0,0,6.0,main_w3_handler2,2802427,13722278,False,,,,7942719,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fb8addb07c0edc2'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec8d5c33c9a72020'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472217784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 13:42:14.687959,63149,1148.0
22575,tabular,1171484985,bam,2016-08-26 03:02:50.313403,slurm_multi,1472225919.0,0,6.0,main_w3_handler2,2802427,13722279,False,,,,7943194,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d14d61c8635a97e2'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5379d06c1a26f88eb'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472224466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 15:38:44.333772,63149,1453.0
22575,tabular,1367613655,bam,2016-08-26 03:02:50.628088,slurm_multi,1472232854.0,0,6.0,main_w3_handler2,2802427,13722280,False,,,,7944358,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a4b607e3a3e37c1'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecc578e769b8725d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472231303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 17:34:15.618645,63149,1551.0
7575,tabular,2754595074,bam,2016-09-02 01:34:09.293135,slurm_multi,1472782001.0,0,6.0,main_w3_handler2,2771636,13767130,False,,,,7988543,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d73f15f681facef'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56956036b2288ddad'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472780086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 02:06:48.485526,73080,1915.0
7575,tabular,3048155819,bam,2016-09-02 03:16:50.728540,slurm_multi,1472789385.0,0,6.0,main_w4_handler2,2771636,13767549,False,,,,7988925,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a15116a5d2687e2'}]",1,yes,slurm_multi,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1064ce39733066b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472786235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 04:09:46.795550,73080,3150.0
7575,tabular,2871709471,bam,2016-09-02 03:16:51.327084,slurm_multi,1472791735.0,0,6.0,main_w4_handler2,2771636,13767550,False,,,,7989114,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b195a826fb79d481'}]",1,yes,slurm_multi,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db32f9813d8ed333'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472789401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 04:49:00.197707,73080,2334.0
7575,tabular,3350146808,bam,2016-09-02 03:16:51.810633,slurm_multi,1472793822.0,0,6.0,main_w4_handler2,2771636,13767551,False,,,,7989181,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d68580789659609'}]",1,yes,slurm_multi,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5054cfff31ff54eed'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472791748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 05:23:48.052072,73080,2074.0
7575,tabular,279165198,bam,2016-10-03 14:48:01.342331,slurm_multi,1475506187.0,0,6.0,main_w4_handler2,2771636,13996912,False,,,,8216054,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ebc621d11ace595'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537fbf2e6e818de4d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:49:52.228834,73080,42.0
7575,tabular,298347768,bam,2016-10-03 14:48:02.024937,slurm_multi,1475506228.0,0,6.0,main_w4_handler2,2771636,13996913,False,,,,8216070,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584231180246bac01'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502b49b9929ef5b37'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:50:32.655446,73080,20.0
7575,tabular,209634271,bam,2016-10-03 14:48:04.036945,slurm_multi,1475506287.0,0,6.0,main_w4_handler2,2771636,13996916,False,,,,8216088,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aaba4581bc7e0f71'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6fb61e0d4b9f64f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:51:30.976738,73080,19.0
7575,tabular,191417139,bam,2016-10-03 14:48:04.846276,slurm_multi,1475506338.0,0,6.0,main_w4_handler2,2771636,13996918,False,,,,8216110,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569abf0c6d8c6920a'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5422289d8229fa018'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:52:20.568546,73080,21.0
7575,tabular,242003524,bam,2016-10-03 14:48:06.360821,slurm_multi,1475506386.0,0,6.0,main_w4_handler2,2771636,13996919,False,,,,8216126,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5022b74ef7d9751bf'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ac3d7c20e4941e5'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:53:09.578134,73080,20.0
7575,tabular,254555253,bam,2016-10-03 14:48:07.108877,slurm_multi,1475506501.0,0,6.0,main_w4_handler2,2771636,13996921,False,,,,8216149,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d47f58aaf1861243'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abdee4ec929f56bd'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:55:04.311903,73080,17.0
7575,tabular,217675132,bam,2016-10-03 14:48:00.094541,slurm_multi,1475506454.0,0,6.0,main_w3_handler2,2771636,13996911,False,,,,8216131,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530c1988933e6838b'}]",0,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fc0447c74977e5a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475506437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 14:54:16.525366,73080,17.0
