chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.threshold,parameters.windowsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-07 13:58:22.958009,slurm_normal,1475848790.0,1.0,,1.0,main_w3_handler1,2830445,14029060,False,,1088,fasta,1088,fasta,8246812.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f18e84f9d5a23934'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f18e84f9d5a23934'}]","""15""","""10""",32.0,,33522417.0,1475848753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 13:59:53.257360,90330.0,37.0
,,2016-10-07 13:56:49.875678,slurm_normal,1475848653.0,1.0,,1.0,main_w3_handler1,2830445,14029044,False,,1088,fasta,1088,fasta,8246794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f18e84f9d5a23934'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f18e84f9d5a23934'}]","""23""","""10""",32.0,,33522417.0,1475848644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 13:57:36.317783,90330.0,9.0
,,2016-10-07 13:58:11.685057,slurm_normal,1475848725.0,1.0,,1.0,main_w3_handler0,2838781,14029054,False,,680,fasta,782,fasta,8246803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3003511c80948c3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a43d9929d738f526'}]","""23""","""10""",32.0,,33521711.0,1475848722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 13:58:49.293248,90312.0,3.0
,,2016-10-07 13:58:15.838226,slurm_normal,1475848756.0,1.0,,1.0,main_w4_handler1,2822275,14029058,False,,782,fasta,680,fasta,8246811.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d9a91ddd80db3f3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58027e207f344bff7'}]","""23""","""10""",32.0,,33522432.0,1475848752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 13:59:18.596914,90320.0,4.0
,,2016-10-07 14:01:15.613110,slurm_normal,1475848937.0,1.0,,1.0,main_w3_handler0,2846630,14029091,False,,680,fasta,782,fasta,8246841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51470d78818c6a72c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5687d7640dc952660'}]","""23""","""10""",32.0,,33521714.0,1475848929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:02:20.361470,90316.0,8.0
,,2016-10-07 13:59:20.720914,slurm_normal,1475848796.0,1.0,,1.0,main_w4_handler0,2846504,14029076,False,,1087,fasta,1087,fasta,8246822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e682863a29075e3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e682863a29075e3'}]","""23""","""15""",32.0,,33522413.0,1475848792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:00:00.661838,90318.0,4.0
,,2016-10-07 13:59:36.815871,slurm_normal,1475848920.0,1.0,,1.0,main_w3_handler1,2838779,14029081,False,,670,fasta,782,fasta,8246840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb4d73c8be40712c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d738f6f5f4bbdfb'}]","""23""","""10""",32.0,,33521621.0,1475848915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:02:02.791438,90335.0,5.0
,,2016-10-07 14:16:37.328906,slurm_normal,1475849899.0,1.0,,1.0,main_w4_handler1,2822287,14029559,False,,782,fasta,680,fasta,8247201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd142ff08ddc4920'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548957458c054f445'}]","""23""","""10""",32.0,,33522415.0,1475849880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:18:21.597314,90331.0,19.0
,,2016-10-07 14:28:38.019404,slurm_normal,1475850685.0,1.0,,1.0,main_w4_handler1,2846509,14029726,False,,706,fasta,887,fasta,8247405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2634f17fc186a35'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569d5ea31586f6251'}]","""23""","""10""",32.0,,33522428.0,1475850664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:31:28.660276,90307.0,21.0
,,2016-10-07 14:03:56.710456,slurm_normal,1475849092.0,1.0,,1.0,main_w3_handler0,2830486,14029142,False,,1088,fasta,1088,fasta,8246889.roundup,slurm,,132112168.0,corral-repl,,"""e1f0737c8c9611e6b2e5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e110188cf4e5d2f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e110188cf4e5d2f'}]","""23""","""10""",32.0,,33522408.0,1475849087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:04:54.706479,90317.0,5.0
,,2016-10-07 14:08:56.099314,slurm_normal,1475849426.0,1.0,,1.0,main_w4_handler1,2822298,14029263,False,,782,fasta,680,fasta,8247020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f13cf88bcfbcebe8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f45ce9e6562050e0'}]","""23""","""10""",32.0,,33522421.0,1475849422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:10:32.038504,90338.0,4.0
,,2016-10-07 14:08:52.480384,slurm_normal,1475849377.0,1.0,,1.0,main_w3_handler0,2838775,14029257,False,,782,fasta,680,fasta,8246993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59203b3a9e9b6fbad'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e4c2b51391a943f'}]","""23""","""10""",32.0,,33522409.0,1475849372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:09:39.172807,90179.0,5.0
,,2016-10-07 14:09:40.246237,slurm_normal,1475849439.0,1.0,,1.0,main_w4_handler0,2822277,14029281,False,,680,fasta,782,fasta,8247031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550d1254873b73373'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5257158d5e04da9e1'}]","""23""","""10""",32.0,,33522404.0,1475849434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:10:43.967235,90321.0,5.0
,,2016-10-07 14:09:55.956381,slurm_normal,1475849435.0,1.0,,1.0,main_w3_handler1,2830445,14029291,False,,680,fasta,782,fasta,8247028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d354818bb99d8a42'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ca0e1c7dcee7417'}]","""23""","""10""",32.0,,33522417.0,1475849432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:10:37.530447,90330.0,3.0
,,2016-10-07 14:13:13.514007,slurm_normal,1475849638.0,1.0,,1.0,main_w4_handler0,2822302,14029385,False,,782,fasta,680,fasta,8247118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b51d34d41fc34376'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5682a1745b9b9687e'}]","""23""","""10""",32.0,,33522771.0,1475849628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:14:01.511648,90341.0,10.0
,,2016-10-07 14:11:02.924724,slurm_normal,1475849529.0,1.0,,1.0,main_w4_handler1,2822279,14029331,False,,680,fasta,782,fasta,8247074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d764075de46f658'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566e0d812f35824bd'}]","""23""","""10""",32.0,,33522414.0,1475849521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:12:15.520949,90323.0,8.0
,,2016-10-07 14:10:00.140162,slurm_normal,1475849474.0,1.0,,1.0,main_w4_handler1,2846509,14029295,False,,782,fasta,680,fasta,8247049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af1aad1bc9df9d9c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6b233a313fbaab4'}]","""23""","""10""",32.0,,33522428.0,1475849466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:11:20.809859,90307.0,8.0
,,2016-10-07 14:10:48.804161,slurm_normal,1475849500.0,1.0,,1.0,main_w4_handler1,2822282,14029325,False,,782,fasta,680,fasta,8247057.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532959ab2986280a4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58453fc9d3c538b03'}]","""23""","""10""",32.0,,33522410.0,1475849492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:11:42.541838,90326.0,8.0
,,2016-10-07 14:30:29.107982,slurm_normal,1475850708.0,1.0,,1.0,main_w3_handler1,2822275,14029738,False,,888,fasta,888,fasta,8247416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5573935cd7d7e4790'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb310f56aa81c0b2'}]","""23""","""10""",32.0,,33522432.0,1475850700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:31:51.129922,90320.0,8.0
,,2016-10-07 14:13:00.747472,slurm_normal,1475849625.0,1.0,,1.0,main_w3_handler1,2830486,14029380,False,,782,fasta,680,fasta,8247111.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee327c5e32f3c267'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de0894a80899c397'}]","""23""","""10""",32.0,,33522408.0,1475849615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:13:48.010677,90317.0,10.0
,,2016-10-07 14:34:36.866697,slurm_normal,1475850925.0,1.0,,1.0,main_w3_handler0,2830445,14029810,False,,889,fasta,887,fasta,8247492.roundup,slurm,,132112168.0,corral-repl,,"""2b26eec88c9b11e690b7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58701d00208d6cece'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcd44bfe221808fd'}]","""23""","""10""",32.0,,33522417.0,1475850921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:35:29.213777,90330.0,4.0
,,2016-10-07 14:31:19.330679,slurm_normal,1475850716.0,1.0,,1.0,main_w4_handler0,2822298,14029745,False,,887,fasta,887,fasta,8247419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537b9b918dbfffcf9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dba141e53b163c96'}]","""23""","""10""",32.0,,33522421.0,1475850711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:32:00.987096,90338.0,5.0
,,2016-10-07 14:26:15.607632,slurm_normal,1475850437.0,1.0,,1.0,main_w3_handler0,2846504,14029706,False,,704,fasta,888,fasta,8247356.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad0247ed8ff84964'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a01b6fdc12950c89'}]","""23""","""10""",32.0,,33522413.0,1475850424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:27:22.081444,90318.0,13.0
,,2016-10-07 14:26:04.819524,slurm_normal,1475850467.0,1.0,,1.0,main_w4_handler1,2846504,14029705,False,,704,fasta,888,fasta,8247358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad0247ed8ff84964'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5583d5c3dc6a8e688'}]","""23""","""10""",32.0,,33522413.0,1475850430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:27:54.133199,90318.0,37.0
,,2016-10-07 14:26:38.173302,slurm_normal,1475850437.0,1.0,,1.0,main_w4_handler0,2846504,14029710,False,,888,fasta,888,fasta,8247360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a01b6fdc12950c89'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5583d5c3dc6a8e688'}]","""23""","""10""",32.0,,33522413.0,1475850430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:27:20.255444,90318.0,7.0
,,2016-10-07 14:30:43.576350,slurm_normal,1475850697.0,1.0,,1.0,main_w3_handler0,2822275,14029739,False,,888,fasta,704,fasta,8247414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5573935cd7d7e4790'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5647b76f2679a8e26'}]","""23""","""10""",32.0,,33522432.0,1475850694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:31:39.989063,90320.0,3.0
,,2016-10-07 14:30:54.696300,slurm_normal,1475850716.0,1.0,,1.0,main_w4_handler1,2822275,14029740,False,,888,fasta,704,fasta,8247422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb310f56aa81c0b2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5647b76f2679a8e26'}]","""23""","""10""",32.0,,33522432.0,1475850712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:31:58.069859,90320.0,4.0
,,2016-10-07 14:34:04.681804,slurm_normal,1475850897.0,1.0,,1.0,main_w3_handler0,2830445,14029801,False,,705,fasta,889,fasta,8247478.roundup,slurm,,132112168.0,corral-repl,,"""1779fc448c9b11e6af6b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3daa8c0bb1e077'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58701d00208d6cece'}]","""23""","""10""",32.0,,33522417.0,1475850890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:34:59.701453,90330.0,7.0
,,2016-10-07 14:31:30.289249,slurm_normal,1475850748.0,1.0,,1.0,main_w4_handler0,2822298,14029750,False,,887,fasta,704,fasta,8247430.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dba141e53b163c96'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdc230e5f1b2e45d'}]","""23""","""10""",32.0,,33522421.0,1475850733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:32:30.725362,90338.0,15.0
,,2016-10-07 14:31:44.695767,slurm_normal,1475850752.0,1.0,,1.0,main_w3_handler0,2846509,14029755,False,,887,fasta,887,fasta,8247435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569d5ea31586f6251'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582fcabaf97f4017d'}]","""23""","""10""",32.0,,33522428.0,1475850747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:32:33.997825,90307.0,5.0
,,2016-10-07 14:31:40.964553,slurm_normal,1475850767.0,1.0,,1.0,main_w3_handler1,2822298,14029754,False,,887,fasta,704,fasta,8247436.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537b9b918dbfffcf9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdc230e5f1b2e45d'}]","""23""","""10""",32.0,,33522421.0,1475850758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:32:50.553547,90338.0,9.0
,,2016-10-07 14:33:00.078742,slurm_normal,1475850884.0,1.0,,1.0,main_w3_handler1,2830486,14029772,False,,888,fasta,887,fasta,8247459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a7d1002de4bc45c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9ccc87dcd8a4b56'}]","""23""","""10""",32.0,,33522408.0,1475850826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:34:46.495107,90317.0,58.0
,,2016-10-07 14:33:38.175752,slurm_normal,1475850930.0,1.0,,1.0,main_w3_handler0,2830486,14029784,False,,887,fasta,703,fasta,8247475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9ccc87dcd8a4b56'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53aa5ca313189a1d3'}]","""23""","""10""",32.0,,33522408.0,1475850888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:35:35.341701,90317.0,42.0
,,2016-10-07 14:33:16.783748,slurm_normal,1475850878.0,1.0,,1.0,main_w4_handler0,2830486,14029779,False,,888,fasta,703,fasta,8247470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a7d1002de4bc45c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53aa5ca313189a1d3'}]","""23""","""10""",32.0,,33522408.0,1475850869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:34:39.832409,90317.0,9.0
,,2016-10-07 14:32:50.685761,slurm_normal,1475850951.0,1.0,,1.0,main_w3_handler0,2838776,14029767,False,,703,fasta,887,fasta,8247506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c05f2b45fc1e7532'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c2e6ad6aeef17a7'}]","""23""","""10""",32.0,,33521617.0,1475850947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:35:56.739142,90322.0,4.0
,,2016-10-07 14:32:59.298586,slurm_normal,1475850852.0,1.0,,1.0,main_w3_handler0,2838776,14029771,False,,887,fasta,887,fasta,8247464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5660e0b6b677ca5bb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c2e6ad6aeef17a7'}]","""23""","""10""",32.0,,33521617.0,1475850848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:34:15.876649,90322.0,4.0
,,2016-10-07 14:35:04.663284,slurm_normal,1475850962.0,1.0,,1.0,main_w3_handler1,2838779,14029819,False,,842,fasta,705,fasta,8247504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586e8ee58446c80d8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b0039439521c910'}]","""23""","""10""",32.0,,33521621.0,1475850938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:36:06.445016,90335.0,24.0
,,2016-10-07 14:35:17.052311,slurm_normal,1475850967.0,1.0,,1.0,main_w3_handler1,2838779,14029827,False,,705,fasta,844,fasta,8247518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b0039439521c910'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515f019e64192308d'}]","""23""","""10""",32.0,,33521621.0,1475850959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:36:09.472172,90335.0,8.0
,,2016-10-07 14:35:10.387171,slurm_normal,1475850971.0,1.0,,1.0,main_w4_handler1,2830445,14029824,False,,887,fasta,705,fasta,8247514.roundup,slurm,,132112168.0,corral-repl,,"""3ecd67fe8c9b11e6a195005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcd44bfe221808fd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d3daa8c0bb1e077'}]","""23""","""10""",32.0,,33522417.0,1475850954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:36:17.608877,90330.0,17.0
,,2016-10-07 14:32:40.923105,slurm_normal,1475850949.0,1.0,,1.0,main_w3_handler0,2838776,14029766,False,,703,fasta,887,fasta,8247505.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c05f2b45fc1e7532'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5660e0b6b677ca5bb'}]","""23""","""10""",32.0,,33521617.0,1475850944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0,5.0.0,,2016-10-07 14:35:52.088277,90322.0,5.0
