bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1582659238,bam,2016-05-24 21:14:36.707408,slurm_multi,1464136452.0,0,,,6.0,main_w2_handler2,2614132,12978230,False,,,,7167450,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57258b1cebecfe339'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30067750,1464135939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 00:34:14.951486,63149,513.0
3612860827,bam,2016-05-25 16:28:11.135389,slurm_multi,1464195195.0,0,,,6.0,main_w1_handler2,2388324,12985519,False,,,,7171747,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bddaba73e2a8ecf3'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464194298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 16:53:31.267600,64160,897.0
3418746296,bam,2016-05-25 16:28:11.656604,slurm_multi,1464198227.0,0,,,6.0,main_w2_handler2,2388324,12985520,False,,,,7172152,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553e0905d85fd7898'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464197490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 17:44:37.146635,64160,737.0
3649316837,bam,2016-05-25 16:28:10.150786,slurm_multi,1464197467.0,0,,,6.0,main_w2_handler2,2388324,12985518,False,,,,7172073,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5deffbc67380f7589'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464196726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 17:31:13.709585,64160,741.0
3034168145,bam,2016-05-25 16:28:12.522428,slurm_multi,1464201076.0,0,,,6.0,main_w2_handler2,2388324,12985523,False,,,,7172617,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57987afa600b973e7'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464200395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 18:31:18.745503,64160,681.0
3720931193,bam,2016-05-25 16:28:12.120776,slurm_multi,1464199102.0,0,,,6.0,main_w1_handler2,2388324,12985522,False,,,,7172306,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d9377f752593f67'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464198297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 17:58:29.746443,64160,805.0
4174534090,bam,2016-05-25 16:28:13.199496,slurm_multi,1464200040.0,0,,,6.0,main_w1_handler2,2388324,12985525,False,,,,7172372,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b28c81d97c0a5b36'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464199120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 18:14:17.260859,64160,920.0
3394481851,bam,2016-05-25 16:28:12.892021,slurm_multi,1464201764.0,0,,,6.0,main_w2_handler2,2388324,12985524,False,,,,7172721,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ebae17a07f7597a'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,30422500,1464201091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-25 18:42:48.749227,64160,673.0
636052642,bam,2016-05-23 13:30:03.273228,slurm_multi,1464011369.0,0,,,6.0,main_w1_handler2,2714838,12964289,False,,,,7153649,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57452dda7a6fd4b21'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""400""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,30282250,1464010248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-05-23 13:49:32.518366,83815,1121.0
856962614,bam,2016-09-20 20:55:38.068713,slurm_multi,1474405309.0,0,,,6.0,main_w3_handler2,2826413,13900139,False,,,,8122971,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ce52795c008a72b'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""chr1""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,33062884,1474405222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-20 21:01:51.092602,90423,87.0
11256267,bam,2016-07-15 17:49:02.548853,slurm_multi,1468605004.0,0,,,6.0,main_w1_handler2,2763475,13421084,False,,,,7633323,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d2855339fe7f7b5'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""pdf""","""chr19""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31459628,1468604982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-15 17:50:06.437215,87231,22.0
11316810,bam,2016-07-15 17:55:58.125525,slurm_multi,1468769723.0,0,,,6.0,main_w2_handler2,2763475,13421109,False,,,,7635821,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514e12e1c862ce98f'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""chr19""",0,,hg38,cached,32.0,,31459628,1468769685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-17 15:35:32.300084,87231,38.0
1253942943,bam,2016-09-22 21:06:11.775708,slurm_multi,1474579100.0,0,,,6.0,main_w4_handler2,2802427,13920745,False,,,,8142968,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51beaf63f582a32ca'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,33059294,1474578446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-22 21:18:35.489744,63149,654.0
1613300274,bam,2016-09-22 21:06:37.035583,slurm_multi,1474579832.0,0,,,6.0,main_w3_handler2,2802427,13920752,False,,,,8143043,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2f9c79f20e40ae2'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,33059294,1474579218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-22 21:30:35.888523,63149,614.0
710724831,bam,2016-09-22 22:08:08.806344,slurm_multi,1474582419.0,0,,,6.0,main_w3_handler2,2829068,13921056,False,,,,8143341,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536bdb49cd5a09791'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,Araly1,cached,32.0,,33062884,1474582387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-22 22:13:51.314216,90423,32.0
1465821720,bam,2016-06-03 08:06:52.200175,slurm_multi,1464941977.0,0,,,6.0,main_w2_handler2,605821,13057584,False,,,,7243816,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537dd0e3775db5967'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,Homo_sapiens_nuHg19_mtrCRS,cached,32.0,,30186712,1464941244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-03 08:19:41.020445,12956,733.0
840587544,bam,2016-09-23 21:58:49.169554,slurm_multi,1474669338.0,0,,,6.0,main_w3_handler2,2830708,13928804,False,,,,8151051,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59624705181cfcb94'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,33062884,1474668039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-23 22:22:22.411444,90423,1299.0
665756289,bam,2016-09-23 21:58:51.541888,slurm_multi,1474670025.0,0,,,6.0,main_w4_handler2,2830708,13928805,False,,,,8151143,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba479e8cd14503c1'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,33062884,1474669392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-23 22:33:57.351468,90423,633.0
2062794363,bam,2016-06-06 20:14:33.004163,slurm_multi,1465244125.0,0,,,6.0,main_w1_handler2,1879428,13089292,False,,,,7273492,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d5a9ebe0914d668'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""75""","""png""","""""",0,,Araly1,cached,32.0,,30470457,1465244114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-06 20:15:28.122354,48014,11.0
2062794363,bam,2016-06-06 20:17:54.481226,slurm_multi,1465244851.0,0,,,6.0,main_w2_handler2,1879428,13089339,False,,,,7273536,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d5a9ebe0914d668'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""75""","""png""","""""",0,,hg38,cached,32.0,,30470457,1465244316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-06 20:27:32.274976,48014,535.0
2062794363,bam,2016-06-06 21:54:25.310479,slurm_multi,1465250669.0,0,,,6.0,main_w1_handler2,1879428,13089952,False,,,,7274150,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d5a9ebe0914d668'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,30470457,1465250095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-06 22:04:33.096241,48014,574.0
659168771,bam,2016-06-07 06:29:45.727882,slurm_multi,1465281435.0,0,,,6.0,main_w2_handler2,2728942,13091947,False,,,,7275975,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f59c8dd3878b783b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""50""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,30578529,1465281027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-07 06:37:18.054454,72632,408.0
618590582,bam,2016-09-24 08:38:21.693611,slurm_multi,1474706987.0,0,,,6.0,main_w4_handler2,2830708,13930750,False,,,,8153201,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db5da9064e1aef93'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,33062884,1474706408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-24 08:49:50.243944,90423,579.0
736221211,bam,2016-09-24 08:38:22.164663,slurm_multi,1474707583.0,0,,,6.0,main_w3_handler2,2830708,13930751,False,,,,8153229,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae7349ca7c5e268a'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,33062884,1474706998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-24 08:59:45.640265,90423,585.0
3570592101,bam,2016-06-07 19:20:17.932377,slurm_multi,1465328047.0,0,,,6.0,main_w2_handler2,2614132,13100379,False,,,,7285438,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5105224aafdebdc74'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30666772,1465327263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-07 19:34:17.022132,63149,784.0
2220163,bam,2016-07-21 16:52:19.382255,slurm_multi,1469125573.0,0,,,6.0,main_w1_handler2,2771196,13463856,False,,760498869.0,twobit,7678364,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6141127f5345ee1'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,27000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469125258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-21 18:26:19.085404,17286,315.0
2220163,bam,2016-07-25 14:55:02.970781,slurm_multi,1469459201.0,0,,,6.0,main_w1_handler2,2771196,13485899,False,,760498869.0,twobit,7701939,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae4a01c303c887ae'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469458884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 15:06:43.651684,17286,317.0
2220163,bam,2016-07-25 14:55:03.849087,slurm_multi,1469459697.0,0,,,6.0,main_w1_handler2,2771196,13485900,False,,760498869.0,twobit,7701994,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6141127f5345ee1'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469459326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 15:15:01.558353,17286,371.0
2241646,bam,2016-07-25 14:55:00.672472,slurm_multi,1469458872.0,0,,,6.0,main_w1_handler2,2771196,13485897,False,,760498869.0,twobit,7701904,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8d60e8931f55f1d'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469458540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 15:01:21.427957,17286,332.0
1840276,bam,2016-07-25 14:54:59.290126,slurm_multi,1469465854.0,0,,,6.0,main_w2_handler2,2771196,13485895,False,,760498869.0,twobit,7702942,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbec390f59c89da9'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469465521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 16:57:36.451805,17286,333.0
2144269,bam,2016-07-25 14:54:59.983105,slurm_multi,1469466938.0,0,,,6.0,main_w2_handler2,2771196,13485896,False,,760498869.0,twobit,7703222,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5489fbd3d235dc6e2'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469466588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 17:15:39.774152,17286,350.0
1906663,bam,2016-07-25 14:55:01.925143,slurm_multi,1469467265.0,0,,,6.0,main_w2_handler2,2771196,13485898,False,,760498869.0,twobit,7703328,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502aa0e32f695d32e'}]","""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,270000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280ba2e33710ef2b'}]",,history,32.0,,31486278,1469466947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-25 17:21:07.829201,17286,318.0
4346627001,bam,2016-06-12 19:00:55.359429,slurm_multi,1465758736.0,0,,,6.0,main_w1_handler2,2729631,13142840,False,,,,7327632,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5584cf3c94ec2e7cf'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""147""","""png""","""""",0,,mm10,cached,32.0,,30813129,1465758067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-12 19:12:18.245684,84314,669.0
7504968958,bam,2016-06-12 22:09:20.135970,slurm_multi,1465770188.0,0,,,6.0,main_w2_handler2,2729631,13143316,False,,,,7328069,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5742e210dd72e2f31'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""147""","""png""","""""",0,,mm10,cached,32.0,,30813129,1465769371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-12 22:23:10.653422,84314,817.0
11740763546,bam,2016-06-13 05:02:24.594886,slurm_multi,1465798504.0,0,,,6.0,main_w1_handler2,2729631,13144641,False,,,,7329451,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ecce1e9334cb214'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""147""","""png""","""""",0,,mm10,cached,32.0,,30821255,1465797476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-13 06:15:05.545798,84314,1028.0
1128423040,bam,2016-06-14 12:31:26.998164,slurm_multi,1465910120.0,0,,,6.0,main_w1_handler2,2605489,13158996,False,,1420831.0,twobit,7343038,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf095f13fc727eea'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,560313,specific,"""300""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134dda4789d2b2d1'}]",,history,32.0,,30665187,1465907515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-14 13:15:25.822007,77697,2605.0
1044594040,bam,2016-06-14 12:31:27.941120,slurm_multi,1465909591.0,0,,,6.0,main_w2_handler2,2605489,13158998,False,,1420831.0,twobit,7343039,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0312a43dead858f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,560313,specific,"""300""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134dda4789d2b2d1'}]",,history,32.0,,30665187,1465907517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-14 13:06:40.733550,77697,2074.0
1348891105,bam,2016-06-14 12:31:28.834077,slurm_multi,1465915165.0,0,,,6.0,main_w1_handler2,2605489,13159000,False,,1420831.0,twobit,7343943,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f6e97d1f4dc29dd'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,560313,specific,"""300""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134dda4789d2b2d1'}]",,history,32.0,,30665187,1465912594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-14 14:39:39.526253,77697,2571.0
1155795166,bam,2016-06-14 12:31:27.450256,slurm_multi,1465912583.0,0,,,6.0,main_w1_handler2,2605489,13158997,False,,1420831.0,twobit,7343417,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cfeed808f64a64d'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,560313,specific,"""300""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134dda4789d2b2d1'}]",,history,32.0,,30665187,1465910137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-14 13:56:26.763214,77697,2446.0
