chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,ids,ids_filetype,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.attribute_name,parameters.chromInfo,parameters.dbkey,parameters.ids,parameters.ids.values,parameters.input,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-23 18:39:54.784677,slurm_normal,1471977676.0,0.0,,1.0,main_w4_handler1,2793287,13706751,18152,bai,False,,1838186,gtf,7923136.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e601086f8e64f70'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6c87e94857d4d18'}]",,32.0,,32446681,1471977657.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-08-23 18:41:18.355274,87011.0,19.0
,,2017-11-05 11:01:18.870185,slurm_normal,1509879725.0,0.0,,1.0,main_w4_handler1,3311855,17334264,151752,tabular,False,,5192395,gtf,11396542,slurm,,132112168.0,corral-repl,,"""p_id""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32075188}]",,"[{'src': 'hda', 'id': 32075147}]",,32.0,,41280788,1509879717.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2017-11-05 11:02:09.849201,113640.0,8.0
,,2016-06-22 07:03:25.504005,slurm_normal,1466579023.0,0.0,,1.0,main_w1_handler0,2745372,13232849,13544,tabular,False,,277571,gtf,7417897.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552d1f30396e57e87'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509dc9ee4f932dbbf'}]",,32.0,,30848258,1466579019.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-06-22 07:03:45.542602,86079.0,4.0
,,2015-05-18 17:06:48.753237,slurm_normal,1431968851.0,0.0,,1.0,main_w1_handler0,2205314,9489251,1251263,tabular,False,,50193737,gtf,3811882.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19743669,,18503854,,,32.0,,23128468,1431968836.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-05-18 17:07:34.298277,59609.0,15.0
,,2016-02-08 10:57:07.023842,slurm_normal,1454929066.0,0.0,,1.0,main_w2_handler1,2592176,11745123,2656,tabular,False,,58615961,gtf,5999871.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23233783,,23229725,,,32.0,,28197188,1454929057.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-02-08 10:57:52.944049,,9.0
,,2016-10-11 13:05:15.291720,slurm_normal,1476191147.0,0.0,,1.0,main_w4_handler0,2850537,14054355,85897,tabular,False,,4667162,gtf,8271904.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d90454c90d092b54'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b55a84c490323af5'}]",,32.0,,33599563,1476191143.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-10-11 13:05:51.451160,92012.0,4.0
,,2015-05-27 15:58:05.541771,slurm_normal,1432742301.0,0.0,,1.0,main_w2_handler1,2254323,9545896,222,fasta,False,,68438281,gtf,3859630.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19830201,,19816916,,,32.0,,23267586,1432742292.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-05-27 15:58:28.089826,60145.0,9.0
,,2015-03-24 08:27:03.976284,rodeo_normal,1427185644.0,0.0,,1.0,main_w2_handler0,2243307,9021634,13992,tabular,False,,291658,gtf,3304669.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18971525,,18969712,,,32.0,,21987690,1427185640.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-03-24 08:27:27.638682,61179.0,4.0
,,2016-10-20 13:14:21.431541,slurm_normal,1476969270.0,0.0,,1.0,main_w3_handler0,2862041,14130322,227996,tabular,False,,4667162,gtf,8344679.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6bd5aa2aff1dd23'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558d3253eb3a1b78c'}]",,32.0,,33820090,1476969266.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-10-20 13:14:31.774925,92641.0,4.0
,,2014-10-20 08:45:04.070450,rodeo_normal,1413794725.0,0.0,,1.0,main_w2_handler1,2091039,8008168,448,tabular,False,,52928285,gtf,44900.rodeo,slurm,,16332532.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17280681,,17280572,,,2.0,,17761228,1413794718.0,ok,0.0,gtf_filter_by_attribute_values_list,0.1,,2014-10-20 08:45:27.566832,,7.0
,,2016-05-22 13:07:45.226946,slurm_normal,1463922512.0,0.0,,1.0,main_w2_handler1,2713471,12957951,637732,tabular,False,,42677213,gtf,7149718.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc301fba209acca6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b51eb6004724f335'}]",,32.0,,30366460,1463922503.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-05-22 13:08:35.855638,82141.0,9.0
,,2017-10-03 22:34:25.862325,slurm_normal,1507070123.0,0.0,,1.0,main_w3_handler0,3272084,17018020,137016501,fasta,False,,401706329,gtf,11071733.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31491236}]",,"[{'src': 'hda', 'id': 31545182}]",,32.0,,39780587,1507070100.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2017-10-03 22:35:30.140995,109947.0,23.0
,,2015-03-24 08:12:47.794891,rodeo_normal,1427184786.0,0.0,,1.0,main_w2_handler0,2243307,9021601,13992,tabular,False,,291658,gtf,3304621.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18971525,,18969712,,,32.0,,21987690,1427184783.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-03-24 08:13:08.882739,61179.0,3.0
,,2015-09-28 22:44:48.425681,slurm_normal,1443480314.0,0.0,,1.0,main_w1_handler0,2450170,10455112,8545,tabular,False,,224342,gtf,4732187.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21315598,,21315426,,,32.0,,25408863,1443480310.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-09-28 22:45:18.324189,69980.0,4.0
,,2018-03-04 14:45:29.082008,slurm_normal,1520174793.0,0.0,7680.0,1.0,main_w4_handler1,3392722,18600373,1427,tabular,False,,1224161631,gtf,12695571,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/oviAri3.len""","""oviAri3""",,"[{'src': 'hda', 'id': 34200147}]",,"[{'src': 'hda', 'id': 33346642}]",,32.0,,42678351,1520174737.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2018-03-04 14:46:35.847570,118294.0,56.0
,,2017-10-18 19:01:07.068629,slurm_normal,1508353294.0,0.0,,1.0,main_w4_handler1,3289843,17136140,241575,bed,False,,84207474,gtf,11192921,slurm,,132112168.0,corral-repl,,"""gene_id""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 31743660}]",,"[{'src': 'hda', 'id': 31742129}]",,32.0,,41161578,1508353277.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2017-10-18 19:01:37.746627,49587.0,17.0
,,2016-10-19 13:35:44.021291,slurm_normal,1476884151.0,0.0,,1.0,main_w4_handler0,2837447,14118603,47080,tabular,False,,294210,gtf,8333241.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9ce9e2fc2c43608'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5657349444e8e6a81'}]",,32.0,,33570966,1476884146.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-10-19 13:35:54.397084,70126.0,5.0
,,2016-12-05 11:56:22.453725,slurm_normal,1480945665.0,0.0,,1.0,main_w4_handler0,2885697,14491099,5851,tabular,False,,181509,gtf,8679882.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27504330}]",,"[{'src': 'hda', 'id': 27160952}]",,32.0,,34136799,1480945641.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-12-05 13:54:57.693091,94155.0,24.0
,,2017-06-13 18:52:22.542457,slurm_normal,1497380011.0,0.0,,1.0,main_w3_handler0,3153657,16093418,7664,tabular,False,,2534825,gtf,10179061.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30016040}]",,"[{'src': 'hda', 'id': 30016141}]",,32.0,,38634722,1497380007.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2017-06-13 18:54:22.953933,5186.0,4.0
,,2016-12-21 05:28:19.535576,slurm_normal,1482298118.0,0.0,,1.0,main_w4_handler1,2877853,14620827,384843,tabular,False,,104339573,gtf,8797354.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27702892}]",,"[{'src': 'hda', 'id': 27312708}]",,32.0,,34960112,1482298105.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-12-21 05:28:40.969603,93611.0,13.0
,,2015-08-25 11:28:18.700655,slurm_normal,1440502130.0,0.0,,1.0,main_w1_handler0,2414600,10195365,116963244,gtf,False,,116963244,gtf,4466000.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20898663,,20898663,,,32.0,,24774600,1440502117.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-08-25 11:28:52.447031,,13.0
,,2016-05-20 09:08:59.204676,slurm_normal,1463735388.0,0.0,,1.0,main_w1_handler1,2712256,12947144,1931111,tabular,False,,33955563,gtf,7141251.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509ff79e6fcc87afb'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bb60d0acd23c8b3'}]",,32.0,,30322667,1463735376.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-05-20 09:09:51.096773,78711.0,12.0
,,2016-12-10 16:11:41.860872,slurm_normal,1481386310.0,0.0,,1.0,main_w3_handler1,2881364,14538788,100672,tabular,False,,232803,gtf,8721998.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27575260}]",,"[{'src': 'hda', 'id': 27575026}]",,32.0,,34778148,1481386304.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-12-10 16:11:52.555759,93847.0,6.0
,,2015-11-22 00:32:08.511149,slurm_normal,1448152365.0,0.0,,1.0,main_w2_handler1,2304299,10980631,3148262,tabular,False,,57049825,gtf,5241854.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",22119086,,22119088,,,32.0,,26386629,1448152352.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-11-22 00:32:48.534710,63448.0,13.0
,,2015-03-03 21:22:40.619854,rodeo_normal,1425417774.0,0.0,,1.0,main_w1_handler0,2126702,8856021,7236,txt,False,,47022819,gtf,2996907.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18716921,,18710140,,,32.0,,21536519,1425417769.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-03-03 21:22:58.317580,53644.0,5.0
,,2017-04-12 19:56:30.943983,slurm_normal,1492027041.0,0.0,,1.0,main_w4_handler0,3017220,15568369,112332,gff3,False,,74805690,gtf,9691721.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 29191603}]",,"[{'src': 'hda', 'id': 29191568}]",,32.0,,37071826,1492027017.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2017-04-12 19:57:25.119284,101272.0,24.0
,,2015-07-13 19:48:34.078384,slurm_normal,1436816949.0,0.0,,1.0,main_w2_handler1,2275067,9854300,5710,tabular,False,,142053,gtf,4149172.roundup,slurm,,132112168.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20336464,,20336412,,,32.0,,22584368,1436816945.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2015-07-13 19:49:13.648744,62522.0,4.0
,,2014-12-10 02:49:49.462297,rodeo_normal,1418179802.0,0.0,,1.0,main_w1_handler0,2132992,8386528,18692,tabular,False,,63868537,gtf,520343.rodeo,slurm,,16332532.0,corral-repl,,"""gene_id""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17889540,,17777618,,,2.0,,18516574,1418179795.0,ok,0.0,gtf_filter_by_attribute_values_list,0.1,,2014-12-10 02:50:04.484551,53780.0,7.0
,,2018-03-06 15:58:41.121676,slurm_normal,1520351948.0,0.0,7680.0,1.0,main_w3_handler1,3446812,18625460,1561000,tabular,False,,184307429,gtf,12721845,slurm,,132112168.0,corral-repl,,"""gene_id""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 34224242}]",,"[{'src': 'hda', 'id': 34223437}]",,32.0,,44232074,1520351931.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2018-03-06 15:59:12.728843,122679.0,17.0
,,2016-12-10 17:27:43.197615,slurm_normal,1481390869.0,0.0,,1.0,main_w4_handler1,2898736,14539249,8728,tabular,False,,189976,gtf,8722294.roundup,slurm,,132112168.0,corral-repl,,"""transcript_id""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27576778}]",,"[{'src': 'hda', 'id': 27576630}]",,32.0,,34778868,1481390865.0,ok,1023996.0,gtf_filter_by_attribute_values_list,0.1,,2016-12-10 17:27:50.211756,95176.0,4.0
