chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.input.values,parameters.input|__identifier__,parameters.name,parameters.split,parameters.strand,parameters.tab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-22 15:02:41.736650,slurm_normal,1477148586.0,0,1754454,fasta,1.0,main_w4_handler0,2861888,14147263,False,,67,bed,8359891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/methVann1.len""","""methVann1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55d6643ecb26d2d22'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54464e4164cb55949'}]",,"""false""","""false""","""false""","""false""",32.0,,33809080.0,1477148582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 15:03:09.590154,71368.0,4.0
,,2016-10-22 15:04:17.416503,slurm_normal,1477148684.0,0,3495,fasta,1.0,main_w4_handler0,2861888,14147265,False,,60251,bed,8359895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/methVann1.len""","""methVann1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50d1a1b83e57cde8c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5165b09b2a9ded37d'}]",,"""true""","""false""","""false""","""false""",32.0,,33809080.0,1477148679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 15:04:46.322002,71368.0,5.0
,,2017-01-11 06:20:15.195497,slurm_normal,1484115634.0,0,17074,fasta,1.0,main_w4_handler0,2950090,14736958,False,,1275,bed,8902226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27886583}]","[{'src': 'hda', 'id': 27886584}]",,"""false""","""false""","""false""","""false""",32.0,,35263499.0,1484115631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-01-11 06:20:36.152327,,3.0
,,2016-10-21 23:17:48.730130,slurm_normal,1477091886.0,0,8318657,fasta,1.0,main_w4_handler1,2864233,14144903,False,,18,bed,8358005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d2e3f3c7b5b4651'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa885c872e902417'}]",,"""false""","""false""","""false""","""false""",32.0,,33849175.0,1477091883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-21 23:18:07.258143,,3.0
,,2016-08-17 16:55:07.078843,slurm_normal,1471452927.0,0,1884248,fasta,1.0,main_w4_handler0,2795220,13677801,False,,755,gff3,7895522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2d7b145bd672b0b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8b3377cb75c0ef7'}]",,"""false""","""false""","""false""","""false""",32.0,,32342280.0,1471452920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-17 16:55:28.062019,,7.0
,,2016-08-17 17:03:49.667025,slurm_normal,1471453447.0,0,1884248,fasta,1.0,main_w4_handler0,2795220,13677839,False,,883,gff3,7895560.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5392444432cec47b6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56ef8cd74d25ec716'}]",,"""false""","""false""","""false""","""false""",32.0,,32342280.0,1471453441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-17 17:04:09.053213,,6.0
,,2016-08-17 17:15:49.178880,slurm_normal,1471454170.0,0,1884209,fasta,1.0,main_w4_handler1,2795220,13677892,False,,755,gff3,7895595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55b05b61c1ad73560'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b575e607339ac3213d'}]",,"""false""","""false""","""false""","""false""",32.0,,32342280.0,1471454164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-17 17:16:11.821191,,6.0
,,2016-10-22 07:11:41.453623,slurm_normal,1477120325.0,0,28371,fasta,1.0,main_w3_handler0,2864435,14146307,False,,1208,bed,8359124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7f302e89764f37a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55767c7f1935094d6'}]",,"""false""","""false""","""false""","""false""",32.0,,32480544.0,1477120320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 07:12:06.174989,77853.0,5.0
,,2016-10-22 07:08:30.904562,slurm_normal,1477120169.0,0,28371,fasta,1.0,main_w4_handler0,2864435,14146302,False,,1208,bed,8359116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7f302e89764f37a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55767c7f1935094d6'}]",,"""true""","""false""","""false""","""false""",32.0,,32480544.0,1477120165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 07:09:30.174267,77853.0,4.0
,,2016-10-22 07:13:18.135663,slurm_normal,1477120431.0,0,28371,fasta,1.0,main_w3_handler0,2864435,14146313,False,,1208,bed,8359131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7f302e89764f37a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55767c7f1935094d6'}]",,"""false""","""false""","""false""","""true""",32.0,,32480544.0,1477120426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 07:13:53.990977,77853.0,5.0
,,2016-10-22 08:50:37.520858,slurm_normal,1477126305.0,0,30730,fasta,1.0,main_w3_handler1,2864435,14146561,False,,1330,bed,8359332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b594a12ec3e6af4523'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee7caa033c647d6'}]",,"""false""","""false""","""false""","""true""",32.0,,32480544.0,1477126302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 08:51:46.196720,77853.0,3.0
,,2016-10-22 08:52:06.762210,slurm_normal,1477126350.0,0,30730,fasta,1.0,main_w4_handler0,2864435,14146562,False,,1330,bed,8359335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b594a12ec3e6af4523'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee7caa033c647d6'}]",,"""false""","""true""","""false""","""false""",32.0,,32480544.0,1477126347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 08:52:32.854183,77853.0,3.0
,,2016-10-24 08:26:57.650915,slurm_normal,1477297742.0,0,3199905909,fasta,1.0,main_w3_handler1,2866465,14156108,False,,824,bed,8367135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b52a642db59be6c7b1'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:29:03.961114,66984.0,15.0
,,2016-10-24 08:27:53.620388,slurm_normal,1477297792.0,0,3199905909,fasta,1.0,main_w3_handler1,2866465,14156120,False,,782,bed,8367149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b511c32962e6bd93be'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:29:54.228151,66984.0,5.0
,,2016-08-24 04:18:52.113294,slurm_normal,1472012347.0,0,18850563,fasta,1.0,main_w3_handler1,2797907,13709240,False,,150,bed,7925801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5717cc584157d3a4f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5387b99808cc1044b'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1472012343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-24 04:19:08.577726,29771.0,4.0
,,2016-08-24 04:18:29.820151,slurm_normal,1472012335.0,0,19979700,fasta,1.0,main_w4_handler1,2797907,13709238,False,,200,bed,7925799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd6f5949bdc7574f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5900d858d608adcf3'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1472012327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-24 04:18:57.259813,29771.0,8.0
,,2016-08-24 04:18:41.439301,slurm_normal,1472012339.0,0,23794978,fasta,1.0,main_w3_handler1,2797907,13709239,False,,202,bed,7925800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b539504c1eace1ca95'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57f192cb1e5c417ae'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1472012335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-24 04:19:01.074049,29771.0,4.0
,,2016-08-24 04:18:14.476563,slurm_normal,1472012314.0,0,30862359,fasta,1.0,main_w3_handler1,2797907,13709237,False,,322,bed,7925798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b567ca859905f3fa2e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5207c5447e535d86d'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1472012310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-24 04:18:35.093498,29771.0,4.0
,,2016-08-24 04:19:03.198311,slurm_normal,1472012364.0,0,27360873,fasta,1.0,main_w3_handler0,2797907,13709241,False,,500,bed,7925802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e896996febe04023'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b541e6af9612606e92'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1472012359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-24 04:19:26.095381,29771.0,5.0
,,2016-10-23 11:38:07.557663,slurm_normal,1477222738.0,0,1754454,fasta,1.0,main_w3_handler1,2861894,14150355,False,,67,bed,8362420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/methVann1.len""","""methVann1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50cd0c528c0fad084'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53c49f16927f3654e'}]",,"""false""","""false""","""false""","""false""",32.0,,33495415.0,1477222734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-23 11:38:59.168410,91715.0,4.0
,,2016-10-24 10:03:15.127033,slurm_normal,1477303463.0,0,1754454,fasta,1.0,main_w3_handler0,2861920,14156797,False,,42080,bed,8367757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/methVann1.len""","""methVann1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a56d292357e2e860'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b3d4d7bd4c9d124'}]",,"""false""","""false""","""false""","""false""",32.0,,33649370.0,1477303459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 10:04:26.292403,92136.0,4.0
,,2016-08-25 01:38:12.936561,slurm_normal,1472089112.0,0,30862359,fasta,1.0,main_w3_handler0,2797907,13714899,False,,42,bed,7931671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b567ca859905f3fa2e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da5fda53b8234cc7'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1472089108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-25 01:38:34.128449,29771.0,4.0
,,2016-08-26 10:58:37.845863,slurm_normal,1472209171.0,0,242010330,fasta,1.0,main_w4_handler0,2480912,13724988,False,,80644641,gff3,7942076.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf45c2a87ad1522c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",,"""true""","""false""","""false""","""false""",32.0,,30826324.0,1472209128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-26 10:59:34.083768,71005.0,43.0
,,2016-08-25 16:44:11.296092,slurm_normal,1472143475.0,0,16751,fasta,1.0,main_w4_handler0,2788477,13719344,False,,72377,bed,7936357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b529e19c5219b3ec3d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4285baca41e6181'}]",,"""false""","""false""","""true""","""false""",32.0,,31808739.0,1472143468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-25 16:44:35.881587,36743.0,7.0
,,2016-08-25 16:49:00.651680,slurm_normal,1472143768.0,0,16671,fasta,1.0,main_w3_handler1,2788477,13719398,False,,72377,bed,7936408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5275a4e99fbb556ea'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4285baca41e6181'}]",,"""false""","""false""","""true""","""false""",32.0,,31808739.0,1472143753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-25 16:49:30.364067,36743.0,15.0
,,2016-10-22 15:46:49.251958,slurm_normal,1477151235.0,0,1754454,fasta,1.0,main_w3_handler1,2864600,14147391,False,,67,bed,8359991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/methVann1.len""","""methVann1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7a021f8687bcf8e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53a8306c74df5ad8b'}]",,"""false""","""false""","""false""","""false""",32.0,,33712685.0,1477151230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-22 15:47:16.982170,91717.0,5.0
,,2016-10-24 08:27:46.191758,slurm_normal,1477297775.0,0,3199905909,fasta,1.0,main_w3_handler1,2866465,14156116,False,,788,bed,8367143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f796812e6cfc2be8'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:29:37.499071,66984.0,15.0
,,2016-10-24 08:27:36.044109,slurm_normal,1477297764.0,0,3199905909,fasta,1.0,main_w3_handler1,2866465,14156113,False,,603,bed,8367142.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b571078e6b9490715f'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:29:24.999028,66984.0,4.0
,,2016-10-24 08:16:08.784342,slurm_normal,1477297172.0,0,3199905909,fasta,1.0,main_w4_handler1,2866465,14155998,False,,4582,bed,8367047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b563148d9b5f378ca2'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:19:34.614614,66984.0,89.0
,,2016-10-24 08:27:24.983388,slurm_normal,1477297735.0,0,3199905909,fasta,1.0,main_w3_handler1,2866465,14156110,False,,713,bed,8367134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55821b4e3e24ecda2'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:28:55.724350,66984.0,8.0
,,2016-10-24 08:28:00.539437,slurm_normal,1477297795.0,0,3199905909,fasta,1.0,main_w3_handler1,2866465,14156122,False,,448,bed,8367150.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b579d27f060a6774b1'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:29:58.377151,66984.0,6.0
,,2016-10-24 08:28:08.474507,slurm_normal,1477297849.0,0,3199905909,fasta,1.0,main_w4_handler0,2866465,14156124,False,,822,bed,8367157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee28f54388dfe10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b595c281cdc30ccedd'}]",,"""true""","""false""","""true""","""false""",32.0,,32771487.0,1477297810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 08:30:51.142239,66984.0,39.0
,,2017-03-20 15:14:13.030158,slurm_normal,1490022871.0,0,21582052,fasta,1.0,main_w3_handler1,3038498,15344269,False,,44,bed,9483355.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28842605}]","[{'src': 'hda', 'id': 28842843}]",,"""false""","""false""","""false""","""false""",32.0,,36725868.0,1490022867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-03-20 15:14:35.293792,,4.0
,,2016-08-29 15:09:26.799713,slurm_normal,1472483383.0,0,3114696248,fasta,1.0,main_w3_handler0,2803328,13741157,False,,1987441,bed,7960620.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56197464466301188'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8831711b3373ae3'}]",,"""false""","""false""","""false""","""false""",32.0,,32582708.0,1472483379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-29 15:09:45.218939,89123.0,4.0
,,2017-03-20 14:27:04.570109,slurm_normal,1490020057.0,0,3114696248,fasta,1.0,main_w4_handler0,2768759,15343678,False,,4215,bed,9482944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28841878}]","[{'src': 'hda', 'id': 28841987}]",,"""false""","""false""","""false""","""false""",32.0,,36724821.0,1490020031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-03-20 14:27:40.992055,87476.0,26.0
,,2017-03-20 15:19:49.469332,slurm_normal,1490023225.0,0,21582052,fasta,1.0,main_w4_handler0,3038498,15344313,False,,44,bed,9483424.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28842605}]","[{'src': 'hda', 'id': 28842897}]",,"""false""","""false""","""false""","""false""",32.0,,36725868.0,1490023220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-03-20 15:20:31.684198,,5.0
,,2016-08-26 11:00:37.722083,slurm_normal,1472209298.0,0,242010330,fasta,1.0,main_w3_handler0,2480912,13724993,False,,80644641,gff3,7942089.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf45c2a87ad1522c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5520183851b336d41'}]",,"""false""","""false""","""false""","""false""",32.0,,30826324.0,1472209246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-08-26 11:01:41.210060,71005.0,52.0
,,2017-03-20 15:37:04.753836,slurm_normal,1490024243.0,0,3273481150,fasta,1.0,main_w3_handler1,2768759,15344532,False,,4215,bed,9483588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28843118}]","[{'src': 'hda', 'id': 28841987}]",,"""false""","""false""","""false""","""false""",32.0,,36724821.0,1490024228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-03-20 15:37:33.826230,87476.0,15.0
,,2017-03-20 15:55:03.707783,slurm_normal,1490025324.0,0,3273481150,fasta,1.0,main_w4_handler1,2768759,15344789,False,,33179,bed,9483793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 28843118}]","[{'src': 'hda', 'id': 28843940}]",,"""false""","""false""","""false""","""false""",32.0,,36724821.0,1490025315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-03-20 15:55:38.429768,87476.0,9.0
,,2016-10-24 18:22:23.288410,slurm_normal,1477333352.0,0,1754454,fasta,1.0,main_w3_handler0,2861890,14160600,False,,42080,bed,8372877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/methVann1.len""","""methVann1""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b56fe11df807471d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51f884d85bec529d8'}]",,"""false""","""false""","""false""","""false""",32.0,,33649345.0,1477333348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-24 18:22:38.347319,92134.0,4.0
,,2016-09-06 10:32:08.110457,slurm_normal,1473157950.0,0,121183059,fasta,1.0,main_w4_handler0,2722937,13786838,False,,33628,gtf,8008016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b572d90992fb12d164'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b532ca946044581b4e'}]",,"""false""","""false""","""true""","""false""",32.0,,32660858.0,1473157943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-09-06 10:32:32.653020,64516.0,7.0
