bigwigfiles,bigwigfiles1,bigwigfiles10,bigwigfiles10_filetype,bigwigfiles11,bigwigfiles11_filetype,bigwigfiles12,bigwigfiles12_filetype,bigwigfiles13,bigwigfiles13_filetype,bigwigfiles14,bigwigfiles14_filetype,bigwigfiles15,bigwigfiles15_filetype,bigwigfiles16,bigwigfiles16_filetype,bigwigfiles17,bigwigfiles17_filetype,bigwigfiles18,bigwigfiles18_filetype,bigwigfiles19,bigwigfiles19_filetype,bigwigfiles1_filetype,bigwigfiles2,bigwigfiles20,bigwigfiles20_filetype,bigwigfiles21,bigwigfiles21_filetype,bigwigfiles22,bigwigfiles22_filetype,bigwigfiles23,bigwigfiles23_filetype,bigwigfiles24,bigwigfiles24_filetype,bigwigfiles25,bigwigfiles25_filetype,bigwigfiles26,bigwigfiles26_filetype,bigwigfiles27,bigwigfiles27_filetype,bigwigfiles28,bigwigfiles28_filetype,bigwigfiles29,bigwigfiles29_filetype,bigwigfiles2_filetype,bigwigfiles3,bigwigfiles3_filetype,bigwigfiles4,bigwigfiles4_filetype,bigwigfiles5,bigwigfiles5_filetype,bigwigfiles6,bigwigfiles6_filetype,bigwigfiles7,bigwigfiles7_filetype,bigwigfiles8,bigwigfiles8_filetype,bigwigfiles9,bigwigfiles9_filetype,bigwigfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.metagene,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bigwigfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
879904123,879904123,,,,,,,,,,,,,,,,,,,,,bigwig,885861127,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-16 21:02:11.601766,slurm_multi,1476652098.0,0,6.0,main_w4_handler2,2610226,14093564,False,,8309406,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573f8d39c1b3e6d30'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c93ac468fa082b80'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33700153,1476652059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 21:08:20.540546,72893,39.0
1240821682,1240821682,,,,,,,,,,,,,,,,,,,,,bigwig,1188048473,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-16 21:06:52.117809,slurm_multi,1476652357.0,0,6.0,main_w4_handler2,2610226,14093581,False,,8309416,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df9f347c7e7388e5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b9c67b6eab5dc91a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33700153,1476652317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 21:12:39.635003,72893,40.0
1322542588,1322542588,,,,,,,,,,,,,,,,,,,,,bigwig,1076697423,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-16 21:11:52.527829,slurm_multi,1476652650.0,0,6.0,main_w4_handler2,2610226,14093592,False,,8309429,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514d897ec7e7a7817'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54881a814357d1c89'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33700153,1476652611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 21:17:32.196832,72893,39.0
879904123,879904123,,,,,,,,,,,,,,,,,,,,,bigwig,885861127,,,,,,,,,,,,,,,,,,,,,bigwig,1240821682.0,bigwig,1188048473.0,bigwig,1322542588.0,bigwig,1076697423.0,bigwig,1157252394.0,bigwig,1142600341.0,bigwig,,,bigwig,,,,,2016-10-16 21:35:28.332080,slurm_multi,1476654174.0,0,6.0,main_w4_handler2,2610226,14093672,False,,8309583,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573f8d39c1b3e6d30'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c93ac468fa082b80'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df9f347c7e7388e5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b9c67b6eab5dc91a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b514d897ec7e7a7817'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54881a814357d1c89'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58033228c53fd5a6d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5700f4c95d08cd6fb'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33700153,1476654038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 21:42:56.301272,72893,136.0
1157252394,1157252394,,,,,,,,,,,,,,,,,,,,,bigwig,1142600341,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-16 21:15:21.187561,slurm_multi,1476652922.0,0,6.0,main_w4_handler2,2610226,14093604,False,,8309438,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58033228c53fd5a6d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5700f4c95d08cd6fb'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33700153,1476652887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 21:22:04.574994,72893,35.0
530163742,530163742,,,,,,,,,,,,,,,,,,,,,bigwig,641233516,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-17 01:41:33.236573,slurm_multi,1476673822.0,0,6.0,main_w4_handler2,2776915,14094242,False,,8309997,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac1816cc04113b37'}, {'src': 'hda', 'id': 'bbd44e69cb8906b564279c02a2998c64'}]","""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""",0,50,0,bins,,"""false""","""""",32.0,,,,31745742,1476668807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 03:10:23.219730,65128,5015.0
241182956,241182956,,,,,,,,,,,,,,,,,,,,,bigwig,155768514,,,,,,,,,,,,,,,,,,,,,bigwig,184192707.0,bigwig,182374172.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-16 13:57:45.974157,slurm_multi,1476629206.0,0,6.0,main_w4_handler2,2852558,14092132,False,,8308275,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b54114486f57934c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e2d503e3d2987c5d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5881421fbac7d4723'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52392676f0ae3d88f'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""chr1""",32.0,,,,33733089,1476629186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 14:46:47.417372,6835,20.0
2212788,2212788,,,,,,,,,,,,,,,,,,,,,bigwig,2200273,,,,,,,,,,,,,,,,,,,,,bigwig,2176402.0,bigwig,2192012.0,bigwig,2189089.0,bigwig,2161214.0,bigwig,,,,,,,bigwig,,,,,2016-10-16 14:08:44.590663,slurm_multi,1476630495.0,0,6.0,main_w4_handler2,2852558,14092159,False,,8308329,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cac55689899bd5f4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5778c35662b1f40a1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55f132b2e3671071f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c439735e00cd811e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5693683db0faea644'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a60a647cc8eb1d24'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""""",32.0,,,,33733089,1476630316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 15:08:16.423121,6835,179.0
70667691,70667691,73600163.0,bigwig,61611267.0,bigwig,63786651.0,bigwig,,,,,,,,,,,,,,,bigwig,71266933,,,,,,,,,,,,,,,,,,,,,bigwig,76459133.0,bigwig,83775073.0,bigwig,67076433.0,bigwig,68277401.0,bigwig,66215720.0,bigwig,62606469.0,bigwig,63736724.0,bigwig,bigwig,,,,,2016-10-17 10:50:12.855854,slurm_multi,1476702356.0,0,6.0,main_w4_handler2,2854537,14097615,False,,8312942,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c57474c796e75878'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5808ef43dc362159a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59cb4d184e8b8b3c2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dbabd1e66d8d3ea9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53fac0e28ac81e889'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5218eec5cb24e1d2b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51e6bca7e8d739e4a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fce4bc1ce7b1ea4a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c03410072271d6b6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c5b074d316591bc6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bc84b2fa5ba1f149'}, {'src': 'hda', 'id': 'bbd44e69cb8906b559d5620acd241997'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,33751299,1476702183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 11:05:58.783569,54018,173.0
13897566,13897566,,,,,,,,,,,,,,,,,,,,,bigwig,13905347,,,,,,,,,,,,,,,,,,,,,bigwig,15410366.0,bigwig,13263297.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 14:54:51.076375,slurm_multi,1476716558.0,0,6.0,main_w4_handler2,2855074,14099176,False,,8314197,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d51a77f2b2b0ef7b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a5cb50adf6551e1c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ffde3e2a328bd358'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52693f52d5e3fbf40'}]","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",0,10000,0,bins,,"""false""","""""",32.0,,,,32705421,1476716529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 15:02:40.213450,85178,29.0
151546221,151546221,19826144.0,bigwig,40799724.0,bigwig,19360860.0,bigwig,138988823.0,bigwig,,,,,,,,,,,,,bigwig,8126898,,,,,,,,,,,,,,,,,,,,,bigwig,48393052.0,bigwig,132875667.0,bigwig,65416000.0,bigwig,30204424.0,bigwig,137426165.0,bigwig,72129336.0,bigwig,116211582.0,bigwig,bigwig,,,,,2016-10-17 18:56:22.317736,slurm_multi,1476732145.0,0,6.0,main_w3_handler2,2858286,14101386,False,,8316511,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58abbe4e9ec3198c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5529024ddbb43569f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b556ff572ba553b14a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fd4e449f0b2005d3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b568334bac1f9c2e43'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5859eb6de97c92f6d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5450cca7302db775c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b514cfdae0b47b5fd5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5edb98e97c097fa20'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56a244abf8196e9c5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cd36f831f6753416'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54884aeb42750cda2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e47a988682f878a7'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476730992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 19:22:27.556792,87393,1153.0
151546221,151546221,,,,,,,,,,,,,,,,,,,,,bigwig,8126898,,,,,,,,,,,,,,,,,,,,,bigwig,48393052.0,bigwig,138988823.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 18:56:52.838833,slurm_multi,1476734290.0,0,6.0,main_w4_handler2,2858286,14101397,False,,8316707,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58abbe4e9ec3198c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5529024ddbb43569f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b556ff572ba553b14a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e47a988682f878a7'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476733064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 19:58:12.433815,87393,1226.0
19826144,19826144,,,,,,,,,,,,,,,,,,,,,bigwig,40799724,,,,,,,,,,,,,,,,,,,,,bigwig,19360860.0,bigwig,138988823.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 18:57:58.806343,slurm_multi,1476735779.0,0,6.0,main_w4_handler2,2858286,14101408,False,,8317060,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a244abf8196e9c5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cd36f831f6753416'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54884aeb42750cda2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e47a988682f878a7'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476734478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 20:23:02.404725,87393,1301.0
132875667,132875667,,,,,,,,,,,,,,,,,,,,,bigwig,65416000,,,,,,,,,,,,,,,,,,,,,bigwig,30204424.0,bigwig,138988823.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 18:57:17.861510,slurm_multi,1476738346.0,0,6.0,main_w3_handler2,2858286,14101401,False,,8317304,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd4e449f0b2005d3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b568334bac1f9c2e43'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5859eb6de97c92f6d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e47a988682f878a7'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476736429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 21:08:59.161257,87393,1917.0
132875667,132875667,,,,,,,,,,,,,,,,,,,,,bigwig,138988823,,,,,,,,,,,,,,,,,,,,,bigwig,65416000.0,bigwig,30204424.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 21:43:21.757943,slurm_multi,1476743827.0,0,6.0,main_w3_handler2,2850927,14102589,False,,8317817,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a2d38305d9f4c3a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b531335da1d92277cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b512349cf93bfba00d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5cf9615caa3cd59f2'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476742310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 22:37:15.713467,87393,1517.0
137426165,137426165,,,,,,,,,,,,,,,,,,,,,bigwig,72129336,,,,,,,,,,,,,,,,,,,,,bigwig,116211582.0,bigwig,138988823.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 18:57:37.448818,slurm_multi,1476741618.0,0,6.0,main_w3_handler2,2858286,14101404,False,,8317717,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5450cca7302db775c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b514cfdae0b47b5fd5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5edb98e97c097fa20'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e47a988682f878a7'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476741265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 22:00:21.752960,87393,353.0
18097022,18097022,,,,,,,,,,,,,,,,,,,,,bigwig,17109889,,,,,,,,,,,,,,,,,,,,,bigwig,0.0,bigwig,11496157.0,bigwig,20211914.0,bigwig,10485994.0,bigwig,13595172.0,bigwig,14275743.0,bigwig,,,bigwig,18786.0,18786.0,bed,bed,2016-10-18 00:26:58.059585,slurm_multi,1476766507.0,0,6.0,main_w4_handler2,2855238,14103396,False,,8319678,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572bab8107469b47a'}]",exon,false,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe1d61e9f1d73fad'}, {'src': 'hda', 'id': 'bbd44e69cb8906b579b4ba9b305d9c98'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ff2b68e4872d7f2d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ca0f05c7e987e989'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ba45645dc9d3ace0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55b5e05c0aa9656db'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50f49c1c8efc76725'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57ad6fdfdaa8b2a18'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,50000,0,bins,,"""false""","""""",32.0,,,,33465832,1476766456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-18 04:55:10.398747,50986,51.0
25307263,25307263,,,,,,,,,,,,,,,,,,,,,bigwig,29437957,,,,,,,,,,,,,,,,,,,,,bigwig,22465259.0,bigwig,25700436.0,bigwig,,,,,,,,,,,bigwig,18786.0,18786.0,bed,bed,2016-10-18 02:54:49.000501,slurm_multi,1476766842.0,0,6.0,main_w4_handler2,2858314,14104110,False,,8319698,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f151a9436d5966a'}]",exon,false,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b2500fe6607343b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5744fab0f7d1ecd8f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55efd9b0df56bbe14'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54d25f53d2e23f380'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,50000,0,bins,,"""false""","""""",32.0,,,,33465832,1476766818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-18 05:00:43.434079,50986,24.0
8564108,8564108,,,,,,,,,,,,,,,,,,,,,bigwig,8642972,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-18 08:40:32.294794,slurm_multi,1476786084.0,0,6.0,main_w4_handler2,2857815,14105674,False,,8321310,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540a57dad182765ad'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df5ca86b581acd89'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",0,10,0,bins,,"""true""","""""",32.0,,,,33519497,1476785856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-18 10:21:35.995032,77683,228.0
8564108,8564108,,,,,,,,,,,,,,,,,,,,,bigwig,8642972,,,,,,,,,,,,,,,,,,,,,bigwig,9376701.0,bigwig,9168246.0,bigwig,8787734.0,bigwig,8475681.0,bigwig,9287928.0,bigwig,9084237.0,bigwig,,,bigwig,,,,,2016-10-18 10:31:51.564275,slurm_multi,1476787300.0,0,6.0,main_w4_handler2,2857815,14106854,False,,8321660,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540a57dad182765ad'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df5ca86b581acd89'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51d27738392bde2d9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b564bbb8368899f4ac'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bbf2e647024679c0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f7931c21bdb54ea4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55584aeccd4fcc8e6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59ddd26be8c1c7944'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""",0,1000,0,bins,,"""true""","""""",32.0,,,,33519497,1476787242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-18 10:41:42.058428,77683,58.0
151546221,151546221,,,,,,,,,,,,,,,,,,,,,bigwig,8126898,,,,,,,,,,,,,,,,,,,,,bigwig,48393052.0,bigwig,138988823.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-17 21:46:48.060288,slurm_multi,1476799868.0,0,6.0,main_w3_handler2,2858286,14102611,False,,8322855,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58abbe4e9ec3198c3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5529024ddbb43569f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b556ff572ba553b14a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e47a988682f878a7'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476798607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-18 14:12:11.449632,87393,1261.0
