count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alignment.__current_case__,parameters.alignment.ucl,parameters.chimealns,parameters.chromInfo,parameters.chunks,parameters.dbkey,parameters.dereplicate,parameters.dn,parameters.fasta.values,parameters.idsmoothwindow,parameters.maxlen,parameters.maxp,parameters.minchunk,parameters.mindiv,parameters.minh,parameters.minlen,parameters.skipgaps,parameters.skipgaps2,parameters.template.__current_case__,parameters.template.reference.values,parameters.template.source,parameters.xa,parameters.xn,processor_count,reference,reference_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2338870.0,mothur.count_table,2017-11-16 15:14:19.522741,slurm_normal,1510859220.0,0,30921670,fasta,,1.0,main_w4_handler1,3308941,17483067,False,,11540882,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32205874}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42040126.0,1510845293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-16 19:07:14.309249,111190.0,13927.0
493015.0,mothur.count_table,2018-03-06 12:20:32.066264,slurm_normal,1520338893.0,0,2396597,fasta,7680.0,1.0,main_w3_handler1,3443094,18622646,False,,12718993,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 34236700}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,44368180.0,1520338841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-06 12:21:38.468710,122824.0,52.0
493015.0,mothur.count_table,2017-11-18 12:50:43.021101,slurm_normal,1511009504.0,0,2396597,fasta,,1.0,main_w3_handler1,3329759,17502102,False,,11562266,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32386537}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42083511.0,1511009447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-18 12:51:46.764739,113498.0,57.0
493015.0,mothur.count_table,2017-11-20 11:05:22.889330,slurm_normal,1511175983.0,0,2396597,fasta,,1.0,main_w4_handler1,3332070,17516999,False,,11576677,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32415685}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42008653.0,1511175929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-20 11:06:26.155754,116300.0,54.0
,,2018-03-05 09:49:47.300558,slurm_normal,1520341761.0,0,108432635,fasta,7680.0,1.0,main_w3_handler0,3449732,18607329,False,,12710090,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 34176922}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,44335596.0,1520277585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-06 13:09:24.811797,105866.0,64176.0
335599.0,mothur.count_table,2018-01-12 15:31:58.181666,slurm_normal,1515771180.0,0,1707311,fasta,,1.0,main_w4_handler1,3287353,18017815,False,,12094970,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33287018}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43135597.0,1515771124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-12 15:33:03.310845,113659.0,56.0
,,2018-03-05 09:48:26.324533,slurm_normal,1520343804.0,0,108937769,fasta,7680.0,1.0,main_w3_handler1,3449732,18607315,False,,12702685,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 34176342}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,44335596.0,1520243317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-06 13:43:26.504488,105866.0,100487.0
493533.0,mothur.count_table,2018-01-12 11:50:21.763276,slurm_normal,1515757882.0,0,2501335,fasta,,1.0,main_w4_handler0,3389937,18014426,False,,12091786,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33282543}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43131654.0,1515757827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-12 11:51:24.675112,119708.0,55.0
493533.0,mothur.count_table,2018-01-12 11:57:50.182777,slurm_normal,1515758329.0,0,2501335,fasta,,1.0,main_w4_handler0,3389937,18014471,False,,12091834,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33282543}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43131654.0,1515758277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-12 11:58:52.337199,119708.0,52.0
,,2017-11-21 10:12:46.469680,slurm_normal,1511303276.0,0,3324899393,mothur.align,,1.0,main_w3_handler0,3292196,17532847,False,,11592095,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 32444869}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",1.0,"[{'src': 'hda', 'id': 32443318}]",hist,"""1.0""","""8.0""",32.0,317677240.0,fasta,,42143178.0,1511259171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-21 22:27:59.239917,113942.0,44105.0
,,2017-11-21 09:38:18.141273,slurm_normal,1511260871.0,0,19607849,fasta,,1.0,main_w4_handler1,3284666,17532525,False,,11591739,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32443745}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42143140.0,1511257104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-21 10:41:13.854153,113499.0,3767.0
3774920.0,mothur.count_table,2017-11-21 23:26:34.770235,slurm_normal,1511310156.0,0,89032883,fasta,,1.0,main_w3_handler0,3334181,17542849,False,,11602368,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32461645}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42153845.0,1511306801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-22 00:22:38.036147,116275.0,3355.0
4346088.0,mothur.count_table,2017-11-22 03:59:25.353548,slurm_normal,1511339679.0,0,64632978,fasta,,1.0,main_w4_handler0,3323166,17545031,False,,11604396,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32464769}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41960222.0,1511323174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-22 08:34:42.278343,74066.0,16505.0
493015.0,mothur.count_table,2018-01-12 16:50:31.665713,slurm_normal,1515775889.0,0,2396597,fasta,,1.0,main_w3_handler0,3390534,18018641,False,,12095991,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33288340}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43165624.0,1515775835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-12 16:51:31.945006,119655.0,54.0
,,2018-03-05 09:49:56.039453,slurm_normal,1520348833.0,0,102024999,fasta,7680.0,1.0,main_w3_handler0,3449732,18607331,False,,12712526,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 34177203}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,44335596.0,1520292119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-06 15:07:15.869575,105866.0,56714.0
1474531.0,mothur.count_table,2018-01-12 20:58:45.812420,slurm_normal,1515790882.0,0,8574120,fasta,,1.0,main_w4_handler0,3390748,18021817,False,,12099278,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33293583}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43135597.0,1515790728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-12 21:01:23.791409,113659.0,154.0
,,2017-11-26 03:05:05.174418,slurm_normal,1511665845.0,0,2146031,fasta,,1.0,main_w4_handler1,3283949,17586671,False,,11645025,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32536285}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",1.0,"[{'src': 'hda', 'id': 32536285}]",hist,"""1.0""","""8.0""",32.0,2146031.0,fasta,,41232030.0,1511665510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-26 03:10:46.796408,,335.0
493015.0,mothur.count_table,2017-11-27 19:09:47.776519,slurm_normal,1511809849.0,0,2396597,fasta,,1.0,main_w4_handler1,3329496,17608419,False,,11668382,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32568688}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42074081.0,1511809794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-27 19:10:52.304699,116551.0,55.0
,,2017-11-30 15:20:04.821080,slurm_normal,1512055221.0,0,178593,fasta,,1.0,main_w4_handler0,3338658,17651656,False,,11710388,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 32649446}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",1.0,"[{'src': 'hda', 'id': 32649446}]",hist,"""1.0""","""8.0""",32.0,178593.0,fasta,,42234639.0,1512055216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-30 15:20:23.217256,,5.0
94963.0,mothur.count_table,2017-11-30 15:43:59.582317,slurm_normal,1512056664.0,0,658292,fasta,,1.0,main_w4_handler0,3318794,17651836,False,,11710573,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32650021}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41894749.0,1512056646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-11-30 15:44:28.942893,60244.0,18.0
94971.0,mothur.count_table,2017-12-01 00:42:49.177184,slurm_normal,1512088994.0,0,658292,fasta,,1.0,main_w3_handler0,3319159,17655124,False,,11715280,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32658922}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42362407.0,1512088979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-01 00:43:18.352959,115851.0,15.0
473312.0,mothur.count_table,2017-12-03 09:02:32.811166,slurm_normal,1512291814.0,0,2277149,fasta,,1.0,main_w3_handler0,3346570,17679843,False,,11742498,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32699521}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42328177.0,1512291763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-03 09:03:36.709377,117548.0,51.0
493015.0,mothur.count_table,2017-12-03 01:16:16.262574,slurm_normal,1512263838.0,0,2396597,fasta,,1.0,main_w4_handler0,3350100,17678582,False,,11741265,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32697640}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42410454.0,1512263785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-03 01:17:21.506351,117849.0,53.0
,,2017-12-03 09:58:38.937377,slurm_normal,1512295444.0,0,3208847,fasta,,1.0,main_w4_handler0,3284661,17680082,False,,11742755,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32691686}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41883501.0,1512295126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-03 10:04:06.126352,113495.0,318.0
94971.0,mothur.count_table,2017-12-04 13:54:15.150862,slurm_normal,1512395681.0,0,658292,fasta,,1.0,main_w3_handler0,3319110,17690239,False,,11754708,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32717393}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41896477.0,1512395665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-04 13:54:44.084230,115849.0,16.0
94971.0,mothur.count_table,2017-12-04 14:08:17.273247,slurm_normal,1512396525.0,0,658292,fasta,,1.0,main_w3_handler0,3319089,17690376,False,,11754848,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32717607}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42399260.0,1512396509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-04 14:08:47.018258,115848.0,16.0
94963.0,mothur.count_table,2017-12-04 18:30:48.619251,slurm_normal,1512412273.0,0,658292,fasta,,1.0,main_w3_handler0,3352709,17693983,False,,11757685,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32723406}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42398764.0,1512412257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-04 18:31:16.395500,117102.0,16.0
68829.0,mothur.count_table,2017-12-04 21:32:58.406806,slurm_normal,1512423230.0,0,560880,fasta,,1.0,main_w4_handler0,3347077,17695898,False,,11760159,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32725589}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42362412.0,1512423195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-04 21:33:54.077376,115853.0,35.0
94963.0,mothur.count_table,2017-12-04 22:54:00.703573,slurm_normal,1512428076.0,0,658292,fasta,,1.0,main_w3_handler0,3352977,17696609,False,,11760973,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32727555}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42457243.0,1512428059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-04 22:54:40.876055,115847.0,17.0
977116.0,mothur.count_table,2017-12-05 10:06:18.304601,slurm_normal,1512468736.0,0,3208847,fasta,,1.0,main_w3_handler1,3284661,17700501,False,,11765251,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32691686}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41883501.0,1512468392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-05 10:12:19.110186,113495.0,344.0
68829.0,mothur.count_table,2017-12-05 14:08:52.687404,slurm_normal,1512482963.0,0,560880,fasta,,1.0,main_w4_handler1,3347077,17703616,False,,11768008,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32725589}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42362412.0,1512482948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-05 14:09:26.159303,115853.0,15.0
94963.0,mothur.count_table,2017-12-05 14:37:00.888224,slurm_normal,1512484653.0,0,658292,fasta,,1.0,main_w4_handler0,3353880,17703929,False,,11768582,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32741229}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42362412.0,1512484638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-05 14:37:37.104603,115853.0,15.0
292287.0,mothur.count_table,2017-12-05 22:08:26.625247,slurm_normal,1512511817.0,0,73519090,mothur.align,,1.0,main_w4_handler1,3354412,17710107,False,,11774893,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32755842}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42481513.0,1512511719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-05 22:10:21.080775,112430.0,98.0
94963.0,mothur.count_table,2017-12-05 21:49:10.125701,slurm_normal,1512510590.0,0,658292,fasta,,1.0,main_w3_handler1,3319153,17709991,False,,11774749,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32755575}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42481779.0,1512510573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-05 21:49:52.893874,115870.0,17.0
1194.0,mothur.count_table,2018-03-07 03:58:18.760528,slurm_normal,1520395114.0,0,4085,fasta,7680.0,1.0,main_w4_handler0,3454614,18633985,False,,12730444,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 34256597}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,44392393.0,1520395110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-07 03:58:37.670812,,4.0
94963.0,mothur.count_table,2017-12-06 13:09:39.859624,slurm_normal,1512565933.0,0,658292,fasta,,1.0,main_w4_handler1,3319113,17718580,False,,11783624,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32768780}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42494166.0,1512565796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-06 13:12:16.987665,115859.0,137.0
94963.0,mothur.count_table,2017-12-06 16:21:48.382182,slurm_normal,1512577340.0,0,658292,fasta,,1.0,main_w3_handler1,3355722,17721726,False,,11787371,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32774135}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42496355.0,1512577323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-06 16:22:23.761557,115852.0,17.0
