chromInfo,chromInfo_filetype,count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,31.0,count_table,2017-06-07 00:41:26.547634,slurm_normal,1496796121.0,0,0,align,1.0,main_w4_handler0,3142617,16033985,False,,10124650.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922726}]",,"""?""","[{'src': 'hda', 'id': 29922816}]",,,32.0,,38486693,1496796118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:42:05.718646,107206.0,3.0
,,,,2017-04-25 15:46:14.503290,slurm_normal,1493135191.0,0,69927,txt,1.0,main_w3_handler0,3077539,15673381,False,,9788762.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29353905}]",,,32.0,,37549481,1493135185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-25 15:46:34.761030,104269.0,6.0
,,,,2017-04-26 11:15:48.904419,slurm_normal,1493205366.0,0,19515430,fasta,1.0,main_w4_handler1,3077539,15680235,False,,9794877.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29364842}]",,,32.0,,37571403,1493205360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-26 11:16:09.654260,104269.0,6.0
,,,,2017-04-26 11:18:22.343673,slurm_normal,1493205522.0,0,25894892,fasta,1.0,main_w4_handler0,3077444,15680248,False,,9794890.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29364839}]",,,32.0,,37571384,1493205513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-26 11:18:43.331778,104271.0,9.0
,,,,2017-04-26 11:12:38.861989,slurm_normal,1493205172.0,0,74190,txt,1.0,main_w4_handler0,3077424,15680215,False,,9794855.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29364726}]",,,32.0,,37571399,1493205168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-26 11:12:56.517350,104270.0,4.0
,,,,2017-04-26 11:12:55.685844,slurm_normal,1493205196.0,0,46363103,fastq,1.0,main_w3_handler0,3077444,15680216,False,,9794857.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29364697}]",,,32.0,,37571384,1493205187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-26 11:13:19.392492,104271.0,9.0
,,,,2017-04-26 11:11:16.484262,slurm_normal,1493205104.0,0,69927,txt,1.0,main_w3_handler1,3077539,15680210,False,,9794852.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29364798}]",,,32.0,,37571403,1493205100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-26 11:12:02.085884,104269.0,4.0
,,,,2017-05-01 16:17:26.214876,slurm_normal,1493655492.0,0,609999404,fastq,1.0,main_w3_handler1,3093574,15716321,False,,9827474.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29418717}]",,,32.0,,37686114,1493655455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-01 16:18:43.892127,31855.0,37.0
,,,,2017-05-02 06:58:27.428196,slurm_normal,1493708320.0,0,818,html,1.0,main_w3_handler0,3094169,15722080,False,,9833094.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29428712}]",,,32.0,,37699099,1493708313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-02 06:58:44.312564,104978.0,7.0
,,,,2017-05-05 13:59:38.524294,slurm_normal,1493992789.0,0,10487442,fasta,1.0,main_w3_handler0,3099865,15758490,False,,9866669.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29487025}]",,,32.0,,37778736,1493992784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-05 13:59:55.700057,94887.0,5.0
,,679292125.0,tabular,2017-05-08 01:34:44.698742,slurm_normal,1494207293.0,0,67160665503,fasta,1.0,main_w3_handler0,3093574,15775489,False,,9882149.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29510725}]",,"""?""","[{'src': 'hda', 'id': 29510861}]",,,32.0,,37686114,1494207288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-08 01:34:55.892049,31855.0,5.0
,,679292125.0,tabular,2017-05-08 01:39:20.802208,slurm_normal,1494207570.0,0,67160665503,fasta,1.0,main_w4_handler0,3093574,15775510,False,,9882164.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29510725}]",,"""?""","[{'src': 'hda', 'id': 29510861}]",,,32.0,,37686114,1494207565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-08 01:39:32.743891,31855.0,5.0
,,,,2017-05-10 12:07:25.320334,slurm_normal,1494418110.0,0,69797673,fastqcssanger,1.0,main_w4_handler1,3098197,15801301,False,,9906292.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470662}]",,,32.0,,37848137,1494418101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:09:26.840808,37739.0,9.0
,,,,2017-05-10 12:07:23.242062,slurm_normal,1494418075.0,0,27225287,fastqcssanger,1.0,main_w3_handler1,3098197,15801294,False,,9906278.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470598}]",,,32.0,,37848137,1494418068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:08:01.617970,37739.0,7.0
,,,,2017-05-10 12:07:20.053798,slurm_normal,1494418101.0,0,103080024,fastqcssanger,1.0,main_w4_handler1,3098197,15801288,False,,9906282.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470537}]",,,32.0,,37848137,1494418081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:09:24.026559,37739.0,20.0
,,,,2017-05-10 12:07:21.694672,slurm_normal,1494418062.0,0,55795161,fastqcssanger,1.0,main_w3_handler1,3098197,15801290,False,,9906275.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470566}]",,,32.0,,37848137,1494418050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:07:46.232404,37739.0,12.0
,,,,2017-05-10 12:07:24.373911,slurm_normal,1494418094.0,0,22162460,fastqcssanger,1.0,main_w3_handler1,3098197,15801299,False,,9906287.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470626}]",,,32.0,,37848137,1494418086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:08:18.141458,37739.0,8.0
,,,,2017-05-10 12:07:22.224944,slurm_normal,1494418091.0,0,55808781,fastqcssanger,1.0,main_w4_handler0,3098197,15801291,False,,9906283.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470587}]",,,32.0,,37848137,1494418081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:09:07.482649,37739.0,10.0
,,,,2017-05-10 12:07:24.914254,slurm_normal,1494418184.0,0,69799927,fastqcssanger,1.0,main_w4_handler0,3098197,15801300,False,,9906310.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470647}]",,,32.0,,37848137,1494418174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:09:49.522899,37739.0,10.0
,,,,2017-05-10 12:07:26.300716,slurm_normal,1494418201.0,0,51566163,fastqcssanger,1.0,main_w4_handler0,3098197,15801303,False,,9906315.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470698}]",,,32.0,,37848137,1494418190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:10:05.112541,37739.0,11.0
,,,,2017-05-10 12:07:20.961014,slurm_normal,1494418057.0,0,103102054,fastqcssanger,1.0,main_w3_handler1,3098197,15801289,False,,9906272.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470553}]",,,32.0,,37848137,1494418044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:07:41.392335,37739.0,13.0
,,,,2017-05-10 12:07:22.768661,slurm_normal,1494418211.0,0,27221891,fastqcssanger,1.0,main_w4_handler0,3098197,15801292,False,,9906303.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470591}]",,,32.0,,37848137,1494418147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:10:16.927336,37739.0,64.0
,,,,2017-05-10 12:07:23.741506,slurm_normal,1494418179.0,0,22155422,fastqcssanger,1.0,main_w4_handler0,3098197,15801296,False,,9906309.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470610}]",,,32.0,,37848137,1494418171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:09:44.373213,37739.0,8.0
,,,,2017-05-10 12:07:25.778013,slurm_normal,1494418222.0,0,51536185,fastqcssanger,1.0,main_w4_handler0,3098197,15801302,False,,9906311.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29470680}]",,,32.0,,37848137,1494418176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-05-10 12:10:26.902530,37739.0,46.0
,,0.0,fasta,2017-06-15 11:43:49.372866,slurm_normal,1497527106.0,0,111,summary,1.0,main_w4_handler1,3154926,16108041,False,,10191580.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037269}]","""F3D141_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:08.177515,106930.0,7.0
,,0.0,fasta,2017-06-15 11:43:47.016255,slurm_normal,1497527106.0,0,111,summary,1.0,main_w3_handler1,3154926,16108037,False,,10191581.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037260}]","""F3D145_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:10.279023,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:48.353413,slurm_normal,1497527115.0,0,111,summary,1.0,main_w4_handler1,3154926,16108039,False,,10191579.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037265}]","""F3D143_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:17.804373,106930.0,15.0
,,0.0,fasta,2017-06-15 11:43:50.217743,slurm_normal,1497527117.0,0,111,summary,1.0,main_w3_handler1,3154926,16108043,False,,10191583.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037275}]","""F3D8_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:22.227637,106930.0,4.0
,,0.0,fasta,2017-06-15 11:43:52.230868,slurm_normal,1497527125.0,0,111,summary,1.0,main_w3_handler1,3154926,16108047,False,,10191584.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037281}]","""F3D5_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:29.620209,106930.0,10.0
,,0.0,fasta,2017-06-15 11:43:53.038694,slurm_normal,1497527136.0,0,111,summary,1.0,main_w3_handler1,3154926,16108049,False,,10191587.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037285}]","""F3D2_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:39.656119,106930.0,4.0
,,0.0,fasta,2017-06-15 11:43:53.749079,slurm_normal,1497527145.0,0,111,summary,1.0,main_w3_handler1,3154926,16108050,False,,10191589.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037287}]","""F3D1_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:48.689866,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:51.018641,slurm_normal,1497527150.0,0,111,summary,1.0,main_w3_handler1,3154926,16108045,False,,10191586.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037277}]","""F3D7_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:45:53.393180,106930.0,19.0
,,,,2017-06-15 14:12:51.353086,slurm_normal,1497536041.0,0,890,html,1.0,main_w4_handler0,3156466,16109477,False,,10192851.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041752}]","""F3D2_R2.fastq""",,32.0,,38687534,1497536030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:14:03.539398,106930.0,11.0
,,0.0,fasta,2017-06-15 11:43:54.660993,slurm_normal,1497527089.0,0,111,summary,1.0,main_w4_handler0,3154926,16108051,False,,10191575.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037289}]","""F3D0_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:53.570584,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:42.546101,slurm_normal,1497527045.0,0,111,summary,1.0,main_w4_handler1,3154926,16108030,False,,10191565.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037248}]","""Mock_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:09.525275,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:43.339848,slurm_normal,1497527047.0,0,111,summary,1.0,main_w3_handler1,3154926,16108031,False,,10191562.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037250}]","""F3D150_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:12.856751,106930.0,7.0
,,0.0,fasta,2017-06-15 11:43:43.875637,slurm_normal,1497527046.0,0,111,summary,1.0,main_w3_handler1,3154926,16108033,False,,10191564.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037252}]","""F3D149_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:13.122520,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:45.127417,slurm_normal,1497527057.0,0,111,summary,1.0,main_w4_handler0,3154926,16108035,False,,10191561.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037256}]","""F3D147_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:23.032690,106930.0,18.0
,,0.0,fasta,2017-06-15 11:43:51.746570,slurm_normal,1497527067.0,0,111,summary,1.0,main_w3_handler0,3154926,16108046,False,,10191568.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037279}]","""F3D6_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:30.714147,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:48.921125,slurm_normal,1497527066.0,0,111,summary,1.0,main_w4_handler0,3154926,16108040,False,,10191570.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037267}]","""F3D142_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:32.339059,106930.0,4.0
,,0.0,fasta,2017-06-15 11:43:49.805025,slurm_normal,1497527071.0,0,111,summary,1.0,main_w3_handler0,3154926,16108042,False,,10191567.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037272}]","""F3D9_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:35.519511,106930.0,12.0
,,0.0,fasta,2017-06-15 11:43:44.439003,slurm_normal,1497527080.0,0,111,summary,1.0,main_w4_handler1,3154926,16108034,False,,10191572.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037254}]","""F3D148_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:41.491161,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:52.629560,slurm_normal,1497527089.0,0,111,summary,1.0,main_w3_handler0,3154926,16108048,False,,10191571.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037283}]","""F3D3_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:52.717075,106930.0,16.0
,,0.0,fasta,2017-06-15 11:43:47.582427,slurm_normal,1497527091.0,0,111,summary,1.0,main_w4_handler1,3154926,16108038,False,,10191576.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037262}]","""F3D144_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:52.789445,106930.0,5.0
,,0.0,fasta,2017-06-15 11:43:45.966030,slurm_normal,1497527094.0,0,111,summary,1.0,main_w3_handler1,3154926,16108036,False,,10191577.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 30037258}]","""F3D146_R2.fastq""","""?""","[{'src': 'hda', 'id': 30038479}]",,,32.0,,38665361,1497527086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 11:44:59.386434,106930.0,8.0
,,,,2017-06-15 09:32:33.248888,slurm_normal,1497519176.0,0,911,html,1.0,main_w3_handler0,3154926,16107121,False,,10190783.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30037226}]",,,32.0,,38665361,1497519171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 09:32:58.137686,106930.0,5.0
,,,,2017-06-15 14:12:49.538010,slurm_normal,1497536016.0,0,890,html,1.0,main_w3_handler0,3156466,16109475,False,,10192846.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041748}]","""F3D5_R2.fastq""",,32.0,,38687534,1497536012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:40.384797,106930.0,4.0
,,,,2017-06-15 14:15:41.173122,slurm_normal,1497536191.0,0,890,html,1.0,main_w4_handler1,3156466,16109514,False,,10192895.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041508}]","""F3D148_R2.fastq""",,32.0,,38687534,1497536185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:38.268259,106930.0,6.0
,,,,2017-06-15 14:15:43.108864,slurm_normal,1497536173.0,0,890,html,1.0,main_w3_handler1,3156466,16109520,False,,10192891.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041520}]","""F3D142_R2.fastq""",,32.0,,38687534,1497536168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:17.768529,106930.0,5.0
