chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.rank_bound,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-05 17:25:03.362650,slurm_normal,1496683530.0,0,1.0,main_w3_handler1,2904703,16017830,False,,718713,taxonomy,10110189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29895655}]","""16""",32.0,,37994260.0,1496683526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 17:25:33.124940,95522.0,4.0
,,2017-06-05 19:40:52.190646,slurm_normal,1496691666.0,0,1.0,main_w4_handler0,2904703,16019197,False,,591301,taxonomy,10111200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29897397}]","""16""",32.0,,37994260.0,1496691662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 19:41:08.011372,95522.0,4.0
,,2017-06-05 18:07:14.865874,slurm_normal,1496686054.0,0,1.0,main_w3_handler1,2904703,16018322,False,,230544,taxonomy,10110505.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29896588}]","""16""",32.0,,37994260.0,1496686050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 18:07:36.693567,95522.0,4.0
,,2017-06-05 18:38:04.754682,slurm_normal,1496687956.0,0,1.0,main_w3_handler1,2904703,16018752,False,,440010,taxonomy,10110775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29897059}]","""16""",32.0,,37994260.0,1496687904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 18:39:22.060486,95522.0,52.0
,,2017-06-05 20:16:09.280781,slurm_normal,1496693791.0,0,1.0,main_w3_handler0,2904703,16019642,False,,292275,taxonomy,10111590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29898195}]","""16""",32.0,,37994260.0,1496693788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 20:16:33.468537,95522.0,3.0
,,2017-06-05 20:48:51.936344,slurm_normal,1496695751.0,0,1.0,main_w4_handler1,2904703,16019805,False,,228055,taxonomy,10111771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29898570}]","""16""",32.0,,37994260.0,1496695747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 20:49:14.307775,95522.0,4.0
,,2017-06-05 21:34:16.865533,slurm_normal,1496698476.0,0,1.0,main_w4_handler0,2904703,16020082,False,,112702,taxonomy,10112025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29899144}]","""16""",32.0,,37994260.0,1496698473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 21:34:40.881037,95522.0,3.0
,,2017-06-05 22:04:31.588332,slurm_normal,1496700291.0,0,1.0,main_w3_handler1,2904703,16020359,False,,279715,taxonomy,10112324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29899676}]","""16""",32.0,,37994260.0,1496700287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 22:04:54.160966,95522.0,4.0
,,2017-06-05 22:37:52.538823,slurm_normal,1496702290.0,0,1.0,main_w3_handler1,2904703,16020670,False,,306471,taxonomy,10112574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29900079}]","""16""",32.0,,37994260.0,1496702286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-06-05 22:38:13.085130,95522.0,4.0
,,2017-04-13 13:55:21.576712,slurm_normal,1492092559.0,0,1.0,main_w4_handler1,3039764,15576103,False,,27875981,taxonomy,9699205.roundup,slurm,,132112168.0,corral-repl,,"""d45e2f1c205011e7bfb3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29202538}]","""0""",32.0,,,1492092537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-04-13 14:09:21.569908,48848.0,22.0
,,2017-04-24 11:27:23.554625,slurm_normal,1493210164.0,0,1.0,main_w3_handler1,3084395,15661339,False,,2125069,taxonomy,9795507.roundup,slurm,,132112168.0,corral-repl,,"""f8419d9028e011e79014005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29334920}]","""5""",32.0,,,1493210159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-04-26 12:36:05.548886,90150.0,5.0
,,2017-04-24 14:31:46.753076,slurm_normal,1493229895.0,0,1.0,main_w3_handler1,3084627,15663132,False,,123159382,taxonomy,9797806.roundup,slurm,,132112168.0,corral-repl,,"""bad0c3e028fa11e7a194005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29337392}]","""5""",32.0,,,1493229880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-04-26 18:04:57.652511,90150.0,15.0
,,2017-05-08 23:45:09.534623,slurm_normal,1494287119.0,0,1.0,main_w4_handler1,2904703,15785390,False,,600325,taxonomy,9891575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29489721}]","""5""",32.0,,37836440.0,1494287115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-05-08 23:45:22.078894,95522.0,4.0
,,2017-05-08 23:53:10.516367,slurm_normal,1494287602.0,0,1.0,main_w4_handler0,2904703,15785422,False,,600325,taxonomy,9891608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29489721}]","""16""",32.0,,37836440.0,1494287594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-05-08 23:53:24.637321,95522.0,8.0
,,2017-05-16 16:47:21.218596,slurm_normal,1494953250.0,0,1.0,main_w3_handler1,2904703,15856204,False,,668059,taxonomy,9956404.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29617625}]","""16""",32.0,,38005727.0,1494953246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-05-16 16:47:33.256250,95522.0,4.0
,,2017-05-16 18:02:06.131743,slurm_normal,1494957736.0,0,1.0,main_w3_handler0,2904703,15857018,False,,74135,taxonomy,9957368.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29629995}]","""16""",32.0,,38005727.0,1494957733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-05-16 18:02:21.199267,95522.0,3.0
,,2017-05-16 22:57:27.662716,slurm_normal,1494975461.0,0,1.0,main_w3_handler1,2904703,15861182,False,,31494,taxonomy,9961555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29636767}]","""16""",32.0,,38005727.0,1494975457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-05-16 22:57:44.397371,95522.0,4.0
,,2017-07-06 22:20:50.150471,slurm_normal,1499379671.0,0,1.0,main_w4_handler1,2962975,16277168,False,,1421977,taxonomy,10347979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28027803}]","""3""",32.0,,39138872.0,1499379667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-07-06 22:21:14.913625,90801.0,4.0
,,2017-12-20 11:27:00.931783,slurm_normal,1513928485.0,0,1.0,main_w3_handler0,2991328,17858086,False,,1440496883,taxonomy,11950836,slurm,,132112168.0,corral-repl,,"""add2880ae57811e7a8de005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33017855}]","""5""",32.0,,,1513928238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-12-22 07:41:27.775335,92765.0,247.0
,,2017-11-07 22:34:32.277828,slurm_normal,1510094291.0,0,1.0,main_w4_handler1,1882701,17374281,False,,761465749,taxonomy,11433472,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32138379}]","""20""",32.0,,41369598.0,1510094118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-11-07 22:38:15.644942,15932.0,173.0
,,2015-03-16 15:47:40.085801,rodeo_normal,1426520888.0,0,1.0,main_w2_handler1,2210501,8958779,False,,13176628,taxonomy,3184816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18871727,,"""4""",32.0,,21314667.0,1426520874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-16 15:48:12.369888,,14.0
,,2015-03-17 10:23:15.944070,rodeo_normal,1426587815.0,0,1.0,main_w1_handler1,2210501,8964958,False,,4856491,taxonomy,3197840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18880429,,"""4""",32.0,,21314667.0,1426587808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-17 10:23:36.799300,,7.0
,,2015-03-17 06:13:12.184563,rodeo_normal,1426601132.0,0,1.0,main_w2_handler0,922305,8963816,False,,1231760260,taxonomy,3201704.roundup,slurm,,132112168.0,corral-repl,,"""ad620472cc6c11e4a411005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18879070,,"""4""",32.0,,21849703.0,1426601038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-17 14:05:39.247988,20852.0,94.0
,,2015-03-17 16:34:41.918218,rodeo_normal,1426694681.0,0,1.0,main_w1_handler0,922305,8969045,False,,1907403108,taxonomy,3223891.roundup,slurm,,132112168.0,corral-repl,,"""7aecd65accc311e49190005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18886630,,"""4""",32.0,,21849703.0,1426694534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-18 16:04:45.356085,20852.0,147.0
,,2015-03-23 23:41:33.777929,rodeo_normal,1427154106.0,0,1.0,main_w2_handler1,2243866,9019412,False,,772964,taxonomy,3300736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18967876,,"""0""",32.0,,21930290.0,1427154103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-23 23:41:50.711177,61232.0,3.0
,,2015-03-24 22:35:47.496539,rodeo_normal,1427236601.0,0,1.0,main_w1_handler0,2247390,9028519,False,,447967415,taxonomy,3313716.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18980511,,"""0""",32.0,,21338546.0,1427236560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-24 22:36:42.757492,,41.0
,,2015-03-20 08:53:14.000457,rodeo_normal,1426842109.0,0,1.0,main_w2_handler1,2243197,8994972,False,,46780393,taxonomy,3253741.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18930873,,"""4""",32.0,,20367783.0,1426842102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-20 09:01:51.907216,57909.0,7.0
,,2015-03-20 13:48:02.557888,rodeo_normal,1426860110.0,0,1.0,main_w1_handler0,2242859,8996229,False,,282043186,taxonomy,3256243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18932956,,"""0""",32.0,,21456993.0,1426860083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-20 14:01:51.202812,48848.0,27.0
,,2015-03-20 15:06:50.828896,rodeo_normal,1426864029.0,0,1.0,main_w2_handler0,2243131,8996693,False,,8095,taxonomy,3256957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18933390,,"""7""",32.0,,21915425.0,1426864026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-20 15:07:13.090086,,3.0
,,2015-03-20 14:20:39.465691,rodeo_normal,1426866640.0,0,1.0,main_w2_handler0,2243653,8996467,False,,175061631,taxonomy,3257462.roundup,slurm,,132112168.0,corral-repl,,"""4722e440cf0c11e494e6005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18933246,,"""0""",32.0,,21456993.0,1426866559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-20 15:51:59.194124,48848.0,81.0
,,2015-03-26 11:24:31.557920,rodeo_normal,1427369091.0,0,1.0,main_w2_handler0,2238665,9045881,False,,135262947,taxonomy,3330866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18987757,,"""0""",32.0,,21833164.0,1427369082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 11:24:53.809717,,9.0
,,2015-03-21 00:32:10.384748,rodeo_normal,1426897947.0,0,1.0,main_w1_handler0,2243871,9000836,False,,772964,taxonomy,3264958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18939001,,"""0""",32.0,,21930127.0,1426897943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-21 00:32:30.834457,61234.0,4.0
,,2015-03-21 16:31:23.261649,rodeo_normal,1426955516.0,0,1.0,main_w2_handler1,2243878,9003187,False,,447967415,taxonomy,3269481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18943263,,"""3""",32.0,,21930157.0,1426955491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-21 16:31:57.968560,57763.0,25.0
,,2015-03-25 10:49:22.902442,rodeo_normal,1427281140.0,0,1.0,main_w2_handler1,2247407,9032112,False,,42113469,taxonomy,3317539.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18989202,,"""0""",32.0,,21428455.0,1427281132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-25 10:59:02.602717,3342.0,8.0
,,2015-03-26 16:54:38.894688,rodeo_normal,1427390770.0,0,1.0,main_w2_handler0,2247910,9051119,False,,919838805,taxonomy,3336521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014095,,"""5""",32.0,,22006372.0,1427388895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:26:18.751669,61361.0,1875.0
,,2015-03-26 17:21:08.496635,rodeo_normal,1427391499.0,0,1.0,main_w2_handler1,2248208,9051484,False,,1303472486,taxonomy,3336940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014524,,"""5""",32.0,,22009883.0,1427391312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:38:23.888706,61418.0,187.0
,,2015-03-26 16:54:41.629675,rodeo_normal,1427390770.0,0,1.0,main_w1_handler0,2247914,9051123,False,,919838805,taxonomy,3336538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014100,,"""5""",32.0,,22006658.0,1427388982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:26:11.949753,61375.0,1788.0
,,2015-03-26 16:54:37.273212,rodeo_normal,1427390260.0,0,1.0,main_w1_handler1,2247913,9051114,False,,1260676080,taxonomy,3336757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014098,,"""5""",32.0,,22008280.0,1427390065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:17:43.532961,61374.0,195.0
,,2015-03-26 16:54:52.229632,rodeo_normal,1427390903.0,0,1.0,main_w2_handler0,2247885,9051129,False,,1090266693,taxonomy,3336829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014107,,"""5""",32.0,,22006587.0,1427390554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:28:26.678107,61368.0,349.0
,,2015-03-26 16:54:59.411605,rodeo_normal,1427390788.0,0,1.0,main_w1_handler1,2247935,9051130,False,,958898482,taxonomy,3336830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014130,,"""5""",32.0,,22039039.0,1427390558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:26:34.650736,61371.0,230.0
,,2015-03-26 16:54:38.148329,rodeo_normal,1427389764.0,0,1.0,main_w1_handler0,2247905,9051115,False,,885409199,taxonomy,3336696.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014102,,"""5""",32.0,,21892277.0,1427389645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:09:26.560422,31348.0,119.0
,,2015-03-26 16:54:27.820987,rodeo_normal,1427391891.0,0,1.0,main_w2_handler1,2190231,9051110,False,,1358415429,taxonomy,3336978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014092,,"""5""",32.0,,22006361.0,1427391732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:44:54.969329,58992.0,159.0
,,2015-03-26 16:54:41.657467,rodeo_normal,1427390805.0,0,1.0,main_w1_handler1,2247908,9051124,False,,1260676079,taxonomy,3336802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014106,,"""3""",32.0,,22006589.0,1427390328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:26:50.515634,61369.0,477.0
,,2015-03-26 16:54:38.789867,rodeo_normal,1427390936.0,0,1.0,main_w2_handler1,2247929,9051117,False,,1260676079,taxonomy,3336827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014096,,"""5""",32.0,,22039067.0,1427390555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:28:58.457856,61370.0,381.0
,,2015-03-26 16:54:39.274671,rodeo_normal,1427389935.0,0,1.0,main_w2_handler0,2247883,9051121,False,,1260676079,taxonomy,3336722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014109,,"""5""",32.0,,22006581.0,1427389809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:12:22.749367,61366.0,126.0
,,2015-03-26 16:54:38.741572,rodeo_normal,1427391163.0,0,1.0,main_w2_handler0,2247880,9051116,False,,1260676079,taxonomy,3336911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014113,,"""5""",32.0,,22039145.0,1427391045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:32:54.567098,61364.0,118.0
,,2015-03-26 16:54:41.865303,rodeo_normal,1427389780.0,0,1.0,main_w1_handler1,2247940,9051126,False,,959000258,taxonomy,3336697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014117,,"""5""",32.0,,22021716.0,1427389677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:09:44.677672,61379.0,103.0
,,2015-03-26 16:54:39.878113,rodeo_normal,1427390740.0,0,1.0,main_w1_handler1,2247907,9051122,False,,1260676079,taxonomy,3336801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014094,,"""5""",32.0,,22006364.0,1427390328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:25:47.341009,61360.0,412.0
,,2015-03-26 16:54:33.095231,rodeo_normal,1427390790.0,0,1.0,main_w2_handler0,2247917,9051112,False,,1261663029,taxonomy,3336828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014099,,"""5""",32.0,,22006714.0,1427390555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:26:33.947711,61377.0,235.0
,,2015-03-26 16:57:07.218201,rodeo_normal,1427390743.0,0,1.0,main_w2_handler0,2247881,9051149,False,,1260676079,taxonomy,3336803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014135,,"""5""",32.0,,22038940.0,1427390382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:25:47.063671,61365.0,361.0
,,2015-03-26 16:55:57.005680,rodeo_normal,1427391708.0,0,1.0,main_w2_handler0,2247912,9051144,False,,1260676079,taxonomy,3336833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014091,,"""5""",32.0,,22021164.0,1427390568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:41:51.968050,61359.0,1140.0
,,2015-03-26 16:55:56.820849,rodeo_normal,1427390715.0,0,1.0,main_w1_handler0,2247891,9051142,False,,1260676079,taxonomy,3336799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014101,,"""5""",32.0,,22039236.0,1427390324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:25:20.316364,61372.0,391.0
,,2015-03-26 16:54:38.930059,rodeo_normal,1427390937.0,0,1.0,main_w1_handler0,2247909,9051120,False,,1260676079,taxonomy,3336831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014104,,"""5""",32.0,,22006550.0,1427390557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:28:59.213758,61362.0,380.0
,,2015-03-26 16:54:38.887260,rodeo_normal,1427391888.0,0,1.0,main_w1_handler0,2247915,9051118,False,,1260676079,taxonomy,3336977.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014097,,"""5""",32.0,,22006652.0,1427391732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:44:53.818951,61373.0,156.0
,,2015-03-26 16:54:42.210970,rodeo_normal,1427390160.0,0,1.0,main_w1_handler1,2247906,9051127,False,,1260676079,taxonomy,3336758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014108,,"""5""",32.0,,22006572.0,1427390065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:16:02.176909,61363.0,95.0
,,2015-03-26 16:55:00.640819,rodeo_normal,1427390109.0,0,1.0,main_w2_handler1,2247911,9051131,False,,434808012,taxonomy,3336755.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19014103,,"""3""",32.0,,22006750.0,1427390055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-03-26 17:15:17.427038,61378.0,54.0
