chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fraction,parameters.inputA,parameters.inputA.values,parameters.inputA|__identifier__,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-01 17:41:09.974155,slurm_normal,1446399984.0,0.0,1.0,main_w1_handler0,2491447,10788416,False,,1032332152,bam,1256324,bed,5043947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",21824009,,,21834263,,"""False""","""False""","""True""","""""",32.0,,25390702,1446399687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-01 17:46:30.779166,52479.0,297.0
,,2015-02-11 20:02:54.228890,rodeo_normal,1423686684.0,0.0,1.0,main_w2_handler1,2189880,8706789,False,,2193976908,bam,23984034,bed,2724986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.01""",18480690,,,18410653,,"""False""","""False""","""True""","""""",32.0,,20786559,1423685556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-02-11 20:31:27.476672,58981.0,1128.0
,,2015-12-17 22:50:47.130973,slurm_normal,1450393111.0,0.0,1.0,main_w2_handler0,2526894,11217530,False,,426024637,bam,214372,bed,5490497.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""0.3""",22506232,,,22512496,,"""False""","""False""","""True""","""""",32.0,,26480983,1450392672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-12-17 22:58:37.833732,29035.0,439.0
,,2015-12-10 16:47:31.363232,slurm_normal,1449768637.0,0.0,1.0,main_w2_handler1,2185573,11141541,False,,4961808522,bam,23167037,bed,5410474.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/439/dataset_13439148.dat""","""Populus_hybrid""","""""",22298077,,,22391619,,"""False""","""False""","""True""","""""",32.0,,25575678,1449766131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-12-10 17:30:42.065774,28313.0,2506.0
,,2014-09-19 18:06:08.232096,roundup_single,1411150177.0,0.0,1.0,main_w1_handler1,2059085,7819211,False,,110221848,bam,275762,bed,1803735,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16954452,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411150113.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-19 18:09:38.434776,35536.0,64.0
,,2014-11-04 21:27:44.804354,rodeo_normal,1415143514.0,0.0,1.0,main_w1_handler1,2107488,8103302,False,,309288770,bam,275762,bed,125887.rodeo,slurm,,8059880.0,corral-repl,,"""692a9b04646911e48068005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17429191,,,17242983,,"""False""","""False""","""True""","""""",1.0,,18276343,1415143391.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-04 23:25:19.175518,35536.0,123.0
,,2015-11-20 15:11:56.291424,slurm_normal,1448032345.0,0.0,1.0,main_w2_handler0,2513059,10961345,False,,1149092,bam,272,bed,5222293.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",22090876,,,22091098,,"""False""","""False""","""False""","""""",32.0,,26367893,1448032340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-20 15:12:29.120520,73590.0,5.0
,,2015-08-24 15:24:06.088705,slurm_normal,1440434521.0,0.0,1.0,main_w2_handler1,2248947,10189223,False,,9157010769,bam,5264563,bed,4458405.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1""",19827591,,,20888743,,"""False""","""False""","""True""","""""",32.0,,23276933,1440429864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-24 16:42:18.313018,57381.0,4657.0
,,2015-07-20 17:41:46.342547,slurm_normal,1437414223.0,0.0,1.0,main_w2_handler0,2382859,9918794,False,,200512462,bam,6640109,bed,4206650.roundup,slurm,,132112168.0,corral-repl,,"""93e4057a2f0611e590b9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",20436871,,,20436829,,"""False""","""False""","""True""","""""",32.0,,23538459,1437414207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-20 17:43:46.879018,64623.0,16.0
,,2014-09-22 18:18:36.055324,roundup_single,1411410192.0,0.0,1.0,main_w1_handler0,2061985,7829724,False,,117621081,bam,275762,bed,1813447,slurm,,132112264.0,corral-repl,,"""dca3d2fa428411e4a958005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16976236,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411410123.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 18:23:19.331979,35536.0,69.0
,,2015-08-26 15:25:29.157591,slurm_normal,1440603046.0,0.0,1.0,main_w2_handler0,1962926,10204979,False,,103334493,bam,3548,bed,4474363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""""",20886045,,,20915368,,"""False""","""False""","""True""","""""",32.0,,24548702,1440602751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-26 15:30:50.844695,50762.0,295.0
,,2015-08-07 07:09:32.786660,slurm_normal,1438931448.0,0.0,1.0,main_w1_handler0,2399488,10076766,False,,14005525,bam,4056,bed,4354391.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",20709669,,,20709532,,"""False""","""False""","""True""","""""",32.0,,24564779,1438931441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-07 07:10:52.009853,63119.0,7.0
,,2015-09-04 22:11:12.390667,slurm_normal,1441404694.0,0.0,1.0,main_w2_handler0,2179652,10262638,False,,3116485,bam,3808075,bed,4549613.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""","""0.000001""",21008381,,,20985659,,"""False""","""True""","""True""","""-s""",32.0,,23998471,1441404686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-09-04 22:11:36.616298,58541.0,8.0
,,2015-05-06 15:33:12.048630,slurm_normal,1430927606.0,0.0,1.0,main_w2_handler0,2192694,9411798,False,,1226321232,bam,2760729,bed,3741902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""""",19607578,,,19609066,,"""False""","""False""","""True""","""""",32.0,,22908986,1430926417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-05-06 15:53:35.326878,59072.0,1189.0
,,2015-07-23 13:01:14.806496,slurm_normal,1437656817.0,0.0,1.0,main_w2_handler1,1523919,9953471,False,,446219958,bam,27226401,bed,4238441.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""""",12163384,,,20497017,,"""True""","""False""","""True""","""""",32.0,,24274561,1437656539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-23 13:06:59.333211,10411.0,278.0
,,2015-09-04 11:27:00.012723,slurm_normal,1441366540.0,0.0,1.0,main_w1_handler0,2428351,10258645,False,,1464631549,bam,761803,bed,4545932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",21007454,,,21007256,,"""False""","""False""","""True""","""""",32.0,,25016151,1441366038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-09-04 11:35:45.365544,37295.0,502.0
,,2014-12-08 20:27:30.815343,rodeo_normal,1418070465.0,0.0,1.0,main_w1_handler1,2126806,8374846,False,,5087405,bam,3713,bed,2267038.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""""",17871680,,,17871566,,"""False""","""False""","""False""","""-s""",32.0,,19748764,1418070459.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-12-08 20:27:47.699262,29148.0,6.0
,,2015-11-17 17:06:07.535426,slurm_normal,1447780962.0,0.0,1.0,main_w2_handler1,2506556,10924753,False,,281823733,bam,359463,bed,5180355.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",22029393,,,22036253,,"""False""","""False""","""True""","""""",32.0,,25601154,1447780859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-17 17:22:56.886673,70891.0,103.0
,,2014-12-08 15:22:30.525316,rodeo_normal,1418053843.0,0.0,1.0,main_w1_handler1,2135543,8372500,False,,2971616272,bam,49364721,bed,500448.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17768856,,,17867983,,"""False""","""False""","""True""","""""",2.0,,19860001,1418052155.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-12-08 15:50:48.304002,36252.0,1688.0
,,2015-08-12 06:39:51.052943,slurm_normal,1439362230.0,0.0,1.0,main_w1_handler1,1919612,10098508,False,,667197079,bam,428331,bed,4373398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""""",20744556,,,20744465,,"""False""","""False""","""True""","""""",32.0,,24271932,1439361940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-12 06:50:32.483257,10411.0,290.0
,,2015-06-15 21:17:54.137783,slurm_normal,1434403130.0,0.0,1.0,main_w1_handler1,2318404,9658060,False,,53962489,bam,1146,bed,3968475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",20008927,,,20008863,,"""False""","""False""","""True""","""""",32.0,,23648714,1434403103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-15 21:18:53.014032,59486.0,27.0
,,2015-03-12 15:26:35.958037,rodeo_normal,1426174313.0,0.0,1.0,main_w2_handler1,2235634,8932750,False,,554964377,bam,247806,bed,3138534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18836535,,,18836611,,"""False""","""False""","""True""","""-s""",32.0,,21406038,1426174019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-03-12 15:31:57.583251,1848.0,294.0
,,2015-03-24 08:36:07.674600,rodeo_normal,1427187002.0,0.0,1.0,main_w2_handler1,2241654,9021710,False,,2199575513,bam,102,bed,3304851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18908499,,,18971728,,"""False""","""False""","""True""","""""",32.0,,21609096,1427186419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-03-24 08:50:05.449601,38233.0,583.0
,,2014-11-05 23:31:19.722783,rodeo_normal,1415236643.0,0.0,1.0,main_w2_handler0,2109182,8111237,False,,321569773,bam,275762,bed,133510.rodeo,slurm,,8059880.0,corral-repl,,"""d6b20470654311e4abf7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17440863,,,17242983,,"""False""","""False""","""True""","""""",1.0,,18276343,1415236512.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-06 01:17:28.830705,35536.0,131.0
,,2015-08-27 05:28:41.970931,slurm_normal,1440698542.0,0.0,1.0,main_w1_handler1,2417490,10208555,False,,2918122339,bam,7974063,bed,4481565.roundup,slurm,,132112168.0,corral-repl,,"""7a284d4c4c7c11e5b7f6005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",20922097,,,20921566,,"""False""","""False""","""True""","""""",32.0,,24453300,1440697044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-27 18:02:26.334686,4244.0,1498.0
,,2015-07-22 13:59:41.249436,slurm_normal,1437574473.0,0.0,1.0,main_w1_handler2,2383854,9941752,False,,16167118,bam,63613,bed,4227375.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",20478592,,"""IZARRA_R1_combined.fastq""",20475767,,"""True""","""False""","""True""","""""",32.0,,24243558,1437574450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-22 14:14:40.728752,57021.0,23.0
,,2014-09-11 12:12:39.149492,roundup_single,1410438204.0,0.0,1.0,main_w2_handler1,1853723,7697627,False,,3003048140,bam,628,bed,1684302,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.01""",16723045,,,16385665,,"""False""","""False""","""True""","""""",32.0,,16353626,1410437565.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-11 12:23:26.629740,5701.0,639.0
,,2015-11-11 22:45:43.148173,slurm_normal,1447282834.0,0.0,1.0,main_w2_handler1,1032924,10880079,False,,1729792645,bam,248644,bed,5133755.roundup,slurm,,132112168.0,corral-repl,,"""e0f19ecc88c511e59a89005056a51846""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""0.51""",21895643,,,21967047,,"""False""","""False""","""False""","""""",32.0,,26130528,1447282415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-11 23:00:43.078502,23868.0,419.0
,,2015-11-15 20:44:49.407282,slurm_normal,1447620679.0,0.0,1.0,main_w1_handler1,2507311,10909083,False,,1325738086,bam,123235,bed,5162640.roundup,slurm,,132112168.0,corral-repl,,"""b37f4cde8bd911e5a884005056a52a46""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""0.51""",22007805,,,22012886,,"""False""","""False""","""False""","""""",32.0,,26108765,1447620322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-15 20:51:21.820015,23868.0,357.0
,,2014-11-05 21:19:15.312128,rodeo_normal,1415234390.0,0.0,1.0,main_w1_handler0,2109049,8110507,False,,359647807,bam,275762,bed,133121.rodeo,slurm,,16332532.0,corral-repl,,"""63ef6b60653111e4843c005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17439467,,,17242983,,"""False""","""False""","""True""","""""",2.0,,18276343,1415234207.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-06 00:39:58.506472,35536.0,183.0
,,2014-11-05 21:16:40.029331,rodeo_normal,1415226620.0,0.0,1.0,main_w1_handler0,2109044,8110484,False,,455256508,bam,275762,bed,1945047.roundup,slurm,,132112264.0,corral-repl,,"""07d8df6e653111e49061005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17438987,,,17242983,,"""False""","""False""","""True""","""""",32.0,,18276343,1415226413.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-05 22:30:30.973924,35536.0,207.0
,,2015-03-16 10:22:48.888116,rodeo_normal,1426501408.0,0.0,1.0,main_w2_handler0,2235533,8955915,False,,4016489,bam,15589,bed,3179920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""",18833272,,,18866965,,"""False""","""False""","""True""","""""",32.0,,21749657,1426501404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-03-16 10:23:33.229696,,4.0
,,2015-12-18 08:26:04.285741,slurm_normal,1450427283.0,0.0,1.0,main_w2_handler1,2541929,11219512,False,,1572085470,bam,58204,bed,5494844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",22516646,,,22516699,,"""False""","""False""","""True""","""""",32.0,,26890641,1450427187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-12-18 08:28:09.127878,22363.0,96.0
,,2014-11-01 12:27:29.129194,rodeo_normal,1414896327.0,0.0,1.0,main_w2_handler1,2103097,8082689,False,,5189764346,bam,7974063,bed,110177.rodeo,slurm,,16332532.0,corral-repl,,"""718c516061c211e482d0005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17399023,,,17387300,,"""False""","""False""","""True""","""""",2.0,,17861983,1414893733.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-02 02:45:30.612660,4244.0,2594.0
,,2015-10-05 09:10:13.222967,slurm_normal,1444037631.0,0.0,1.0,main_w1_handler2,2457175,10501734,False,,1817518177,bam,9697322,bed,4777554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""""",21353431,,,21397970,,"""False""","""False""","""True""","""""",32.0,,25200246,1444036277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-05 09:33:55.010116,56864.0,1354.0
,,2015-07-20 17:04:29.645440,slurm_normal,1437411939.0,0.0,1.0,main_w2_handler0,2382808,9918409,False,,46754763,bam,6640109,bed,4206182.roundup,slurm,,132112168.0,corral-repl,,"""5a19f55c2f0111e5aa14005056a52a46""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""",20436238,,,20436185,,"""False""","""False""","""True""","""""",32.0,,23538459,1437411926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-20 17:05:51.645406,64623.0,13.0
,,2015-06-12 15:23:28.420102,slurm_normal,1434122751.0,0.0,1.0,main_w1_handler0,2339433,9643342,False,,602407416,bam,2797317,bed,3954979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",19987204,,,19987305,,"""False""","""False""","""False""","""""",32.0,,23609673,1434122635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-12 15:25:58.997934,26216.0,116.0
,,2014-09-22 18:14:34.689138,roundup_single,1411413642.0,0.0,1.0,main_w2_handler1,2061972,7829446,False,,129699000,bam,275762,bed,1814463,slurm,,132112264.0,corral-repl,,"""4c993b5a428411e48be0005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16976011,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411413569.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 19:20:44.921043,35536.0,73.0
,,2014-10-13 10:11:21.981716,rodeo_normal,1413195193.0,0.0,1.0,main_w2_handler0,2024717,7970965,False,,266173611,bam,9740,bed,13690.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""",17208617,,,17208353,,"""False""","""False""","""True""","""""",2.0,,16401709,1413195089.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-10-13 10:13:16.759846,,104.0
,,2014-09-22 18:15:39.489364,roundup_single,1411426630.0,0.0,1.0,main_w2_handler1,2061978,7829527,False,,79211321,bam,275762,bed,1816603,slurm,,132112264.0,corral-repl,,"""72d19d6c428411e4b5e4005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16976027,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411426563.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 22:57:13.319803,35536.0,67.0
,,2015-11-10 02:33:11.911240,slurm_normal,1447123639.0,0.0,1.0,main_w1_handler1,2464322,10860144,False,,1500868915,bam,72057,bed,5113940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1e-9""",21936040,,,21805944,,"""True""","""False""","""True""","""""",32.0,,25962373,1447122801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-10 02:47:21.791233,70743.0,838.0
,,2015-01-07 08:34:20.250709,rodeo_normal,1420619808.0,0.0,1.0,main_w2_handler0,1104769,8508185,False,,589380988,bam,522477,bed,706924.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""C.gigasv9""","""32""",18074016,,,18145798,,"""False""","""False""","""True""","""""",2.0,,18527463,1420619694.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-01-07 08:36:51.830890,25695.0,114.0
1971.0,len,2014-12-11 09:35:52.227045,rodeo_normal,1418292179.0,0.0,1.0,main_w2_handler0,2135543,8395466,False,,2871728932,bam,5312992,bed,533346.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/949/dataset_9949050.dat""","""hg19""","""""",17769103,,,17892324,,"""False""","""False""","""True""","""""",2.0,,19860001,1418290560.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-12-11 10:03:05.278002,36252.0,1619.0
,,2015-07-20 15:13:52.072275,slurm_normal,1437405326.0,0.0,1.0,main_w2_handler0,2382641,9917102,False,,79332647,bam,6640109,bed,4205034.roundup,slurm,,132112168.0,corral-repl,,"""e7863c1c2ef111e5a7ee005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",20433534,,,20434092,,"""False""","""False""","""True""","""""",32.0,,23538459,1437405315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-20 15:15:33.594844,64623.0,11.0
,,2014-09-22 18:01:23.141086,roundup_single,1411411286.0,0.0,1.0,main_w2_handler1,2061933,7828597,False,,138360066,bam,275762,bed,1813799,slurm,,132112264.0,corral-repl,,"""75a4f1ee428211e48f89005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16975637,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411411172.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 18:41:27.845885,35536.0,114.0
,,2015-09-19 04:05:10.614466,slurm_normal,1442635557.0,0.0,1.0,main_w1_handler0,2444310,10359114,False,,10104976,bam,832,bed,4641308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/arabidopsis_tair8.len""","""arabidopsis_tair8""","""""",21171746,,,21171770,,"""False""","""False""","""True""","""""",32.0,,25197367,1442635551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-09-19 04:05:59.804886,61202.0,6.0
,,2015-03-16 03:36:43.429906,rodeo_normal,1426477030.0,0.0,1.0,main_w2_handler1,2226125,8954789,False,,7872456,bam,195217,bed,3178116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","""""",18866272,,,18803599,,"""False""","""False""","""True""","""""",32.0,,21654543,1426477020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-03-16 03:37:12.174660,60663.0,10.0
,,2015-11-10 02:37:36.583395,slurm_normal,1447124524.0,0.0,1.0,main_w2_handler0,2464322,10860171,False,,1358254413,bam,72057,bed,5114009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""1e-9""",21936082,,,21805944,,"""True""","""False""","""True""","""""",32.0,,25962373,1447123891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-10 03:02:06.863587,70743.0,633.0
