chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.indel,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-14 02:14:26.390238,slurm_normal,1476411472.0,0,1.0,main_w3_handler0,2844371,14078299,False,,0,tabular,8295021.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f49d89965b5c4537'}]",32.0,,33489667,1476411469.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:54.503622,91688.0,3.0
,,2016-10-14 02:14:11.612360,slurm_normal,1476411332.0,0,1.0,main_w3_handler1,2844371,14078255,False,,1816,fasta,8294962.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb604f89d1e060c3'}]",32.0,,33489667,1476411329.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:34.737038,91688.0,3.0
,,2016-10-14 02:14:15.847235,slurm_normal,1476411363.0,0,1.0,main_w3_handler1,2844371,14078270,False,,0,tabular,8294980.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ec4c20655da9a30'}]",32.0,,33489667,1476411360.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:05.758321,91688.0,3.0
,,2016-10-14 02:14:12.496068,slurm_normal,1476411333.0,0,1.0,main_w3_handler1,2844371,14078258,False,,15723,fasta,8294963.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5355ea8c594210517'}]",32.0,,33489667,1476411329.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:34.984064,91688.0,4.0
,,2016-10-14 02:14:22.906455,slurm_normal,1476411362.0,0,1.0,main_w4_handler1,2844371,14078287,False,,0,tabular,8294977.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596dd5ea84e1ddc93'}]",32.0,,33489667,1476411357.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:06.078780,91688.0,5.0
,,2016-10-14 02:14:22.325236,slurm_normal,1476411360.0,0,1.0,main_w4_handler1,2844371,14078285,False,,0,tabular,8294976.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cdf2b86bc2d26b8'}]",32.0,,33489667,1476411357.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:02.880257,91688.0,3.0
,,2016-10-14 02:14:04.520281,slurm_normal,1476411408.0,0,1.0,main_w4_handler0,2844371,14078234,False,,2832,fasta,8294997.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee071b251ae72af0'}]",32.0,,33489667,1476411404.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:49.900354,91688.0,4.0
,,2016-10-14 02:14:24.910669,slurm_normal,1476411375.0,0,1.0,main_w4_handler1,2844371,14078294,False,,0,tabular,8294982.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505f98aa73b1c0981'}]",32.0,,33489667,1476411370.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:18.074585,91688.0,5.0
,,2016-10-14 02:14:21.704331,slurm_normal,1476411376.0,0,1.0,main_w3_handler1,2844371,14078283,False,,0,tabular,8294985.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b547fac8db30c30eeb'}]",32.0,,33489667,1476411373.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:18.198560,91688.0,3.0
,,2016-10-14 02:14:26.086055,slurm_normal,1476411386.0,0,1.0,main_w4_handler1,2844371,14078298,False,,0,tabular,8294988.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a7ec343a041b343'}]",32.0,,33489667,1476411383.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:27.913035,91688.0,3.0
,,2016-10-14 02:14:28.961765,slurm_normal,1476411390.0,0,1.0,main_w4_handler1,2844371,14078306,False,,0,tabular,8294990.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557478e8a8a14cedd'}]",32.0,,33489667,1476411385.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:31.485312,91688.0,5.0
,,2016-10-14 02:14:25.798038,slurm_normal,1476411399.0,0,1.0,main_w4_handler1,2844371,14078297,False,,0,tabular,8294984.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4fc2e50479d4b85'}]",32.0,,33489667,1476411373.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:42.056141,91688.0,26.0
,,2016-10-14 02:14:12.729104,slurm_normal,1476411405.0,0,1.0,main_w3_handler0,2844371,14078259,False,,0,gd_genotype,8294996.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5de42d71d08360f2d'}]",32.0,,33489667,1476411402.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:46.801981,91688.0,3.0
,,2016-10-14 02:14:05.397429,slurm_normal,1476411425.0,0,1.0,main_w4_handler0,2844371,14078237,False,,1872,fasta,8295004.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca1783797c68837f'}]",32.0,,33489667,1476411422.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:08.695500,91688.0,3.0
,,2016-10-14 02:14:05.091808,slurm_normal,1476411425.0,0,1.0,main_w4_handler0,2844371,14078236,False,,624,fasta,8295005.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50357badd82e9cc7c'}]",32.0,,33489667,1476411422.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:08.821741,91688.0,3.0
,,2016-10-14 02:14:18.918372,slurm_normal,1476411438.0,0,1.0,main_w3_handler0,2844371,14078277,False,,0,tabular,8295008.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c085c05cb1948cea'}]",32.0,,33489667,1476411435.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:25.749666,91688.0,3.0
,,2016-10-14 02:14:13.884504,slurm_normal,1476411423.0,0,1.0,main_w3_handler0,2844371,14078263,False,,0,tabular,8295003.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51504af50c42f8b73'}]",32.0,,33489667,1476411419.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:07.577773,91688.0,4.0
,,2016-10-14 02:14:27.723361,slurm_normal,1476411483.0,0,1.0,main_w3_handler0,2844371,14078302,False,,0,tabular,8295025.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5571d2a33abb4e1fc'}]",32.0,,33489667,1476411481.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:05.992885,91688.0,2.0
,,2016-10-14 02:14:23.743267,slurm_normal,1476411526.0,0,1.0,main_w4_handler0,2844371,14078290,False,,0,tabular,8295036.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586f1e5414ab16da5'}]",32.0,,33489667,1476411522.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:49.141430,91688.0,4.0
,,2016-10-14 02:14:25.496644,slurm_normal,1476411469.0,0,1.0,main_w3_handler0,2844371,14078296,False,,0,tabular,8295020.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571e3fa81a845b6b0'}]",32.0,,33489667,1476411467.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:51.388651,91688.0,2.0
,,2016-10-14 02:14:24.029899,slurm_normal,1476411456.0,0,1.0,main_w3_handler0,2844371,14078291,False,,0,tabular,8295014.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5479766feb50be305'}]",32.0,,33489667,1476411453.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:41.236924,91688.0,3.0
,,2016-10-14 02:14:12.231379,slurm_normal,1476411457.0,0,1.0,main_w4_handler0,2844371,14078257,False,,8114,fasta,8295016.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6cf9554b3e6f2ef'}]",32.0,,33489667,1476411453.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:38.900626,91688.0,4.0
,,2016-10-14 02:14:15.524314,slurm_normal,1476411493.0,0,1.0,main_w4_handler0,2844371,14078269,False,,0,tabular,8295027.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55276d2f7ef22cb24'}]",32.0,,33489667,1476411488.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:15.125039,91688.0,5.0
,,2016-10-14 02:14:19.881088,slurm_normal,1476411509.0,0,1.0,main_w4_handler0,2844371,14078279,False,,0,tabular,8295032.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a58cc0c554638711'}]",32.0,,33489667,1476411506.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:31.473545,91688.0,3.0
,,2016-10-14 02:14:22.010034,slurm_normal,1476411512.0,0,1.0,main_w4_handler0,2844371,14078284,False,,0,tabular,8295034.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b4bfc3d11e3eb6a'}]",32.0,,33489667,1476411509.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:34.289757,91688.0,3.0
,,2016-10-14 02:14:19.480059,slurm_normal,1476411493.0,0,1.0,main_w4_handler0,2844371,14078278,False,,0,tabular,8295029.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5156288426d6640f9'}]",32.0,,33489667,1476411490.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:15.352042,91688.0,3.0
,,2016-10-14 02:14:28.617181,slurm_normal,1476411527.0,0,1.0,main_w4_handler0,2844371,14078305,False,,0,tabular,8295038.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0c4ba496207006e'}]",32.0,,33489667,1476411524.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:49.340912,91688.0,3.0
,,2016-10-14 02:14:28.029094,slurm_normal,1476411525.0,0,1.0,main_w4_handler0,2844371,14078303,False,,0,tabular,8295037.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae35065d74d2e0de'}]",32.0,,33489667,1476411522.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:46.989328,91688.0,3.0
,,2016-10-13 23:14:39.528237,slurm_normal,1476400509.0,0,1.0,main_w4_handler0,2854141,14077554,False,,29507652,vcf,8294307.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bcf52406d16d421'}]",32.0,,33669150,1476400504.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-13 23:15:11.826769,,5.0
,,2016-10-14 02:13:58.751967,slurm_normal,1476411264.0,0,1.0,main_w4_handler1,2844371,14078217,False,,1719,fasta,8294933.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ae390c1ce09dab1'}]",32.0,,33489667,1476411261.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:14:27.577333,91688.0,3.0
,,2016-10-14 02:14:05.976191,slurm_normal,1476411347.0,0,1.0,main_w3_handler0,2844371,14078239,False,,1088,fasta,8294971.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f92abe2ae024287'}]",32.0,,33489667,1476411344.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:48.339973,91688.0,3.0
,,2016-10-14 02:14:27.217187,slurm_normal,1476411408.0,0,1.0,main_w4_handler0,2844371,14078301,False,,0,tabular,8294998.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584a383730603de9e'}]",32.0,,33489667,1476411404.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:50.440801,91688.0,4.0
,,2016-10-14 02:14:02.701527,slurm_normal,1476411304.0,0,1.0,main_w4_handler0,2844371,14078229,False,,2491,fasta,8294950.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b970907921540653'}]",32.0,,33489667,1476411301.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:05.547409,91688.0,3.0
,,2016-10-14 02:14:10.722338,slurm_normal,1476411319.0,0,1.0,main_w3_handler1,2844371,14078253,False,,1816,fasta,8294956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552daaf89f78ca363'}]",32.0,,33489667,1476411314.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:20.656275,91688.0,5.0
,,2016-10-14 02:14:01.970130,slurm_normal,1476411300.0,0,1.0,main_w3_handler1,2844371,14078227,False,,1354,fasta,8294947.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cb5df7ffa2cecae'}]",32.0,,33489667,1476411298.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:03.248763,91688.0,2.0
,,2016-10-14 02:14:08.955837,slurm_normal,1476411391.0,0,1.0,main_w3_handler0,2844371,14078248,False,,1692,fasta,8294992.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53574662876ee8b8c'}]",32.0,,33489667,1476411388.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:33.424340,91688.0,3.0
,,2016-10-14 02:13:58.243909,slurm_normal,1476411263.0,0,1.0,main_w3_handler0,2844371,14078215,False,,2482,fasta,8294929.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ea52df335bb8210'}]",32.0,,33489667,1476411258.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:14:26.720038,91688.0,5.0
,,2016-10-14 02:13:59.318333,slurm_normal,1476411264.0,0,1.0,main_w3_handler0,2844371,14078219,False,,1639,fasta,8294930.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593f3a046e0c8d5c3'}]",32.0,,33489667,1476411261.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:14:27.297382,91688.0,3.0
,,2016-10-14 02:14:15.212904,slurm_normal,1476411363.0,0,1.0,main_w3_handler1,2844371,14078268,False,,0,tabular,8294979.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5731a396ecb72ec2e'}]",32.0,,33489667,1476411360.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:05.527517,91688.0,3.0
,,2016-10-14 02:14:03.808478,slurm_normal,1476411278.0,0,1.0,main_w3_handler0,2844371,14078232,False,,1603,fasta,8294938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5073ffa69217740a1'}]",32.0,,33489667,1476411275.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:14:39.172403,91688.0,3.0
,,2016-10-14 02:14:04.124400,slurm_normal,1476411316.0,0,1.0,main_w3_handler0,2844371,14078233,False,,1759,fasta,8294954.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50487ae108b69885d'}]",32.0,,33489667,1476411313.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:17.196421,91688.0,3.0
,,2016-10-14 02:14:17.218959,slurm_normal,1476411347.0,0,1.0,main_w4_handler1,2844371,14078273,False,,0,tabular,8294967.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b387733e46f79a06'}]",32.0,,33489667,1476411342.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:51.081210,91688.0,5.0
,,2016-10-14 02:14:07.728896,slurm_normal,1476411363.0,0,1.0,main_w3_handler0,2844371,14078244,False,,3195,fasta,8294978.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c01a5e7f58662df0'}]",32.0,,33489667,1476411360.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:06.171730,91688.0,3.0
,,2016-10-14 02:14:20.326003,slurm_normal,1476411349.0,0,1.0,main_w4_handler1,2844371,14078280,False,,0,tabular,8294969.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cad0d444aa46019'}]",32.0,,33489667,1476411344.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:15:51.755413,91688.0,5.0
,,2016-10-14 02:14:08.217264,slurm_normal,1476411376.0,0,1.0,main_w3_handler0,2844371,14078245,False,,1994,fasta,8294986.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f4155c361c065fb'}]",32.0,,33489667,1476411373.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:17.891976,91688.0,3.0
,,2016-10-14 02:14:18.461968,slurm_normal,1476411440.0,0,1.0,main_w3_handler0,2844371,14078276,False,,0,tabular,8295007.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56af2a87452e6bf8c'}]",32.0,,33489667,1476411435.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:25.635968,91688.0,5.0
,,2016-10-14 02:14:28.348121,slurm_normal,1476411388.0,0,1.0,main_w4_handler1,2844371,14078304,False,,0,tabular,8294989.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5889ab148d3ed0c65'}]",32.0,,33489667,1476411385.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:31.269325,91688.0,3.0
,,2016-10-14 02:14:23.473661,slurm_normal,1476411457.0,0,1.0,main_w3_handler0,2844371,14078289,False,,0,tabular,8295013.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7a1e979d8e4dcf8'}]",32.0,,33489667,1476411453.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:40.581597,91688.0,4.0
,,2016-10-14 02:14:06.723983,slurm_normal,1476411441.0,0,1.0,main_w4_handler0,2844371,14078241,False,,1756,fasta,8295009.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535eaf2016ad3ef2c'}]",32.0,,33489667,1476411438.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:23.466417,91688.0,3.0
,,2016-10-14 02:14:24.582988,slurm_normal,1476411402.0,0,1.0,main_w3_handler1,2844371,14078293,False,,0,tabular,8294994.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b0a2204409d939d'}]",32.0,,33489667,1476411399.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:44.663430,91688.0,3.0
,,2016-10-14 02:14:11.986558,slurm_normal,1476411407.0,0,1.0,main_w3_handler0,2844371,14078256,False,,1816,fasta,8294995.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53589c6131ef39c9d'}]",32.0,,33489667,1476411402.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:16:48.963407,91688.0,5.0
,,2016-10-14 02:14:13.304019,slurm_normal,1476411423.0,0,1.0,main_w3_handler0,2844371,14078261,False,,0,tabular,8295002.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c5a7bbb28607f50'}]",32.0,,33489667,1476411419.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:07.527925,91688.0,4.0
,,2016-10-14 02:14:22.600115,slurm_normal,1476411456.0,0,1.0,main_w3_handler0,2844371,14078286,False,,0,tabular,8295012.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593691dcba8cde185'}]",32.0,,33489667,1476411453.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:40.527916,91688.0,3.0
,,2016-10-14 02:14:17.937536,slurm_normal,1476411438.0,0,1.0,main_w3_handler0,2844371,14078275,False,,0,tabular,8295006.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506e7fea636a5c417'}]",32.0,,33489667,1476411435.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:25.222285,91688.0,3.0
,,2016-10-14 02:14:14.878009,slurm_normal,1476411472.0,0,1.0,main_w4_handler0,2844371,14078267,False,,0,tabular,8295024.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55116a7c8e493ede8'}]",32.0,,33489667,1476411469.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:54.987128,91688.0,3.0
,,2016-10-14 02:14:21.258900,slurm_normal,1476411510.0,0,1.0,main_w4_handler0,2844371,14078282,False,,0,tabular,8295033.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f96bcd62537ba540'}]",32.0,,33489667,1476411506.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:18:33.995720,91688.0,4.0
,,2016-10-14 02:14:26.693948,slurm_normal,1476411473.0,0,1.0,main_w3_handler0,2844371,14078300,False,,0,tabular,8295022.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""indel""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5989e3abab3a5cf71'}]",32.0,,33489667,1476411469.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-10-14 02:17:54.699851,91688.0,4.0
,,2016-09-14 03:01:45.217939,slurm_normal,1473822869.0,0,1.0,main_w4_handler1,2818638,13846477,False,,17950476286,vcf,8069433.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575ad2ceed5eb6c6e'}]",32.0,,32950954,1473822118.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-09-14 03:14:31.241742,42102.0,751.0
,,2016-06-07 21:27:23.118519,slurm_normal,1465335071.0,0,1.0,main_w2_handler1,2722413,13101499,False,,1913354039,txt,7287183.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b174ec6f635c5260'}]",32.0,,30503547,1465334886.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-06-07 21:31:13.836107,85247.0,185.0
