chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_23|input_bam,input_bams_23|input_bam_filetype,input_bams_24|input_bam,input_bams_24|input_bam_filetype,input_bams_25|input_bam,input_bams_25|input_bam_filetype,input_bams_26|input_bam,input_bams_26|input_bam_filetype,input_bams_27|input_bam,input_bams_27|input_bam_filetype,input_bams_28|input_bam,input_bams_28|input_bam_filetype,input_bams_29|input_bam,input_bams_29|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_30|input_bam,input_bams_30|input_bam_filetype,input_bams_31|input_bam,input_bams_31|input_bam_filetype,input_bams_32|input_bam,input_bams_32|input_bam_filetype,input_bams_33|input_bam,input_bams_33|input_bam_filetype,input_bams_34|input_bam,input_bams_34|input_bam_filetype,input_bams_35|input_bam,input_bams_35|input_bam_filetype,input_bams_36|input_bam,input_bams_36|input_bam_filetype,input_bams_37|input_bam,input_bams_37|input_bam_filetype,input_bams_38|input_bam,input_bams_38|input_bam_filetype,input_bams_39|input_bam,input_bams_39|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_40|input_bam,input_bams_40|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,input_exclude_interval_repeat_0|input_exclude_intervals,input_exclude_interval_repeat_0|input_exclude_intervals_filetype,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.analysis_param_type.ignore_deletion_sites,parameters.analysis_param_type.include_deletions,parameters.analysis_param_type.max_base_quality,parameters.analysis_param_type.max_mapping_quality,parameters.analysis_param_type.min_base_quality,parameters.analysis_param_type.min_mapping_quality,parameters.analysis_param_type.n_bins,parameters.analysis_param_type.omit_depth_output_at_each_base,parameters.analysis_param_type.omit_interval_statistics,parameters.analysis_param_type.omit_locus_table,parameters.analysis_param_type.omit_per_sample_stats,parameters.analysis_param_type.print_base_counts,parameters.analysis_param_type.print_bin_endpoints_and_exit,parameters.analysis_param_type.start,parameters.analysis_param_type.stop,parameters.chromInfo,parameters.dbkey,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.output_format,parameters.partition_type,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.summary_coverage_threshold_group,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-12-11 13:21:51.231394,slurm_normal_16gb,1449840778.0,0,,1.0,,,,,main_w2_handler1,2535715,11155407,False,,40347910.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92862.0,bed,5420266.roundup,slurm,,132112168.0,corral-repl,,"""1841fa74a00a11e59617005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 22412944, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""table""","[""sample""]",0,"[{'__index__': 0, 'input_bam': 22415162}]",,UnvalidatedValue,hg_g1k_v37,,cached,[],32.0,,,,,,26730071.0,1449840708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-12-11 13:33:04.640896,69518.0,70.0
,,2015-10-13 20:25:50.282255,slurm_normal_16gb,1444801199.0,0,,1.0,,,,,main_w1_handler2,2469340,10563001,False,,2006308547.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4837896.roundup,slurm,,132112168.0,corral-repl,,"""84554ba871e811e59e2b005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21504229}]",21504106,,,,history,[],32.0,102291840.0,fasta,,,,25644667.0,1444796820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-14 05:40:07.497899,62161.0,4379.0
,,2015-10-29 12:21:43.135643,slurm_normal_16gb,1446125274.0,0,,1.0,,,,,main_w1_handler0,2438202,10763024,False,,218869068.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5022161.roundup,slurm,,132112168.0,corral-repl,,"""5b91981a7e3711e592d3005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21796274}]",21103194,,,,history,[],32.0,102291840.0,fasta,,,,25164368.0,1446122955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-29 13:28:03.855623,69205.0,2319.0
,,2015-12-11 11:22:55.107699,slurm_normal_16gb,1449837996.0,0,,1.0,,,,,main_w1_handler1,2534764,11149547,False,,550242743.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590542.0,bed,5419097.roundup,slurm,,132112168.0,corral-repl,,"""7a0e340e9ff911e58f76005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 22406251, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""table""","[""sample""]",0,"[{'__index__': 0, 'input_bam': 22408836}]",,UnvalidatedValue,hg_g1k_v37,,cached,[],32.0,,,,,,26730071.0,1449837439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-12-11 12:46:43.401955,69518.0,557.0
,,2015-10-15 13:34:20.010996,slurm_normal_16gb,1444918864.0,0,,1.0,,,,,main_w1_handler1,2470243,10582650,False,,606502016.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949.0,bed,4853988.roundup,slurm,,132112168.0,corral-repl,,"""6561a11a734111e5870c005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 21535492, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""csv""","[""sample""]",0,"[{'__index__': 0, 'input_bam': 21535485}]",,UnvalidatedValue,hg_g1k_v37,,cached,"[{""__index__"": 0, ""summary_coverage_threshold"": ""10""}, {""__index__"": 1, ""summary_coverage_threshold"": ""15""}, {""__index__"": 2, ""summary_coverage_threshold"": ""20""}, {""__index__"": 3, ""summary_coverage_threshold"": ""30""}]",32.0,,,,,,25201523.0,1444918818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-15 14:21:14.471330,39888.0,46.0
,,2015-12-11 09:37:54.127521,slurm_normal_16gb,1449843828.0,0,,1.0,,,,,main_w1_handler1,2535530,11147879,False,,1267211331.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419911.roundup,slurm,,132112168.0,corral-repl,,"""d549d2609fea11e5bac5005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 22406896}]",22406859,,,,history,[],32.0,102291840.0,fasta,,,,26721093.0,1449839832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-12-11 14:23:56.011683,57565.0,3996.0
,,2015-10-30 15:34:19.539901,slurm_normal_16gb,1446232146.0,0,,1.0,,,,,main_w1_handler0,2480717,10773700,False,,1209337354.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033855.roundup,slurm,,132112168.0,corral-repl,,"""9bdbe3007f1b11e592d3005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21812210}]",21675783,,,,history,[],32.0,102291840.0,fasta,,,,25995113.0,1446228182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-30 19:09:19.982155,71916.0,3964.0
,,2015-10-30 17:59:52.901807,slurm_normal_16gb,1446236581.0,0,,1.0,,,,,main_w1_handler0,2480717,10775559,False,,468861642.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034438.roundup,slurm,,132112168.0,corral-repl,,"""de15667e7f2f11e58b04005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21815241}]",21675783,,,,history,[],32.0,102291840.0,fasta,,,,25995113.0,1446233698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-30 20:23:08.271219,71916.0,2883.0
,,2016-03-10 07:10:06.832872,slurm_normal_16gb,1457604193.0,0,,1.0,,,,,main_w1_handler0,2628307,12092796,False,,66066311.0,bam,,,,,,,,,,,,,,,,,,,,,67337512.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317361.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""rtable""","[""sample""]",1,"[{'__index__': 0, 'input_bam': 23774287}, {'__index__': 1, 'input_bam': 23774286}]",23774288,,,,history,[],32.0,380710511.0,fasta,,,,26915837.0,1457593827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2016-03-10 10:03:17.054535,67460.0,10366.0
,,2015-10-30 19:33:30.091749,slurm_normal_16gb,1446243387.0,0,,1.0,,,,,main_w1_handler1,2490916,10776181,False,,1055962983.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034980.roundup,slurm,,132112168.0,corral-repl,,"""feb196ac7f3c11e58b04005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21816367}]",21816304,,,,history,[],32.0,102291840.0,fasta,,,,26000421.0,1446239982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-30 22:16:36.058074,72369.0,3405.0
,,2015-10-30 19:46:35.942610,slurm_normal_16gb,1446248233.0,0,,1.0,,,,,main_w1_handler2,2490566,10776277,False,,1103821932.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035409.roundup,slurm,,132112168.0,corral-repl,,"""e29523747f3e11e5b261005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21816566}]",21816526,,,,history,[],32.0,102291840.0,fasta,,,,26000421.0,1446244988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-30 23:37:18.690717,72369.0,3245.0
,,2015-10-20 05:49:05.453429,slurm_normal_16gb,1445326651.0,0,,1.0,,,,,main_w2_handler1,2477823,10649960,False,,908032718.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915448.roundup,slurm,,132112168.0,corral-repl,,"""3d31784a76ee11e59f80005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21630490}]",21630381,,,,history,[],32.0,102291840.0,fasta,,,,25785713.0,1445323281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-20 07:37:42.488732,65576.0,3370.0
,,2015-10-18 12:42:47.270919,slurm_normal_16gb,1445187962.0,0,,1.0,,,,,main_w1_handler0,2475868,10620188,False,,3451073172.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890224.roundup,slurm,,132112168.0,corral-repl,,"""b1d11d40759511e58baa005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21590970}]",21130441,,,,history,[],32.0,102291840.0,fasta,,,,25759129.0,1445183394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-18 17:06:16.125053,48587.0,4568.0
,,2015-10-21 23:54:24.565133,slurm_normal_16gb,1445490591.0,0,,1.0,,,,,main_w2_handler0,2480419,10679884,False,,1172504768.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4944886.roundup,slurm,,132112168.0,corral-repl,,"""ea552772784e11e58c19005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21671656}]",21671634,,,,history,[],32.0,102291840.0,fasta,,,,25821463.0,1445487091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-22 05:09:57.130729,71877.0,3500.0
,,2015-12-11 16:14:34.870912,slurm_normal_16gb,1449856114.0,0,,1.0,,,,,main_w1_handler2,2535880,11158829,False,,554017598.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590542.0,bed,5425190.roundup,slurm,,132112168.0,corral-repl,,"""39fa43a2a02211e5b597005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 22419346, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""table""","[""sample""]",0,"[{'__index__': 0, 'input_bam': 22419520}]",,UnvalidatedValue,hg_g1k_v37,,cached,[],32.0,,,,,,26730071.0,1449855587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-12-11 17:48:44.588024,69518.0,527.0
,,2015-11-02 10:22:39.163142,slurm_normal_16gb,1446459978.0,0,,1.0,,,,,main_w1_handler2,2473931,10794244,False,,1269923886.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199652.0,bed,5048719.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 21841221, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""rtable""","[""sample""]",1,"[{'__index__': 0, 'input_bam': 21612008}]",21611894,,,,history,"[{""__index__"": 0, ""summary_coverage_threshold"": ""10""}]",32.0,3199905909.0,fasta,,,,26044105.0,1446459769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-11-02 10:26:22.047124,59391.0,209.0
,,2015-10-22 08:52:57.061167,slurm_normal_16gb,1445510958.0,0,,1.0,,,,,main_w2_handler0,2438202,10682767,False,,565981082.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4947629.roundup,slurm,,132112168.0,corral-repl,,"""094d65ea789a11e5ae67005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21675726}]",21103194,,,,history,[],32.0,102291840.0,fasta,,,,25164368.0,1445508155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-22 10:49:24.279443,69205.0,2803.0
,,2015-11-02 10:57:50.649709,slurm_normal_16gb,1446462148.0,0,,1.0,,,,,main_w1_handler0,2473931,10794360,False,,1269923886.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199652.0,bed,5048992.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 21841221, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""rtable""","[""sample""]",1,"[{'__index__': 0, 'input_bam': 21612008}]",21611894,,,,history,"[{""__index__"": 0, ""summary_coverage_threshold"": ""50""}]",32.0,3199905909.0,fasta,,,,26044105.0,1446461889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-11-02 11:02:31.780738,59391.0,259.0
,,2015-10-20 09:00:50.190628,slurm_normal_16gb,1445332650.0,0,,1.0,,,,,main_w1_handler0,2473931,10651052,False,,1269923886.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759877.0,bed,4916829.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 21631484, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""rtable""","[""sample""]",1,"[{'__index__': 0, 'input_bam': 21612008}]",21611894,,,,history,[],32.0,3199905909.0,fasta,,,,25786510.0,1445331668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-20 09:17:42.192406,59391.0,982.0
,,2015-10-20 05:49:57.365941,slurm_normal_16gb,1445334107.0,0,,1.0,,,,,main_w1_handler2,2477786,10649991,False,,2004591400.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4916386.roundup,slurm,,132112168.0,corral-repl,,"""56fee1cc76ee11e5b813005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21630537}]",21630410,,,,history,[],32.0,102291840.0,fasta,,,,25785713.0,1445329506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-20 09:41:54.678191,65576.0,4601.0
,,2015-11-02 10:58:22.825074,slurm_normal_16gb,1446462375.0,0,,1.0,,,,,main_w2_handler0,2473931,10794361,False,,1269923886.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199652.0,bed,5049047.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 21841221, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""rtable""","[""sample""]",1,"[{'__index__': 0, 'input_bam': 21612008}]",21611894,,,,history,"[{""__index__"": 0, ""summary_coverage_threshold"": ""2""}]",32.0,3199905909.0,fasta,,,,26044105.0,1446462161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-11-02 11:06:23.919407,59391.0,214.0
,,2015-11-02 10:59:32.486955,slurm_normal_16gb,1446462659.0,0,,1.0,,,,,main_w2_handler0,2473931,10794365,False,,1269923886.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199652.0,bed,5049096.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,OFF,40.0,-1,False,0.0,NONE,advanced,[],"[{'input_intervals': 21841221, '__index__': 0}]",ALL,UNION,False,[],[],STRICT,[],[],False,STRICT,"""rtable""","[""sample""]",1,"[{'__index__': 0, 'input_bam': 21612008}]",21611894,,,,history,"[{""__index__"": 0, ""summary_coverage_threshold"": ""100""}]",32.0,3199905909.0,fasta,,,,26044105.0,1446462401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-11-02 11:11:09.236096,59391.0,258.0
,,2015-10-20 07:40:52.612285,slurm_normal_16gb,1445338687.0,0,,1.0,,,,,main_w1_handler1,2477959,10650390,False,,1239175473.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917544.roundup,slurm,,132112168.0,corral-repl,,"""d7d59a2a76fd11e5b813005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 21631138}]",21130441,,,,history,[],32.0,102291840.0,fasta,,,,24828647.0,1445334616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-10-20 10:58:13.705878,48587.0,4071.0
