create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_series_0|input_files,input_series_0|input_files_filetype,input_series_10|input_files,input_series_10|input_files_filetype,input_series_11|input_files,input_series_11|input_files_filetype,input_series_12|input_files,input_series_12|input_files_filetype,input_series_13|input_files,input_series_13|input_files_filetype,input_series_14|input_files,input_series_14|input_files_filetype,input_series_15|input_files,input_series_15|input_files_filetype,input_series_16|input_files,input_series_16|input_files_filetype,input_series_17|input_files,input_series_17|input_files_filetype,input_series_18|input_files,input_series_18|input_files_filetype,input_series_19|input_files,input_series_19|input_files_filetype,input_series_1|input_files,input_series_1|input_files_filetype,input_series_20|input_files,input_series_20|input_files_filetype,input_series_21|input_files,input_series_21|input_files_filetype,input_series_22|input_files,input_series_22|input_files_filetype,input_series_23|input_files,input_series_23|input_files_filetype,input_series_24|input_files,input_series_24|input_files_filetype,input_series_25|input_files,input_series_25|input_files_filetype,input_series_26|input_files,input_series_26|input_files_filetype,input_series_27|input_files,input_series_27|input_files_filetype,input_series_28|input_files,input_series_28|input_files_filetype,input_series_29|input_files,input_series_29|input_files_filetype,input_series_2|input_files,input_series_2|input_files_filetype,input_series_30|input_files,input_series_30|input_files_filetype,input_series_31|input_files,input_series_31|input_files_filetype,input_series_32|input_files,input_series_32|input_files_filetype,input_series_33|input_files,input_series_33|input_files_filetype,input_series_34|input_files,input_series_34|input_files_filetype,input_series_35|input_files,input_series_35|input_files_filetype,input_series_36|input_files,input_series_36|input_files_filetype,input_series_37|input_files,input_series_37|input_files_filetype,input_series_38|input_files,input_series_38|input_files_filetype,input_series_39|input_files,input_series_39|input_files_filetype,input_series_3|input_files,input_series_3|input_files_filetype,input_series_40|input_files,input_series_40|input_files_filetype,input_series_41|input_files,input_series_41|input_files_filetype,input_series_42|input_files,input_series_42|input_files_filetype,input_series_43|input_files,input_series_43|input_files_filetype,input_series_44|input_files,input_series_44|input_files_filetype,input_series_45|input_files,input_series_45|input_files_filetype,input_series_46|input_files,input_series_46|input_files_filetype,input_series_47|input_files,input_series_47|input_files_filetype,input_series_48|input_files,input_series_48|input_files_filetype,input_series_49|input_files,input_series_49|input_files_filetype,input_series_4|input_files,input_series_4|input_files_filetype,input_series_5|input_files,input_series_5|input_files_filetype,input_series_6|input_files,input_series_6|input_files_filetype,input_series_7|input_files,input_series_7|input_files_filetype,input_series_8|input_files,input_series_8|input_files_filetype,input_series_9|input_files,input_series_9|input_files_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_series,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-09-03 15:45:42.151826,slurm_normal,1441295345.0,0,1.0,main_w1_handler2,2424461,10252275,False,,53834,tabular,47207.0,tabular,51790.0,tabular,44706.0,tabular,45537.0,tabular,50498.0,tabular,52785.0,tabular,41121.0,tabular,44189.0,tabular,,,,,63048.0,tabular,,,,,,,,,,,,,,,,,,,,,50219.0,tabular,,,,,,,,,,,,,,,,,,,,,41457.0,tabular,,,,,,,,,,,,,,,,,,,,,51625.0,tabular,44834.0,tabular,53710.0,tabular,45340.0,tabular,64715.0,tabular,42500.0,tabular,4539895.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": ""gg538"", ""input_files"": 20974151}, {""__index__"": 1, ""sample_names"": ""gg536"", ""input_files"": 20974071}, {""__index__"": 2, ""sample_names"": ""gg535"", ""input_files"": 20973949}, {""__index__"": 3, ""sample_names"": ""gg534"", ""input_files"": 20973825}, {""__index__"": 4, ""sample_names"": ""gg533"", ""input_files"": 20973711}, {""__index__"": 5, ""sample_names"": ""gg532"", ""input_files"": 20973626}, {""__index__"": 6, ""sample_names"": ""gg531"", ""input_files"": 20973574}, {""__index__"": 7, ""sample_names"": ""gg530"", ""input_files"": 20973551}, {""__index__"": 8, ""sample_names"": ""gg529"", ""input_files"": 20973457}, {""__index__"": 9, ""sample_names"": ""gg528"", ""input_files"": 20973414}, {""__index__"": 10, ""sample_names"": ""gg526"", ""input_files"": 20973320}, {""__index__"": 11, ""sample_names"": ""gg525"", ""input_files"": 20973241}, {""__index__"": 12, ""sample_names"": ""gg524"", ""input_files"": 20973170}, {""__index__"": 13, ""sample_names"": ""gg523"", ""input_files"": 20973007}, {""__index__"": 14, ""sample_names"": ""gg522"", ""input_files"": 20972990}, {""__index__"": 15, ""sample_names"": ""gg521"", ""input_files"": 20972971}, {""__index__"": 16, ""sample_names"": ""gg520"", ""input_files"": 20972769}, {""__index__"": 17, ""sample_names"": ""gg519"", ""input_files"": 20972670}]",32.0,,24962381,1441295171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-03 15:49:08.919531,53196.0,174.0
2015-09-10 15:51:07.199109,slurm_normal,1441900304.0,0,1.0,main_w1_handler2,2434729,10295603,False,,34636,tabular,11983.0,tabular,36041.0,tabular,3666.0,tabular,9820.0,tabular,,,,,,,,,,,,,27285.0,tabular,,,,,,,,,,,,,,,,,,,,,38542.0,tabular,,,,,,,,,,,,,,,,,,,,,25512.0,tabular,,,,,,,,,,,,,,,,,,,,,35505.0,tabular,30181.0,tabular,24358.0,tabular,42642.0,tabular,5646.0,tabular,2196.0,tabular,4580657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""sample_names"": ""716"", ""input_files"": 21072392}, {""__index__"": 1, ""sample_names"": ""715"", ""input_files"": 21072389}, {""__index__"": 2, ""sample_names"": ""714"", ""input_files"": 21072387}, {""__index__"": 3, ""sample_names"": ""713"", ""input_files"": 21072385}, {""__index__"": 4, ""sample_names"": ""712"", ""input_files"": 21072383}, {""__index__"": 5, ""sample_names"": ""711"", ""input_files"": 21072381}, {""__index__"": 6, ""sample_names"": ""710"", ""input_files"": 21072379}, {""__index__"": 7, ""sample_names"": ""709"", ""input_files"": 21072377}, {""__index__"": 8, ""sample_names"": ""707"", ""input_files"": 21072374}, {""__index__"": 9, ""sample_names"": ""706"", ""input_files"": 21072371}, {""__index__"": 10, ""sample_names"": ""705"", ""input_files"": 21072367}, {""__index__"": 11, ""sample_names"": ""704"", ""input_files"": 21072362}, {""__index__"": 12, ""sample_names"": ""703"", ""input_files"": 21072357}, {""__index__"": 13, ""sample_names"": ""702"", ""input_files"": 21072354}]",32.0,,25088028,1441900299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-10 15:51:48.566708,53657.0,5.0
2015-09-05 02:02:31.251220,slurm_normal,1441418574.0,0,1.0,main_w1_handler1,2424461,10263453,False,,53834,tabular,52785.0,tabular,41121.0,tabular,44189.0,tabular,,,,,,,,,,,,,,,41457.0,tabular,,,,,,,,,,,,,,,,,,,,,51625.0,tabular,,,,,,,,,,,,,,,,,,,,,53710.0,tabular,,,,,,,,,,,,,,,,,,,,,45340.0,tabular,64715.0,tabular,22698.0,tabular,47207.0,tabular,51790.0,tabular,50498.0,tabular,4550516.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": ""gg538"", ""input_files"": 20974151}, {""__index__"": 1, ""sample_names"": ""gg534"", ""input_files"": 20973825}, {""__index__"": 2, ""sample_names"": ""gg533"", ""input_files"": 20973711}, {""__index__"": 3, ""sample_names"": ""gg531"", ""input_files"": 20973574}, {""__index__"": 4, ""sample_names"": ""gg530"", ""input_files"": 20973551}, {""__index__"": 5, ""sample_names"": ""gg529"", ""input_files"": 20973457}, {""__index__"": 6, ""sample_names"": ""gg527"", ""input_files"": 20973369}, {""__index__"": 7, ""sample_names"": ""gg526"", ""input_files"": 20973320}, {""__index__"": 8, ""sample_names"": ""gg525"", ""input_files"": 20973241}, {""__index__"": 9, ""sample_names"": ""gg522"", ""input_files"": 20972990}, {""__index__"": 10, ""sample_names"": ""gg521"", ""input_files"": 20972971}, {""__index__"": 11, ""sample_names"": ""gg520"", ""input_files"": 20972769}, {""__index__"": 12, ""sample_names"": ""gg519"", ""input_files"": 20972670}]",32.0,,24962381,1441418569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-05 02:02:56.467892,53196.0,5.0
2015-09-10 16:58:32.988197,slurm_normal,1441904508.0,0,1.0,main_w1_handler1,2434729,10296112,False,,34636,tabular,36041.0,tabular,3666.0,tabular,9820.0,tabular,,,,,,,,,,,,,,,27285.0,tabular,,,,,,,,,,,,,,,,,,,,,38542.0,tabular,,,,,,,,,,,,,,,,,,,,,35505.0,tabular,,,,,,,,,,,,,,,,,,,,,30181.0,tabular,24358.0,tabular,42642.0,tabular,5646.0,tabular,2196.0,tabular,11983.0,tabular,4581189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""sample_names"": ""716"", ""input_files"": 21072392}, {""__index__"": 1, ""sample_names"": ""715"", ""input_files"": 21072389}, {""__index__"": 2, ""sample_names"": ""713"", ""input_files"": 21072387}, {""__index__"": 3, ""sample_names"": ""712"", ""input_files"": 21072383}, {""__index__"": 4, ""sample_names"": ""711"", ""input_files"": 21072381}, {""__index__"": 5, ""sample_names"": ""710"", ""input_files"": 21072379}, {""__index__"": 6, ""sample_names"": ""709"", ""input_files"": 21072377}, {""__index__"": 7, ""sample_names"": ""707"", ""input_files"": 21072374}, {""__index__"": 8, ""sample_names"": ""706"", ""input_files"": 21072371}, {""__index__"": 9, ""sample_names"": ""705"", ""input_files"": 21072367}, {""__index__"": 10, ""sample_names"": ""704"", ""input_files"": 21072362}, {""__index__"": 11, ""sample_names"": ""703"", ""input_files"": 21072357}, {""__index__"": 12, ""sample_names"": ""702"", ""input_files"": 21072354}]",32.0,,25088028,1441904337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-10 17:01:51.978100,53657.0,171.0
2015-09-10 16:51:08.649426,slurm_normal,1441903900.0,0,1.0,main_w2_handler0,2434729,10296058,False,,34636,tabular,36041.0,tabular,3666.0,tabular,9820.0,tabular,,,,,,,,,,,,,,,27285.0,tabular,,,,,,,,,,,,,,,,,,,,,25512.0,tabular,,,,,,,,,,,,,,,,,,,,,35505.0,tabular,,,,,,,,,,,,,,,,,,,,,30181.0,tabular,24358.0,tabular,42642.0,tabular,5646.0,tabular,2196.0,tabular,11983.0,tabular,4581134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""sample_names"": ""716"", ""input_files"": 21072392}, {""__index__"": 1, ""sample_names"": ""715"", ""input_files"": 21072389}, {""__index__"": 2, ""sample_names"": ""714"", ""input_files"": 21072385}, {""__index__"": 3, ""sample_names"": ""712"", ""input_files"": 21072383}, {""__index__"": 4, ""sample_names"": ""711"", ""input_files"": 21072381}, {""__index__"": 5, ""sample_names"": ""710"", ""input_files"": 21072379}, {""__index__"": 6, ""sample_names"": ""709"", ""input_files"": 21072377}, {""__index__"": 7, ""sample_names"": ""707"", ""input_files"": 21072374}, {""__index__"": 8, ""sample_names"": ""706"", ""input_files"": 21072371}, {""__index__"": 9, ""sample_names"": ""705"", ""input_files"": 21072367}, {""__index__"": 10, ""sample_names"": ""704"", ""input_files"": 21072362}, {""__index__"": 11, ""sample_names"": ""703"", ""input_files"": 21072357}, {""__index__"": 12, ""sample_names"": ""702"", ""input_files"": 21072354}]",32.0,,25088028,1441903894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-10 16:51:42.072542,53657.0,6.0
2015-09-23 12:24:18.887955,slurm_normal,1443011524.0,0,1.0,main_w2_handler1,2447912,10391016,False,,854614,tabular,,,,,,,,,,,,,,,,,,,,,854614.0,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": """", ""input_files"": 21213575}, {""__index__"": 1, ""sample_names"": """", ""input_files"": 21213575}]",32.0,,25209215,1443011516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-23 12:32:08.050024,53871.0,8.0
2015-09-24 06:34:02.602623,slurm_normal,1443076471.0,0,1.0,main_w1_handler2,2449093,10404603,False,,787613,tabular,,,,,,,,,,,,,,,,,,,,,707746.0,tabular,,,,,,,,,,,,,,,,,,,,,854614.0,tabular,,,,,,,,,,,,,,,,,,,,,972440.0,tabular,,,,,,,,,,,,,,,,,,,,,796860.0,tabular,,,,,,,,,,,4683811.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": """", ""input_files"": 21240567}, {""__index__"": 1, ""sample_names"": """", ""input_files"": 21235411}, {""__index__"": 2, ""sample_names"": """", ""input_files"": 21235401}, {""__index__"": 3, ""sample_names"": """", ""input_files"": 21235396}, {""__index__"": 4, ""sample_names"": """", ""input_files"": 21235386}]",32.0,,25209215,1443076460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-24 06:34:34.649290,53871.0,11.0
2015-09-23 21:06:23.643874,slurm_normal,1443042456.0,0,1.0,main_w2_handler1,2449093,10400708,False,,707746,tabular,,,,,,,,,,,,,,,,,,,,,854614.0,tabular,,,,,,,,,,,,,,,,,,,,,972440.0,tabular,,,,,,,,,,,,,,,,,,,,,796860.0,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": """", ""input_files"": 21235411}, {""__index__"": 1, ""sample_names"": """", ""input_files"": 21235401}, {""__index__"": 2, ""sample_names"": """", ""input_files"": 21235396}, {""__index__"": 3, ""sample_names"": """", ""input_files"": 21235386}]",32.0,,25209215,1443042420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-23 21:07:41.783022,53871.0,36.0
2015-09-29 00:32:33.302687,slurm_normal,1443486775.0,0,1.0,main_w1_handler2,2454131,10455679,False,,41808,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4732699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{""__index__"": 0, ""sample_names"": ""variants"", ""input_files"": 21316344}]",32.0,,24333970,1443486770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-29 00:32:58.852689,48876.0,5.0
2015-09-27 15:57:01.954429,slurm_normal,1443369443.0,0,1.0,main_w1_handler0,2452058,10441451,False,,293436,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4719804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""sample_names"": """", ""input_files"": 21293842}]",32.0,,25205792,1443369439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-09-27 15:57:28.953799,69439.0,4.0
2015-10-04 22:37:33.162807,slurm_normal,1443998289.0,0,1.0,main_w1_handler2,2212466,10499869,False,,20429,tabular,13127.0,tabular,21406.0,tabular,27797.0,tabular,9346.0,tabular,21335.0,tabular,20622.0,tabular,21940.0,tabular,17155.0,tabular,21535.0,tabular,15482.0,tabular,31866.0,tabular,2346.0,tabular,22247.0,tabular,16510.0,tabular,20374.0,tabular,10749.0,tabular,3193.0,tabular,19738.0,tabular,24001.0,tabular,21521.0,tabular,12184.0,tabular,15821.0,tabular,12945.0,tabular,42034.0,tabular,23697.0,tabular,,,,,,,,,,,,,,,12656.0,tabular,,,,,,,,,,,,,,,,,,,,,14852.0,tabular,19448.0,tabular,11784.0,tabular,21239.0,tabular,27733.0,tabular,20805.0,tabular,4775733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""sample_names"": ""YY852_2"", ""input_files"": 21394384}, {""__index__"": 1, ""sample_names"": ""YY853_2"", ""input_files"": 21394400}, {""__index__"": 2, ""sample_names"": ""YY854_2"", ""input_files"": 21394403}, {""__index__"": 3, ""sample_names"": ""YY855_2"", ""input_files"": 21394428}, {""__index__"": 4, ""sample_names"": ""YY856_2"", ""input_files"": 21394432}, {""__index__"": 5, ""sample_names"": ""YY857_2"", ""input_files"": 21394498}, {""__index__"": 6, ""sample_names"": ""YY859_2"", ""input_files"": 21394564}, {""__index__"": 7, ""sample_names"": ""YY860_2"", ""input_files"": 21394584}, {""__index__"": 8, ""sample_names"": ""YY861_2"", ""input_files"": 21394586}, {""__index__"": 9, ""sample_names"": ""YY862_2"", ""input_files"": 21394588}, {""__index__"": 10, ""sample_names"": ""YY863_2"", ""input_files"": 21394591}, {""__index__"": 11, ""sample_names"": ""YY864_2"", ""input_files"": 21394594}, {""__index__"": 12, ""sample_names"": ""YY865_2"", ""input_files"": 21394607}, {""__index__"": 13, ""sample_names"": ""YY866_2"", ""input_files"": 21394645}, {""__index__"": 14, ""sample_names"": ""YY867_2"", ""input_files"": 21394651}, {""__index__"": 15, ""sample_names"": ""YY868_2"", ""input_files"": 21394653}, {""__index__"": 16, ""sample_names"": ""YY869_2"", ""input_files"": 21394656}, {""__index__"": 17, ""sample_names"": ""YY870_2"", ""input_files"": 21394658}, {""__index__"": 18, ""sample_names"": ""YY871_2"", ""input_files"": 21394666}, {""__index__"": 19, ""sample_names"": ""YY872_2"", ""input_files"": 21394668}, {""__index__"": 20, ""sample_names"": ""YY873_2"", ""input_files"": 21394678}, {""__index__"": 21, ""sample_names"": ""YY874_2"", ""input_files"": 21394684}, {""__index__"": 22, ""sample_names"": ""YY875_2"", ""input_files"": 21394687}, {""__index__"": 23, ""sample_names"": ""YY876_2"", ""input_files"": 21394690}, {""__index__"": 24, ""sample_names"": ""YY877_2"", ""input_files"": 21394694}, {""__index__"": 25, ""sample_names"": ""YY878_2"", ""input_files"": 21394703}, {""__index__"": 26, ""sample_names"": ""YY879_2"", ""input_files"": 21394705}, {""__index__"": 27, ""sample_names"": ""YY880_2"", ""input_files"": 21394707}, {""__index__"": 28, ""sample_names"": ""YY881_2"", ""input_files"": 21394729}, {""__index__"": 29, ""sample_names"": ""YY882"", ""input_files"": 21394731}, {""__index__"": 30, ""sample_names"": ""YY883_2"", ""input_files"": 21394735}, {""__index__"": 31, ""sample_names"": ""YY884_2"", ""input_files"": 21394748}, {""__index__"": 32, ""sample_names"": ""YY885_2"", ""input_files"": 21394754}]",32.0,,25502267,1443998281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-10-04 22:38:10.519793,59871.0,8.0
2015-10-05 01:34:06.726586,slurm_normal,1444008877.0,0,1.0,main_w1_handler1,2212466,10500367,False,,20429,tabular,13127.0,tabular,21406.0,tabular,27797.0,tabular,9346.0,tabular,21335.0,tabular,20622.0,tabular,21940.0,tabular,17155.0,tabular,21535.0,tabular,15482.0,tabular,31866.0,tabular,2346.0,tabular,22247.0,tabular,16510.0,tabular,20374.0,tabular,10749.0,tabular,3193.0,tabular,19738.0,tabular,24001.0,tabular,21521.0,tabular,12184.0,tabular,15821.0,tabular,12945.0,tabular,42034.0,tabular,23697.0,tabular,4915.0,tabular,560606.0,vcf,,,,,,,,,,,12656.0,tabular,,,,,,,,,,,,,,,,,,,,,14852.0,tabular,19448.0,tabular,11784.0,tabular,21239.0,tabular,27733.0,tabular,20805.0,tabular,4776205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{""__index__"": 0, ""sample_names"": ""YY852_2"", ""input_files"": 21394384}, {""__index__"": 1, ""sample_names"": ""YY853_2"", ""input_files"": 21394400}, {""__index__"": 2, ""sample_names"": ""YY854_2"", ""input_files"": 21394403}, {""__index__"": 3, ""sample_names"": ""YY855_2"", ""input_files"": 21394428}, {""__index__"": 4, ""sample_names"": ""YY856_2"", ""input_files"": 21394432}, {""__index__"": 5, ""sample_names"": ""YY857_2"", ""input_files"": 21394498}, {""__index__"": 6, ""sample_names"": ""YY859_2"", ""input_files"": 21394564}, {""__index__"": 7, ""sample_names"": ""YY860_2"", ""input_files"": 21394584}, {""__index__"": 8, ""sample_names"": ""YY861_2"", ""input_files"": 21394586}, {""__index__"": 9, ""sample_names"": ""YY862_2"", ""input_files"": 21394588}, {""__index__"": 10, ""sample_names"": ""YY863_2"", ""input_files"": 21394591}, {""__index__"": 11, ""sample_names"": ""YY864_2"", ""input_files"": 21394594}, {""__index__"": 12, ""sample_names"": ""YY865_2"", ""input_files"": 21394607}, {""__index__"": 13, ""sample_names"": ""YY866_2"", ""input_files"": 21394645}, {""__index__"": 14, ""sample_names"": ""YY867_2"", ""input_files"": 21394651}, {""__index__"": 15, ""sample_names"": ""YY868_2"", ""input_files"": 21394653}, {""__index__"": 16, ""sample_names"": ""YY869_2"", ""input_files"": 21394656}, {""__index__"": 17, ""sample_names"": ""YY870_2"", ""input_files"": 21394658}, {""__index__"": 18, ""sample_names"": ""YY871_2"", ""input_files"": 21394666}, {""__index__"": 19, ""sample_names"": ""YY872_2"", ""input_files"": 21394668}, {""__index__"": 20, ""sample_names"": ""YY873_2"", ""input_files"": 21394678}, {""__index__"": 21, ""sample_names"": ""YY874_2"", ""input_files"": 21394684}, {""__index__"": 22, ""sample_names"": ""YY875_2"", ""input_files"": 21394687}, {""__index__"": 23, ""sample_names"": ""YY876_2"", ""input_files"": 21394690}, {""__index__"": 24, ""sample_names"": ""YY877_2"", ""input_files"": 21394694}, {""__index__"": 25, ""sample_names"": ""YY878_2"", ""input_files"": 21394703}, {""__index__"": 26, ""sample_names"": ""YY879_2"", ""input_files"": 21394705}, {""__index__"": 27, ""sample_names"": ""YY880_2"", ""input_files"": 21394707}, {""__index__"": 28, ""sample_names"": ""YY881_2"", ""input_files"": 21394729}, {""__index__"": 29, ""sample_names"": ""YY882"", ""input_files"": 21394731}, {""__index__"": 30, ""sample_names"": ""YY883_2"", ""input_files"": 21394735}, {""__index__"": 31, ""sample_names"": ""YY884_2"", ""input_files"": 21394748}, {""__index__"": 32, ""sample_names"": ""YY885_2"", ""input_files"": 21394754}, {""__index__"": 33, ""sample_names"": ""YY851_2"", ""input_files"": 21366058}, {""__index__"": 34, ""sample_names"": ""YY858_2"", ""input_files"": 21395866}]",32.0,,25502267,1444008873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-10-05 01:34:39.624751,59871.0,4.0
2016-01-29 17:23:33.175185,slurm_normal,1454088270.0,0,1.0,main_w2_handler1,2301636,11633270,False,,246476147,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": ""t2160"", ""input_files"": 19662255}]",32.0,,27910015,1454088253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2016-01-29 17:24:43.862209,48587.0,17.0
2016-01-29 17:26:02.434844,slurm_normal,1454088410.0,0,1.0,main_w2_handler0,2301636,11633302,False,,5976156,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": ""t2160"", ""input_files"": 19662270}]",32.0,,27910015,1454088394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2016-01-29 17:27:09.228021,48587.0,16.0
2016-01-29 17:29:30.843139,slurm_normal,1454088593.0,0,1.0,main_w1_handler0,2477959,11633315,False,,3178927,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{""__index__"": 0, ""sample_names"": ""t1881"", ""input_files"": 21631192}]",32.0,,27910015,1454088585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2016-01-29 17:29:54.669662,48587.0,8.0
2015-10-20 09:27:31.146198,slurm_normal,1445335250.0,0,1.0,main_w1_handler1,2454613,10651364,False,,14147486776,vcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917238.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{""__index__"": 0, ""sample_names"": ""S26"", ""input_files"": 21550167}]",32.0,,25414140,1445333261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,1.0.0,,2015-10-20 10:00:54.621522,70217.0,1989.0
