create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-10 11:36:55.499343,slurm_normal,1465558690.0,0,1.0,main_w1_handler1,2388324,13131723,False,,7316312.roundup,slurm,,11901878,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1f560272ee3b399'}]",0,,,,no,32.0,,30438199.0,1465558658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 11:38:14.641895,64160,32.0
2016-07-25 10:57:21.774357,slurm_normal,1469444260.0,0,1.0,main_w2_handler0,2746248,13483689,False,,7699540.roundup,slurm,,363024,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,,25.0,7.5,white,true,H3K27ac on RNA_seq down,TSS,RNA_seq_down,H3K27ac_normal H3K27ac_delN,yes,ascend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),RNA-seq down genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550e2f0a67bc09c16'}]",1,png,true,true,yes,32.0,,31612401.0,1469444250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 10:57:43.048529,62141,10.0
2016-06-10 12:25:21.489315,slurm_normal,1465561594.0,0,1.0,main_w2_handler1,2726385,13132136,False,,7316704.roundup,slurm,,29480355,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,6.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5148a5ba346c2d8a3'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465561556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 12:26:36.348233,38685,38.0
2016-06-10 12:25:09.511143,slurm_normal,1465561614.0,0,1.0,main_w2_handler1,2726385,13132135,False,,7316705.roundup,slurm,,42853514,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,6.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54816b6851c06fe35'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465561556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 12:26:56.988505,38685,58.0
2016-07-25 10:48:16.859206,slurm_normal,1469443727.0,0,1.0,main_w1_handler1,2746248,13483646,False,,7699509.roundup,slurm,,598561,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,,25.0,7.5,white,true,H3K27ac on RNA-seq up genes,TSS,RNA_seq_up,H3K27ac_normal H3K27ac_delN,yes,ascend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),RNA-seq up genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8eaea5beb1adf67'}]",1,png,true,true,yes,32.0,,31612401.0,1469443718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 10:48:49.528563,62141,9.0
2016-06-10 12:38:39.676192,slurm_normal,1465562516.0,0,1.0,main_w2_handler0,2726385,13132171,False,,7316777.roundup,slurm,,223960059,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,4.0,-4.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fba7a85d9b17d77'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465562369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 12:42:00.796093,38685,147.0
2016-07-25 12:44:43.331422,slurm_normal,1469450707.0,0,1.0,main_w2_handler1,2770897,13484335,False,,7700269.roundup,slurm,,704611,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7b7412ea75b022e'}]",0,,,,no,32.0,,31392418.0,1469450692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 12:45:09.366061,51911,15.0
2016-06-10 12:39:18.405924,slurm_normal,1465562480.0,0,1.0,main_w1_handler0,2726385,13132173,False,,7316779.roundup,slurm,,215029502,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,3.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c59d2f91757c13f'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465562405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 12:41:22.603163,38685,75.0
2016-06-10 12:40:18.190160,slurm_normal,1465562539.0,0,1.0,main_w2_handler0,2726385,13132175,False,,7316785.roundup,slurm,,192513729,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,4.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548fb2bbcfef076f8'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465562447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 12:42:22.578920,38685,92.0
2016-07-25 12:39:03.410903,slurm_normal,1469450371.0,0,1.0,main_w2_handler1,2770897,13484296,False,,7700219.roundup,slurm,,704611,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536a0a2ccaa526667'}]",1,png,false,false,yes,32.0,,31392418.0,1469450356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 12:39:33.356225,51911,15.0
2016-07-25 12:45:30.415039,slurm_normal,1469450763.0,0,1.0,main_w1_handler0,2770897,13484341,False,,7700275.roundup,slurm,,704611,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7b7412ea75b022e'}]",0,,,,no,32.0,,31392418.0,1469450739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 12:46:04.991201,51911,24.0
2016-06-10 13:13:10.438395,slurm_normal,1465564518.0,0,1.0,main_w2_handler1,2388324,13132343,False,,7316951.roundup,slurm,,12559372,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,winter_r,TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a289dc601a1eb28'}]",0,,,,no,32.0,,30438199.0,1465564437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 13:15:20.334921,64160,81.0
2016-06-10 13:31:10.902039,slurm_normal,1465565607.0,0,1.0,main_w1_handler1,2726385,13132449,False,,7317032.roundup,slurm,,88222098,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,4.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b16d56ad484dd7d9'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465565522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 13:33:30.649329,38685,85.0
2016-06-10 14:12:52.810946,slurm_normal,1465568084.0,0,1.0,main_w2_handler0,2726385,13132808,False,,7317341.roundup,slurm,,67034591,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,8.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd1d71ec7d249a07'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465568047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 14:14:47.389857,38685,37.0
2016-06-10 14:10:02.915307,slurm_normal,1465567892.0,0,1.0,main_w2_handler1,2726385,13132778,False,,7317318.roundup,slurm,,67034591,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,4.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd1d71ec7d249a07'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465567857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 14:11:36.431801,38685,35.0
2016-06-10 14:20:28.797169,slurm_normal,1465568516.0,0,1.0,main_w2_handler0,2726385,13132850,False,,7317399.roundup,slurm,,67034591,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,6.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd1d71ec7d249a07'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465568476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 14:21:58.378353,38685,40.0
2016-06-10 14:19:58.502991,slurm_normal,1465569460.0,0,1.0,main_w2_handler1,2726385,13132847,False,,7317395.roundup,slurm,,88222098,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,6.0,-3.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b16d56ad484dd7d9'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465568449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 14:37:46.159526,38685,1011.0
2016-06-10 15:19:08.454080,slurm_normal,1465572290.0,0,1.0,main_w2_handler1,2726385,13133321,False,,7317901.roundup,slurm,,226469674,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,6.0,-2.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5030be19474ee86aa'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465571988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 15:24:53.856401,38685,302.0
2016-06-10 15:34:08.922504,slurm_normal,1465572958.0,0,1.0,main_w1_handler1,2726385,13133513,False,,7318020.roundup,slurm,,192513729,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Oranges,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,4.0,-1.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548fb2bbcfef076f8'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465572894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 15:36:02.118112,38685,64.0
2016-06-10 15:33:35.894360,slurm_normal,1465573161.0,0,1.0,main_w2_handler0,2726385,13133509,False,,7318016.roundup,slurm,,223960059,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,3.0,-1.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fba7a85d9b17d77'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465572859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-10 15:47:02.953046,38685,302.0
2016-07-25 16:07:53.936900,slurm_normal,1469462899.0,0,1.0,main_w2_handler1,2464322,13486513,False,,7702523.roundup,slurm,,2196205,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,YlOrRd,TES,7.5,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8a361720b897591'}]",1,pdf,false,false,yes,32.0,,31696411.0,1469462887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-07-25 16:08:21.054146,70743,12.0
2016-06-13 05:48:17.970296,slurm_normal,1465796927.0,0,1.0,main_w1_handler0,2666333,13144767,False,,7329429.roundup,slurm,,1227176,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557345194784f62db'}]",1,png,false,false,yes,32.0,,30370648.0,1465796909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 05:48:49.507604,3720,18.0
2016-06-13 08:10:03.267475,slurm_normal,1465805424.0,0,1.0,main_w1_handler0,2666333,13145489,False,,7330067.roundup,slurm,,1614212,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,,10.0,1.5,1,false,,H3.3 Peaks,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,H3.3 Peaks,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54399b61226bec4bb'}]",0,,,,no,32.0,,30370648.0,1465805411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 08:10:26.676471,3720,13.0
2016-06-13 06:47:20.198523,slurm_normal,1465800461.0,0,1.0,main_w1_handler0,2666333,13145128,False,,7329729.roundup,slurm,,495050,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,TES,10.0,1.2,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581e330c8b4cfdaaf'}]",0,,,,no,32.0,,30370648.0,1465800449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 06:47:42.336252,3720,12.0
2016-06-13 06:33:49.135485,slurm_normal,1465799656.0,0,1.0,main_w1_handler1,2666333,13145067,False,,7329681.roundup,slurm,,503884,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5922b6b87ef34fef5'}]",1,png,false,false,yes,32.0,,30370648.0,1465799641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 06:34:18.774327,3720,15.0
2016-06-13 06:42:38.544104,slurm_normal,1465800185.0,0,1.0,main_w1_handler0,2666333,13145117,False,,7329716.roundup,slurm,,503884,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,10.0,1.2,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5922b6b87ef34fef5'}]",0,,,,no,32.0,,30370648.0,1465800170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 06:43:06.382628,3720,15.0
2016-06-13 07:10:07.906753,slurm_normal,1465801833.0,0,1.0,main_w1_handler1,2666333,13145255,False,,7329900.roundup,slurm,,1911144,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,TES,10.0,1.5,1,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5087e36d4b4fe9165'}]",0,,,,no,32.0,,30370648.0,1465801816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 07:10:35.040069,3720,17.0
2016-06-13 08:11:59.100136,slurm_normal,1465805556.0,0,1.0,main_w1_handler1,2666333,13145495,False,,7330077.roundup,slurm,,1614212,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,,10.0,1.5,1,false,,,,H3.3S31Ph_reads H3.3_reads,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,H3.3 Peaks,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54399b61226bec4bb'}]",0,,,,no,32.0,,30370648.0,1465805532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 08:12:40.258277,3720,24.0
2016-06-13 08:04:35.075895,slurm_normal,1465805093.0,0,1.0,main_w1_handler1,2666333,13145468,False,,7330045.roundup,slurm,,1614212,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,TES,10.0,1.5,1,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54399b61226bec4bb'}]",0,,,,no,32.0,,30370648.0,1465805085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 08:04:56.450080,3720,8.0
2016-06-13 07:01:50.176932,slurm_normal,1465801345.0,0,1.0,main_w2_handler0,2666333,13145197,False,,7329827.roundup,slurm,,1911144,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,TES,10.0,1.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5087e36d4b4fe9165'}]",0,,,,no,32.0,,30370648.0,1465801323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 07:02:27.463338,3720,22.0
2016-06-13 07:11:48.863679,slurm_normal,1465801924.0,0,1.0,main_w1_handler0,2666333,13145258,False,,7329903.roundup,slurm,,495050,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greys,TES,10.0,1.5,1,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581e330c8b4cfdaaf'}]",0,,,,no,32.0,,30370648.0,1465801919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 07:12:06.483238,3720,5.0
2016-06-13 07:37:23.960418,slurm_normal,1465803607.0,0,1.0,main_w1_handler0,2726385,13145340,False,,7329959.roundup,slurm,,194491447,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,4.0,-1.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6df5d16cdfca227'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465803462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 07:40:08.694596,38685,145.0
2016-06-13 09:38:01.840050,slurm_normal,1465810763.0,0,1.0,main_w1_handler1,2726385,13145865,False,,7330510.roundup,slurm,,30373845,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa3d8fe03b09ec2d'}]",1,pdf,false,false,yes,32.0,,30598208.0,1465810695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-13 09:39:32.036177,38685,68.0
