bgzip,bgzip_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bgzip,parameters.bgzip.values,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
59484,bgzip,,,2015-07-17 21:39:00.482907,slurm_normal,1437169172.0,0.0,,1.0,main_w2_handler1,2380185,9898179,False,,419842,vcf,4186151.roundup,slurm,,132112168.0,corral-repl,,20406394,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20406185,,32.0,,24145933,1437169167.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-17 21:39:37.651262,66107,5.0
9583902,bgzip,,,2015-07-19 19:50:55.551091,slurm_normal,1437335496.0,0.0,,1.0,main_w2_handler1,1871712,9909306,False,,36412620,vcf,4197731.roundup,slurm,,132112168.0,corral-repl,,20423264,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20423080,,32.0,,24215259,1437335492.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-19 19:51:38.585237,47785,4.0
65164657,bgzip,,,2015-07-19 19:17:32.575873,slurm_normal,1437333507.0,0.0,,1.0,main_w1_handler2,1871712,9909048,False,,251669682,vcf,4197467.roundup,slurm,,132112168.0,corral-repl,,20422921,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20422773,,32.0,,24215259,1437333498.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-19 19:18:32.339154,47785,9.0
497358,bgzip,,,2015-07-19 19:41:39.550100,slurm_normal,1437334951.0,0.0,,1.0,main_w2_handler1,1871712,9909214,False,,1807914,vcf,4197642.roundup,slurm,,132112168.0,corral-repl,,20423101,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",20423088,,32.0,,24215259,1437334946.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-19 19:42:33.448934,47785,5.0
103743,bgzip,,,2015-08-06 12:23:29.973294,slurm_normal,1438863840.0,0.0,,1.0,main_w1_handler1,2344680,10072085,False,,516528,vcf,4350097.roundup,slurm,,132112168.0,corral-repl,,20702709,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",20040897,,32.0,,24244518,1438863834.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-06 12:24:02.681650,64941,6.0
394,bgzip,,,2015-07-21 04:31:53.683440,slurm_normal,1437453132.0,0.0,,1.0,main_w1_handler0,2380182,9923055,False,,826,vcf,4210735.roundup,slurm,,132112168.0,corral-repl,,20444181,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20435131,,32.0,,24225379,1437453128.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-21 04:32:14.807473,64170,4.0
5424777,bgzip,,,2015-07-21 07:37:57.743190,slurm_normal,1437464302.0,0.0,,1.0,main_w1_handler1,2371266,9924343,False,,40013965,vcf,4211910.roundup,slurm,,132112168.0,corral-repl,,20445575,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20432516,,32.0,,24133717,1437464297.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-21 07:38:25.658861,66125,5.0
5424777,bgzip,,,2015-07-21 07:39:21.111967,slurm_normal,1437464387.0,0.0,,1.0,main_w1_handler1,2371266,9924354,False,,40013965,vcf,4211918.roundup,slurm,,132112168.0,corral-repl,,20446001,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20432516,,32.0,,24133717,1437464382.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-21 07:39:49.094307,66125,5.0
5424777,bgzip,,,2015-07-21 11:17:51.763637,slurm_normal,1437477591.0,0.0,,1.0,main_w1_handler2,2371266,9925798,False,,40013965,vcf,4213253.roundup,slurm,,132112168.0,corral-repl,,20448321,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20432516,,32.0,,24133717,1437477552.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-21 11:19:53.280860,66125,39.0
259710,bgzip,,,2015-07-22 00:01:56.874004,slurm_normal,1437523343.0,0.0,,1.0,main_w1_handler0,2384701,9935607,False,,2011619,vcf,4221400.roundup,slurm,,132112168.0,corral-repl,,20468544,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20468368,,32.0,,24252028,1437523339.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-22 00:02:25.749506,66662,4.0
17023902,bgzip,,,2015-09-18 01:36:07.205759,slurm_normal,1442540193.0,0.0,,1.0,main_w1_handler1,1618202,10349385,False,,79705495,vcf,4632206.roundup,slurm,,132112168.0,corral-repl,,21156946,,"""/galaxy-repl/localdata/chrom/macFas5.len""","""macFas5""",21156938,,32.0,,25244463,1442540189.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-18 01:36:37.442616,4402,4.0
189112,bgzip,,,2015-07-24 01:41:47.016982,slurm_normal,1437702203.0,0.0,,1.0,main_w1_handler0,2387062,9960812,False,,1257863,vcf,4245405.roundup,slurm,,132112168.0,corral-repl,,20508237,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20507285,,32.0,,24145933,1437702131.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 01:43:28.429271,66107,72.0
118622,bgzip,,,2015-08-06 22:24:17.773365,slurm_normal,1438899883.0,0.0,,1.0,main_w2_handler1,2400145,10075558,False,,845887,vcf,4353192.roundup,slurm,,132112168.0,corral-repl,,20707894,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",20705734,,32.0,,24358693,1438899880.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-06 22:24:46.897952,67085,3.0
6758,bgzip,,,2015-07-23 17:22:25.310137,slurm_normal,1437672172.0,0.0,,1.0,main_w1_handler2,1139014,9956993,False,,39545,vcf,4241727.roundup,slurm,,132112168.0,corral-repl,,20502126,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",20501768,,32.0,,24230835,1437672168.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-23 17:22:57.004201,26638,4.0
34818019,bgzip,,,2015-07-24 17:24:07.410342,slurm_normal,1437758718.0,0.0,,1.0,main_w1_handler0,2387415,9968652,False,,244770873,vcf,4252998.roundup,slurm,,132112168.0,corral-repl,,20520334,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",20519387,,32.0,,24282439,1437758684.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 17:25:24.216765,66776,34.0
160904,bgzip,,,2015-07-24 05:53:05.378518,slurm_normal,1437717209.0,0.0,,1.0,main_w2_handler1,2386674,9962340,False,,1185928,vcf,4246927.roundup,slurm,,132112168.0,corral-repl,,20510521,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20502354,,32.0,,24128336,1437717205.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 05:53:31.858822,66103,4.0
176875,bgzip,,,2015-07-24 16:32:13.855138,slurm_normal,1437755569.0,0.0,,1.0,main_w1_handler1,2387771,9968203,False,,1402130,vcf,4252533.roundup,slurm,,132112168.0,corral-repl,,20519414,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20509433,,32.0,,24296892,1437755564.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 16:32:52.339880,66792,5.0
7670785,bgzip,,,2015-09-18 00:09:12.732518,slurm_normal,1442534987.0,0.0,,1.0,main_w1_handler2,2440171,10348872,False,,43937267,vcf,4631795.roundup,slurm,,132112168.0,corral-repl,,21156282,,"""/galaxy-repl/main/files/012/458/dataset_12458932.dat""","""combined""",21156213,,32.0,,25195580,1442534969.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-18 00:09:51.606648,68413,18.0
66527,bgzip,,,2015-09-17 19:48:29.700552,slurm_normal,1442519337.0,0.0,,1.0,main_w1_handler2,2442497,10347411,False,,220412,vcf,4630421.roundup,slurm,,132112168.0,corral-repl,,21153944,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",21152842,,32.0,,25168061,1442519331.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-17 19:49:01.977248,68906,6.0
1855,bgzip,,,2015-07-22 20:29:57.212174,slurm_normal,1437597282.0,0.0,,1.0,main_w1_handler2,2381966,9946777,False,,24745,vcf,4231611.roundup,slurm,,132112168.0,corral-repl,,20486383,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20486024,,32.0,,24217098,1437597024.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-22 20:34:51.436069,66526,258.0
100494,bgzip,,,2015-08-07 21:13:03.378246,slurm_normal,1438982013.0,0.0,,1.0,main_w2_handler1,2400764,10081014,False,,640547,vcf,4358289.roundup,slurm,,132112168.0,corral-repl,,20716415,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20713895,,32.0,,24444095,1438982008.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-07 21:13:43.981284,67353,5.0
97649,bgzip,,,2015-07-24 20:21:12.078154,slurm_normal,1437769294.0,0.0,,1.0,main_w1_handler1,2388676,9971147,False,,666970,vcf,4255178.roundup,slurm,,132112168.0,corral-repl,,20524025,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20521632,,32.0,,24297785,1437769290.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 20:21:37.094796,24184,4.0
79824,bgzip,,,2015-07-24 21:11:07.128809,slurm_normal,1437772286.0,0.0,,1.0,main_w2_handler1,2388676,9971519,False,,576592,vcf,4255610.roundup,slurm,,132112168.0,corral-repl,,20524566,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20524445,,32.0,,24297785,1437772282.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 21:11:28.161105,24184,4.0
98981,bgzip,,,2015-07-24 21:28:10.637930,slurm_normal,1437773334.0,0.0,,1.0,main_w1_handler2,2388772,9971823,False,,378131,vcf,4255815.roundup,slurm,,132112168.0,corral-repl,,20524999,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20524444,,32.0,,24198025,1437773325.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 21:28:58.755660,66446,9.0
667235554,bgzip,,,2015-12-09 21:44:12.525744,slurm_normal,1449697557.0,0.0,,1.0,main_w2_handler0,2526484,11133836,False,,3910008832,vcf,5400138.roundup,slurm,,132112168.0,corral-repl,,22374640,,"""/galaxy-repl/localdata/chrom/droYak2.len""","""droYak2""",22351838,,32.0,,26673847,1449697484.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-12-09 21:45:59.773865,57895,73.0
97649,bgzip,,,2015-07-24 22:01:56.369873,slurm_normal,1437775344.0,0.0,,1.0,main_w2_handler1,2388916,9972835,False,,666970,vcf,4256504.roundup,slurm,,132112168.0,corral-repl,,20526211,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20525535,,32.0,,24297785,1437775339.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-24 22:02:29.974461,24184,5.0
14725992,bgzip,,,2015-07-26 21:41:36.040286,slurm_normal,1437946948.0,0.0,,1.0,main_w1_handler1,2391056,10000700,False,,146090190,vcf,4283307.roundup,slurm,,132112168.0,corral-repl,,20570616,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20569948,,32.0,,24204859,1437946941.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 21:42:30.770542,66476,7.0
130929,bgzip,,,2015-07-26 19:10:15.718390,slurm_normal,1437937841.0,0.0,,1.0,main_w1_handler1,2390580,9998301,False,,853711,vcf,4281040.roundup,slurm,,132112168.0,corral-repl,,20567214,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20567163,,32.0,,24251989,1437937837.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 19:10:45.086812,66553,4.0
12850636,bgzip,,,2015-07-26 21:41:30.182167,slurm_normal,1437946929.0,0.0,,1.0,main_w2_handler1,2391056,10000698,False,,129011742,vcf,4283295.roundup,slurm,,132112168.0,corral-repl,,20570615,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20569950,,32.0,,24204859,1437946925.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 21:42:20.309805,66476,4.0
13195101,bgzip,,,2015-07-26 21:41:25.063044,slurm_normal,1437946914.0,0.0,,1.0,main_w2_handler1,2391056,10000696,False,,129144003,vcf,4283289.roundup,slurm,,132112168.0,corral-repl,,20570617,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20569952,,32.0,,24204859,1437946909.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 21:41:55.804009,66476,5.0
6926,bgzip,22.0,len,2015-07-25 07:46:42.179232,slurm_normal,1437810446.0,0.0,,1.0,main_w1_handler1,2388513,9977288,False,,41728,vcf,4261174.roundup,slurm,,132112168.0,corral-repl,,20533064,,"""/galaxy-repl/main/files/011/984/dataset_11984147.dat""","""?""",20533047,,32.0,,24298043,1437810422.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-25 07:47:28.610996,66828,24.0
108727,bgzip,,,2015-07-25 10:04:10.199970,slurm_normal,1437818676.0,0.0,,1.0,main_w1_handler1,2389006,9977869,False,,940955,vcf,4261747.roundup,slurm,,132112168.0,corral-repl,,20534052,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20528703,,32.0,,24186905,1437818671.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-25 10:04:39.046745,66362,5.0
108727,bgzip,,,2015-07-25 10:03:26.670347,slurm_normal,1437818631.0,0.0,,1.0,main_w2_handler0,2389006,9977864,False,,940955,vcf,4261742.roundup,slurm,,132112168.0,corral-repl,,20534045,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20528703,,32.0,,24186905,1437818626.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-25 10:03:54.779139,66362,5.0
10904,bgzip,,,2015-08-10 05:39:36.246483,slurm_normal,1439185203.0,0.0,,1.0,main_w2_handler0,2400270,10089774,False,,42964,vcf,4365650.roundup,slurm,,132112168.0,corral-repl,,20729884,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20691253,,32.0,,24498527,1439185195.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-10 05:40:05.672244,66675,8.0
10829,bgzip,,,2015-08-10 05:39:38.141672,slurm_normal,1439185229.0,0.0,,1.0,main_w1_handler1,2400270,10089777,False,,41859,vcf,4365655.roundup,slurm,,132112168.0,corral-repl,,20729885,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20691252,,32.0,,24498527,1439185223.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-10 05:40:30.370306,66675,6.0
11097,bgzip,,,2015-08-10 05:39:26.734675,slurm_normal,1439185223.0,0.0,,1.0,main_w2_handler1,2400270,10089771,False,,44619,vcf,4365654.roundup,slurm,,132112168.0,corral-repl,,20729886,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20691251,,32.0,,24498527,1439185217.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-10 05:40:25.468964,66675,6.0
80138,bgzip,,,2015-07-25 20:22:14.892507,slurm_normal,1437855760.0,0.0,,1.0,main_w1_handler1,2389803,9984376,False,,332196,vcf,4267226.roundup,slurm,,132112168.0,corral-repl,,20545570,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20545565,,32.0,,24286666,1437855754.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-25 20:22:41.514680,66787,6.0
80197,bgzip,,,2015-07-25 21:00:01.423801,slurm_normal,1437858030.0,0.0,,1.0,main_w2_handler1,2389651,9984777,False,,332606,vcf,4267600.roundup,slurm,,132112168.0,corral-repl,,20546346,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20545566,,32.0,,24144066,1437858024.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-25 21:00:32.920348,66163,6.0
72528,bgzip,,,2015-09-18 06:57:28.245295,slurm_normal,1442559802.0,0.0,,1.0,main_w2_handler1,2442872,10350779,False,,695691,vcf,4633520.roundup,slurm,,132112168.0,corral-repl,,21159295,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",21156643,,32.0,,25168061,1442559796.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-18 07:07:00.109460,68906,6.0
15988214,bgzip,,,2015-08-09 07:47:24.920515,slurm_normal,1439106483.0,0.0,,1.0,main_w2_handler0,2403919,10085368,False,,150953824,vcf,4362071.roundup,slurm,,132112168.0,corral-repl,,20723570,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20723558,,32.0,,24254914,1439106473.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-09 07:48:07.091480,45381,10.0
39690,bgzip,,,2015-07-26 06:20:11.538420,slurm_normal,1437891634.0,0.0,,1.0,main_w2_handler0,2386177,9990728,False,,166064,vcf,4273726.roundup,slurm,,132112168.0,corral-repl,,20555866,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20555286,,32.0,,24315171,1437891631.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 06:20:35.972624,66033,3.0
58024,bgzip,,,2015-07-26 19:54:39.414563,slurm_normal,1437940509.0,0.0,,1.0,main_w2_handler0,2390865,9999022,False,,237506,vcf,4281721.roundup,slurm,,132112168.0,corral-repl,,20568397,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20568355,,32.0,,24232849,1437940505.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 19:55:11.938876,66585,4.0
64890,bgzip,,,2015-07-26 09:12:09.330064,slurm_normal,1437901950.0,0.0,,1.0,main_w2_handler1,2389494,9991645,False,,427348,vcf,4274720.roundup,slurm,,132112168.0,corral-repl,,20557246,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20557223,,32.0,,24322756,1437901946.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 09:12:33.121617,65651,4.0
33678,bgzip,,,2015-07-26 12:43:25.526729,slurm_normal,1437914629.0,0.0,,1.0,main_w2_handler1,2390416,9993001,False,,187148,vcf,4275985.roundup,slurm,,132112168.0,corral-repl,,20559195,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20558527,,32.0,,24321829,1437914622.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 12:43:53.229396,39654,7.0
90691,bgzip,,,2015-07-26 15:56:28.708830,slurm_normal,1437926215.0,0.0,,1.0,main_w2_handler1,2389697,9995211,False,,374025,vcf,4278079.roundup,slurm,,132112168.0,corral-repl,,20562751,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20558627,,32.0,,24282480,1437926211.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 15:56:57.791240,66777,4.0
59069,bgzip,,,2015-07-26 17:28:11.512765,slurm_normal,1437931722.0,0.0,,1.0,main_w1_handler0,2384256,9996634,False,,440659,vcf,4279431.roundup,slurm,,132112168.0,corral-repl,,20564912,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20564870,,32.0,,24199883,1437931718.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 17:28:46.210118,65830,4.0
142062,bgzip,,,2015-08-12 03:21:50.484640,slurm_normal,1439349743.0,0.0,,1.0,main_w2_handler0,2405699,10097894,False,,1621383,vcf,4372804.roundup,slurm,,132112168.0,corral-repl,,20743775,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20743629,,32.0,,24647682,1439349739.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-12 03:22:29.565664,1615,4.0
101844,bgzip,,,2015-08-12 08:13:46.644577,slurm_normal,1439367257.0,0.0,,1.0,main_w1_handler0,2406275,10098808,False,,386401,xls,4373677.roundup,slurm,,132112168.0,corral-repl,,20744948,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20744899,,32.0,,24647682,1439367253.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-12 08:14:19.882686,1615,4.0
7228,bgzip,,,2015-09-18 13:10:58.101484,slurm_normal,1442581893.0,0.0,,1.0,main_w1_handler1,2442086,10353008,False,,114833,vcf,4635696.roundup,slurm,,132112168.0,corral-repl,,21162381,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21162303,,32.0,,25247248,1442581889.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-18 13:11:36.303560,69505,4.0
158399,bgzip,,,2015-08-12 19:30:36.739865,slurm_normal,1439407910.0,0.0,,1.0,main_w1_handler0,2406643,10104854,False,,1107749,vcf,4378758.roundup,slurm,,132112168.0,corral-repl,,20753204,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20753091,,32.0,,24506431,1439407869.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-12 19:31:53.521479,67421,41.0
1051,bgzip,,,2015-08-13 03:37:49.464996,slurm_normal,1439437146.0,0.0,,1.0,main_w1_handler2,2210340,10106884,False,,2878,vcf,4380801.roundup,slurm,,132112168.0,corral-repl,,20755900,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20709580,,32.0,,24662814,1439437100.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-13 03:39:08.311991,59804,46.0
1051,bgzip,,,2015-08-13 03:54:15.607571,slurm_normal,1439438089.0,0.0,,1.0,main_w1_handler0,2210340,10106988,False,,2878,vcf,4380884.roundup,slurm,,132112168.0,corral-repl,,20756032,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20709580,,32.0,,24662814,1439438084.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-13 03:54:51.912532,59804,5.0
2093057338,bgzip,,,2015-08-13 04:10:50.445437,slurm_normal,1439439212.0,0.0,,1.0,main_w1_handler1,2210340,10107026,False,,20438435756,vcf,4380940.roundup,slurm,,132112168.0,corral-repl,,20755899,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",20709584,,32.0,,24663411,1439439072.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-13 04:13:34.814172,59804,140.0
92334,bgzip,,,2015-09-18 21:01:07.225117,slurm_normal,1442610099.0,0.0,,1.0,main_w2_handler0,2444099,10357466,False,,664170,vcf,4639835.roundup,slurm,,132112168.0,corral-repl,,21169582,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21169307,,32.0,,25180185,1442610095.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-18 21:01:45.369662,69270,4.0
119441,bgzip,,,2015-08-13 18:48:20.550558,slurm_normal,1439491727.0,0.0,,1.0,main_w1_handler1,2407528,10112024,False,,1065020,vcf,4385612.roundup,slurm,,132112168.0,corral-repl,,20763020,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20762775,,32.0,,24672301,1439491722.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-13 18:48:50.285952,67588,5.0
4956,bgzip,,,2015-08-14 12:36:08.972638,slurm_normal,1439555820.0,0.0,,1.0,main_w1_handler0,2407906,10117382,False,,15929,vcf,4390489.roundup,slurm,,132112168.0,corral-repl,,20772033,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20771965,,32.0,,24119934,1439555817.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-14 12:37:03.661109,57670,3.0
51595,bgzip,,,2015-07-26 22:33:03.331140,slurm_normal,1437950018.0,0.0,,1.0,main_w2_handler1,2391056,10001476,False,,398066,vcf,4284050.roundup,slurm,,132112168.0,corral-repl,,20571651,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20571201,,32.0,,24204859,1437950011.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 22:33:42.971854,66476,7.0
59484,bgzip,,,2015-07-26 22:29:40.339239,slurm_normal,1437949801.0,0.0,,1.0,main_w1_handler1,2391056,10001440,False,,419842,vcf,4284002.roundup,slurm,,132112168.0,corral-repl,,20571587,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20571202,,32.0,,24204859,1437949797.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 22:30:05.589734,66476,4.0
62162,bgzip,,,2015-07-26 22:33:44.881563,slurm_normal,1437950054.0,0.0,,1.0,main_w2_handler0,2391056,10001480,False,,450447,vcf,4284056.roundup,slurm,,132112168.0,corral-repl,,20571652,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20571200,,32.0,,24204859,1437950047.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-07-26 22:34:21.648081,66476,7.0
176860,bgzip,,,2015-12-10 01:24:44.178530,slurm_normal,1449710722.0,0.0,,1.0,main_w2_handler0,2532860,11135615,False,,1412809,vcf,5402943.roundup,slurm,,132112168.0,corral-repl,,22377871,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22377363,,32.0,,26644293,1449710712.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-12-10 01:25:25.209425,70051,10.0
85893,bgzip,,,2015-08-18 19:23:08.528290,slurm_normal,1439925824.0,0.0,,1.0,main_w1_handler0,2411642,10143511,False,,576832,vcf,4414337.roundup,slurm,,132112168.0,corral-repl,,20814722,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20812003,,32.0,,24039539,1439925820.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-08-18 19:23:49.785978,34206,4.0
2767,bgzip,,,2015-09-19 19:21:13.974169,slurm_normal,1442690495.0,0.0,,1.0,main_w1_handler1,2444139,10361207,False,,9677,vcf,4643158.roundup,slurm,,132112168.0,corral-repl,,21175265,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",21175198,,32.0,,25168061,1442690491.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2015-09-19 19:21:37.988375,68906,4.0
