chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,file_list,file_list_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-26 02:56:39.487705,slurm_normal,1474858759.0,3,,,,,1.0,main_w4_handler1,2832491,13939856,False,,8162170.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3038271,,,accession_number,"""fastqsanger""",32.0,,33154714.0,1474858678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 02:59:21.345191,32842.0,81.0
,,2016-09-25 23:42:22.191858,slurm_normal,1474849031.0,0,,,,,1.0,main_w3_handler1,2832301,13938830,False,,8161262.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554534,,,accession_number,"""fastqsanger""",32.0,,31513793.0,1474847023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 00:17:12.636400,46340.0,2008.0
,,2016-09-25 23:44:16.044411,slurm_normal,1474849326.0,0,,,,,1.0,main_w3_handler1,2832301,13938837,False,,8161269.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554537,,,accession_number,"""fastqsanger""",32.0,,31513793.0,1474847141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 00:22:08.760529,46340.0,2185.0
,,2016-09-25 23:45:29.595850,slurm_normal,1474850099.0,0,,,,,1.0,main_w3_handler1,2832301,13938841,False,,8161272.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554538,,,accession_number,"""fastqsanger""",32.0,,31513793.0,1474847198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 00:35:01.466163,46340.0,2901.0
,,2016-09-25 23:44:43.746055,slurm_normal,1474850808.0,0,,,,,1.0,main_w3_handler1,2832301,13938838,False,,8161271.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2071348,,,accession_number,"""fastqsanger""",32.0,,31513793.0,1474847198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 00:46:49.965863,46340.0,3610.0
,,2016-09-25 23:45:56.038964,slurm_normal,1474851300.0,0,,,,,1.0,main_w3_handler0,2832301,13938843,False,,8161275.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554541,,,accession_number,"""fastqsanger""",32.0,,31513793.0,1474847232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 00:55:02.130782,46340.0,4068.0
,,2016-09-26 04:54:40.373188,slurm_normal,1474865997.0,0,,,,,1.0,main_w3_handler0,2832491,13940330,False,,8162546.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3038261,,,accession_number,"""fastqsanger""",32.0,,33154714.0,1474865757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 04:59:58.148953,32842.0,240.0
,,2016-09-26 07:22:26.529195,slurm_normal,1474879321.0,3,,,,,1.0,main_w4_handler0,2751642,13941357,False,,8163420.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554541,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1474874627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 08:42:05.784017,71057.0,4694.0
,,2016-09-26 06:02:28.153613,slurm_normal,1474871408.0,3,,,,,1.0,main_w4_handler0,2832420,13940704,False,,8162944.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554535,,,accession_number,"""fastqsanger""",32.0,,33195611.0,1474869849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 06:30:09.564850,66016.0,1559.0
,,2016-09-26 02:56:47.683269,slurm_normal,1474858796.0,3,,,,,1.0,main_w3_handler1,2832491,13939859,False,,8162173.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3038272,,,accession_number,"""fastqsanger""",32.0,,33154714.0,1474858686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 02:59:56.801894,32842.0,110.0
,,2016-09-26 02:56:14.719240,slurm_normal,1474858796.0,3,,,,,1.0,main_w3_handler0,2832491,13939851,False,,8162166.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3038261,,,accession_number,"""fastqsanger""",32.0,,33154714.0,1474858643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 02:59:58.549046,32842.0,153.0
,,2016-09-26 02:56:27.842328,slurm_normal,1474858810.0,3,,,,,1.0,main_w3_handler1,2832491,13939853,False,,8162172.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3038267,,,accession_number,"""fastqsanger""",32.0,,33154714.0,1474858685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 03:00:12.952097,32842.0,125.0
,,2016-09-26 10:28:12.348358,slurm_normal,1474886517.0,3,,,,,1.0,main_w3_handler0,2832642,13942893,False,,8164553.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2968419,,,accession_number,"""fastqsanger""",32.0,,33207534.0,1474885796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 10:41:57.989082,90946.0,721.0
,,2016-09-26 11:13:34.250025,slurm_normal,1474890878.0,3,,,,,1.0,main_w3_handler1,2751642,13943162,False,,8164821.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554541,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1474888492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 11:54:40.784116,71057.0,2386.0
,,2016-09-26 22:55:33.358369,slurm_normal,1474930580.0,0,,,,,1.0,main_w4_handler0,2794422,13949720,False,,8170858.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR388685,,,accession_number,"""fastqsanger""",32.0,,32316167.0,1474930545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 22:56:24.685115,88607.0,35.0
,,2016-07-26 20:09:10.712799,slurm_normal,1469563804.0,2,,,,,1.0,main_w1_handler1,2776536,13501819,False,,7717267.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR011981 ,,,accession_number,"""fastqsanger""",32.0,,31731774.0,1469563767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-07-26 20:10:09.572915,,37.0
,,2016-09-26 14:19:51.792137,slurm_normal,1474900425.0,3,,,,,1.0,main_w4_handler0,2833097,13944677,False,,8166253.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443177,,,accession_number,"""fastqsanger""",32.0,,33211295.0,1474899704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 14:33:46.364183,,721.0
,,2016-09-26 15:21:18.283595,slurm_normal,1474903338.0,2,,,,,1.0,main_w3_handler0,2833334,13945311,False,,8166759.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0, SRR925743 ,,,accession_number,"""fastqsanger""",32.0,,33216534.0,1474903294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 15:22:19.696872,,44.0
,,2016-07-27 17:03:50.730785,slurm_normal,1469639052.0,1,,,44.0,txt,1.0,main_w2_handler0,2777256,13508840,False,,7724405.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa9a8788b5e40b54'}]",file_list,"""fastqsanger""",32.0,,31754846.0,1469639043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-07-27 17:04:17.332401,87844.0,9.0
,,2016-07-27 17:11:28.416837,slurm_normal,1469639570.0,1,,,44.0,txt,1.0,main_w2_handler0,2777256,13508886,False,,7724456.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa9a8788b5e40b54'}]",file_list,"""fastqsanger""",32.0,,31754846.0,1469639568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-07-27 17:12:55.617109,87844.0,2.0
,,2016-07-27 17:16:40.776088,slurm_normal,1469639834.0,1,,,12.0,txt,1.0,main_w2_handler1,2777256,13508928,False,,7724492.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe6d31eca266a3e8'}]",file_list,"""fastqsanger""",32.0,,31754846.0,1469639818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-07-27 17:17:17.744633,87844.0,16.0
,,2016-09-26 19:33:03.455198,slurm_normal,1474921982.0,3,5806877922.0,sra,,,1.0,main_w4_handler1,2833683,13947867,False,,8169003.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575515c6ac7c8eb5b'}]",,file,"""fastqsanger""",32.0,,33225287.0,1474918394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 20:33:03.417222,66995.0,3588.0
,,2016-09-26 22:52:04.555200,slurm_normal,1474930354.0,3,,,,,1.0,main_w3_handler1,2794422,13949693,False,,8170822.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRX109764.3,,,accession_number,"""fastqsanger""",32.0,,32316167.0,1474930341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-26 22:52:35.867489,88607.0,13.0
,,2016-09-27 08:18:29.803605,slurm_normal,1474964330.0,0,,,,,1.0,main_w4_handler0,2833216,13952751,False,,8173442.roundup,slurm,,132112168.0,corral-repl,,,both,false,,1000,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443253,,,accession_number,"""fastqsanger""",32.0,,33214399.0,1474964322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 08:18:53.114326,,8.0
,,2016-09-27 08:21:22.721503,slurm_normal,1474964516.0,0,,,,,1.0,main_w3_handler0,2833214,13952790,False,,8173476.roundup,slurm,,132112168.0,corral-repl,,,both,false,,10000,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443253,,,accession_number,"""fastqsanger""",32.0,,33239484.0,1474964500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 08:21:57.995008,91016.0,16.0
,,2016-09-27 08:30:46.214219,slurm_normal,1474965064.0,3,,,,,1.0,main_w3_handler1,2833214,13952864,False,,8173515.roundup,slurm,,132112168.0,corral-repl,,,both,false,,300,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SSR2443253,,,accession_number,"""fastqsanger""",32.0,,33239484.0,1474965058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 08:31:05.318291,91016.0,6.0
,,2016-09-27 08:32:04.843073,slurm_normal,1474965144.0,0,,,,,1.0,main_w3_handler1,2833214,13952881,False,,8173522.roundup,slurm,,132112168.0,corral-repl,,,both,false,,100,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443253,,,accession_number,"""fastqsanger""",32.0,,33239484.0,1474965137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 08:32:26.811376,91016.0,7.0
,,2016-09-27 04:36:51.562792,slurm_normal,1474951316.0,3,,,,,1.0,main_w3_handler1,2751642,13951192,False,,8172143.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554535,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1474951053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 04:41:57.338085,71057.0,263.0
,,2016-09-27 04:37:07.706978,slurm_normal,1474951390.0,3,,,,,1.0,main_w3_handler1,2751642,13951193,False,,8172144.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554536,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1474951037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 04:43:12.663167,71057.0,353.0
,,2016-09-27 04:37:23.084109,slurm_normal,1474951580.0,3,,,,,1.0,main_w3_handler1,2751642,13951194,False,,8172149.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554539,,,accession_number,"""fastqsanger""",32.0,,33151319.0,1474951325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 04:46:21.811307,71057.0,255.0
,,2016-10-20 20:25:25.452129,slurm_normal,1476995181.0,3,,,,,1.0,main_w3_handler1,2844064,14134614,False,,8348847.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SSR647674,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1476995173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-20 20:26:24.172656,91673.0,8.0
,,2016-09-27 06:05:16.757285,slurm_normal,1474956339.0,3,,,,,1.0,main_w4_handler0,2833214,13951872,False,,8172646.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1294539	,,,accession_number,"""fastqsanger""",32.0,,33214380.0,1474956333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 06:05:41.152763,,6.0
,,2016-10-20 16:44:08.368021,slurm_normal,1476984212.0,0,,,,,1.0,main_w4_handler0,2844064,14132707,False,,8346995.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647673,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1476981917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-20 17:23:35.315874,91673.0,2295.0
,,2016-10-20 17:36:03.713531,slurm_normal,1476985033.0,3,,,,,1.0,main_w4_handler1,2844064,14133311,False,,8347611.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,RR647674,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1476985026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-20 17:37:17.659572,91673.0,7.0
,,2016-10-20 17:36:10.157829,slurm_normal,1476985035.0,3,,,,,1.0,main_w4_handler1,2844064,14133313,False,,8347610.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,RR647675,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1476985028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-20 17:37:22.338072,91673.0,7.0
,,2016-09-27 08:15:11.249256,slurm_normal,1474964143.0,0,,,,,1.0,main_w4_handler1,2833097,13952719,False,,8173417.roundup,slurm,,132112168.0,corral-repl,,,both,false,,5,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443253,,,accession_number,"""fastqsanger""",32.0,,33223301.0,1474964127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 08:15:44.782219,59987.0,16.0
,,2016-09-27 08:06:33.639496,slurm_normal,1474964108.0,3,,,,,1.0,main_w4_handler0,2833216,13952623,False,,8173347.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443253,,,accession_number,"""fastqsanger""",32.0,,33214399.0,1474963612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 08:15:09.465061,,496.0
,,2016-09-27 12:26:49.696468,slurm_normal,1474979419.0,3,,,,,1.0,main_w4_handler0,2821547,13955719,False,,8175478.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4018438,,,accession_number,"""fastqsanger""",32.0,,32978610.0,1474979217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 12:30:21.179062,90272.0,202.0
,,2016-09-28 14:11:16.235772,slurm_normal,1475072327.0,0,666407573.0,sra,,,1.0,main_w4_handler1,2835986,13965757,False,,8185076.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1901ca244385103'}]",,file,"""fastqsanger""",32.0,,32569491.0,1475072004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-28 14:18:53.493532,89096.0,323.0
,,2016-09-27 17:42:34.784388,slurm_normal,1474998576.0,0,,,,,1.0,main_w3_handler0,2792120,13959490,False,,8178607.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR988114,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1474998169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 17:49:39.877460,88348.0,407.0
,,2016-09-27 17:43:04.088953,slurm_normal,1474998857.0,0,,,,,1.0,main_w3_handler1,2792120,13959494,False,,8178613.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR988116,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1474998194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 17:54:20.407701,88348.0,663.0
,,2016-10-20 19:50:08.476726,slurm_normal,1477034447.0,1,,,132.0,txt,1.0,main_w4_handler1,2862775,14134417,False,,8348677.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da74d81ab806a202'}]",file_list,"""fastqsanger""",32.0,,33831518.0,1476993201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-21 08:32:16.454706,,41246.0
,,2016-09-27 13:20:08.532115,slurm_normal,1474984119.0,3,823194709.0,sra,,,1.0,main_w4_handler1,2834515,13957131,False,,8176518.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fb063020587f1f7'}]",,file,"""fastqsanger""",32.0,,33243227.0,1474982424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 13:48:42.001285,91020.0,1695.0
,,2016-09-27 17:28:23.000163,slurm_normal,1475000402.0,0,783393020.0,sra,,,1.0,main_w3_handler0,2834515,13959387,False,,8178494.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5674dcd48203480ec'}]",,file,"""fastqsanger""",32.0,,33243227.0,1474997321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 18:20:05.874550,91020.0,3081.0
,,2016-09-27 14:14:31.352187,slurm_normal,1474986867.0,0,,,,,1.0,main_w3_handler1,2792120,13957707,False,,8176980.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956254,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1474985683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 14:34:30.479791,88348.0,1184.0
,,2016-09-27 14:14:09.907048,slurm_normal,1474986605.0,0,,,,,1.0,main_w4_handler1,2792120,13957704,False,,8176977.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956252,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1474985667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 14:30:07.102414,88348.0,938.0
,,2016-09-27 14:13:46.062109,slurm_normal,1474987646.0,3,,,,,1.0,main_w4_handler0,2792120,13957703,False,,8176975.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956251,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1474985638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 14:47:30.324609,88348.0,2008.0
,,2016-09-27 13:56:22.143526,slurm_normal,1474987672.0,3,823194709.0,sra,,,1.0,main_w4_handler1,2834515,13957572,False,,8176856.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fb063020587f1f7'}]",,file,"""fastqsanger""",32.0,,33243227.0,1474984597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 14:47:53.188691,91020.0,3075.0
,,2016-09-27 14:14:19.002703,slurm_normal,1474987686.0,3,,,,,1.0,main_w4_handler1,2792120,13957705,False,,8176979.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956253,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1474985675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 14:48:10.939209,88348.0,2011.0
,,2016-09-27 14:32:34.126396,slurm_normal,1474987686.0,3,3489669120.0,sra,,,1.0,main_w3_handler1,2834841,13957849,False,,8177090.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599076a5814b89f22'}]",,file,"""fastqsanger""",32.0,,33252695.0,1474986768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-09-27 14:48:09.068216,91036.0,918.0
