chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-23 00:44:04.125795,slurm_normal,1453509889.0,0,1.0,main_w1_handler1,2273910,11584414,False,,5850025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27629799.0,1453509859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-23 00:44:52.355203,51586.0,30.0
,,2016-01-25 03:39:04.092456,slurm_normal,1453693180.0,0,1.0,main_w2_handler0,2574145,11593545,False,,5858854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27433187.0,1453693154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-25 03:39:41.872532,71467.0,26.0
,,2016-01-26 23:09:40.382070,slurm_normal,1453849829.0,0,1.0,main_w1_handler1,2426331,11611024,False,,5875720.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27788290.0,1453849795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-26 23:10:34.784391,53578.0,34.0
,,2016-01-27 15:37:56.981921,slurm_normal,1453909138.0,0,1.0,main_w2_handler1,2579880,11615385,False,,5879901.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27328039.0,1453909092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-27 15:39:05.155490,76548.0,46.0
,,2016-04-28 17:11:55.480610,slurm_normal,1461863570.0,0,1.0,main_w2_handler0,2688580,12673667,False,,6874789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,29641001.0,1461863545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-04-28 17:12:54.265427,71877.0,25.0
,,2016-02-14 19:36:39.682914,slurm_normal,1455478670.0,0,1.0,main_w1_handler1,2584062,11822279,False,,6071311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27967571.0,1455478641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-14 19:37:52.918989,77782.0,29.0
,,2016-02-15 01:32:53.960895,slurm_normal,1455500041.0,0,1.0,main_w1_handler2,2599495,11823698,False,,6072869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,28378835.0,1455500008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-15 01:34:04.203921,,33.0
,,2016-02-15 05:06:06.565353,slurm_normal,1455512820.0,0,1.0,main_w1_handler1,2599539,11824968,False,,6074001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,26919315.0,1455512802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-15 05:07:01.767045,75619.0,18.0
,,2016-02-18 14:04:29.602207,reserved,1455804409.0,0,1.0,main_w1_handler1,2604214,11868121,False,,6108871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,28457475.0,1455804312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-18 14:06:53.945717,5254.0,97.0
,,2017-01-09 21:31:28.231110,slurm_normal,1483997517.0,0,1.0,main_w4_handler0,2947717,14719697,False,,8888617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,35215359.0,1483997494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2017-01-09 21:32:03.331730,20194.0,23.0
