chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_format|reads,input_format|reads1,input_format|reads1_filetype,input_format|reads2,input_format|reads2_filetype,input_format|reads_f,input_format|reads_f_filetype,input_format|reads_filetype,input_format|reads_r,input_format|reads_r_filetype,job_runner_external_id,job_runner_name,known_splice_gtf,known_splice_gtf_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.alignment_options.__current_case__,parameters.alignment_options.alignment_options_selector,parameters.alignment_options.coefficient,parameters.alignment_options.constant_term,parameters.alignment_options.function_type,parameters.alignment_options.ignore_quals,parameters.alignment_options.skip_forward,parameters.alignment_options.skip_reverse,parameters.chromInfo,parameters.dbkey,parameters.input_format.__current_case__,parameters.input_format.input_format_selector,parameters.input_format.paired.__current_case__,parameters.input_format.paired.aligned_file,parameters.input_format.paired.paired_end_options.__current_case__,parameters.input_format.paired.paired_end_options.no_discordant,parameters.input_format.paired.paired_end_options.no_mixed,parameters.input_format.paired.paired_end_options.paired_end_options_selector,parameters.input_format.paired.paired_end_options.skip_reverse,parameters.input_format.paired.paired_selector,parameters.input_format.paired.reads.values,parameters.input_format.paired.reads_f.values,parameters.input_format.paired.reads_r.values,parameters.input_format.paired.unaligned_file,parameters.input_format|reads_f|__identifier__,parameters.input_format|reads_r|__identifier__,parameters.input_format|reads|__identifier__,parameters.input_options.__current_case__,parameters.input_options.input_options_selector,parameters.input_options.skip,parameters.input_options.stop_after,parameters.input_options.trim_five,parameters.input_options.trim_three,parameters.max_primary,parameters.max_seeds,parameters.paired_options.__current_case__,parameters.paired_options.contain,parameters.paired_options.dovetail,parameters.paired_options.maxins,parameters.paired_options.minins,parameters.paired_options.no_discordant,parameters.paired_options.no_mixed,parameters.paired_options.overlap,parameters.paired_options.paired_options_selector,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.reference_genome_source,parameters.scoring_options.__current_case__,parameters.scoring_options.ambiguous_penalty,parameters.scoring_options.coefficient,parameters.scoring_options.constant_term,parameters.scoring_options.function_type,parameters.scoring_options.match_bonus,parameters.scoring_options.max_mismatch,parameters.scoring_options.min_mismatch,parameters.scoring_options.no_softclip,parameters.scoring_options.read_extend_penalty,parameters.scoring_options.read_open_penalty,parameters.scoring_options.ref_extend_penalty,parameters.scoring_options.ref_open_penalty,parameters.scoring_options.scoring_options_selector,parameters.scoring_options.soft_clip_penalty_max,parameters.scoring_options.soft_clip_penalty_min,parameters.secondary,parameters.spliced_options.__current_case__,parameters.spliced_options.canonical_penalty,parameters.spliced_options.coefficient,parameters.spliced_options.constant_term,parameters.spliced_options.function_type,parameters.spliced_options.known_splice_gtf.values,parameters.spliced_options.max_intron,parameters.spliced_options.min_intron,parameters.spliced_options.nc_coefficient,parameters.spliced_options.nc_constant_term,parameters.spliced_options.nc_function_type,parameters.spliced_options.no_spliced_alignment_options.__current_case__,parameters.spliced_options.no_spliced_alignment_options.maxins,parameters.spliced_options.no_spliced_alignment_options.minins,parameters.spliced_options.no_spliced_alignment_options.no_spliced_alignment,parameters.spliced_options.noncanonical_penalty,parameters.spliced_options.rna_strandness,parameters.spliced_options.spliced_options_selector,parameters.spliced_options.tma,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-03 15:30:28.046516,slurm_multi,1499098752.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250250,False,,1798410604.0,,,,,,,fastq,,,10324674,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396261}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499098442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:20:26.669788,58789,310.0
,,2017-07-03 15:25:12.110995,slurm_multi,1499096047.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250227,False,Job output deleted by user before job completed.,1614722666.0,,,,,,,fastq,,,10324294,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396197}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499095749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:36:06.559073,58789,298.0
,,2017-07-03 13:56:01.549208,slurm_multi,1499093811.0,0,,6.0,main_w3_handler2,2204692,,,16249451,False,Job output deleted by user before job completed.,,,,,,4137046537.0,fastqsanger,,4137046537.0,fastqsanger,10324015,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30253833}]","[{'src': 'hda', 'id': 30253834}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,vicPac1,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499093361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 14:57:45.755384,29075,450.0
,,2017-07-03 15:11:54.646623,slurm_multi,1499095104.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250121,False,,1593701557.0,,,,,,,fastq,,,10324205,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396202}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499094794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:19:45.770783,58789,310.0
,,2017-07-03 14:48:37.843222,slurm_multi,1499094458.0,0,,6.0,main_w3_handler2,2204692,,,16249943,False,,,,,,,3806417689.0,fastqsanger,,3806417689.0,fastqsanger,10324098,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30184042}]","[{'src': 'hda', 'id': 30184043}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499093924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:09:56.096221,29075,534.0
,,2017-07-03 14:49:07.171755,slurm_multi,1499095142.0,0,,6.0,main_w4_handler2,2204692,,,16249947,False,,,,,,,4054019339.0,fastqsanger,,4054019339.0,fastqsanger,10324182,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30184050}]","[{'src': 'hda', 'id': 30184051}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499094608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:19:03.096030,29075,534.0
,,2017-07-03 15:30:27.424123,slurm_multi,1499098071.0,0,,6.0,main_w4_handler2,2193165,439583339.0,fasta,16250248,False,,1610362858.0,,,,,,,fastq,,,10324595,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396213}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499097785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:07:55.112651,58789,286.0
,,2017-07-03 15:30:26.733735,slurm_multi,1499097358.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250246,False,,1593701557.0,,,,,,,fastq,,,10324386,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396202}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499097002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:57:32.773134,58789,356.0
,,2017-07-03 15:30:27.103994,slurm_multi,1499097780.0,0,,6.0,main_w4_handler2,2193165,439583339.0,fasta,16250247,False,,1643591284.0,,,,,,,fastq,,,10324496,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396210}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499097458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:03:02.577460,58789,322.0
,,2017-07-03 15:30:26.383850,slurm_multi,1499096840.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250245,False,,1614722666.0,,,,,,,fastq,,,10324355,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396197}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499096545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:48:53.802211,58789,295.0
,,2017-07-03 15:14:18.919858,slurm_multi,1499096634.0,0,,6.0,main_w4_handler2,2204692,,,16250143,False,,,,,,,3934648894.0,fastqsanger,,3934648894.0,fastqsanger,10324319,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30184055}]","[{'src': 'hda', 'id': 30184056}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499096088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:43:55.930040,29075,546.0
,,2017-07-03 15:16:18.862036,slurm_multi,1499097173.0,0,,6.0,main_w4_handler2,2204692,,,16250184,False,,,,,,,4137046537.0,fastqsanger,,4137046537.0,fastqsanger,10324364,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30253833}]","[{'src': 'hda', 'id': 30253834}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499096640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 15:52:55.130065,29075,533.0
,,2017-07-03 15:15:13.614727,slurm_multi,1499097806.0,0,,6.0,main_w3_handler2,2204692,,,16250157,False,,,,,,,4505958574.0,fastqsanger,,4505958574.0,fastqsanger,10324399,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30250419}]","[{'src': 'hda', 'id': 30250420}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499097236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:04:50.878208,29075,570.0
,,2017-07-03 15:00:37.167045,slurm_multi,1499097736.0,0,,6.0,main_w4_handler2,3154679,,,16250032,False,,,,,,,6516933564.0,fastq.gz,,6742740991.0,fastq.gz,10324119,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30039770}]","[{'src': 'hda', 'id': 30051183}]",false,,,,0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,mm10,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",,,,,,,,,,,,,,,,,,,,32.0,,38694129.0,1499094056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:02:17.588577,107517,3680.0
,,2017-07-03 15:30:28.893449,slurm_multi,1499098373.0,0,,6.0,main_w4_handler2,2193165,439583339.0,fasta,16250253,False,,1689656097.0,,,,,,,fastq,,,10324642,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396456}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499098077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:12:55.614101,58789,296.0
,,2017-07-03 15:12:26.400809,slurm_multi,1499098192.0,0,,6.0,main_w3_handler2,3180200,,,16250129,False,,,,,,,869520326.0,fastqsanger,,869456596.0,fastqsanger,10324636,slurm,,,,132112168.0,corral-repl,,0,no,,"""f21b3716600111e7b000005056a51846""",0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30277725}]","[{'src': 'hda', 'id': 30277729}]",false,,,,0,defaults,,,,,"""""","""20""",1,false,false,1000,0,true,true,false,advanced,0,,Schizosaccharomyces_pombe_1.1,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",,,,,,,,,,,,,,,,,,,,32.0,,,1499098018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:11:05.270311,96567,174.0
,,2017-07-03 15:30:29.177907,slurm_multi,1499100110.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250254,False,,1778440413.0,,,,,,,fastq,,,10324804,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396457}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499099797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:41:53.025172,58789,313.0
,,2017-07-03 15:15:41.591360,slurm_multi,1499098526.0,0,,6.0,main_w4_handler2,3180200,,,16250162,False,,,,,,,877560877.0,fastqsanger,,876400227.0,fastqsanger,10324664,slurm,,,,132112168.0,corral-repl,,0,no,,"""6350773e600211e78df8005056a51846""",0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30277792}]","[{'src': 'hda', 'id': 30277793}]",false,,,,0,defaults,,,,,"""""","""20""",1,false,false,1000,0,true,true,false,advanced,0,,Schizosaccharomyces_pombe_1.1,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",,,,,,,,,,,,,,,,,,,,32.0,,,1499098281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:15:27.668302,96567,245.0
,,2017-07-03 15:30:27.785285,slurm_multi,1499099127.0,0,,6.0,main_w4_handler2,2193165,439583339.0,fasta,16250249,False,,1656556502.0,,,,,,,fastq,,,10324706,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396219}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499098833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:25:28.622340,58789,294.0
,,2017-07-03 15:15:59.238338,slurm_multi,1499098716.0,0,,6.0,main_w3_handler2,2204692,,,16250166,False,,,,,,,4426078950.0,fastqsanger,,4426078950.0,fastqsanger,10324637,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30250423}]","[{'src': 'hda', 'id': 30250424}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38344574.0,1499098018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:19:09.429007,29075,698.0
,,2017-07-03 15:30:29.513252,slurm_multi,1499100467.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250255,False,,1944096874.0,,,,,,,fastq,,,10324843,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396458}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499100125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:47:49.727500,58789,342.0
,,2017-07-03 15:30:28.615265,slurm_multi,1499099439.0,0,,6.0,main_w4_handler2,2193165,439583339.0,fasta,16250252,False,,1800383358.0,,,,,,,fastq,,,10324735,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396455}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499099137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:30:41.341998,58789,302.0
,,2017-07-03 15:30:30.462552,slurm_multi,1499101411.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250257,False,,1797003109.0,,,,,,,fastq,,,10324911,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396460}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499101112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 17:03:33.391138,58789,299.0
,,2017-07-03 15:30:28.314576,slurm_multi,1499099783.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250251,False,,1761763578.0,,,,,,,fastq,,,10324771,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396266}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499099448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:36:25.617319,58789,335.0
,,2017-07-03 15:30:29.920604,slurm_multi,1499101089.0,0,,6.0,main_w3_handler2,2193165,439583339.0,fasta,16250256,False,,1863428937.0,,,,,,,fastq,,,10324898,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396459}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499100791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:58:11.407515,58789,298.0
,,2017-07-03 15:30:30.973650,slurm_multi,1499100777.0,0,,6.0,main_w4_handler2,2193165,439583339.0,fasta,16250258,False,,1760194058.0,,,,,,,fastq,,,10324874,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 18396461}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30277528}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39072421.0,1499100472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 16:52:59.024927,58789,305.0
,,2017-07-03 18:48:19.547725,slurm_multi,1499107953.0,0,,6.0,main_w3_handler2,3179379,,,16251669,False,,,,,,,25389640.0,fastq,,25389640.0,fastq,10325584,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30268307}]","[{'src': 'hda', 'id': 30268307}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,hg19,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39076632.0,1499107932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 18:52:35.942892,106360,21.0
,,2017-07-03 18:37:30.663885,slurm_multi,1499107191.0,0,,6.0,main_w4_handler2,3179379,,,16251630,False,,,,,,,32246969.0,fastq,,32246969.0,fastq,10325517,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30268306}]","[{'src': 'hda', 'id': 30268306}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,hg19,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39076632.0,1499107174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-03 18:39:52.796481,106360,17.0
