chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq_filters,parameters.input_file.values,parameters.input_file|__identifier__,parameters.max_num_deviants,parameters.max_quality,parameters.max_size,parameters.min_quality,parameters.min_size,parameters.paired_end,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-19 19:27:55.093564,slurm_normal,1508441286.0,0,,1.0,main_w3_handler0,3289289,17148738,False,,65384,fastqsanger,11206543,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31761974}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508441282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:28:09.182091,113746.0,4.0
,,2017-10-20 20:12:14.035114,slurm_normal,1508533862.0,0,,1.0,main_w4_handler0,3226928,17158454,False,,95838951,fastqsanger,11217506,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31781401}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508533828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 21:11:11.664963,112497.0,34.0
,,2017-10-19 17:59:56.917334,slurm_normal,1508436804.0,0,,1.0,main_w3_handler1,3292532,17148022,False,,2815416258,fastqsanger,11205880,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31763580}]",,"""0""","""0.0""","""18""","""0.0""","""15""","""false""",32.0,,41394676.0,1508436459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 18:13:26.882004,105583.0,345.0
,,2017-10-19 18:45:18.853169,slurm_normal,1508440324.0,0,,1.0,main_w3_handler0,3292532,17148468,False,,4123580802,fastqsanger,11206356,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31764455}]",,"""0""","""0.0""","""18""","""0.0""","""15""","""false""",32.0,,41394676.0,1508439579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:12:06.724629,105583.0,745.0
,,2017-10-20 22:53:41.095178,slurm_normal,1508540061.0,0,,1.0,main_w3_handler0,3226928,17159845,False,,8906961,fastqsanger,11218566,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31783461}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508540054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 22:54:24.311751,112497.0,7.0
,,2017-10-20 22:56:44.604520,slurm_normal,1508540539.0,0,,1.0,main_w3_handler0,3226928,17159866,False,,160649770,fastqsanger,11218604,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31783486}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508540489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 23:02:21.360433,112497.0,50.0
,,2017-10-20 22:46:51.989216,slurm_normal,1508539744.0,0,,1.0,main_w3_handler0,3226928,17159811,False,,54515605,fastqsanger,11218526,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31783423}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508539723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 22:49:07.868071,112497.0,21.0
,,2017-10-20 15:42:46.549168,slurm_normal,1508527591.0,0,,1.0,main_w4_handler1,3287315,17155927,False,,563578735,fastqsanger.gz,11216293,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31769724}]","""forward""","""0""","""0.0""","""0""","""28.0""","""0""","""true""",32.0,,41284101.0,1508526006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 19:26:36.581190,113653.0,1585.0
,,2017-10-19 19:18:38.822957,slurm_normal,1508440758.0,0,,1.0,main_w3_handler0,3289289,17148686,False,,65384,fastqsanger,11206483,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31761974}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508440724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:19:20.001836,113746.0,34.0
,,2017-10-19 19:27:39.062275,slurm_normal,1508441282.0,0,,1.0,main_w4_handler1,3289289,17148735,False,,65440,fastqsanger,11206541,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31761973}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508441277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:28:14.366976,113746.0,5.0
,,2017-10-19 19:27:03.916905,slurm_normal,1508441238.0,0,,1.0,main_w3_handler0,3289289,17148731,False,,65327,fastqsanger,11206533,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31761971}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508441232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:27:20.874187,113746.0,6.0
,,2017-10-19 19:28:12.973076,slurm_normal,1508441305.0,0,,1.0,main_w3_handler0,3289289,17148740,False,,65347,fastqsanger,11206546,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31764658}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508441300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:28:26.984999,113746.0,5.0
,,2017-10-19 19:27:20.241489,slurm_normal,1508441263.0,0,,1.0,main_w3_handler1,3289289,17148733,False,,65479,fastqsanger,11206539,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31761972}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508441248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:27:46.451958,113746.0,15.0
,,2017-10-19 19:28:31.382328,slurm_normal,1508441320.0,0,,1.0,main_w3_handler1,3289289,17148743,False,,65356,fastqsanger,11206548,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31764659}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41322732.0,1508441315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:28:42.680425,113746.0,5.0
,,2017-10-19 19:43:15.227024,slurm_normal,1508442225.0,0,,1.0,main_w4_handler0,3289108,17148844,False,,65327,fastqsanger,11206643,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31740904}]",,"""0""","""0.0""","""0""","""0.0""","""50""","""false""",32.0,,41403634.0,1508442214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:43:56.232495,114027.0,11.0
,,2017-10-19 19:41:43.280215,slurm_normal,1508442141.0,0,,1.0,main_w4_handler0,3289108,17148837,False,,65327,fastqsanger,11206638,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31740904}]",,"""0""","""0.0""","""0""","""0.0""","""50""","""false""",32.0,,41403634.0,1508442123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 19:42:28.455753,114027.0,18.0
,,2017-12-29 06:37:30.790552,slurm_normal,1514530055.0,0,,1.0,main_w4_handler0,3376533,17912961,False,,1018389594,fastqsanger,11988335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 33094215}]",,"""0""","""0.0""","""0""","""0.0""","""0""","""true""",32.0,,42871241.0,1514529454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-12-29 06:47:37.308690,119145.0,601.0
,,2017-10-19 20:29:00.536277,slurm_normal,1508444970.0,0,,1.0,main_w4_handler1,3289108,17149173,False,,65479,fastqsanger,11206987,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31739753}]",,"""0""","""0.0""","""0""","""0.0""","""50""","""false""",32.0,,41403634.0,1508444965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 20:29:41.536516,114027.0,5.0
,,2017-10-19 20:16:41.728229,slurm_normal,1508444217.0,0,,1.0,main_w4_handler0,3289268,17149064,False,,65356,fastqsanger,11206908,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31765488}]",,"""0""","""0.0""","""0""","""20.0""","""50""","""false""",32.0,,41321827.0,1508444211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 20:17:02.592388,113743.0,6.0
,,2017-10-19 21:26:50.649715,slurm_normal,1508449331.0,0,,1.0,main_w4_handler0,3292532,17149643,False,,4040410276,fastqsanger,11207448,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31766641}]",,"""0""","""0.0""","""18""","""0.0""","""15""","""false""",32.0,,41394676.0,1508448546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 21:42:18.977475,105583.0,785.0
,,2018-01-23 22:38:40.108717,slurm_normal,1516751863.0,0,,1.0,main_w3_handler0,3382964,18138807,False,,6898205961,fastqsanger,12218970,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/576/dataset_18576768.dat""","""Xenopus_Laevis9.1""",[],"[{'src': 'hda', 'id': 33471259}]",,"""0""","""0.0""","""0""","""0.0""","""20""","""false""",32.0,,43006254.0,1516749718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2018-01-23 23:57:44.829172,17286.0,2145.0
,,2017-10-19 23:35:26.720312,slurm_normal,1508456224.0,0,,1.0,main_w4_handler1,3226928,17150415,False,,40947355,fastqsanger,11208362,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768167}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508456205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:37:05.321771,112497.0,19.0
,,2018-01-23 22:09:08.959149,slurm_normal,1516751437.0,0,,1.0,main_w3_handler1,3400987,18138532,False,,10005933008,fastqsanger,12218793,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/576/dataset_18576768.dat""","""Xenopus_Laevis9.1""",[],"[{'src': 'hda', 'id': 33470143}]",,"""0""","""0.0""","""0""","""0.0""","""20""","""false""",32.0,,43006254.0,1516748243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2018-01-23 23:50:38.185006,17286.0,3194.0
,,2017-10-20 20:21:02.038952,slurm_normal,1508533193.0,0,,1.0,main_w4_handler1,3226928,17158513,False,,127525281,fastqsanger,11217318,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31781479}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508533147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 20:59:54.600670,112497.0,46.0
,,2017-10-19 22:50:36.504435,slurm_normal,1508455063.0,0,,1.0,main_w3_handler1,3289267,17150229,False,,6210803016,fastqsanger,11208089,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31764729}]",,"""0""","""250.0""","""150""","""20.0""","""50""","""true""",32.0,,41321824.0,1508453441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:17:48.363702,113742.0,1622.0
,,2017-10-19 23:45:45.955438,slurm_normal,1508456891.0,0,,1.0,main_w4_handler0,3226928,17150451,False,,57197044,fastqsanger,11208420,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768209}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508456869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:48:22.961284,112497.0,22.0
,,2017-10-19 23:41:04.649398,slurm_normal,1508456559.0,0,,1.0,main_w3_handler0,3226928,17150434,False,,53310076,fastqsanger,11208395,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768190}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508456538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:42:41.689983,112497.0,21.0
,,2017-10-20 00:04:15.879474,slurm_normal,1508457996.0,0,,1.0,main_w3_handler0,3226928,17150538,False,,52154827,fastqsanger,11208545,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768326}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508457975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 00:06:39.039794,112497.0,21.0
,,2018-01-19 08:32:16.463254,slurm_normal,1516350748.0,0,,1.0,main_w3_handler1,3397596,18081502,False,,1376885,fastqsanger,12160236,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 33383283}]",,"""0""","""0.0""","""1500""","""0.0""","""800""","""false""",32.0,,42438039.0,1516350742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2018-01-19 08:32:29.028414,113848.0,6.0
,,2017-10-19 22:15:10.112089,slurm_normal,1508455009.0,0,,1.0,main_w4_handler1,3226928,17149934,False,,2073348135,fastqsanger,11208193,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31767157}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508454348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:16:52.568798,112497.0,661.0
,,2017-10-20 00:13:28.673689,slurm_normal,1508458552.0,0,,1.0,main_w4_handler1,3226928,17150560,False,,55252833,fastqsanger,11208567,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768356}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508458530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-20 00:16:00.160636,112497.0,22.0
,,2017-10-19 23:51:44.528653,slurm_normal,1508457261.0,0,,1.0,main_w4_handler0,3226928,17150481,False,,64208456,fastqsanger,11208464,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768255}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508457236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:54:30.857540,112497.0,25.0
,,2017-10-19 23:57:14.802040,slurm_normal,1508457549.0,0,,1.0,main_w4_handler1,3226928,17150501,False,,45638268,fastqsanger,11208485,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 31768281}]",,"""0""","""0.0""","""400""","""0.0""","""300""","""false""",32.0,,40962328.0,1508457531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2017-10-19 23:59:14.950910,112497.0,18.0
,,2018-01-05 09:25:46.712561,slurm_normal,1515144357.0,0,,1.0,main_w3_handler1,3372220,17952304,False,,18266216,fastqsanger,12028817,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",[],"[{'src': 'hda', 'id': 33183991}]",,"""0""","""0.0""","""0""","""20.0""","""0""","""false""",32.0,,42792859.0,1515144350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2018-01-05 09:25:59.140066,118982.0,7.0
,,2018-01-24 00:35:14.332077,slurm_normal,1516755072.0,0,,1.0,main_w4_handler0,3311453,18139478,False,,2431216045,fastqsanger,12219375,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 33472401}]",,"""0""","""0.0""","""25""","""28.0""","""18""","""false""",32.0,,42877153.0,1516754124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2018-01-24 00:51:16.186241,109607.0,948.0
,,2018-01-24 00:36:56.943324,slurm_normal,1516755077.0,0,,1.0,main_w4_handler0,3311453,18139488,False,,2188279072,fastqsanger,12219386,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",[],"[{'src': 'hda', 'id': 33472404}]",,"""0""","""0.0""","""25""","""28.0""","""18""","""false""",32.0,,42877153.0,1516754223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,1.1.1,,2018-01-24 00:51:19.084513,109607.0,854.0
