corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
9770,deeptools_coverage_matrix,2016-04-22 13:14:19.145475,slurm_normal,1461330883.0,0,1.0,main_w2_handler0,2661936,12567992,False,,6753386.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d26cdb6e1a1e17'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461330870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:14:45.785001,63534.0,13.0
2164,deeptools_coverage_matrix,2016-04-22 01:57:53.498156,slurm_normal,1461290348.0,0,1.0,main_w1_handler0,2661936,12556473,False,,6745983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad88acd47a4fcd91'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29439861,1461290339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:59:10.779296,63534.0,9.0
7813,deeptools_coverage_matrix,2016-04-22 01:40:00.508439,slurm_normal,1461289224.0,0,1.0,main_w1_handler0,2661936,12556411,False,,6745845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c8fbdde05203707'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,29753726,1461289213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:40:26.877493,63534.0,11.0
245231,deeptools_coverage_matrix,2016-04-22 04:59:23.383020,slurm_normal,1461302016.0,0,1.0,main_w1_handler0,2661936,12557358,False,,6746930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5096d8cd3bb464688'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461302006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:13:38.818960,63534.0,10.0
5121,deeptools_coverage_matrix,2016-04-22 01:25:12.146691,slurm_normal,1461288333.0,0,1.0,main_w2_handler0,2661936,12556367,False,,6745773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5157aa76d3ac53d42'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,29753726,1461288324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:25:36.819867,63534.0,9.0
2929,deeptools_coverage_matrix,2016-04-22 01:10:49.774930,slurm_normal,1461287474.0,0,1.0,main_w1_handler1,2661936,12556297,False,,6745590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5855642d3bfb1326d'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,29439861,1461287459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:11:17.778551,63534.0,15.0
35482,deeptools_coverage_matrix,2016-04-22 02:01:10.053507,slurm_normal,1461290655.0,0,1.0,main_w1_handler0,2661936,12556488,False,,6746029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5909cf7ec4c948cab'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461290641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 02:04:17.468444,63534.0,14.0
5121,deeptools_coverage_matrix,2016-04-22 01:51:20.774341,slurm_normal,1461289898.0,0,1.0,main_w2_handler0,2661936,12556444,False,,6745907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5157aa76d3ac53d42'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""true""",32.0,,29439861,1461289892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:51:41.014518,63534.0,6.0
19855,deeptools_coverage_matrix,2016-04-22 02:03:22.011122,slurm_normal,1461290622.0,0,1.0,main_w2_handler0,2661936,12556492,False,,6746024.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546c43a9e585d3de9'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29439861,1461290614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 02:03:44.114407,63534.0,8.0
7813,deeptools_coverage_matrix,2016-04-22 01:39:53.339000,slurm_normal,1461289208.0,0,1.0,main_w1_handler0,2661936,12556400,False,,6745844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c8fbdde05203707'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,29753726,1461289200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:40:11.286589,63534.0,8.0
19855,deeptools_coverage_matrix,2016-04-22 01:55:46.163298,slurm_normal,1461290167.0,0,1.0,main_w1_handler1,2661936,12556454,False,,6745970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546c43a9e585d3de9'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29439861,1461290160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 01:56:10.643172,63534.0,7.0
12924,deeptools_coverage_matrix,2016-04-22 05:18:30.025521,slurm_normal,1461302338.0,0,1.0,main_w2_handler1,2661936,12557491,False,,6746960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a6703a760f5e500'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461302322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:18:59.403615,63534.0,16.0
1194721,deeptools_coverage_matrix,2016-04-22 14:38:16.054952,slurm_normal,1461335925.0,0,1.0,main_w2_handler1,2661936,12568708,False,,6754163.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d453991f70dbaf6e'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461335904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 14:38:47.280840,63534.0,21.0
13689,deeptools_coverage_matrix,2016-04-22 02:41:35.987716,slurm_normal,1461292910.0,0,1.0,main_w1_handler0,2661936,12556585,False,,6746250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509e6b1f9a3601a88'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461292904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 02:41:52.892802,63534.0,6.0
29760,deeptools_coverage_matrix,2016-04-22 05:22:07.556511,slurm_normal,1461302546.0,0,1.0,main_w2_handler1,2661936,12557501,False,,6746975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59458a7e31fa081d4'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461302535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:22:27.702399,63534.0,11.0
245231,deeptools_coverage_matrix,2016-04-22 05:14:41.716362,slurm_normal,1461302098.0,0,1.0,main_w1_handler1,2661936,12557441,False,,6746935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5096d8cd3bb464688'}]","""spearman""","""?""","""false""","""png""",0,RdYlBu,true,,heatmap,,,"""true""","""true""",32.0,,29439861,1461302091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:15:00.750175,63534.0,7.0
198449,deeptools_coverage_matrix,2016-04-22 05:34:01.398781,slurm_normal,1461303258.0,0,1.0,main_w2_handler1,2661936,12557516,False,,6746989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5744befde92408bf9'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461303251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:34:19.286173,63534.0,7.0
35482,deeptools_coverage_matrix,2016-04-22 05:24:14.841751,slurm_normal,1461302669.0,0,1.0,main_w1_handler2,2661936,12557505,False,,6746980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5909cf7ec4c948cab'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461302663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:24:31.479991,63534.0,6.0
29760,deeptools_coverage_matrix,2016-04-22 05:22:58.973277,slurm_normal,1461302601.0,0,1.0,main_w2_handler0,2661936,12557503,False,,6746978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59458a7e31fa081d4'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29439861,1461302589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 05:23:23.476186,63534.0,12.0
9770,deeptools_coverage_matrix,2016-04-22 10:28:08.154786,slurm_normal,1461320924.0,0,1.0,main_w1_handler2,2661936,12566300,False,,6751135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d26cdb6e1a1e17'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""true""",32.0,,29515524,1461320901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 10:28:47.051818,63534.0,23.0
9770,deeptools_coverage_matrix,2016-04-22 13:15:25.413918,slurm_normal,1461330947.0,0,1.0,main_w2_handler1,2661936,12568001,False,,6753393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d26cdb6e1a1e17'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461330937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:15:48.727990,63534.0,10.0
9770,deeptools_coverage_matrix,2016-04-22 13:16:19.215212,slurm_normal,1461330993.0,0,1.0,main_w2_handler1,2661936,12568006,False,,6753398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d26cdb6e1a1e17'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461330987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:16:34.708210,63534.0,6.0
2275,deeptools_coverage_matrix,2016-04-22 13:32:27.898693,slurm_normal,1461331964.0,0,1.0,main_w1_handler0,2661936,12568213,False,,6753601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebc9f2a5c85abc3a'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461331960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:32:47.028126,63534.0,4.0
2275,deeptools_coverage_matrix,2016-04-22 13:31:44.632316,slurm_normal,1461331919.0,0,1.0,main_w1_handler1,2661936,12568204,False,,6753590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebc9f2a5c85abc3a'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461331914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:32:02.757121,63534.0,5.0
761,deeptools_coverage_matrix,2016-04-22 13:36:10.791199,slurm_normal,1461332186.0,0,1.0,main_w2_handler1,2661936,12568233,False,,6753628.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5c9c9bfff8946a7'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461332180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:36:28.866155,63534.0,6.0
2275,deeptools_coverage_matrix,2016-04-22 13:28:16.411179,slurm_normal,1461331711.0,0,1.0,main_w2_handler0,2661936,12568145,False,,6753551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebc9f2a5c85abc3a'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461331706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:28:34.721645,63534.0,5.0
21806,deeptools_coverage_matrix,2016-04-22 13:24:31.697364,slurm_normal,1461331490.0,0,1.0,main_w2_handler0,2661936,12568097,False,,6753499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51918c5f184622b84'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461331484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:24:53.238507,63534.0,6.0
21806,deeptools_coverage_matrix,2016-04-22 13:24:45.760241,slurm_normal,1461331503.0,0,1.0,main_w1_handler0,2661936,12568100,False,,6753504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51918c5f184622b84'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""false""","""true""",32.0,,29515524,1461331497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:25:05.429154,63534.0,6.0
5244,deeptools_coverage_matrix,2016-04-22 13:27:54.268135,slurm_normal,1461331692.0,0,1.0,main_w1_handler2,2661936,12568142,False,,6753548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c003b61b44285078'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461331685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 13:28:15.381656,63534.0,7.0
2669426,deeptools_coverage_matrix,2016-04-20 22:10:50.959135,slurm_normal,1461190455.0,0,1.0,main_w1_handler0,2678115,12542811,False,,6728674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c5158a63444a7c8'}]","""spearman""","""mm9""","""false""","""png""",0,RdYlBu,true,JD_RNAseq_01,heatmap,,,"""false""","""false""",32.0,,29028521,1461190323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-20 22:14:17.316797,69337.0,132.0
1194721,deeptools_coverage_matrix,2016-04-22 23:58:14.063949,slurm_normal,1461369583.0,0,1.0,main_w1_handler2,2661936,12579051,False,,6771719.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d453991f70dbaf6e'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461369505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-22 23:59:44.230349,63534.0,78.0
2275,deeptools_coverage_matrix,2016-04-24 01:36:16.846523,slurm_normal,1461461790.0,0,1.0,main_w1_handler0,2661936,12584424,False,,6788370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58908401c81de3bcd'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461461784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 01:36:30.976282,63534.0,6.0
12032,deeptools_coverage_matrix,2016-04-24 03:43:02.624663,slurm_normal,1461469428.0,0,1.0,main_w2_handler1,2661936,12584651,False,,6788576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5545e672c04f4d9'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461469419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:43:50.139599,63534.0,9.0
12032,deeptools_coverage_matrix,2016-04-24 03:20:23.725718,slurm_normal,1461468062.0,0,1.0,main_w2_handler1,2661936,12584603,False,,6788528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce3d886551a6a6d6'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461468056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:21:03.962710,63534.0,6.0
47371,deeptools_coverage_matrix,2016-04-24 02:09:35.599348,slurm_normal,1461463868.0,0,1.0,main_w1_handler1,2661936,12584493,False,,6788423.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5323227328ca79b63'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461463864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 02:11:10.090580,63534.0,4.0
3094,deeptools_coverage_matrix,2016-04-24 01:13:28.308470,slurm_normal,1461460437.0,0,1.0,main_w1_handler0,2661936,12584350,False,,6788301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50402d4388af5d8ad'}]","""spearman""","""?""","""true""","""png""",1,,,,scatterplot,,,"""false""","""false""",32.0,,29515524,1461460422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 01:13:59.305682,63534.0,15.0
18385,deeptools_coverage_matrix,2016-04-24 01:55:13.713416,slurm_normal,1461462937.0,0,1.0,main_w2_handler1,2661936,12584460,False,,6788395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dd92a37560cf57a'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461462920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 01:55:38.646692,63534.0,17.0
39310,deeptools_coverage_matrix,2016-04-24 02:02:47.123320,slurm_normal,1461463385.0,0,1.0,main_w1_handler2,2661936,12584472,False,,6788408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df48f01d073c270f'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461463378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 02:03:07.515148,63534.0,7.0
3094,deeptools_coverage_matrix,2016-04-24 01:30:15.198877,slurm_normal,1461461437.0,0,1.0,main_w1_handler2,2661936,12584416,False,,6788353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50402d4388af5d8ad'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461461426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 01:30:39.486938,63534.0,11.0
18385,deeptools_coverage_matrix,2016-04-24 01:52:28.814124,slurm_normal,1461462764.0,0,1.0,main_w1_handler1,2661936,12584450,False,,6788390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dd92a37560cf57a'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461462757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 01:52:46.454099,63534.0,7.0
2275,deeptools_coverage_matrix,2016-04-24 01:36:07.250109,slurm_normal,1461461787.0,0,1.0,main_w1_handler0,2661936,12584423,False,,6788369.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58908401c81de3bcd'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461461779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 01:36:28.328592,63534.0,8.0
72763,deeptools_coverage_matrix,2016-04-24 03:14:13.962676,slurm_normal,1461467790.0,0,1.0,main_w2_handler1,2661936,12584588,False,,6788513.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59302c1a9c812b9fe'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461467782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:16:32.830861,63534.0,8.0
