create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dist,parameters.input.values,parameters.mapq,parameters.pos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-04 17:05:50.511018,slurm_normal,1496596503.0,0,1.0,main_w4_handler0,3137380,16009958,False,,4930896116,tabular,10103098.roundup,slurm,,132112168.0,corral-repl,,"""0cec2f58494811e7a8f4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29884466}]","""20""","""2""",32.0,,,1496596189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-04 17:15:05.130996,61346,314.0
2017-06-04 15:58:25.763466,slurm_normal,1496592134.0,0,1.0,main_w3_handler0,3137577,16009698,False,,1528351104,tabular,10102887.roundup,slurm,,132112168.0,corral-repl,,"""a1cc42d4493e11e79256005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29884066}]","""20""","""2""",32.0,,,1496592050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-04 16:02:16.110217,61346,84.0
2017-04-05 17:26:10.202076,slurm_normal,1491413720.0,0,1.0,main_w4_handler0,3060744,15496865,False,,923781612,tabular,9624348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29086235}]","""20""","""2""",32.0,,37108037.0,1491413607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-05 17:35:23.910967,73233,113.0
2017-06-04 18:08:08.513633,slurm_normal,1496600072.0,0,1.0,main_w4_handler1,3137576,16010092,False,,3699000180,tabular,10103226.roundup,slurm,,132112168.0,corral-repl,,"""c108906e495011e79f91005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29884666}]","""20""","""2""",32.0,,,1496599879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-04 18:14:35.902370,61346,193.0
2017-03-09 18:14:28.328587,slurm_normal,1489083660.0,0,1.0,main_w3_handler1,3012876,15256057,False,,4632612720,tabular,9401902.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 28543464}]","""20""","""2""",32.0,,35324227.0,1489083352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-03-09 18:21:03.871835,61346,308.0
2017-03-09 18:26:04.042608,slurm_normal,1489084474.0,0,1.0,main_w3_handler1,3025707,15256110,False,,4632612720,tabular,9401979.roundup,slurm,,132112168.0,corral-repl,,"""9adeff5804f511e780e5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 28698632}]","""20""","""2""",32.0,,,1489084181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-03-09 18:34:36.834129,61346,293.0
2017-06-05 02:05:16.879960,slurm_normal,1496628958.0,0,1.0,main_w3_handler0,3109482,16011754,False,,6277745094,tabular,10104685.roundup,slurm,,132112168.0,corral-repl,,"""68a9a802499311e7ad13005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29887182}]","""20""","""2""",32.0,,,1496628598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 02:15:59.536261,61346,360.0
2017-06-05 02:26:39.598912,slurm_normal,1496630182.0,0,1.0,main_w3_handler1,3137575,16011936,False,,5211206450,tabular,10104857.roundup,slurm,,132112168.0,corral-repl,,"""651b2168499611e79813005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29887408}]","""20""","""2""",32.0,,,1496629871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 02:36:24.697489,61346,311.0
2017-03-14 11:01:13.375635,slurm_normal,1489497410.0,0,1.0,main_w3_handler1,3029373,15290523,False,,33255736684,tabular,9434552.roundup,slurm,,132112168.0,corral-repl,,"""6b600aca08a511e7bba5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 28749699}]","""20""","""2""",32.0,,,1489493699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-03-14 13:17:00.465930,84316,3711.0
2017-03-14 17:04:27.008323,slurm_normal,1489511424.0,0,1.0,main_w3_handler0,3015217,15293791,False,,9083790,tabular,9436817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 28755030}]","""20""","""2""",32.0,,36622894.0,1489511383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-03-14 17:10:28.225775,86660,41.0
2017-03-14 19:27:13.957236,slurm_normal,1489520267.0,0,1.0,main_w3_handler1,3015217,15295299,False,,3779573874,tabular,9437845.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 28663718}]","""20""","""2""",32.0,,36624532.0,1489519724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-03-14 19:37:48.882461,86660,543.0
2017-04-06 13:16:35.674230,slurm_normal,1491485956.0,0,1.0,main_w4_handler1,3061919,15507730,False,,8329233084,tabular,9634926.roundup,slurm,,132112168.0,corral-repl,,"""406432c81acb11e7b60d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29100361}]","""20""","""2""",32.0,,,1491485168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-06 13:39:18.407306,61346,788.0
2017-04-06 13:18:28.670353,slurm_normal,1491486600.0,0,1.0,main_w3_handler0,3061920,15507750,False,,8984494760,tabular,9634998.roundup,slurm,,132112168.0,corral-repl,,"""8465220c1acb11e783b8005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29100391}]","""20""","""2""",32.0,,,1491485638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-06 13:50:09.061463,61346,962.0
2017-04-06 13:41:46.157007,slurm_normal,1491488092.0,0,1.0,main_w4_handler0,3061922,15508033,False,,9048313538,tabular,9635223.roundup,slurm,,132112168.0,corral-repl,,"""c4c2c1941ace11e7aefd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29100747}]","""20""","""2""",32.0,,,1491486858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-06 14:14:57.869616,61346,1234.0
2017-04-06 13:28:56.918713,slurm_normal,1491487862.0,0,1.0,main_w3_handler0,3061923,15507844,False,,7872655888,tabular,9635208.roundup,slurm,,132112168.0,corral-repl,,"""fabbcea01acc11e7b60d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29100507}]","""20""","""2""",32.0,,,1491486791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-06 14:12:53.966557,61346,1071.0
2017-04-10 13:38:14.929631,slurm_normal,1491834101.0,0,1.0,main_w3_handler0,3067400,15540943,False,,9140553914,tabular,9666414.roundup,slurm,,132112168.0,corral-repl,,"""f1522dae1df211e7a194005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29150006}]","""20""","""2""",32.0,,,1491833410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-10 14:22:03.719910,84316,691.0
2017-06-05 17:48:57.868195,slurm_normal,1496685517.0,0,1.0,main_w4_handler1,3140723,16018194,False,,6441333450,tabular,10110424.roundup,slurm,,132112168.0,corral-repl,,"""3c98034c4a1711e79e39005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29896530}]","""20""","""2""",32.0,,,1496685177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 17:58:38.424502,73233,340.0
2017-06-05 18:17:29.253954,slurm_normal,1496687491.0,0,1.0,main_w3_handler0,3140993,16018473,False,,6539405402,tabular,10110664.roundup,slurm,,132112168.0,corral-repl,,"""3a08590c4a1b11e7a280005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29896949}]","""20""","""2""",32.0,,,1496687089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 18:31:33.909886,73233,402.0
2017-06-05 18:16:42.094437,slurm_normal,1496687247.0,0,1.0,main_w3_handler1,3140986,16018442,False,,3975552256,tabular,10110650.roundup,slurm,,132112168.0,corral-repl,,"""1d536ae04a1b11e7be3f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29896912}]","""20""","""2""",32.0,,,1496686998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 18:27:30.096954,73233,249.0
2017-06-05 18:15:37.350511,slurm_normal,1496687600.0,0,1.0,main_w3_handler1,3140969,16018415,False,,11602423528,tabular,10110651.roundup,slurm,,132112168.0,corral-repl,,"""f6dbb4f84a1a11e79523005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29896828}]","""20""","""2""",32.0,,,1496687001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 18:33:25.366315,73233,599.0
2017-06-05 18:02:22.341904,slurm_normal,1496687901.0,0,1.0,main_w4_handler1,3095296,16018285,False,,6961194240,tabular,10110536.roundup,slurm,,132112168.0,corral-repl,,"""1d1e2e9a4a1911e7b140005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29896643}]","""20""","""2""",32.0,,,1496686185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-05 18:38:22.361649,61346,1716.0
2017-04-20 02:33:07.818227,slurm_normal,1492656414.0,0,1.0,main_w3_handler0,3061920,15630901,False,,44991528,tabular,9749152.roundup,slurm,,132112168.0,corral-repl,,"""ae44edc2257111e792e5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29286491}]","""20""","""2""",32.0,,,1492656385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-20 02:46:57.323137,61346,29.0
2017-06-07 09:01:02.126821,slurm_normal,1496827559.0,0,1.0,main_w3_handler0,3143424,16038266,False,,14860765647,tabular,10128610.roundup,slurm,,132112168.0,corral-repl,,"""d296e6444b5f11e7af4a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29928925}]","""20""","""2""",32.0,,,1496826734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-07 09:26:02.121957,84316,825.0
2017-04-24 07:38:45.322720,slurm_normal,1493021640.0,0,1.0,main_w4_handler1,3067400,15658891,False,,9157625324,tabular,9775282.roundup,slurm,,132112168.0,corral-repl,,"""09fffb8228c111e7a70e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29331720}]","""20""","""2""",32.0,,,1493021153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-24 08:14:03.670535,84316,487.0
2017-04-24 09:56:47.075308,slurm_normal,1493029064.0,0,1.0,main_w3_handler1,3084295,15659793,False,,7651189846,tabular,9776132.roundup,slurm,,132112168.0,corral-repl,,"""526e46ea28d411e78818005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29332959}]","""20""","""2""",32.0,,,1493028487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-24 10:17:46.012885,84316,577.0
2017-04-25 18:52:11.353458,slurm_normal,1493151514.0,0,1.0,main_w3_handler1,3061920,15674898,False,,14280822266,tabular,9790572.roundup,slurm,,132112168.0,corral-repl,,"""3d85abf029e811e7ac58005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29356312}]","""20""","""2""",32.0,,,1493148829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-04-25 20:18:37.727504,61346,2685.0
2017-05-02 19:52:37.295061,slurm_normal,1493758275.0,0,1.0,main_w4_handler1,3095296,15728765,False,,1704871940,tabular,9839988.roundup,slurm,,132112168.0,corral-repl,,"""dc84814e2f7011e79020005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29440203}]","""20""","""2""",32.0,,,1493757541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-05-02 20:52:18.732857,61346,734.0
2017-05-03 12:58:10.119879,slurm_normal,1493818700.0,0,1.0,main_w4_handler1,3095296,15734711,False,,6961194240,tabular,9844984.roundup,slurm,,132112168.0,corral-repl,,"""262c4b4e300011e79c22005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29449564}]","""20""","""2""",32.0,,,1493816886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-05-03 13:38:22.516954,61346,1814.0
2017-06-12 14:48:06.534648,slurm_normal,1497279966.0,0,1.0,main_w4_handler0,3151223,16082478,False,,6539405402,tabular,10169273.roundup,slurm,,132112168.0,corral-repl,,"""221ebfbc4f7e11e7a24a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29997778}]","""20""","""2""",32.0,,,1497279304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-12 15:06:10.660895,73233,662.0
2017-05-11 07:42:06.325062,slurm_normal,1494489416.0,0,1.0,main_w3_handler1,3084212,15809889,False,,9157625324,tabular,9914367.roundup,slurm,,132112168.0,corral-repl,,"""52a58582361d11e7aca1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29560222}]","""20""","""2""",32.0,,,1494488977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-05-11 07:56:57.474891,84316,439.0
2017-05-12 12:20:06.690230,slurm_normal,1494607051.0,0,1.0,main_w4_handler0,3108669,15823743,False,,9157625324,tabular,9926399.roundup,slurm,,132111800.0,corral-repl,,"""52fcccca370d11e7a9c4005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29579317}]","""20""","""2""",32.0,,,1494604746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-05-12 16:37:36.946872,84316,2305.0
2017-06-14 06:30:37.277425,slurm_normal,1497422642.0,0,1.0,main_w4_handler1,3154421,16096616,False,,7651189846,tabular,10181879.roundup,slurm,,132112168.0,corral-repl,,"""ef938a5c50ca11e7a4ac005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 30022493}]","""20""","""2""",32.0,,,1497422279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-06-14 06:44:03.270365,84316,363.0
2017-05-13 04:17:40.019430,slurm_normal,1494649678.0,0,1.0,main_w3_handler1,3109480,15829754,False,,5044758218,tabular,9931689.roundup,slurm,,132112168.0,corral-repl,,"""17b76388379311e7979c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""","[{'src': 'hda', 'id': 29588996}]","""20""","""2""",32.0,,,1494649333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-05-13 04:28:00.568424,61346,345.0
