count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.chromInfo,parameters.classify.__current_case__,parameters.classify.cutoff,parameters.classify.iters,parameters.classify.ksize,parameters.classify.method,parameters.classify.probs,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,parameters.relabund,parameters.tax.__current_case__,parameters.tax.source2,parameters.tax.taxonomy.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,taxonomy,taxonomy_filetype,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
872246.0,mothur.count_table,2017-12-06 20:12:48.510282,slurm_normal,1512594537.0,0,13103234,fasta,,1.0,main_w4_handler1,3355458,17724280,False,,11790198,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32773499}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32777276}]",,"""?""","[{'src': 'hda', 'id': 32777275}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32778104}]",32.0,,41551881.0,1512591186.0,ok,1023996.0,19877941,mothur.seq.taxonomy,9554447505,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-06 21:08:59.345017,50169.0,3351.0
229292.0,mothur.count_table,2018-01-17 14:29:20.108805,slurm_normal,1516199432.0,0,1110368,fasta,,1.0,main_w3_handler1,3395242,18060635,False,,12138600,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33350669}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33351343}]",,"""?""","[{'src': 'hda', 'id': 33351342}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33351526}]",32.0,,43244112.0,1516199369.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-17 14:30:36.119199,120071.0,63.0
,,2017-12-08 09:44:56.843527,slurm_normal,1512726586.0,0,64593,fasta,,1.0,main_w3_handler1,3358440,17744750,False,,11811257,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32813358}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 32813527}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32813534}]",32.0,,42533477.0,1512726325.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-08 09:49:49.240012,72172.0,261.0
1514016.0,mothur.count_table,2018-01-17 18:57:24.340557,slurm_normal,1516215972.0,0,16794781,fasta,,1.0,main_w4_handler1,3394430,18064548,False,,12142497,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33357136}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33357007}]",,"""?""","[{'src': 'hda', 'id': 33357006}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33357155}]",32.0,,43247987.0,1516215480.0,ok,1023996.0,1372242,mothur.seq.taxonomy,20883523,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-17 19:06:15.649263,113659.0,492.0
81.0,mothur.count_table,2017-12-09 07:02:24.980069,slurm_normal,1512802994.0,0,47,fasta,,1.0,main_w3_handler0,3327618,17754090,False,,11821592,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32829348}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32829331}]",,"""?""","[{'src': 'hda', 'id': 32829330}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32829362}]",32.0,,42546022.0,1512802969.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-09 07:03:17.023132,114736.0,25.0
,,2018-01-17 22:31:28.626015,slurm_normal,1516228328.0,0,6924,fasta,,1.0,main_w3_handler0,3392195,18066505,False,,12144652,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33359957}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33359264}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33359989}]",32.0,,43259858.0,1516228294.0,ok,1023996.0,1358204,mothur.seq.taxonomy,20667354,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-17 22:32:12.129731,80446.0,34.0
23359.0,mothur.count_table,2017-12-09 20:35:27.306608,slurm_normal,1512851764.0,0,29472,fasta,,1.0,main_w4_handler1,3327618,17758101,False,,11826628,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32829348}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,60,100,8,wang,true,"[{'src': 'hda', 'id': 32837037}]",,"""?""","[{'src': 'hda', 'id': 32837036}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32829362}]",32.0,,42546022.0,1512851739.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-09 20:36:06.178125,114736.0,25.0
,,2017-12-11 08:12:35.168686,slurm_normal,1512980007.0,0,1680,fasta,,1.0,main_w4_handler0,3327621,17769701,False,,11838380,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32797637}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 32853445}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32853469}]",32.0,,41617925.0,1512979982.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-11 08:13:30.461901,114736.0,25.0
70085.0,mothur.count_table,2017-12-13 09:15:10.975570,slurm_normal,1513157013.0,0,1110349,fasta,,1.0,main_w4_handler1,3363860,17794939,False,,11864141,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32894664}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,"[{'src': 'hda', 'id': 32895929}]",,"""?""","[{'src': 'hda', 'id': 32895942}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32895964}]",32.0,,42629910.0,1513156541.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-13 09:23:36.472258,72172.0,472.0
53043.0,mothur.count_table,2017-12-13 09:30:26.271771,slurm_normal,1513157821.0,0,609343,fasta,,1.0,main_w3_handler1,3363911,17795054,False,,11864283,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32895722}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,"[{'src': 'hda', 'id': 32896109}]",,"""?""","[{'src': 'hda', 'id': 32896151}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32896154}]",32.0,,42630152.0,1513157451.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-13 09:37:04.298468,113456.0,370.0
2247855.0,mothur.count_table,2017-12-13 13:17:02.871534,slurm_normal,1513171602.0,0,17561376,fasta,,1.0,main_w3_handler0,3364120,17796582,False,,11865804,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32897293}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32898891}]",,"""?""","[{'src': 'hda', 'id': 32898890}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32899754}]",32.0,,42631708.0,1513171054.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-13 13:26:44.868164,111190.0,548.0
2153000.0,mothur.count_table,2018-01-19 01:00:33.629116,slurm_normal,1516324460.0,0,21767319,fasta,,1.0,main_w3_handler1,3397277,18079249,False,,12157482,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33380451}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33380388}]",,"""?""","[{'src': 'hda', 'id': 33380387}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33380490}]",32.0,,42668866.0,1516323652.0,ok,1023996.0,1372242,mothur.seq.taxonomy,20883523,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-19 01:14:24.647384,112430.0,808.0
229292.0,mothur.count_table,2018-03-07 13:36:53.097023,slurm_normal,1520429901.0,0,1110368,fasta,7680.0,1.0,main_w3_handler0,3454884,18639364,False,,12735468,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34261011}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 34265106}]",,"""?""","[{'src': 'hda', 'id': 34265105}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34265412}]",32.0,,44061551.0,1520429836.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-03-07 13:38:25.451894,121507.0,65.0
,,2018-01-26 10:12:48.050215,slurm_normal,1516961721.0,0,6453,fasta,,1.0,main_w4_handler1,3401761,18163674,False,,12244865,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33511181}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33511181}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33511499}]",32.0,,43450952.0,1516961712.0,ok,1023996.0,19877941,mothur.seq.taxonomy,6453,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-26 10:15:28.653752,72172.0,9.0
,,2018-01-26 15:40:13.931227,slurm_normal,1516981655.0,0,12131527,fasta,,1.0,main_w4_handler0,3403530,18167063,False,,12248589,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33499401}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33517566}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33517597}]",32.0,,43222891.0,1516981254.0,ok,1023996.0,1455199,mothur.seq.taxonomy,747991272,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-26 15:47:36.946199,42087.0,401.0
8301292.0,mothur.count_table,2018-03-08 03:35:55.446402,slurm_normal,1520481854.0,0,51295484,fasta,7680.0,1.0,main_w3_handler0,3454832,18650947,False,,12746626,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34284301}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 34284291}]",,"""?""","[{'src': 'hda', 'id': 34284290}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34284308}]",32.0,,44402750.0,1520480175.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-03-08 04:04:16.815197,123524.0,1679.0
2634.0,mothur.count_table,2018-01-29 11:55:00.240853,slurm_normal,1517227197.0,0,18366,fasta,,1.0,main_w4_handler0,3408766,18188303,False,,12269524,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33552241}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,"[{'src': 'hda', 'id': 33552344}]",,"""?""","[{'src': 'hda', 'id': 33552354}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33552361}]",32.0,,43508576.0,1517226946.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-29 11:59:59.630437,72172.0,251.0
523841.0,mothur.count_table,2018-01-29 15:10:31.837247,slurm_normal,1517239050.0,0,11159035,fasta,,1.0,main_w4_handler1,3406584,18189709,False,,12271110,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33552637}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33554385}]",,"""?""","[{'src': 'hda', 'id': 33554384}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33554509}]",32.0,,43222891.0,1517238662.0,ok,1023996.0,1455199,mothur.seq.taxonomy,747991272,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-29 15:17:33.267842,42087.0,388.0
,,2018-01-30 14:14:41.203494,slurm_normal,1517321779.0,0,302145,fasta,,1.0,main_w4_handler0,3409399,18200920,False,,12281907,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33558764}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33571552}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33571575}]",32.0,,43222891.0,1517321705.0,ok,1023996.0,1455199,mothur.seq.taxonomy,747991272,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-30 14:16:25.809082,42087.0,74.0
,,2018-01-30 14:08:07.416272,slurm_normal,1517321356.0,0,302145,fasta,,1.0,main_w3_handler0,3409399,18200853,False,,12281756,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33571552}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33571552}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33571575}]",32.0,,43222891.0,1517321346.0,ok,1023996.0,1455199,mothur.seq.taxonomy,302145,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-30 14:09:19.063925,42087.0,10.0
229292.0,mothur.count_table,2018-03-08 18:53:06.775193,slurm_normal,1520535280.0,0,1110368,fasta,7680.0,1.0,main_w4_handler0,3456070,18661696,False,,12757857,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34282377}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 34302398}]",,"""?""","[{'src': 'hda', 'id': 34302397}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34303476}]",32.0,,44477736.0,1520535208.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-03-08 18:54:45.694188,83708.0,72.0
3861.0,mothur.count_table,2018-02-05 14:56:59.710346,slurm_normal,1517842737.0,0,41226,fasta,,1.0,main_w3_handler1,3417427,18258742,False,,12340439,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33675132}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33675577}]",,"""?""","[{'src': 'hda', 'id': 33675576}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33675648}]",32.0,,43627884.0,1517842678.0,ok,1023996.0,1455199,mothur.seq.taxonomy,747991272,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-05 14:59:00.502817,42087.0,59.0
,,2018-03-09 11:56:48.650178,slurm_normal,1520596900.0,0,7884517,fasta,7680.0,1.0,main_w3_handler1,3457977,18671143,False,,12767658,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34314368}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 34322341}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34322367}]",32.0,,44116570.0,1520596635.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-03-09 12:01:43.518399,122045.0,265.0
405023.0,mothur.count_table,2018-03-09 15:43:16.587609,slurm_normal,1520610456.0,0,5109756,fasta,7680.0,1.0,main_w4_handler1,3445179,18673538,False,,12769780,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34325915}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 34325725}]",,"""?""","[{'src': 'hda', 'id': 34325724}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34325934}]",32.0,,44065582.0,1520610221.0,ok,1023996.0,1372242,mothur.seq.taxonomy,20883523,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-03-09 15:47:39.069788,116181.0,235.0
229292.0,mothur.count_table,2018-02-09 13:36:50.326794,slurm_normal,1518183492.0,0,1110368,fasta,7680.0,1.0,main_w3_handler0,3423400,18329201,False,,12413432,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33773892}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33773841}]",,"""?""","[{'src': 'hda', 'id': 33773854}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33773909}]",32.0,,43800362.0,1518183433.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-09 13:38:15.671681,121414.0,59.0
17307.0,mothur.count_table,2018-02-13 12:16:47.853296,slurm_normal,1518525418.0,0,215581,fasta,7680.0,1.0,main_w4_handler0,3427433,18364438,False,,12449477,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33827084}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33827291}]",,"""?""","[{'src': 'hda', 'id': 33827296}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33827738}]",32.0,,43883962.0,1518525133.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-13 12:37:02.049934,113456.0,285.0
49244404.0,mothur.count_table,2018-02-14 19:19:34.405876,slurm_normal,1518651381.0,0,176870286,fasta,7680.0,1.0,main_w4_handler0,3429145,18386075,False,,12471150,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33856386}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33855951}]",,"""?""","[{'src': 'hda', 'id': 33855939}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33859221}]",32.0,,43899257.0,1518636008.0,ok,1023996.0,18989553,mothur.seq.taxonomy,293189424,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-14 23:36:23.962400,37766.0,15373.0
,,2018-02-15 07:04:00.921127,slurm_normal,1518678518.0,0,7724,fasta,7680.0,1.0,main_w3_handler0,3429918,18393511,False,,12478565,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33870520}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33870905}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33870911}]",32.0,,43932166.0,1518678276.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-15 07:08:44.234669,113456.0,242.0
229292.0,mothur.count_table,2018-02-21 14:44:42.535967,slurm_normal,1519224384.0,0,1110368,fasta,7680.0,1.0,main_w4_handler1,3437028,18462810,False,,12557498,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33976134}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 33982007}]",,"""?""","[{'src': 'hda', 'id': 33982006}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33982431}]",32.0,,43942353.0,1519224318.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-21 14:46:29.651319,122064.0,66.0
1170907.0,mothur.count_table,2018-02-22 02:52:35.559484,slurm_normal,1519268198.0,0,6889968,fasta,7680.0,1.0,main_w3_handler1,3396038,18477148,False,,12571604,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33978557}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 34002892}]",,"""?""","[{'src': 'hda', 'id': 34002891}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34004066}]",32.0,,44080380.0,1519268001.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-22 02:56:42.609770,119338.0,197.0
,,2018-02-24 14:09:09.570064,slurm_normal,1519481751.0,0,8656948,fasta,7680.0,1.0,main_w3_handler0,3441070,18506953,False,,12603005,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34047510}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 34046529}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34047565}]",32.0,,44134553.0,1519481558.0,ok,1023996.0,1123514,mothur.seq.taxonomy,1564812819,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-24 14:15:54.832959,,193.0
,,2018-02-24 14:09:07.659426,slurm_normal,1519481548.0,0,17702745,fasta,7680.0,1.0,main_w3_handler0,3441070,18506951,False,,12602994,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34047510}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 34046514}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34047565}]",32.0,,44134553.0,1519481371.0,ok,1023996.0,1123514,mothur.seq.taxonomy,1564812819,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-24 14:12:31.343136,,177.0
,,2018-02-24 14:09:10.218341,slurm_normal,1519481966.0,0,2406431,fasta,7680.0,1.0,main_w3_handler0,3441070,18506954,False,,12603007,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34047510}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 34046535}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34047565}]",32.0,,44134553.0,1519481765.0,ok,1023996.0,1123514,mothur.seq.taxonomy,1564812819,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-24 14:19:29.441808,,201.0
,,2018-02-24 14:09:08.680254,slurm_normal,1519481549.0,0,30878024,fasta,7680.0,1.0,main_w3_handler1,3441070,18506952,False,,12602993,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34047510}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 34046522}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34047565}]",32.0,,44134553.0,1519481371.0,ok,1023996.0,1123514,mothur.seq.taxonomy,1564812819,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-24 14:12:31.824208,,178.0
