create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-03 16:30:07.453196,slurm_normal,1520095063.0,0,7680.0,1.0,main_w4_handler0,3450288,18592479,False,,118657798,bam,12687264,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257008""","""5""",1,"[{'src': 'hda', 'id': 34187384}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520094982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:37:45.631706,87686,81.0
2018-03-03 16:30:14.239002,slurm_normal,1520095291.0,0,7680.0,1.0,main_w4_handler0,3450288,18592495,False,,244,bam,12687316,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257030""","""5""",1,"[{'src': 'hda', 'id': 34187400}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:41:35.826002,87686,4.0
2018-03-03 16:30:03.974462,slurm_normal,1520094992.0,0,7680.0,1.0,main_w3_handler0,3450288,18592473,False,,243,bam,12687265,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257000""","""5""",1,"[{'src': 'hda', 'id': 34187378}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520094986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:36:33.074957,87686,6.0
2018-03-03 16:30:06.531567,slurm_normal,1520094995.0,0,7680.0,1.0,main_w3_handler1,3450288,18592477,False,,238,bam,12687266,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257004""","""5""",1,"[{'src': 'hda', 'id': 34187382}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520094989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:36:36.259632,87686,6.0
2018-03-03 16:30:07.741819,slurm_normal,1520095048.0,0,7680.0,1.0,main_w3_handler1,3450288,18592480,False,,71979811,bam,12687267,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257009""","""5""",1,"[{'src': 'hda', 'id': 34187385}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520094998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:37:30.406159,87686,50.0
2018-03-03 16:29:56.466057,slurm_normal,1520094998.0,0,7680.0,1.0,main_w4_handler1,3450288,18592460,False,,90145572,bam,12687254,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6256981""","""5""",1,"[{'src': 'hda', 'id': 34187365}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520094934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:36:40.473939,87686,64.0
2018-03-03 16:29:55.529873,slurm_normal,1520095018.0,0,7680.0,1.0,main_w4_handler1,3450288,18592458,False,,197730969,bam,12687242,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6256979""","""5""",1,"[{'src': 'hda', 'id': 34187363}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520094894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:37:00.832615,87686,124.0
2018-03-03 16:30:12.512180,slurm_normal,1520095086.0,0,7680.0,1.0,main_w3_handler1,3450288,18592490,False,,239,bam,12687276,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257022""","""5""",1,"[{'src': 'hda', 'id': 34187395}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:38:07.492741,87686,4.0
2018-03-03 16:30:08.231962,slurm_normal,1520095054.0,0,7680.0,1.0,main_w3_handler1,3450288,18592481,False,,37766784,bam,12687270,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257010""","""5""",1,"[{'src': 'hda', 'id': 34187386}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:37:36.625475,87686,29.0
2018-03-03 16:30:13.934919,slurm_normal,1520095346.0,0,7680.0,1.0,main_w3_handler1,3450288,18592494,False,,345891821,bam,12687282,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257029""","""5""",1,"[{'src': 'hda', 'id': 34187399}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:42:28.069823,87686,235.0
2018-03-03 16:30:06.150166,slurm_normal,1520095355.0,0,7680.0,1.0,main_w4_handler1,3450288,18592476,False,,243,bam,12687330,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257003""","""5""",1,"[{'src': 'hda', 'id': 34187381}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:42:37.704025,87686,4.0
2018-03-03 16:30:32.591618,slurm_normal,1520095077.0,0,7680.0,1.0,main_w4_handler1,3450288,18592530,False,,103156620,bam,12687269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257073""","""5""",1,"[{'src': 'hda', 'id': 34187434}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:37:59.157339,87686,68.0
2018-03-03 16:29:57.219607,slurm_normal,1520095199.0,0,7680.0,1.0,main_w4_handler1,3450288,18592462,False,,100193618,bam,12687285,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6256983""","""5""",1,"[{'src': 'hda', 'id': 34187367}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:40:04.851268,87686,61.0
2018-03-03 16:30:11.839770,slurm_normal,1520095129.0,0,7680.0,1.0,main_w3_handler0,3450288,18592488,False,,69879079,bam,12687277,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257020""","""5""",1,"[{'src': 'hda', 'id': 34187393}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:38:52.113286,87686,47.0
2018-03-03 16:30:14.625276,slurm_normal,1520095218.0,0,7680.0,1.0,main_w3_handler1,3450288,18592496,False,,114234111,bam,12687287,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257035""","""5""",1,"[{'src': 'hda', 'id': 34187401}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:40:19.990857,87686,80.0
2018-03-03 16:30:15.569924,slurm_normal,1520095177.0,0,7680.0,1.0,main_w3_handler0,3450288,18592498,False,,59234756,bam,12687283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257037""","""5""",1,"[{'src': 'hda', 'id': 34187403}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:39:41.102553,87686,42.0
2018-03-03 16:30:13.008947,slurm_normal,1520095142.0,0,7680.0,1.0,main_w4_handler0,3450288,18592491,False,,258,bam,12687286,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257023""","""5""",1,"[{'src': 'hda', 'id': 34187396}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:39:04.974265,87686,4.0
2018-03-03 16:30:11.460014,slurm_normal,1520095148.0,0,7680.0,1.0,main_w3_handler1,3450288,18592487,False,,138068368,bam,12687273,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257017""","""5""",1,"[{'src': 'hda', 'id': 34187392}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:39:10.711168,87686,87.0
2018-03-03 16:30:26.369212,slurm_normal,1520097876.0,0,7680.0,1.0,main_w4_handler1,3450288,18592516,False,,91738188,bam,12687711,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257058""","""5""",1,"[{'src': 'hda', 'id': 34187421}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520097815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:24:38.427367,87686,61.0
2018-03-03 16:30:12.173976,slurm_normal,1520095171.0,0,7680.0,1.0,main_w3_handler0,3450288,18592489,False,,85767017,bam,12687281,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257021""","""5""",1,"[{'src': 'hda', 'id': 34187394}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:39:37.204668,87686,60.0
2018-03-03 16:30:32.087517,slurm_normal,1520097832.0,0,7680.0,1.0,main_w4_handler1,3450288,18592529,False,,243,bam,12687713,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257072""","""5""",1,"[{'src': 'hda', 'id': 34187433}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520097827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:23:54.146261,87686,5.0
2018-03-03 16:30:17.860093,slurm_normal,1520095278.0,0,7680.0,1.0,main_w3_handler0,3450288,18592502,False,,118007114,bam,12687306,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257041""","""5""",1,"[{'src': 'hda', 'id': 34187407}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:41:21.753999,87686,67.0
2018-03-03 16:30:28.239647,slurm_normal,1520095757.0,0,7680.0,1.0,main_w4_handler0,3450288,18592521,False,,56129749,bam,12687403,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257065""","""5""",1,"[{'src': 'hda', 'id': 34187426}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:49:19.382530,87686,35.0
2018-03-03 16:30:16.570274,slurm_normal,1520095291.0,0,7680.0,1.0,main_w3_handler1,3450288,18592500,False,,120067408,bam,12687307,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257039""","""5""",1,"[{'src': 'hda', 'id': 34187405}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:41:33.821021,87686,68.0
2018-03-03 16:29:58.840435,slurm_normal,1520095303.0,0,7680.0,1.0,main_w4_handler1,3450288,18592467,False,,238,bam,12687322,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6256994""","""5""",1,"[{'src': 'hda', 'id': 34187372}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:41:46.957271,87686,4.0
2018-03-03 16:30:19.179861,slurm_normal,1520095317.0,0,7680.0,1.0,main_w3_handler0,3450288,18592504,False,,152337378,bam,12687308,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257043""","""5""",1,"[{'src': 'hda', 'id': 34187409}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:42:00.402252,87686,94.0
2018-03-03 16:30:28.522591,slurm_normal,1520095344.0,0,7680.0,1.0,main_w3_handler0,3450288,18592522,False,,74878919,bam,12687320,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257066""","""5""",1,"[{'src': 'hda', 'id': 34187427}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:42:25.661789,87686,45.0
2018-03-03 16:30:20.909806,slurm_normal,1520095360.0,0,7680.0,1.0,main_w3_handler1,3450288,18592507,False,,90694597,bam,12687321,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257046""","""5""",1,"[{'src': 'hda', 'id': 34187412}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:42:42.140167,87686,61.0
2018-03-03 16:30:23.897528,slurm_normal,1520095370.0,0,7680.0,1.0,main_w3_handler1,3450288,18592511,False,,239,bam,12687334,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257053""","""5""",1,"[{'src': 'hda', 'id': 34187416}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:42:51.481759,87686,5.0
2018-03-03 16:30:29.159836,slurm_normal,1520095423.0,0,7680.0,1.0,main_w3_handler0,3450288,18592524,False,,98400099,bam,12687333,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257068""","""5""",1,"[{'src': 'hda', 'id': 34187429}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:43:45.983650,87686,58.0
2018-03-03 16:30:35.201385,slurm_normal,1520095448.0,0,7680.0,1.0,main_w3_handler0,3450288,18592536,False,,239,bam,12687342,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257079""","""5""",1,"[{'src': 'hda', 'id': 34187440}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:44:10.110230,87686,4.0
2018-03-03 16:30:40.902347,slurm_normal,1520095713.0,0,7680.0,1.0,main_w3_handler0,3450288,18592550,False,,238,bam,12687399,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257099""","""5""",1,"[{'src': 'hda', 'id': 34187455}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:35.318209,87686,4.0
2018-03-03 16:30:25.325960,slurm_normal,1520095435.0,0,7680.0,1.0,main_w3_handler1,3450288,18592514,False,,239,bam,12687339,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257056""","""5""",1,"[{'src': 'hda', 'id': 34187419}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:43:58.500745,87686,4.0
2018-03-03 16:30:37.154674,slurm_normal,1520095679.0,0,7680.0,1.0,main_w3_handler1,3450288,18592540,False,,37565563,bam,12687381,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257088""","""5""",1,"[{'src': 'hda', 'id': 34187445}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:02.464808,87686,30.0
2018-03-03 16:30:28.838821,slurm_normal,1520095693.0,0,7680.0,1.0,main_w3_handler1,3450288,18592523,False,,146262939,bam,12687374,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257067""","""5""",1,"[{'src': 'hda', 'id': 34187428}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:14.551225,87686,82.0
2018-03-03 16:30:31.262687,slurm_normal,1520095435.0,0,7680.0,1.0,main_w3_handler0,3450288,18592528,False,,243,bam,12687338,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257071""","""5""",1,"[{'src': 'hda', 'id': 34187432}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:43:56.338233,87686,5.0
2018-03-03 16:30:14.996529,slurm_normal,1520095448.0,0,7680.0,1.0,main_w4_handler0,3450288,18592497,False,,105064466,bam,12687332,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257036""","""5""",1,"[{'src': 'hda', 'id': 34187402}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:44:09.919340,87686,86.0
2018-03-03 16:30:41.382235,slurm_normal,1520095504.0,0,7680.0,1.0,main_w3_handler0,3450288,18592551,False,,73803725,bam,12687343,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257100""","""5""",1,"[{'src': 'hda', 'id': 34187456}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:45:05.513470,87686,52.0
2018-03-03 16:30:17.278997,slurm_normal,1520095517.0,0,7680.0,1.0,main_w4_handler0,3450288,18592501,False,,110662796,bam,12687341,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257040""","""5""",1,"[{'src': 'hda', 'id': 34187406}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:45:19.193547,87686,76.0
2018-03-03 16:30:06.991207,slurm_normal,1520095527.0,0,7680.0,1.0,main_w4_handler1,3450288,18592478,False,,239,bam,12687349,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257006""","""5""",1,"[{'src': 'hda', 'id': 34187383}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:45:29.499615,87686,5.0
2018-03-03 16:30:24.271579,slurm_normal,1520095528.0,0,7680.0,1.0,main_w4_handler0,3450288,18592512,False,,243,bam,12687350,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257054""","""5""",1,"[{'src': 'hda', 'id': 34187417}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:45:30.731929,87686,5.0
2018-03-03 16:30:21.611030,slurm_normal,1520095538.0,0,7680.0,1.0,main_w4_handler0,3450288,18592508,False,,37238012,bam,12687348,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257050""","""5""",1,"[{'src': 'hda', 'id': 34187413}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:45:40.421184,87686,28.0
2018-03-03 16:30:27.887318,slurm_normal,1520095732.0,0,7680.0,1.0,main_w4_handler0,3450288,18592520,False,,60616247,bam,12687395,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257064""","""5""",1,"[{'src': 'hda', 'id': 34187425}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:54.626405,87686,42.0
2018-03-03 16:30:37.969996,slurm_normal,1520095539.0,0,7680.0,1.0,main_w3_handler0,3450288,18592542,False,,243,bam,12687353,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257090""","""5""",1,"[{'src': 'hda', 'id': 34187447}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:45:41.522789,87686,5.0
