create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addoverlap,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,parameters.overlap,parameters.size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-23 18:42:42.422837,slurm_normal,1453574600.0,0.0,1.0,main_w1_handler2,2563733,11586688,False,,1068266,fasta,5852216.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23017319,,"""fasta""","""99""","""100""",32.0,,27674417.0,1453574574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-01-23 18:43:23.485647,76714.0,26.0
2016-06-21 19:16:57.203791,slurm_normal,1466536652.0,0.0,1.0,main_w1_handler1,2563733,13227920,False,,1174892,fasta,7412781.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565835f83b816c028'}]","""fasta""","""99""","""100""",32.0,,29968191.0,1466536629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-06-21 19:17:36.690247,76714.0,23.0
2017-01-10 16:06:26.808645,slurm_normal,1484064715.0,0.0,1.0,main_w3_handler0,2563733,14724839,False,,4142413,fasta,8893380.roundup,slurm,,132112168.0,corral-repl,,"""79a98614d24111e6972c005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805956}]","""fasta""","""99""","""100""",32.0,,,1484064393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-10 16:12:31.772551,76714.0,322.0
2017-01-10 16:19:13.510786,slurm_normal,1484066156.0,0.0,1.0,main_w4_handler0,2563733,14726183,False,,3983274,fasta,8893677.roundup,slurm,,132112168.0,corral-repl,,"""adfbf60ed24111e69ae5005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805957}]","""fasta""","""99""","""100""",32.0,,,1484065983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-10 16:36:07.787976,76714.0,173.0
2017-01-10 16:19:32.161476,slurm_normal,1484066167.0,0.0,1.0,main_w4_handler0,2563733,14726205,False,,3915966,fasta,8893682.roundup,slurm,,132111800.0,corral-repl,,"""457076dad25c11e6972c005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805958}]","""fasta""","""99""","""100""",32.0,,,1484066027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-10 16:36:25.916940,76714.0,140.0
2017-01-10 16:38:40.483928,slurm_normal,1484068325.0,0.0,1.0,main_w3_handler0,2563733,14727985,False,,4408181,fasta,8894036.roundup,slurm,,132111800.0,corral-repl,,"""b2475e32d2fb11e69346005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805960}]","""fasta""","""99""","""100""",32.0,,,1484067156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-10 17:12:24.716891,76714.0,1169.0
2017-01-10 16:48:52.403849,slurm_normal,1484068489.0,0.0,1.0,main_w3_handler0,2563733,14729724,False,,3983274,fasta,8894317.roundup,slurm,,132112168.0,corral-repl,,"""a5f29a66d24211e68f39005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805957}]","""fasta""","""99""","""100""",32.0,,,1484068421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-10 17:15:03.891181,76714.0,68.0
2017-01-10 16:48:09.662227,slurm_normal,1484068386.0,0.0,1.0,main_w4_handler1,2563733,14729628,False,,3866830,fasta,8894284.roundup,slurm,,132112168.0,corral-repl,,"""bc1d3aead2fa11e6b775005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805959}]","""fasta""","""99""","""100""",32.0,,,1484068230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-10 17:13:21.353068,76714.0,156.0
2016-05-24 16:24:03.048173,slurm_normal,1464108488.0,0.0,1.0,main_w2_handler1,2716550,12976235,False,,5367917,fasta,7162021.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b4ba0bd3dd5aa15'}]","""fasta""","""0""","""120""",32.0,,28880696.0,1464108261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-05-24 16:48:32.245579,5613.0,227.0
2016-03-30 20:05:02.543028,slurm_normal,1459374167.0,0.0,1.0,main_w1_handler2,2651743,12289954,False,,4547,fasta,6494688.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",24068742,,"""fasta""","""1""","""21""",32.0,,29301792.0,1459374154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-03-30 21:43:02.550579,,13.0
2016-03-30 22:31:23.302219,slurm_normal,1459379865.0,0.0,1.0,main_w1_handler1,2651743,12290935,False,,4547,fasta,6495387.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",24068742,,"""fasta""","""20""","""21""",32.0,,29301792.0,1459379859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-03-30 23:17:50.857201,,6.0
2016-04-08 08:41:43.557591,slurm_normal,1460104951.0,0.0,1.0,main_w2_handler0,2662050,12380381,False,,257036770,fasta,6580433.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24202191,,"""fasta""","""0""","""1000""",32.0,,29492237.0,1460104917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-08 08:42:35.505659,82143.0,34.0
2016-04-08 08:54:54.586135,slurm_normal,1460105741.0,0.0,1.0,main_w1_handler1,2662050,12380805,False,,257036770,fasta,6580583.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24202191,,"""fasta""","""0""","""10000""",32.0,,29492237.0,1460105716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-08 08:55:43.322179,82143.0,25.0
2016-04-08 08:42:24.031290,slurm_normal,1460104984.0,0.0,1.0,main_w2_handler1,2662050,12380384,False,,257036770,fasta,6580437.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",24202191,,"""fasta""","""0""","""10000""",32.0,,29492237.0,1460104959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-08 08:43:06.346561,82143.0,25.0
2016-07-14 12:55:36.363430,slurm_normal,1468501042.0,0.0,1.0,main_w1_handler1,421642,13409910,False,,309305456,fasta,7621854.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c761ae8dd82e80b4'}]","""fasta""","""0""","""100000""",32.0,,31097087.0,1468500995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-07-14 12:57:24.535945,6439.0,47.0
2016-04-13 20:33:39.330745,slurm_normal,1460579963.0,0.0,1.0,main_w1_handler0,2665956,12445658,False,,459363,fasta,6643509.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517792ca427edb202'}]","""fasta""","""0""","""10000""",32.0,,29552436.0,1460579959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-13 20:39:35.272223,20789.0,4.0
2016-04-13 20:41:30.850336,slurm_normal,1460580263.0,0.0,1.0,main_w2_handler1,2665956,12445843,False,,459363,fasta,6643565.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517792ca427edb202'}]","""fasta""","""0""","""1000""",32.0,,29552436.0,1460580257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-13 20:44:26.699725,20789.0,6.0
2016-04-14 12:48:55.877286,slurm_normal,1460638180.0,0.0,1.0,main_w1_handler2,2665956,12451692,False,,459363,fasta,6649205.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b517792ca427edb202'}]","""fasta""","""0""","""333""",32.0,,29552436.0,1460638176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-14 12:49:43.486192,20789.0,4.0
2016-04-21 07:57:01.783287,slurm_normal,1461225474.0,0.0,1.0,main_w1_handler1,2656613,12546247,False,,169457815,fasta,6734388.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57aa9d52d12c34102'}]","""fasta""","""0""","""50000""",32.0,,29557919.0,1461225457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-21 07:57:56.679870,80561.0,17.0
2016-04-21 13:47:44.520979,slurm_normal,1461246530.0,0.0,1.0,main_w1_handler1,2679003,12549361,False,,257036770,fasta,6737718.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5346593d43108f3c0'}]","""fasta""","""5000""","""10000""",32.0,,29733649.0,1461246478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-21 13:49:42.448706,82143.0,52.0
2016-04-22 06:52:04.116104,slurm_normal,1461307977.0,0.0,1.0,main_w2_handler0,2662050,12558889,False,,273638520,fasta,6747696.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398afca36b02eb50'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461307935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 06:52:58.399292,82143.0,42.0
2016-04-22 07:13:25.371948,slurm_normal,1461309287.0,0.0,1.0,main_w1_handler2,2662050,12559681,False,,419239045,fasta,6747794.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cede206e3f717b90'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:14:48.734168,82143.0,72.0
2016-04-22 07:14:32.127620,slurm_normal,1461309340.0,0.0,1.0,main_w2_handler1,2662050,12559834,False,,356395840,fasta,6747807.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e240c34c22e6c33'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:15:42.610805,82143.0,60.0
2016-04-22 07:13:51.678693,slurm_normal,1461309303.0,0.0,1.0,main_w1_handler1,2662050,12559749,False,,416651641,fasta,6747797.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5360408af15af23'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:15:06.446754,82143.0,61.0
2016-04-22 07:14:19.980436,slurm_normal,1461309308.0,0.0,1.0,main_w1_handler1,2662050,12559809,False,,246971103,fasta,6747803.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50c53ef0de1798f'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:15:11.266818,82143.0,40.0
2016-04-22 07:14:07.953033,slurm_normal,1461309304.0,0.0,1.0,main_w2_handler1,2662050,12559786,False,,248864183,fasta,6747800.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fc6e31bfdb34d9f'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:15:05.574429,82143.0,45.0
2016-04-22 07:13:04.937199,slurm_normal,1461309244.0,0.0,1.0,main_w2_handler1,2662050,12559641,False,,272943730,fasta,6747789.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b5fa6db48428a27'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:14:07.603195,82143.0,47.0
2016-04-22 07:14:44.337304,slurm_normal,1461309327.0,0.0,1.0,main_w1_handler0,2662050,12559858,False,,257096657,fasta,6747810.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bc38c7213e98a93'}]","""fasta""","""5000""","""10000""",32.0,,29492237.0,1461309292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-04-22 07:15:30.627572,82143.0,35.0
2016-08-14 16:06:52.975232,slurm_normal,1471190903.0,0.0,1.0,main_w2_handler0,2563733,13659937,False,,5974115,fasta,7876047.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16ae3681dae55cc'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 16:08:25.806985,76714.0,83.0
2016-08-15 23:01:13.853288,slurm_normal,1471302105.0,0.0,1.0,main_w2_handler0,2771237,13662078,False,,22134519,fasta,7877997.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5461d9aef67110ac5'}]","""fasta""","""0""","""10000""",32.0,,31862173.0,1471302086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-15 23:01:47.577293,85672.0,19.0
2016-08-14 16:07:00.186366,slurm_normal,1471190918.0,0.0,1.0,main_w2_handler1,2563733,13659938,False,,6926883,fasta,7876048.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff8a44debf96ecd8'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 16:08:40.978602,76714.0,91.0
2016-08-14 15:55:27.359567,slurm_normal,1471190188.0,0.0,1.0,main_w2_handler1,2563733,13659914,False,,3826138,fasta,7876014.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee377ca49387ef31'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 15:56:30.415477,76714.0,53.0
2016-08-14 16:06:43.139432,slurm_normal,1471190924.0,0.0,1.0,main_w1_handler1,2563733,13659936,False,,6233359,fasta,7876046.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590f058d3802e4b32'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 16:08:47.218415,76714.0,108.0
2016-08-14 16:07:17.539084,slurm_normal,1471190942.0,0.0,1.0,main_w1_handler0,2563733,13659941,False,,7001479,fasta,7876050.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faff03822ae7455e'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 16:09:04.825297,76714.0,92.0
2016-08-14 16:06:31.077883,slurm_normal,1471190925.0,0.0,1.0,main_w2_handler1,2563733,13659933,False,,6673631,fasta,7876042.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5087f0eb1769fdc1c'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 16:08:47.683100,76714.0,126.0
2016-08-14 16:07:10.234970,slurm_normal,1471190947.0,0.0,1.0,main_w1_handler1,2563733,13659940,False,,6367612,fasta,7876049.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52404b4e6f95fdd02'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1471190842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-14 16:09:09.360607,76714.0,105.0
2016-08-24 23:22:28.307467,slurm_normal,1472080984.0,0.0,1.0,main_w3_handler1,2563733,13714505,False,,1495914,fasta,7931235.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530c6a3d5689c8023'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1472080960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-24 23:23:07.061800,76714.0,24.0
2016-08-24 23:22:04.624029,slurm_normal,1472080964.0,0.0,1.0,main_w3_handler0,2563733,13714502,False,,1522187,fasta,7931232.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f86760588ec20b23'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1472080934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-24 23:22:46.209757,76714.0,30.0
2016-08-24 23:22:23.018746,slurm_normal,1472080978.0,0.0,1.0,main_w4_handler0,2563733,13714504,False,,1506916,fasta,7931233.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581d5fefaaeda3e2d'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1472080951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-24 23:22:59.131535,76714.0,27.0
2016-08-24 23:22:16.949610,slurm_normal,1472080983.0,0.0,1.0,main_w3_handler1,2563733,13714503,False,,1504233,fasta,7931234.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1612d5bb7df8798'}]","""fasta""","""99""","""100""",32.0,,31966722.0,1472080954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-08-24 23:23:05.388789,76714.0,29.0
2017-03-20 22:06:53.440505,slurm_normal,1490047620.0,0.0,1.0,main_w3_handler0,3036086,15348177,False,,530123,fasta,9487639.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28849339}]","""fasta""","""0""","""63""",32.0,,36690852.0,1490047616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-03-20 22:07:03.765522,,4.0
2017-03-20 22:05:27.866094,slurm_normal,1490047537.0,0.0,1.0,main_w3_handler1,3036086,15348175,False,,500307,fasta,9487629.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28849332}]","""fasta""","""0""","""10000""",32.0,,36690852.0,1490047531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-03-20 22:05:40.180878,,6.0
2016-11-07 07:54:36.021274,slurm_normal,1478505288.0,0.0,1.0,main_w3_handler1,2883728,14270462,False,,6368824,fasta,8478959.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e826c8f0a20e1c36'}]","""fasta""","""1000""","""250000""",32.0,,34116592.0,1478505281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-11-07 07:54:51.148500,94012.0,7.0
2016-11-17 14:11:11.997393,slurm_normal,1479391900.0,0.0,1.0,main_w4_handler1,2843591,14366946,False,,76462,fasta,8572973.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d51ec94439493ccc'}]","""fasta""","""0""","""200""",32.0,,33473664.0,1479391887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-11-17 14:11:43.757820,,13.0
2016-11-22 07:33:32.773579,slurm_normal,1479800022.0,0.0,1.0,main_w4_handler1,2477009,14401860,False,,13557,fasta,8606685.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27360686}]","""fasta""","""0""","""120""",32.0,,34329678.0,1479800016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-11-22 07:33:43.968777,71665.0,6.0
2016-11-22 07:32:51.673981,slurm_normal,1479799978.0,0.0,1.0,main_w3_handler1,2477009,14401858,False,,13485,fasta,8606683.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27318931}]","""fasta""","""0""","""10000""",32.0,,34329678.0,1479799974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-11-22 07:33:00.504247,71665.0,4.0
2016-11-22 16:08:01.893990,slurm_normal,1479831005.0,0.0,1.0,main_w4_handler0,2903478,14406448,False,,132018801,fasta,8611123.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27358354}]","""fasta""","""0""","""60""",32.0,,34312714.0,1479830910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-11-22 16:10:08.195407,5613.0,95.0
2017-01-18 08:25:02.362182,slurm_normal,1484727917.0,0.0,1.0,main_w4_handler1,2949499,14796600,False,,5046846,fasta,8959373.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27972065}]","""fasta""","""0""","""100000""",32.0,,35253618.0,1484727908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-18 08:25:19.168981,,9.0
