chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.minimum_distance,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.skip_pairs_with_no_mate_cigar,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-10 18:15:58.092975,slurm_normal,1491878680.0,0,1.0,main_w4_handler0,3064039,15544268,False,,16469744432,bam,9673210.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg18.len""","""""","""hg18""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29154602}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,35870240.0,1491875092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-04-11 02:44:45.365894,73652.0,3588.0
,,2017-04-11 19:12:56.558554,slurm_normal,1491961298.0,0,1.0,main_w3_handler1,3068019,15558616,False,,13897182486,bam,9684603.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg18.len""","""""","""hg18""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29175754}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,35870240.0,1491958159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-04-12 01:41:47.952042,73652.0,3139.0
,,2017-06-06 00:34:31.519905,slurm_normal,1496710363.0,0,1.0,main_w3_handler1,3139942,16021432,False,,183709674,bam,10113355.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901010}]","""reverse""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:52:44.952104,103658.0,110.0
,,2017-06-06 00:34:30.427262,slurm_normal,1496710101.0,0,1.0,main_w3_handler0,3139942,16021428,False,,181634712,bam,10113331.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901006}]","""reverse""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:48:24.399549,103658.0,89.0
,,2017-06-06 00:34:33.282958,slurm_normal,1496710425.0,0,1.0,main_w3_handler1,3139942,16021435,False,,171418842,bam,10113359.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901013}]","""forward""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:53:49.479461,103658.0,124.0
,,2017-06-06 00:34:30.118106,slurm_normal,1496710244.0,0,1.0,main_w3_handler1,3139942,16021427,False,,165547668,bam,10113346.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901005}]","""forward""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:50:47.688813,103658.0,107.0
,,2017-06-06 00:34:36.046296,slurm_normal,1496710518.0,0,1.0,main_w3_handler1,3139942,16021445,False,,176479468,bam,10113376.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901023}]","""forward""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:55:19.688405,103658.0,135.0
,,2017-06-06 00:34:39.522328,slurm_normal,1496710639.0,0,1.0,main_w4_handler0,3139942,16021458,False,,187992155,bam,10113396.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901035}]","""forward""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:57:22.081732,103658.0,117.0
,,2017-06-06 00:34:34.635671,slurm_normal,1496710475.0,0,1.0,main_w3_handler1,3139942,16021440,False,,182998027,bam,10113371.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901018}]","""reverse""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:54:38.810420,103658.0,113.0
,,2017-06-06 00:34:36.329297,slurm_normal,1496710577.0,0,1.0,main_w3_handler1,3139942,16021446,False,,193090317,bam,10113389.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901024}]","""reverse""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 00:56:20.321552,103658.0,133.0
,,2017-06-06 00:34:35.482941,slurm_normal,1496710882.0,0,1.0,main_w4_handler0,3139942,16021443,False,,176843127,bam,10113423.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901021}]","""forward""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 01:01:24.677706,103658.0,91.0
,,2017-06-06 00:34:36.950345,slurm_normal,1496710958.0,0,1.0,main_w4_handler0,3139942,16021448,False,,196323514,bam,10113434.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901026}]","""reverse""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496710861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 01:02:41.983822,103658.0,97.0
