chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-07 10:10:33.571875,slurm_normal,1520417504.0,0,7680.0,1.0,main_w3_handler0,3453969,18637141,False,433619,tabular,,12733466,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261331}]",32.0,,44379927,1520417501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:49.101453,123430.0,3.0
,,2018-03-07 10:10:38.602078,slurm_normal,1520417512.0,0,7680.0,1.0,main_w3_handler0,3453969,18637147,False,219866,tabular,,12733470,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261337}]",32.0,,44379927,1520417510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:55.272519,123430.0,2.0
,,2018-03-07 10:10:35.217497,slurm_normal,1520417510.0,0,7680.0,1.0,main_w3_handler1,3453969,18637143,False,489716,tabular,,12733469,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261333}]",32.0,,44379927,1520417507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:53.499617,123430.0,3.0
,,2018-03-07 10:10:40.015284,slurm_normal,1520417521.0,0,7680.0,1.0,main_w3_handler1,3453969,18637149,False,535179,tabular,,12733472,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261339}]",32.0,,44379927,1520417518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:12:04.881621,123430.0,3.0
,,2018-03-07 10:10:36.979541,slurm_normal,1520417521.0,0,7680.0,1.0,main_w3_handler1,3453969,18637145,False,123017,tabular,,12733471,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261335}]",32.0,,44379927,1520417518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:12:04.757284,123430.0,3.0
,,2018-03-07 10:10:42.186127,slurm_normal,1520417531.0,0,7680.0,1.0,main_w3_handler1,3453969,18637152,False,159743,tabular,,12733474,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261343}]",32.0,,44379927,1520417528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:12:14.072660,123430.0,3.0
,,2017-12-12 22:49:56.071853,slurm_normal,1513119014.0,0,,1.0,main_w4_handler1,3359911,17790503,False,218688426,tabular,,11859451,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32886903}]",32.0,,42548896,1513119005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-12 22:50:15.939385,3521.0,9.0
,,2018-03-07 16:50:59.250823,slurm_normal,1520441470.0,0,7680.0,1.0,main_w4_handler0,3455515,18643272,False,13283,tabular,,12738687,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34271889}]",32.0,,44427610,1520441467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 16:51:12.032575,122818.0,3.0
,,2018-01-24 17:16:34.464684,slurm_normal,1516814207.0,0,,1.0,main_w3_handler1,3403784,18146041,False,82401,tabular,,12226478,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33482929}]",32.0,,43411232,1516814202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-24 17:16:47.880067,,5.0
,,2018-01-25 19:28:46.273300,slurm_normal,1516908541.0,0,,1.0,main_w3_handler0,3214737,18157632,False,22916,tabular,,12238885,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33501024}]",32.0,,43442359,1516908537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-25 19:29:02.164618,109870.0,4.0
,,2018-01-25 19:41:39.118375,slurm_normal,1516909319.0,0,,1.0,main_w3_handler1,3214737,18157774,False,48492,tabular,,12239048,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33501298}]",32.0,,43442359,1516909315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-25 19:42:00.289470,109870.0,4.0
,,2018-01-25 20:32:14.898617,slurm_normal,1516912359.0,0,,1.0,main_w4_handler1,3214737,18158373,False,48492,tabular,,12239559,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33500599}]",32.0,,43442359,1516912354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-25 20:32:44.333930,109870.0,5.0
,,2018-01-26 08:11:02.027243,slurm_normal,1516954275.0,0,,1.0,main_w3_handler1,3405973,18162344,False,49101,tabular,,12243869,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33509807}]",32.0,,43449442,1516954270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-26 08:11:16.838129,120691.0,5.0
,,2018-01-26 17:16:35.088088,slurm_normal,1516987082.0,0,,1.0,main_w4_handler0,3406069,18168156,False,1053452183,tabular,,12249722,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33512821}]",32.0,,43450699,1516987022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-26 17:18:06.046419,109870.0,60.0
,,2018-03-08 10:21:47.435896,slurm_normal,1520504522.0,0,7680.0,1.0,main_w3_handler1,3455979,18654963,False,325,bed,,12750874,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34289912}]",32.0,,44466097,1520504519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-08 10:22:07.150952,123578.0,3.0
,,2018-03-10 03:04:03.000361,slurm_normal,1520651086.0,0,7680.0,1.0,main_w4_handler0,3457550,18679176,False,338258,tabular,,12775587,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335735}]",32.0,,44379927,1520651084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:49.841346,123430.0,2.0
,,2018-03-10 03:04:01.920890,slurm_normal,1520651075.0,0,7680.0,1.0,main_w4_handler1,3457550,18679173,False,408176,tabular,,12775578,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335732}]",32.0,,44379927,1520651072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:38.473614,123430.0,3.0
,,2018-03-10 03:04:01.012999,slurm_normal,1520651065.0,0,7680.0,1.0,main_w3_handler1,3457550,18679170,False,454618,tabular,,12775572,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335729}]",32.0,,44379927,1520651062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:29.840062,123430.0,3.0
,,2018-03-10 03:04:03.404806,slurm_normal,1520651099.0,0,7680.0,1.0,main_w4_handler1,3457550,18679178,False,368459,tabular,,12775591,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335737}]",32.0,,44379927,1520651095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:05:01.229758,123430.0,4.0
,,2018-03-10 03:04:00.211907,slurm_normal,1520651076.0,0,7680.0,1.0,main_w4_handler0,3457550,18679168,False,520912,tabular,,12775579,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335727}]",32.0,,44379927,1520651072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:38.391910,123430.0,4.0
,,2018-03-10 03:04:01.236529,slurm_normal,1520651059.0,0,7680.0,1.0,main_w3_handler0,3457550,18679171,False,441615,tabular,,12775571,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335730}]",32.0,,44379927,1520651056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:23.047723,123430.0,3.0
,,2018-03-10 03:04:03.944624,slurm_normal,1520651097.0,0,7680.0,1.0,main_w3_handler0,3457550,18679181,False,542580,tabular,,12775590,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335740}]",32.0,,44379927,1520651094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:58.695635,123430.0,3.0
,,2018-03-10 03:04:00.752556,slurm_normal,1520651059.0,0,7680.0,1.0,main_w3_handler1,3457550,18679169,False,562640,tabular,,12775570,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335728}]",32.0,,44379927,1520651056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:22.951139,123430.0,3.0
,,2018-03-10 03:04:03.576170,slurm_normal,1520651076.0,0,7680.0,1.0,main_w3_handler0,3457550,18679179,False,820725,tabular,,12775580,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335738}]",32.0,,44379927,1520651072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:37.456977,123430.0,4.0
,,2018-03-10 03:04:03.232948,slurm_normal,1520651086.0,0,7680.0,1.0,main_w4_handler1,3457550,18679177,False,737759,tabular,,12775585,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335736}]",32.0,,44379927,1520651083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:48.422337,123430.0,3.0
,,2018-03-10 03:04:02.135314,slurm_normal,1520651071.0,0,7680.0,1.0,main_w3_handler1,3457550,18679174,False,746261,tabular,,12775577,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335733}]",32.0,,44379927,1520651068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:34.244000,123430.0,3.0
,,2018-03-10 03:03:59.961100,slurm_normal,1520651068.0,0,7680.0,1.0,main_w4_handler0,3457550,18679167,False,247141,tabular,,12775574,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335726}]",32.0,,44379927,1520651065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:30.744325,123430.0,3.0
,,2018-03-10 03:03:58.883399,slurm_normal,1520651051.0,0,7680.0,1.0,main_w4_handler0,3457550,18679164,False,506397,tabular,,12775567,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335723}]",32.0,,44379927,1520651048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:12.847664,123430.0,3.0
,,2018-03-10 03:04:02.475817,slurm_normal,1520651086.0,0,7680.0,1.0,main_w4_handler0,3457550,18679175,False,746599,tabular,,12775586,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335734}]",32.0,,44379927,1520651083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:49.440841,123430.0,3.0
,,2018-03-10 03:03:58.516994,slurm_normal,1520651051.0,0,7680.0,1.0,main_w3_handler1,3457550,18679162,False,355048,tabular,,12775565,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335721}]",32.0,,44379927,1520651048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:13.045771,123430.0,3.0
,,2018-03-10 03:03:58.685840,slurm_normal,1520651051.0,0,7680.0,1.0,main_w3_handler1,3457550,18679163,False,57352,tabular,,12775566,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335722}]",32.0,,44379927,1520651048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:13.117929,123430.0,3.0
,,2018-03-10 03:03:59.689481,slurm_normal,1520651059.0,0,7680.0,1.0,main_w4_handler0,3457550,18679166,False,493141,tabular,,12775569,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335725}]",32.0,,44379927,1520651056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:22.061103,123430.0,3.0
,,2018-03-10 03:04:03.768039,slurm_normal,1520651086.0,0,7680.0,1.0,main_w3_handler0,3457550,18679180,False,541287,tabular,,12775584,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335739}]",32.0,,44379927,1520651083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:49.243417,123430.0,3.0
,,2018-03-10 03:04:01.727587,slurm_normal,1520651068.0,0,7680.0,1.0,main_w4_handler1,3457550,18679172,False,570308,tabular,,12775575,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335731}]",32.0,,44379927,1520651065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:30.255919,123430.0,3.0
,,2018-03-10 03:04:04.258017,slurm_normal,1520651098.0,0,7680.0,1.0,main_w4_handler1,3457550,18679183,False,586900,tabular,,12775592,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335742}]",32.0,,44379927,1520651095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:05:01.540192,123430.0,3.0
,,2018-03-10 03:03:59.306419,slurm_normal,1520651054.0,0,7680.0,1.0,main_w4_handler1,3457550,18679165,False,804424,tabular,,12775568,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335724}]",32.0,,44379927,1520651051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:15.399028,123430.0,3.0
,,2018-03-10 03:04:04.101150,slurm_normal,1520651078.0,0,7680.0,1.0,main_w3_handler1,3457550,18679182,False,702036,tabular,,12775582,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34335741}]",32.0,,44379927,1520651075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-10 03:04:40.218312,123430.0,3.0
,,2018-02-15 17:12:52.620448,slurm_normal,1518714790.0,0,7680.0,1.0,main_w3_handler0,3401113,18400054,False,12097052,tabular,,12485804,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33880744}]",32.0,,42156511,1518714783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-02-15 17:13:15.145447,48807.0,7.0
,,2018-02-15 20:20:04.918190,slurm_normal,1518726016.0,0,7680.0,1.0,main_w3_handler0,3342992,18402386,False,253151,tabular,,12488324,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33884710}]",32.0,,43525892,1518726012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-02-15 20:20:19.221059,97937.0,4.0
,,2018-02-19 23:12:50.463852,slurm_normal,1519081984.0,0,7680.0,1.0,main_w3_handler1,3435252,18441421,False,1828194,tabular,,12536346,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33947967}]",32.0,,44017504,1519081980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-02-19 23:13:07.864701,95382.0,4.0
,,2018-03-01 05:04:39.457350,slurm_normal,1519880700.0,0,7680.0,1.0,main_w3_handler0,3424024,18559463,False,9545332,tabular,,12656176,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34040434}]",32.0,,44248672,1519880690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-01 05:05:04.010566,114246.0,10.0
