create_time,design,design_filetype,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.alpha,parameters.chromInfo,parameters.dbkey,parameters.design.values,parameters.dist.values,parameters.dist|__identifier__,parameters.iters,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-21 10:27:17.330577,230,mothur.design,slurm_normal,1657,mothur.dist,1511260045.0,0,,1.0,main_w3_handler1,3329759,17532969,False,,11592253,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32446098}]","[{'src': 'hda', 'id': 32393653}]","""jclass.0.03.lt.std""","""1000""",32.0,,42143990,1511260041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2017-11-21 10:27:28.198826,113498,4.0
2017-11-21 10:27:19.806028,230,mothur.design,slurm_normal,1657,mothur.dist,1511260058.0,0,,1.0,main_w3_handler0,3329759,17532975,False,,11592261,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32446098}]","[{'src': 'hda', 'id': 32393656}]","""thetayc.0.03.lt.std""","""1000""",32.0,,42143990,1511260054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2017-11-21 10:27:40.476549,113498,4.0
2018-01-18 06:26:35.746090,230,mothur.design,slurm_normal,1657,mothur.dist,1516256802.0,0,,1.0,main_w3_handler0,3395242,18068710,False,,12147236,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33350072}]","[{'src': 'hda', 'id': 33364166}]","""jclass.0.03.lt.ave""","""1000""",32.0,,43244112,1516256797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-01-18 06:26:42.936562,120071,5.0
2018-01-18 06:26:37.882415,230,mothur.design,slurm_normal,1657,mothur.dist,1516256810.0,0,,1.0,main_w3_handler1,3395242,18068715,False,,12147242,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33350072}]","[{'src': 'hda', 'id': 33364170}]","""thetayc.0.03.lt""","""1000""",32.0,,43244112,1516256806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-01-18 06:26:53.983498,120071,4.0
2018-01-18 06:26:37.532182,230,mothur.design,slurm_normal,1657,mothur.dist,1516256805.0,0,,1.0,main_w3_handler0,3395242,18068714,False,,12147238,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33350072}]","[{'src': 'hda', 'id': 33364169}]","""thetayc.0.03.lt.ave""","""1000""",32.0,,43244112,1516256800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-01-18 06:26:47.128554,120071,5.0
2018-01-18 06:26:38.137221,230,mothur.design,slurm_normal,1657,mothur.dist,1516256809.0,0,,1.0,main_w3_handler0,3395242,18068716,False,,12147241,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33350072}]","[{'src': 'hda', 'id': 33364171}]","""thetayc.0.03.lt.std""","""1000""",32.0,,43244112,1516256805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-01-18 06:26:50.310567,120071,4.0
2018-01-18 06:26:36.463102,230,mothur.design,slurm_normal,1657,mothur.dist,1516256805.0,0,,1.0,main_w4_handler0,3395242,18068712,False,,12147239,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33350072}]","[{'src': 'hda', 'id': 33364167}]","""jclass.0.03.lt""","""1000""",32.0,,43244112,1516256800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-01-18 06:26:47.225273,120071,5.0
2018-01-18 06:26:37.254801,230,mothur.design,slurm_normal,1657,mothur.dist,1516256806.0,0,,1.0,main_w4_handler0,3395242,18068713,False,,12147240,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33350072}]","[{'src': 'hda', 'id': 33364168}]","""jclass.0.03.lt.std""","""1000""",32.0,,43244112,1516256802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-01-18 06:26:47.874786,120071,4.0
2018-02-22 07:13:30.534436,230,mothur.design,slurm_normal,1657,mothur.dist,1519283620.0,0,7680.0,1.0,main_w4_handler0,3396038,18479378,False,,12574004,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34006925}]","[{'src': 'hda', 'id': 34006357}]","""jclass.0.03.lt""","""1000""",32.0,,44083383,1519283617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-02-22 07:13:43.296514,119338,3.0
2018-02-22 07:13:29.998120,230,mothur.design,slurm_normal,1657,mothur.dist,1519283621.0,0,7680.0,1.0,main_w3_handler0,3396038,18479377,False,,12574005,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34006925}]","[{'src': 'hda', 'id': 34006356}]","""jclass.0.03.lt.ave""","""1000""",32.0,,44083383,1519283617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-02-22 07:13:42.272214,119338,4.0
2018-02-22 07:13:31.414459,230,mothur.design,slurm_normal,1657,mothur.dist,1519283620.0,0,7680.0,1.0,main_w4_handler1,3396038,18479379,False,,12574006,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34006925}]","[{'src': 'hda', 'id': 34006358}]","""jclass.0.03.lt.std""","""1000""",32.0,,44083383,1519283617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-02-22 07:13:43.202472,119338,3.0
2018-02-22 07:13:32.777351,230,mothur.design,slurm_normal,1657,mothur.dist,1519283626.0,0,7680.0,1.0,main_w3_handler1,3396038,18479380,False,,12574008,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34006925}]","[{'src': 'hda', 'id': 34006360}]","""thetayc.0.03.lt.ave""","""1000""",32.0,,44083383,1519283620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-02-22 07:13:47.663144,119338,6.0
2018-02-22 07:13:34.715054,230,mothur.design,slurm_normal,1657,mothur.dist,1519283630.0,0,7680.0,1.0,main_w4_handler0,3396038,18479382,False,,12574009,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34006925}]","[{'src': 'hda', 'id': 34006362}]","""thetayc.0.03.lt.std""","""1000""",32.0,,44083383,1519283626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-02-22 07:13:51.378433,119338,4.0
2018-02-22 07:13:33.774095,230,mothur.design,slurm_normal,1657,mothur.dist,1519283630.0,0,7680.0,1.0,main_w4_handler1,3396038,18479381,False,,12574010,slurm,,132112168.0,corral-repl,,"""0.05""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34006925}]","[{'src': 'hda', 'id': 34006361}]","""thetayc.0.03.lt""","""1000""",32.0,,44083383,1519283626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_amova/mothur_amova/1.36.1.0,1.36.1.0,,2018-02-22 07:13:51.609335,119338,4.0
