chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq1,fastq1_filetype,fastq2,fastq2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq1,parameters.fastq1.values,parameters.fastq1|__identifier__,parameters.fastq2,parameters.fastq2.values,parameters.fastq2|__identifier__,parameters.invariant,parameters.taglen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-21 18:19:16.150948,slurm_normal,1474482048.0,0,1635078,fastq,1635078,fastq,1.0,main_w3_handler0,2745181,13909311,False,,8131975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589a5f442047e8d49'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c18048a53403bc5'}]",,"""0""","""10""",32.0,,33076846.0,1474482037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:20:49.810289,86313.0,11.0
,,2016-09-21 18:20:15.627819,slurm_normal,1474482284.0,0,1650401,fastq,1650401,fastq,1.0,main_w3_handler0,2745181,13909425,False,,8132062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5163dad67afb5d2aa'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51e86234ef6965618'}]",,"""0""","""10""",32.0,,33076846.0,1474482280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:24:45.645637,86313.0,4.0
,,2016-09-21 18:19:17.515962,slurm_normal,1474482037.0,0,1618407,fastq,1618407,fastq,1.0,main_w4_handler0,2745181,13909317,False,,8131968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbc387c20d112f16'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddf975f66a34c6ef'}]",,"""0""","""10""",32.0,,33076846.0,1474482022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:20:43.226414,86313.0,15.0
,,2016-09-21 18:20:08.783238,slurm_normal,1474482314.0,0,1329459,fastq,1329459,fastq,1.0,main_w3_handler1,2745181,13909418,False,,8132067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5073e958111dbd32b'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515f7c983daf587b1'}]",,"""0""","""10""",32.0,,33076846.0,1474482299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:25:18.786309,86313.0,15.0
,,2016-09-21 18:19:25.219407,slurm_normal,1474482088.0,0,1361503,fastq,1361503,fastq,1.0,main_w3_handler1,2745181,13909342,False,,8132003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab4a38d06fe12295'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a225c0ead2a16fe'}]",,"""0""","""10""",32.0,,33076846.0,1474482080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:32.518004,86313.0,8.0
,,2016-09-21 18:19:18.470584,slurm_normal,1474482049.0,0,1575702,fastq,1575702,fastq,1.0,main_w4_handler1,2745181,13909320,False,,8131981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579d82943c4f60a2c'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b1f9188af0fa723'}]",,"""0""","""10""",32.0,,33076846.0,1474482041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:20:57.401214,86313.0,8.0
,,2016-09-21 18:19:46.487878,slurm_normal,1474482177.0,0,1326079,fastq,1326079,fastq,1.0,main_w4_handler1,2745181,13909391,False,,8132033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa7a838eed9db9a1'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2c4fccf9986d545'}]",,"""0""","""10""",32.0,,33076846.0,1474482165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:59.357893,86313.0,12.0
,,2016-09-21 18:19:06.144828,slurm_normal,1474481990.0,0,1651126,fastq,1651126,fastq,1.0,main_w4_handler0,2745181,13909283,False,,8131942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5684f617da153b637'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3f3e8ba21143c31'}]",,"""0""","""10""",32.0,,33076846.0,1474481977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:19:57.874640,86313.0,13.0
,,2016-09-21 18:19:21.278988,slurm_normal,1474482068.0,0,1423539,fastq,1423539,fastq,1.0,main_w3_handler0,2745181,13909334,False,,8131983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548d69f6873253cb4'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c113596edc3c6877'}]",,"""0""","""10""",32.0,,33076846.0,1474482057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:12.329743,86313.0,11.0
,,2016-09-21 18:19:23.090765,slurm_normal,1474482007.0,0,1942798,fastq,1942798,fastq,1.0,main_w3_handler1,2745181,13909338,False,,8131956.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c443f8ca2e09d046'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584ddc28d541065d2'}]",,"""0""","""10""",32.0,,33076846.0,1474481996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:20:09.796764,86313.0,11.0
,,2016-09-21 18:20:10.159008,slurm_normal,1474482066.0,0,1598402,fastq,1598402,fastq,1.0,main_w3_handler1,2745181,13909420,False,,8131987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533a7e9d1e79e973a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b529b2acbd3e37cf3f'}]",,"""0""","""10""",32.0,,33076846.0,1474482060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:08.874099,86313.0,6.0
,,2016-09-21 18:19:59.766070,slurm_normal,1474482218.0,0,1089864,fastq,1089864,fastq,1.0,main_w3_handler1,2745181,13909406,False,,8132042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57127ca1fe2f82623'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5324716c483ca3806'}]",,"""0""","""10""",32.0,,33076846.0,1474482196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:40.921367,86313.0,22.0
,,2016-09-21 18:20:00.270721,slurm_normal,1474482237.0,0,1520956,fastq,1520956,fastq,1.0,main_w3_handler1,2745181,13909407,False,,8132051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7abf1de2aef30a3'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548720af1ce427469'}]",,"""0""","""10""",32.0,,33076846.0,1474482232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:59.763220,86313.0,5.0
,,2016-09-21 18:19:49.025985,slurm_normal,1474482186.0,0,1199304,fastq,1199304,fastq,1.0,main_w3_handler1,2745181,13909395,False,,8132037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559a734a315aae862'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5feada94cba9fca34'}]",,"""0""","""10""",32.0,,33076846.0,1474482180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:08.616805,86313.0,6.0
,,2016-09-21 18:19:10.995207,slurm_normal,1474481980.0,0,1336799,fastq,1336799,fastq,1.0,main_w3_handler1,2745181,13909297,False,,8131944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c163105b2dc4a76'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b202804200127f58'}]",,"""0""","""10""",32.0,,33076846.0,1474481977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:19:44.967941,86313.0,3.0
,,2016-09-21 18:20:05.618810,slurm_normal,1474482282.0,0,1463530,fastq,1463530,fastq,1.0,main_w3_handler1,2745181,13909415,False,,8132060.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535b0dc84372f1a04'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea2570b0e55febb1'}]",,"""0""","""10""",32.0,,33076846.0,1474482266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:24:44.251713,86313.0,16.0
,,2016-09-21 18:19:15.565294,slurm_normal,1474482032.0,0,1717171,fastq,1717171,fastq,1.0,main_w4_handler1,2745181,13909307,False,,8131972.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cad2fd28ccba55b0'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53dd49507747c059b'}]",,"""0""","""10""",32.0,,33076846.0,1474482023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:20:39.301290,86313.0,9.0
,,2016-09-21 18:19:21.841632,slurm_normal,1474482065.0,0,2247069,fastq,2247069,fastq,1.0,main_w4_handler1,2745181,13909337,False,,8131988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f16217181f0a42ae'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dd8b5acee717bcd'}]",,"""0""","""10""",32.0,,33076846.0,1474482060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:10.101152,86313.0,5.0
,,2016-09-21 18:19:36.754081,slurm_normal,1474482167.0,0,1601684,fastq,1601684,fastq,1.0,main_w3_handler1,2745181,13909364,False,,8132031.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54be80f5de6bcbc51'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd84cc8fca02680b'}]",,"""0""","""10""",32.0,,33076846.0,1474482161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:51.169828,86313.0,6.0
,,2016-09-21 18:19:39.300895,slurm_normal,1474482168.0,0,1524387,fastq,1524387,fastq,1.0,main_w3_handler0,2745181,13909369,False,,8132030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c47b963d088ade58'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599e418fecde91f67'}]",,"""0""","""10""",32.0,,33076846.0,1474482152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:49.759763,86313.0,16.0
,,2016-09-21 18:19:37.932319,slurm_normal,1474482115.0,0,1252642,fastq,1252642,fastq,1.0,main_w3_handler0,2745181,13909365,False,,8132012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6240f0f7b322b28'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cfd0063e26d7f8d8'}]",,"""0""","""10""",32.0,,33076846.0,1474482111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:57.483871,86313.0,4.0
,,2016-09-21 18:19:34.573708,slurm_normal,1474482108.0,0,1884046,fastq,1884046,fastq,1.0,main_w4_handler1,2745181,13909358,False,,8132007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5871f6e93b8346fe5'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520db67b7e3d8dd9d'}]",,"""0""","""10""",32.0,,33076846.0,1474482094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:51.166731,86313.0,14.0
,,2016-09-21 18:19:07.306944,slurm_normal,1474481985.0,0,1713243,fastq,1713243,fastq,1.0,main_w4_handler1,2745181,13909285,False,,8131948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5067dbb381921c1d8'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5392916fe6cb7c7c1'}]",,"""0""","""10""",32.0,,33076846.0,1474481980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:19:55.505696,86313.0,5.0
,,2016-09-21 18:19:44.889580,slurm_normal,1474482170.0,0,1862011,fastq,1862011,fastq,1.0,main_w4_handler1,2745181,13909385,False,,8132028.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535d814dfd5b7aed5'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b585ba9df397865694'}]",,"""0""","""10""",32.0,,33076846.0,1474482152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:52.790994,86313.0,18.0
,,2016-09-21 18:19:19.892405,slurm_normal,1474482065.0,0,1340775,fastq,1340775,fastq,1.0,main_w4_handler1,2745181,13909330,False,,8131986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ffb21ec55f51310'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530694fe93b0b3d07'}]",,"""0""","""10""",32.0,,33076846.0,1474482060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:10.041106,86313.0,5.0
,,2016-09-21 18:19:56.889141,slurm_normal,1474482229.0,0,1255375,fastq,1255375,fastq,1.0,main_w4_handler1,2745181,13909402,False,,8132045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccf5ac7326d0b2b2'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abcfa15982a22e39'}]",,"""0""","""10""",32.0,,33076846.0,1474482215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:51.838364,86313.0,14.0
,,2016-09-21 18:19:45.644426,slurm_normal,1474482155.0,0,1522966,fastq,1522966,fastq,1.0,main_w4_handler1,2745181,13909387,False,,8132029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ceb43fe0c9fbaa9'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b544b253603c98f821'}]",,"""0""","""10""",32.0,,33076846.0,1474482149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:37.204856,86313.0,6.0
,,2016-09-21 18:20:02.753550,slurm_normal,1474482237.0,0,1789883,fastq,1789883,fastq,1.0,main_w4_handler1,2745181,13909412,False,,8132050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d2dae81fcde2a3a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3f7406da4643334'}]",,"""0""","""10""",32.0,,33076846.0,1474482229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:58.526673,86313.0,8.0
,,2016-09-21 18:19:58.356494,slurm_normal,1474482261.0,0,1703182,fastq,1703182,fastq,1.0,main_w3_handler0,2745181,13909404,False,,8132058.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da4fe404f50608a4'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56983995f0df121c6'}]",,"""0""","""10""",32.0,,33076846.0,1474482251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:24:23.614037,86313.0,10.0
,,2016-09-21 18:19:38.831264,slurm_normal,1474482140.0,0,1246664,fastq,1246664,fastq,1.0,main_w3_handler0,2745181,13909367,False,,8132023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd42a8fa30f97d30'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e46696bf85cb7a5e'}]",,"""0""","""10""",32.0,,33076846.0,1474482136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:22.210911,86313.0,4.0
,,2016-09-21 18:19:18.987306,slurm_normal,1474482048.0,0,1628464,fastq,1628464,fastq,1.0,main_w3_handler0,2745181,13909324,False,,8131976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a29ae53eec081429'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538e384f544dea202'}]",,"""0""","""10""",32.0,,33076846.0,1474482037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:20:49.931785,86313.0,11.0
,,2016-09-21 18:19:45.980932,slurm_normal,1474482212.0,0,1117898,fastq,1117898,fastq,1.0,main_w3_handler0,2745181,13909389,False,,8132044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5625381b88729fde7'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5365e273053dcc4e5'}]",,"""0""","""10""",32.0,,33076846.0,1474482201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:34.060983,86313.0,11.0
,,2016-09-21 18:19:29.397240,slurm_normal,1474482098.0,0,1569668,fastq,1569668,fastq,1.0,main_w4_handler0,2745181,13909349,False,,8132008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e16e85732cd11123'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581708f38fd4c9784'}]",,"""0""","""10""",32.0,,33076846.0,1474482093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:40.955511,86313.0,5.0
,,2016-09-21 18:19:57.555822,slurm_normal,1474482256.0,0,1611689,fastq,1611689,fastq,1.0,main_w3_handler0,2745181,13909403,False,,8132057.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b518e6a0e4e77424cc'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b7d962af8bfd724'}]",,"""0""","""10""",32.0,,33076846.0,1474482251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:24:18.927324,86313.0,5.0
,,2016-09-21 18:19:54.180858,slurm_normal,1474482229.0,0,1504298,fastq,1504298,fastq,1.0,main_w3_handler0,2745181,13909400,False,,8132047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5340068ec06e2bd07'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a32fec90fa7e868'}]",,"""0""","""10""",32.0,,33076846.0,1474482216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:52.095429,86313.0,13.0
,,2016-09-21 18:19:04.530401,slurm_normal,1474481981.0,0,1557681,fastq,1557681,fastq,1.0,main_w4_handler0,2745181,13909281,False,,8131943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e403e2967a5554e9'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584803174b7704a60'}]",,"""0""","""10""",32.0,,33076846.0,1474481977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:19:46.148912,86313.0,4.0
,,2016-09-21 18:19:36.094870,slurm_normal,1474482153.0,0,1771252,fastq,1771252,fastq,1.0,main_w4_handler1,2745181,13909362,False,,8132014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ea15bf08bfb9a77'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce69334cfba744da'}]",,"""0""","""10""",32.0,,33076846.0,1474482115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:37.056171,86313.0,38.0
,,2016-09-21 18:19:30.798621,slurm_normal,1474482108.0,0,1374809,fastq,1374809,fastq,1.0,main_w3_handler1,2745181,13909351,False,,8132009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5210a1d7571b432e0'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea39b1abdac5684d'}]",,"""0""","""10""",32.0,,33076846.0,1474482097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:21:51.008056,86313.0,11.0
,,2016-09-21 18:19:45.320349,slurm_normal,1474482210.0,0,1356811,fastq,1356811,fastq,1.0,main_w3_handler1,2745181,13909386,False,,8132035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b186bb47c028b11b'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51707e5c3d4abf7dd'}]",,"""0""","""10""",32.0,,33076846.0,1474482178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:23:32.261266,86313.0,32.0
,,2016-09-21 18:19:40.241147,slurm_normal,1474482402.0,0,2112879,fastq,2112879,fastq,1.0,main_w4_handler0,2745181,13909372,False,,8132077.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50aa3dc713d154738'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c49911d3c07b982'}]",,"""0""","""10""",32.0,,33076846.0,1474482383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:26:45.039146,86313.0,19.0
,,2016-09-21 18:19:08.538389,slurm_normal,1474481981.0,0,1717132,fastq,1717132,fastq,1.0,main_w3_handler1,2745181,13909288,False,,8131947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579c9fc7e9008a2b9'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9cd63997725c586'}]",,"""0""","""10""",32.0,,33076846.0,1474481977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:19:45.509554,86313.0,4.0
,,2016-09-21 18:19:42.899481,slurm_normal,1474482169.0,0,1096485,fastq,1096485,fastq,1.0,main_w3_handler1,2745181,13909381,False,,8132032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e4dd12219e188da'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faee1c2b0983db26'}]",,"""0""","""10""",32.0,,33076846.0,1474482161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-21 18:22:51.357019,86313.0,8.0
