create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-13 10:51:12.057099,slurm_normal,1452682309.0,0,1.0,main_w2_handler1,2564070,11489971,False,,45170975,qual454,5754900.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22879606,,32.0,,27398953,1452682289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-01-13 10:51:51.717339,,20.0
2016-02-09 14:34:49.242767,slurm_normal,1455028557.0,0,1.0,main_w1_handler1,2584008,11760239,False,,152658384,qual454,6016132.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23253196,,32.0,,28027582,1455028504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-02-09 14:35:59.906809,72204.0,53.0
2016-09-14 17:16:06.009885,slurm_normal,1473873383.0,0,1.0,main_w4_handler1,2819314,13851140,False,,45493,qual454,8074053.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d8355835118c73a'}]",32.0,,32962162,1473873378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:27.301543,90130.0,5.0
2016-09-14 17:16:11.734180,slurm_normal,1473873392.0,0,1.0,main_w4_handler1,823885,13851141,False,,45493,qual454,8074056.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b78118ef73380c4'}]",32.0,,32939532,1473873386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:37.238588,10254.0,6.0
2016-09-14 17:15:46.362111,slurm_normal,1473873411.0,0,1.0,main_w3_handler0,2819303,13851138,False,,45493,qual454,8074048.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583a819d79c34324d'}]",32.0,,32962152,1473873364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:53.787048,90125.0,47.0
2016-09-14 17:16:37.429447,slurm_normal,1473873415.0,0,1.0,main_w3_handler1,2819314,13851147,False,,45493,qual454,8074060.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d8355835118c73a'}]",32.0,,32962162,1473873411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:57.281254,90130.0,4.0
2016-09-14 17:15:34.272414,slurm_normal,1473873395.0,0,1.0,main_w4_handler0,2819319,13851135,False,,45493,qual454,8074046.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e0e0c604ecc035c'}]",32.0,,32962177,1473873359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:41.226851,90131.0,36.0
2016-09-14 17:15:45.350344,slurm_normal,1473873373.0,0,1.0,main_w3_handler0,2819313,13851137,False,,45493,qual454,8074049.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e777862b567ec35'}]",32.0,,32962172,1473873361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:16.047480,90129.0,12.0
2016-09-14 17:16:13.214674,slurm_normal,1473873389.0,0,1.0,main_w3_handler0,2819309,13851143,False,,45493,qual454,8074054.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54bf3903c092d0544'}]",32.0,,32962140,1473873384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:32.614056,90126.0,5.0
2016-09-14 17:15:48.993350,slurm_normal,1473873395.0,0,1.0,main_w4_handler1,2820299,13851139,False,,45493,qual454,8074051.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596c350b3501c7b8d'}]",32.0,,32962179,1473873365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:41.232439,90200.0,30.0
2016-09-14 17:16:27.597906,slurm_normal,1473873412.0,0,1.0,main_w4_handler1,2819311,13851145,False,,45493,qual454,8074059.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/anoGam1.len""","""anoGam1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc4626450a12918f'}]",32.0,,32962175,1473873407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:16:58.434054,90128.0,5.0
2016-09-14 17:17:20.635421,slurm_normal,1473873461.0,0,1.0,main_w3_handler1,2819301,13851159,False,,45493,qual454,8074073.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ca77445047f9b16'}]",32.0,,32962148,1473873453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:17:43.132561,90124.0,8.0
2016-09-14 17:17:40.941120,slurm_normal,1473873485.0,0,1.0,main_w3_handler0,2819310,13851162,False,,45493,qual454,8074075.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d4fd01d04355734'}]",32.0,,32962165,1473873479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-14 17:18:09.998699,90127.0,6.0
2016-07-08 19:40:28.646982,slurm_normal,1468006869.0,0,1.0,main_w1_handler1,2760752,13364157,False,,93904,qual454,7574029.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3c39415a44af7b6'}]",32.0,,31338074,1468006862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-07-08 19:41:11.583770,87127.0,7.0
2016-09-19 05:51:38.866286,slurm_normal,1474264329.0,0,1.0,main_w3_handler1,2824138,13878687,False,,93904,qual454,8102002.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d102e018cfa4b5e6'}]",32.0,,30983661,1474264321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-19 05:52:10.482116,21537.0,8.0
2016-09-19 10:01:54.169755,slurm_normal,1474279466.0,0,1.0,main_w4_handler0,2824588,13881616,False,,93904,qual454,8104978.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5299c071e74e885c3'}]",32.0,,33024932,1474279334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-19 10:04:29.492293,90488.0,132.0
2016-09-19 10:02:55.017468,slurm_normal,1474279409.0,0,1.0,main_w4_handler0,2824591,13881640,False,,93904,qual454,8104991.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558abf06ed3b156d3'}]",32.0,,33024944,1474279394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-19 10:03:31.951457,90489.0,15.0
2016-09-19 10:48:46.997669,slurm_normal,1474282148.0,0,1.0,main_w4_handler1,2824639,13882014,False,,93904,qual454,8105518.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8f942f32811a779'}]",32.0,,33025767,1474282140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-19 10:49:10.420359,,8.0
2016-09-19 16:41:38.023152,slurm_normal,1474303322.0,0,1.0,main_w3_handler0,2825169,13885189,False,,93904,qual454,8108836.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530c6ccb44d29aa1e'}]",32.0,,33034693,1474303311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-19 16:42:06.116811,90491.0,11.0
2016-09-19 17:08:32.527805,slurm_normal,1474304952.0,0,1.0,main_w3_handler1,2825169,13885357,False,,93904,qual454,8109036.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf9abd09f5830bc0'}]",32.0,,33034693,1474304929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-19 17:09:14.803608,90491.0,23.0
2016-09-20 04:27:27.061016,slurm_normal,1474345744.0,0,1.0,main_w4_handler1,2825169,13889559,False,,93904,qual454,8113151.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cef6948ca76c7921'}]",32.0,,33050261,1474345663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-20 04:29:06.021635,90491.0,81.0
2016-08-03 18:36:24.019085,slurm_normal,1470249432.0,0,1.0,main_w1_handler1,2784115,13580894,False,,582913,qual454,7789959.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dc01fd4b5c4a556'}]",32.0,,31942355,1470249414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-08-03 18:37:16.168826,88112.0,18.0
2016-09-05 17:24:14.862576,slurm_normal,1473096282.0,0,1.0,main_w4_handler1,2811058,13783509,False,,13147,qual454,8005073.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5572fd2aaf51bba28'}]",32.0,,32779545,1473096274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-05 17:24:44.490520,89540.0,8.0
2016-09-05 18:54:49.633031,slurm_normal,1473101757.0,0,1.0,main_w3_handler0,2811058,13783702,False,,209335112,qual454,8005294.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541e0cf72f1245447'}]",32.0,,32779545,1473101703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-09-05 18:55:59.816524,89540.0,54.0
2016-10-04 19:17:49.328749,slurm_normal,1475608983.0,0,1.0,main_w3_handler1,2842325,14006956,False,,93904,qual454,8225369.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a9226f5e1a0227d'}]",32.0,,33445410,1475608794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-10-04 19:23:08.221316,91542.0,189.0
2016-11-16 22:16:46.905653,slurm_normal,1479334617.0,0,1.0,main_w3_handler0,2894367,14360680,False,,325774,qualsolexa,8566613.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5591b6d2dbf225bd7'}]",32.0,,34235537,1479334610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-11-16 22:16:59.656319,87436.0,7.0
2016-11-16 22:16:48.108519,slurm_normal,1479334638.0,0,1.0,main_w4_handler1,2894367,14360683,False,,331627,qualsolexa,8566614.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b4b815e26cd56e1'}]",32.0,,34235537,1479334614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-11-16 22:17:22.352993,87436.0,24.0
2016-12-15 17:22:30.339238,slurm_normal,1481823000.0,0,1.0,main_w3_handler0,2931207,14586067,False,,1721458299,qual454,8765127.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27648266}]",32.0,,34869107,1481822554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-12-15 17:30:03.170592,96947.0,446.0
2016-12-19 14:51:05.063319,slurm_normal,1482159075.0,0,1.0,main_w4_handler0,2910768,14609005,False,,10156,txt,8785943.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27684511}]",32.0,,34505890,1482159069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-12-19 14:51:18.456658,95910.0,6.0
2016-12-23 20:14:45.481375,slurm_normal,1482524094.0,0,1.0,main_w3_handler1,2910768,14640101,False,,9950,txt,8815479.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27733614}]",32.0,,34505890,1482524088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-12-23 20:14:56.408293,95910.0,6.0
2016-12-23 20:34:06.000337,slurm_normal,1482525258.0,0,1.0,main_w3_handler0,2910768,14640161,False,,17786,qualsolexa,8815544.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27731973}]",32.0,,34505890,1482525249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2016-12-23 20:34:20.684143,95910.0,9.0
2017-03-28 11:14:10.375857,slurm_normal,1490713139.0,0,1.0,main_w4_handler1,2356334,15413750,False,,497030399,qual454,9545279.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 20147219}]",32.0,,35861205,1490712960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2017-03-28 15:04:23.213841,59927.0,179.0
2014-09-10 16:59:09.943060,roundup_multi,1410410885.0,0,8.0,main_w2_handler2,823885,7691635,False,,45493,qual454,1677419,slurm,,132112072.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10382475,,32.0,,16781996,1410410877.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-11 04:48:17.561816,10254.0,8.0
2014-09-12 02:54:57.971666,roundup_multi,1410528486.0,0,8.0,main_w2_handler2,823885,7712924,False,,45493,qual454,1695318,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10382475,,32.0,,16781996,1410528478.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-12 13:28:16.994677,10254.0,8.0
2014-09-12 04:47:21.283709,roundup_multi,1410532302.0,0,8.0,main_w2_handler2,823885,7716025,False,,45493,qual454,1698705,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10382475,,32.0,,16781996,1410532295.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-12 14:31:46.857782,10254.0,7.0
