chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.max_diff_rate,parameters.max_group_ratio,parameters.min_identical_bases,parameters.min_mean_quality,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-18 12:51:05.423923,slurm_normal_16gb,1458305562.0,0,1.0,main_w1_handler2,2636738,12179215,False,,16453492,bam,6394717.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23886557,,,"""0.05""","""500""","""5""","""28""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,29038253,1458305546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-03-18 12:52:45.581186,80070.0,16.0
,,2016-06-30 22:30:41.921347,slurm_normal_16gb,1467325872.0,0,1.0,main_w1_handler1,2697094,13300547,False,,25019530,bam,7502343.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545b202c5012d46cd'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,30071353,1467325863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-06-30 22:31:12.987923,44041.0,9.0
,,2017-02-21 07:00:13.392994,slurm_normal,1487660438.0,0,1.0,main_w4_handler0,2615228,15092920,False,,78418518,bam,9247932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28439529}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,36177761,1487660417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2017-02-21 07:00:42.636341,46373.0,21.0
,,2017-02-21 07:00:11.013915,slurm_normal,1487660443.0,0,1.0,main_w4_handler0,2615228,15092914,False,,52148715,bam,9247927.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28439371}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,36177761,1487660414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2017-02-21 07:00:46.102901,46373.0,29.0
,,2017-02-21 07:00:13.784604,slurm_normal,1487660484.0,0,1.0,main_w4_handler0,2615228,15092921,False,,72227289,bam,9247938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28439539}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,36177761,1487660443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2017-02-21 07:01:28.300250,46373.0,41.0
,,2016-07-05 18:23:26.606706,slurm_normal_16gb,1467743152.0,0,1.0,main_w1_handler0,2298977,13337159,False,,363400543,bam,7545231.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d46e71a1526e5f33'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,31291716,1467743049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 18:26:36.059300,49878.0,103.0
,,2016-07-05 18:23:27.378441,slurm_normal_16gb,1467743080.0,0,1.0,main_w2_handler0,2298977,13337161,False,,388564137,bam,7545227.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac9a03b1c210cac5'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,31291716,1467743041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 18:24:44.631363,49878.0,39.0
,,2016-07-05 18:23:28.266270,slurm_normal_16gb,1467743146.0,0,1.0,main_w2_handler0,2298977,13337162,False,,337527443,bam,7545244.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ab094e36a79db16'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,31291716,1467743114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 18:25:50.714892,49878.0,32.0
,,2016-09-14 16:54:12.727897,slurm_normal_16gb,1473872210.0,0,1.0,main_w4_handler1,2610577,13850927,False,,332428217,bam,8073810.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7de0b26e61875b5'}]",,"""0.03""","""500""","""5""","""30""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,32932163,1473872073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-09-14 16:56:56.230735,60506.0,137.0
,,2016-09-14 16:54:13.410580,slurm_normal_16gb,1473872184.0,0,1.0,main_w4_handler0,2610577,13850929,False,,368388597,bam,8073811.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505c77d614046543e'}]",,"""0.03""","""500""","""5""","""30""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,32932163,1473872075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-09-14 16:56:29.192628,60506.0,109.0
,,2016-07-05 19:26:32.843415,slurm_normal_16gb,1467746853.0,0,1.0,main_w1_handler1,2753053,13337967,False,,93153642,bam,7545974.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b08553925638e866'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,30588639,1467746833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 19:27:36.876644,54241.0,20.0
,,2016-07-05 19:26:33.558134,slurm_normal_16gb,1467746945.0,0,1.0,main_w1_handler1,2753053,13337970,False,,10591678,bam,7546016.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d14fd4ce5b219819'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,30588639,1467746930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 19:29:11.858576,54241.0,15.0
,,2016-07-05 19:26:34.192601,slurm_normal_16gb,1467746874.0,0,1.0,main_w2_handler1,2753053,13337971,False,,120139435,bam,7545966.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586580a307e7cbdc7'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,30588639,1467746830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 19:27:57.667498,54241.0,44.0
,,2016-07-05 19:26:31.810912,slurm_normal_16gb,1467746918.0,0,1.0,main_w2_handler0,2753053,13337966,False,,86812659,bam,7545971.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2c42c0b954355cf'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,30588639,1467746831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 19:28:42.575442,54241.0,87.0
,,2016-07-05 19:26:36.458294,slurm_normal_16gb,1467746952.0,0,1.0,main_w2_handler1,2753053,13337974,False,,147904015,bam,7545999.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513971a860e8bac83'}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,30588639,1467746881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.136.0,1.136.0,,2016-07-05 19:29:13.321940,54241.0,71.0
