create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-02 01:52:32.806879,slurm_normal,1517536391.0,0.0,,1.0,main_w4_handler1,3410798,18231187,False,,4503236,fasta,12311344,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624397}]","""8""",32.0,,43555907.0,1517536361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:53:13.339808,120940.0,30.0
2018-02-02 01:51:41.232415,slurm_normal,1517536966.0,0.0,,1.0,main_w4_handler0,3414022,18231160,False,,112580900,fasta,12311318,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624341}]","""8""",32.0,,43556047.0,1517536307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 02:02:47.817980,120960.0,659.0
2018-02-02 01:47:38.916888,slurm_normal,1517536085.0,0.0,,1.0,main_w4_handler1,3414034,18231091,False,,2258220,fasta,12311269,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624071}]","""8""",32.0,,43619632.0,1517536067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:48:06.535767,121148.0,18.0
2018-02-02 01:45:58.405519,slurm_normal,1517535974.0,0.0,,1.0,main_w4_handler0,3410778,18231064,False,,2008384,fasta,12311235,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624173}]","""8""",32.0,,43619638.0,1517535968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:16.320487,121149.0,6.0
2018-02-02 01:46:11.320141,slurm_normal,1517535981.0,0.0,,1.0,main_w4_handler0,3414034,18231079,False,,2258220,fasta,12311242,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624071}]","""4""",32.0,,43619632.0,1517535976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:23.059738,121148.0,5.0
2018-02-02 01:46:07.167000,slurm_normal,1517536001.0,0.0,,1.0,main_w3_handler1,3414022,18231075,False,,2258220,fasta,12311248,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624054}]","""8""",32.0,,43556047.0,1517535981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:42.241490,120960.0,20.0
2018-02-02 01:46:36.196729,slurm_normal,1517536026.0,0.0,,1.0,main_w4_handler1,3412799,18231082,False,,2258220,fasta,12311256,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624053}]","""8""",32.0,,43596985.0,1517536004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:47:07.764925,121076.0,22.0
2018-02-02 01:47:11.450691,slurm_normal,1517536062.0,0.0,,1.0,main_w4_handler1,3410549,18231086,False,,2258220,fasta,12311261,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624064}]","""8""",32.0,,43609155.0,1517536040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:47:42.558232,120916.0,22.0
2018-02-02 01:47:41.508503,slurm_normal,1517536091.0,0.0,,1.0,main_w3_handler1,3410798,18231092,False,,2258220,fasta,12311270,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624065}]","""8""",32.0,,43555907.0,1517536071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:48:13.032400,120940.0,20.0
2018-01-31 18:47:11.272641,slurm_normal,1517424468.0,0.0,,1.0,main_w3_handler1,3412054,18215387,False,,2258220,fasta,12295587,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33592646}]","""8""",32.0,,43443047.0,1517424450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-01-31 18:47:52.715554,91816.0,18.0
2018-02-02 01:50:46.248863,slurm_normal,1517536258.0,0.0,,1.0,main_w3_handler1,3405874,18231128,False,,2258220,fasta,12311298,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624061}]","""4""",32.0,,43555812.0,1517536253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:50:59.879610,120682.0,5.0
2018-02-02 01:51:26.793869,slurm_normal,1517536314.0,0.0,,1.0,main_w3_handler1,3410778,18231158,False,,2251618,fasta,12311317,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624224}]","""8""",32.0,,43619638.0,1517536296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:51:55.900531,121149.0,18.0
2018-02-02 01:35:04.689061,slurm_normal,1517535316.0,0.0,,1.0,main_w4_handler0,3405879,18230867,False,,2258220,fasta,12311044,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624058}]","""4""",32.0,,43447853.0,1517535312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:35:17.669951,120683.0,4.0
2018-02-02 01:46:07.109239,slurm_normal,1517535985.0,0.0,,1.0,main_w3_handler1,3410549,18231074,False,,2258220,fasta,12311246,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624064}]","""4""",32.0,,43609155.0,1517535980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:27.255582,120916.0,5.0
2018-02-02 01:45:48.808780,slurm_normal,1517535968.0,0.0,,1.0,main_w3_handler0,3414023,18231057,False,Job output deleted by user before job completed.,2008384,fasta,12311229,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624183}]","""8""",32.0,,43619626.0,1517535961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:11.463834,121147.0,7.0
2018-02-02 01:34:54.086474,slurm_normal,1517535308.0,0.0,,1.0,main_w4_handler1,3414031,18230866,False,,2258220,fasta,12311043,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624067}]","""4""",32.0,,43555960.0,1517535303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:35:09.646180,120954.0,5.0
2018-02-02 01:46:32.058990,slurm_normal,1517536019.0,0.0,,1.0,main_w4_handler1,3408241,18231081,False,,2258220,fasta,12311255,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624079}]","""8""",32.0,,43498815.0,1517536000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:47:00.503115,120809.0,19.0
2018-02-02 01:46:08.695278,slurm_normal,1517536001.0,0.0,,1.0,main_w4_handler1,3405879,18231077,False,,2258220,fasta,12311243,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624058}]","""8""",32.0,,43447853.0,1517535976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:42.565961,120683.0,25.0
2018-02-02 01:46:03.129342,slurm_normal,1517536003.0,0.0,,1.0,main_w3_handler1,3414030,18231067,False,,2258220,fasta,12311239,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624059}]","""8""",32.0,,43555921.0,1517535972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:45.059852,120945.0,31.0
2018-02-02 01:45:48.094628,slurm_normal,1517535960.0,0.0,,1.0,main_w3_handler1,3414033,18231056,False,Job output deleted by user before job completed.,2008384,fasta,12311224,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624181}]","""8""",32.0,,43619627.0,1517535954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:46:03.137720,91816.0,6.0
2018-02-02 01:52:18.728028,slurm_normal,1517536367.0,0.0,,1.0,main_w3_handler1,3414035,18231181,False,,2251618,fasta,12311338,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624391}]","""8""",32.0,,43555919.0,1517536346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:52:48.378850,120944.0,21.0
2018-02-02 01:53:27.862237,slurm_normal,1517536523.0,0.0,,1.0,main_w3_handler1,3412799,18231210,False,,18012944,fasta,12311353,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624430}]","""8""",32.0,,43596985.0,1517536414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:55:24.863354,121076.0,109.0
2018-02-02 01:58:53.855136,slurm_normal,1517536745.0,0.0,,1.0,main_w4_handler1,3414047,18231232,False,,2258220,fasta,12311391,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624491}]","""4""",32.0,,43619815.0,1517536741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:59:07.288268,121153.0,4.0
2018-02-02 17:03:29.246516,slurm_normal,1517591038.0,0.0,,1.0,main_w3_handler0,3413628,18238072,False,,2258220,fasta,12318420,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33638692}]","""8""",32.0,,43555880.0,1517591017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:04:00.408682,120929.0,21.0
2018-02-02 17:07:09.704525,slurm_normal,1517591258.0,0.0,,1.0,main_w3_handler0,3413628,18238111,False,,2251618,fasta,12318474,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33638939}]","""8""",32.0,,43555880.0,1517591241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:07:40.671817,120929.0,17.0
2018-02-02 18:14:22.676411,slurm_normal,1517595290.0,0.0,,1.0,main_w4_handler0,3414971,18238838,False,,2258220,fasta,12319245,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33640334}]","""8""",32.0,,43555968.0,1517595271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 18:14:51.318630,120957.0,19.0
2018-02-02 17:01:11.008588,slurm_normal,1517590918.0,0.0,,1.0,main_w4_handler0,3413628,18238029,False,,2258220,fasta,12318374,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33638692}]","""8""",32.0,,43555880.0,1517590883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:02:00.622878,120929.0,35.0
2018-02-02 17:43:21.124188,slurm_normal,1517593427.0,0.0,,1.0,main_w3_handler0,3414957,18238497,False,,2251618,fasta,12318876,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639704}]","""8""",32.0,,43619627.0,1517593410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:43:49.579918,91816.0,17.0
2018-02-02 17:39:42.561127,slurm_normal,1517593210.0,0.0,,1.0,main_w4_handler1,3414958,18238458,False,,2258220,fasta,12318826,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639441}]","""8""",32.0,,43538996.0,1517593190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:40:10.988134,120876.0,20.0
2018-02-02 17:38:50.804496,slurm_normal,1517593159.0,0.0,,1.0,main_w3_handler0,3414957,18238451,False,,2258220,fasta,12318817,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639409}]","""8""",32.0,,43619627.0,1517593140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:39:21.845143,91816.0,19.0
2018-02-02 17:40:47.002973,slurm_normal,1517593298.0,0.0,,1.0,main_w3_handler0,3414979,18238473,False,,2258220,fasta,12318843,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639657}]","""8""",32.0,,43463243.0,1517593256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:41:39.501204,120747.0,42.0
2018-02-02 17:40:51.584508,slurm_normal,1517593284.0,0.0,,1.0,main_w3_handler0,3410822,18238474,False,,2258220,fasta,12318844,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639470}]","""8""",32.0,,43555957.0,1517593260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:41:26.639048,120953.0,24.0
2018-02-02 17:43:24.648125,slurm_normal,1517593432.0,0.0,,1.0,main_w4_handler1,3414958,18238499,False,,2251618,fasta,12318878,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639706}]","""8""",32.0,,43538996.0,1517593413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:43:53.949020,120876.0,19.0
2018-02-02 17:43:22.726845,slurm_normal,1517593429.0,0.0,,1.0,main_w4_handler1,3414979,18238498,False,,2251618,fasta,12318875,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639707}]","""8""",32.0,,43463243.0,1517593410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:43:51.167677,120747.0,19.0
2018-02-02 17:31:29.495162,slurm_normal,1517592700.0,0.0,,1.0,main_w3_handler1,3414956,18238343,False,,2258220,fasta,12318715,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639468}]","""4""",32.0,,43611221.0,1517592695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:31:42.293080,119753.0,5.0
2018-02-02 17:43:29.144301,slurm_normal,1517593438.0,0.0,,1.0,main_w4_handler0,3410822,18238500,False,,2251618,fasta,12318879,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639708}]","""8""",32.0,,43555957.0,1517593417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:44:00.525958,120953.0,21.0
2018-02-02 17:38:46.097226,slurm_normal,1517593153.0,0.0,,1.0,main_w4_handler1,3414956,18238448,False,,2258220,fasta,12318814,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639468}]","""8""",32.0,,43611221.0,1517593133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:39:14.763430,119753.0,20.0
2018-02-02 17:43:31.873257,slurm_normal,1517593453.0,0.0,,1.0,main_w3_handler0,3414956,18238501,False,,2251618,fasta,12318880,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639705}]","""8""",32.0,,43611221.0,1517593423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:44:16.429748,119753.0,30.0
2018-02-02 17:38:47.799299,slurm_normal,1517593161.0,0.0,,1.0,main_w3_handler1,3414962,18238449,False,,2258220,fasta,12318816,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33639406}]","""8""",32.0,,43643831.0,1517593140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 17:39:22.312897,121212.0,21.0
2018-02-02 18:17:22.947583,slurm_normal,1517595470.0,0.0,,1.0,main_w3_handler0,3414971,18238866,False,,2251618,fasta,12319267,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33640475}]","""8""",32.0,,43555968.0,1517595452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 18:17:51.610867,120957.0,18.0
2018-02-02 23:01:29.103581,slurm_normal,1517612526.0,0.0,,1.0,main_w3_handler1,3413631,18243495,False,,2251618,fasta,12323080,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33649440}]","""8""",32.0,,43555908.0,1517612499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 23:02:07.983899,120939.0,27.0
2018-02-02 23:12:18.083339,slurm_normal,1517613168.0,0.0,,1.0,main_w3_handler1,3410796,18243705,False,,2258220,fasta,12323285,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33640300}]","""8""",32.0,,43555901.0,1517613147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 23:12:51.050641,120937.0,21.0
2018-02-03 09:12:39.176671,slurm_normal,1517649189.0,0.0,,1.0,main_w3_handler1,3410764,18245617,False,,2251618,fasta,12326426,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33652642}]","""8""",32.0,,43555859.0,1517649169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-03 09:13:10.649690,120928.0,20.0
2018-02-03 09:09:05.409219,slurm_normal,1517648974.0,0.0,,1.0,main_w3_handler1,3410764,18245613,False,,2258220,fasta,12326418,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33652635}]","""8""",32.0,,43555859.0,1517648952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-03 09:09:36.654378,120928.0,22.0
2018-02-03 19:50:57.081595,slurm_normal,1517687484.0,0.0,,1.0,main_w3_handler0,3412830,18248026,False,,2258220,fasta,12329591,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33656173}]","""8""",32.0,,43555884.0,1517687467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-03 19:51:26.441498,120930.0,17.0
2018-02-03 20:01:41.129535,slurm_normal,1517688133.0,0.0,,1.0,main_w4_handler1,3412830,18248061,False,,2251618,fasta,12329637,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33656282}]","""8""",32.0,,43555884.0,1517688110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-03 20:02:15.567754,120930.0,23.0
2018-02-04 20:25:16.872761,slurm_normal,1517775939.0,0.0,,1.0,main_w4_handler1,3410549,18252215,False,,2258220,fasta,12334100,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33662541}]","""8""",32.0,,43609155.0,1517775921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-04 20:25:40.815332,120916.0,18.0
2018-02-04 20:30:03.164105,slurm_normal,1517776229.0,0.0,,1.0,main_w3_handler1,3410549,18252219,False,,2251618,fasta,12334104,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33662587}]","""8""",32.0,,43609155.0,1517776212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-04 20:30:30.657871,120916.0,17.0
2018-02-07 00:48:40.909795,slurm_normal,1517964547.0,0.0,7680.0,1.0,main_w4_handler0,3410811,18281223,False,,2258220,fasta,12363893,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33708342}]","""8""",32.0,,43555934.0,1517964529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-07 00:49:09.098854,120949.0,18.0
2018-02-07 01:25:43.156073,slurm_normal,1517966768.0,0.0,7680.0,1.0,main_w3_handler1,3413623,18281393,False,,2258220,fasta,12364067,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33708596}]","""8""",32.0,,43643880.0,1517966751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-07 01:26:10.890538,121213.0,17.0
