create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.relabel,parameters.sizeout,parameters.sorting_mode.__current_case__,parameters.sorting_mode.infile,parameters.sorting_mode.infile.values,parameters.sorting_mode.maxsize,parameters.sorting_mode.minsize,parameters.sorting_mode.sorting_mode_select,parameters.topn,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-27 21:00:27.159089,slurm_normal,1485553824.0,0,,1.0,main_w4_handler0,2968341,14893262,False,238564209,fasta,,9052739.roundup,slurm,,132112168.0,corral-repl,,"""995a73fce4d311e684f7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""PG1_reads""","""false""",0,,"[{'src': 'hda', 'id': 28118430}]",,,sortbylength,"""""",32.0,,,1485553810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-27 21:50:28.284017,48848.0,14.0
2017-01-27 23:06:36.970054,slurm_normal,1485559821.0,0,,1.0,main_w3_handler0,2968341,14894204,False,271154475,fasta,,9053361.roundup,slurm,,132112168.0,corral-repl,,"""3d2fdcc2e4e511e69966005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""CO11_S10_McCoy Blue Hole""","""false""",0,,"[{'src': 'hda', 'id': 28119773}]",,,sortbylength,"""""",32.0,,,1485559811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-27 23:30:23.020285,48848.0,10.0
2017-01-27 23:06:38.225993,slurm_normal,1485561785.0,0,,1.0,main_w4_handler0,2968341,14894207,False,254389795,fasta,,9053489.roundup,slurm,,132112168.0,corral-repl,,"""3d2fdcc2e4e511e69966005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28119777}]",,,sortbylength,"""""",32.0,,,1485561776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-28 00:03:06.910925,48848.0,9.0
2017-01-28 00:45:41.165089,slurm_normal,1485565775.0,0,,1.0,main_w4_handler0,2968341,14894539,False,280812558,fasta,,9054053.roundup,slurm,,132112168.0,corral-repl,,"""1567fb6ce4f311e6b71a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""CO11_S9_Ganter_Blue_Hole_query""","""false""",0,,"[{'src': 'hda', 'id': 28120741}]",,,sortbylength,"""""",32.0,,,1485565765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-28 01:09:38.191467,48848.0,10.0
2017-01-28 00:45:42.191371,slurm_normal,1485566607.0,0,,1.0,main_w3_handler1,2968341,14894541,False,147048663,fasta,,9054209.roundup,slurm,,132112168.0,corral-repl,,"""1567fb6ce4f311e6b71a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28120744}]",,,sortbylength,"""""",32.0,,,1485566594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-28 01:23:28.602653,48848.0,13.0
2017-01-28 01:54:26.761682,slurm_normal,1485570406.0,0,,1.0,main_w4_handler1,2968341,14895951,False,178359819,fasta,,9054956.roundup,slurm,,132112168.0,corral-repl,,"""af71fd12e4fc11e6b9bb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28124432}]",,,sortbylength,"""""",32.0,,,1485570399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-28 02:26:49.098129,48848.0,7.0
2017-01-28 01:54:25.456058,slurm_normal,1485569830.0,0,,1.0,main_w4_handler0,2968341,14895949,False,280812558,fasta,,9054937.roundup,slurm,,132112168.0,corral-repl,,"""af71fd12e4fc11e6b9bb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28124429}]",,,sortbylength,"""""",32.0,,,1485569820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-28 02:17:11.783064,48848.0,10.0
2017-01-30 16:30:37.206048,slurm_normal,1485797738.0,0,,1.0,main_w3_handler0,2968341,14906481,False,232968092,fasta,,9063007.roundup,slurm,,132112168.0,corral-repl,,"""2a78534ae70911e6a88d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28140407}]",,,sortbylength,"""""",32.0,,,1485797725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 17:35:41.468718,48848.0,13.0
2017-01-30 16:30:35.778452,slurm_normal,1485796516.0,0,,1.0,main_w3_handler0,2968341,14906478,False,399009571,fasta,,9062810.roundup,slurm,,132112168.0,corral-repl,,"""2a78534ae70911e6a88d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28140403}]",,,sortbylength,"""""",32.0,,,1485796500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 17:15:20.245456,48848.0,16.0
2017-01-30 18:45:24.054771,slurm_normal,1485803410.0,0,,1.0,main_w4_handler1,2968341,14907556,False,280812558,fasta,,9063700.roundup,slurm,,132112168.0,corral-repl,,"""3e897f18e71c11e6be23005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28141940}]",,,sortbylength,"""""",32.0,,,1485803390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 19:10:12.416073,48848.0,20.0
2017-01-30 18:45:25.266718,slurm_normal,1485804329.0,0,,1.0,main_w4_handler1,2968341,14907558,False,153670789,fasta,,9063938.roundup,slurm,,132112168.0,corral-repl,,"""3e897f18e71c11e6be23005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28141943}]",,,sortbylength,"""""",32.0,,,1485804314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 19:25:31.249203,48848.0,15.0
2017-01-30 20:11:12.874528,slurm_normal,1485809978.0,0,,1.0,main_w3_handler0,2968341,14908485,False,283343112,fasta,,9064742.roundup,slurm,,132112168.0,corral-repl,,"""3c53a136e72811e6871a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28143609}]",,,sortbylength,"""""",32.0,,,1485809967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 20:59:41.132965,48848.0,11.0
2017-01-30 20:11:12.572627,slurm_normal,1485809841.0,0,,1.0,main_w3_handler0,2968341,14908484,False,280812558,fasta,,9064712.roundup,slurm,,132112168.0,corral-repl,,"""3c53a136e72811e6871a005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28143608}]",,,sortbylength,"""""",32.0,,,1485809820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 20:57:24.749684,48848.0,21.0
2017-01-30 22:49:04.244669,slurm_normal,1485817934.0,0,,1.0,main_w4_handler1,2968341,14909753,False,290964333,fasta,,9065962.roundup,slurm,,132112168.0,corral-repl,,"""4a236862e73e11e6b4d5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28145312}]",,,sortbylength,"""""",32.0,,,1485817913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 23:12:15.011331,48848.0,21.0
2017-01-30 22:49:04.738482,slurm_normal,1485817961.0,0,,1.0,main_w4_handler1,2968341,14909754,False,293766391,fasta,,9065964.roundup,slurm,,132112168.0,corral-repl,,"""4a236862e73e11e6b4d5005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28145313}]",,,sortbylength,"""""",32.0,,,1485817936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-30 23:12:43.361158,48848.0,25.0
2017-01-31 16:30:42.351466,slurm_normal,1485880276.0,0,,1.0,main_w4_handler0,2968341,14916386,False,195383,fasta,,9072134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28117762}]",,,sortbylength,"""""",32.0,,35488235.0,1485880247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-31 16:31:18.464515,48848.0,29.0
2017-01-31 16:58:48.644964,slurm_normal,1485883501.0,0,,1.0,main_w3_handler0,2968341,14916705,False,293766391,fasta,,9072665.roundup,slurm,,132112168.0,corral-repl,,"""84c5555ae7d611e6b8d4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28155573}]",,,sortbylength,"""""",32.0,,,1485883483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-31 17:25:03.302781,48848.0,18.0
2017-01-31 16:58:48.190118,slurm_normal,1485883472.0,0,,1.0,main_w3_handler0,2968341,14916704,False,290964333,fasta,,9072660.roundup,slurm,,132112168.0,corral-repl,,"""84c5555ae7d611e6b8d4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28155572}]",,,sortbylength,"""""",32.0,,,1485883436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-31 17:24:35.155612,48848.0,36.0
2017-04-04 16:05:58.746666,slurm_normal,1491322030.0,0,,1.0,main_w4_handler0,3039764,15485605,False,29882214,fasta,,9611873.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Hatchery""","""false""",0,,"[{'src': 'hda', 'id': 29066749}]",,,sortbylength,"""""",32.0,,35488235.0,1491322025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-04 16:07:16.524224,48848.0,5.0
2017-03-10 09:32:40.161399,slurm_normal,1489138405.0,0,,1.0,main_w4_handler0,3009978,15261053,False,216,fasta,,9407227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",1,,"[{'src': 'hda', 'id': 28691848}]",,,sortbyabundance,"""""",32.0,,36546587.0,1489138401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-03-10 09:34:02.070536,99424.0,4.0
2017-04-06 13:49:23.137595,slurm_normal,1491486603.0,0,,1.0,main_w3_handler1,3022164,15508136,False,93604704,fasta,,9635153.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29062645}]",,,sortbylength,"""""",32.0,,37117364.0,1491486592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:50:09.410016,101561.0,11.0
2017-04-06 13:49:22.176104,slurm_normal,1491486584.0,0,,1.0,main_w4_handler0,3039764,15508131,False,93604704,fasta,,9635145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29062640}]",,,sortbylength,"""""",32.0,,35488235.0,1491486568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:49:48.808881,48848.0,16.0
2017-04-06 13:54:30.173081,slurm_normal,1491486944.0,0,,1.0,main_w3_handler1,3022164,15508201,False,93604704,fasta,,9635235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Hatchery""","""true""",0,,"[{'src': 'hda', 'id': 29062645}]",,,sortbylength,"""""",32.0,,37117364.0,1491486936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:56:58.917744,101561.0,8.0
2017-04-06 13:49:22.354750,slurm_normal,1491486656.0,0,,1.0,main_w3_handler0,3024751,15508132,False,93604704,fasta,,9635152.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29062643}]",,,sortbylength,"""""",32.0,,36752119.0,1491486594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:51:06.514022,101723.0,62.0
2017-04-06 13:49:23.120630,slurm_normal,1491486581.0,0,,1.0,main_w4_handler0,3025399,15508135,False,71414919,fasta,,9635146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29100794}]",,,sortbylength,"""""",32.0,,36532301.0,1491486569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:49:44.561701,101762.0,12.0
2017-04-06 13:49:22.535429,slurm_normal,1491486603.0,0,,1.0,main_w3_handler1,3025291,15508134,False,93604704,fasta,,9635151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29062641}]",,,sortbylength,"""""",32.0,,37101087.0,1491486592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:50:09.060461,101756.0,11.0
2017-04-06 13:54:28.267150,slurm_normal,1491486892.0,0,,1.0,main_w4_handler1,3025399,15508200,False,71414919,fasta,,9635225.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Hatchery""","""true""",0,,"[{'src': 'hda', 'id': 29100794}]",,,sortbylength,"""""",32.0,,36532301.0,1491486872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:54:54.505228,101762.0,20.0
2017-04-06 13:54:08.542294,slurm_normal,1491486932.0,0,,1.0,main_w3_handler1,3025291,15508195,False,93604704,fasta,,9635231.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Hatchery""","""true""",0,,"[{'src': 'hda', 'id': 29062641}]",,,sortbylength,"""""",32.0,,37101087.0,1491486922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:56:32.540664,101756.0,10.0
2017-04-06 13:54:31.707340,slurm_normal,1491486887.0,0,,1.0,main_w4_handler1,3024751,15508202,False,93604704,fasta,,9635226.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hatchery""","""true""",0,,"[{'src': 'hda', 'id': 29062643}]",,,sortbylength,"""""",32.0,,36752119.0,1491486875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:54:49.352238,101723.0,12.0
2017-04-06 13:54:24.372975,slurm_normal,1491486939.0,0,,1.0,main_w3_handler0,3039764,15508199,False,93604704,fasta,,9635234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Hatchery""","""true""",0,,"[{'src': 'hda', 'id': 29062640}]",,,sortbylength,"""""",32.0,,35488235.0,1491486928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-06 13:57:08.921355,48848.0,11.0
2017-04-13 14:43:46.996291,slurm_normal,1492095735.0,0,,1.0,main_w3_handler1,3071998,15576829,False,105020975,fasta,,9699782.roundup,slurm,,132112168.0,corral-repl,,"""687105e8205711e792e5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29204394}]",,,sortbylength,"""""",32.0,,,1492095726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-13 15:02:20.608843,48848.0,9.0
2017-04-13 14:45:34.131213,slurm_normal,1492095712.0,0,,1.0,main_w4_handler1,3071999,15576891,False,105020975,fasta,,9699762.roundup,slurm,,132112168.0,corral-repl,,"""68a98922205711e7a70e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29204457}]",,,sortbylength,"""""",32.0,,,1492095705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-13 15:01:59.487306,101756.0,7.0
2017-04-13 14:46:10.937450,slurm_normal,1492096085.0,0,,1.0,main_w4_handler1,3072002,15576910,False,105020975,fasta,,9699849.roundup,slurm,,132112168.0,corral-repl,,"""6a9e7878205711e799cc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29204492}]",,,sortbylength,"""""",32.0,,,1492096060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-13 15:09:06.294014,101561.0,25.0
2017-04-18 18:51:02.609320,slurm_normal,1492541580.0,0,,1.0,main_w3_handler1,3067618,15617130,False,3722942,fasta,,9735786.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263147}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:53:35.681835,103874.0,40.0
2017-04-18 18:51:09.506991,slurm_normal,1492541702.0,0,,1.0,main_w3_handler1,3067618,15617142,False,893920,fasta,,9735852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263159}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:55:15.849865,103874.0,6.0
2017-04-18 14:37:22.460330,slurm_normal,1492531480.0,0,,1.0,main_w4_handler1,3077643,15614664,False,105020975,fasta,,9733680.roundup,slurm,,132112168.0,corral-repl,,"""84bd2a2e244411e78e97005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29260311}]",,,sortbylength,"""""",32.0,,,1492531471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 16:08:12.913799,101756.0,9.0
2017-04-18 14:37:30.109908,slurm_normal,1492531672.0,0,,1.0,main_w4_handler0,3077644,15614674,False,105020975,fasta,,9733718.roundup,slurm,,132112168.0,corral-repl,,"""89e97962244411e79020005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29260325}]",,,sortbylength,"""""",32.0,,,1492531660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 16:12:40.581140,101762.0,12.0
2017-04-18 14:37:02.731696,slurm_normal,1492532245.0,0,,1.0,main_w4_handler0,3025411,15614652,False,105020975,fasta,,9733782.roundup,slurm,,132112168.0,corral-repl,,"""765cc714244411e78894005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29260296}]",,,sortbylength,"""""",32.0,,,1492532229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 16:24:21.201511,101763.0,16.0
2017-04-18 16:48:08.980636,slurm_normal,1492534519.0,0,,1.0,main_w4_handler0,3067618,15615884,False,1206654,fasta,,9734188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29261953}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492534514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 17:04:52.797103,103874.0,5.0
2017-04-18 14:36:57.182385,slurm_normal,1492530892.0,0,,1.0,main_w4_handler1,3077641,15614641,False,105020975,fasta,,9733543.roundup,slurm,,132112168.0,corral-repl,,"""6fe4cca6244411e79020005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29260281}]",,,sortbylength,"""""",32.0,,,1492530878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 15:57:27.362017,101723.0,14.0
2017-04-18 14:36:32.754598,slurm_normal,1492529581.0,0,,1.0,main_w3_handler0,3077640,15614591,False,105020975,fasta,,9733404.roundup,slurm,,132112168.0,corral-repl,,"""68f74de2244411e7ac5b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29260227}]",,,sortbylength,"""""",32.0,,,1492529573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 15:53:20.104321,101561.0,8.0
2017-04-18 18:51:04.138255,slurm_normal,1492541712.0,0,,1.0,main_w4_handler0,3067618,15617133,False,1972895,fasta,,9735859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263150}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:55:17.922700,103874.0,5.0
2017-04-18 18:50:59.344585,slurm_normal,1492541541.0,0,,1.0,main_w3_handler1,3067618,15617125,False,1721605,fasta,,9735785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263138}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:52:49.984660,103874.0,4.0
2017-04-18 18:51:03.666554,slurm_normal,1492541565.0,0,,1.0,main_w3_handler0,3067618,15617132,False,3334143,fasta,,9735791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263149}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:53:17.557379,103874.0,6.0
2017-04-18 18:51:07.891439,slurm_normal,1492541673.0,0,,1.0,main_w3_handler1,3067618,15617139,False,1028671,fasta,,9735843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263156}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:55.254324,103874.0,4.0
2017-04-18 18:51:04.854928,slurm_normal,1492541636.0,0,,1.0,main_w3_handler1,3067618,15617134,False,2143000,fasta,,9735827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263151}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:11.138409,103874.0,7.0
2017-04-18 18:51:02.053950,slurm_normal,1492541707.0,0,,1.0,main_w4_handler0,3067618,15617129,False,2155932,fasta,,9735856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263146}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:55:16.245313,103874.0,5.0
2017-04-18 18:50:56.360227,slurm_normal,1492541499.0,0,,1.0,main_w4_handler0,3067618,15617119,False,687331,fasta,,9735754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263122}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:51:47.310025,103874.0,6.0
