create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cols,parameters.dbkey,parameters.group,parameters.inputA,parameters.inputA.values,parameters.operation,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-04 18:25:07.466990,slurm_normal,1465064873.0,0,1.0,main_w1_handler0,2727642,13069340,False,,132645,bed,7255327.roundup,slurm,,132112168.0,corral-repl,,"""a87d9dc62a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5452c337750a891cc'}]","""collapse""",32.0,,30438799.0,1465064869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:55.973123,81119,4.0
2016-06-03 16:15:25.673100,slurm_normal,1464970753.0,0,1.0,main_w2_handler1,2726776,13062055,False,,0,bed,7248090.roundup,slurm,,132112168.0,corral-repl,,"""5f675a9a29a611e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fedc710135374cd'}]","""collapse""",32.0,,30438799.0,1464970750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:19:19.376532,81119,3.0
2016-06-03 16:28:27.166591,slurm_normal,1464971481.0,0,1.0,main_w2_handler1,2726807,13062175,False,,26158,bed,7248192.roundup,slurm,,132112168.0,corral-repl,,"""31fd6b0629a811e695bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e49288040be4f39'}]","""collapse""",32.0,,30438799.0,1464971476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:31:24.380712,81119,5.0
2016-06-03 18:32:53.983834,slurm_normal,1464978934.0,0,1.0,main_w1_handler1,2726914,13063253,False,,317681,bed,7249273.roundup,slurm,,132112168.0,corral-repl,,"""93fae57029b911e6ad40005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c5198bc30a25873'}]","""collapse""",32.0,,30438799.0,1464978931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:35:39.085423,81119,3.0
2016-06-03 18:54:44.108841,slurm_normal,1464980300.0,0,1.0,main_w1_handler0,2726936,13063465,False,,399628,bed,7249515.roundup,slurm,,132112168.0,corral-repl,,"""9f9c5c3a29bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f8f8fecf4f4c801'}]","""collapse""",32.0,,30438799.0,1464980282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:58:24.031703,81119,18.0
2016-06-03 18:54:55.747095,slurm_normal,1464980281.0,0,1.0,main_w1_handler1,2726937,13063472,False,,408383,bed,7249514.roundup,slurm,,132112168.0,corral-repl,,"""a3c9808029bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee28eff9a36e5f67'}]","""collapse""",32.0,,30438799.0,1464980277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:58:04.442236,81119,4.0
2016-06-03 18:47:19.431882,slurm_normal,1464979820.0,0,1.0,main_w1_handler1,2726926,13063372,False,,317681,bed,7249417.roundup,slurm,,132112168.0,corral-repl,,"""962156fc29bb11e6954e005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542a006ea41c618b0'}]","""collapse""",32.0,,30438799.0,1464979816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:50:24.254641,81119,4.0
2016-06-03 18:54:03.137657,slurm_normal,1464980206.0,0,1.0,main_w1_handler1,2726930,13063437,False,,317681,bed,7249488.roundup,slurm,,132112168.0,corral-repl,,"""867af82e29bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8058eabe28ba139'}]","""collapse""",32.0,,30438799.0,1464980196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:56:48.896613,81119,10.0
2016-06-03 18:55:02.789272,slurm_normal,1464980266.0,0,1.0,main_w1_handler1,2726938,13063476,False,,394234,bed,7249508.roundup,slurm,,132112168.0,corral-repl,,"""a9f3c8e429bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd2a6ff1c711494a'}]","""collapse""",32.0,,30438799.0,1464980250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:57:51.207844,81119,16.0
2016-06-03 18:54:37.644830,slurm_normal,1464980275.0,0,1.0,main_w2_handler1,2726935,13063460,False,,491186,bed,7249509.roundup,slurm,,132112168.0,corral-repl,,"""9bded65e29bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cefa9a1a25cb66b8'}]","""collapse""",32.0,,30438799.0,1464980270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:57:59.133974,81119,5.0
2016-06-03 18:54:31.899880,slurm_normal,1464980243.0,0,1.0,main_w2_handler0,2726934,13063453,False,,358355,bed,7249505.roundup,slurm,,132112168.0,corral-repl,,"""97c0deb429bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f379058ee7f33dd9'}]","""collapse""",32.0,,30438799.0,1464980238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:57:25.928392,81119,5.0
2016-06-03 18:54:09.531829,slurm_normal,1464980231.0,0,1.0,main_w2_handler0,2726931,13063441,False,,379004,bed,7249496.roundup,slurm,,132112168.0,corral-repl,,"""8aba2a1829bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2ef2f0792c77430'}]","""collapse""",32.0,,30438799.0,1464980215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:57:13.858761,81119,16.0
2016-06-03 18:54:18.788406,slurm_normal,1464980267.0,0,1.0,main_w1_handler1,2726932,13063445,False,,318739,bed,7249507.roundup,slurm,,132112168.0,corral-repl,,"""8e84805829bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8f40382d709be4c'}]","""collapse""",32.0,,30438799.0,1464980250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:57:51.141317,81119,17.0
2016-06-03 18:54:24.729685,slurm_normal,1464980251.0,0,1.0,main_w1_handler0,2726933,13063449,False,,335052,bed,7249506.roundup,slurm,,132112168.0,corral-repl,,"""93e445c429bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d83f11557f22916'}]","""collapse""",32.0,,30438799.0,1464980246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:57:33.743641,81119,5.0
2016-06-03 16:15:49.582042,slurm_normal,1464970748.0,0,1.0,main_w2_handler0,2726782,13062082,False,,0,bed,7248088.roundup,slurm,,132112168.0,corral-repl,,"""6dcd6e8a29a611e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb810195b4b1785d'}]","""collapse""",32.0,,30438799.0,1464970743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:19:11.436595,81119,5.0
2016-06-03 16:28:24.735126,slurm_normal,1464971434.0,0,1.0,main_w2_handler1,2726806,13062171,False,,232048,bed,7248181.roundup,slurm,,132112168.0,corral-repl,,"""1098e9a429a811e695bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b562523534d315741d'}]","""collapse""",32.0,,30438799.0,1464971429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:30:42.869905,81119,5.0
2016-06-03 16:27:28.729858,slurm_normal,1464971511.0,0,1.0,main_w1_handler1,2726805,13062164,False,,85351,bed,7248194.roundup,slurm,,132112168.0,corral-repl,,"""0f52398829a811e695bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce55f9173c172ec9'}]","""collapse""",32.0,,30438799.0,1464971480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:31:54.596421,81119,31.0
2016-06-03 18:09:07.582269,slurm_normal,1464977529.0,0,1.0,main_w1_handler0,2726902,13062968,False,,137081,bed,7248994.roundup,slurm,,132112168.0,corral-repl,,"""3d434ed229b611e69f7a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b184556f5b102a0'}]","""collapse""",32.0,,30438799.0,1464977526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:12:12.664598,81119,3.0
2016-06-03 18:25:12.252547,slurm_normal,1464978468.0,0,1.0,main_w2_handler0,2726914,13063173,False,,317681,bed,7249183.roundup,slurm,,132112168.0,corral-repl,,"""5624a5de29b811e6b6ef005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5456759369c12775a'}]","""collapse""",32.0,,30438799.0,1464978464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:27:54.974813,81119,4.0
2016-06-06 17:29:55.628856,slurm_normal,1465234232.0,0,1.0,main_w1_handler1,2729117,13087944,False,,81901,bed,7272104.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""","""hg19""","""4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc22b79609c1ed14'}]","""distinct""",32.0,,30438799.0,1465234229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 17:30:36.086562,81119,3.0
2016-06-06 18:08:04.439814,slurm_normal,1465236574.0,0,1.0,main_w1_handler1,2729688,13088114,False,,5534,bed,7272335.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5248aa8629cffdeb1'}]","""distinct""",32.0,,30438799.0,1465236567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 18:09:37.430608,81119,7.0
2016-06-03 16:15:29.101171,slurm_normal,1464970736.0,0,1.0,main_w1_handler0,2726777,13062059,False,,0,bed,7248085.roundup,slurm,,132112168.0,corral-repl,,"""6199b2d629a611e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586000b8e735e8e80'}]","""collapse""",32.0,,30438799.0,1464970732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:18:59.632281,81119,4.0
2016-06-03 16:28:32.475397,slurm_normal,1464971484.0,0,1.0,main_w2_handler0,2726808,13062179,False,,40004,bed,7248193.roundup,slurm,,132112168.0,corral-repl,,"""3388121429a811e695bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6ebddd783e86794'}]","""collapse""",32.0,,30438799.0,1464971480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:31:28.458500,81119,4.0
2016-06-03 16:15:33.398190,slurm_normal,1464970729.0,0,1.0,main_w2_handler1,2726778,13062064,False,,0,bed,7248083.roundup,slurm,,132112168.0,corral-repl,,"""63e8630229a611e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5222298ee5a370b95'}]","""collapse""",32.0,,30438799.0,1464970725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:18:52.076561,81119,4.0
2016-06-03 16:27:20.367256,slurm_normal,1464971412.0,0,1.0,main_w2_handler1,2726802,13062150,False,,75463,bed,7248176.roundup,slurm,,132112168.0,corral-repl,,"""085ee67629a811e695bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5290369ba0e5ce5e8'}]","""collapse""",32.0,,30438799.0,1464971409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:30:16.928309,81119,3.0
2016-06-03 16:15:38.905450,slurm_normal,1464970747.0,0,1.0,main_w2_handler0,2726779,13062069,False,,0,bed,7248087.roundup,slurm,,132112168.0,corral-repl,,"""66ac354629a611e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553075588cb8aa5cb'}]","""collapse""",32.0,,30438799.0,1464970743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:19:11.443939,81119,4.0
2016-06-06 17:14:56.410881,slurm_normal,1465233332.0,0,1.0,main_w1_handler1,2729117,13087805,False,,1873518,bed,7272008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56484a45ec8fc1630'}]","""distinct""",32.0,,30438799.0,1465233326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 17:15:38.694542,81119,6.0
2016-06-06 11:19:27.682250,slurm_normal,1465212182.0,0,1.0,main_w2_handler1,2729117,13083129,False,,127146,bed,7267395.roundup,slurm,,132112168.0,corral-repl,,"""85a50eee2bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b79daf46e018469'}]","""collapse""",32.0,,30438799.0,1465212178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:23:05.348473,81119,4.0
2016-06-06 11:19:43.260500,slurm_normal,1465212206.0,0,1.0,main_w2_handler1,2729117,13083140,False,,195541,bed,7267408.roundup,slurm,,132112168.0,corral-repl,,"""8c095dd02bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0fee4496696fe6f'}]","""collapse""",32.0,,30438799.0,1465212202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:23:29.169777,81119,4.0
2016-06-06 11:19:51.977549,slurm_normal,1465212184.0,0,1.0,main_w1_handler1,2729117,13083148,False,,156089,bed,7267398.roundup,slurm,,132112168.0,corral-repl,,"""94ca5d2a2bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad22314de8604187'}]","""collapse""",32.0,,30438799.0,1465212181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:23:09.253289,81119,3.0
2016-06-06 11:19:22.489247,slurm_normal,1465212184.0,0,1.0,main_w1_handler1,2729117,13083124,False,,121085,bed,7267397.roundup,slurm,,132112168.0,corral-repl,,"""81c153962bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a153850946e4308'}]","""collapse""",32.0,,30438799.0,1465212181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:23:09.025657,81119,3.0
2016-06-06 11:20:03.951043,slurm_normal,1465212208.0,0,1.0,main_w2_handler0,2729117,13083156,False,,120819,bed,7267410.roundup,slurm,,132112168.0,corral-repl,,"""9a3e4c4e2bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d5814eb23fcea4d'}]","""collapse""",32.0,,30438799.0,1465212202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:23:33.134164,81119,6.0
2016-06-06 11:19:15.858830,slurm_normal,1465212160.0,0,1.0,main_w2_handler1,2729117,13083120,False,,120496,bed,7267387.roundup,slurm,,132112168.0,corral-repl,,"""7cb196ea2bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a45f2e8cb0d1e8a5'}]","""collapse""",32.0,,30438799.0,1465212156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:22:42.976661,81119,4.0
2016-06-06 11:19:57.106894,slurm_normal,1465212193.0,0,1.0,main_w1_handler0,2729117,13083152,False,,151630,bed,7267401.roundup,slurm,,132112168.0,corral-repl,,"""971e13aa2bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb1144073a25ade0'}]","""collapse""",32.0,,30438799.0,1465212189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:23:15.851942,81119,4.0
2016-06-06 11:19:07.817972,slurm_normal,1465212103.0,0,1.0,main_w1_handler0,2729117,13083115,False,,147686,bed,7267352.roundup,slurm,,132112168.0,corral-repl,,"""77dff5762bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bb3a6b675180f2a'}]","""collapse""",32.0,,30438799.0,1465212100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:21:44.406058,81119,3.0
2016-06-06 11:19:33.703344,slurm_normal,1465212146.0,0,1.0,main_w1_handler0,2729117,13083135,False,,137487,bed,7267377.roundup,slurm,,132112168.0,corral-repl,,"""88a4fb722bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ea94a705906940b'}]","""collapse""",32.0,,30438799.0,1465212142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:22:28.317484,81119,4.0
2016-06-06 11:19:48.462337,slurm_normal,1465212159.0,0,1.0,main_w1_handler1,2729117,13083144,False,,151846,bed,7267382.roundup,slurm,,132112168.0,corral-repl,,"""9200291c2bd811e6a593005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5928c177c12965389'}]","""collapse""",32.0,,30438799.0,1465212156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 11:22:40.654509,81119,3.0
2016-06-03 16:15:43.686644,slurm_normal,1464970781.0,0,1.0,main_w1_handler0,2726780,13062074,False,,0,bed,7248098.roundup,slurm,,132112168.0,corral-repl,,"""699202ea29a611e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c355a0bbf00b124'}]","""collapse""",32.0,,30438799.0,1464970778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:19:43.259733,81119,3.0
2016-06-03 16:27:26.622223,slurm_normal,1464971448.0,0,1.0,main_w1_handler0,2726804,13062160,False,,9605,bed,7248187.roundup,slurm,,132112168.0,corral-repl,,"""0db4e05829a811e695bb005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580aa00a6231c8d23'}]","""collapse""",32.0,,30438799.0,1464971445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 16:30:51.994885,81119,3.0
2016-06-03 18:55:08.767524,slurm_normal,1464980361.0,0,1.0,main_w2_handler0,2726939,13063480,False,,318220,bed,7249524.roundup,slurm,,132112168.0,corral-repl,,"""af05e5e229bc11e6868f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fea3abb3adfc029b'}]","""collapse""",32.0,,30438799.0,1464980356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-03 18:59:25.226777,81119,5.0
2016-06-06 14:44:08.203010,slurm_normal,1465224294.0,0,1.0,main_w1_handler0,2729117,13085416,False,,144324,bed,7269526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7cde7bcb1a5a18c'}]","""collapse""",32.0,,30438799.0,1465224291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 14:44:58.519823,81119,3.0
2016-06-06 14:39:05.290422,slurm_normal,1465223993.0,0,1.0,main_w1_handler0,2729117,13085367,False,,1365488,bed,7269475.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587468e21660cdaba'}]","""collapse""",32.0,,30438799.0,1465223989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 14:39:56.630241,81119,4.0
2016-06-06 15:02:44.456377,slurm_normal,1465225420.0,0,1.0,main_w1_handler0,2729117,13085737,False,,55990,bed,7269890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""7""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514acaafb5e5c5265'}]","""collapse""",32.0,,30438799.0,1465225411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 15:03:42.693886,81119,9.0
2016-06-04 18:10:02.725106,slurm_normal,1465064023.0,0,1.0,main_w2_handler1,2727642,13069248,False,,127300,bed,7255265.roundup,slurm,,132112168.0,corral-repl,,"""8c4bbb1c2a7f11e6a424005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f3cb7d10992fdeb'}]","""collapse""",32.0,,30438799.0,1465064020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:13:47.467341,81119,3.0
2016-06-04 18:24:55.941699,slurm_normal,1465064876.0,0,1.0,main_w2_handler1,2727642,13069324,False,,208536,bed,7255328.roundup,slurm,,132112168.0,corral-repl,,"""a0e681b82a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f66b07efd20af882'}]","""collapse""",32.0,,30438799.0,1465064872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:58.464113,81119,4.0
