chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complete_blocks,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_species,parameters.input1_startCol,parameters.input1_strandCol,parameters.species,parameters.species.__class__,parameters.species.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-17 21:23:29.184280,slurm_normal,1484688218.0,0.0,,1.0,main_w4_handler1,2919396.0,14793637,False,,4701503,maf,8955987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 27966818}]",,,,,,,"[""Dple"", ""Mcin"", ""Avan"", ""Etal"", ""Ldor"", ""Hbes"", ""Hpar"", ""Hnum"", ""Htim"", ""Hcyd"", ""HmelRef"", ""HmelDisco"", ""Htel"", ""Hhsa"", ""HeraDisco"", ""Hhim"", ""HeraHhimHyb"", ""Hsar"", ""Hdem"", ""HeraRef"", ""Bany""]",,,32.0,,35440533.0,1484688213.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-01-17 21:23:57.621827,96371.0,5.0
,,2016-12-17 12:34:00.863691,slurm_normal,1481978047.0,0.0,,1.0,main_w4_handler1,2932858.0,14598859,False,,8481968,maf,8777228.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 27670484}]",,,,,,,"[""PS1159_v2"", ""P_davidi""]",,,32.0,,34909810.0,1481978043.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2016-12-17 12:34:09.643992,,4.0
,,2016-12-22 19:57:54.937834,slurm_normal,1482436876.0,0.0,,1.0,main_w3_handler1,2265084.0,14633996,False,,2146477010,maf,8809727.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/anoCar2.len""","""partial_allowed""","""anoCar2""",,"[{'src': 'hda', 'id': 27713846}]",,,,,,,"[""anoCar2""]",,,32.0,,35045131.0,1482436677.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2016-12-22 20:01:18.377648,62197.0,199.0
,,2017-01-02 07:24:04.202363,slurm_normal,1483341854.0,0.0,,1.0,main_w3_handler1,2943738.0,14673630,False,,39445890,maf,8844807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 27787265}]",,,,,,,"[""dm3""]",,,32.0,,35143719.0,1483341846.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-01-02 07:24:16.703394,,8.0
,,2017-01-03 09:46:06.826130,slurm_normal,1483436814.0,0.0,,1.0,main_w4_handler0,2943738.0,14679514,False,,39445890,maf,8849826.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 27787265}]",,,,,,,"[""dm3""]",,,32.0,,35143719.0,1483436806.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-01-03 09:46:55.815587,,8.0
,,2017-03-24 21:07:59.845953,slurm_normal,1490389688.0,0.0,,1.0,main_w3_handler0,502332.0,15391557,False,,34295,maf,9527325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 28917090}]",,,,,,,,,,32.0,,36808791.0,1490389683.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-03-24 21:08:12.575877,6580.0,5.0
,,2017-03-29 08:57:43.431435,slurm_normal,1490778878.0,0.0,,1.0,main_w3_handler1,3050160.0,15422041,False,,209314710,maf,9554316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pseuAeru.len""","""partial_allowed""","""pseuAeru""",,"[{'src': 'hda', 'id': 28965723}]",,,,,,,,,,32.0,,36946120.0,1490778872.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-03-29 09:14:54.742661,103098.0,6.0
,,2017-02-12 22:16:19.278036,slurm_normal,1486937788.0,0.0,,1.0,main_w3_handler1,2992574.0,15018714,False,,83145,maf,9175120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 28318108}]",,,,,,,"[""alyrata"", ""tair9"", ""CRFinal"", ""th_4"", ""si_4"", ""br_4"", ""ep_4"", ""aa_4"", ""la_4""]",,,32.0,,35987309.0,1486937783.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-02-12 22:16:36.533267,,5.0
,,2017-04-02 16:43:07.205216,slurm_normal,1491151394.0,0.0,,1.0,main_w3_handler0,2992574.0,15462609,False,,181460,maf,9592897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 29027305}]",,,,,,,,,,32.0,,35987309.0,1491151389.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-04-02 16:43:19.848767,,5.0
,,2017-04-03 04:55:14.122218,slurm_normal,1491195321.0,0.0,,1.0,main_w3_handler1,2992574.0,15467437,False,,181460,maf,9597412.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 29027305}]",,,,,,,"[""Crubella"", ""Alyrata"", ""Athaliana"", ""Brapa"", ""Lalbamica"", ""Aarabicum""]",,,32.0,,35987309.0,1491195317.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-04-03 04:55:28.394870,,4.0
,,2017-04-03 04:50:40.763291,slurm_normal,1491195048.0,0.0,,1.0,main_w4_handler0,2992574.0,15467433,False,,181460,maf,9597402.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 29027305}]",,,,,,,"[""Alyrata""]",,,32.0,,35987309.0,1491195044.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-04-03 04:50:52.086461,,4.0
,,2014-10-02 11:05:46.426905,roundup_single,1412247962.0,0.0,,1.0,main_w2_handler1,2065408.0,7917282,False,,116816,maf,1896273,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17122205,,,,,,,,"[""hg38"", ""galGal3""]",,,32.0,,17210786.0,1412247959.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-10-02 11:06:07.550841,4252.0,3.0
,,2014-10-30 13:03:02.504807,rodeo_normal,1414674308.0,0.0,,1.0,main_w1_handler0,2091382.0,8071915,False,,503612287,maf,99404.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17379275,,,,,,,,"""xenTro3beta""",,,2.0,,17775350.0,1414674264.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-10-30 13:05:13.800546,,44.0
,,2014-09-23 11:42:43.236524,roundup_single,1411472572.0,0.0,,1.0,main_w2_handler1,2061586.0,7837738,False,,62963,maf,1821672,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",16988566,,,,,,,,"[""chr1"", ""galGal3_gold_Contig3""]",,,32.0,,17133774.0,1411472570.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-09-23 11:42:53.896382,,2.0
,,2014-09-23 11:44:49.200518,roundup_single,1411472703.0,0.0,,1.0,main_w2_handler1,2061586.0,7837861,False,,62963,maf,1821702,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_disallowed""","""?""",16988566,,,,,,,,"[""chr1"", ""galGal3_gold_Contig3""]",,,32.0,,17133774.0,1411472700.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-09-23 11:45:04.887283,,3.0
,,2015-01-09 15:54:32.520306,rodeo_normal,1420818897.0,0.0,,1.0,main_w2_handler0,2169073.0,8521861,False,,6130969,maf,728221.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""partial_allowed""","""danRer7""",18168917,,,,,,,,"""gasAcu1""",,,2.0,,20416292.0,1420818891.0,ok,0.0,MAF_To_BED1,1.0.0,,2015-01-09 15:55:00.768775,,6.0
,,2015-01-09 18:44:25.787425,rodeo_normal,1420829100.0,0.0,,1.0,main_w2_handler0,2169073.0,8522771,False,,10940695,maf,729712.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""partial_allowed""","""danRer7""",18169280,,,,,,,,"[""danRer7"", ""gasAcu1""]",,,2.0,,20416292.0,1420829090.0,ok,0.0,MAF_To_BED1,1.0.0,,2015-01-09 18:45:07.743833,,10.0
,,2014-09-30 19:58:05.251499,roundup_single,1412107100.0,0.0,,1.0,main_w2_handler1,2035017.0,7902677,False,,43828471,maf,1883244,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17100849,,,,,,,,,,,32.0,,16607127.0,1412107097.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-09-30 19:58:28.344551,,3.0
,,2014-11-06 09:06:50.689384,rodeo_normal,1415264825.0,0.0,,1.0,main_w2_handler0,2109538.0,8113431,False,,627244,maf,136106.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17445019,,,,,,,,"[""hg19"", ""ponAbe2"", ""panTro4"", ""gorGor3"", ""saiBol1"", ""nomLeu3"", ""rheMac3"", ""macFas5"", ""chlSab1"", ""calJac3"", ""papHam1"", ""otoGar3""]",,,2.0,,18351525.0,1415264822.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-11-06 09:07:15.612844,16001.0,3.0
,,2014-10-02 11:02:38.655517,roundup_single,1412247772.0,0.0,,1.0,main_w1_handler1,2065408.0,7917272,False,,64605,maf,1896258,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17122195,,,,,,,,"[""hg38"", ""galGal3""]",,,32.0,,17210786.0,1412247769.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-10-02 11:02:54.838316,4252.0,3.0
,,2014-10-06 13:57:48.028711,roundup_single,1412615825.0,0.0,,1.0,main_w2_handler0,2065408.0,7935313,False,,1726087,maf,1914324,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17122232,,,,,,,,"[""hg38"", ""galGal3""]",,,2.0,,17210786.0,1412615820.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-10-06 17:17:54.919757,4252.0,5.0
,,2014-10-07 00:46:01.635417,roundup_single,1412642778.0,0.0,,1.0,main_w1_handler1,1107140.0,7938504,False,,45832503,maf,1916806,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_disallowed""","""?""",17156916,,,,,,,,"[""38544mauve3"", ""KPR0928"", ""38547mauve4"", ""34618mauve6"", ""KPNIH1"", ""36365mauve5"", ""30660_anno"", ""KPNIH24""]",,,32.0,,17074753.0,1412642774.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-10-07 00:46:24.187614,25763.0,4.0
,,2014-10-08 02:58:43.080212,roundup_single,1412737139.0,0.0,,1.0,main_w2_handler1,2065408.0,7945196,False,,296442,maf,1922848,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17123917,,,,,,,,"[""hg38"", ""galGal3""]",,,32.0,,17210786.0,1412737135.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-10-08 02:59:16.246320,4252.0,4.0
,,2014-10-08 02:52:45.975989,roundup_single,1412736781.0,0.0,,1.0,main_w1_handler0,2065408.0,7945193,False,,1726087,maf,1922839,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17122232,,,,,,,,"""galGal3""",,,32.0,,17210786.0,1412736779.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-10-08 02:53:23.531620,4252.0,2.0
,,2014-10-08 02:52:04.857223,roundup_single,1412736742.0,0.0,,1.0,main_w2_handler1,2065408.0,7945191,False,,1726087,maf,1922837,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17122232,,,,,,,,"""hg38""",,,32.0,,17210786.0,1412736738.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2014-10-08 02:52:24.361632,4252.0,4.0
,,2017-04-03 16:24:54.788602,slurm_normal,1491236701.0,0.0,,1.0,main_w3_handler0,2992574.0,15473648,False,,181460,maf,9602640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 29027305}]",,,,,,,"[""Alyrata""]",,,32.0,,35987309.0,1491236696.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-04-03 16:25:03.759221,,5.0
,,2015-01-13 15:52:01.301213,rodeo_normal,1421164340.0,0.0,,1.0,main_w1_handler1,2172313.0,8539275,False,,1307516,maf,757092.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""partial_disallowed""","""dm3""",18196884,,,,,,,,"[""dm3"", ""droSec1"", ""droSim1""]",,,2.0,,20473516.0,1421164334.0,ok,0.0,MAF_To_BED1,1.0.0,,2015-01-13 15:52:25.294931,58185.0,6.0
,,2015-01-13 15:51:32.395028,rodeo_normal,1421164315.0,0.0,,1.0,main_w2_handler0,2172313.0,8539271,False,Job output deleted by user before job completed.,1307516,maf,2464859.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""partial_disallowed""","""dm3""",18196884,,,,,,,,"[""dm3"", ""droSec1"", ""droSim1""]",,,32.0,,20473516.0,1421164310.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-01-13 15:52:02.100894,58185.0,5.0
,,2014-10-10 02:43:16.304994,rodeo_normal,1412909071.0,0.0,,1.0,main_w1_handler0,1988461.0,7958973,False,,168016879,maf,2361.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17189448,,,,,,,,"""hg19""",,,2.0,,17019895.0,1412909006.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-10-10 02:44:34.884344,51463.0,65.0
,,2014-10-25 00:53:02.789680,rodeo_normal,1414198402.0,0.0,,1.0,main_w1_handler1,2082001.0,8040741,False,,4854190,maf,73394.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17330009,,,,,,,,"[""eboVir3"", ""KJ660346v2"", ""KJ660347v2"", ""KJ660348v2"", ""KM233050v1"", ""KM233069v1"", ""KM233070v1"", ""KM233104v1"", ""KM233109v1"", ""KM233113v1"", ""AF086833v2"", ""AF272001v1"", ""AY142960v1"", ""EU224440v2"", ""KC242791v1"", ""KC242792v1"", ""KC242794v1"", ""KC242796v1"", ""KC242798v1"", ""KC242799v1"", ""KC242801v1"", ""NC_002549v1"", ""AY354458v1"", ""KC242784v1"", ""KC242785v1"", ""KC242786v1"", ""KC242787v1"", ""KC242788v1"", ""KC242789v1"", ""KC242790v1"", ""KC242793v1"", ""KC242795v1"", ""KC242797v1"", ""KC242800v1"", ""AF499101v1"", ""FJ217162v1"", ""NC_014372v1"", ""FJ217161v1"", ""NC_014373v1"", ""KC545395v1"", ""KC545394v1"", ""KC545393v1"", ""KC545396v1"", ""FJ621584v1"", ""JX477166v1"", ""AY769362v1"", ""EU338380v1"", ""KC242783v2"", ""JX477165v1"", ""AF522874v1"", ""NC_004161v1"", ""FJ621583v1"", ""KC589025v1"", ""FJ968794v1"", ""AY729654v1"", ""NC_006432v1"", ""KC545389v1"", ""KC545390v1"", ""KC545391v1"", ""KC545392v1"", ""JN638998v1"", ""KM233053v1"", ""KM233056v1"", ""AB050936v1"", ""KM034557v1"", ""KM233045v1"", ""KM233110v1"", ""KM233096v1"", ""KM233057v1"", ""KM233063v1"", ""KM233089v1"", ""KM233051v1"", ""KM233097v1"", ""KM034560v1"", ""KM233039v1"", ""KM233043v1"", ""KM233099v1"", ""KM034554v1"", ""KM034555v1"", ""KM233072v1"", ""KM233092v1"", ""KM233098v1"", ""KM233103v1"", ""KM233049v1"", ""KM233054v1"", ""KM233080v1"", ""KM233102v1"", ""KM233106v1"", ""JQ352763v1"", ""KM233052v1"", ""KM233114v1"", ""KM233062v1"", ""KM034556v1"", ""KM233077v1"", ""KM233100v1"", ""KM233075v1"", ""KM034553v1"", ""KM034558v1"", ""KM034551v1"", ""KM034559v1"", ""KM233093v1"", ""KM233116v1"", ""KM233061v1"", ""KM233065v1"", ""KM233068v1"", ""KM233074v1"", ""KM233081v1"", ""KM233094v1"", ""KM034561v1"", ""KM233040v1"", ""KM233041v1"", ""KM233047v1"", ""KM233084v1"", ""KM233088v1"", ""KM233112v1"", ""KM233091v1"", ""KM233085v1"", ""FJ621585v1"", ""KM233046v1"", ""KM233055v1"", ""KM233035v1"", ""KM233037v1"", ""KM233038v1"", ""KM233042v1"", ""KM233044v1"", ""KM233073v1"", ""KM233078v1"", ""KM233105v1"", ""KM233108v1"", ""KM233066v1"", ""KM233101v1"", ""KM233107v1"", ""KM233115v1"", ""KM034549v1"", ""KM034550v1"", ""KM233067v1"", ""KM233036v1"", ""KM233064v1"", ""KM233095v1"", ""HQ613403v1"", ""KM233048v1"", ""KM233076v1"", ""KM233079v1"", ""KM233086v1"", ""KM233087v1"", ""KM233058v1"", ""KM233071v1"", ""KM233059v1"", ""KM233082v1"", ""HQ613402v1"", ""KM233111v1"", ""KM233090v1"", ""KM233060v1"", ""KM233083v1"", ""KM233118v1"", ""KM034552v1"", ""KM233117v1"", ""KM034563v1"", ""NC_024781v1"", ""NC_001608v3""]",,,2.0,,17919453.0,1414198396.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-10-25 00:55:09.517029,54174.0,6.0
,,2014-10-25 03:58:39.422407,rodeo_normal,1414209533.0,0.0,,1.0,main_w1_handler1,2082001.0,8041088,False,,4854190,maf,73718.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",17332364,,,,,,,,"[""eboVir3"", ""NC_002549v1"", ""NC_014372v1"", ""NC_014373v1"", ""NC_004161v1"", ""NC_024781v1"", ""NC_001608v3""]",,,2.0,,17919453.0,1414209530.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-10-25 03:59:01.292066,54174.0,3.0
,,2015-01-29 20:16:22.478260,rodeo_normal,1422562601.0,0.0,,1.0,main_w1_handler0,2188935.0,8634014,False,,3481074,maf,874795.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",18345494,,,,,,,,"[""H45_prophage"", ""H11_prophage_1"", ""KHP30"", ""CA4C1_prophage_1"", ""H41_prophage"", ""H34_prophage"", ""phiHP33"", ""B38_prophage_2"", ""PZ5080_prophage"", ""A4_prophage_2"", ""PZ5086_prophage"", ""A20_prophage"", ""P15_prophage"", ""AG0C1_prophage"", ""KHP40"", ""P4_prophage_1"", ""UM037_prophage"", ""phi19641"", ""P23_prophage"", ""B38_prophage_1"", ""H24_prophage"", ""P1_prophage"", ""H11_prophage_2"", ""UM065_prophage"", ""51_prophage"", ""F57_prophage"", ""OK310_prophage"", ""UM067_prophage"", ""oki673_prophage"", ""NQ4228_prophage"", ""UM032_prophage"", ""P11_prophage_2"", ""UM038_prophage"", ""UM114_prophage"", ""P4_prophage_2"", ""FD430_prophage"", ""A11_prophage"", ""HLJP271_prophage"", ""UM111_prophage_1"", ""P25_prophage"", ""FD719_prophage"", ""P8_prophage"", ""NQ4161_prophage"", ""H21_prophage_1"", ""CA4C1_prophage_2"", ""A4_prophage_1"", ""A14_prophage"", ""NQ4216_prophage"", ""H16_prophage"", ""P26_prophage"", ""UM111_prophage_2"", ""H3_prophage"", ""NQ352_prophage"", ""P11_prophage_1"", ""H30_prophage"", ""ELS37_prophage"", ""PZ5004_prophage"", ""P41_prophage"", ""CA4C1_prophage_6"", ""CA4C1_prophage_4"", ""B128_prophage"", ""H21_prophage_2"", ""F16_prophage"", ""UM077_prophage"", ""CA4C1_prophage_5"", ""CA4C1_prophage_3""]",,,2.0,,20758718.0,1422562596.0,ok,0.0,MAF_To_BED1,1.0.0,,2015-01-29 20:17:21.252491,,5.0
,,2015-01-29 20:22:08.595918,rodeo_normal,1422562948.0,0.0,,1.0,main_w1_handler1,2188935.0,8634038,False,,3481074,maf,875013.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",18345494,,,,,,,,"[""H45_prophage"", ""H11_prophage_1"", ""KHP30"", ""CA4C1_prophage_1"", ""H41_prophage"", ""H34_prophage"", ""phiHP33"", ""B38_prophage_2"", ""PZ5080_prophage"", ""A4_prophage_2"", ""PZ5086_prophage"", ""A20_prophage"", ""P15_prophage"", ""AG0C1_prophage"", ""KHP40"", ""P4_prophage_1"", ""UM037_prophage"", ""phi19641"", ""P23_prophage"", ""B38_prophage_1"", ""H24_prophage"", ""P1_prophage"", ""H11_prophage_2"", ""UM065_prophage"", ""51_prophage"", ""F57_prophage"", ""OK310_prophage"", ""UM067_prophage"", ""oki673_prophage"", ""NQ4228_prophage"", ""UM032_prophage"", ""P11_prophage_2"", ""UM038_prophage"", ""UM114_prophage"", ""P4_prophage_2"", ""FD430_prophage"", ""A11_prophage"", ""HLJP271_prophage"", ""UM111_prophage_1"", ""P25_prophage"", ""FD719_prophage"", ""P8_prophage"", ""NQ4161_prophage"", ""H21_prophage_1"", ""CA4C1_prophage_2"", ""A4_prophage_1"", ""A14_prophage"", ""NQ4216_prophage"", ""H16_prophage"", ""P26_prophage"", ""UM111_prophage_2"", ""H3_prophage"", ""NQ352_prophage"", ""P11_prophage_1"", ""H30_prophage"", ""ELS37_prophage"", ""PZ5004_prophage"", ""P41_prophage"", ""CA4C1_prophage_6"", ""CA4C1_prophage_4"", ""B128_prophage"", ""H21_prophage_2"", ""F16_prophage"", ""UM077_prophage"", ""CA4C1_prophage_5"", ""CA4C1_prophage_3""]",,,2.0,,20758718.0,1422562944.0,ok,0.0,MAF_To_BED1,1.0.0,,2015-01-29 20:23:21.248181,,4.0
,,2015-01-29 22:52:32.639165,rodeo_normal,1422571975.0,0.0,,1.0,main_w1_handler1,2187498.0,8634972,False,,106746598,maf,876867.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18329939,,,,,,,,"[""hg19"", ""panTro2"", ""ponAbe2"", ""rheMac2"", ""papHam1"", ""calJac1"", ""micMur1"", ""dipOrd1"", ""rn4"", ""mm9"", ""speTri1"", ""pteVam1"", ""proCap1"", ""dasNov2"", ""monDom5"", ""loxAfr3"", ""cavPor3"", ""eriEur1"", ""oryCun2"", ""otoGar1"", ""ornAna1"", ""myoLuc1"", ""anoCar1"", ""bosTau4"", ""galGal3"", ""taeGut1"", ""xenTro2"", ""canFam2"", ""tarSyr1"", ""fr2"", ""gasAcu1"", ""gorGor1"", ""turTru1"", ""danRer6"", ""tetNig2"", ""oryLat2"", ""echTel1"", ""ochPri2"", ""vicPac1"", ""equCab2"", ""sorAra1"", ""felCat3"", ""choHof1"", ""tupBel1"", ""macEug1"", ""petMar1""]",,,2.0,,20722477.0,1422571961.0,ok,0.0,MAF_To_BED1,1.0.0,,2015-01-29 22:54:33.325312,,14.0
,,2014-12-12 19:33:05.520900,rodeo_normal,1418427616.0,0.0,,1.0,main_w1_handler0,2147412.0,8407663,False,,5528367,maf,550444.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924551,,,,,,,,,,,2.0,,20034988.0,1418427608.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 23:46:25.623149,51847.0,8.0
,,2014-12-12 19:32:36.047514,rodeo_normal,1418416915.0,0.0,,1.0,main_w2_handler0,2147412.0,8407633,False,,106874321,maf,549090.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924528,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418416903.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 20:42:04.133461,51847.0,12.0
,,2014-12-12 19:33:30.987307,rodeo_normal,1418413938.0,0.0,,1.0,main_w2_handler1,2147412.0,8407681,False,,388957727,maf,548675.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924553,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418413900.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 19:52:30.334187,51847.0,38.0
,,2014-12-12 19:15:06.782925,rodeo_normal,1418412555.0,0.0,,1.0,main_w2_handler1,2147412.0,8407517,False,,191812657,maf,2306248.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924505,,,,,,,,"""hg19""",,,32.0,,20034988.0,1418412538.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-12 19:29:20.902968,51847.0,17.0
,,2014-12-12 19:30:30.861478,rodeo_normal,1418413907.0,0.0,,1.0,main_w1_handler1,2147412.0,8407577,False,,23955957,maf,548677.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924506,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418413903.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 19:51:53.514198,51847.0,4.0
,,2014-12-12 19:31:34.062143,rodeo_normal,1418416910.0,0.0,,1.0,main_w1_handler1,2147412.0,8407585,False,,63683263,maf,549086.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924512,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418416899.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 20:41:53.164121,51847.0,11.0
,,2014-12-12 19:34:48.907115,rodeo_normal,1418422532.0,0.0,,1.0,main_w2_handler0,2147412.0,8407726,False,,456930977,maf,549908.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924559,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418422487.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 22:15:40.271973,51847.0,45.0
