chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.filter_type.__current_case__,parameters.filter_type.filter,parameters.filter_type.read_list_file.values,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.validation_stringency,processor_count,read_list_file,read_list_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-03 19:11:09.824088,slurm_normal,1486151343.0,0,1.0,main_w4_handler0,2974862,14946173,False,,900761345,bam,9103712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28186821}]",,"""LENIENT""",32.0,,,,35795319,1486150327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-03 19:49:06.405121,99107,1016.0
,,2017-02-03 19:11:10.191440,slurm_normal,1486151833.0,0,1.0,main_w4_handler1,2974862,14946174,False,,1011023726,bam,9103713.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28187087}]",,"""LENIENT""",32.0,,,,35795319,1486150327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-03 19:57:14.478187,99107,1506.0
,,2017-02-03 19:11:10.549032,slurm_normal,1486151839.0,0,1.0,main_w4_handler1,2974862,14946175,False,,941754706,bam,9103718.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28187192}]",,"""LENIENT""",32.0,,,,35795319,1486150342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-03 19:57:20.889245,99107,1497.0
,,2017-03-28 14:58:49.089737,slurm_normal,1490719670.0,0,1.0,main_w3_handler1,3016551,15415153,False,,35196386655,sam,9545312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28952920}]",,"""SILENT""",32.0,,,,36928577,1490713135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-28 16:48:08.488509,101219,6535.0
,,2017-03-29 10:05:03.443009,slurm_normal,1490789400.0,0,1.0,main_w3_handler0,3016560,15422550,False,,31270718676,bam,9554589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28958835}]",,"""SILENT""",32.0,,,,36949968,1490781905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-29 12:10:12.618587,101227,7495.0
,,2017-02-05 23:34:03.451420,slurm_normal,1486339030.0,0,1.0,main_w3_handler1,2974862,14955986,False,,1160670587,bam,9113556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212950}]",,"""LENIENT""",32.0,,,,35795319,1486337651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-05 23:57:13.416447,99107,1379.0
,,2017-02-05 23:34:06.119238,slurm_normal,1486340422.0,0,1.0,main_w3_handler1,2974862,14955993,False,,1140263156,bam,9113587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212986}]",,"""LENIENT""",32.0,,,,35795319,1486339072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:20:24.971466,99107,1350.0
,,2017-02-05 23:34:04.227540,slurm_normal,1486340599.0,0,1.0,main_w3_handler1,2974862,14955988,False,,1375348059,bam,9113575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212961}]",,"""LENIENT""",32.0,,,,35795319,1486338979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:23:20.983432,99107,1620.0
,,2017-02-05 23:34:05.388610,slurm_normal,1486338974.0,0,1.0,main_w3_handler0,2974862,14955991,False,,1085227319,bam,9113559.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212976}]",,"""LENIENT""",32.0,,,,35795319,1486337651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-05 23:56:16.551945,99107,1323.0
,,2017-02-05 23:34:03.786104,slurm_normal,1486339331.0,0,1.0,main_w3_handler1,2974862,14955987,False,,1288609543,bam,9113557.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212956}]",,"""LENIENT""",32.0,,,,35795319,1486337651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:02:14.347569,99107,1680.0
,,2017-02-05 23:34:05.743530,slurm_normal,1486338979.0,0,1.0,main_w4_handler1,2974862,14955992,False,,1158280202,bam,9113555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212981}]",,"""LENIENT""",32.0,,,,35795319,1486337651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-05 23:56:21.647813,99107,1328.0
,,2017-02-05 23:34:07.343601,slurm_normal,1486340371.0,0,1.0,main_w4_handler1,2974862,14955996,False,,1184856056,bam,9113576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28213002}]",,"""LENIENT""",32.0,,,,35795319,1486338983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:19:33.978600,99107,1388.0
,,2017-02-05 23:34:04.565711,slurm_normal,1486339066.0,0,1.0,main_w4_handler0,2974862,14955989,False,,1160467656,bam,9113554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212966}]",,"""LENIENT""",32.0,,,,35795319,1486337648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-05 23:57:48.279443,99107,1418.0
,,2017-02-05 23:34:05.034194,slurm_normal,1486339133.0,0,1.0,main_w3_handler0,2974862,14955990,False,,1279314957,bam,9113558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212971}]",,"""LENIENT""",32.0,,,,35795319,1486337651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-05 23:58:55.023749,99107,1482.0
,,2017-02-05 23:34:07.719482,slurm_normal,1486340346.0,0,1.0,main_w4_handler1,2974862,14955997,False,,1124098376,bam,9113583.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28213007}]",,"""LENIENT""",32.0,,,,35795319,1486339035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:19:08.834742,99107,1311.0
,,2017-02-05 23:34:06.555614,slurm_normal,1486340651.0,0,1.0,main_w3_handler1,2974862,14955994,False,,1181229079,bam,9113599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212992}]",,"""LENIENT""",32.0,,,,35795319,1486339337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:24:13.888757,99107,1314.0
,,2017-02-05 23:34:06.948255,slurm_normal,1486340476.0,0,1.0,main_w3_handler0,2974862,14955995,False,,1278769136,bam,9113586.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28212997}]",,"""LENIENT""",32.0,,,,35795319,1486339072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-06 00:21:17.504516,99107,1404.0
,,2017-03-29 06:50:49.791331,slurm_normal,1490779773.0,0,1.0,main_w3_handler1,3023367,15421219,False,,111328120328,sam,9553523.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28958252}]",,"""SILENT""",32.0,,,,36947657,1490770294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-29 09:29:37.622536,101619,9479.0
,,2017-03-29 06:49:12.025496,slurm_normal,1490779863.0,0,1.0,main_w3_handler1,3016551,15421209,False,,114009809662,sam,9553511.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28959873}]",,"""SILENT""",32.0,,,,36941163,1490770156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-29 09:31:07.495388,101219,9707.0
,,2017-03-29 16:10:59.067206,slurm_normal,1490819012.0,0,1.0,main_w3_handler1,3016551,15425745,False,,93592549143,sam,9558566.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28972081}]",,"""SILENT""",32.0,,,,36950014,1490809505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-29 20:23:37.523167,101219,9507.0
,,2017-03-29 16:12:17.867286,slurm_normal,1490813319.0,0,1.0,main_w3_handler0,3023367,15425754,False,,42877860404,sam,9558374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28972104}]",,"""SILENT""",32.0,,,,36956552,1490808324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-29 18:56:44.505435,101619,4995.0
,,2017-03-30 09:07:02.403012,slurm_normal,1490870840.0,0,1.0,main_w4_handler0,3049304,15433149,False,,25097731357,bam,9565311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28972100}]",,"""SILENT""",32.0,,,,36447917,1490864834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 13:30:44.838801,99676,6006.0
,,2017-03-30 07:37:34.624185,slurm_normal,1490861679.0,0,1.0,main_w4_handler0,3048808,15432382,False,,1890192121,bam,9564554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28981989}]","""forward""","""LENIENT""",32.0,,,,36905336,1490859717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 08:14:41.734934,101313,1962.0
,,2017-03-30 07:37:33.864601,slurm_normal,1490863698.0,0,1.0,main_w4_handler0,3048808,15432380,False,,2209977326,bam,9564753.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28981987}]","""forward""","""LENIENT""",32.0,,,,36905336,1490861684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 08:48:20.709105,101313,2014.0
,,2017-03-30 07:37:35.159694,slurm_normal,1490864458.0,0,1.0,main_w3_handler0,3048808,15432384,False,,1921635309,bam,9564896.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28981991}]","""forward""","""LENIENT""",32.0,,,,36905336,1490862489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 09:01:00.933856,101313,1969.0
,,2017-03-16 11:57:25.076263,slurm_normal,1489669992.0,0,1.0,main_w4_handler0,3023828,15311987,False,,37253546411,sam,9453976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28779621}]",,"""SILENT""",32.0,,,,36658660,1489665449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-16 13:14:26.539089,101642,4543.0
,,2017-03-30 07:53:24.412897,slurm_normal,1490865414.0,0,1.0,main_w4_handler1,3045498,15432470,False,,19468995374,bam,9564623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28965246}]",,"""SILENT""",32.0,,,,36974712,1490860484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 09:16:58.030073,102642,4930.0
,,2017-03-30 07:37:34.226496,slurm_normal,1490865430.0,0,1.0,main_w3_handler1,3048808,15432381,False,,2219205981,bam,9564897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28981988}]","""reverse""","""LENIENT""",32.0,,,,36905336,1490862491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 09:17:13.664721,101313,2939.0
,,2017-03-29 19:03:28.811169,slurm_normal,1490833925.0,0,1.0,main_w4_handler0,3023367,15427228,False,,118524270715,sam,9560562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28974320}]",,"""SILENT""",32.0,,,,36959815,1490824004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 00:32:09.801645,101619,9921.0
,,2017-02-13 04:53:55.705985,slurm_normal,1486968171.0,0,1.0,main_w3_handler0,2116419,15020109,False,,2443812207,sam,9176785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28320595}]",,"""LENIENT""",32.0,,,,35814539,1486967740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-13 06:42:54.845758,55794,431.0
,,2017-03-30 07:37:34.914169,slurm_normal,1490867625.0,0,1.0,main_w4_handler0,3048808,15432383,False,,1935273905,bam,9565435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28981990}]","""reverse""","""LENIENT""",32.0,,,,36905336,1490865540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 12:22:50.583375,101313,2085.0
,,2017-02-26 12:31:28.497148,slurm_normal,1488114966.0,0,1.0,main_w3_handler0,3010303,15146502,False,,12149036849,bam,9298984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28521207}]",,"""SILENT""",32.0,,,,36283669,1488112291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-26 13:16:08.086047,99676,2675.0
,,2017-03-30 07:37:35.468596,slurm_normal,1490884051.0,0,1.0,main_w4_handler0,3048808,15432385,False,,1990992257,bam,9566325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28981992}]","""reverse""","""LENIENT""",32.0,,,,36905336,1490880587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 14:30:00.086634,101313,3464.0
,,2017-02-13 03:55:08.173859,slurm_normal,1486958548.0,0,1.0,main_w4_handler1,2116419,15019955,False,,2444140009,sam,9176377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28317051}]",,"""LENIENT""",32.0,,,,35814539,1486958110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-13 04:02:31.557790,55794,438.0
,,2017-02-13 04:53:07.645518,slurm_normal,1486962036.0,0,1.0,main_w3_handler1,2116419,15020106,False,,2440568304,sam,9176528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28320590}]",,"""LENIENT""",32.0,,,,35814539,1486961592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-13 05:00:37.607589,55794,444.0
,,2017-02-13 04:53:55.425864,slurm_normal,1486962094.0,0,1.0,main_w4_handler0,2116419,15020108,False,,2444188453,sam,9176531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28320505}]",,"""LENIENT""",32.0,,,,35814539,1486961668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-13 05:01:38.205051,55794,426.0
,,2017-02-12 05:25:47.793999,slurm_normal,1486877487.0,0,1.0,main_w3_handler0,2116419,15015138,False,,2545410901,sam,9171619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28312178}]",,"""LENIENT""",32.0,,,,35814539,1486877151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-12 05:31:29.541471,55794,336.0
,,2017-02-13 03:55:08.794349,slurm_normal,1486959624.0,0,1.0,main_w3_handler0,2116419,15019956,False,,2444140004,sam,9176429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28320214}]",,"""LENIENT""",32.0,,,,35814539,1486959240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-13 04:20:27.310747,55794,384.0
,,2017-02-13 07:30:31.716160,slurm_normal,1486980083.0,0,1.0,main_w3_handler1,2116419,15020626,False,,13123256116,sam,9177679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28321663}]",,"""LENIENT""",32.0,,,,35814539,1486977925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-13 10:01:26.323841,55794,2158.0
,,2017-03-30 14:15:18.698190,slurm_normal,1490896180.0,0,1.0,main_w3_handler0,3023828,15435711,False,,137271408090,sam,9567220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28932079}]",,"""SILENT""",32.0,,,,36981544,1490883322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-30 17:49:44.865072,101642,12858.0
,,2017-03-31 05:47:27.540206,slurm_normal,1490945385.0,0,1.0,main_w4_handler0,3028211,15442246,False,,21686084525,bam,9573662.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28989273}]",,"""SILENT""",32.0,,,,36484199,1490939316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-31 07:31:16.409419,101223,6069.0
,,2017-03-31 09:44:54.205938,slurm_normal,1490971120.0,0,1.0,main_w4_handler1,3049304,15444175,False,,26050594367,bam,9576414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28997732}]",,"""SILENT""",32.0,,,,36447917,1490963892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-03-31 14:38:48.272660,99676,7228.0
,,2017-02-15 12:24:29.973415,slurm_normal,1487170147.0,0,1.0,main_w3_handler1,2116419,15045017,False,,10362803340,sam,9202170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,includeAligned,,,"[{'src': 'hda', 'id': 28361912}]",,"""LENIENT""",32.0,,,,35814539,1487168102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-15 14:49:11.243167,55794,2045.0
,,2017-04-02 21:49:12.499619,slurm_normal,1491173122.0,0,1.0,main_w3_handler0,3028211,15465868,False,,15994342616,bam,9594815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29026743}]",,"""SILENT""",32.0,,,,36484199,1491169762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-02 22:45:24.129889,101223,3360.0
,,2017-04-02 05:23:14.893648,slurm_normal,1491115718.0,0,1.0,main_w3_handler0,3028211,15460631,False,,21545450419,bam,9591162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 29015195}]",,"""SILENT""",32.0,,,,36484199,1491110599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-04-02 06:48:39.193035,101223,5119.0
,,2017-02-17 21:17:10.244561,slurm_normal,1487389739.0,0,1.0,main_w4_handler0,2996174,15071070,False,,20961186041,bam,9226490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28389740}]",,"""LENIENT""",32.0,,,,36023486,1487366532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-18 03:49:01.924649,99676,23207.0
,,2017-02-18 05:41:26.892036,slurm_normal,1487402707.0,0,1.0,main_w3_handler0,2996174,15072808,False,,18189598891,bam,9228650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28389687}]",,"""LENIENT""",32.0,,,,36023486,1487396490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-18 07:25:08.783663,99676,6217.0
,,2017-02-18 07:36:41.556368,slurm_normal,1487403991.0,0,1.0,main_w4_handler1,2996174,15073026,False,,1808020265,bam,9228822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28407650}]",,"""LENIENT""",32.0,,,,36023486,1487403407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-18 07:46:33.479053,99676,584.0
,,2017-02-18 07:51:49.367306,slurm_normal,1487405233.0,0,1.0,main_w3_handler0,2996174,15073091,False,,1808020265,bam,9228847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28407650}]",,"""SILENT""",32.0,,,,36023486,1487404313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-18 08:07:14.943574,99676,920.0
,,2017-02-18 07:37:02.223479,slurm_normal,1487411451.0,0,1.0,main_w4_handler1,2996174,15073028,False,,17005789595,bam,9228823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,includeAligned,,,"[{'src': 'hda', 'id': 28407657}]",,"""LENIENT""",32.0,,,,36023486,1487403436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-18 09:50:52.980538,99676,8015.0
,,2017-02-18 17:46:31.948855,slurm_normal,1487441165.0,0,1.0,main_w3_handler0,2984245,15075633,False,,487781747,bam,9231278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,includeAligned,,,"[{'src': 'hda', 'id': 28392761}]",,"""LENIENT""",32.0,,,,35795319,1487439997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads/1.136.0,1.136.0,,2017-02-18 18:06:06.813327,99107,1168.0
