chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile10,inputFile100,inputFile100_filetype,inputFile10_filetype,inputFile11,inputFile11_filetype,inputFile12,inputFile12_filetype,inputFile13,inputFile13_filetype,inputFile14,inputFile14_filetype,inputFile15,inputFile15_filetype,inputFile16,inputFile16_filetype,inputFile17,inputFile17_filetype,inputFile18,inputFile18_filetype,inputFile19,inputFile19_filetype,inputFile1_filetype,inputFile2,inputFile20,inputFile20_filetype,inputFile21,inputFile21_filetype,inputFile22,inputFile22_filetype,inputFile23,inputFile23_filetype,inputFile24,inputFile24_filetype,inputFile25,inputFile25_filetype,inputFile26,inputFile26_filetype,inputFile27,inputFile27_filetype,inputFile28,inputFile28_filetype,inputFile29,inputFile29_filetype,inputFile2_filetype,inputFile3,inputFile30,inputFile30_filetype,inputFile31,inputFile31_filetype,inputFile32,inputFile32_filetype,inputFile33,inputFile33_filetype,inputFile34,inputFile34_filetype,inputFile35,inputFile35_filetype,inputFile36,inputFile36_filetype,inputFile37,inputFile37_filetype,inputFile38,inputFile38_filetype,inputFile39,inputFile39_filetype,inputFile3_filetype,inputFile4,inputFile40,inputFile40_filetype,inputFile41,inputFile41_filetype,inputFile42,inputFile42_filetype,inputFile43,inputFile43_filetype,inputFile44,inputFile44_filetype,inputFile45,inputFile45_filetype,inputFile46,inputFile46_filetype,inputFile47,inputFile47_filetype,inputFile48,inputFile48_filetype,inputFile49,inputFile49_filetype,inputFile4_filetype,inputFile5,inputFile50,inputFile50_filetype,inputFile51,inputFile51_filetype,inputFile52,inputFile52_filetype,inputFile53,inputFile53_filetype,inputFile54,inputFile54_filetype,inputFile55,inputFile55_filetype,inputFile56,inputFile56_filetype,inputFile57,inputFile57_filetype,inputFile58,inputFile58_filetype,inputFile59,inputFile59_filetype,inputFile5_filetype,inputFile6,inputFile60,inputFile60_filetype,inputFile61,inputFile61_filetype,inputFile62,inputFile62_filetype,inputFile63,inputFile63_filetype,inputFile64,inputFile64_filetype,inputFile65,inputFile65_filetype,inputFile66,inputFile66_filetype,inputFile67,inputFile67_filetype,inputFile68,inputFile68_filetype,inputFile69,inputFile69_filetype,inputFile6_filetype,inputFile7,inputFile70,inputFile70_filetype,inputFile71,inputFile71_filetype,inputFile72,inputFile72_filetype,inputFile73,inputFile73_filetype,inputFile74,inputFile74_filetype,inputFile75,inputFile75_filetype,inputFile76,inputFile76_filetype,inputFile77,inputFile77_filetype,inputFile78,inputFile78_filetype,inputFile79,inputFile79_filetype,inputFile7_filetype,inputFile8,inputFile80,inputFile80_filetype,inputFile81,inputFile81_filetype,inputFile82,inputFile82_filetype,inputFile83,inputFile83_filetype,inputFile84,inputFile84_filetype,inputFile85,inputFile85_filetype,inputFile86,inputFile86_filetype,inputFile87,inputFile87_filetype,inputFile88,inputFile88_filetype,inputFile89,inputFile89_filetype,inputFile8_filetype,inputFile9,inputFile90,inputFile90_filetype,inputFile91,inputFile91_filetype,inputFile92,inputFile92_filetype,inputFile93,inputFile93_filetype,inputFile94,inputFile94_filetype,inputFile95,inputFile95_filetype,inputFile96,inputFile96_filetype,inputFile97,inputFile97_filetype,inputFile98,inputFile98_filetype,inputFile99,inputFile99_filetype,inputFile9_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.merge_sequence_dictionaries,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-28 16:59:36.098330,slurm_normal,1506618093.0,0,,1.0,main_w4_handler1,3267100,16964455,False,,7838,7838,190738.0,709583.0,bam,bam,7277.0,bam,254506.0,bam,179959.0,bam,204891.0,bam,405268.0,bam,425814.0,bam,1240145.0,bam,203397.0,bam,6523.0,bam,bam,153096.0,274640.0,bam,2016964.0,bam,364650.0,bam,477794.0,bam,440921.0,bam,601896.0,bam,303645.0,bam,1543446.0,bam,442951.0,bam,644907.0,bam,bam,254471.0,318001.0,bam,12197.0,bam,378593.0,bam,266598.0,bam,453514.0,bam,621529.0,bam,461670.0,bam,1325883.0,bam,686067.0,bam,9797.0,bam,bam,208241.0,360757.0,bam,1020473.0,bam,285484.0,bam,530737.0,bam,462377.0,bam,772469.0,bam,649317.0,bam,1769978.0,bam,466393.0,bam,526514.0,bam,bam,231524.0,448646.0,bam,1303053.0,bam,318926.0,bam,458861.0,bam,329014.0,bam,601804.0,bam,644376.0,bam,1549600.0,bam,470896.0,bam,913410.0,bam,bam,252957.0,352547.0,bam,1136639.0,bam,781750.0,bam,1023665.0,bam,1081784.0,bam,1239745.0,bam,716296.0,bam,2329828.0,bam,1018089.0,bam,1608263.0,bam,bam,470534.0,510758.0,bam,928997.0,bam,918758.0,bam,664691.0,bam,550020.0,bam,1338624.0,bam,1406971.0,bam,9433871.0,bam,975136.0,bam,1238291.0,bam,bam,146405.0,1543600.0,bam,1158181.0,bam,963975.0,bam,851180.0,bam,732385.0,bam,1178401.0,bam,654682.0,bam,1990405.0,bam,1142656.0,bam,672525.0,bam,bam,6852.0,633913.0,bam,860368.0,bam,1548096.0,bam,1183881.0,bam,414563.0,bam,787101.0,bam,2093010.0,bam,7496582.0,bam,1120984.0,bam,1283933.0,bam,bam,bam,11032055.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hdca', 'id': 73775}]","""false""","""LENIENT""",32.0,,40932294.0,1506618027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-09-28 17:01:49.747541,111184.0,66.0
,,2017-12-18 19:40:32.616052,slurm_normal,1513626273.0,0,,1.0,main_w3_handler1,3369461,17841106,False,,6327938,6327938,,,,,,,,,,,,,,,,,,,,,,,bam,4183571.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11915419,slurm,,132112168.0,corral-repl,,"""482b9076e42b11e7bdf4005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",[],"""hg38""",,"[{'src': 'hda', 'id': 32992566}, {'src': 'hda', 'id': 32992565}]","""false""","""LENIENT""",32.0,,,1513626261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-18 19:44:35.620677,112962.0,12.0
,,2018-02-03 04:48:56.334359,slurm_normal,1517639619.0,0,,1.0,main_w4_handler1,3415406,18245095,False,,3882469119,3882469119,,,,,,,,,,,,,,,,,,,,,,,bam,3897057879.0,,,,,,,,,,,,,,,,,,,,,bam,3980699021.0,,,,,,,,,,,,,,,,,,,,,bam,4018788046.0,,,,,,,,,,,,,,,,,,,,,bam,1155717947.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12325337,slurm,,132112168.0,corral-repl,,"""88fcc386089d11e886a6005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 33651883}, {'src': 'hda', 'id': 33651884}, {'src': 'hda', 'id': 33651885}, {'src': 'hda', 'id': 33651886}, {'src': 'hda', 'id': 33651887}]","""false""","""LENIENT""",32.0,,,1517636815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-02-03 06:33:41.482243,15586.0,2804.0
,,2017-12-19 03:36:53.336830,slurm_normal,1513654631.0,0,,1.0,main_w4_handler0,2657475,17843313,False,,3104,3104,,,,,,,,,,,,,,,,,,,,,,,bam,3158.0,,,,,,,,,,,,,,,,,,,,,bam,2833.0,,,,,,,,,,,,,,,,,,,,,bam,2669.0,,,,,,,,,,,,,,,,,,,,,bam,2529.0,,,,,,,,,,,,,,,,,,,,,bam,2988.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11917671,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32996102}, {'src': 'hda', 'id': 32996104}, {'src': 'hda', 'id': 32996105}, {'src': 'hda', 'id': 32996106}, {'src': 'hda', 'id': 32996107}, {'src': 'hda', 'id': 32996108}]","""false""","""LENIENT""",32.0,,42746812.0,1513654624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-19 03:37:12.212552,68261.0,7.0
,,2017-12-18 16:43:37.582926,slurm_normal,1513615441.0,0,,1.0,main_w3_handler1,3369407,17839596,False,,4205159,4205159,,,,,,,,,,,,,,,,,,,,,,,bam,6375912.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11913878,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""",[],"""hg18""",,"[{'src': 'hda', 'id': 32990001}, {'src': 'hda', 'id': 32990012}]","""false""","""LENIENT""",32.0,,41522607.0,1513615428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-18 16:44:02.486261,112960.0,13.0
,,2017-10-07 17:59:02.625551,slurm_normal,1507399170.0,0,,1.0,main_w4_handler1,3278052,17046384,False,,13852165,13852165,,,,,,,,,,,,,,,,,,,,,,,bam,10496048.0,,,,,,,,,,,,,,,,,,,,,bam,10455396.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11104047.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 31595215}, {'src': 'hda', 'id': 31595221}, {'src': 'hda', 'id': 31595223}]","""true""","""LENIENT""",32.0,,41095161.0,1507399146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-07 17:59:31.715108,42567.0,24.0
,,2017-10-07 20:24:57.036981,slurm_normal,1507407950.0,0,,1.0,main_w3_handler0,3279004,17046918,False,,13571851,13571851,,,,,,,,,,,,,,,,,,,,,,,bam,13571904.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11104630.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 31596118}, {'src': 'hda', 'id': 31596119}]","""false""","""LENIENT""",32.0,,40050553.0,1507407901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-07 20:25:53.111151,106491.0,49.0
,,2017-12-18 17:39:59.076209,slurm_normal,1513618814.0,0,,1.0,main_w3_handler0,3369459,17840117,False,,4183571,4183571,,,,,,,,,,,,,,,,,,,,,,,bam,6308469.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11914422,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",[],"""hg38""",,"[{'src': 'hda', 'id': 32990827}, {'src': 'hda', 'id': 32990828}]","""false""","""LENIENT""",32.0,,41448818.0,1513618806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-18 17:40:16.952144,112943.0,8.0
,,2017-10-07 23:21:55.971504,slurm_normal,1507418529.0,0,,1.0,main_w4_handler1,3274128,17049252,False,,4492872,4492872,,,,,,,,,,,,,,,,,,,,,,,bam,4534925.0,,,,,,,,,,,,,,,,,,,,,bam,4655782.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11105407.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{""comment"": """", ""__index__"": 0}]","""?""",,"[{'src': 'hda', 'id': 31599295}, {'src': 'hda', 'id': 31599296}, {'src': 'hda', 'id': 31599297}]","""false""","""LENIENT""",32.0,,41119710.0,1507418518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-07 23:22:10.468482,52423.0,11.0
,,2017-10-08 04:36:06.848655,slurm_normal,1507437546.0,0,,1.0,main_w3_handler0,3274545,17050199,False,,165222020,165222020,,,,,,,,,,,,,,,,,,,,,,,bam,24971704.0,,,,,,,,,,,,,,,,,,,,,bam,206083895.0,,,,,,,,,,,,,,,,,,,,,bam,51109535.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11106438.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer2.len""",[],"""sacCer2""",,"[{'src': 'hda', 'id': 31600241}, {'src': 'hda', 'id': 31600242}, {'src': 'hda', 'id': 31600243}, {'src': 'hda', 'id': 31600244}]","""false""","""LENIENT""",32.0,,41130288.0,1507437379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-08 04:39:13.008076,110997.0,167.0
,,2017-10-09 04:58:01.830984,slurm_normal,1507525106.0,0,,1.0,main_w3_handler0,3274128,17053295,False,,4535929,4535929,,,,,,,,,,,,,,,,,,,,,,,bam,4561338.0,,,,,,,,,,,,,,,,,,,,,bam,4749496.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11110169.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hdca', 'id': 75080}]","""false""","""LENIENT""",32.0,,41145262.0,1507525096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 04:58:33.838477,52423.0,10.0
,,2017-10-09 05:53:49.518317,slurm_normal,1507528463.0,0,,1.0,main_w3_handler1,3274128,17053442,False,,4709075,4709075,,,,,,,,,,,,,,,,,,,,,,,bam,4714378.0,,,,,,,,,,,,,,,,,,,,,bam,4844219.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11110366.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hdca', 'id': 75086}]","""false""","""LENIENT""",32.0,,41145262.0,1507528440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 05:54:29.841734,52423.0,23.0
,,2017-10-09 16:29:44.363677,slurm_normal,1507566603.0,0,,1.0,main_w3_handler1,3278184,17057048,False,,13540270,13540270,,,,,,,,,,,,,,,,,,,,,,,bam,10211269.0,,,,,,,,,,,,,,,,,,,,,bam,10240441.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11114273.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 31612879}, {'src': 'hda', 'id': 31612885}, {'src': 'hda', 'id': 31612891}]","""true""","""LENIENT""",32.0,,41068793.0,1507566592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 16:30:10.811809,111035.0,11.0
,,2017-10-09 17:31:00.447006,slurm_normal,1507570279.0,0,,1.0,main_w4_handler0,3280575,17057380,False,,13883242,13883242,,,,,,,,,,,,,,,,,,,,,,,bam,10470134.0,,,,,,,,,,,,,,,,,,,,,bam,10486405.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11114678.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 31613634}, {'src': 'hda', 'id': 31613637}, {'src': 'hda', 'id': 31613642}]","""true""","""LENIENT""",32.0,,41068793.0,1507570268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 17:31:23.009638,111035.0,11.0
,,2017-12-19 15:32:56.159042,slurm_normal,1513697590.0,0,,1.0,main_w3_handler1,3370612,17850363,False,,4183571,4183571,,,,,,,,,,,,,,,,,,,,,,,bam,6327938.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11923429,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""",[],"""hg38""",,"[{'src': 'hda', 'id': 33005817}, {'src': 'hda', 'id': 33005824}]","""false""","""LENIENT""",32.0,,42757684.0,1513697582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-19 15:33:12.025311,112955.0,8.0
,,2017-10-09 19:16:26.207202,slurm_normal,1507576948.0,0,,1.0,main_w4_handler1,3250579,17058086,False,,1309298106,1309298106,,,,,,,,,,,,,,,,,,,,,,,sam,1302288067.0,,,,,,,,,,,,,,,,,,,,,sam,1302514009.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11115425.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hda', 'id': 31588946}, {'src': 'hda', 'id': 31588955}, {'src': 'hda', 'id': 31588956}]","""false""","""LENIENT""",32.0,,40967394.0,1507576591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 19:22:30.098850,111354.0,357.0
,,2017-10-09 19:17:52.919718,slurm_normal,1507577531.0,0,,1.0,main_w3_handler1,3250579,17058119,False,,3225231007,3225231007,,,,,,,,,,,,,,,,,,,,,,,sam,3222150196.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11115487.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hda', 'id': 31588950}, {'src': 'hda', 'id': 31588961}]","""false""","""LENIENT""",32.0,,40967394.0,1507577009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 19:32:23.656170,111354.0,522.0
,,2017-10-09 19:17:34.307000,slurm_normal,1507577383.0,0,,1.0,main_w4_handler0,3250579,17058116,False,,2498522039,2498522039,,,,,,,,,,,,,,,,,,,,,,,sam,2499112344.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11115485.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hda', 'id': 31588949}, {'src': 'hda', 'id': 31588960}]","""false""","""LENIENT""",32.0,,40967394.0,1507577005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 19:29:48.366488,111354.0,378.0
,,2017-10-09 19:15:48.763155,slurm_normal,1507576998.0,0,,1.0,main_w4_handler0,3250579,17058084,False,,1686117522,1686117522,,,,,,,,,,,,,,,,,,,,,,,sam,1678628530.0,,,,,,,,,,,,,,,,,,,,,sam,1679274180.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11115421.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hda', 'id': 31588944}, {'src': 'hda', 'id': 31588951}, {'src': 'hda', 'id': 31588952}]","""false""","""LENIENT""",32.0,,40967394.0,1507576554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 19:23:23.431565,111354.0,444.0
,,2017-10-09 19:16:06.661835,slurm_normal,1507577054.0,0,,1.0,main_w4_handler1,3250579,17058085,False,,1908005334,1908005334,,,,,,,,,,,,,,,,,,,,,,,sam,1901684880.0,,,,,,,,,,,,,,,,,,,,,sam,1895842434.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11115422.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hda', 'id': 31588945}, {'src': 'hda', 'id': 31588953}, {'src': 'hda', 'id': 31588954}]","""false""","""LENIENT""",32.0,,40967394.0,1507576570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 19:24:17.671822,111354.0,484.0
,,2017-10-09 19:17:16.827937,slurm_normal,1507577443.0,0,,1.0,main_w4_handler0,3250579,17058115,False,,3027738108,3027738108,,,,,,,,,,,,,,,,,,,,,,,sam,3027729484.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11115480.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""",[],"""mm10""",,"[{'src': 'hda', 'id': 31588948}, {'src': 'hda', 'id': 31588959}]","""false""","""LENIENT""",32.0,,40967394.0,1507576952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-10-09 19:30:51.035963,111354.0,491.0
