chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-23 10:16:38.398838,roundup_single,1411471364.0,0,,1.0,main_w1_handler0,2023628,7836177,False,,4684573258,bam,1821096,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16986719,,32.0,,16498368,1411470219.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-09-23 11:22:45.544555,42069.0,1145.0
,,2014-09-24 15:50:42.424287,roundup_single,1411574271.0,0,,1.0,main_w2_handler1,1899343,7852684,False,,469673214,bam,1834853,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17009068,,32.0,,17184916,1411574153.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-09-24 15:57:53.243451,48661.0,118.0
,,2014-10-31 19:21:05.255266,rodeo_normal,1414783416.0,0,,1.0,main_w1_handler1,2006733,8080582,False,,65838150,bam,106746.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17395856,,2.0,,18094230,1414783362.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-31 19:23:40.665314,51872.0,54.0
,,2014-09-25 08:23:57.434140,roundup_single,1411633470.0,0,,1.0,main_w1_handler1,2064025,7857476,False,,259246,bam,1840506,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Araly1.len""","""Araly1""",17016323,,32.0,,17209564,1411633468.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-09-25 08:24:32.791622,53428.0,2.0
69.0,len,2014-09-25 14:06:13.511288,roundup_single,1411654022.0,0,,1.0,main_w1_handler0,1636027,7858776,False,,26936904,bam,1841375,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/272/dataset_9272576.dat""","""?""",17019171,,32.0,,16988685,1411654014.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-09-25 14:07:03.482813,33670.0,8.0
,,2015-02-12 09:07:17.890011,rodeo_normal,1423732768.0,0,,1.0,main_w2_handler0,2179652,8710459,False,,836980679,bam,2732124.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18486455,,32.0,,21214516,1423732553.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-02-12 09:19:30.000438,58541.0,215.0
,,2015-01-06 20:37:25.880589,rodeo_normal,1420576732.0,0,,1.0,main_w2_handler1,2165807,8506516,False,,2357648,bam,2424952.roundup,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18142082,,32.0,,20261888,1420576691.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-06 20:38:54.552400,32284.0,41.0
,,2015-01-07 05:35:24.112796,rodeo_normal,1420609269.0,0,,1.0,main_w1_handler1,1360745,8507822,False,,257840651,bam,706330.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",18144681,,2.0,,20368409,1420609149.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-07 05:41:12.917188,22896.0,120.0
,,2014-11-01 21:42:44.948925,rodeo_normal,1414878890.0,0,,1.0,main_w1_handler0,951949,8083903,False,,481614015,bam,109747.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17401046,,2.0,,18110782,1414878573.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-01 21:54:53.919614,3017.0,317.0
,,2014-11-02 23:01:41.306393,rodeo_normal,1414969416.0,0,,1.0,main_w1_handler1,2102470,8086683,False,,188935035,bam,112257.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17385609,,2.0,,18040267,1414969315.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-02 23:03:40.091030,55167.0,101.0
,,2017-04-03 13:30:16.958675,slurm_normal,1491226284.0,0,,1.0,main_w3_handler0,3055860,15471592,False,,10098588,bam,9600861.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 29044882}]",32.0,,35585953,1491226261.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2017-04-03 13:31:32.839517,87693.0,23.0
,,2015-01-09 01:04:39.162890,rodeo_normal,1420767610.0,0,,1.0,main_w1_handler0,2168408,8518900,False,,1313939619,bam,723506.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18163509,,2.0,,20403809,1420767027.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-09 01:40:13.454419,48868.0,583.0
,,2015-01-09 01:03:43.641147,rodeo_normal,1420773317.0,0,,1.0,main_w1_handler1,2168408,8518873,False,,5815428179,bam,723857.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18163459,,2.0,,20403809,1420771430.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-09 03:15:20.065205,48868.0,1887.0
,,2015-01-09 01:05:20.183451,rodeo_normal,1420775059.0,0,,1.0,main_w2_handler1,2168408,8518915,False,,6031730981,bam,723946.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18163537,,2.0,,20403809,1420772879.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-09 03:44:26.531357,48868.0,2180.0
,,2014-09-30 14:00:41.992589,roundup_single,1412085858.0,0,,1.0,main_w1_handler1,2070086,7900273,False,,130593304,bam,1880846,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17096172,,32.0,,17295568,1412085776.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-09-30 14:04:21.342149,41945.0,82.0
15.0,len,2014-11-04 13:12:40.175880,rodeo_normal,1415106810.0,0,,1.0,main_w1_handler1,2105312,8099321,False,,12592093,bam,122339.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/570/dataset_9570256.dat""","""?""",17423895,,2.0,,18136761,1415106803.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-04 13:13:33.106452,49083.0,7.0
,,2014-12-09 07:13:14.750270,rodeo_normal,1418109932.0,0,,1.0,main_w1_handler0,2116954,8377752,False,,558666526,bam,508330.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",17875609,,2.0,,17012800,1418109636.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-12-09 07:25:36.102817,38611.0,296.0
,,2014-10-02 20:51:12.624162,roundup_single,1412283216.0,0,,1.0,main_w1_handler1,1854828,7921246,False,,149216626,bam,1900542,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/327/dataset_9327831.dat""","""reference""",17128317,,32.0,,17316322,1412283172.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-02 20:53:37.620074,35312.0,44.0
,,2014-11-30 20:56:16.327381,rodeo_normal,1417381036.0,0,,1.0,main_w1_handler0,2127858,8273724,False,,65108906,bam,359860.rodeo,slurm,,8059880.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17718487,,1.0,,19744536,1417380984.0,ok,835576.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-30 20:57:18.870497,56366.0,52.0
,,2014-10-03 15:40:12.406557,roundup_single,1412350874.0,0,,1.0,main_w2_handler0,2073682,7924931,False,,13892679,bam,1904528,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17133680,,2.0,,17382481,1412350841.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-03 15:41:18.304406,15241.0,33.0
,,2015-02-07 16:41:28.692531,rodeo_normal,1423327317.0,0,,1.0,main_w1_handler1,2196963,8680867,False,,291879,bam,2675590.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",18441528,,32.0,,21077461,1423327304.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-02-07 16:41:58.941292,59308.0,13.0
,,2015-01-12 21:02:00.228667,rodeo_normal,1421099908.0,0,,1.0,main_w2_handler0,2168116,8534668,False,,4195844870,bam,2459469.roundup,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18189632,,32.0,,20399901,1421098997.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-13 00:13:05.549947,54595.0,911.0
,,2014-10-09 23:19:57.558743,rodeo_normal,1412897520.0,0,,1.0,main_w1_handler0,2078532,7958120,False,,955757615,bam,1550.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17189177,,2.0,,17454412,1412897282.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-09 23:32:02.562053,40524.0,238.0
,,2015-01-14 00:37:37.685647,rodeo_normal,1421197137.0,0,,1.0,main_w1_handler1,2163996,8542256,False,,3741515265,bam,761730.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18181774,,2.0,,20391053,1421195876.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-14 00:59:00.531380,58011.0,1261.0
,,2015-01-14 02:46:20.423581,rodeo_normal,1421203633.0,0,,1.0,main_w1_handler1,2082476,8542977,False,,5900040,bam,762923.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18203850,,2.0,,19655515,1421203622.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-14 02:47:16.251872,53650.0,11.0
,,2014-10-11 03:30:11.070572,rodeo_normal,1412999136.0,0,,1.0,main_w2_handler1,2082212,7964863,False,Job output deleted by user before job completed.,14005526,bam,7241.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17198847,,2.0,,17403499,1412999127.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-11 03:45:38.935031,53800.0,9.0
,,2014-11-10 13:23:28.331143,rodeo_normal,1415631829.0,0,,1.0,main_w2_handler1,2112368,8135215,False,,4469127254,bam,168087.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17481683,,2.0,,18442217,1415629725.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-10 15:03:56.278591,55639.0,2104.0
,,2014-10-12 00:39:11.498415,rodeo_normal,1413074388.0,0,,1.0,main_w1_handler0,2082220,7966978,False,,14005526,bam,9724.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17202010,,2.0,,17517232,1413074376.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-12 00:39:52.454171,53800.0,12.0
,,2014-10-12 00:39:11.669883,rodeo_normal,1413074398.0,0,,1.0,main_w1_handler1,2082220,7966980,False,,13506278,bam,9726.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17202011,,2.0,,17517232,1413074383.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-12 00:40:00.161358,53800.0,15.0
,,2014-10-12 00:39:11.619540,rodeo_normal,1413074402.0,0,,1.0,main_w1_handler0,2082220,7966979,False,,13529424,bam,9727.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17202012,,2.0,,17517232,1413074390.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-12 00:40:06.013817,53800.0,12.0
,,2014-10-12 00:39:11.727370,rodeo_normal,1413074384.0,0,,1.0,main_w1_handler0,2082220,7966981,False,,8561237,bam,9725.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17202009,,2.0,,17517232,1413074376.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-12 00:39:47.779552,53800.0,8.0
289403.0,len,2014-11-11 00:29:40.525489,rodeo_normal,1415665984.0,0,,1.0,main_w1_handler1,2111103,8139454,False,,183216090,bam,173546.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/632/dataset_9632046.dat""","""?""",17490312,,2.0,,18397048,1415665921.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-11 00:33:09.091748,28984.0,63.0
,,2015-02-14 17:13:03.323202,rodeo_normal,1423934688.0,0,,1.0,main_w2_handler1,2205204,8726447,False,,598693560,bam,2760290.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18513678,,32.0,,21170847,1423934423.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-02-14 17:24:50.079937,55160.0,265.0
289403.0,len,2014-11-11 00:29:40.533503,rodeo_normal,1415666065.0,0,,1.0,main_w2_handler0,2111103,8139455,False,,92982571,bam,173565.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/632/dataset_9632046.dat""","""?""",17490313,,2.0,,18397048,1415666031.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-11 00:34:31.066762,28984.0,34.0
,,2014-10-13 14:42:05.637754,rodeo_normal,1413247405.0,0,,1.0,main_w1_handler0,2083534,7972625,False,,36148152,bam,16652.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Araly1.len""","""Araly1""",17210938,,2.0,,17567344,1413247379.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-14 00:43:50.949362,54198.0,26.0
,,2015-01-15 22:41:49.372504,rodeo_normal,1421363287.0,0,,1.0,main_w2_handler0,1769339,8554905,False,,1237180154,bam,780717.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/954/dataset_9954404.dat""","""A.nidulans_A4v2""",18221455,,2.0,,19866937,1421362611.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-15 23:08:11.162414,31173.0,676.0
,,2014-10-13 20:42:08.082914,rodeo_normal,1413232966.0,0,,1.0,main_w2_handler1,1982125,7975048,False,,1204156,bam,15996.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17214192,,2.0,,15933442,1413232962.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-13 20:42:49.454562,35161.0,4.0
,,2014-10-15 11:56:05.780108,rodeo_normal,1413374214.0,0,,1.0,main_w1_handler0,2086243,7985548,False,,2120853,bam,25818.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17236726,,2.0,,17619201,1413374193.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-15 11:56:57.306409,53916.0,21.0
,,2014-10-15 20:43:54.033190,rodeo_normal,1413406026.0,0,,1.0,main_w1_handler0,2081684,7988342,False,,195312976,bam,28260.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17241785,,2.0,,17609884,1413405962.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-15 20:47:11.663548,7069.0,64.0
,,2014-10-16 05:07:24.813667,rodeo_normal,1413438823.0,0,,1.0,main_w1_handler0,1932149,7990114,False,,3297443121,bam,29937.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17246350,,2.0,,17631813,1413437872.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 05:53:45.616102,49798.0,951.0
,,2014-10-16 05:22:18.367593,rodeo_normal,1413445720.0,0,,1.0,main_w2_handler0,1932149,7990151,False,,6615016109,bam,30330.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17246394,,2.0,,17631813,1413443970.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 07:48:44.718307,49798.0,1750.0
,,2014-10-16 05:27:24.884113,rodeo_normal,1413444363.0,0,,1.0,main_w1_handler1,1932149,7990166,False,,3564970799,bam,30293.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17246419,,2.0,,17631813,1413443344.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 07:26:05.655682,49798.0,1019.0
,,2014-10-16 12:42:49.267965,rodeo_normal,1413463402.0,0,,1.0,main_w1_handler0,2087703,7991831,False,,11897995,bam,31433.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/main/files/009/443/dataset_9443186.dat""","""s6_mgal""",17249247,,2.0,,17646589,1413463396.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 12:43:25.819048,40143.0,6.0
,,2014-10-16 15:04:21.801864,rodeo_normal,1413471903.0,0,,1.0,main_w2_handler0,2087815,7992706,False,,9452132,bam,32200.rodeo,slurm,,8059880.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",17250857,,1.0,,17648934,1413471896.0,ok,835576.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 15:05:04.766269,50276.0,7.0
,,2014-10-16 15:02:45.129756,rodeo_normal,1413471806.0,0,,1.0,main_w1_handler0,2087815,7992675,False,,9360674,bam,32189.rodeo,slurm,,8059880.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",17250770,,1.0,,17648934,1413471799.0,ok,835576.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 15:03:31.069580,50276.0,7.0
,,2014-10-16 14:57:37.609832,rodeo_normal,1413471491.0,0,,1.0,main_w2_handler0,2087815,7992648,False,,9452132,bam,32167.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/AaegL1.len""","""AaegL1""",17250673,,2.0,,17648934,1413471485.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 14:58:13.787429,50276.0,6.0
,,2014-10-16 18:40:12.695098,rodeo_normal,1413486177.0,0,,1.0,main_w2_handler0,1932149,7993862,False,,1716775685,bam,33062.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17253741,,2.0,,17631813,1413485724.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 19:03:03.414839,49798.0,453.0
,,2014-10-16 20:03:56.358562,rodeo_normal,1413489908.0,0,,1.0,main_w2_handler1,2088142,7994365,False,,4264119,bam,33239.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17254375,,2.0,,17653263,1413489881.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 20:05:10.664079,7337.0,27.0
,,2014-10-16 20:03:56.319547,rodeo_normal,1413489930.0,0,,1.0,main_w2_handler0,2088142,7994364,False,,43954052,bam,33240.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17254374,,2.0,,17653263,1413489897.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 20:05:34.008392,7337.0,33.0
,,2014-10-16 21:08:20.363008,rodeo_normal,1413493784.0,0,,1.0,main_w2_handler0,2085770,7994688,False,,12797331,bam,33417.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17254975,,2.0,,17653263,1413493746.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 21:09:46.281279,7337.0,38.0
,,2014-10-16 19:23:46.825324,rodeo_normal,1413499505.0,0,,1.0,main_w2_handler1,1932149,7994043,False,,3041781399,bam,33540.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17253983,,2.0,,17631813,1413498601.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-16 22:45:08.204993,49798.0,904.0
,,2014-10-17 01:24:35.256248,rodeo_normal,1413513180.0,0,,1.0,main_w2_handler1,2012911,7996127,False,,21939279,bam,33774.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17256944,,2.0,,17626921,1413513148.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-17 02:33:03.888753,52016.0,32.0
,,2014-10-16 22:59:25.879746,rodeo_normal,1413522902.0,0,,1.0,main_w1_handler0,1932149,7995193,False,,3297443121,bam,34106.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17246350,,2.0,,17631813,1413521926.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-17 05:15:07.814788,49798.0,976.0
,,2014-10-17 05:40:26.653801,rodeo_normal,1413529437.0,0,,1.0,main_w1_handler1,2088142,7996737,False,,54963541,bam,34412.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17258011,,2.0,,15914829,1413529398.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-17 07:04:04.610931,7337.0,39.0
,,2014-10-17 05:42:18.224319,rodeo_normal,1413529440.0,0,,1.0,main_w1_handler1,2088142,7996741,False,,12995687,bam,34432.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17258016,,2.0,,15914829,1413529421.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-17 07:04:06.334043,7337.0,19.0
,,2014-10-16 21:08:19.993413,rodeo_normal,1413529536.0,0,,1.0,main_w1_handler1,2085770,7994687,False,,134400145,bam,34442.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17254976,,2.0,,17653263,1413529446.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-17 07:05:39.936452,7337.0,90.0
,,2014-10-18 22:26:34.121053,rodeo_normal,1413675976.0,0,,1.0,main_w1_handler0,2088616,8004160,False,,6818731022,bam,41321.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17266867,,2.0,,17631813,1413673724.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-10-18 23:46:18.982037,49798.0,2252.0
,,2015-01-22 11:41:50.386901,rodeo_normal,1421926989.0,0,,1.0,main_w2_handler0,2083881,8585817,False,,3897343,bam,2532459.roundup,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""",18267284,,32.0,,20602727,1421926954.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-22 11:43:12.812644,37293.0,35.0
,,2015-01-20 15:47:24.534968,rodeo_normal,1421778040.0,0,,1.0,main_w1_handler0,2054409,8574771,False,,3818189858,bam,2515934.roundup,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",18251432,,32.0,,20456872,1421777040.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-20 21:03:06.465677,53107.0,1000.0
,,2014-11-11 19:00:41.917424,rodeo_normal,1415740304.0,0,,1.0,main_w2_handler1,2114749,8144809,False,,4469127254,bam,181567.rodeo,slurm,,8059880.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17500435,,1.0,,18461511,1415738283.0,ok,835576.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2014-11-11 21:11:47.195843,55639.0,2021.0
,,2015-01-21 05:15:41.909768,rodeo_normal,1421818568.0,0,,1.0,main_w2_handler1,2179787,8577523,False,,1268669964,bam,803687.rodeo,slurm,,16332532.0,corral-repl,,,,,"""/galaxy-repl/main/files/010/182/dataset_10182974.dat""","""Sacco2""",18255341,,2.0,,20480605,1421818083.0,ok,0.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-21 05:36:11.512733,56842.0,485.0
,,2015-01-21 16:08:06.621774,rodeo_normal,1421856537.0,0,,1.0,main_w2_handler0,2164496,8580170,False,,61515335,bam,2524053.roundup,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18258334,,32.0,,20591702,1421856507.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-21 16:09:00.448150,57862.0,30.0
,,2015-01-21 17:13:47.687962,rodeo_normal,1421861293.0,0,,1.0,main_w1_handler1,2147487,8580651,False,,555064358,bam,2524963.roundup,slurm,,132112264.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18259218,,32.0,,20035888,1421860862.0,ok,1023992.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2015-01-21 17:28:15.836867,51667.0,431.0
