chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.count,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-17 02:55:31.912048,slurm_normal,1479351338.0,0,,1.0,main_w4_handler0,2898169,14362046,False,131467,tabular,,8568020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""5""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534838b044d19129f'}]",,32.0,,34293833.0,1479351334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-17 02:55:43.844418,95121.0,4.0
,,2016-11-17 07:35:54.122568,slurm_normal,1479368163.0,0,,1.0,main_w4_handler1,2889092,14363205,False,131467,tabular,,8569245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""5""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504b720a7cf801c8a'}]",,32.0,,34296749.0,1479368159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-17 07:36:05.426386,94508.0,4.0
,,2016-11-19 13:03:00.287285,slurm_normal,1479560596.0,0,,1.0,main_w4_handler0,2901370,14384189,False,88750,interval,,8589854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""""","""200""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52272c6d2e5a46f33'}]",,32.0,,34349020.0,1479560584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-19 13:03:19.445113,95322.0,12.0
,,2016-11-17 13:25:07.689983,slurm_normal,1479389124.0,0,,1.0,main_w3_handler0,2848881,14366556,False,6915528,bai,,8572609.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""94""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555a47b1dfb8c6b84'}]",,32.0,,34301240.0,1479389114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-17 13:25:27.074015,61799.0,10.0
,,2016-11-17 13:27:53.640784,slurm_normal,1479389290.0,0,,1.0,main_w4_handler0,2848881,14366620,False,37393654686,sam,,8572642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""94""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e20add6e3f13c143'}]",,32.0,,34301240.0,1479389277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-17 13:28:13.114776,61799.0,13.0
,,2016-11-18 05:22:07.896607,slurm_normal,1479446548.0,0,,1.0,main_w3_handler1,2900049,14373533,False,53657,tabular,,8579129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""5""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d5a67d46f7ed701'}]",,32.0,,34322154.0,1479446533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-18 05:22:29.314406,95255.0,15.0
,,2017-01-16 11:42:30.686451,slurm_normal,1484566958.0,0,,1.0,main_w4_handler0,2953501,14776844,False,131863,fasta,,8939161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""400""","""?""",,"[{'src': 'hda', 'id': 27944041}]",,32.0,,35332538.0,1484566954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 11:42:39.236378,97954.0,4.0
,,2017-01-16 11:42:47.186787,slurm_normal,1484566974.0,0,,1.0,main_w4_handler0,2953501,14776845,False,131863,fasta,,8939162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""400""","""?""",,"[{'src': 'hda', 'id': 27944064}]",,32.0,,35332538.0,1484566970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 11:42:56.527593,97954.0,4.0
,,2017-01-16 12:02:37.336043,slurm_normal,1484568164.0,0,,1.0,main_w4_handler0,2957430,14776950,False,219353,tabular,,8939251.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""""","""5""","""hg18""",,"[{'src': 'hda', 'id': 27944320}]",,32.0,,35355567.0,1484568161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 12:02:46.686533,,3.0
,,2016-11-20 07:37:58.100802,slurm_normal,1479627486.0,0,,1.0,main_w3_handler0,2901957,14388819,False,11936336734,fastqsanger,,8594636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""400""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f728864d4125caea'}]",,32.0,,34359964.0,1479627482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-20 07:38:08.549071,95363.0,4.0
,,2016-11-20 07:37:58.490792,slurm_normal,1479627488.0,0,,1.0,main_w3_handler0,2901957,14388820,False,11936336734,fastqsanger,,8594637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""400""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b95d9a7c186bea9'}]",,32.0,,34359964.0,1479627482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-20 07:38:10.195157,95363.0,6.0
,,2016-11-23 12:26:50.393450,slurm_normal,1479904024.0,0,,1.0,main_w4_handler0,2905506,14413679,False,148755,tabular,,8618457.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27381998}]",,32.0,,34419874.0,1479904014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:08.712305,95341.0,10.0
,,2016-11-23 12:26:57.997028,slurm_normal,1479904061.0,0,,1.0,main_w3_handler0,2905503,14413686,False,148755,tabular,,8618468.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382020}]",,32.0,,34419867.0,1479904026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:46.322368,95586.0,35.0
,,2016-11-23 12:27:22.187274,slurm_normal,1479904063.0,0,,1.0,main_w4_handler1,2905484,14413698,False,148755,tabular,,8618479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382007}]",,32.0,,34419766.0,1479904048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:46.273488,95569.0,15.0
,,2017-01-16 13:41:33.992470,slurm_normal,1484574101.0,0,,1.0,main_w3_handler0,2952729,14777815,False,150609,tabular,,8939952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27945417}]",,32.0,,35405162.0,1484574097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 13:41:42.122973,97920.0,4.0
,,2016-11-25 15:31:17.803223,slurm_normal,1480087886.0,0,,1.0,main_w3_handler1,2840933,14432008,False,2767080,tabular,,8633159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""""","""1""","""mm9""",,"[{'src': 'hda', 'id': 27383118}]",,32.0,,34386059.0,1480087882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-25 15:31:28.947811,91432.0,4.0
,,2016-11-21 09:06:56.373480,slurm_normal,1479719222.0,0,,1.0,main_w3_handler0,2887320,14395892,False,40351622957,sam,,8601048.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""94""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519b69c5f501286e3'}]",,32.0,,34371577.0,1479719218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-21 09:07:04.675360,94348.0,4.0
,,2016-11-22 17:26:26.624234,slurm_normal,1479836190.0,0,,1.0,main_w3_handler1,2904163,14407253,False,148755,tabular,,8611869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27366098}]",,32.0,,34395482.0,1479836159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 17:36:33.442244,94185.0,31.0
,,2016-11-22 09:19:03.142647,slurm_normal,1479806351.0,0,,1.0,main_w3_handler1,2903813,14402639,False,148755,tabular,,8607482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27362142}]",,32.0,,34329225.0,1479806346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 09:19:14.529274,95286.0,5.0
,,2016-11-22 10:35:11.669958,slurm_normal,1479811664.0,0,,1.0,main_w4_handler0,2903942,14403194,False,1422595,tabular,,8608168.roundup,slurm,,132112168.0,corral-repl,,"""56c8ae68b09f11e6a85a005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 27363185}]",,32.0,,,1479811653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 10:47:45.692549,95286.0,11.0
,,2016-11-22 13:29:21.373549,slurm_normal,1479822710.0,0,,1.0,main_w3_handler1,2904103,14404952,False,15954,tabular,,8609697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27365826}]",,32.0,,34387250.0,1479822687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 13:51:55.850562,95461.0,23.0
,,2016-11-22 13:29:19.542187,slurm_normal,1479822567.0,0,,1.0,main_w4_handler0,2904129,14404951,False,148755,tabular,,8609674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27365828}]",,32.0,,34387350.0,1479822555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 13:49:29.824003,95341.0,12.0
,,2016-11-22 13:29:33.541461,slurm_normal,1479822545.0,0,,1.0,main_w3_handler0,2904111,14404962,False,15954,tabular,,8609672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27365824}]",,32.0,,34387121.0,1479822525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 13:49:08.484551,95468.0,20.0
,,2016-11-22 13:29:21.928853,slurm_normal,1479822781.0,0,,1.0,main_w3_handler0,2904120,14404954,False,148755,tabular,,8609706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27365842}]",,32.0,,34387168.0,1479822774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 13:53:05.042235,95471.0,7.0
,,2016-11-22 13:29:19.443988,slurm_normal,1479822564.0,0,,1.0,main_w4_handler0,2904102,14404950,False,15954,tabular,,8609673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27365823}]",,32.0,,34387104.0,1479822545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 13:49:29.367118,95460.0,19.0
,,2016-11-22 19:55:15.113713,slurm_normal,1479844901.0,0,,1.0,main_w3_handler0,2886216,14408438,False,76527,bed,,8613157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""""","""431""","""mm9""",,"[{'src': 'hda', 'id': 27371147}]",,32.0,,34143174.0,1479844791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-22 20:01:51.907120,94120.0,110.0
,,2016-11-25 15:52:27.887409,slurm_normal,1480089154.0,0,,1.0,main_w3_handler1,2840933,14432351,False,2855667,tabular,,8633482.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""""","""1""","""mm9""",,"[{'src': 'hda', 'id': 27411105}]",,32.0,,34386059.0,1480089150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-25 15:52:37.331019,91432.0,4.0
,,2016-11-23 12:26:53.197927,slurm_normal,1479904048.0,0,,1.0,main_w3_handler1,2905498,14413683,False,148755,tabular,,8618464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382002}]",,32.0,,34419855.0,1479904018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:36.651330,95581.0,30.0
,,2016-11-23 12:27:13.490461,slurm_normal,1479904062.0,0,,1.0,main_w3_handler1,2905512,14413696,False,148755,tabular,,8618478.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382003}]",,32.0,,34419924.0,1479904041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:44.448128,95590.0,21.0
,,2016-11-23 12:27:01.998148,slurm_normal,1479904059.0,0,,1.0,main_w4_handler1,2905486,14413692,False,148755,tabular,,8618469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382001}]",,32.0,,34419769.0,1479904026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:41.668174,95570.0,33.0
,,2016-11-23 12:27:46.753176,slurm_normal,1479904085.0,0,,1.0,main_w3_handler0,2905502,14413701,False,148755,tabular,,8618483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382046}]",,32.0,,34419864.0,1479904077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:28:09.996938,95585.0,8.0
,,2016-11-23 12:26:53.879539,slurm_normal,1479904038.0,0,,1.0,main_w4_handler0,2905499,14413685,False,148755,tabular,,8618461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382018}]",,32.0,,34419857.0,1479904018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:23.323150,95582.0,20.0
,,2016-11-23 12:26:50.026523,slurm_normal,1479904047.0,0,,1.0,main_w4_handler0,2905489,14413678,False,148755,tabular,,8618458.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382033}]",,32.0,,34419790.0,1479904018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:33.191136,95572.0,29.0
,,2016-11-23 12:26:53.203708,slurm_normal,1479904068.0,0,,1.0,main_w3_handler0,2905491,14413684,False,148755,tabular,,8618462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382000}]",,32.0,,34419837.0,1479904038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:54.486773,95574.0,30.0
,,2016-11-23 12:26:50.794256,slurm_normal,1479904036.0,0,,1.0,main_w3_handler1,2905483,14413680,False,148755,tabular,,8618460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27381981}]",,32.0,,34419763.0,1479904018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:28.296264,95568.0,18.0
,,2016-11-23 12:26:59.306113,slurm_normal,1479904051.0,0,,1.0,main_w3_handler0,2905494,14413689,False,165900,tabular,,8618472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27382008}]",,32.0,,34419844.0,1479904030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 12:27:39.056657,95577.0,21.0
,,2016-11-23 15:49:34.641269,slurm_normal,1479916197.0,0,,1.0,main_w3_handler1,2902924,14416736,False,2961490,tabular,,8621146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""""","""1""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 27385359}]",,32.0,,33357419.0,1479916185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-23 15:50:00.971838,59612.0,12.0
,,2017-01-17 01:33:56.078545,slurm_normal,1484616844.0,0,,1.0,main_w3_handler1,2958063,14783622,False,49868,tabular,,8946267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27954179}]",,32.0,,34213216.0,1484616840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-17 01:34:06.096654,3694.0,4.0
,,2016-11-25 05:09:02.081646,slurm_normal,1480050551.0,0,,1.0,main_w3_handler0,2907757,14428134,False,94133,tabular,,8629959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27405194}]",,32.0,,34456405.0,1480050545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-25 05:09:13.155812,95734.0,6.0
,,2017-02-21 19:55:45.360757,slurm_normal,1487707149.0,0,,1.0,main_w3_handler1,3004303,15098730,False,143328,tabular,,9253929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 28449702}]",,32.0,,36200703.0,1487707141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-02-21 19:59:11.286801,100599.0,8.0
,,2017-03-10 11:51:11.793675,slurm_normal,1489146680.0,0,,1.0,main_w3_handler0,2961210,15262003,False,186383,bed,,9408151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""1000""","""hg38""",,"[{'src': 'hda', 'id': 28001140}]",,32.0,,35866256.0,1489146675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-03-10 11:51:23.164984,98396.0,5.0
,,2016-11-24 01:35:31.325266,slurm_normal,1479951338.0,0,,1.0,main_w4_handler1,2906448,14421153,False,148755,tabular,,8625022.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27393692}]",,32.0,,34431332.0,1479951334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-24 01:35:40.032901,,4.0
,,2016-11-24 01:21:15.000823,slurm_normal,1479950482.0,0,,1.0,main_w4_handler1,2906477,14421021,False,148755,tabular,,8624890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27393542}]",,32.0,,34431851.0,1479950478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-24 01:21:23.153553,,4.0
,,2016-11-24 01:37:03.131235,slurm_normal,1479951428.0,0,,1.0,main_w3_handler0,2906468,14421162,False,6,tabular,,8625032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27393699}]",,32.0,,34431401.0,1479951425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-24 01:37:09.989340,95668.0,3.0
,,2016-11-24 01:38:35.489151,slurm_normal,1479951523.0,0,,1.0,main_w4_handler1,2906455,14421169,False,11,tabular,,8625037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27393678}]",,32.0,,34431342.0,1479951518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-24 01:38:45.377759,,5.0
,,2016-11-24 01:39:46.881300,slurm_normal,1479951596.0,0,,1.0,main_w4_handler0,2906448,14421175,False,148755,tabular,,8625043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27393717}]",,32.0,,34431332.0,1479951590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-24 01:39:58.117623,,6.0
,,2017-01-16 15:52:07.135610,slurm_normal,1484581934.0,0,,1.0,main_w4_handler1,2957659,14779703,False,148755,tabular,,8941719.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27947574}]",,32.0,,35407752.0,1484581930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 15:52:18.756164,98201.0,4.0
,,2017-01-16 15:43:39.885193,slurm_normal,1484581426.0,0,,1.0,main_w4_handler0,2957651,14779603,False,148755,tabular,,8941648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27947516}]",,32.0,,35407722.0,1484581423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 15:43:49.706766,98198.0,3.0
,,2017-01-16 16:06:33.973250,slurm_normal,1484582800.0,0,,1.0,main_w4_handler1,2952730,14779827,False,148755,tabular,,8941835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 27947831}]",,32.0,,35314678.0,1484582797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 16:06:44.531731,97921.0,3.0
,,2017-01-16 16:25:37.390143,slurm_normal,1484583946.0,0,,1.0,main_w3_handler0,2957682,14780315,False,148755,tabular,,8942043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 27948022}]",,32.0,,35409748.0,1484583942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-16 16:25:50.981477,98202.0,4.0
,,2016-11-25 09:32:18.254443,slurm_normal,1480066346.0,0,,1.0,main_w4_handler0,2902924,14429050,False,2913691,tabular,,8630670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""""","""1""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 27385209}]",,32.0,,33357419.0,1480066342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-11-25 09:32:28.925631,59612.0,4.0
,,2017-01-17 15:22:50.673255,slurm_normal,1484666578.0,0,,1.0,main_w3_handler0,2958818,14789116,False,12058080,bed,,8951619.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""2""","""hg19""",,"[{'src': 'hda', 'id': 27961845}]",,32.0,,35431388.0,1484666574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-17 15:23:01.527263,98257.0,4.0
