candidate_list,candidate_list_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.candidate_list,parameters.candidate_list.values,parameters.chromInfo,parameters.dbkey,parameters.snpeff_file,parameters.snpeff_file.values,processor_count,runner_name,session_id,snpeff_file,snpeff_file_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
402742,tabular,2014-12-31 08:55:02.714869,rodeo_normal,1420024636.0,0.0,,1.0,main_w1_handler0,2161487,8482468,False,,663742.rodeo,slurm,,16332532.0,corral-repl,,"""a32c23ee90ca11e4bbeb005056a52a46""",18103297,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18103816,,2.0,,20270633.0,3809656,tabular,1420024625.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-12-31 11:17:22.119257,57781.0,11.0
233429,tabular,2014-09-18 17:47:59.359848,roundup_single,1411093178.0,0.0,,1.0,main_w2_handler0,2057624,7813980,False,,1800649,slurm,,132112264.0,corral-repl,,,16923107,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",16936522,,32.0,,17068153.0,3333468,tabular,1411093169.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-19 02:19:40.160541,51875.0,9.0
402742,tabular,2014-09-22 17:50:33.622571,roundup_single,1411420524.0,0.0,,1.0,main_w1_handler0,2061912,7828474,False,,1815749,slurm,,132112264.0,corral-repl,,"""e7c414a0428011e4a66f005056a51846""",16976639,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",16976679,,32.0,,16099230.0,3042852,tabular,1411420517.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-22 21:15:27.848206,41763.0,7.0
402742,tabular,2014-09-22 21:17:51.215199,roundup_single,1411447291.0,0.0,,1.0,main_w2_handler1,2062150,7831600,False,,1818694,slurm,,132112264.0,corral-repl,,"""dc97a660429d11e4b9ea005056a51846""",16976639,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",16980325,,32.0,,16099230.0,2324580,tabular,1411447286.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-23 04:41:34.451278,41763.0,5.0
402742,tabular,2014-09-22 21:18:38.213355,roundup_single,1411449429.0,0.0,,1.0,main_w1_handler1,2062152,7831620,False,,1818780,slurm,,132112264.0,corral-repl,,"""fa9156f2429d11e4a17c005056a51846""",16976639,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",16980364,,32.0,,16099230.0,1956804,tabular,1411449416.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-23 05:17:13.081348,41763.0,13.0
19646,tabular,2015-01-03 17:03:28.446383,rodeo_normal,1420308311.0,0.0,,1.0,main_w2_handler0,2162924,8494356,False,,2409846.roundup,slurm,,132112068.0,corral-repl,,"""628406a2936a11e4a2ee005056a52a46""",18118284,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18122584,,32.0,,20157639.0,172542,tabular,1420308307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-03 18:05:14.053028,57651.0,4.0
19646,tabular,2015-01-03 18:27:16.578543,rodeo_normal,1420313892.0,0.0,,1.0,main_w1_handler0,2163419,8494487,False,,684143.rodeo,slurm,,16332532.0,corral-repl,,"""12844e8a937611e4a2ee005056a52a46""",18118284,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18122832,,2.0,,20157639.0,67275,tabular,1420313888.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-03 19:38:15.015243,57651.0,4.0
402742,tabular,2015-01-04 08:56:41.094413,rodeo_normal,1420367782.0,0.0,,1.0,main_w1_handler1,2163676,8496151,False,,687011.rodeo,slurm,,16332532.0,corral-repl,,"""8324c29a93ef11e48bd0005056a51846""",18125389,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18125465,,2.0,,20325944.0,3763126,tabular,1420367772.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-04 10:36:26.188942,57781.0,10.0
24121050,tabular,2015-01-07 19:22:26.592209,rodeo_normal,1420658575.0,0.0,,1.0,main_w1_handler1,2167112,8511472,False,,711836.rodeo,slurm,,16332532.0,corral-repl,,,18151599,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",18151599,,2.0,,20378526.0,24121050,tabular,1420658559.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-07 19:22:59.981740,,16.0
19646,tabular,2015-01-07 12:36:25.645428,rodeo_normal,1420692318.0,0.0,,1.0,main_w2_handler1,2166641,8509368,False,,715387.rodeo,slurm,,16332532.0,corral-repl,,"""b998f7ac966911e4b081005056a52a46""",18147858,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18148021,,2.0,,20372158.0,2909210,tabular,1420692309.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-08 04:45:22.267118,57946.0,9.0
19646,tabular,2015-01-07 12:21:03.465743,rodeo_normal,1420696640.0,0.0,,1.0,main_w2_handler0,2166642,8509253,False,,2433769.roundup,slurm,,132112264.0,corral-repl,,"""93229d32966711e49d3c005056a52a46""",18147751,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18147811,,32.0,,20371770.0,2980742,tabular,1420696633.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-08 05:57:22.278535,57946.0,7.0
19646,tabular,2015-01-07 12:10:51.647688,rodeo_normal,1420704566.0,0.0,,1.0,main_w1_handler0,2166196,8509200,False,,2434442.roundup,slurm,,132112264.0,corral-repl,,"""23df5344966611e48117005056a51846""",18147559,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18147628,,32.0,,20371721.0,3033661,tabular,1420704557.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-08 08:09:27.411727,57946.0,9.0
19646,tabular,2015-01-08 00:59:05.813132,rodeo_normal,1420709131.0,0.0,,1.0,main_w2_handler0,2167392,8513448,False,,717127.rodeo,slurm,,16332532.0,corral-repl,,"""77c9433c96d111e48ba6005056a52a46""",18155048,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18155126,,2.0,,20383236.0,2862828,tabular,1420709122.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-08 09:25:37.933554,57946.0,9.0
19646,tabular,2015-01-08 00:56:32.595228,rodeo_normal,1420712941.0,0.0,,1.0,main_w1_handler1,2167403,8513406,False,,2434953.roundup,slurm,,132112068.0,corral-repl,,"""1d1575aa96d111e4bdbb005056a52a46""",18154971,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18155037,,32.0,,20383236.0,2900097,tabular,1420712934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-08 10:29:03.168950,57946.0,7.0
19646,tabular,2015-01-08 06:50:40.034716,rodeo_normal,1420718126.0,0.0,,1.0,main_w1_handler1,2167398,8514513,False,,717876.rodeo,slurm,,16332532.0,corral-repl,,"""9738b3a2970211e4b4c5005056a52a46""",18156889,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",18156954,,2.0,,20391023.0,2995636,tabular,1420718117.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2015-01-08 11:55:30.191641,58007.0,9.0
402742,tabular,2014-09-27 03:34:10.810110,roundup_single,1411814104.0,0.0,,1.0,main_w2_handler0,2057249,7871708,False,,1853398,slurm,,132112264.0,corral-repl,,"""161a5f8445f711e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046380,,32.0,,17254664.0,2980815,tabular,1411814097.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 10:35:06.422763,52772.0,7.0
402742,tabular,2014-09-27 03:33:24.765817,roundup_single,1411811275.0,0.0,,1.0,main_w1_handler1,2057249,7871670,False,,1853169,slurm,,132112264.0,corral-repl,,"""fdb0f2b445f611e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046314,,32.0,,17254664.0,3014184,tabular,1411811267.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 09:47:57.593892,52772.0,8.0
402742,tabular,2014-09-27 03:33:44.608252,roundup_single,1411814006.0,0.0,,1.0,main_w1_handler1,2057249,7871689,False,,1853391,slurm,,132112264.0,corral-repl,,"""0a10711a45f711e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046347,,32.0,,17254664.0,2844071,tabular,1411814000.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 10:33:27.613736,52772.0,6.0
402742,tabular,2014-09-27 03:34:35.083414,roundup_single,1411815906.0,0.0,,1.0,main_w1_handler1,2057249,7871728,False,,1853514,slurm,,132112264.0,corral-repl,,"""259687a845f711e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046413,,32.0,,17254664.0,3096715,tabular,1411815900.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 11:05:07.893594,52772.0,6.0
402742,tabular,2014-09-27 03:35:02.783803,roundup_single,1411818436.0,0.0,,1.0,main_w2_handler1,2057249,7871749,False,,1854073,slurm,,132112264.0,corral-repl,,"""34c4a7b445f711e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046448,,32.0,,17254664.0,2854176,tabular,1411818430.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 11:47:17.779964,52772.0,6.0
402742,tabular,2014-09-27 03:35:31.690146,roundup_single,1411818556.0,0.0,,1.0,main_w2_handler0,2057249,7871769,False,,1854106,slurm,,132112264.0,corral-repl,,"""44ddaa7e45f711e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046483,,32.0,,17254664.0,3108446,tabular,1411818549.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 11:49:18.752527,52772.0,7.0
402742,tabular,2014-09-27 03:36:03.728307,roundup_single,1411822132.0,0.0,,1.0,main_w2_handler1,2057249,7871791,False,,1854814,slurm,,132112264.0,corral-repl,,"""55de780845f711e4a657005056a52a46""",16933338,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17046523,,32.0,,17254664.0,2844248,tabular,1411822126.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 12:48:54.402309,52772.0,6.0
402742,tabular,2014-09-27 14:21:37.350907,roundup_single,1411827865.0,0.0,,1.0,main_w2_handler0,2068123,7874913,False,,1855988,slurm,,132112264.0,corral-repl,,"""93333ef0465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051479,,32.0,,17259044.0,5370999,tabular,1411827855.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:24:27.056339,53578.0,10.0
402742,tabular,2014-09-27 14:21:27.568833,roundup_single,1411827841.0,0.0,,1.0,main_w2_handler1,2068123,7874903,False,,1855976,slurm,,132112264.0,corral-repl,,"""8e2ce5a0465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051460,,32.0,,17259044.0,23013912,tabular,1411827822.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:24:04.129777,53578.0,19.0
402742,tabular,2014-09-27 14:21:51.938881,roundup_single,1411827925.0,0.0,,1.0,main_w2_handler1,2068123,7874927,False,,1856005,slurm,,132112264.0,corral-repl,,"""9c651980465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051502,,32.0,,17259044.0,6009262,tabular,1411827913.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:25:27.774667,53578.0,12.0
402742,tabular,2014-09-27 14:21:43.817640,roundup_single,1411827965.0,0.0,,1.0,main_w1_handler1,2068123,7874919,False,,1856017,slurm,,132112264.0,corral-repl,,"""97c94b76465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051488,,32.0,,17259044.0,18450018,tabular,1411827947.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:26:08.327458,53578.0,18.0
402742,tabular,2014-09-27 14:21:29.851307,roundup_single,1411827871.0,0.0,,1.0,main_w1_handler0,2068123,7874905,False,,1855987,slurm,,132112264.0,corral-repl,,"""8e2ce5a0465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051465,,32.0,,17259044.0,23013912,tabular,1411827852.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:24:33.831244,53578.0,19.0
402742,tabular,2014-09-27 14:21:35.558897,roundup_single,1411827880.0,0.0,,1.0,main_w1_handler1,2068123,7874911,False,,1855992,slurm,,132112264.0,corral-repl,,"""93333ef0465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051474,,32.0,,17259044.0,5370999,tabular,1411827870.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:24:42.984784,53578.0,10.0
402742,tabular,2014-09-27 14:21:59.652261,roundup_single,1411827945.0,0.0,,1.0,main_w2_handler1,2068123,7874935,False,,1856012,slurm,,132112264.0,corral-repl,,"""a13f1bea465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051516,,32.0,,17259044.0,8646443,tabular,1411827930.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:25:48.232598,53578.0,15.0
402742,tabular,2014-09-27 14:22:10.730679,roundup_single,1411828060.0,0.0,,1.0,main_w1_handler0,2068123,7874945,False,,1856041,slurm,,132112264.0,corral-repl,,"""a628fdec465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051535,,32.0,,17259044.0,17259116,tabular,1411828041.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:27:42.268245,53578.0,19.0
402742,tabular,2014-09-27 14:22:09.071129,roundup_single,1411827965.0,0.0,,1.0,main_w2_handler0,2068123,7874943,False,,1856018,slurm,,132112264.0,corral-repl,,"""a628fdec465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051530,,32.0,,17259044.0,17259116,tabular,1411827947.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:26:08.720625,53578.0,18.0
402742,tabular,2014-09-27 14:22:01.291760,roundup_single,1411827995.0,0.0,,1.0,main_w1_handler1,2068123,7874937,False,,1856024,slurm,,132112264.0,corral-repl,,"""a13f1bea465111e4a3ea005056a51846""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051521,,32.0,,17259044.0,8646443,tabular,1411827980.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:26:37.684385,53578.0,15.0
402742,tabular,2014-09-27 14:45:37.685876,roundup_single,1411829316.0,0.0,,1.0,main_w2_handler1,2068123,7874984,False,,1856286,slurm,,132112264.0,corral-repl,,"""ed635c36465411e480c7005056a52a46""",17051187,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",17051623,,32.0,,17259044.0,10365698,tabular,1411829298.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates/1.0.0,1.0.0,,2014-09-27 14:48:38.486419,53578.0,18.0
