count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-16 09:47:28.190914,slurm_normal,1510825675.0,0,9158303,fasta,,1.0,main_w4_handler1,3318340,17479224,False,,11536789,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32349619}]",,,32.0,,41242785.0,1510825669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 09:48:03.346462,113500.0,6.0
816963.0,mothur.count_table,2017-11-16 10:16:40.271649,slurm_normal,1510827422.0,0,9155591,fasta,,1.0,main_w3_handler1,3318340,17479374,False,,11536968,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32349667}]",,"""?""","[{'src': 'hda', 'id': 32349666}]",,,32.0,,41242785.0,1510827417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 10:17:11.975697,113500.0,5.0
705603.0,mothur.count_table,2017-11-16 10:26:57.415714,slurm_normal,1510828527.0,0,7908947,fasta,,1.0,main_w4_handler1,3318340,17479620,False,,11537144,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32349858}]",,"""?""","[{'src': 'hda', 'id': 32349857}]",,,32.0,,41242785.0,1510828516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 10:40:19.113270,113500.0,11.0
694518.0,mothur.count_table,2017-11-16 11:17:12.570695,slurm_normal,1510831056.0,0,7784736,fasta,,1.0,main_w3_handler0,3318340,17480154,False,,11537723,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32350692}]",,"""?""","[{'src': 'hda', 'id': 32350691}]",,,32.0,,41242785.0,1510831051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 11:17:43.466012,113500.0,5.0
653433.0,mothur.count_table,2017-11-16 11:49:31.379341,slurm_normal,1510833016.0,0,7323757,fasta,,1.0,main_w4_handler1,3318340,17480542,False,,11538264,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32351211}]",,"""?""","[{'src': 'hda', 'id': 32351210}]",,,32.0,,41242785.0,1510833010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 11:50:29.848278,113500.0,6.0
2771535.0,mothur.count_table,2017-11-16 13:21:52.367127,slurm_normal,1510838562.0,0,13781685,fasta,,1.0,main_w3_handler1,3326602,17481937,False,,11539646,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352961}]","""2_2.fastq""","""?""","[{'src': 'hda', 'id': 32352934}]","""2_2.fastq""",,32.0,,41551881.0,1510838555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:22:48.608370,50169.0,7.0
2372108.0,mothur.count_table,2017-11-16 13:21:52.922391,slurm_normal,1510838579.0,0,13238509,fasta,,1.0,main_w3_handler0,3326602,17481938,False,,11539652,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352963}]","""2_1.fastq""","""?""","[{'src': 'hda', 'id': 32352937}]","""2_1.fastq""",,32.0,,41551881.0,1510838570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:23:06.741831,50169.0,9.0
3123142.0,mothur.count_table,2017-11-16 13:21:51.320713,slurm_normal,1510838534.0,0,15377043,fasta,,1.0,main_w3_handler1,3326602,17481935,False,,11539640,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352957}]","""3_2.fastq""","""?""","[{'src': 'hda', 'id': 32352928}]","""3_2.fastq""",,32.0,,41551881.0,1510838526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:22:19.757134,50169.0,8.0
2238397.0,mothur.count_table,2017-11-16 13:21:50.776132,slurm_normal,1510838540.0,0,12721287,fasta,,1.0,main_w3_handler0,3326602,17481934,False,,11539642,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352955}]","""4_1.fastq""","""?""","[{'src': 'hda', 'id': 32352925}]","""4_1.fastq""",,32.0,,41551881.0,1510838534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:22:27.069142,50169.0,6.0
2308560.0,mothur.count_table,2017-11-16 13:21:53.926751,slurm_normal,1510838547.0,0,13071532,fasta,,1.0,main_w4_handler1,3326602,17481940,False,,11539644,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352967}]","""1_1.fastq""","""?""","[{'src': 'hda', 'id': 32352943}]","""1_1.fastq""",,32.0,,41551881.0,1510838541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:22:35.022996,50169.0,6.0
2395976.0,mothur.count_table,2017-11-16 13:21:51.918181,slurm_normal,1510838548.0,0,13538252,fasta,,1.0,main_w4_handler0,3326602,17481936,False,,11539643,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352959}]","""3_1.fastq""","""?""","[{'src': 'hda', 'id': 32352931}]","""3_1.fastq""",,32.0,,41551881.0,1510838538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:22:38.533530,50169.0,10.0
3004598.0,mothur.count_table,2017-11-16 13:21:53.388289,slurm_normal,1510838577.0,0,14791752,fasta,,1.0,main_w4_handler0,3326602,17481939,False,,11539651,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352965}]","""1_2.fastq""","""?""","[{'src': 'hda', 'id': 32352940}]","""1_2.fastq""",,32.0,,41551881.0,1510838568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:23:08.864413,50169.0,9.0
2993043.0,mothur.count_table,2017-11-16 13:21:50.115011,slurm_normal,1510838576.0,0,14537391,fasta,,1.0,main_w3_handler0,3326602,17481933,False,,11539641,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352953}]","""4_2.fastq""","""?""","[{'src': 'hda', 'id': 32352922}]","""4_2.fastq""",,32.0,,41551881.0,1510838532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 13:23:04.107775,50169.0,44.0
581204.0,mothur.count_table,2017-11-16 20:05:03.816132,slurm_normal,1510862746.0,0,552919352,mothur.align,,1.0,main_w3_handler1,3326602,17486362,False,,11543812,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32353075}]","""4_2.fastq""","""?""","[{'src': 'hda', 'id': 32362931}]","""4_2.fastq""",,32.0,,41551881.0,1510862724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:05:50.831618,50169.0,22.0
1321763.0,mothur.count_table,2017-11-16 20:05:05.643415,slurm_normal,1510862812.0,0,1261895341,mothur.align,,1.0,main_w4_handler1,3326602,17486365,False,,11543823,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32353091}]","""3_1.fastq""","""?""","[{'src': 'hda', 'id': 32362943}]","""3_1.fastq""",,32.0,,41551881.0,1510862771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:07:01.266564,50169.0,41.0
660012.0,mothur.count_table,2017-11-16 20:05:06.343024,slurm_normal,1510862777.0,0,628146552,mothur.align,,1.0,main_w4_handler0,3326602,17486366,False,,11543818,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32353095}]","""2_2.fastq""","""?""","[{'src': 'hda', 'id': 32362947}]","""2_2.fastq""",,32.0,,41551881.0,1510862745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:06:28.380176,50169.0,32.0
660098.0,mothur.count_table,2017-11-16 20:05:07.524509,slurm_normal,1510862820.0,0,627996692,mothur.align,,1.0,main_w4_handler0,3326602,17486368,False,,11543825,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32353103}]","""1_2.fastq""","""?""","[{'src': 'hda', 'id': 32362955}]","""1_2.fastq""",,32.0,,41551881.0,1510862797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:07:09.993999,50169.0,23.0
2993043.0,mothur.count_table,2017-11-16 20:08:37.715360,slurm_normal,1510862952.0,0,552919352,mothur.align,,1.0,main_w3_handler1,3326602,17486390,False,,11543849,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352953}]","""4_2.fastq""","""?""","[{'src': 'hda', 'id': 32362931}]","""4_2.fastq""",,32.0,,41551881.0,1510862931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:09:15.096792,50169.0,21.0
1255719.0,mothur.count_table,2017-11-16 20:05:04.439600,slurm_normal,1510862792.0,0,1198430626,mothur.align,,1.0,main_w4_handler1,3326602,17486363,False,,11543819,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32353080}]","""4_1.fastq""","""?""","[{'src': 'hda', 'id': 32362935}]","""4_1.fastq""",,32.0,,41551881.0,1510862750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:06:42.019692,50169.0,42.0
3004598.0,mothur.count_table,2017-11-16 20:08:41.472814,slurm_normal,1510862964.0,0,627996692,mothur.align,,1.0,main_w3_handler0,3326602,17486396,False,,11543851,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352965}]","""1_2.fastq""","""?""","[{'src': 'hda', 'id': 32362955}]","""1_2.fastq""",,32.0,,41551881.0,1510862940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:09:27.901913,50169.0,24.0
3123142.0,mothur.count_table,2017-11-16 20:08:38.843453,slurm_normal,1510862965.0,0,659829321,mothur.align,,1.0,main_w3_handler1,3326602,17486392,False,,11543850,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352957}]","""3_2.fastq""","""?""","[{'src': 'hda', 'id': 32362939}]","""3_2.fastq""",,32.0,,41551881.0,1510862940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:09:30.757909,50169.0,25.0
2771535.0,mothur.count_table,2017-11-16 20:08:40.326132,slurm_normal,1510862974.0,0,628146552,mothur.align,,1.0,main_w4_handler0,3326602,17486394,False,,11543853,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352961}]","""2_2.fastq""","""?""","[{'src': 'hda', 'id': 32362947}]","""2_2.fastq""",,32.0,,41551881.0,1510862949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:09:42.067810,50169.0,25.0
2372108.0,mothur.count_table,2017-11-16 20:08:40.999957,slurm_normal,1510863002.0,0,1215448251,mothur.align,,1.0,main_w3_handler1,3326602,17486395,False,,11543862,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352963}]","""2_1.fastq""","""?""","[{'src': 'hda', 'id': 32362951}]","""2_1.fastq""",,32.0,,41551881.0,1510862963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:10:05.974881,50169.0,39.0
2308560.0,mothur.count_table,2017-11-16 20:08:42.133948,slurm_normal,1510863070.0,0,1227710669,mothur.align,,1.0,main_w4_handler1,3326602,17486397,False,,11543875,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352967}]","""1_1.fastq""","""?""","[{'src': 'hda', 'id': 32362959}]","""1_1.fastq""",,32.0,,41551881.0,1510863030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:11:20.846206,50169.0,40.0
2238397.0,mothur.count_table,2017-11-16 20:08:38.226597,slurm_normal,1510863031.0,0,1198430626,mothur.align,,1.0,main_w4_handler1,3326602,17486391,False,,11543866,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352955}]","""4_1.fastq""","""?""","[{'src': 'hda', 'id': 32362935}]","""4_1.fastq""",,32.0,,41551881.0,1510862992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:10:41.286626,50169.0,39.0
2395976.0,mothur.count_table,2017-11-16 20:08:39.687260,slurm_normal,1510863046.0,0,1261895341,mothur.align,,1.0,main_w4_handler1,3326602,17486393,False,,11543870,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32352959}]","""3_1.fastq""","""?""","[{'src': 'hda', 'id': 32362943}]","""3_1.fastq""",,32.0,,41551881.0,1510863005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-16 20:11:00.500450,50169.0,41.0
,,2018-03-06 10:40:31.380820,slurm_normal,1520332853.0,0,45758248,fasta,7680.0,1.0,main_w3_handler1,3443094,18621406,False,,12717761,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 34235057}]",,,32.0,,44368180.0,1520332844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-06 10:40:54.174897,122824.0,9.0
,,2018-01-12 05:10:28.643322,slurm_normal,1515733998.0,0,3641448453,fasta,,1.0,main_w4_handler0,1784576,18010386,False,,12087730,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33263591}]",,,32.0,,43150712.0,1515733832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-12 05:13:20.428513,44439.0,166.0
,,2017-11-18 11:15:58.721646,slurm_normal,1511003791.0,0,45758248,fasta,,1.0,main_w4_handler0,3329759,17501650,False,,11561781,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32383688}]",,,32.0,,42083511.0,1511003780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-18 11:16:37.079829,113498.0,11.0
1423667.0,mothur.count_table,2017-11-18 12:34:48.906205,slurm_normal,1511008512.0,0,221283382,mothur.align,,1.0,main_w3_handler0,3329759,17501984,False,,11562146,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32386247}]",,"""?""","[{'src': 'hda', 'id': 32386256}]",,,32.0,,42083511.0,1511008501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-18 12:35:17.171142,113498.0,11.0
229292.0,mothur.count_table,2018-03-06 12:35:45.104686,slurm_normal,1520339757.0,0,1110368,fasta,7680.0,1.0,main_w4_handler1,3443094,18622910,False,,12719254,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34236800}]",,"""?""","[{'src': 'hda', 'id': 34237098}]",,,32.0,,44368180.0,1520339753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-06 12:36:00.377126,122824.0,4.0
21936860.0,mothur.count_table,2018-01-12 06:55:35.434067,slurm_normal,1515747888.0,0,5221436567,mothur.align,,1.0,main_w3_handler0,3389927,18011162,False,,12089687,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33276070}]",,"""?""","[{'src': 'hda', 'id': 33276073}]",,,32.0,,43151651.0,1515747719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-12 09:04:50.870330,72172.0,169.0
,,2017-11-20 09:37:48.480416,slurm_normal,1511170680.0,0,45758248,fasta,,1.0,main_w3_handler0,3331899,17515661,False,,11575489,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32412690}]",,,32.0,,42008653.0,1511170672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 09:38:01.426924,116300.0,8.0
,,2017-11-20 09:43:04.510861,slurm_normal,1511170994.0,0,45758248,fasta,,1.0,main_w3_handler0,3331903,17515716,False,,11575546,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32412751}]",,,32.0,,42061428.0,1511170986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 09:43:16.328078,113971.0,8.0
,,2017-11-20 09:43:05.541192,slurm_normal,1511170998.0,0,45758248,fasta,,1.0,main_w4_handler1,3331905,17515717,False,,11575547,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32412729}]",,,32.0,,42008651.0,1511170989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 09:43:20.701796,116299.0,9.0
,,2017-11-20 09:47:10.989422,slurm_normal,1511171243.0,0,38661680,fasta,,1.0,main_w4_handler0,3331899,17515835,False,,11575647,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32413072}]",,,32.0,,42008653.0,1511171235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 09:47:25.014361,116300.0,8.0
,,2017-11-20 09:52:19.244044,slurm_normal,1511171553.0,0,45758248,fasta,,1.0,main_w3_handler1,3328647,17515909,False,,11575737,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32412772}]",,,32.0,,42033535.0,1511171543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 09:52:34.710532,116416.0,10.0
,,2017-11-20 09:53:43.948907,slurm_normal,1511171635.0,0,4929859,fasta,,1.0,main_w4_handler1,3331899,17515956,False,,11575777,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32413196}]",,,32.0,,42008653.0,1511171630.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 09:54:02.353213,116300.0,5.0
,,2017-11-20 10:04:32.989995,slurm_normal,1511172288.0,0,45758248,fasta,,1.0,main_w4_handler1,3331937,17516127,False,,11575854,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32413311}]",,,32.0,,42037042.0,1511172280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:04:51.548896,116302.0,8.0
,,2018-01-12 09:35:21.776765,slurm_normal,1515749733.0,0,45758248,fasta,,1.0,main_w3_handler0,3389937,18013156,False,,12090041,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33280647}]",,,32.0,,43131654.0,1515749726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-12 09:35:35.629248,119708.0,7.0
1423667.0,mothur.count_table,2018-01-12 10:02:40.699442,slurm_normal,1515751381.0,0,221283382,mothur.align,,1.0,main_w3_handler0,3389937,18013505,False,,12090485,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33281148}]",,"""?""","[{'src': 'hda', 'id': 33281301}]",,,32.0,,43131654.0,1515751369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-12 10:03:03.668564,119708.0,12.0
1423694.0,mothur.count_table,2017-11-20 10:31:26.772045,slurm_normal,1511173905.0,0,221283409,mothur.align,,1.0,main_w4_handler1,3331905,17516512,False,,11576115,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32413321}]",,"""?""","[{'src': 'hda', 'id': 32414102}]",,,32.0,,42008651.0,1511173895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:31:48.063142,116299.0,10.0
1423687.0,mothur.count_table,2017-11-20 10:39:33.306741,slurm_normal,1511174388.0,0,221283382,mothur.align,,1.0,main_w3_handler0,3331937,17516594,False,,11576205,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32413916}]",,"""?""","[{'src': 'hda', 'id': 32414221}]",,,32.0,,42037042.0,1511174376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:39:49.567500,116302.0,12.0
1423667.0,mothur.count_table,2017-11-20 10:43:01.784445,slurm_normal,1511174628.0,0,221283382,mothur.align,,1.0,main_w4_handler1,3331903,17516631,False,,11576257,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32413322}]",,"""?""","[{'src': 'hda', 'id': 32415068}]",,,32.0,,42061428.0,1511174617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:43:51.233306,113971.0,11.0
1423667.0,mothur.count_table,2017-11-20 10:51:03.800616,slurm_normal,1511175078.0,0,221283382,mothur.align,,1.0,main_w3_handler1,3332070,17516725,False,,11576361,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32414989}]",,"""?""","[{'src': 'hda', 'id': 32415161}]",,,32.0,,42008653.0,1511175067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-11-20 10:51:19.921366,116300.0,11.0
