create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotations,parameters.chr,parameters.chromInfo,parameters.dbkey,parameters.filter.__current_case__,parameters.filter.effects,parameters.filter.specificEffects,parameters.filterOut,parameters.generate_stats,parameters.input.values,parameters.inputFormat,parameters.input|__identifier__,parameters.noLog,parameters.offset,parameters.outputConditional.__current_case__,parameters.outputConditional.gatk_v1,parameters.outputConditional.outputFormat,parameters.snpDb.__current_case__,parameters.snpDb.genomeSrc,parameters.snpDb.reg_section.regulation,parameters.snpDb.snpeff_db.values,parameters.spliceRegion.__current_case__,parameters.spliceRegion.setSpliceRegions,parameters.spliceRegion.spliceRegionExonSize,parameters.spliceRegion.spliceRegionIntronMax,parameters.spliceRegion.spliceRegionIntronMin,parameters.spliceSiteSize,parameters.udLength,processor_count,runner_name,session_id,snpeff_db,snpeff_db_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-22 14:30:15.382235,slurm_normal,1506090723.0,0,,1.0,main_w3_handler0,3263260,16900129,False,,106062,vcf,10968927.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368071}]","""vcf""","""cal_stats_regions_15N-15T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:32:12.118639,111521.0,83.0
2017-09-22 14:30:15.619243,slurm_normal,1506090829.0,0,,1.0,main_w4_handler1,3263260,16900130,False,,117666,vcf,10968941.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368072}]","""vcf""","""cal_stats_regions_14N-14T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:34:03.301753,111521.0,147.0
2017-09-22 14:30:16.183526,slurm_normal,1506090816.0,0,,1.0,main_w4_handler0,3263260,16900132,False,,181059,vcf,10968926.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368075}]","""vcf""","""cal_stats_regions_11N-11T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:33:40.268671,111521.0,188.0
2017-09-22 14:30:17.190680,slurm_normal,1506090736.0,0,,1.0,main_w3_handler0,3263260,16900134,False,,135079,vcf,10968928.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368077}]","""vcf""","""cal_stats_regions_5N-5T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:32:22.034357,111521.0,93.0
2017-09-22 14:37:45.619538,slurm_normal,1506091231.0,0,,1.0,main_w4_handler0,3263260,16900244,False,,104647,vcf,10969057.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368078}]","""vcf""","""cal_stats_regions_3N-3T.vcf""","""true""","""default""",3,,bedAnn,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506091082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:40:37.775620,111521.0,149.0
2017-09-22 14:37:43.091592,slurm_normal,1506091210.0,0,,1.0,main_w3_handler0,3263260,16900240,False,,106784,vcf,10969055.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368073}]","""vcf""","""cal_stats_regions_13N-13T.vcf""","""true""","""default""",3,,bedAnn,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506091082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:40:16.885133,111521.0,128.0
2017-09-22 14:30:15.844952,slurm_normal,1506090832.0,0,,1.0,main_w4_handler1,3263260,16900131,False,,106784,vcf,10968973.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368073}]","""vcf""","""cal_stats_regions_13N-13T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:34:24.364409,111521.0,79.0
2017-09-22 14:30:16.877142,slurm_normal,1506090861.0,0,,1.0,main_w4_handler1,3263260,16900133,False,,168842,vcf,10968978.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368076}]","""vcf""","""cal_stats_regions_8N-8T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:34:39.702373,111521.0,83.0
2017-09-22 14:30:17.390820,slurm_normal,1506090960.0,0,,1.0,main_w4_handler1,3263260,16900135,False,,104647,vcf,10968995.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368078}]","""vcf""","""cal_stats_regions_3N-3T.vcf""","""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506090834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:36:16.263502,111521.0,126.0
2017-09-22 14:37:42.453228,slurm_normal,1506091191.0,0,,1.0,main_w3_handler1,3263260,16900239,False,,117666,vcf,10969062.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368072}]","""vcf""","""cal_stats_regions_14N-14T.vcf""","""true""","""default""",3,,bedAnn,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506091094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:40:02.072614,111521.0,97.0
2017-09-22 14:37:41.957212,slurm_normal,1506091162.0,0,,1.0,main_w3_handler0,3263260,16900238,False,,106062,vcf,10969054.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368071}]","""vcf""","""cal_stats_regions_15N-15T.vcf""","""true""","""default""",3,,bedAnn,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506091079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:39:29.545335,111521.0,83.0
2017-09-22 14:37:44.301232,slurm_normal,1506091297.0,0,,1.0,main_w3_handler0,3263260,16900242,False,,168842,vcf,10969082.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368076}]","""vcf""","""cal_stats_regions_8N-8T.vcf""","""true""","""default""",3,,bedAnn,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506091226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:41:40.300416,111521.0,71.0
2017-09-22 14:37:43.558300,slurm_normal,1506091367.0,0,,1.0,main_w3_handler0,3263260,16900241,False,,181059,vcf,10969075.roundup,slurm,,132112168.0,corral-repl,,,"[""-classic"", ""-noExpandIUB"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,"['CDS', 'CHROMOSOME_LARGE_DELETION', 'CODON_CHANGE', 'CODON_INSERTION', 'CODON_CHANGE_PLUS_CODON_INSERTION', 'CODON_DELETION', 'CODON_CHANGE_PLUS_CODON_DELETION', 'DOWNSTREAM', 'EXON', 'EXON_DELETED', 'GENE', 'INTERGENIC', 'INTERGENIC_CONSERVED', 'INTRAGENIC', 'INTRON', 'INTRON_CONSERVED', 'MICRO_RNA', 'SYNONYMOUS_CODING', 'SYNONYMOUS_START', 'SYNONYMOUS_STOP', 'TRANSCRIPT', 'REGULATION', 'UPSTREAM', 'UTR_3_PRIME', 'UTR_3_DELETED', 'UTR_5_PRIME', 'UTR_5_DELETED', 'NEXT_PROT']",yes,"[""-no-downstream"", ""-no-intergenic"", ""-no-intron"", ""-no-upstream""]","""false""","[{'src': 'hda', 'id': 31368075}]","""vcf""","""cal_stats_regions_11N-11T.vcf""","""true""","""default""",3,,bedAnn,,,,,0,no,,,,"""2""","""5000""",32.0,,40542122.0,150,snpeffdb,1506091179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 14:42:55.563023,111521.0,188.0
2017-09-22 16:44:27.614619,slurm_normal,1506099512.0,0,,1.0,main_w4_handler0,2331923,16901545,False,,4772196,vcf,10970409.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31370289}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40765766.0,52,snpeffdb,1506099494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-22 17:07:15.805732,64535.0,18.0
2017-09-23 06:47:46.432325,slurm_normal,1506149384.0,0,,1.0,main_w3_handler1,3228935,16906685,False,,756225,vcf,10975889.roundup,slurm,,132112168.0,corral-repl,,,"[""-formatEff"", ""-hgvsTrId"", ""-lof"", ""-cancer""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31285109}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40585816.0,49,snpeffdb,1506149283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 06:49:49.025332,110448.0,101.0
2017-09-23 06:29:47.782882,slurm_normal,1506148904.0,0,,1.0,main_w3_handler0,3255704,16906664,False,,377804,vcf,10975871.roundup,slurm,,132112168.0,corral-repl,,"""93c954baa02811e7ac06005056ba55fb""","[""-formatEff"", ""-hgvsTrId"", ""-lof"", ""-cancer""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31378673}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1506148799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 06:41:48.690918,111670.0,105.0
2017-09-23 06:29:45.576143,slurm_normal,1506148867.0,0,,1.0,main_w4_handler1,3255704,16906663,False,,65537,vcf,10975872.roundup,slurm,,132112168.0,corral-repl,,"""93c954baa02811e7ac06005056ba55fb""","[""-formatEff"", ""-hgvsTrId"", ""-lof"", ""-cancer""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31378747}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1506148806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 06:41:12.037759,111670.0,61.0
2017-09-23 07:10:21.454437,slurm_normal,1506150725.0,0,,1.0,main_w3_handler0,3258609,16906758,False,,762309,vcf,10975941.roundup,slurm,,132112168.0,corral-repl,,,"[""-formatEff"", ""-hgvsTrId"", ""-lof"", ""-cancer""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31322246}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,40625000.0,49,snpeffdb,1506150629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 07:12:07.795915,111841.0,96.0
2017-09-23 07:02:30.073606,slurm_normal,1506150285.0,0,,1.0,main_w3_handler0,3258609,16906741,False,,385324,vcf,10975932.roundup,slurm,,132112168.0,corral-repl,,"""2863ab08a02d11e78082005056ba55fb""","[""-formatEff"", ""-hgvsTrId"", ""-lof"", ""-cancer""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31322247}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,,49,snpeffdb,1506150197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 07:04:47.727271,111841.0,88.0
2017-09-23 08:54:53.821066,slurm_normal,1506156922.0,0,,1.0,main_w3_handler0,3261190,16907014,False,,7441992,vcf,10976260.roundup,slurm,,132112168.0,corral-repl,,,"[""-formatEff"", ""-classic"", ""-sequenceOntology"", ""-hgvs"", ""-hgvsOld"", ""-hgvs1LetterAa"", ""-hgvsTrId"", ""-noShiftHgvs"", ""-noHgvs"", ""-canon"", ""-onlyProtein"", ""-geneId"", ""-noExpandIUB"", ""-oicr"", ""-lof"", ""-noLof"", ""-noMotif"", ""-noNextProt"", ""-noInteraction"", ""-cancer""]","""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31349763}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39069255.0,22,snpeffdb,1506156905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 08:55:25.774934,108461.0,17.0
2017-09-23 08:55:29.267326,slurm_normal,1506156971.0,0,,1.0,main_w3_handler1,3261190,16907016,False,,7441992,vcf,10976261.roundup,slurm,,132112168.0,corral-repl,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",0.0,,no,,"""true""","[{'src': 'hda', 'id': 31349763}]","""vcf""",,"""true""","""default""",0,,vcf,,,,,0,no,,,,"""2""","""5000""",32.0,,39069255.0,22,snpeffdb,1506156946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3k.0,4.3k.0,,2017-09-23 08:56:17.524306,108461.0,25.0
