chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams100,input_bams100_filetype,input_bams101,input_bams101_filetype,input_bams102,input_bams102_filetype,input_bams103,input_bams103_filetype,input_bams104,input_bams104_filetype,input_bams105,input_bams105_filetype,input_bams106,input_bams106_filetype,input_bams107,input_bams107_filetype,input_bams108,input_bams108_filetype,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams47,input_bams47_filetype,input_bams48,input_bams48_filetype,input_bams49,input_bams49_filetype,input_bams4_filetype,input_bams5,input_bams50,input_bams50_filetype,input_bams51,input_bams51_filetype,input_bams52,input_bams52_filetype,input_bams53,input_bams53_filetype,input_bams54,input_bams54_filetype,input_bams55,input_bams55_filetype,input_bams56,input_bams56_filetype,input_bams57,input_bams57_filetype,input_bams58,input_bams58_filetype,input_bams59,input_bams59_filetype,input_bams5_filetype,input_bams6,input_bams60,input_bams60_filetype,input_bams61,input_bams61_filetype,input_bams62,input_bams62_filetype,input_bams63,input_bams63_filetype,input_bams64,input_bams64_filetype,input_bams65,input_bams65_filetype,input_bams66,input_bams66_filetype,input_bams67,input_bams67_filetype,input_bams68,input_bams68_filetype,input_bams69,input_bams69_filetype,input_bams6_filetype,input_bams7,input_bams70,input_bams70_filetype,input_bams71,input_bams71_filetype,input_bams72,input_bams72_filetype,input_bams73,input_bams73_filetype,input_bams74,input_bams74_filetype,input_bams75,input_bams75_filetype,input_bams76,input_bams76_filetype,input_bams77,input_bams77_filetype,input_bams78,input_bams78_filetype,input_bams79,input_bams79_filetype,input_bams7_filetype,input_bams8,input_bams80,input_bams80_filetype,input_bams81,input_bams81_filetype,input_bams82,input_bams82_filetype,input_bams83,input_bams83_filetype,input_bams84,input_bams84_filetype,input_bams85,input_bams85_filetype,input_bams86,input_bams86_filetype,input_bams87,input_bams87_filetype,input_bams88,input_bams88_filetype,input_bams89,input_bams89_filetype,input_bams8_filetype,input_bams9,input_bams90,input_bams90_filetype,input_bams91,input_bams91_filetype,input_bams92,input_bams92_filetype,input_bams93,input_bams93_filetype,input_bams94,input_bams94_filetype,input_bams95,input_bams95_filetype,input_bams96,input_bams96_filetype,input_bams97,input_bams97_filetype,input_bams98,input_bams98_filetype,input_bams99,input_bams99_filetype,input_bams9_filetype,input_bams_filetype,input_bed,input_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,parameters.input_bed,parameters.input_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-17 20:17:35.587879,slurm_normal,1455740719.0,0,1.0,main_w2_handler1,2186621,11860792,False,,2060207872,2060207872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,734392,bed,6101794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333161""",,23387028,,32.0,,28366184.0,1455740449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-17 20:25:28.053830,58857.0,270.0
,,2016-02-17 20:19:43.562809,slurm_normal,1455741268.0,0,1.0,main_w1_handler2,2186621,11860804,False,,1610550386,1610550386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,734392,bed,6101905.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333204""",,23387028,,32.0,,28366184.0,1455741186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-17 20:34:29.702914,58857.0,82.0
,,2016-04-30 22:31:54.909406,slurm_normal,1462055558.0,0,1.0,main_w1_handler0,2438708,12704521,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,29029,bed,6906611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dfc5851c92307de'}]",32.0,,29927142.0,1462055543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 22:32:41.074028,31286.0,15.0
,,2016-04-30 22:38:07.254687,slurm_normal,1462055939.0,0,1.0,main_w2_handler0,2438708,12704527,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,27027,bed,6906665.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563945891f8640c54'}]",32.0,,29927142.0,1462055924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 22:39:02.356614,31286.0,15.0
,,2016-04-30 22:43:00.030443,slurm_normal,1462056222.0,0,1.0,main_w2_handler0,2438708,12704534,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,27027,bed,6906741.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c31e7daf3da70f4'}]",32.0,,29927142.0,1462056206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 22:43:44.376295,31286.0,16.0
,,2016-02-18 03:33:54.039025,slurm_normal,1455766526.0,0,1.0,main_w1_handler0,2186621,11863310,False,,1065176471,1065176471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,799925,bed,6104157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23387027""",,23340857,,32.0,,28366184.0,1455766474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-18 03:35:30.304837,58857.0,52.0
,,2016-02-18 03:34:48.813425,slurm_normal,1455766578.0,0,1.0,main_w2_handler1,2186621,11863312,False,,1065176471,1065176471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,618245,bed,6104159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23387027""",,23340859,,32.0,,28366184.0,1455766529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-18 03:36:28.370081,58857.0,49.0
,,2016-02-18 03:35:40.424776,slurm_normal,1455766631.0,0,1.0,main_w1_handler2,2186621,11863313,False,,1065176471,1065176471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,886786,bed,6104160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23387027""",,23340860,,32.0,,28366184.0,1455766577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-18 03:37:19.587675,58857.0,54.0
,,2016-04-30 22:47:47.491081,slurm_normal,1462056508.0,0,1.0,main_w1_handler1,2438708,12704544,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,27027,bed,6906798.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503c9ad47e69a6c33'}]",32.0,,29927142.0,1462056494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 22:48:29.584830,31286.0,14.0
,,2016-04-30 22:52:00.713402,slurm_normal,1462056778.0,0,1.0,main_w1_handler2,2438708,12704554,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,26026,bed,6906826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559e8b18f9e2d2f5c'}]",32.0,,29927142.0,1462056761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 22:53:01.604869,31286.0,17.0
,,2016-04-30 22:56:17.968489,slurm_normal,1462057019.0,0,1.0,main_w2_handler0,2438708,12704573,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,27027,bed,6906874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508adac51ddd78d5b'}]",32.0,,29927142.0,1462057004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 22:57:01.580912,31286.0,15.0
,,2016-04-30 23:11:56.822062,slurm_normal,1462057967.0,0,1.0,main_w2_handler0,2438708,12704608,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,28028,bed,6907052.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b594051cfb0b88a80d'}]",32.0,,29927142.0,1462057952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 23:12:50.349151,31286.0,15.0
,,2016-04-30 23:08:00.744697,slurm_normal,1462057720.0,0,1.0,main_w1_handler0,2438708,12704594,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,28028,bed,6907017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1cfcc7db11605b9'}]",32.0,,29927142.0,1462057703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 23:08:42.403733,31286.0,17.0
,,2016-04-30 23:22:11.992443,slurm_normal,1462058577.0,0,1.0,main_w2_handler0,2438708,12704637,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,28028,bed,6907165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db97f84cdc94daf6'}]",32.0,,29927142.0,1462058562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 23:22:59.274722,31286.0,15.0
,,2016-04-30 23:17:30.542138,slurm_normal,1462058287.0,0,1.0,main_w1_handler1,2438708,12704624,False,,676475759,676475759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,28028,bed,6907079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","""sacCer2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5281f186b5c20fd28'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5169b7bbf24f0987f'}]",32.0,,29927142.0,1462058274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-30 23:18:10.339583,31286.0,13.0
,,2016-03-14 07:41:34.589825,slurm_normal,1457941332.0,0,1.0,main_w1_handler0,2612028,12125033,False,,680326436,680326436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,52,bed,6345776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23823934""",,23641839,,32.0,,28973022.0,1457941316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-14 07:42:15.165164,50962.0,16.0
,,2016-06-20 08:45:46.287683,slurm_normal,1466412843.0,0,1.0,main_w1_handler0,1478029,13207887,False,,31553561625,31553561625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,21,bed,7392326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5528517dfb643e092'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c4aa2f41f7e4491'}]",32.0,,30926656.0,1466412353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-06-20 08:54:04.458869,22317.0,490.0
,,2016-06-20 09:05:46.198343,slurm_normal,1466414056.0,0,1.0,main_w1_handler0,1478029,13208026,False,,31553561625,31553561625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,4190,bed,7392472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5528517dfb643e092'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502fe0fc948e7bffa'}]",32.0,,30926656.0,1466413561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-06-20 09:14:17.832495,22317.0,495.0
,,2016-02-19 00:02:43.064182,slurm_normal,1455840694.0,0,1.0,main_w1_handler1,2253680,11873285,False,,621566820,621566820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3320813,bed,6113770.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""22099308""",,22099307,,32.0,,28480910.0,1455840213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-19 00:11:39.059735,61654.0,481.0
,,2016-02-19 11:36:22.594519,slurm_normal,1455881827.0,0,1.0,main_w2_handler0,1372215,11876548,False,,115693,115693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,61308,bed,6116825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23418789""",,22925995,,32.0,,27460700.0,1455881816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-19 11:37:13.326824,32813.0,11.0
,,2016-02-19 11:37:31.506065,slurm_normal,1455881898.0,0,1.0,main_w1_handler1,1372215,11876556,False,,252446,252446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,61308,bed,6116835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23418857""",,22925995,,32.0,,27460700.0,1455881893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-19 11:38:21.479185,32813.0,5.0
,,2016-02-19 11:37:57.020226,slurm_normal,1455881924.0,0,1.0,main_w1_handler2,1372215,11876558,False,,22324,22324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,61308,bed,6116837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23418837""",,22925995,,32.0,,27460700.0,1455881920.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-19 11:38:46.657482,32813.0,4.0
,,2016-02-19 11:36:52.340693,slurm_normal,1455881918.0,0,1.0,main_w2_handler0,1372215,11876552,False,,178224,178224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,61308,bed,6116831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23418808""",,22925995,,32.0,,27460700.0,1455881892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-02-19 11:38:42.136710,32813.0,26.0
