create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.LVL1MAXGAP,parameters.LVL2MAXGAP,parameters.chromInfo,parameters.cutofflink,parameters.cutoffpeak,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.minlen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-19 00:45:55.348429,slurm_normal,1453164692.0,0,1.0,main_w1_handler1,2550253,11539831,False,623041521,bedgraph,,5806860.roundup,slurm,,132112168.0,corral-repl,,"""75""","""800""","""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",22908523,,"""200""",32.0,,27046303,1453164562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-19 00:51:37.298528,58746.0,130.0
2016-01-21 08:37:27.202573,slurm_normal,1453365599.0,0,1.0,main_w1_handler2,2572345,11568502,False,1394607809,bedgraph,,5834485.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""2.0""","""?""",22980731,,"""200""",32.0,,27584953,1453365467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-21 08:40:05.204023,,132.0
2016-01-24 06:12:47.760996,slurm_normal,1453615985.0,0,1.0,main_w1_handler0,2575879,11589008,False,61130004,bedgraph,,5854409.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/16351.len""","""1.0""","""2.0""","""16351""",23020813,,"""200""",32.0,,27690724,1453615976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-24 06:13:08.259903,57068.0,9.0
2016-01-24 15:21:00.798584,slurm_normal,1453648881.0,0,1.0,main_w1_handler0,2575879,11591084,False,55495537,bedgraph,,5856277.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""1.0""","""2.0""","""eschColi_K12""",23023102,,"""80""",32.0,,27690724,1453648870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-01-24 15:21:22.447595,57068.0,11.0
2016-02-19 18:58:00.915205,slurm_normal,1455908435.0,0,1.0,main_w2_handler0,2592941,11879929,False,1027891558,bedgraph,,6119839.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",23422264,,"""200""",32.0,,27380452,1455908327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-19 19:00:40.648593,21426.0,108.0
2016-02-19 18:58:01.247478,slurm_normal,1455908519.0,0,1.0,main_w2_handler0,2592941,11879930,False,973797618,bedgraph,,6119850.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",23422266,,"""200""",32.0,,27380452,1455908419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-19 19:02:03.003702,21426.0,100.0
2016-02-19 18:58:00.242974,slurm_normal,1455908408.0,0,1.0,main_w1_handler2,2592941,11879927,False,925370862,bedgraph,,6119837.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",23422144,,"""200""",32.0,,27380452,1455908305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-19 19:00:11.187851,21426.0,103.0
2016-02-19 18:57:59.462420,slurm_normal,1455908397.0,0,1.0,main_w2_handler1,2592941,11879926,False,878705807,bedgraph,,6119838.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",23422131,,"""200""",32.0,,27380452,1455908308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-19 19:00:00.870741,21426.0,89.0
2016-02-19 18:58:00.614349,slurm_normal,1455908519.0,0,1.0,main_w2_handler1,2592941,11879928,False,987638507,bedgraph,,6119851.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",23422263,,"""200""",32.0,,27380452,1455908421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-02-19 19:02:03.453735,21426.0,98.0
2016-03-02 10:12:47.765373,slurm_normal,1456913599.0,0,1.0,main_w2_handler0,2616201,11989860,False,6801503,bedgraph,,6219781.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""1.0""","""2.0""","""Arabidopsis_thaliana_TAIR10""",23593214,,"""200""",32.0,,28699380,1456913594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-03-02 10:13:22.900243,79508.0,5.0
2016-03-02 09:48:55.033126,slurm_normal,1456912163.0,0,1.0,main_w1_handler1,2616201,11989598,False,915814,bedgraph,,6219440.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""1.0""","""2.0""","""Arabidopsis_thaliana_TAIR10""",23591500,,"""200""",32.0,,28699380,1456912154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-03-02 09:49:25.464679,79508.0,9.0
2016-03-01 14:41:49.224555,slurm_normal,1456843338.0,0,1.0,main_w1_handler0,2616201,11981979,False,1890068,bedgraph,,6213371.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""1.0""","""2.0""","""Arabidopsis_thaliana_TAIR10""",23572950,,"""200""",32.0,,28699380,1456843331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2016-03-01 14:42:21.422044,79508.0,7.0
2017-01-09 17:24:06.699521,slurm_normal,1483982742.0,0,1.0,main_w4_handler1,2887820,14718150,False,1001750479,bedgraph,,8887069.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 27855939}]","""200""",32.0,,34165695,1483982652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20140616.0,2.1.0.20140616.0,,2017-01-09 17:25:49.092203,92222.0,90.0
