chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.cfile,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-25 20:49:30.520063,slurm_normal,1493153391.0,0.0,,1.0,main_w3_handler1,3079167,15675791,False,,51248,fasta,9791056.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278586}]",32.0,,37556203.0,1493153384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:49:53.286728,104342.0,7.0
,,2017-04-25 20:46:35.309735,slurm_normal,1493153211.0,0.0,,1.0,main_w4_handler1,3079167,15675769,False,,48924,fasta,9791034.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278587}]",32.0,,37556203.0,1493153206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:46:56.061009,104342.0,5.0
,,2017-04-25 20:49:28.036834,slurm_normal,1493153388.0,0.0,,1.0,main_w4_handler0,3079167,15675787,False,,49295,fasta,9791059.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278581}]",32.0,,37556203.0,1493153384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:49:50.788038,104342.0,4.0
,,2017-04-25 20:46:33.093667,slurm_normal,1493153212.0,0.0,,1.0,main_w4_handler1,3079167,15675765,False,,49316,fasta,9791033.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278583}]",32.0,,37556203.0,1493153203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:46:55.697556,104342.0,9.0
,,2017-04-25 20:49:34.354770,slurm_normal,1493153407.0,0.0,,1.0,main_w4_handler1,3079167,15675798,False,,50502,fasta,9791069.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278620}]",32.0,,37556203.0,1493153399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:50:09.244481,104342.0,8.0
,,2017-04-25 20:49:31.783925,slurm_normal,1493153388.0,0.0,,1.0,main_w3_handler1,3079167,15675793,False,,50905,fasta,9791058.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278594}]",32.0,,37556203.0,1493153384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:49:54.113784,104342.0,4.0
,,2017-04-25 20:49:33.125643,slurm_normal,1493153413.0,0.0,,1.0,main_w3_handler0,3079167,15675796,False,,49502,fasta,9791073.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29278610}]",32.0,,37556203.0,1493153408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 20:50:18.890486,104342.0,5.0
,,2017-04-25 21:31:12.777375,slurm_normal,1493155915.0,0.0,,1.0,main_w3_handler0,3079167,15676084,False,,7075640,fasta,9791288.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/92.len""","""92""",,"[{'src': 'hda', 'id': 29357169}]",32.0,,37556203.0,1493155911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 21:32:34.186872,104342.0,4.0
,,2017-04-25 21:45:58.792477,slurm_normal,1493156788.0,0.0,,1.0,main_w3_handler0,3079167,15676135,False,,7075640,fasta,9791340.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29358324}]",32.0,,37556203.0,1493156784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-04-25 21:47:04.169908,104342.0,4.0
,,2017-06-09 18:03:40.414580,slurm_normal,1497031440.0,0.0,,1.0,main_w3_handler0,3147114,16067083,False,,2886550,fasta,10155592.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29973405}]",32.0,,38554450.0,1497031435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-06-09 18:04:02.781880,,5.0
,,2017-05-08 19:00:29.364950,slurm_normal,1494270036.0,0.0,,1.0,main_w3_handler0,3102826,15783197,False,,7581,fasta,9889545.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521637}]",32.0,,37837426.0,1494270032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-05-08 19:00:37.433509,105500.0,4.0
,,2017-05-09 01:43:21.563190,slurm_normal,1494294224.0,0.0,,1.0,main_w4_handler1,3103225,15785807,False,,7581,fasta,9891992.roundup,slurm,,132112168.0,corral-repl,,"""d7e1a134345811e79b29005056a51846""","""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29526522}]",32.0,,,1494294220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-05-09 01:43:49.600572,105500.0,4.0
,,2017-05-08 19:32:36.976157,slurm_normal,1494271973.0,0.0,,1.0,main_w4_handler1,3102826,15783506,False,,7581,fasta,9889808.roundup,slurm,,132112168.0,corral-repl,,"""0ca036bc342511e79e3d005056a52a46""","""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29521637}]",32.0,,,1494271969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-05-08 19:32:56.644427,105500.0,4.0
,,2017-07-31 18:17:30.028018,slurm_normal,1501525068.0,0.0,,1.0,main_w3_handler1,3208006,16471437,False,,2384393,fasta,10539556.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30699951}]",32.0,,39620771.0,1501525063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-07-31 18:17:51.611610,,5.0
,,2017-08-01 19:24:47.959220,slurm_normal,1501615506.0,0.0,,1.0,main_w4_handler1,3208006,16481022,False,,4699745,fasta,10549861.roundup,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30717174}]",32.0,,39620771.0,1501615500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-08-01 19:25:08.422674,,6.0
,,2017-10-03 12:17:15.735925,slurm_normal,1507033048.0,0.0,,1.0,main_w3_handler0,3274142,17007946,False,,11732,fasta,11064125.roundup,slurm,,132112168.0,corral-repl,,,"""Esco.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31534064}]",32.0,,41018224.0,1507033043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-10-03 12:17:35.466501,,5.0
,,2017-09-21 05:47:48.253547,slurm_normal,1505972904.0,0.0,,1.0,main_w4_handler0,3261389,16886040,False,,18290699,fasta,10951599.roundup,slurm,,132112168.0,corral-repl,,,"""Eath.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31343296}]",32.0,,40707951.0,1505972899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-09-21 05:48:31.017015,,5.0
,,2017-09-21 14:15:05.943811,slurm_normal,1506003333.0,0.0,,1.0,main_w4_handler1,3254777,16889937,False,,2593,fasta,10958193.roundup,slurm,,132112168.0,corral-repl,,,"""Edrosophila.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31349496}]",32.0,,40679184.0,1506003328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-09-21 14:15:38.985882,100259.0,5.0
,,2017-09-21 16:29:55.257702,slurm_normal,1506011436.0,0.0,,1.0,main_w3_handler0,3254777,16890922,False,,1832148,fasta,10958926.roundup,slurm,,132112168.0,corral-repl,,,"""Edrosophila.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31351888}]",32.0,,40679184.0,1506011432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-09-21 16:30:46.138165,100259.0,4.0
,,2017-09-21 16:12:54.196390,slurm_normal,1506010414.0,0.0,,1.0,main_w4_handler0,3254777,16890833,False,,60622140,fasta,10958802.roundup,slurm,,132112168.0,corral-repl,,,"""Edrosophila.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31351220}]",32.0,,40679184.0,1506010407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-09-21 16:13:41.569496,100259.0,7.0
,,2017-09-21 16:36:22.356594,slurm_normal,1506011826.0,0.0,,1.0,main_w4_handler1,3254777,16890963,False,,68487694,fasta,10958967.roundup,slurm,,132112168.0,corral-repl,,,"""Edrosophila.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31351929}]",32.0,,40679184.0,1506011817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-09-21 16:37:14.826567,100259.0,9.0
,,2017-09-21 17:45:52.201170,slurm_normal,1506016216.0,0.0,,1.0,main_w4_handler1,3254777,16891387,False,,47014796,fasta,10959463.roundup,slurm,,132112168.0,corral-repl,,,"""Edrosophila.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31354290}]",32.0,,40679184.0,1506016201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2017-09-21 17:50:31.965551,100259.0,15.0
,,2018-02-13 08:30:14.427905,slurm_normal,1518510625.0,0.0,7680.0,1.0,main_w3_handler1,3410802,18362469,False,,673,fasta,12447378,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33824745}]",32.0,,43555914.0,1518510622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2018-02-13 08:30:26.363747,120942.0,3.0
,,2018-02-13 22:12:08.018139,slurm_normal,1518559944.0,0.0,7680.0,1.0,main_w3_handler1,3410824,18374558,False,,758,fasta,12459206,slurm,,132112168.0,corral-repl,,,"""Eyeastcai.cut""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33841608}]",32.0,,43555962.0,1518559940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cai6/5.0.0,5.0.0,,2018-02-13 22:12:27.060735,120955.0,4.0
