annotations_0|exons_file,annotations_0|exons_file_filetype,annotations_0|highlights_file,annotations_0|highlights_file_filetype,annotations_0|links_file,annotations_0|links_file_filetype,annotations_0|repeats_file,annotations_0|repeats_file_filetype,annotations_0|underlays_file,annotations_0|underlays_file_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,maf_input,maf_input_filetype,memtotal,object_store_id,param_filename,parameters.annotations,parameters.chromInfo,parameters.dbkey,parameters.maf_input,parameters.maf_input.values,parameters.nowarn,parameters.refseq,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,2017-09-20 22:59:05.666056,slurm_normal,1505948384.0,0,,1.0,main_w3_handler0,3261055,16882585,False,,10947838.roundup,slurm,,361190467,maf,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31331040}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,40690923,1505948378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-09-20 22:59:47.693026,110401.0,6.0
,,,,,,,,,,,,2017-10-12 21:31:36.997089,slurm_normal,1507843909.0,0,,1.0,main_w3_handler1,3224126,17090969,False,,11146977.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31669586}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,39911614,1507843905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-12 21:31:53.493571,110230.0,4.0
,,,,,,,,,,,,2017-10-13 01:28:10.073684,slurm_normal,1507858103.0,0,,1.0,main_w4_handler1,3253729,17091916,False,,11148043.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31671338}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,40524050,1507858099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-13 01:28:27.472762,111560.0,4.0
,,,,,,,,,,,,2017-10-13 00:59:44.617112,slurm_normal,1507856395.0,0,,1.0,main_w4_handler0,3285611,17091824,False,,11147936.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31671208}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,41259019,1507856391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-13 01:00:01.179049,,4.0
,,,,,,,,,,,,2017-10-13 01:08:49.087369,slurm_normal,1507856937.0,0,,1.0,main_w3_handler0,3270145,17091866,False,,11147976.roundup,slurm,,828175,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31671269}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,40950491,1507856934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-13 01:08:59.509588,,3.0
,,,,,,,,,,,,2017-10-13 01:24:59.426043,slurm_normal,1507857912.0,0,,1.0,main_w4_handler1,3253735,17091905,False,,11148032.roundup,slurm,,154757,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31671318}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,41259316,1507857907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-13 01:25:13.880266,100303.0,5.0
1404.0,bed,,,,,,,,,,,2017-10-16 02:08:20.312727,slurm_normal,1508119713.0,0,,1.0,main_w4_handler1,3284434,17107044,False,,11164147.roundup,slurm,,15928574,maf,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 31697000}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,41236182,1508119707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-16 02:08:34.598825,113439.0,6.0
,,,,,,,,,,,,2017-10-24 15:37:41.554369,slurm_normal,1508859481.0,0,,1.0,main_w3_handler0,3298256,17198990,False,,11258209,slurm,,567811680,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/criGri1.len""","""criGri1""",,"[{'src': 'hda', 'id': 31853792}]","[""all""]","""first""",32.0,,41490587,1508859473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-24 15:38:04.835385,,8.0
,,,,,,,,,,,,2017-10-24 15:39:08.248464,slurm_normal,1508859579.0,0,,1.0,main_w4_handler1,3298256,17199021,False,,11258237,slurm,,567811680,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/criGri1.len""","""criGri1""",,"[{'src': 'hda', 'id': 31853792}]","[""all""]","""first""",32.0,,41490587,1508859570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-10-24 15:39:43.225365,,9.0
,,,,,,,,,,,,2017-11-02 19:28:32.888720,slurm_normal,1509651014.0,0,,1.0,main_w3_handler1,3298627,17307639,False,,11366884,slurm,,911924,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31881002}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,39989242,1509651008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2017-11-02 19:32:02.511349,110401.0,6.0
,,,,,,,,,,,,2018-01-31 02:19:15.225995,slurm_normal,1517365166.0,0,,1.0,main_w4_handler1,3411263,18207447,False,,12288446,slurm,,670298,maf,132112168.0,corral-repl,,[],"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33582119}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,42967493,1517365162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2018-01-31 02:19:28.443405,,4.0
1404.0,bed,,,,,,,,,,,2018-02-26 22:17:31.194439,slurm_normal,1519683548.0,0,7680.0,1.0,main_w4_handler1,3168549,18528661,False,,12624899,slurm,,15928574,maf,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 34082801}]","[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,44179659,1519683542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2018-02-26 22:19:09.192835,108046.0,6.0
,,,,,,,,,,,,2015-06-19 06:55:02.345669,slurm_normal,1434696940.0,0,,1.0,main_w2_handler0,2321451,9690075,False,,3999209.roundup,slurm,,184695,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",20064947,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,23304081,1434696935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-06-19 06:55:43.745521,64187.0,5.0
,,,,,,,,,,,,2015-04-13 19:22:51.080144,slurm_normal,1428952993.0,0,,1.0,main_w2_handler1,2265084,9220718,False,,3502479.roundup,slurm,,121762388,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/anoCar2.len""","""anoCar2""",19274482,,"[""maf""]","""first""",32.0,,22436086,1428952988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-04-13 19:23:17.594258,62197.0,5.0
,,,,,,,,,,,,2015-04-13 20:58:39.672749,slurm_normal,1428958767.0,0,,1.0,main_w1_handler0,2265084,9221172,False,Job output deleted by user before job completed.,3502932.roundup,slurm,,1796462255,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/anoCar2.len""","""anoCar2""",19273714,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,22436086,1428958735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-04-13 20:59:29.888781,62197.0,32.0
1638184.0,bed,,,,,,,,,,,2015-04-13 22:51:05.862141,slurm_normal,1428965488.0,0,,1.0,main_w2_handler0,2265084,9221813,False,,3503538.roundup,slurm,,121762388,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/anoCar2.len""","""anoCar2""",19275636,,"[""all""]","""first""",32.0,,22436086,1428965482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-04-13 22:51:30.930490,62197.0,6.0
,,,,,,,,,,,,2015-04-13 23:47:48.263495,slurm_normal,1428968884.0,0,,1.0,main_w1_handler0,2265084,9221987,False,,3503697.roundup,slurm,,121762388,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/anoCar2.len""","""anoCar2""",19275636,,"[""all""]","""first""",32.0,,22436086,1428968879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-04-13 23:48:06.079309,62197.0,5.0
,,,,,,,,,,,,2015-04-13 23:48:42.878986,slurm_normal,1428968937.0,0,,1.0,main_w1_handler0,2265084,9221990,False,,3503701.roundup,slurm,,121762388,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/anoCar2.len""","""anoCar2""",19275636,,"[""all""]","""first""",32.0,,22436086,1428968933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-04-13 23:49:00.036597,62197.0,4.0
,,,,,,,,,,,,2015-07-10 01:22:43.678961,slurm_normal,1436491400.0,0,,1.0,main_w1_handler2,2370982,9825741,False,,4125184.roundup,slurm,,36380399,maf,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20287234,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,24072127,1436491396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-07-10 01:23:22.936345,65917.0,4.0
,,,,,,,,,,,,2015-07-13 15:57:53.591273,slurm_normal,1436803103.0,0,,1.0,main_w1_handler1,2374527,9852292,False,,4147314.roundup,slurm,,9421533,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20334031,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""any""",32.0,,24122424,1436803098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-07-13 15:58:27.102975,,5.0
,,,,,,,,,,,,2015-08-05 17:32:56.378028,slurm_normal,1438796006.0,0,,1.0,main_w1_handler2,2401745,10068550,False,,4346927.roundup,slurm,,119669371,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20695890,,"[""maf"", ""annotations"", ""miscellaneous""]","""any""",32.0,,24517262,1438796000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-08-05 17:33:30.465638,,6.0
,,,,,,,,,,,,2015-07-20 18:53:55.840995,slurm_normal,1437418513.0,0,,1.0,main_w1_handler2,2355787,9919527,False,,4207382.roundup,slurm,,1019108276,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20139217,,"[""all""]","""first""",32.0,,23289372,1437418483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-07-20 18:55:17.259046,64128.0,30.0
,,,,,,,,,,,,2015-08-05 17:31:41.069409,slurm_normal,1438795937.0,0,,1.0,main_w2_handler0,2401745,10068545,False,,4346922.roundup,slurm,,119669371,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20695890,,"[""maf"", ""annotations"", ""miscellaneous""]","""any""",32.0,,24517262,1438795924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-08-05 17:32:22.739343,,13.0
,,,,,,,,,,,,2015-07-24 08:06:16.014162,slurm_normal,1437726065.0,0,,1.0,main_w1_handler2,2387918,9963066,False,,4247580.roundup,slurm,,545472830,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20511409,,"[""all"", ""maf"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,24291332,1437726040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-07-24 08:21:08.357505,66801.0,25.0
,,,,,,,,,,,,2015-07-24 15:08:29.044420,slurm_normal,1437750529.0,0,,1.0,main_w1_handler2,2388435,9967251,False,,4251580.roundup,slurm,,4527384,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518075,,"[""all"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,23215132,1437750525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-07-24 15:08:53.439003,52171.0,4.0
,,,,,,,,,,,,2015-07-24 15:30:09.672843,slurm_normal,1437751831.0,0,,1.0,main_w1_handler0,2388435,9967435,False,,4251782.roundup,slurm,,4527384,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/?.len""","""?""",20518075,,"[""all"", ""maf_version"", ""maf_paragraph"", ""bad_char_all"", ""recon_noseq"", ""recon_missing"", ""refseq_not_first"", ""unused_maf"", ""annotations"", ""semantics"", ""bed"", ""bed_blocks"", ""bed_thick"", ""bed_name"", ""bed_name_full"", ""bed_name_prefix"", ""gff_group"", ""skipped"", ""annot_format"", ""gene_missing"", ""ambiguous_codon"", ""unrec_repeat"", ""repeat_type_missing"", ""bad_strand"", ""bad_score"", ""color_format"", ""bad_url"", ""score_shading"", ""red"", ""seqname_fix_all"", ""bed_coord"", ""gff_coord"", ""url_subst"", ""miscellaneous"", ""default_refseq"", ""unused_entry"", ""export_skip"", ""escaped_quote"", ""no_sticky"", ""big_block""]","""first""",32.0,,24298185,1437751826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-07-24 15:30:34.650968,52171.0,5.0
,,,,,,,,,,,,2015-08-23 22:41:50.791384,slurm_normal,1440369735.0,0,,1.0,main_w2_handler0,2137356,10184877,False,,4453755.roundup,slurm,,42104,maf,132112168.0,corral-repl,,[],"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20882795,,"[""all""]","""first""",32.0,,24706434,1440369731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,2.0.1,,2015-08-23 22:42:17.491733,13432.0,4.0
