chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,guide_gff,guide_gff_filetype,handler,history_id,id,imported,info,input_gtf,input_gtf1,input_gtf10,input_gtf100,input_gtf100_filetype,input_gtf101,input_gtf101_filetype,input_gtf102,input_gtf102_filetype,input_gtf103,input_gtf103_filetype,input_gtf104,input_gtf104_filetype,input_gtf105,input_gtf105_filetype,input_gtf106,input_gtf106_filetype,input_gtf107,input_gtf107_filetype,input_gtf108,input_gtf108_filetype,input_gtf10_filetype,input_gtf11,input_gtf11_filetype,input_gtf12,input_gtf12_filetype,input_gtf13,input_gtf13_filetype,input_gtf14,input_gtf14_filetype,input_gtf15,input_gtf15_filetype,input_gtf16,input_gtf16_filetype,input_gtf17,input_gtf17_filetype,input_gtf18,input_gtf18_filetype,input_gtf19,input_gtf19_filetype,input_gtf1_filetype,input_gtf2,input_gtf20,input_gtf20_filetype,input_gtf21,input_gtf21_filetype,input_gtf22,input_gtf22_filetype,input_gtf23,input_gtf23_filetype,input_gtf24,input_gtf24_filetype,input_gtf25,input_gtf25_filetype,input_gtf26,input_gtf26_filetype,input_gtf27,input_gtf27_filetype,input_gtf28,input_gtf28_filetype,input_gtf29,input_gtf29_filetype,input_gtf2_filetype,input_gtf3,input_gtf30,input_gtf30_filetype,input_gtf31,input_gtf31_filetype,input_gtf32,input_gtf32_filetype,input_gtf33,input_gtf33_filetype,input_gtf34,input_gtf34_filetype,input_gtf35,input_gtf35_filetype,input_gtf36,input_gtf36_filetype,input_gtf37,input_gtf37_filetype,input_gtf38,input_gtf38_filetype,input_gtf39,input_gtf39_filetype,input_gtf3_filetype,input_gtf4,input_gtf40,input_gtf40_filetype,input_gtf41,input_gtf41_filetype,input_gtf42,input_gtf42_filetype,input_gtf43,input_gtf43_filetype,input_gtf44,input_gtf44_filetype,input_gtf45,input_gtf45_filetype,input_gtf46,input_gtf46_filetype,input_gtf47,input_gtf47_filetype,input_gtf48,input_gtf48_filetype,input_gtf49,input_gtf49_filetype,input_gtf4_filetype,input_gtf5,input_gtf50,input_gtf50_filetype,input_gtf51,input_gtf51_filetype,input_gtf52,input_gtf52_filetype,input_gtf53,input_gtf53_filetype,input_gtf54,input_gtf54_filetype,input_gtf55,input_gtf55_filetype,input_gtf56,input_gtf56_filetype,input_gtf57,input_gtf57_filetype,input_gtf58,input_gtf58_filetype,input_gtf59,input_gtf59_filetype,input_gtf5_filetype,input_gtf6,input_gtf60,input_gtf60_filetype,input_gtf61,input_gtf61_filetype,input_gtf62,input_gtf62_filetype,input_gtf63,input_gtf63_filetype,input_gtf64,input_gtf64_filetype,input_gtf65,input_gtf65_filetype,input_gtf66,input_gtf66_filetype,input_gtf67,input_gtf67_filetype,input_gtf68,input_gtf68_filetype,input_gtf69,input_gtf69_filetype,input_gtf6_filetype,input_gtf7,input_gtf70,input_gtf70_filetype,input_gtf71,input_gtf71_filetype,input_gtf72,input_gtf72_filetype,input_gtf73,input_gtf73_filetype,input_gtf74,input_gtf74_filetype,input_gtf75,input_gtf75_filetype,input_gtf76,input_gtf76_filetype,input_gtf77,input_gtf77_filetype,input_gtf78,input_gtf78_filetype,input_gtf79,input_gtf79_filetype,input_gtf7_filetype,input_gtf8,input_gtf80,input_gtf80_filetype,input_gtf81,input_gtf81_filetype,input_gtf82,input_gtf82_filetype,input_gtf83,input_gtf83_filetype,input_gtf84,input_gtf84_filetype,input_gtf85,input_gtf85_filetype,input_gtf86,input_gtf86_filetype,input_gtf87,input_gtf87_filetype,input_gtf88,input_gtf88_filetype,input_gtf89,input_gtf89_filetype,input_gtf8_filetype,input_gtf9,input_gtf90,input_gtf90_filetype,input_gtf91,input_gtf91_filetype,input_gtf92,input_gtf92_filetype,input_gtf93,input_gtf93_filetype,input_gtf94,input_gtf94_filetype,input_gtf95,input_gtf95_filetype,input_gtf96,input_gtf96_filetype,input_gtf97,input_gtf97_filetype,input_gtf98,input_gtf98_filetype,input_gtf99,input_gtf99_filetype,input_gtf9_filetype,input_gtf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.gap_len,parameters.guide_gff.values,parameters.input_gtf.values,parameters.keep_introns,parameters.min_cov,parameters.min_fpkm,parameters.min_iso,parameters.min_len,parameters.min_tpm,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-28 04:46:04.790026,slurm_normal,1519793185.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler1,3425081,18543800,False,,4684280,4684280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18157.0,,,,,,,,,,,,,,,,,,,,,gff3,4417275.0,,,,,,,,,,,,,,,,,,,,,gtf,18151.0,,,,,,,,,,,,,,,,,,,,,gff3,4402025.0,,,,,,,,,,,,,,,,,,,,,gtf,17373.0,,,,,,,,,,,,,,,,,,,,,gff3,4659703.0,,,,,,,,,,,,,,,,,,,,,gtf,17695.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640334,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34107103}, {'src': 'hda', 'id': 34107104}, {'src': 'hda', 'id': 34107111}, {'src': 'hda', 'id': 34107112}, {'src': 'hda', 'id': 34107118}, {'src': 'hda', 'id': 34107119}, {'src': 'hda', 'id': 34107125}, {'src': 'hda', 'id': 34107126}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519793174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:46:27.464310,121559,11.0
,,2018-02-28 02:59:47.352602,slurm_normal,1519786809.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler0,3425081,18543163,False,,7102980,7102980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18651.0,,,,,,,,,,,,,,,,,,,,,gff3,6758253.0,,,,,,,,,,,,,,,,,,,,,gtf,17673.0,,,,,,,,,,,,,,,,,,,,,gff3,6588978.0,,,,,,,,,,,,,,,,,,,,,gtf,19229.0,,,,,,,,,,,,,,,,,,,,,gff3,5009096.0,,,,,,,,,,,,,,,,,,,,,gtf,18905.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12639731,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106934}, {'src': 'hda', 'id': 34106935}, {'src': 'hda', 'id': 34106941}, {'src': 'hda', 'id': 34106942}, {'src': 'hda', 'id': 34106948}, {'src': 'hda', 'id': 34106949}, {'src': 'hda', 'id': 34106955}, {'src': 'hda', 'id': 34106956}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519786796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 03:00:11.135660,121559,13.0
,,2018-02-28 02:49:22.733516,slurm_normal,1519786180.0,0,7680.0,1.0,30927.0,gtf,main_w3_handler1,3425081,18543095,False,,7102980,7102980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18651.0,,,,,,,,,,,,,,,,,,,,,gff3,6758253.0,,,,,,,,,,,,,,,,,,,,,gtf,17673.0,,,,,,,,,,,,,,,,,,,,,gff3,6588978.0,,,,,,,,,,,,,,,,,,,,,gtf,19229.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,12639665,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106934}, {'src': 'hda', 'id': 34106935}, {'src': 'hda', 'id': 34106941}, {'src': 'hda', 'id': 34106942}, {'src': 'hda', 'id': 34106948}, {'src': 'hda', 'id': 34106949}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519786169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 02:49:42.892417,121559,11.0
,,2018-02-28 02:43:32.082570,slurm_normal,1519785841.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler1,3425081,18543075,False,,6153965,6153965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,17515.0,,,,,,,,,,,,,,,,,,,,,gff3,5734232.0,,,,,,,,,,,,,,,,,,,,,gtf,17935.0,,,,,,,,,,,,,,,,,,,,,gff3,5671598.0,,,,,,,,,,,,,,,,,,,,,gtf,16735.0,,,,,,,,,,,,,,,,,,,,,gff3,6057533.0,,,,,,,,,,,,,,,,,,,,,gtf,18643.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12639640,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34108381}, {'src': 'hda', 'id': 34108382}, {'src': 'hda', 'id': 34108388}, {'src': 'hda', 'id': 34108389}, {'src': 'hda', 'id': 34108395}, {'src': 'hda', 'id': 34108396}, {'src': 'hda', 'id': 34108402}, {'src': 'hda', 'id': 34108403}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519785828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 02:44:04.632121,121559,13.0
,,2018-02-28 02:47:30.061531,slurm_normal,1519786070.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler0,3425081,18543090,False,,6242421,6242421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,17371.0,,,,,,,,,,,,,,,,,,,,,gff3,5841454.0,,,,,,,,,,,,,,,,,,,,,gtf,17993.0,,,,,,,,,,,,,,,,,,,,,gff3,5611031.0,,,,,,,,,,,,,,,,,,,,,gtf,17767.0,,,,,,,,,,,,,,,,,,,,,gff3,6020758.0,,,,,,,,,,,,,,,,,,,,,gtf,17992.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12639661,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106906}, {'src': 'hda', 'id': 34106907}, {'src': 'hda', 'id': 34106913}, {'src': 'hda', 'id': 34106914}, {'src': 'hda', 'id': 34106920}, {'src': 'hda', 'id': 34106921}, {'src': 'hda', 'id': 34106927}, {'src': 'hda', 'id': 34106928}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519786057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 02:47:59.440878,121559,13.0
,,2018-02-28 02:45:40.206967,slurm_normal,1519785963.0,0,7680.0,1.0,30927.0,gtf,main_w3_handler0,3425081,18543085,False,,8440150,8440150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18587.0,,,,,,,,,,,,,,,,,,,,,gff3,8089134.0,,,,,,,,,,,,,,,,,,,,,gtf,18263.0,,,,,,,,,,,,,,,,,,,,,gff3,7777754.0,,,,,,,,,,,,,,,,,,,,,gtf,17831.0,,,,,,,,,,,,,,,,,,,,,gff3,8196266.0,,,,,,,,,,,,,,,,,,,,,gtf,17956.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12639655,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106878}, {'src': 'hda', 'id': 34106879}, {'src': 'hda', 'id': 34106885}, {'src': 'hda', 'id': 34106886}, {'src': 'hda', 'id': 34106892}, {'src': 'hda', 'id': 34106893}, {'src': 'hda', 'id': 34106899}, {'src': 'hda', 'id': 34106900}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519785946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 02:46:06.043974,121559,17.0
,,2018-02-28 04:38:25.738854,slurm_normal,1519792726.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler1,3425081,18543779,False,,7186595,7186595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,17375.0,,,,,,,,,,,,,,,,,,,,,gff3,6748538.0,,,,,,,,,,,,,,,,,,,,,gtf,18341.0,,,,,,,,,,,,,,,,,,,,,gff3,6563698.0,,,,,,,,,,,,,,,,,,,,,gtf,18889.0,,,,,,,,,,,,,,,,,,,,,gff3,6966873.0,,,,,,,,,,,,,,,,,,,,,gtf,18867.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640311,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106983}, {'src': 'hda', 'id': 34106984}, {'src': 'hda', 'id': 34106990}, {'src': 'hda', 'id': 34106991}, {'src': 'hda', 'id': 34106997}, {'src': 'hda', 'id': 34106998}, {'src': 'hda', 'id': 34107004}, {'src': 'hda', 'id': 34107005}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:38:48.350294,121559,14.0
,,2018-02-28 04:03:48.612382,slurm_normal,1519790649.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler0,3425081,18543519,False,,6153965,6153965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,17515.0,,,,,,,,,,,,,,,,,,,,,gff3,5734232.0,,,,,,,,,,,,,,,,,,,,,gtf,17935.0,,,,,,,,,,,,,,,,,,,,,gff3,5671598.0,,,,,,,,,,,,,,,,,,,,,gtf,16735.0,,,,,,,,,,,,,,,,,,,,,gff3,6057533.0,,,,,,,,,,,,,,,,,,,,,gtf,18643.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640058,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34108381}, {'src': 'hda', 'id': 34108382}, {'src': 'hda', 'id': 34108388}, {'src': 'hda', 'id': 34108389}, {'src': 'hda', 'id': 34108395}, {'src': 'hda', 'id': 34108396}, {'src': 'hda', 'id': 34108402}, {'src': 'hda', 'id': 34108403}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519790637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:04:11.206042,121559,12.0
,,2018-02-28 04:31:42.259670,slurm_normal,1519792327.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler0,3425081,18543720,False,,8440150,8440150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18587.0,,,,,,,,,,,,,,,,,,,,,gff3,8089134.0,,,,,,,,,,,,,,,,,,,,,gtf,18263.0,,,,,,,,,,,,,,,,,,,,,gff3,7777754.0,,,,,,,,,,,,,,,,,,,,,gtf,17831.0,,,,,,,,,,,,,,,,,,,,,gff3,8196266.0,,,,,,,,,,,,,,,,,,,,,gtf,17956.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640257,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106878}, {'src': 'hda', 'id': 34106879}, {'src': 'hda', 'id': 34106885}, {'src': 'hda', 'id': 34106886}, {'src': 'hda', 'id': 34106892}, {'src': 'hda', 'id': 34106893}, {'src': 'hda', 'id': 34106899}, {'src': 'hda', 'id': 34106900}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:32:10.076222,121559,16.0
,,2018-02-28 04:36:08.487117,slurm_normal,1519792589.0,0,7680.0,1.0,30927.0,gtf,main_w3_handler1,3425081,18543759,False,,4536962,4536962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,17553.0,,,,,,,,,,,,,,,,,,,,,gff3,4393390.0,,,,,,,,,,,,,,,,,,,,,gtf,18129.0,,,,,,,,,,,,,,,,,,,,,gff3,4729372.0,,,,,,,,,,,,,,,,,,,,,gtf,18153.0,,,,,,,,,,,,,,,,,,,,,gff3,4835852.0,,,,,,,,,,,,,,,,,,,,,gtf,18697.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640300,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106962}, {'src': 'hda', 'id': 34106963}, {'src': 'hda', 'id': 34106969}, {'src': 'hda', 'id': 34106970}, {'src': 'hda', 'id': 34106976}, {'src': 'hda', 'id': 34106977}, {'src': 'hda', 'id': 34109015}, {'src': 'hda', 'id': 34109016}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:36:30.635561,121559,10.0
,,2018-02-28 04:41:31.765023,slurm_normal,1519792914.0,0,7680.0,1.0,30927.0,gtf,main_w3_handler1,3425081,18543788,False,,7887277,7887277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,20318.0,,,,,,,,,,,,,,,,,,,,,gff3,7698697.0,,,,,,,,,,,,,,,,,,,,,gtf,19831.0,,,,,,,,,,,,,,,,,,,,,gff3,7634672.0,,,,,,,,,,,,,,,,,,,,,gtf,20419.0,,,,,,,,,,,,,,,,,,,,,gff3,8113517.0,,,,,,,,,,,,,,,,,,,,,gtf,20651.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640322,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34107046}, {'src': 'hda', 'id': 34107047}, {'src': 'hda', 'id': 34107054}, {'src': 'hda', 'id': 34107055}, {'src': 'hda', 'id': 34107061}, {'src': 'hda', 'id': 34107062}, {'src': 'hda', 'id': 34107068}, {'src': 'hda', 'id': 34107069}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:41:55.769165,121559,16.0
,,2018-02-28 04:33:01.865269,slurm_normal,1519792406.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler0,3425081,18543746,False,,6242421,6242421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,17371.0,,,,,,,,,,,,,,,,,,,,,gff3,5841454.0,,,,,,,,,,,,,,,,,,,,,gtf,17993.0,,,,,,,,,,,,,,,,,,,,,gff3,5611031.0,,,,,,,,,,,,,,,,,,,,,gtf,17767.0,,,,,,,,,,,,,,,,,,,,,gff3,6020758.0,,,,,,,,,,,,,,,,,,,,,gtf,17992.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640284,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106906}, {'src': 'hda', 'id': 34106907}, {'src': 'hda', 'id': 34106913}, {'src': 'hda', 'id': 34106914}, {'src': 'hda', 'id': 34106920}, {'src': 'hda', 'id': 34106921}, {'src': 'hda', 'id': 34106927}, {'src': 'hda', 'id': 34106928}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:33:28.332865,121559,11.0
,,2018-02-28 04:40:06.659089,slurm_normal,1519792839.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler1,3425081,18543782,False,,6200290,6200290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18601.0,,,,,,,,,,,,,,,,,,,,,gff3,5733730.0,,,,,,,,,,,,,,,,,,,,,gtf,17855.0,,,,,,,,,,,,,,,,,,,,,gff3,5582394.0,,,,,,,,,,,,,,,,,,,,,gtf,18159.0,,,,,,,,,,,,,,,,,,,,,gff3,5966882.0,,,,,,,,,,,,,,,,,,,,,gtf,17847.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640314,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34107018}, {'src': 'hda', 'id': 34107019}, {'src': 'hda', 'id': 34107025}, {'src': 'hda', 'id': 34107026}, {'src': 'hda', 'id': 34107032}, {'src': 'hda', 'id': 34107033}, {'src': 'hda', 'id': 34107039}, {'src': 'hda', 'id': 34107040}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:40:41.134760,121559,22.0
,,2018-02-28 04:47:34.326216,slurm_normal,1519793278.0,0,7680.0,1.0,30927.0,gtf,main_w3_handler1,3425081,18543809,False,,6757575,6757575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,19863.0,,,,,,,,,,,,,,,,,,,,,gff3,6779494.0,,,,,,,,,,,,,,,,,,,,,gtf,18485.0,,,,,,,,,,,,,,,,,,,,,gff3,7234324.0,,,,,,,,,,,,,,,,,,,,,gtf,18655.0,,,,,,,,,,,,,,,,,,,,,gff3,6994977.0,,,,,,,,,,,,,,,,,,,,,gtf,19572.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640342,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34107132}, {'src': 'hda', 'id': 34107133}, {'src': 'hda', 'id': 34107139}, {'src': 'hda', 'id': 34107140}, {'src': 'hda', 'id': 34107146}, {'src': 'hda', 'id': 34107147}, {'src': 'hda', 'id': 34107153}, {'src': 'hda', 'id': 34107154}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519793264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:48:00.875364,121559,14.0
,,2018-02-28 04:34:19.434960,slurm_normal,1519792482.0,0,7680.0,1.0,30927.0,gtf,main_w3_handler1,3425081,18543751,False,,7102980,7102980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,18651.0,,,,,,,,,,,,,,,,,,,,,gff3,6758253.0,,,,,,,,,,,,,,,,,,,,,gtf,17673.0,,,,,,,,,,,,,,,,,,,,,gff3,6660434.0,,,,,,,,,,,,,,,,,,,,,gtf,18937.0,,,,,,,,,,,,,,,,,,,,,gff3,6974871.0,,,,,,,,,,,,,,,,,,,,,gtf,18315.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640292,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34106934}, {'src': 'hda', 'id': 34106935}, {'src': 'hda', 'id': 34106941}, {'src': 'hda', 'id': 34106942}, {'src': 'hda', 'id': 34109001}, {'src': 'hda', 'id': 34109002}, {'src': 'hda', 'id': 34109008}, {'src': 'hda', 'id': 34109009}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519792469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:34:44.242799,121559,13.0
,,2018-02-28 04:50:06.298287,slurm_normal,1519793430.0,0,7680.0,1.0,30927.0,gtf,main_w4_handler1,3425081,18543826,False,,6707703,6707703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,19722.0,,,,,,,,,,,,,,,,,,,,,gff3,6568701.0,,,,,,,,,,,,,,,,,,,,,gtf,19379.0,,,,,,,,,,,,,,,,,,,,,gff3,6476799.0,,,,,,,,,,,,,,,,,,,,,gtf,19176.0,,,,,,,,,,,,,,,,,,,,,gff3,6801442.0,,,,,,,,,,,,,,,,,,,,,gtf,18838.0,,,,,,,,,,,,,,,,,,,,,gff3,,,,,,,,,,,,,,,,,,,,,,,gtf,12640354,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 33798330}]","[{'src': 'hda', 'id': 34107160}, {'src': 'hda', 'id': 34107161}, {'src': 'hda', 'id': 34107167}, {'src': 'hda', 'id': 34107168}, {'src': 'hda', 'id': 34107174}, {'src': 'hda', 'id': 34107175}, {'src': 'hda', 'id': 34107181}, {'src': 'hda', 'id': 34107182}]","""false""","""0""","""0.0""","""0.01""","""0""","""0.0""",32.0,,43770739.0,1519793417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2018-02-28 04:50:32.276408,121559,13.0
