chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.line_length,parameters.truncate_sequence_names_at_whitespaces,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-05-20 13:12:06.779326,slurm_normal_16gb,1463770263.0,0,1.0,main_w1_handler0,2712528,12948520,False,,1815,fasta,7144378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a166aef8e24dba5'}]","""100""","""false""",32.0,,30343317.0,1463770256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-05-20 18:51:07.607388,,7.0
,,2016-05-20 13:12:16.857387,slurm_normal_16gb,1463770311.0,0,1.0,main_w1_handler1,2712528,12948525,False,,1590,fasta,7144401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53277339016784879'}]","""100""","""false""",32.0,,30343317.0,1463770287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-05-20 18:51:58.744614,,24.0
,,2016-05-20 12:50:34.065613,slurm_normal_16gb,1463770240.0,0,1.0,main_w1_handler0,2712528,12948329,False,,680,fasta,7144363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5752cf2725992dee7'}]","""100""","""false""",32.0,,30343317.0,1463770235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-05-20 18:50:42.106157,,5.0
,,2016-09-19 12:59:14.646835,slurm_normal_16gb,1474289980.0,0,1.0,main_w3_handler1,2748879,13883476,False,,10146,fasta,8106541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58f97cdf61004f2b2'}]","""100""","""false""",32.0,,33027830.0,1474289972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-09-19 12:59:41.890214,86568.0,8.0
,,2016-07-12 14:52:12.086403,slurm_normal_16gb,1468335179.0,0,1.0,main_w2_handler0,2731923,13386080,False,,6111,fasta,7597645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a6d428c6700f586'}]","""100""","""false""",32.0,,30723824.0,1468335174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-12 14:53:03.855650,,5.0
,,2016-05-26 09:26:14.663914,slurm_normal_16gb,1464254809.0,0,1.0,main_w1_handler1,2648641,12990162,False,,539262,fasta,7175636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f19a1abd8f125730'}]","""100""","""false""",32.0,,29760225.0,1464254805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-05-26 09:26:50.461459,21253.0,4.0
,,2016-03-29 08:46:49.047254,slurm_normal_16gb,1459241480.0,0,1.0,main_w2_handler0,2646761,12270332,False,,782572573,fasta,6478761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",24039676,,"""100""","""False""",32.0,,27987710.0,1459241238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-03-29 08:51:23.167749,67594.0,242.0
,,2016-03-29 16:31:02.651618,slurm_normal_16gb,1459269209.0,0,1.0,main_w1_handler2,2642165,12274370,False,,1660562514,fasta,6482683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24047553,,"""100""","""False""",32.0,,29266596.0,1459269105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-03-29 16:33:31.363915,79663.0,104.0
,,2016-04-01 14:33:57.299401,slurm_normal_16gb,1459521401.0,0,1.0,main_w2_handler0,2654006,12311641,False,,101180639,fasta,6519120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24099259,,"""100""","""False""",32.0,,29230534.0,1459521249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-04-01 14:36:44.398843,78891.0,152.0
,,2016-04-04 08:32:35.815512,slurm_normal_16gb,1459759162.0,0,1.0,main_w2_handler0,2617974,12330868,False,,3249912778,fasta,6537220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24131851,,"""100""","""False""",32.0,,29231327.0,1459758765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-04-04 08:39:24.600670,64111.0,397.0
,,2017-04-07 16:28:17.858539,slurm_normal,1491582516.0,0,1.0,main_w3_handler0,1066055,15523393,False,,2920133,fasta,9648996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/18801.len""","""18801""",,"[{'src': 'hda', 'id': 8674819}]","""80""","""false""",32.0,,37161065.0,1491582510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-04-07 16:28:39.702150,22998.0,6.0
,,2016-05-31 11:37:50.242054,slurm_normal_16gb,1464694702.0,0,1.0,main_w1_handler0,2712513,13029240,False,,1578,fasta,7208288.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c74c54ae223ca60'}]","""100""","""false""",32.0,,30343235.0,1464694695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-05-31 11:38:23.978677,,7.0
,,2016-04-21 14:28:04.367888,slurm_normal_16gb,1461249678.0,0,1.0,main_w1_handler2,2677438,12549847,False,,4387769364,fasta,6738380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572c0e27387f088fe'}]","""100""","""false""",32.0,,29539513.0,1461248900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-04-21 14:41:20.308564,76422.0,778.0
,,2016-07-18 14:23:02.858852,slurm_normal_16gb,1468851838.0,0,1.0,main_w1_handler0,2767256,13431957,False,,231844483,fasta,7643444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26dd57ef5b473c8'}]","""100""","""false""",32.0,,31504965.0,1468851820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-18 14:24:03.138224,51510.0,18.0
,,2016-07-19 17:02:57.944339,slurm_normal_16gb,1468947856.0,0,1.0,main_w1_handler0,2769852,13445675,False,,231844483,fasta,7656696.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555b688e35ddffb48'}]","""100""","""false""",32.0,,31563761.0,1468947806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:04:23.881588,87543.0,50.0
,,2016-07-19 17:05:15.893297,slurm_normal_16gb,1468948035.0,0,1.0,main_w2_handler1,2764384,13445691,False,,231844483,fasta,7656723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cabb345a4b335'}]","""100""","""false""",32.0,,31418308.0,1468947953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:07:18.427682,87060.0,82.0
,,2016-07-19 17:26:33.084693,slurm_normal_16gb,1468949268.0,0,1.0,main_w1_handler0,2769939,13445914,False,,231844483,fasta,7657051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac0a161ca7eb58a9'}]","""100""","""false""",32.0,,31564520.0,1468949226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:27:54.150768,61440.0,42.0
,,2016-07-19 17:28:37.627398,slurm_normal_16gb,1468949370.0,0,1.0,main_w2_handler0,2769863,13445927,False,,231844483,fasta,7657071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cd31a9e37bac454'}]","""100""","""false""",32.0,,31564648.0,1468949347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:29:34.565322,46247.0,23.0
,,2016-07-19 17:39:34.350712,slurm_normal_16gb,1468950154.0,0,1.0,main_w2_handler1,2769847,13446001,False,,231844483,fasta,7657168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec0b2dc6cbd5aa24'}]","""100""","""false""",32.0,,31563754.0,1468950013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:42:35.927292,87541.0,141.0
,,2016-07-19 17:25:20.043532,slurm_normal_16gb,1468949218.0,0,1.0,main_w1_handler1,2769858,13445903,False,,231844483,fasta,7657039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa4e3ff39f38242f'}]","""100""","""false""",32.0,,31563825.0,1468949185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:27:00.941526,87548.0,33.0
,,2016-07-19 17:25:51.239339,slurm_normal_16gb,1468949340.0,0,1.0,main_w1_handler1,2769851,13445908,False,,231746987,fasta,7657044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d38b18cdae25c09'}]","""100""","""false""",32.0,,31563758.0,1468949186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:29:10.411633,87542.0,154.0
,,2016-07-19 17:25:41.139092,slurm_normal_16gb,1468949245.0,0,1.0,main_w1_handler1,2769859,13445907,False,,231844483,fasta,7657043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b44843c8dcf6d0d1'}]","""100""","""false""",32.0,,31563828.0,1468949185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:27:30.105026,87549.0,60.0
,,2016-07-19 17:38:39.491643,slurm_normal_16gb,1468950010.0,0,1.0,main_w1_handler1,2769853,13445997,False,,231844483,fasta,7657162.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54543f40d0af2fff3'}]","""100""","""false""",32.0,,31563775.0,1468949950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:40:13.754664,87544.0,60.0
,,2016-07-19 17:26:16.557638,slurm_normal_16gb,1468949304.0,0,1.0,main_w1_handler1,2402532,13445911,False,,231844483,fasta,7657050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e8923b2748d2e9b'}]","""100""","""false""",32.0,,31563249.0,1468949213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-07-19 17:28:28.576804,61380.0,91.0
,,2016-09-24 17:41:57.926504,slurm_normal_16gb,1474745279.0,0,1.0,main_w3_handler0,2707553,13932708,False,,60928639334,fasta,8155274.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9fa1d81823e2927'}]","""100""","""false""",32.0,,32471109.0,1474738983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-09-24 19:28:01.325974,84508.0,6296.0
,,2016-06-14 17:18:06.365183,slurm_normal_16gb,1465924876.0,0,1.0,main_w2_handler0,2722313,13161766,False,,635203042,fasta,7345799.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f9dbe0282a7d51d'}]","""100""","""false""",32.0,,30733867.0,1465924697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-06-14 17:21:18.408700,85242.0,179.0
,,2017-01-10 23:49:16.916163,slurm_normal,1484092216.0,0,1.0,main_w3_handler1,2430134,14735361,False,,546024572,fasta,8900410.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27884097}]","""100""","""false""",32.0,,35302823.0,1484092161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-10 23:50:20.391116,45533.0,55.0
,,2016-08-05 17:06:49.806622,slurm_normal_16gb,1470416873.0,0,1.0,main_w2_handler0,2783982,13602724,False,,11739,fasta,7814755.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e91600e7207c7c4'}]","""100""","""false""",32.0,,31425089.0,1470416869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-05 17:07:55.827096,87060.0,4.0
4894.0,len,2017-01-11 00:28:07.184088,reserved,1484094608.0,0,1.0,main_w4_handler0,2952356,14735630,False,,2169952741,fasta,8900813.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/main/files/018/094/dataset_18094554.dat""","""?""",,"[{'src': 'hda', 'id': 27884454}]","""100""","""true""",32.0,,34652796.0,1484094492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 00:30:10.551216,5254.0,116.0
4894.0,len,2017-01-11 00:36:36.296194,reserved,1484095126.0,0,1.0,main_w4_handler1,2952356,14735747,False,,2169952741,fasta,8900941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/094/dataset_18094554.dat""","""?""",,"[{'src': 'hda', 'id': 27884454}]","""80""","""false""",32.0,,34652796.0,1484095001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 00:38:47.716166,5254.0,125.0
,,2016-08-10 21:02:32.182131,slurm_normal_16gb,1470863068.0,0,1.0,main_w2_handler1,2790278,13639363,False,,40451781,fasta,7853252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551562d58debb74c7'}]","""100""","""false""",32.0,,32147953.0,1470863047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-10 21:04:30.248810,88413.0,21.0
,,2016-08-10 21:02:08.181726,slurm_normal_16gb,1470863095.0,0,1.0,main_w2_handler0,2790278,13639354,False,,40097722,fasta,7853250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539e286d787fc8167'}]","""100""","""false""",32.0,,32147953.0,1470863033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-10 21:04:57.207737,88413.0,62.0
,,2016-08-11 02:08:34.608449,slurm_normal_16gb,1470881434.0,0,1.0,main_w2_handler1,2477259,13640635,False,,9475607,fasta,7855134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507070efa13c00a72'}]","""100""","""false""",32.0,,32149865.0,1470881429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-11 02:10:35.564110,48100.0,5.0
,,2017-01-11 09:15:05.215437,slurm_normal,1484126183.0,0,1.0,main_w3_handler0,2951867,14737988,False,,247252778,fasta,8902992.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888131}]","""70""","""false""",32.0,,35291321.0,1484126159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:27.622649,73248.0,24.0
,,2017-01-11 09:15:07.924982,slurm_normal,1484126171.0,0,1.0,main_w4_handler1,2951867,14737993,False,,161791057,fasta,8902990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888136}]","""70""","""false""",32.0,,35291321.0,1484126152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:14.325220,73248.0,19.0
,,2017-01-11 09:15:08.347964,slurm_normal,1484126183.0,0,1.0,main_w3_handler1,2951867,14737994,False,,148803505,fasta,8902991.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888137}]","""70""","""false""",32.0,,35291321.0,1484126155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:16:26.833282,73248.0,28.0
,,2017-01-11 09:15:05.947952,slurm_normal,1484126225.0,0,1.0,main_w3_handler1,2951867,14737989,False,,201322886,fasta,8903003.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888132}]","""70""","""false""",32.0,,35291321.0,1484126192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:09.965430,73248.0,33.0
,,2017-01-11 09:15:09.284881,slurm_normal,1484126259.0,0,1.0,main_w3_handler1,2951867,14737996,False,,137793743,fasta,8903006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888139}]","""70""","""false""",32.0,,35291321.0,1484126228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:40.285234,73248.0,31.0
,,2017-01-11 05:31:00.097138,slurm_normal,1484112683.0,0,1.0,main_w4_handler0,2951867,14736922,False,,253404881,fasta,8902183.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27886463}]","""70""","""false""",32.0,,35291321.0,1484112664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 05:31:25.265351,73248.0,19.0
,,2017-01-11 05:43:20.439205,slurm_normal,1484113419.0,0,1.0,main_w3_handler1,2951867,14736930,False,,253404881,fasta,8902193.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27886472}]","""70""","""false""",32.0,,35291321.0,1484113402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 05:43:42.750253,73248.0,17.0
,,2016-08-23 18:01:18.530792,slurm_normal_16gb,1471975356.0,0,1.0,main_w4_handler0,2799318,13706538,False,,537806820,fasta,7922932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a80fb1d5cb805b25'}]","""100""","""false""",32.0,,32448100.0,1471975291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-23 18:02:37.795738,,65.0
,,2016-08-23 18:11:32.500145,slurm_normal_16gb,1471975953.0,0,1.0,main_w4_handler0,2797835,13706599,False,,11739,fasta,7922999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50db1c69f694bcd07'}]","""100""","""false""",32.0,,31425089.0,1471975910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-23 18:12:36.999542,87060.0,43.0
,,2016-08-24 20:10:54.012516,slurm_normal_16gb,1472069495.0,0,1.0,main_w3_handler0,2800946,13713535,False,,11739,fasta,7930260.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99a034132a1f09f'}]","""100""","""false""",32.0,,31425089.0,1472069465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-24 20:11:38.651577,87060.0,30.0
,,2017-01-11 09:15:02.927219,slurm_normal,1484126150.0,0,1.0,main_w3_handler1,2951867,14737985,False,,117089459,fasta,8902986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888129}]","""70""","""false""",32.0,,35291321.0,1484126132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:53.395550,73248.0,18.0
,,2016-08-25 01:30:02.170783,slurm_normal_16gb,1472088624.0,0,1.0,main_w4_handler1,2799614,13714882,False,,4605489,fasta,7931641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6cd71cf027c4fc7'}]","""100""","""false""",32.0,,32459026.0,1472088617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2016-08-25 01:30:26.528052,,7.0
,,2017-01-11 09:15:00.563538,slurm_normal,1484126116.0,0,1.0,main_w4_handler0,2951867,14737978,False,,60114548,fasta,8902971.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888123}]","""70""","""false""",32.0,,35291321.0,1484126104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:20.353486,73248.0,12.0
,,2017-01-11 09:15:07.428661,slurm_normal,1484126239.0,0,1.0,main_w3_handler1,2951867,14737992,False,,173967067,fasta,8903005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888135}]","""70""","""false""",32.0,,35291321.0,1484126206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:20.380208,73248.0,33.0
,,2017-01-11 09:14:58.710664,slurm_normal,1484126126.0,0,1.0,main_w3_handler0,2951867,14737974,False,,157858485,fasta,8902972.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888118}]","""70""","""false""",32.0,,35291321.0,1484126104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:29.009622,73248.0,22.0
,,2017-01-11 09:14:58.283643,slurm_normal,1484126114.0,0,1.0,main_w3_handler0,2951867,14737973,False,,60363206,fasta,8902970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888117}]","""70""","""false""",32.0,,35291321.0,1484126100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:15:16.845893,73248.0,14.0
,,2017-01-11 09:15:07.053171,slurm_normal,1484126233.0,0,1.0,main_w3_handler1,2951867,14737991,False,,183930595,fasta,8903004.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888134}]","""70""","""false""",32.0,,35291321.0,1484126202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.136.0,1.136.0,,2017-01-11 09:17:15.302534,73248.0,31.0
